  time  ,:18:51 A,:18:59 A,:19:07 A,:19:14 A,:19:26 A,:20:21 A,:20:31 A,:20:41 A,:20:51 A,:20:58 A,:21:38 A,:21:45 A,:21:59 A,:22:06 A,:22:12 A,:22:30 A,:22:38 A,:22:45 A,:22:52 A,:22:59 A,:23:28 A,:23:36 A,:23:43 A,:23:49 A,:23:55 A,:24:18 A,:24:25 A,:24:32 A,:24:38 A,:24:44 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 810 , 0.254531 , 0.138367 , 0.455929 , 0.382861 , 0.452469 , 0.413591 , 0.273721 , 0.391211 , 0.302178 , 0.314562 , 0.362375 , 0.417941 , 0.283011 , 0.357784 , 0.40768 , 0.389747 , 0.403049 , 0.384686 , 0.488013 , 0.465909 , 0.296365 , 0.283511 , 0.259851 , 0.291849 , 0.277451 , 0.161458 , 0.274099 , 0.158945 , 0.230682 , 0.280423 
 811 , 0.25482 , 0.138492 , 0.455603 , 0.382922 , 0.452228 , 0.413765 , 0.274179 , 0.390945 , 0.302159 , 0.314957 , 0.362377 , 0.417854 , 0.283342 , 0.35766 , 0.40755 , 0.390409 , 0.403242 , 0.384903 , 0.488284 , 0.46608 , 0.296826 , 0.283861 , 0.260021 , 0.291584 , 0.277444 , 0.1616 , 0.273954 , 0.158962 , 0.23101 , 0.280647 
 812 , 0.255233 , 0.13866 , 0.455317 , 0.383052 , 0.452241 , 0.414096 , 0.274777 , 0.390806 , 0.302241 , 0.315639 , 0.362445 , 0.41793 , 0.283901 , 0.357709 , 0.40758 , 0.390852 , 0.403648 , 0.385324 , 0.488858 , 0.466586 , 0.297413 , 0.284415 , 0.260298 , 0.291429 , 0.277587 , 0.161829 , 0.273875 , 0.159071 , 0.231417 , 0.280963 
 813 , 0.255679 , 0.138845 , 0.455011 , 0.383185 , 0.452247 , 0.414456 , 0.275414 , 0.390657 , 0.30233 , 0.316364 , 0.362515 , 0.418009 , 0.284489 , 0.35776 , 0.407605 , 0.391325 , 0.404087 , 0.385774 , 0.489464 , 0.467128 , 0.298046 , 0.284999 , 0.260597 , 0.29127 , 0.277742 , 0.162075 , 0.273788 , 0.159183 , 0.231857 , 0.281307 
 814 , 0.256095 , 0.13897 , 0.454988 , 0.383344 , 0.452516 , 0.414677 , 0.275938 , 0.390701 , 0.302594 , 0.31688 , 0.362748 , 0.418283 , 0.285084 , 0.357816 , 0.407812 , 0.391737 , 0.404414 , 0.38614 , 0.489835 , 0.467468 , 0.298588 , 0.285535 , 0.260865 , 0.291196 , 0.277906 , 0.162281 , 0.273756 , 0.159334 , 0.232183 , 0.281605 
 815 , 0.256294 , 0.139009 , 0.454821 , 0.383165 , 0.452647 , 0.414489 , 0.276123 , 0.390759 , 0.302729 , 0.317098 , 0.362861 , 0.418344 , 0.285473 , 0.357539 , 0.40791 , 0.392098 , 0.404508 , 0.386348 , 0.489686 , 0.467323 , 0.298926 , 0.285867 , 0.261041 , 0.291153 , 0.277955 , 0.162409 , 0.273695 , 0.159442 , 0.232355 , 0.281798 
 816 , 0.256462 , 0.13904 , 0.454577 , 0.382914 , 0.452728 , 0.414219 , 0.276266 , 0.390798 , 0.302826 , 0.317298 , 0.362941 , 0.418335 , 0.285831 , 0.357179 , 0.407968 , 0.392473 , 0.404573 , 0.386554 , 0.489457 , 0.467101 , 0.299256 , 0.28618 , 0.261213 , 0.291104 , 0.277981 , 0.16253 , 0.27362 , 0.159542 , 0.232518 , 0.281987 
 817 , 0.256717 , 0.139108 , 0.454415 , 0.382826 , 0.452836 , 0.413973 , 0.27634 , 0.390885 , 0.302976 , 0.317438 , 0.363029 , 0.418391 , 0.286216 , 0.357021 , 0.408081 , 0.392806 , 0.404667 , 0.386786 , 0.489301 , 0.466938 , 0.299568 , 0.286396 , 0.261333 , 0.291133 , 0.278006 , 0.162638 , 0.273606 , 0.15963 , 0.232601 , 0.282134 
 818 , 0.257168 , 0.139289 , 0.454526 , 0.38315 , 0.453028 , 0.413991 , 0.276397 , 0.391078 , 0.303324 , 0.317539 , 0.363284 , 0.418768 , 0.286651 , 0.357484 , 0.408503 , 0.393137 , 0.404964 , 0.387134 , 0.489555 , 0.467116 , 0.299993 , 0.286547 , 0.261424 , 0.291434 , 0.278155 , 0.16278 , 0.27387 , 0.159767 , 0.232665 , 0.282342 
 819 , 0.257665 , 0.139519 , 0.454763 , 0.383574 , 0.453244 , 0.414208 , 0.276574 , 0.391286 , 0.303763 , 0.317726 , 0.363697 , 0.419346 , 0.287121 , 0.358171 , 0.409129 , 0.393565 , 0.405406 , 0.38757 , 0.490071 , 0.467497 , 0.300609 , 0.286854 , 0.261608 , 0.291847 , 0.278441 , 0.163009 , 0.274283 , 0.159976 , 0.232887 , 0.282708 
 820 , 0.258165 , 0.139753 , 0.455011 , 0.384001 , 0.45347 , 0.414439 , 0.276756 , 0.391506 , 0.304207 , 0.317914 , 0.364125 , 0.419927 , 0.287598 , 0.358869 , 0.409759 , 0.393994 , 0.405859 , 0.388012 , 0.490588 , 0.467875 , 0.301236 , 0.287168 , 0.261787 , 0.292272 , 0.278732 , 0.163245 , 0.274704 , 0.160187 , 0.233115 , 0.283081 
 821 , 0.258234 , 0.139978 , 0.455597 , 0.384519 , 0.453749 , 0.415154 , 0.277239 , 0.392083 , 0.304289 , 0.31844 , 0.364663 , 0.420101 , 0.287821 , 0.35942 , 0.410161 , 0.394279 , 0.406101 , 0.388429 , 0.490959 , 0.468033 , 0.301706 , 0.287538 , 0.261947 , 0.292797 , 0.279197 , 0.163477 , 0.275159 , 0.160274 , 0.233269 , 0.283257 
 822 , 0.258325 , 0.140172 , 0.456323 , 0.385073 , 0.454147 , 0.415809 , 0.277569 , 0.392595 , 0.304474 , 0.318844 , 0.365249 , 0.420283 , 0.288196 , 0.359979 , 0.410446 , 0.394707 , 0.406424 , 0.388915 , 0.491527 , 0.468417 , 0.30224 , 0.288027 , 0.262271 , 0.2935 , 0.279798 , 0.163757 , 0.275683 , 0.160432 , 0.233446 , 0.283559 
 823 , 0.258413 , 0.140368 , 0.457056 , 0.385628 , 0.45455 , 0.416469 , 0.277904 , 0.393117 , 0.304663 , 0.319247 , 0.365834 , 0.420464 , 0.288574 , 0.360543 , 0.410736 , 0.395141 , 0.406753 , 0.389407 , 0.492095 , 0.468802 , 0.302779 , 0.288521 , 0.262605 , 0.294202 , 0.28041 , 0.16404 , 0.276217 , 0.160586 , 0.233619 , 0.283864 
 824 , 0.258654 , 0.140596 , 0.457619 , 0.385926 , 0.454903 , 0.41703 , 0.278057 , 0.393504 , 0.304857 , 0.319641 , 0.366157 , 0.420828 , 0.289055 , 0.360876 , 0.410923 , 0.395458 , 0.40723 , 0.389799 , 0.492539 , 0.46917 , 0.303333 , 0.288933 , 0.262958 , 0.294818 , 0.280872 , 0.164278 , 0.276696 , 0.160853 , 0.233785 , 0.284158 
 825 , 0.259015 , 0.140826 , 0.457781 , 0.386058 , 0.454946 , 0.417519 , 0.278148 , 0.393904 , 0.304906 , 0.320127 , 0.36614 , 0.421262 , 0.289661 , 0.361087 , 0.411151 , 0.395394 , 0.407595 , 0.390098 , 0.492658 , 0.46923 , 0.303753 , 0.289196 , 0.2632 , 0.295179 , 0.281093 , 0.164429 , 0.277077 , 0.161117 , 0.233899 , 0.284335 
 826 , 0.259376 , 0.141053 , 0.457895 , 0.386189 , 0.454947 , 0.418007 , 0.278248 , 0.394311 , 0.304945 , 0.32063 , 0.366094 , 0.421707 , 0.29028 , 0.361298 , 0.411388 , 0.395284 , 0.407933 , 0.39039 , 0.492737 , 0.469257 , 0.304153 , 0.289435 , 0.26342 , 0.295506 , 0.281295 , 0.16458 , 0.277444 , 0.161375 , 0.234002 , 0.284494 
 827 , 0.259782 , 0.141261 , 0.45792 , 0.386462 , 0.454977 , 0.418502 , 0.278319 , 0.394731 , 0.305126 , 0.321065 , 0.366182 , 0.42215 , 0.290802 , 0.361642 , 0.411707 , 0.395291 , 0.408263 , 0.390745 , 0.492885 , 0.469353 , 0.304573 , 0.289689 , 0.263657 , 0.295814 , 0.281495 , 0.164757 , 0.277818 , 0.161616 , 0.234135 , 0.284677 
 828 , 0.260167 , 0.141435 , 0.457987 , 0.386934 , 0.455347 , 0.41895 , 0.27836 , 0.395209 , 0.305515 , 0.321423 , 0.366527 , 0.422481 , 0.29111 , 0.362116 , 0.412126 , 0.395664 , 0.408711 , 0.39127 , 0.493242 , 0.469694 , 0.305095 , 0.289962 , 0.263931 , 0.296174 , 0.281774 , 0.165006 , 0.278191 , 0.161848 , 0.234328 , 0.284956 
 829 , 0.260472 , 0.141611 , 0.458196 , 0.387393 , 0.455945 , 0.419345 , 0.278411 , 0.395703 , 0.305889 , 0.321804 , 0.366901 , 0.422716 , 0.291374 , 0.362521 , 0.412533 , 0.396181 , 0.409268 , 0.391866 , 0.493676 , 0.470133 , 0.305674 , 0.290249 , 0.264222 , 0.296594 , 0.282114 , 0.165276 , 0.278568 , 0.162092 , 0.234539 , 0.28528 
 830 , 0.260774 , 0.141774 , 0.458434 , 0.38785 , 0.456578 , 0.419731 , 0.278489 , 0.396223 , 0.306256 , 0.32218 , 0.367282 , 0.422958 , 0.291658 , 0.362924 , 0.412946 , 0.396696 , 0.409806 , 0.392442 , 0.494096 , 0.470558 , 0.306245 , 0.290537 , 0.264508 , 0.297014 , 0.282462 , 0.165556 , 0.278944 , 0.162324 , 0.234751 , 0.285601 
 831 , 0.260993 , 0.141805 , 0.459072 , 0.388268 , 0.457598 , 0.420008 , 0.278937 , 0.397083 , 0.306541 , 0.322539 , 0.367767 , 0.423364 , 0.292232 , 0.363275 , 0.413477 , 0.397252 , 0.410098 , 0.392853 , 0.494383 , 0.470881 , 0.306792 , 0.290834 , 0.264833 , 0.297499 , 0.28294 , 0.165878 , 0.279339 , 0.16254 , 0.235021 , 0.285929 
 832 , 0.261327 , 0.14184 , 0.459732 , 0.388754 , 0.458462 , 0.420474 , 0.279491 , 0.398127 , 0.306847 , 0.322879 , 0.368353 , 0.423987 , 0.292808 , 0.363868 , 0.414136 , 0.397912 , 0.410239 , 0.393362 , 0.49461 , 0.47129 , 0.307348 , 0.291235 , 0.265277 , 0.298057 , 0.283475 , 0.166214 , 0.279829 , 0.162812 , 0.235392 , 0.286283 
 833 , 0.261654 , 0.141868 , 0.460386 , 0.38924 , 0.459326 , 0.420939 , 0.280038 , 0.399171 , 0.307153 , 0.323219 , 0.368939 , 0.424609 , 0.293377 , 0.364454 , 0.414794 , 0.398565 , 0.410373 , 0.39387 , 0.494841 , 0.471699 , 0.307899 , 0.291636 , 0.26572 , 0.29862 , 0.284005 , 0.166543 , 0.280312 , 0.163089 , 0.235756 , 0.286632 
 834 , 0.262036 , 0.142095 , 0.461022 , 0.389829 , 0.459706 , 0.421496 , 0.280229 , 0.399791 , 0.307428 , 0.32346 , 0.369219 , 0.425184 , 0.293738 , 0.365158 , 0.415333 , 0.399022 , 0.41076 , 0.394391 , 0.495084 , 0.472032 , 0.308342 , 0.292019 , 0.266114 , 0.29929 , 0.284481 , 0.166818 , 0.280835 , 0.16337 , 0.236042 , 0.286916 
 835 , 0.26233 , 0.142387 , 0.461551 , 0.390357 , 0.45977 , 0.421923 , 0.280287 , 0.399938 , 0.307755 , 0.323617 , 0.369362 , 0.425765 , 0.294035 , 0.365701 , 0.415683 , 0.399129 , 0.411434 , 0.394676 , 0.495591 , 0.472191 , 0.308803 , 0.292301 , 0.266416 , 0.29992 , 0.284868 , 0.167085 , 0.28137 , 0.163616 , 0.236183 , 0.287132 
 836 , 0.262603 , 0.14268 , 0.462066 , 0.390872 , 0.459821 , 0.422334 , 0.280346 , 0.400049 , 0.308093 , 0.32376 , 0.369494 , 0.426347 , 0.294333 , 0.366225 , 0.416018 , 0.399211 , 0.412122 , 0.394937 , 0.496122 , 0.472331 , 0.309261 , 0.292577 , 0.266715 , 0.300544 , 0.285249 , 0.167349 , 0.281905 , 0.16386 , 0.236311 , 0.287348 
 837 , 0.26274 , 0.142942 , 0.462524 , 0.391274 , 0.459899 , 0.422738 , 0.280559 , 0.400264 , 0.308275 , 0.324016 , 0.369755 , 0.426782 , 0.294577 , 0.366636 , 0.416343 , 0.399374 , 0.4127 , 0.395242 , 0.496699 , 0.472503 , 0.309777 , 0.292872 , 0.267035 , 0.301135 , 0.285616 , 0.167603 , 0.28238 , 0.164117 , 0.23645 , 0.287524 
 838 , 0.26279 , 0.14314 , 0.462836 , 0.391565 , 0.45999 , 0.423059 , 0.280844 , 0.400645 , 0.308229 , 0.324433 , 0.370106 , 0.426976 , 0.294726 , 0.366939 , 0.416651 , 0.399638 , 0.413043 , 0.395739 , 0.497205 , 0.472765 , 0.310313 , 0.293207 , 0.26737 , 0.301658 , 0.286007 , 0.167842 , 0.282748 , 0.164385 , 0.236656 , 0.287678 
 839 , 0.262885 , 0.143331 , 0.463092 , 0.39188 , 0.460063 , 0.423324 , 0.281069 , 0.401059 , 0.308141 , 0.32486 , 0.370424 , 0.427114 , 0.294852 , 0.367244 , 0.416958 , 0.399897 , 0.413331 , 0.396333 , 0.49764 , 0.473067 , 0.310827 , 0.29355 , 0.267693 , 0.302182 , 0.286417 , 0.168083 , 0.283098 , 0.164653 , 0.2369 , 0.287824 
 840 , 0.263029 , 0.143503 , 0.463317 , 0.392135 , 0.46018 , 0.423549 , 0.281249 , 0.401501 , 0.308102 , 0.325258 , 0.370732 , 0.427296 , 0.295006 , 0.367536 , 0.417251 , 0.400147 , 0.41362 , 0.396917 , 0.498037 , 0.473374 , 0.311349 , 0.293891 , 0.268002 , 0.302681 , 0.286809 , 0.168323 , 0.28345 , 0.164918 , 0.23714 , 0.287976 
 841 , 0.263383 , 0.143623 , 0.463397 , 0.392051 , 0.460591 , 0.423605 , 0.28125 , 0.402163 , 0.308427 , 0.325514 , 0.371028 , 0.427779 , 0.295403 , 0.367762 , 0.417515 , 0.400393 , 0.41397 , 0.397418 , 0.498193 , 0.473754 , 0.311937 , 0.294239 , 0.268262 , 0.303094 , 0.28709 , 0.16857 , 0.283795 , 0.165182 , 0.237343 , 0.288132 
 842 , 0.263677 , 0.143781 , 0.463599 , 0.391932 , 0.461164 , 0.423833 , 0.281372 , 0.402936 , 0.308896 , 0.325916 , 0.37132 , 0.42828 , 0.295869 , 0.36803 , 0.417945 , 0.40082 , 0.414388 , 0.397873 , 0.498325 , 0.474173 , 0.312564 , 0.294625 , 0.268572 , 0.303507 , 0.287301 , 0.168806 , 0.284133 , 0.16544 , 0.237496 , 0.288266 
 843 , 0.263977 , 0.143942 , 0.463804 , 0.391819 , 0.461738 , 0.424071 , 0.281493 , 0.403717 , 0.309369 , 0.326322 , 0.371616 , 0.428789 , 0.296345 , 0.368307 , 0.418383 , 0.40125 , 0.414808 , 0.398337 , 0.498459 , 0.474594 , 0.313206 , 0.295022 , 0.268881 , 0.303925 , 0.287518 , 0.169049 , 0.284476 , 0.165706 , 0.237645 , 0.2884 
 844 , 0.264323 , 0.144227 , 0.46388 , 0.39204 , 0.462024 , 0.424449 , 0.28163 , 0.40396 , 0.309839 , 0.326646 , 0.371766 , 0.429138 , 0.296761 , 0.368752 , 0.418893 , 0.401708 , 0.415158 , 0.398707 , 0.498895 , 0.475067 , 0.313713 , 0.295452 , 0.269215 , 0.304254 , 0.287791 , 0.169283 , 0.284731 , 0.165827 , 0.237888 , 0.288634 
 845 , 0.264715 , 0.14459 , 0.463927 , 0.392382 , 0.462358 , 0.424788 , 0.281766 , 0.403948 , 0.310036 , 0.326733 , 0.372077 , 0.429412 , 0.297104 , 0.369079 , 0.419123 , 0.401979 , 0.415306 , 0.398975 , 0.499249 , 0.475302 , 0.314132 , 0.295709 , 0.269438 , 0.304528 , 0.28814 , 0.169426 , 0.284944 , 0.165847 , 0.238154 , 0.288889 
 846 , 0.265117 , 0.14496 , 0.463975 , 0.392728 , 0.462705 , 0.425129 , 0.281904 , 0.403923 , 0.310221 , 0.326817 , 0.372403 , 0.429688 , 0.297449 , 0.36941 , 0.41934 , 0.40224 , 0.415454 , 0.399247 , 0.499596 , 0.475524 , 0.314549 , 0.295958 , 0.269653 , 0.304804 , 0.288493 , 0.169566 , 0.285163 , 0.165865 , 0.238429 , 0.289143 
 847 , 0.265257 , 0.144971 , 0.464115 , 0.393027 , 0.46317 , 0.425295 , 0.282249 , 0.403932 , 0.310233 , 0.326953 , 0.372753 , 0.429985 , 0.297751 , 0.369582 , 0.419428 , 0.402442 , 0.415596 , 0.399398 , 0.499827 , 0.475548 , 0.314993 , 0.296174 , 0.269924 , 0.305073 , 0.288794 , 0.169703 , 0.285345 , 0.165952 , 0.238675 , 0.289351 
 848 , 0.265173 , 0.144593 , 0.46442 , 0.393285 , 0.463603 , 0.425368 , 0.282791 , 0.404014 , 0.310297 , 0.327149 , 0.373119 , 0.430263 , 0.298027 , 0.369805 , 0.419383 , 0.402652 , 0.415797 , 0.399379 , 0.500112 , 0.475427 , 0.315464 , 0.296416 , 0.270254 , 0.305326 , 0.288995 , 0.16991 , 0.285502 , 0.166144 , 0.238895 , 0.289516 
 849 , 0.2651 , 0.144195 , 0.464778 , 0.393537 , 0.463974 , 0.425476 , 0.283334 , 0.404129 , 0.310494 , 0.327358 , 0.373481 , 0.430514 , 0.298317 , 0.370149 , 0.419332 , 0.402914 , 0.416029 , 0.399322 , 0.5005 , 0.475336 , 0.315961 , 0.296703 , 0.270602 , 0.305583 , 0.289183 , 0.170164 , 0.285671 , 0.166357 , 0.23912 , 0.289692 
 850 , 0.265075 , 0.143953 , 0.465167 , 0.393797 , 0.46422 , 0.425633 , 0.283823 , 0.404288 , 0.310746 , 0.327571 , 0.37379 , 0.430714 , 0.298592 , 0.370546 , 0.419328 , 0.403162 , 0.41632 , 0.399339 , 0.500901 , 0.475288 , 0.316491 , 0.29701 , 0.270942 , 0.305856 , 0.289389 , 0.170431 , 0.28589 , 0.166574 , 0.239359 , 0.289897 
 851 , 0.265232 , 0.144322 , 0.465578 , 0.394076 , 0.463994 , 0.425952 , 0.284135 , 0.404584 , 0.311122 , 0.327843 , 0.373791 , 0.430783 , 0.298789 , 0.370987 , 0.419543 , 0.403352 , 0.416895 , 0.399667 , 0.501317 , 0.475429 , 0.317116 , 0.297372 , 0.27122 , 0.306182 , 0.289616 , 0.170699 , 0.286231 , 0.166789 , 0.239621 , 0.290181 
 852 , 0.265336 , 0.144701 , 0.465832 , 0.394411 , 0.463755 , 0.426296 , 0.284546 , 0.404865 , 0.311357 , 0.328208 , 0.373682 , 0.430996 , 0.298981 , 0.37122 , 0.419892 , 0.403565 , 0.417672 , 0.400049 , 0.501721 , 0.475613 , 0.317691 , 0.297738 , 0.271532 , 0.306535 , 0.289839 , 0.170896 , 0.28652 , 0.166983 , 0.239883 , 0.290432 
 853 , 0.265441 , 0.145094 , 0.466095 , 0.394749 , 0.463508 , 0.426642 , 0.284963 , 0.405148 , 0.31159 , 0.328577 , 0.373566 , 0.431212 , 0.299173 , 0.37145 , 0.42025 , 0.403775 , 0.418468 , 0.40044 , 0.502138 , 0.475798 , 0.318276 , 0.298116 , 0.27185 , 0.306894 , 0.290068 , 0.171101 , 0.286814 , 0.167186 , 0.240147 , 0.290694 
 854 , 0.265586 , 0.145374 , 0.466046 , 0.395001 , 0.463611 , 0.427143 , 0.285029 , 0.405734 , 0.311601 , 0.329056 , 0.373718 , 0.431406 , 0.299458 , 0.371541 , 0.420547 , 0.404204 , 0.418839 , 0.400794 , 0.502297 , 0.476034 , 0.318678 , 0.298398 , 0.272027 , 0.30728 , 0.290399 , 0.171235 , 0.287098 , 0.167333 , 0.240304 , 0.290869 
 855 , 0.265837 , 0.145613 , 0.465875 , 0.395156 , 0.463721 , 0.427325 , 0.284679 , 0.406301 , 0.311494 , 0.329328 , 0.373731 , 0.431266 , 0.299593 , 0.371457 , 0.42055 , 0.404291 , 0.41866 , 0.401232 , 0.502065 , 0.476258 , 0.318968 , 0.298585 , 0.272039 , 0.307502 , 0.290681 , 0.171368 , 0.287354 , 0.167462 , 0.24034 , 0.291071 
 856 , 0.266086 , 0.14585 , 0.465694 , 0.395319 , 0.463834 , 0.427516 , 0.284327 , 0.406876 , 0.311384 , 0.329609 , 0.37374 , 0.431122 , 0.29973 , 0.371376 , 0.420556 , 0.40438 , 0.418478 , 0.401678 , 0.501835 , 0.476483 , 0.319255 , 0.298769 , 0.27205 , 0.307727 , 0.290967 , 0.171504 , 0.287607 , 0.167589 , 0.240374 , 0.291276 
 857 , 0.266345 , 0.145888 , 0.465637 , 0.395412 , 0.463959 , 0.427439 , 0.284053 , 0.407217 , 0.311533 , 0.329665 , 0.373811 , 0.431148 , 0.300031 , 0.371304 , 0.420482 , 0.404446 , 0.418416 , 0.401996 , 0.501711 , 0.476806 , 0.31948 , 0.298926 , 0.272133 , 0.307972 , 0.291197 , 0.17164 , 0.287837 , 0.167712 , 0.240387 , 0.291467 
 858 , 0.26659 , 0.145869 , 0.465965 , 0.395531 , 0.464212 , 0.42728 , 0.2842 , 0.407481 , 0.311955 , 0.329795 , 0.374243 , 0.431513 , 0.300658 , 0.371591 , 0.420588 , 0.404943 , 0.418652 , 0.402217 , 0.501964 , 0.477251 , 0.319867 , 0.299163 , 0.272428 , 0.308398 , 0.291521 , 0.171809 , 0.288216 , 0.167896 , 0.240502 , 0.291699 
 859 , 0.266836 , 0.145887 , 0.466448 , 0.395682 , 0.464522 , 0.427173 , 0.284518 , 0.407788 , 0.312438 , 0.330029 , 0.37483 , 0.431988 , 0.301387 , 0.372044 , 0.420805 , 0.405661 , 0.418994 , 0.402434 , 0.502358 , 0.477728 , 0.320366 , 0.29945 , 0.272797 , 0.308913 , 0.291907 , 0.172008 , 0.288668 , 0.16811 , 0.240664 , 0.291953 
 860 , 0.267166 , 0.145898 , 0.466943 , 0.395862 , 0.464773 , 0.427167 , 0.284914 , 0.40803 , 0.312837 , 0.330361 , 0.375343 , 0.432464 , 0.301966 , 0.372547 , 0.421054 , 0.406366 , 0.419315 , 0.402669 , 0.502804 , 0.478124 , 0.320879 , 0.299779 , 0.273187 , 0.309399 , 0.292295 , 0.17222 , 0.289109 , 0.168311 , 0.240855 , 0.292209 
 861 , 0.26772 , 0.145843 , 0.467338 , 0.396066 , 0.46487 , 0.427522 , 0.285327 , 0.408068 , 0.313026 , 0.330852 , 0.375559 , 0.43281 , 0.302042 , 0.373062 , 0.421319 , 0.406773 , 0.419541 , 0.40293 , 0.5033 , 0.478225 , 0.321358 , 0.300138 , 0.273549 , 0.309718 , 0.292594 , 0.172443 , 0.289435 , 0.168455 , 0.241126 , 0.292416 
 862 , 0.268278 , 0.145724 , 0.467545 , 0.396169 , 0.464966 , 0.428045 , 0.285471 , 0.408048 , 0.313219 , 0.331167 , 0.375624 , 0.432986 , 0.301968 , 0.373402 , 0.421458 , 0.406781 , 0.419696 , 0.403131 , 0.503671 , 0.478192 , 0.321712 , 0.30039 , 0.273811 , 0.309931 , 0.292795 , 0.172625 , 0.289617 , 0.168555 , 0.241399 , 0.292553 
 863 , 0.268852 , 0.145602 , 0.467755 , 0.39628 , 0.465059 , 0.428589 , 0.285615 , 0.408029 , 0.313423 , 0.331488 , 0.375697 , 0.433164 , 0.301893 , 0.373743 , 0.421599 , 0.40679 , 0.419859 , 0.403333 , 0.504046 , 0.47815 , 0.322073 , 0.300654 , 0.274084 , 0.31015 , 0.292996 , 0.172812 , 0.289809 , 0.168651 , 0.241683 , 0.292691 
 864 , 0.268741 , 0.14567 , 0.467927 , 0.396395 , 0.465431 , 0.429025 , 0.285903 , 0.408225 , 0.313212 , 0.331758 , 0.375681 , 0.433072 , 0.302057 , 0.373594 , 0.421484 , 0.406657 , 0.420095 , 0.403515 , 0.504148 , 0.477918 , 0.322436 , 0.300927 , 0.274097 , 0.310312 , 0.293127 , 0.172938 , 0.289904 , 0.168799 , 0.241934 , 0.292879 
 865 , 0.268608 , 0.145793 , 0.468135 , 0.396801 , 0.465714 , 0.429244 , 0.286346 , 0.408386 , 0.312976 , 0.332141 , 0.375649 , 0.433231 , 0.302316 , 0.373673 , 0.421548 , 0.406924 , 0.420427 , 0.403723 , 0.504466 , 0.47794 , 0.322879 , 0.301299 , 0.274068 , 0.31059 , 0.293285 , 0.173105 , 0.290055 , 0.168974 , 0.242105 , 0.293152 
 866 , 0.268464 , 0.145924 , 0.468345 , 0.397224 , 0.466011 , 0.429469 , 0.286799 , 0.408546 , 0.312743 , 0.332543 , 0.375612 , 0.433395 , 0.30258 , 0.373747 , 0.421616 , 0.407196 , 0.420765 , 0.403942 , 0.5048 , 0.477964 , 0.323335 , 0.301676 , 0.274047 , 0.310873 , 0.293453 , 0.173276 , 0.29021 , 0.169158 , 0.242283 , 0.29343 
 867 , 0.268596 , 0.146194 , 0.468358 , 0.397603 , 0.46605 , 0.429635 , 0.286891 , 0.408719 , 0.312799 , 0.332798 , 0.375743 , 0.433601 , 0.302889 , 0.374049 , 0.421853 , 0.407525 , 0.421146 , 0.404231 , 0.505138 , 0.47836 , 0.323822 , 0.301979 , 0.274111 , 0.3111 , 0.293664 , 0.173372 , 0.290382 , 0.169371 , 0.242427 , 0.293687 
 868 , 0.268874 , 0.146437 , 0.468115 , 0.397615 , 0.465884 , 0.429672 , 0.28671 , 0.408984 , 0.312928 , 0.333053 , 0.375957 , 0.433681 , 0.303226 , 0.373982 , 0.422126 , 0.407573 , 0.421341 , 0.404581 , 0.50518 , 0.478746 , 0.324275 , 0.302239 , 0.274347 , 0.31122 , 0.293861 , 0.173388 , 0.290573 , 0.16953 , 0.242499 , 0.29389 
 869 , 0.269166 , 0.146652 , 0.467808 , 0.397504 , 0.465682 , 0.429683 , 0.28649 , 0.409278 , 0.313027 , 0.333332 , 0.376179 , 0.433707 , 0.30357 , 0.373739 , 0.422387 , 0.407508 , 0.421461 , 0.40494 , 0.505111 , 0.479064 , 0.324714 , 0.302504 , 0.274634 , 0.31132 , 0.294043 , 0.17338 , 0.29077 , 0.169665 , 0.242548 , 0.29409 
 870 , 0.269469 , 0.146811 , 0.467563 , 0.397421 , 0.465626 , 0.42974 , 0.286314 , 0.409556 , 0.313176 , 0.333664 , 0.376454 , 0.43375 , 0.303942 , 0.373518 , 0.422712 , 0.407507 , 0.421469 , 0.405236 , 0.505101 , 0.479331 , 0.325107 , 0.302716 , 0.274903 , 0.311489 , 0.294253 , 0.173387 , 0.290996 , 0.169756 , 0.242584 , 0.294276 
 871 , 0.26978 , 0.146938 , 0.467694 , 0.397525 , 0.465985 , 0.43 , 0.286286 , 0.409813 , 0.313419 , 0.334039 , 0.376882 , 0.433926 , 0.304355 , 0.373605 , 0.423136 , 0.407823 , 0.421352 , 0.405383 , 0.505277 , 0.479525 , 0.325396 , 0.302828 , 0.275128 , 0.311774 , 0.294548 , 0.17345 , 0.291277 , 0.169787 , 0.242659 , 0.294472 
 872 , 0.270106 , 0.147165 , 0.468172 , 0.39781 , 0.466547 , 0.430436 , 0.28634 , 0.410113 , 0.313697 , 0.334372 , 0.377394 , 0.434232 , 0.304791 , 0.374055 , 0.42356 , 0.408394 , 0.421366 , 0.405537 , 0.505568 , 0.479794 , 0.325706 , 0.302943 , 0.275333 , 0.312066 , 0.294923 , 0.17356 , 0.291567 , 0.169888 , 0.242819 , 0.294723 
