  time  ,:01:47 A,:01:56 A,:02:04 A,:02:12 A,:02:20 A,:02:47 A,:02:53 A,:03:01 A,:03:09 A,:03:19 A,:03:47 A,:03:55 A,:04:03 A,:04:12 A,:04:22 A,:04:42 A,:04:49 A,:04:57 A,:05:06 A,:05:16 A,:06:05 A,:06:13 A,:06:21 A,:06:28 A,:06:36 A,:06:51 A,:07:02 A,:07:09 A,:07:18 A,:07:27 A,:07:56 A,:08:04 A,:08:12 A,:08:21 A,:08:29 A,:08:48 A,:08:55 A,:09:03 A,:09:12 A,:09:22 A,:09:59 A,:10:07 A,:10:16 A,:10:24 A,:10:34 A,:10:52 A,:11:04 A,:11:22 A,:11:32 A,:11:45 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 502 , 0.055117 , 0.037196 , 0.035662 , 0.038406 , 0.033097 , 0.040847 , 0.028306 , 0.035857 , 0.035063 , 0.024045 , 0.024256 , 0.042694 , 0.035376 , 0.029527 , 0.043591 , 0.019325 , 0.024288 , 0.031379 , 0.025384 , 0.034836 , 0.035992 , 0.041252 , 0.031644 , 0.049057 , 0.034696 , 0.03556 , 0.029792 , 0.030758 , 0.026286 , 0.023635 , 0.020572 , 0.027772 , 0.038228 , 0.034183 , 0.031974 , 0.05065 , 0.037083 , 0.035112 , 0.041965 , 0.035824 , 0.057315 , 0.025617 , 0.051784 , 0.051665 , 0.044779 , 0.038357 , 0.042392 , 0.033075 , 0.025633 , 0.0328 
 503 , 0.055826 , 0.037906 , 0.036295 , 0.038926 , 0.033692 , 0.041529 , 0.028821 , 0.036415 , 0.035579 , 0.024445 , 0.02452 , 0.043173 , 0.035753 , 0.029809 , 0.044084 , 0.019617 , 0.024699 , 0.031897 , 0.025784 , 0.035417 , 0.036572 , 0.041887 , 0.032124 , 0.049686 , 0.035357 , 0.036143 , 0.0304 , 0.031284 , 0.026815 , 0.024087 , 0.020919 , 0.02823 , 0.038834 , 0.034733 , 0.032396 , 0.051167 , 0.037646 , 0.035715 , 0.042576 , 0.036453 , 0.058147 , 0.026001 , 0.052485 , 0.052387 , 0.045418 , 0.039018 , 0.043069 , 0.033643 , 0.026039 , 0.033372 
 504 , 0.056844 , 0.038823 , 0.037154 , 0.039587 , 0.0344 , 0.04251 , 0.029442 , 0.037122 , 0.036358 , 0.025084 , 0.025035 , 0.043667 , 0.036184 , 0.030227 , 0.044823 , 0.020039 , 0.025237 , 0.032655 , 0.026377 , 0.036222 , 0.037367 , 0.042734 , 0.032758 , 0.050485 , 0.036249 , 0.036936 , 0.031198 , 0.032011 , 0.027451 , 0.024681 , 0.021392 , 0.028858 , 0.039647 , 0.035474 , 0.032966 , 0.051826 , 0.038338 , 0.03656 , 0.043405 , 0.037242 , 0.059119 , 0.02653 , 0.053403 , 0.053266 , 0.046279 , 0.039909 , 0.044092 , 0.034356 , 0.026557 , 0.034073 
 505 , 0.057905 , 0.039773 , 0.038049 , 0.040272 , 0.035128 , 0.043533 , 0.030078 , 0.037857 , 0.037165 , 0.025763 , 0.025593 , 0.044159 , 0.036616 , 0.030671 , 0.045592 , 0.020471 , 0.025796 , 0.033443 , 0.026998 , 0.037066 , 0.038197 , 0.043604 , 0.03341 , 0.051306 , 0.037176 , 0.037758 , 0.032021 , 0.032768 , 0.028102 , 0.025291 , 0.021882 , 0.029507 , 0.040492 , 0.036237 , 0.033558 , 0.052508 , 0.039048 , 0.037445 , 0.044274 , 0.03806 , 0.060112 , 0.02708 , 0.054348 , 0.054161 , 0.047178 , 0.040832 , 0.045158 , 0.035095 , 0.027086 , 0.034788 
 506 , 0.058969 , 0.040725 , 0.03894 , 0.040952 , 0.035852 , 0.044554 , 0.030714 , 0.038592 , 0.037974 , 0.026437 , 0.02615 , 0.044648 , 0.037045 , 0.031111 , 0.046361 , 0.020907 , 0.026354 , 0.034233 , 0.027614 , 0.037902 , 0.039023 , 0.044476 , 0.034062 , 0.052123 , 0.038101 , 0.038587 , 0.032846 , 0.033526 , 0.028758 , 0.025901 , 0.022371 , 0.030161 , 0.041333 , 0.037001 , 0.034145 , 0.053189 , 0.039753 , 0.038327 , 0.045134 , 0.038874 , 0.061101 , 0.027631 , 0.055289 , 0.055057 , 0.048073 , 0.041758 , 0.046228 , 0.035835 , 0.027614 , 0.035504 
 507 , 0.06004 , 0.041858 , 0.039945 , 0.041702 , 0.036587 , 0.04565 , 0.031466 , 0.039334 , 0.038872 , 0.02719 , 0.026723 , 0.045222 , 0.037538 , 0.031583 , 0.047129 , 0.021418 , 0.026973 , 0.035019 , 0.028263 , 0.038839 , 0.039945 , 0.045439 , 0.03478 , 0.052962 , 0.039134 , 0.039473 , 0.033757 , 0.034318 , 0.029531 , 0.026595 , 0.022903 , 0.03091 , 0.042258 , 0.037827 , 0.034769 , 0.053907 , 0.040535 , 0.039317 , 0.046101 , 0.039812 , 0.062131 , 0.028219 , 0.056304 , 0.056043 , 0.049042 , 0.042764 , 0.047391 , 0.036648 , 0.028219 , 0.036298 
 508 , 0.061124 , 0.043159 , 0.041066 , 0.042515 , 0.037334 , 0.046807 , 0.032327 , 0.040087 , 0.039858 , 0.028013 , 0.027314 , 0.045878 , 0.038095 , 0.032087 , 0.047898 , 0.021993 , 0.027644 , 0.035807 , 0.028942 , 0.039869 , 0.040949 , 0.046482 , 0.035572 , 0.053828 , 0.040266 , 0.040423 , 0.03475 , 0.035153 , 0.030414 , 0.027364 , 0.023482 , 0.031762 , 0.043265 , 0.038711 , 0.035432 , 0.054656 , 0.041391 , 0.040406 , 0.047159 , 0.04087 , 0.063194 , 0.028847 , 0.057386 , 0.057118 , 0.050091 , 0.043864 , 0.048647 , 0.037536 , 0.028897 , 0.037172 
 509 , 0.062205 , 0.044461 , 0.042187 , 0.043329 , 0.038083 , 0.047962 , 0.033191 , 0.040841 , 0.040841 , 0.028839 , 0.027899 , 0.046538 , 0.038646 , 0.032594 , 0.04866 , 0.022574 , 0.028321 , 0.036597 , 0.029616 , 0.040898 , 0.041956 , 0.047529 , 0.036366 , 0.054695 , 0.041399 , 0.041376 , 0.035741 , 0.035977 , 0.031305 , 0.028136 , 0.024066 , 0.032605 , 0.044264 , 0.039597 , 0.036096 , 0.05541 , 0.042243 , 0.041489 , 0.048221 , 0.041928 , 0.064265 , 0.029476 , 0.058467 , 0.058197 , 0.051137 , 0.044962 , 0.04991 , 0.038426 , 0.029577 , 0.038043 
 510 , 0.063276 , 0.045752 , 0.0433 , 0.044132 , 0.038854 , 0.049133 , 0.034051 , 0.041606 , 0.04181 , 0.029684 , 0.028489 , 0.047168 , 0.039176 , 0.033088 , 0.049405 , 0.023148 , 0.029004 , 0.037398 , 0.030296 , 0.041935 , 0.04296 , 0.048556 , 0.03716 , 0.055545 , 0.042541 , 0.04232 , 0.036747 , 0.03682 , 0.032204 , 0.028908 , 0.024655 , 0.03345 , 0.045265 , 0.040485 , 0.036747 , 0.056123 , 0.043096 , 0.04258 , 0.049281 , 0.042988 , 0.065321 , 0.030109 , 0.059527 , 0.059255 , 0.052169 , 0.046081 , 0.051189 , 0.039318 , 0.030262 , 0.038922 
 511 , 0.064324 , 0.046958 , 0.044364 , 0.044875 , 0.03975 , 0.050408 , 0.034898 , 0.042469 , 0.042679 , 0.03063 , 0.029075 , 0.04765 , 0.039597 , 0.033547 , 0.050022 , 0.023723 , 0.02975 , 0.038291 , 0.030976 , 0.043019 , 0.043955 , 0.049472 , 0.037951 , 0.056288 , 0.043706 , 0.043246 , 0.037815 , 0.037724 , 0.033161 , 0.029716 , 0.025329 , 0.034273 , 0.04626 , 0.041407 , 0.037344 , 0.056646 , 0.043927 , 0.043672 , 0.050329 , 0.044041 , 0.066322 , 0.030789 , 0.060465 , 0.060215 , 0.053138 , 0.047321 , 0.052548 , 0.040227 , 0.030976 , 0.039847 
 512 , 0.065373 , 0.04816 , 0.045426 , 0.045619 , 0.040645 , 0.051673 , 0.035745 , 0.043334 , 0.04355 , 0.031572 , 0.029651 , 0.048137 , 0.040014 , 0.034 , 0.050633 , 0.024296 , 0.030492 , 0.039184 , 0.031652 , 0.044101 , 0.044948 , 0.050377 , 0.038741 , 0.057034 , 0.044869 , 0.044164 , 0.038883 , 0.038627 , 0.034119 , 0.030521 , 0.026007 , 0.035091 , 0.047256 , 0.042322 , 0.037945 , 0.057165 , 0.044761 , 0.044766 , 0.051378 , 0.045096 , 0.067329 , 0.03147 , 0.061405 , 0.061178 , 0.054106 , 0.048552 , 0.053913 , 0.04114 , 0.031692 , 0.04077 
 513 , 0.06642 , 0.049361 , 0.046485 , 0.04636 , 0.041543 , 0.052948 , 0.036589 , 0.044191 , 0.044419 , 0.032512 , 0.030235 , 0.048621 , 0.040433 , 0.034454 , 0.051251 , 0.024871 , 0.031237 , 0.040074 , 0.03233 , 0.045181 , 0.045944 , 0.051291 , 0.039527 , 0.057782 , 0.04603 , 0.045085 , 0.039949 , 0.039527 , 0.035075 , 0.031328 , 0.026682 , 0.035906 , 0.048251 , 0.04324 , 0.038542 , 0.057685 , 0.045591 , 0.045859 , 0.052424 , 0.046149 , 0.068333 , 0.032154 , 0.062343 , 0.062132 , 0.055072 , 0.049794 , 0.055277 , 0.04205 , 0.032404 , 0.041697 
 514 , 0.067573 , 0.050754 , 0.047811 , 0.047178 , 0.04245 , 0.054376 , 0.037545 , 0.045079 , 0.045587 , 0.033576 , 0.030884 , 0.049054 , 0.040842 , 0.034813 , 0.051895 , 0.025568 , 0.032019 , 0.04107 , 0.033119 , 0.046402 , 0.047087 , 0.05234 , 0.040414 , 0.058602 , 0.04736 , 0.046151 , 0.041201 , 0.040579 , 0.036153 , 0.032287 , 0.027439 , 0.036889 , 0.049385 , 0.044298 , 0.039171 , 0.058288 , 0.046476 , 0.047127 , 0.053611 , 0.047326 , 0.069392 , 0.032846 , 0.06345 , 0.063147 , 0.056166 , 0.051125 , 0.056896 , 0.043094 , 0.033228 , 0.042661 
 515 , 0.06876 , 0.052194 , 0.049195 , 0.048012 , 0.043351 , 0.05585 , 0.038524 , 0.045967 , 0.046824 , 0.034668 , 0.031555 , 0.04948 , 0.041243 , 0.035142 , 0.052554 , 0.0263 , 0.032812 , 0.042094 , 0.033931 , 0.047653 , 0.048252 , 0.053428 , 0.041317 , 0.059437 , 0.048732 , 0.047258 , 0.042494 , 0.041666 , 0.037267 , 0.03328 , 0.028213 , 0.037907 , 0.050549 , 0.045396 , 0.039798 , 0.058906 , 0.047373 , 0.048435 , 0.054833 , 0.048532 , 0.070468 , 0.033537 , 0.064595 , 0.064173 , 0.057295 , 0.052479 , 0.05858 , 0.044179 , 0.034069 , 0.043631 
 516 , 0.069944 , 0.053627 , 0.050577 , 0.048844 , 0.044261 , 0.057323 , 0.039512 , 0.046858 , 0.04806 , 0.035759 , 0.032223 , 0.049908 , 0.041652 , 0.035473 , 0.053209 , 0.027034 , 0.033602 , 0.043122 , 0.034746 , 0.048906 , 0.049421 , 0.054513 , 0.042224 , 0.060275 , 0.050108 , 0.048363 , 0.043792 , 0.042756 , 0.038373 , 0.034271 , 0.02899 , 0.038928 , 0.051716 , 0.046492 , 0.040427 , 0.059525 , 0.048266 , 0.049742 , 0.056053 , 0.049736 , 0.07154 , 0.034225 , 0.065745 , 0.065195 , 0.058421 , 0.053833 , 0.060263 , 0.045256 , 0.034918 , 0.044604 
 517 , 0.071337 , 0.055335 , 0.052169 , 0.049841 , 0.045373 , 0.059012 , 0.040704 , 0.047965 , 0.049485 , 0.037034 , 0.03299 , 0.050466 , 0.042201 , 0.035984 , 0.054022 , 0.027851 , 0.034539 , 0.044335 , 0.035714 , 0.050386 , 0.05081 , 0.055788 , 0.043308 , 0.061317 , 0.05171 , 0.049669 , 0.045293 , 0.044014 , 0.039695 , 0.03541 , 0.029904 , 0.040113 , 0.053081 , 0.047787 , 0.041215 , 0.060302 , 0.049359 , 0.05128 , 0.057497 , 0.051183 , 0.072828 , 0.035066 , 0.067093 , 0.066456 , 0.05978 , 0.05549 , 0.062241 , 0.046537 , 0.035904 , 0.04582 
 518 , 0.072984 , 0.057371 , 0.054018 , 0.051028 , 0.046728 , 0.060973 , 0.042151 , 0.049343 , 0.051143 , 0.038526 , 0.033874 , 0.05119 , 0.04293 , 0.036714 , 0.055022 , 0.028789 , 0.035664 , 0.045781 , 0.036887 , 0.052136 , 0.052454 , 0.057285 , 0.044604 , 0.062595 , 0.053591 , 0.051224 , 0.047051 , 0.045493 , 0.041268 , 0.036731 , 0.030983 , 0.041516 , 0.054687 , 0.049331 , 0.04218 , 0.061267 , 0.050682 , 0.053112 , 0.059218 , 0.052921 , 0.074375 , 0.036079 , 0.068684 , 0.068014 , 0.061406 , 0.057515 , 0.06458 , 0.048056 , 0.037055 , 0.047346 
 519 , 0.074628 , 0.059411 , 0.055868 , 0.052214 , 0.048085 , 0.06293 , 0.043601 , 0.05071 , 0.052795 , 0.040018 , 0.034755 , 0.051907 , 0.043659 , 0.037439 , 0.056025 , 0.029726 , 0.036788 , 0.047225 , 0.038054 , 0.053887 , 0.054102 , 0.058783 , 0.045895 , 0.063877 , 0.055479 , 0.052778 , 0.048805 , 0.04697 , 0.042834 , 0.038054 , 0.03206 , 0.042916 , 0.056298 , 0.050867 , 0.043148 , 0.062233 , 0.052005 , 0.054933 , 0.060938 , 0.054654 , 0.075929 , 0.03709 , 0.070272 , 0.069569 , 0.063035 , 0.059538 , 0.066909 , 0.049572 , 0.038211 , 0.048869 
 520 , 0.076323 , 0.061489 , 0.057743 , 0.05343 , 0.049462 , 0.064938 , 0.045072 , 0.052109 , 0.054494 , 0.041548 , 0.035675 , 0.052653 , 0.0444 , 0.038176 , 0.057059 , 0.030678 , 0.037936 , 0.048702 , 0.03924 , 0.055674 , 0.055791 , 0.060309 , 0.047206 , 0.065183 , 0.057398 , 0.054359 , 0.050601 , 0.04848 , 0.044435 , 0.039403 , 0.033161 , 0.044336 , 0.057936 , 0.052436 , 0.044137 , 0.063231 , 0.05336 , 0.056791 , 0.062693 , 0.056411 , 0.077515 , 0.038106 , 0.071898 , 0.071162 , 0.064698 , 0.061601 , 0.069292 , 0.051127 , 0.039386 , 0.05042 
 521 , 0.078513 , 0.063899 , 0.059898 , 0.05486 , 0.051066 , 0.06735 , 0.046794 , 0.053727 , 0.056541 , 0.043443 , 0.036864 , 0.053644 , 0.045278 , 0.038994 , 0.058394 , 0.031802 , 0.039277 , 0.050464 , 0.040634 , 0.057833 , 0.057863 , 0.062146 , 0.048717 , 0.066766 , 0.059662 , 0.056193 , 0.052706 , 0.050305 , 0.046269 , 0.041018 , 0.03448 , 0.045997 , 0.059922 , 0.054287 , 0.045343 , 0.064465 , 0.054983 , 0.058925 , 0.064766 , 0.058376 , 0.079445 , 0.03923 , 0.073858 , 0.073115 , 0.066736 , 0.063993 , 0.0721 , 0.053001 , 0.04077 , 0.052216 
 522 , 0.080699 , 0.066307 , 0.062052 , 0.056295 , 0.052665 , 0.069763 , 0.048517 , 0.055347 , 0.058583 , 0.045341 , 0.038058 , 0.054638 , 0.046157 , 0.03981 , 0.059727 , 0.032921 , 0.040621 , 0.052218 , 0.042027 , 0.05999 , 0.059936 , 0.063983 , 0.050228 , 0.068357 , 0.061933 , 0.058029 , 0.054805 , 0.052129 , 0.048106 , 0.042635 , 0.035805 , 0.047653 , 0.061909 , 0.056134 , 0.046539 , 0.065705 , 0.056605 , 0.061051 , 0.066837 , 0.060341 , 0.081379 , 0.040353 , 0.075818 , 0.075074 , 0.068768 , 0.066384 , 0.074907 , 0.054882 , 0.042158 , 0.054012 
 523 , 0.08289 , 0.068715 , 0.0642 , 0.05773 , 0.054269 , 0.072176 , 0.050242 , 0.056965 , 0.060631 , 0.047238 , 0.039251 , 0.055629 , 0.047034 , 0.040629 , 0.061064 , 0.034044 , 0.041965 , 0.05398 , 0.043422 , 0.062148 , 0.062009 , 0.065819 , 0.051735 , 0.069942 , 0.0642 , 0.05986 , 0.056911 , 0.053956 , 0.049941 , 0.044247 , 0.037132 , 0.049309 , 0.063887 , 0.057982 , 0.047744 , 0.066939 , 0.058223 , 0.063183 , 0.068907 , 0.062304 , 0.083311 , 0.041472 , 0.077779 , 0.077027 , 0.070803 , 0.068775 , 0.077719 , 0.056761 , 0.043543 , 0.05581 
 524 , 0.085106 , 0.071274 , 0.066514 , 0.059309 , 0.055892 , 0.074624 , 0.052019 , 0.058622 , 0.062756 , 0.049204 , 0.040461 , 0.056634 , 0.04797 , 0.041477 , 0.0623 , 0.035227 , 0.043289 , 0.055698 , 0.044802 , 0.064325 , 0.064124 , 0.067717 , 0.05329 , 0.071584 , 0.066538 , 0.061802 , 0.059054 , 0.055844 , 0.051849 , 0.04586 , 0.038455 , 0.051016 , 0.065942 , 0.059881 , 0.049004 , 0.06824 , 0.059874 , 0.065365 , 0.07108 , 0.064392 , 0.085313 , 0.042687 , 0.079841 , 0.07905 , 0.072867 , 0.071232 , 0.080674 , 0.058707 , 0.045034 , 0.057692 
 525 , 0.087326 , 0.073893 , 0.068887 , 0.060938 , 0.057517 , 0.077093 , 0.053826 , 0.0603 , 0.064913 , 0.051191 , 0.041688 , 0.057652 , 0.04893 , 0.042339 , 0.063506 , 0.036424 , 0.044606 , 0.0574 , 0.046185 , 0.066503 , 0.066252 , 0.069636 , 0.054858 , 0.073242 , 0.068911 , 0.063789 , 0.061227 , 0.057751 , 0.053789 , 0.047468 , 0.039778 , 0.052745 , 0.068021 , 0.061798 , 0.050281 , 0.069562 , 0.061528 , 0.067578 , 0.073285 , 0.066528 , 0.087332 , 0.04393 , 0.081939 , 0.081104 , 0.074943 , 0.073715 , 0.083678 , 0.060668 , 0.046559 , 0.059606 
 526 , 0.089543 , 0.076512 , 0.071263 , 0.06257 , 0.059145 , 0.079559 , 0.055627 , 0.061974 , 0.067069 , 0.053182 , 0.042907 , 0.058661 , 0.049887 , 0.043198 , 0.064711 , 0.037626 , 0.045922 , 0.059101 , 0.04756 , 0.068682 , 0.068384 , 0.071561 , 0.056427 , 0.074899 , 0.071282 , 0.065772 , 0.063389 , 0.05966 , 0.055726 , 0.049081 , 0.041101 , 0.054473 , 0.07009 , 0.063712 , 0.051563 , 0.070891 , 0.063184 , 0.069786 , 0.075495 , 0.068663 , 0.089356 , 0.045172 , 0.084039 , 0.083158 , 0.077021 , 0.076196 , 0.086676 , 0.062638 , 0.048088 , 0.061521 
 527 , 0.091724 , 0.079033 , 0.073574 , 0.064141 , 0.060788 , 0.082022 , 0.057372 , 0.063684 , 0.069168 , 0.055128 , 0.044085 , 0.059666 , 0.050835 , 0.044035 , 0.065934 , 0.038808 , 0.047269 , 0.060813 , 0.048943 , 0.070828 , 0.070496 , 0.073455 , 0.057974 , 0.076551 , 0.073611 , 0.06772 , 0.065532 , 0.061534 , 0.057648 , 0.050685 , 0.042406 , 0.056175 , 0.072138 , 0.06562 , 0.052816 , 0.072182 , 0.064824 , 0.071932 , 0.077647 , 0.070753 , 0.091379 , 0.046379 , 0.086121 , 0.085193 , 0.079083 , 0.078638 , 0.08965 , 0.06458 , 0.049569 , 0.063414 
 528 , 0.093842 , 0.081388 , 0.075794 , 0.065618 , 0.062448 , 0.084476 , 0.059018 , 0.065441 , 0.071181 , 0.057012 , 0.045184 , 0.06065 , 0.051772 , 0.044849 , 0.067175 , 0.039951 , 0.048665 , 0.062543 , 0.050329 , 0.07294 , 0.072586 , 0.075313 , 0.05948 , 0.078186 , 0.075864 , 0.069605 , 0.06763 , 0.063346 , 0.05953 , 0.052284 , 0.043697 , 0.057847 , 0.07413 , 0.067504 , 0.054012 , 0.073408 , 0.066447 , 0.073978 , 0.079705 , 0.072794 , 0.093406 , 0.047538 , 0.088166 , 0.087204 , 0.081103 , 0.081008 , 0.092583 , 0.066485 , 0.050987 , 0.06527 
 529 , 0.095958 , 0.083742 , 0.078011 , 0.067092 , 0.064108 , 0.08693 , 0.060658 , 0.067194 , 0.073194 , 0.058895 , 0.046283 , 0.061642 , 0.05271 , 0.045663 , 0.068415 , 0.041101 , 0.050059 , 0.064262 , 0.051714 , 0.075047 , 0.07467 , 0.077174 , 0.060984 , 0.079819 , 0.07812 , 0.071488 , 0.069725 , 0.065163 , 0.061419 , 0.053879 , 0.044986 , 0.059515 , 0.076126 , 0.069386 , 0.055208 , 0.074638 , 0.068063 , 0.076018 , 0.081762 , 0.074829 , 0.095428 , 0.048698 , 0.090208 , 0.089218 , 0.083122 , 0.083378 , 0.095511 , 0.068389 , 0.052404 , 0.067124 
 530 , 0.098071 , 0.086087 , 0.080224 , 0.068563 , 0.065757 , 0.08937 , 0.0623 , 0.068943 , 0.075206 , 0.060765 , 0.047381 , 0.062616 , 0.053631 , 0.046465 , 0.069653 , 0.042241 , 0.051438 , 0.065976 , 0.053096 , 0.077148 , 0.076748 , 0.079025 , 0.062487 , 0.08145 , 0.080373 , 0.073368 , 0.071813 , 0.06697 , 0.063293 , 0.055469 , 0.046272 , 0.061178 , 0.078109 , 0.071259 , 0.056405 , 0.075858 , 0.069672 , 0.078051 , 0.083804 , 0.076851 , 0.097439 , 0.049858 , 0.09224 , 0.091215 , 0.085139 , 0.085745 , 0.098426 , 0.070285 , 0.053812 , 0.068969 
 531 , 0.100046 , 0.088265 , 0.082326 , 0.069908 , 0.067235 , 0.091498 , 0.063807 , 0.070448 , 0.077077 , 0.062402 , 0.048397 , 0.063423 , 0.054349 , 0.04705 , 0.070793 , 0.043251 , 0.052521 , 0.067469 , 0.054296 , 0.079009 , 0.078586 , 0.080628 , 0.063852 , 0.082879 , 0.082424 , 0.07508 , 0.073668 , 0.068581 , 0.064926 , 0.056846 , 0.047388 , 0.062681 , 0.079887 , 0.072914 , 0.05751 , 0.07696 , 0.071073 , 0.079926 , 0.085624 , 0.078657 , 0.099271 , 0.050959 , 0.094035 , 0.092955 , 0.08699 , 0.087907 , 0.10095 , 0.072022 , 0.055084 , 0.070643 
 532 , 0.102019 , 0.09045 , 0.084423 , 0.071255 , 0.06871 , 0.093624 , 0.065313 , 0.07195 , 0.078947 , 0.064034 , 0.049422 , 0.064231 , 0.055069 , 0.047632 , 0.07193 , 0.044255 , 0.0536 , 0.068953 , 0.055502 , 0.080862 , 0.080423 , 0.082233 , 0.065228 , 0.084312 , 0.084476 , 0.07679 , 0.075524 , 0.070199 , 0.066559 , 0.058217 , 0.048504 , 0.064185 , 0.081662 , 0.07456 , 0.05861 , 0.078062 , 0.072474 , 0.081807 , 0.08744 , 0.080462 , 0.101094 , 0.052065 , 0.095821 , 0.0947 , 0.088844 , 0.09007 , 0.103475 , 0.073753 , 0.056354 , 0.072317 
 533 , 0.103992 , 0.092633 , 0.086524 , 0.072594 , 0.070194 , 0.095754 , 0.066822 , 0.073454 , 0.080819 , 0.065665 , 0.050446 , 0.065037 , 0.055781 , 0.048218 , 0.073077 , 0.045256 , 0.054684 , 0.070439 , 0.056707 , 0.082716 , 0.08226 , 0.08384 , 0.066604 , 0.085744 , 0.086531 , 0.078498 , 0.077381 , 0.071814 , 0.068191 , 0.059596 , 0.049619 , 0.065685 , 0.083437 , 0.076211 , 0.059715 , 0.079166 , 0.073877 , 0.083682 , 0.089255 , 0.082267 , 0.102928 , 0.053163 , 0.097605 , 0.096442 , 0.090696 , 0.092237 , 0.105995 , 0.07549 , 0.057626 , 0.073989 
 534 , 0.105637 , 0.094464 , 0.088245 , 0.073763 , 0.071399 , 0.097493 , 0.068103 , 0.074695 , 0.082419 , 0.067031 , 0.05121 , 0.065713 , 0.056357 , 0.048747 , 0.073922 , 0.046003 , 0.055612 , 0.071639 , 0.057709 , 0.084243 , 0.083797 , 0.085222 , 0.067763 , 0.086973 , 0.088205 , 0.079962 , 0.07893 , 0.073183 , 0.069534 , 0.060732 , 0.050564 , 0.066918 , 0.084929 , 0.077591 , 0.060612 , 0.080048 , 0.075021 , 0.085229 , 0.090782 , 0.08377 , 0.104472 , 0.05406 , 0.099111 , 0.098006 , 0.09222 , 0.094024 , 0.10816 , 0.076945 , 0.058714 , 0.075361 
 535 , 0.107136 , 0.096149 , 0.089795 , 0.074838 , 0.072488 , 0.099061 , 0.069295 , 0.075822 , 0.083897 , 0.068264 , 0.051854 , 0.066322 , 0.056869 , 0.049249 , 0.074631 , 0.046638 , 0.056467 , 0.072709 , 0.058623 , 0.085631 , 0.085196 , 0.086515 , 0.068826 , 0.088115 , 0.089715 , 0.081306 , 0.080328 , 0.074443 , 0.070748 , 0.061769 , 0.051432 , 0.068029 , 0.086287 , 0.078855 , 0.061408 , 0.08083 , 0.076057 , 0.086628 , 0.092172 , 0.085135 , 0.10589 , 0.054867 , 0.100487 , 0.09949 , 0.093591 , 0.095647 , 0.110155 , 0.078266 , 0.059734 , 0.076599 
 536 , 0.108638 , 0.097833 , 0.091344 , 0.075921 , 0.073572 , 0.100627 , 0.070482 , 0.076958 , 0.085373 , 0.069499 , 0.052501 , 0.066934 , 0.057375 , 0.049755 , 0.075342 , 0.047271 , 0.057328 , 0.073781 , 0.059536 , 0.087015 , 0.086605 , 0.087803 , 0.06989 , 0.08925 , 0.091216 , 0.082646 , 0.081738 , 0.075699 , 0.071963 , 0.062801 , 0.052299 , 0.069142 , 0.087648 , 0.080115 , 0.062215 , 0.081616 , 0.077093 , 0.088025 , 0.093572 , 0.086504 , 0.107312 , 0.055672 , 0.101866 , 0.100977 , 0.094959 , 0.097268 , 0.112152 , 0.079597 , 0.060748 , 0.077847 
 537 , 0.110073 , 0.099441 , 0.092802 , 0.076917 , 0.074596 , 0.102141 , 0.071584 , 0.078048 , 0.086744 , 0.070691 , 0.053142 , 0.067503 , 0.057872 , 0.050231 , 0.076017 , 0.04791 , 0.058136 , 0.074779 , 0.060377 , 0.088308 , 0.087936 , 0.089025 , 0.070894 , 0.090331 , 0.092653 , 0.083909 , 0.083042 , 0.076884 , 0.073114 , 0.063774 , 0.053101 , 0.070197 , 0.088917 , 0.081303 , 0.062975 , 0.082366 , 0.078068 , 0.089364 , 0.094879 , 0.087793 , 0.108645 , 0.056444 , 0.103184 , 0.102385 , 0.09628 , 0.098812 , 0.114046 , 0.08085 , 0.061696 , 0.079015 
 538 , 0.111396 , 0.100853 , 0.094049 , 0.077735 , 0.075492 , 0.103558 , 0.072515 , 0.079061 , 0.087897 , 0.071781 , 0.053781 , 0.067988 , 0.058329 , 0.050668 , 0.076607 , 0.048567 , 0.058852 , 0.075635 , 0.061075 , 0.089406 , 0.089134 , 0.090113 , 0.071808 , 0.091296 , 0.093954 , 0.085022 , 0.084159 , 0.077905 , 0.074126 , 0.06465 , 0.053781 , 0.071121 , 0.089991 , 0.082323 , 0.063664 , 0.083023 , 0.078925 , 0.090562 , 0.09602 , 0.088924 , 0.109812 , 0.057166 , 0.104381 , 0.103633 , 0.097509 , 0.100194 , 0.115726 , 0.081956 , 0.062523 , 0.080026 
