  time  ,:52:13 A,:52:57 A,:53:03 A,:53:10 A,:53:18 A,:53:23 A,:53:57 A,:54:03 A,:54:11 A,:54:24 A,:54:34 A,:55:11 A,:55:20 A,:55:27 A,:55:36 A,:55:46 A,:56:21 A,:56:30 A,:56:37 A,:56:44 A,:56:53 A,:57:33 A,:57:40 A,:57:53 A,:58:02 A,:58:11 A,:59:31 A,:59:37 A,:59:45 A,:59:51 A,:59:59 A,:04:13 A,:04:19 A,:04:27 A,:04:35 A,:04:43 A,:05:16 A,:05:25 A,:05:33 A,:05:39 A,:05:46 A,:06:23 A,:06:28 A,:06:39 A,:06:46 A,:06:55 A,:08:02 A,:08:07 A,:08:14 A,:08:23 A,:08:33 A,:09:06 A,:09:13 A,:09:22 A,:09:32 A,:09:45 A,:10:27 A,:10:33 A,:10:43 A,:10:51 A,:10:59 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 1035 , 0.373759 , 0.42838 , 0.405325 , 0.376061 , 0.464338 , 0.384904 , 0.421881 , 0.437061 , 0.418364 , 0.357576 , 0.384683 , 0.419919 , 0.415926 , 0.391249 , 0.373886 , 0.442787 , 0.264355 , 0.426349 , 0.452573 , 0.364567 , 0.398139 , 0.403889 , 0.366207 , 0.327615 , 0.41517 , 0.374022 , 0.43605 , 0.444503 , 0.382814 , 0.383978 , 0.397051 , 0.428592 , 0.391317 , 0.402522 , 0.386331 , 0.438157 , 0.390765 , 0.483893 , 0.350891 , 0.409258 , 0.414916 , 0.419418 , 0.411017 , 0.483188 , 0.431022 , 0.435286 , 0.351927 , 0.410464 , 0.413293 , 0.337316 , 0.391062 , 0.362741 , 0.444367 , 0.400143 , 0.443772 , 0.43989 , 0.402428 , 0.473682 , 0.404076 , 0.441648 , 0.400186 
 1036 , 0.37171 , 0.427003 , 0.40069 , 0.373732 , 0.462917 , 0.382033 , 0.420028 , 0.43572 , 0.417173 , 0.355745 , 0.381769 , 0.418643 , 0.412534 , 0.388575 , 0.372449 , 0.438669 , 0.261709 , 0.423316 , 0.45024 , 0.360571 , 0.395321 , 0.399161 , 0.361489 , 0.323664 , 0.41109 , 0.372296 , 0.43352 , 0.442169 , 0.381956 , 0.381081 , 0.394624 , 0.426918 , 0.388481 , 0.401047 , 0.38363 , 0.436018 , 0.38917 , 0.481532 , 0.34956 , 0.408405 , 0.413248 , 0.418057 , 0.409875 , 0.481923 , 0.427734 , 0.433945 , 0.351073 , 0.409348 , 0.412449 , 0.335278 , 0.389297 , 0.359985 , 0.441099 , 0.398558 , 0.439935 , 0.438414 , 0.401005 , 0.471422 , 0.401175 , 0.438762 , 0.398201 
 1037 , 0.368396 , 0.426692 , 0.39771 , 0.372398 , 0.460836 , 0.380727 , 0.418362 , 0.4345 , 0.416835 , 0.354502 , 0.381521 , 0.418738 , 0.410699 , 0.387623 , 0.372415 , 0.436036 , 0.2612 , 0.421802 , 0.448735 , 0.358437 , 0.394023 , 0.398418 , 0.358855 , 0.320494 , 0.40935 , 0.371391 , 0.432802 , 0.440593 , 0.381837 , 0.379456 , 0.39305 , 0.425335 , 0.386513 , 0.399929 , 0.381615 , 0.435328 , 0.389236 , 0.482188 , 0.349177 , 0.408232 , 0.411834 , 0.418891 , 0.410528 , 0.481326 , 0.426367 , 0.431769 , 0.350679 , 0.407985 , 0.410767 , 0.335736 , 0.386983 , 0.358761 , 0.438998 , 0.397684 , 0.438221 , 0.436164 , 0.401038 , 0.47042 , 0.400159 , 0.438144 , 0.396626 
 1038 , 0.365046 , 0.426433 , 0.394964 , 0.370886 , 0.458767 , 0.379817 , 0.416611 , 0.433258 , 0.416415 , 0.353152 , 0.381469 , 0.418889 , 0.409085 , 0.386547 , 0.372461 , 0.433934 , 0.261015 , 0.42055 , 0.447241 , 0.35662 , 0.392593 , 0.397902 , 0.356585 , 0.317855 , 0.407877 , 0.370466 , 0.432419 , 0.439021 , 0.381581 , 0.378241 , 0.39207 , 0.423813 , 0.384749 , 0.398895 , 0.379663 , 0.434405 , 0.389304 , 0.482751 , 0.348622 , 0.407869 , 0.410412 , 0.419643 , 0.411054 , 0.480517 , 0.425226 , 0.429584 , 0.350223 , 0.406404 , 0.409213 , 0.335957 , 0.384098 , 0.357767 , 0.437222 , 0.396694 , 0.437017 , 0.433866 , 0.401147 , 0.469248 , 0.399272 , 0.437488 , 0.394973 
 1039 , 0.362254 , 0.4265 , 0.393881 , 0.368971 , 0.457221 , 0.380961 , 0.414921 , 0.432208 , 0.415673 , 0.351735 , 0.38243 , 0.41927 , 0.408853 , 0.385225 , 0.372894 , 0.434729 , 0.26234 , 0.420825 , 0.446137 , 0.356666 , 0.390933 , 0.39859 , 0.356546 , 0.318296 , 0.40799 , 0.369612 , 0.43361 , 0.437771 , 0.380773 , 0.379175 , 0.394027 , 0.422919 , 0.384302 , 0.398402 , 0.378465 , 0.432653 , 0.389412 , 0.482729 , 0.347488 , 0.4067 , 0.409315 , 0.419809 , 0.410964 , 0.478952 , 0.425414 , 0.427773 , 0.349547 , 0.404239 , 0.408554 , 0.335105 , 0.379337 , 0.358058 , 0.437404 , 0.395496 , 0.438404 , 0.431849 , 0.401632 , 0.467612 , 0.399163 , 0.436848 , 0.393343 
 1040 , 0.361557 , 0.425593 , 0.394235 , 0.368044 , 0.456437 , 0.381842 , 0.412986 , 0.431472 , 0.415403 , 0.350681 , 0.380951 , 0.419045 , 0.408898 , 0.383822 , 0.37107 , 0.435911 , 0.262889 , 0.420931 , 0.445527 , 0.357914 , 0.389418 , 0.397723 , 0.356869 , 0.318552 , 0.407064 , 0.370324 , 0.43472 , 0.437531 , 0.380377 , 0.380282 , 0.395237 , 0.422876 , 0.383976 , 0.399077 , 0.377883 , 0.431695 , 0.387893 , 0.481419 , 0.34589 , 0.407141 , 0.408761 , 0.419139 , 0.409867 , 0.47787 , 0.425858 , 0.429903 , 0.34985 , 0.40397 , 0.409532 , 0.332607 , 0.376409 , 0.358994 , 0.438371 , 0.395049 , 0.439048 , 0.432123 , 0.400594 , 0.465572 , 0.399514 , 0.436588 , 0.392323 
 1041 , 0.361001 , 0.424539 , 0.39474 , 0.367142 , 0.455672 , 0.382751 , 0.410899 , 0.430706 , 0.415156 , 0.34958 , 0.379156 , 0.418734 , 0.408973 , 0.382321 , 0.368939 , 0.437207 , 0.263398 , 0.421013 , 0.444913 , 0.359358 , 0.387816 , 0.396649 , 0.357251 , 0.318809 , 0.40598 , 0.371227 , 0.435891 , 0.437362 , 0.37999 , 0.381478 , 0.396434 , 0.422897 , 0.383637 , 0.3999 , 0.377316 , 0.43074 , 0.386139 , 0.47989 , 0.344145 , 0.40776 , 0.408225 , 0.418338 , 0.408603 , 0.476759 , 0.426354 , 0.432555 , 0.350251 , 0.403856 , 0.410727 , 0.329791 , 0.373437 , 0.360046 , 0.439478 , 0.394645 , 0.439658 , 0.432623 , 0.399349 , 0.463369 , 0.399934 , 0.436321 , 0.391282 
 1042 , 0.359362 , 0.420658 , 0.394458 , 0.365374 , 0.457007 , 0.379661 , 0.408253 , 0.428294 , 0.41183 , 0.347415 , 0.3758 , 0.419172 , 0.407588 , 0.378081 , 0.363724 , 0.436146 , 0.263289 , 0.418991 , 0.442581 , 0.359085 , 0.385501 , 0.395054 , 0.356105 , 0.318063 , 0.403321 , 0.370375 , 0.43409 , 0.435412 , 0.377735 , 0.380862 , 0.394959 , 0.420969 , 0.382227 , 0.398043 , 0.376327 , 0.429443 , 0.383091 , 0.478066 , 0.340868 , 0.407675 , 0.407277 , 0.415596 , 0.404168 , 0.474585 , 0.426152 , 0.432786 , 0.348305 , 0.402993 , 0.411009 , 0.326408 , 0.371757 , 0.360036 , 0.43986 , 0.394035 , 0.439877 , 0.432241 , 0.39629 , 0.46098 , 0.398155 , 0.43536 , 0.389897 
 1043 , 0.355574 , 0.415328 , 0.39309 , 0.361822 , 0.458544 , 0.375014 , 0.405404 , 0.426425 , 0.407376 , 0.343747 , 0.373354 , 0.418613 , 0.40589 , 0.373094 , 0.359172 , 0.434342 , 0.262312 , 0.416475 , 0.43953 , 0.356052 , 0.382627 , 0.393072 , 0.354418 , 0.316834 , 0.401198 , 0.368792 , 0.432152 , 0.432916 , 0.374762 , 0.37902 , 0.393576 , 0.418204 , 0.380324 , 0.395219 , 0.375275 , 0.426825 , 0.380602 , 0.475298 , 0.338316 , 0.406829 , 0.406551 , 0.412503 , 0.398964 , 0.471475 , 0.426086 , 0.43044 , 0.344938 , 0.400806 , 0.409914 , 0.322995 , 0.369183 , 0.358963 , 0.438748 , 0.392551 , 0.440042 , 0.431144 , 0.393585 , 0.459369 , 0.395097 , 0.433968 , 0.389023 
 1044 , 0.350365 , 0.409105 , 0.391004 , 0.357087 , 0.460143 , 0.369473 , 0.402357 , 0.424913 , 0.402234 , 0.339074 , 0.371477 , 0.417368 , 0.404011 , 0.367635 , 0.355048 , 0.432143 , 0.260789 , 0.413683 , 0.43602 , 0.351293 , 0.379346 , 0.390821 , 0.352413 , 0.31531 , 0.399442 , 0.366777 , 0.430234 , 0.430094 , 0.371337 , 0.376457 , 0.392379 , 0.414935 , 0.378112 , 0.391845 , 0.374147 , 0.423311 , 0.378462 , 0.471854 , 0.336186 , 0.40549 , 0.405945 , 0.40921 , 0.393306 , 0.467723 , 0.426147 , 0.426523 , 0.340702 , 0.397744 , 0.407959 , 0.319459 , 0.365875 , 0.357236 , 0.436685 , 0.390453 , 0.440195 , 0.429587 , 0.391118 , 0.4582 , 0.391276 , 0.4323 , 0.388449 
 1045 , 0.3471 , 0.402786 , 0.389183 , 0.35238 , 0.460244 , 0.364256 , 0.399173 , 0.422424 , 0.398339 , 0.335382 , 0.369615 , 0.413995 , 0.40083 , 0.363028 , 0.35202 , 0.429152 , 0.257715 , 0.41075 , 0.43302 , 0.344898 , 0.376158 , 0.388148 , 0.35024 , 0.311516 , 0.39762 , 0.364054 , 0.428336 , 0.427503 , 0.367562 , 0.373079 , 0.390077 , 0.410627 , 0.375211 , 0.388209 , 0.371992 , 0.420898 , 0.376552 , 0.468568 , 0.33475 , 0.404119 , 0.404295 , 0.406382 , 0.388463 , 0.465103 , 0.424407 , 0.422179 , 0.337417 , 0.394366 , 0.404672 , 0.317796 , 0.365799 , 0.354739 , 0.43416 , 0.386481 , 0.438914 , 0.427625 , 0.388384 , 0.457832 , 0.387121 , 0.431257 , 0.387113 
 1046 , 0.345476 , 0.397475 , 0.387191 , 0.348314 , 0.459811 , 0.359562 , 0.395425 , 0.41821 , 0.395232 , 0.332888 , 0.366885 , 0.409091 , 0.39652 , 0.359255 , 0.348016 , 0.425358 , 0.253549 , 0.407838 , 0.430395 , 0.33859 , 0.373122 , 0.385342 , 0.347692 , 0.305959 , 0.395399 , 0.360368 , 0.425454 , 0.424123 , 0.363416 , 0.369609 , 0.386437 , 0.405578 , 0.371685 , 0.384265 , 0.368698 , 0.419436 , 0.374673 , 0.465776 , 0.332958 , 0.402144 , 0.401417 , 0.403817 , 0.384282 , 0.463245 , 0.420014 , 0.417675 , 0.334885 , 0.390957 , 0.401303 , 0.317277 , 0.368111 , 0.351704 , 0.431639 , 0.38133 , 0.436754 , 0.425367 , 0.385001 , 0.457034 , 0.382749 , 0.430421 , 0.384615 
 1047 , 0.344632 , 0.394162 , 0.384452 , 0.345419 , 0.46027 , 0.3554 , 0.390576 , 0.411658 , 0.391993 , 0.33151 , 0.362337 , 0.403715 , 0.391468 , 0.355986 , 0.340564 , 0.420852 , 0.249105 , 0.405045 , 0.427807 , 0.334388 , 0.370167 , 0.382764 , 0.344509 , 0.29965 , 0.392386 , 0.355532 , 0.420528 , 0.418788 , 0.358838 , 0.366904 , 0.381425 , 0.40026 , 0.3677 , 0.379921 , 0.364376 , 0.41849 , 0.372511 , 0.463717 , 0.329515 , 0.398939 , 0.397355 , 0.401143 , 0.380297 , 0.46146 , 0.412533 , 0.413268 , 0.332612 , 0.387811 , 0.399393 , 0.316691 , 0.371129 , 0.348525 , 0.429705 , 0.376107 , 0.434621 , 0.423022 , 0.380568 , 0.45426 , 0.37825 , 0.429154 , 0.380682 
 1048 , 0.343172 , 0.391561 , 0.381703 , 0.342911 , 0.457371 , 0.351565 , 0.385399 , 0.406142 , 0.389643 , 0.329898 , 0.357901 , 0.397818 , 0.387272 , 0.353317 , 0.333681 , 0.416025 , 0.244295 , 0.401688 , 0.425734 , 0.331276 , 0.367584 , 0.380474 , 0.34142 , 0.293886 , 0.389722 , 0.350267 , 0.41579 , 0.41375 , 0.354746 , 0.364211 , 0.376439 , 0.395317 , 0.363392 , 0.376056 , 0.359897 , 0.41667 , 0.37019 , 0.461659 , 0.326168 , 0.395212 , 0.393243 , 0.398742 , 0.376648 , 0.460073 , 0.405253 , 0.409113 , 0.330683 , 0.384649 , 0.397287 , 0.315544 , 0.372683 , 0.345246 , 0.428192 , 0.371907 , 0.431852 , 0.420478 , 0.376291 , 0.451209 , 0.374095 , 0.427268 , 0.377267 
 1049 , 0.340528 , 0.39055 , 0.379075 , 0.341315 , 0.447459 , 0.348599 , 0.379836 , 0.403183 , 0.389306 , 0.327818 , 0.354025 , 0.391328 , 0.385202 , 0.352055 , 0.328569 , 0.410874 , 0.239102 , 0.397385 , 0.424803 , 0.330617 , 0.365967 , 0.378963 , 0.338731 , 0.289651 , 0.387941 , 0.344451 , 0.411781 , 0.409638 , 0.351856 , 0.361681 , 0.371834 , 0.391458 , 0.358691 , 0.373459 , 0.355408 , 0.413077 , 0.367557 , 0.459643 , 0.323238 , 0.390645 , 0.389306 , 0.39704 , 0.373917 , 0.459513 , 0.398984 , 0.405715 , 0.329624 , 0.381598 , 0.394793 , 0.313232 , 0.370884 , 0.341894 , 0.427594 , 0.370149 , 0.427775 , 0.417614 , 0.372577 , 0.447718 , 0.37091 , 0.424094 , 0.375118 
 1050 , 0.337623 , 0.384954 , 0.37522 , 0.336676 , 0.435168 , 0.342076 , 0.373078 , 0.399773 , 0.38695 , 0.323606 , 0.350616 , 0.387351 , 0.382915 , 0.347118 , 0.330456 , 0.40635 , 0.234796 , 0.39305 , 0.421501 , 0.325508 , 0.363361 , 0.376235 , 0.334389 , 0.285292 , 0.384536 , 0.337443 , 0.407434 , 0.405369 , 0.345318 , 0.357603 , 0.366859 , 0.386361 , 0.353371 , 0.369879 , 0.350326 , 0.407493 , 0.362261 , 0.454756 , 0.31998 , 0.38579 , 0.384621 , 0.393528 , 0.369751 , 0.456744 , 0.396377 , 0.399849 , 0.327351 , 0.376559 , 0.388708 , 0.309845 , 0.36755 , 0.336155 , 0.42401 , 0.366535 , 0.419514 , 0.411929 , 0.367217 , 0.443759 , 0.366117 , 0.418268 , 0.371688 
 1051 , 0.334313 , 0.378938 , 0.370934 , 0.331595 , 0.422611 , 0.335079 , 0.365867 , 0.396015 , 0.384131 , 0.319004 , 0.346905 , 0.383281 , 0.380402 , 0.341787 , 0.332403 , 0.401612 , 0.230234 , 0.388415 , 0.417679 , 0.320039 , 0.360464 , 0.373206 , 0.329659 , 0.280641 , 0.380865 , 0.330215 , 0.402681 , 0.400678 , 0.338395 , 0.353183 , 0.361549 , 0.380975 , 0.347797 , 0.36601 , 0.344969 , 0.401503 , 0.356592 , 0.449485 , 0.316504 , 0.380503 , 0.379721 , 0.389661 , 0.365227 , 0.453508 , 0.393583 , 0.393633 , 0.324634 , 0.37122 , 0.382161 , 0.306202 , 0.36394 , 0.33008 , 0.419969 , 0.362694 , 0.410828 , 0.405904 , 0.361448 , 0.439444 , 0.361112 , 0.412065 , 0.367912 
 1052 , 0.327485 , 0.371463 , 0.36384 , 0.32407 , 0.417398 , 0.326352 , 0.357659 , 0.390448 , 0.376686 , 0.31229 , 0.341922 , 0.381534 , 0.376803 , 0.334908 , 0.332075 , 0.398021 , 0.225618 , 0.383259 , 0.4091 , 0.313665 , 0.355651 , 0.368372 , 0.322978 , 0.27561 , 0.376611 , 0.325719 , 0.395921 , 0.393672 , 0.330917 , 0.347554 , 0.355584 , 0.376036 , 0.343105 , 0.361241 , 0.340073 , 0.39433 , 0.350136 , 0.443098 , 0.312782 , 0.373204 , 0.375944 , 0.383959 , 0.359333 , 0.446613 , 0.390565 , 0.387399 , 0.317247 , 0.366039 , 0.374003 , 0.301977 , 0.359533 , 0.323845 , 0.412641 , 0.35895 , 0.402278 , 0.400037 , 0.354343 , 0.433834 , 0.357367 , 0.405385 , 0.362332 
 1053 , 0.319933 , 0.368327 , 0.357013 , 0.317915 , 0.41348 , 0.320854 , 0.351755 , 0.38814 , 0.373343 , 0.307749 , 0.338163 , 0.379305 , 0.372129 , 0.329915 , 0.328876 , 0.394161 , 0.220314 , 0.377932 , 0.402803 , 0.311257 , 0.350649 , 0.365036 , 0.317295 , 0.272117 , 0.374314 , 0.323015 , 0.391758 , 0.390016 , 0.327905 , 0.344904 , 0.352089 , 0.373963 , 0.340625 , 0.358554 , 0.336405 , 0.389974 , 0.346537 , 0.440972 , 0.310939 , 0.36821 , 0.374314 , 0.380193 , 0.355489 , 0.444489 , 0.387889 , 0.385251 , 0.311366 , 0.363018 , 0.368854 , 0.299634 , 0.355866 , 0.321097 , 0.409151 , 0.358638 , 0.398959 , 0.397318 , 0.350967 , 0.430337 , 0.357809 , 0.401982 , 0.359006 
 1054 , 0.311706 , 0.366554 , 0.349965 , 0.3119 , 0.409793 , 0.316151 , 0.346357 , 0.386844 , 0.371237 , 0.303695 , 0.334604 , 0.376741 , 0.366859 , 0.325348 , 0.324425 , 0.389969 , 0.214482 , 0.372219 , 0.396963 , 0.310114 , 0.345341 , 0.362032 , 0.311663 , 0.268958 , 0.3726 , 0.3208 , 0.388266 , 0.387343 , 0.326313 , 0.343123 , 0.34927 , 0.372787 , 0.338795 , 0.35646 , 0.332961 , 0.386378 , 0.343758 , 0.44027 , 0.309665 , 0.363734 , 0.373371 , 0.376919 , 0.352158 , 0.443953 , 0.385142 , 0.384447 , 0.305668 , 0.360601 , 0.364445 , 0.297809 , 0.35226 , 0.319429 , 0.40682 , 0.359559 , 0.397319 , 0.395591 , 0.348712 , 0.427415 , 0.359805 , 0.399572 , 0.356308 
 1055 , 0.308054 , 0.367141 , 0.343675 , 0.309275 , 0.407854 , 0.315648 , 0.345127 , 0.386917 , 0.371267 , 0.301203 , 0.333442 , 0.374778 , 0.364228 , 0.324763 , 0.322038 , 0.391205 , 0.210902 , 0.371182 , 0.393357 , 0.311428 , 0.341719 , 0.362204 , 0.308899 , 0.268161 , 0.37201 , 0.320756 , 0.388437 , 0.387532 , 0.326189 , 0.344393 , 0.349501 , 0.373992 , 0.33878 , 0.355652 , 0.332143 , 0.386541 , 0.343846 , 0.441331 , 0.310932 , 0.363878 , 0.372249 , 0.375589 , 0.351321 , 0.444389 , 0.384747 , 0.385422 , 0.305218 , 0.359658 , 0.363904 , 0.297726 , 0.35191 , 0.320748 , 0.407563 , 0.358881 , 0.399038 , 0.396048 , 0.349048 , 0.426493 , 0.361836 , 0.398312 , 0.355113 
 1056 , 0.30547 , 0.365266 , 0.336932 , 0.307055 , 0.405873 , 0.314923 , 0.345742 , 0.383427 , 0.368754 , 0.297379 , 0.331121 , 0.37184 , 0.362112 , 0.325945 , 0.320297 , 0.393583 , 0.207783 , 0.370126 , 0.389366 , 0.310681 , 0.338355 , 0.361932 , 0.306387 , 0.26698 , 0.370203 , 0.320725 , 0.387558 , 0.38599 , 0.32507 , 0.343686 , 0.348725 , 0.374454 , 0.337583 , 0.353859 , 0.331087 , 0.386607 , 0.343686 , 0.440686 , 0.311803 , 0.363286 , 0.369406 , 0.373322 , 0.349779 , 0.442135 , 0.383478 , 0.384395 , 0.305135 , 0.358564 , 0.362421 , 0.296556 , 0.351502 , 0.321685 , 0.406893 , 0.35607 , 0.398974 , 0.395074 , 0.347825 , 0.424968 , 0.361204 , 0.396008 , 0.353807 
 1057 , 0.302335 , 0.359299 , 0.329202 , 0.303934 , 0.4031 , 0.312208 , 0.347033 , 0.3749 , 0.362146 , 0.291189 , 0.326347 , 0.367386 , 0.359547 , 0.3278 , 0.318491 , 0.395218 , 0.204281 , 0.367129 , 0.383926 , 0.306285 , 0.334587 , 0.359795 , 0.302985 , 0.264348 , 0.366377 , 0.319833 , 0.383858 , 0.381071 , 0.322064 , 0.339194 , 0.3454 , 0.372985 , 0.334117 , 0.35029 , 0.328621 , 0.385003 , 0.342041 , 0.437146 , 0.311097 , 0.359872 , 0.36442 , 0.369061 , 0.346289 , 0.436044 , 0.380114 , 0.380097 , 0.30337 , 0.356658 , 0.35812 , 0.293283 , 0.349691 , 0.320919 , 0.403159 , 0.351162 , 0.39527 , 0.391363 , 0.343554 , 0.421837 , 0.357171 , 0.391876 , 0.351717 
 1058 , 0.298548 , 0.35297 , 0.322284 , 0.299984 , 0.399576 , 0.307358 , 0.346819 , 0.365263 , 0.354831 , 0.285108 , 0.31943 , 0.36167 , 0.35585 , 0.326226 , 0.314443 , 0.393443 , 0.199465 , 0.362298 , 0.379213 , 0.300638 , 0.330423 , 0.355808 , 0.2995 , 0.260446 , 0.35952 , 0.317578 , 0.378431 , 0.375534 , 0.31898 , 0.33174 , 0.340745 , 0.370853 , 0.329506 , 0.346836 , 0.324638 , 0.381795 , 0.339403 , 0.432598 , 0.307222 , 0.355723 , 0.358671 , 0.363479 , 0.341612 , 0.429472 , 0.375245 , 0.374744 , 0.300239 , 0.353268 , 0.354627 , 0.287844 , 0.345511 , 0.317663 , 0.397529 , 0.345664 , 0.390452 , 0.386638 , 0.339573 , 0.417179 , 0.352528 , 0.388668 , 0.348765 
 1059 , 0.29436 , 0.347497 , 0.317599 , 0.295862 , 0.395436 , 0.300832 , 0.344628 , 0.356231 , 0.347801 , 0.280014 , 0.311178 , 0.355497 , 0.351944 , 0.320629 , 0.308207 , 0.388466 , 0.19352 , 0.356045 , 0.376551 , 0.294984 , 0.326662 , 0.350737 , 0.296604 , 0.255855 , 0.350425 , 0.3143 , 0.371943 , 0.370644 , 0.316089 , 0.321802 , 0.335472 , 0.368863 , 0.324325 , 0.344434 , 0.319422 , 0.377369 , 0.335995 , 0.427679 , 0.300731 , 0.351674 , 0.352644 , 0.357454 , 0.336628 , 0.423688 , 0.369428 , 0.369201 , 0.296123 , 0.348425 , 0.353092 , 0.280563 , 0.339438 , 0.312055 , 0.390753 , 0.339894 , 0.385816 , 0.381985 , 0.336814 , 0.411469 , 0.348366 , 0.387056 , 0.344636 
 1060 , 0.291403 , 0.347918 , 0.31876 , 0.295216 , 0.392038 , 0.297511 , 0.341187 , 0.35568 , 0.345316 , 0.278624 , 0.307492 , 0.353633 , 0.353198 , 0.314632 , 0.303354 , 0.386783 , 0.188789 , 0.352661 , 0.379566 , 0.295907 , 0.326702 , 0.350562 , 0.296862 , 0.254585 , 0.346527 , 0.313412 , 0.369415 , 0.372102 , 0.314299 , 0.315331 , 0.334141 , 0.371266 , 0.322446 , 0.346485 , 0.316244 , 0.375642 , 0.33409 , 0.426279 , 0.298833 , 0.352046 , 0.348967 , 0.356124 , 0.336461 , 0.424027 , 0.36689 , 0.368144 , 0.29461 , 0.344471 , 0.356679 , 0.27563 , 0.336828 , 0.308455 , 0.388438 , 0.335472 , 0.388233 , 0.383115 , 0.338227 , 0.408817 , 0.349692 , 0.387892 , 0.33937 
 1061 , 0.287026 , 0.347464 , 0.318356 , 0.293444 , 0.387666 , 0.293728 , 0.337118 , 0.354613 , 0.342252 , 0.276723 , 0.303738 , 0.351409 , 0.353597 , 0.308071 , 0.298009 , 0.384384 , 0.183828 , 0.348549 , 0.382584 , 0.296149 , 0.326376 , 0.349841 , 0.296674 , 0.253319 , 0.342941 , 0.311534 , 0.366027 , 0.373125 , 0.31193 , 0.308949 , 0.332337 , 0.372738 , 0.320088 , 0.348058 , 0.312223 , 0.373522 , 0.331631 , 0.424974 , 0.29676 , 0.351159 , 0.344871 , 0.354053 , 0.335671 , 0.423906 , 0.36421 , 0.366492 , 0.292488 , 0.340615 , 0.35905 , 0.270375 , 0.33381 , 0.30416 , 0.385719 , 0.330649 , 0.390638 , 0.383419 , 0.338384 , 0.40598 , 0.351133 , 0.388209 , 0.333552 
 1062 , 0.277868 , 0.34358 , 0.311545 , 0.287538 , 0.380359 , 0.289266 , 0.331542 , 0.351928 , 0.337798 , 0.273417 , 0.301045 , 0.348514 , 0.350441 , 0.300976 , 0.292256 , 0.379797 , 0.179325 , 0.342396 , 0.385 , 0.293604 , 0.324836 , 0.347252 , 0.294788 , 0.252668 , 0.342188 , 0.306126 , 0.359861 , 0.372227 , 0.307716 , 0.304622 , 0.329191 , 0.369989 , 0.31641 , 0.347339 , 0.305677 , 0.370378 , 0.327454 , 0.424493 , 0.294875 , 0.345273 , 0.340088 , 0.349603 , 0.33263 , 0.422142 , 0.361693 , 0.362903 , 0.288385 , 0.338196 , 0.355704 , 0.26519 , 0.329969 , 0.298081 , 0.382156 , 0.325423 , 0.392509 , 0.380212 , 0.333209 , 0.403199 , 0.352852 , 0.38633 , 0.326478 
 1063 , 0.267255 , 0.336797 , 0.295323 , 0.276964 , 0.370987 , 0.283 , 0.323098 , 0.343771 , 0.327733 , 0.265148 , 0.294411 , 0.341389 , 0.342197 , 0.292468 , 0.282742 , 0.369672 , 0.173395 , 0.337175 , 0.379492 , 0.284273 , 0.318541 , 0.34028 , 0.290292 , 0.247133 , 0.336307 , 0.297129 , 0.351923 , 0.365406 , 0.302701 , 0.298264 , 0.322617 , 0.361184 , 0.310586 , 0.34071 , 0.298006 , 0.363936 , 0.321103 , 0.422282 , 0.286431 , 0.335679 , 0.332583 , 0.339979 , 0.324096 , 0.415385 , 0.356446 , 0.356695 , 0.281427 , 0.33346 , 0.347752 , 0.25728 , 0.324767 , 0.288564 , 0.372552 , 0.317354 , 0.388607 , 0.372226 , 0.324887 , 0.397112 , 0.34807 , 0.379569 , 0.322608 
 1064 , 0.255736 , 0.329088 , 0.277092 , 0.265056 , 0.360703 , 0.276007 , 0.313729 , 0.334282 , 0.316343 , 0.255702 , 0.28677 , 0.333171 , 0.332676 , 0.283182 , 0.272129 , 0.358183 , 0.166872 , 0.331693 , 0.372448 , 0.273487 , 0.311141 , 0.332197 , 0.285087 , 0.240557 , 0.329267 , 0.287077 , 0.343208 , 0.357303 , 0.297225 , 0.29122 , 0.315121 , 0.350999 , 0.304059 , 0.332846 , 0.289666 , 0.356594 , 0.314045 , 0.419609 , 0.276588 , 0.325005 , 0.324236 , 0.329062 , 0.314267 , 0.407437 , 0.350443 , 0.349675 , 0.273649 , 0.328063 , 0.338621 , 0.248535 , 0.318991 , 0.27804 , 0.361582 , 0.308407 , 0.38357 , 0.363026 , 0.315608 , 0.390139 , 0.342038 , 0.371713 , 0.318914 
