AUG6MNAT00050.spu,AUG6MNAT00049.spu,AUG6MNAT00048.spu,
Wavelength,AUG6MNAT00051.spu,AUG6MNAT00052.spu,AUG6MNAT00053.spu,AUG6MNAT00054.spu,AUG6MNAT00055.spu,AUG6MNAT00056.spu,AUG6MNAT00057.spu,AUG6MNAT00058.spu,AUG6MNAT00059.spu,AUG6MNAT00060.spu,AUG6MNAT00061.spu,AUG6MNAT00062.spu,AUG6MNAT00063.spu,AUG6MNAT00064.spu,AUG6MNAT00065.spu,AUG6MNAT00066.spu,AUG6MNAT00067.spu,AUG6MNAT00068.spu,AUG6MNAT00069.spu,AUG6MNAT00070.spu
  (nm),8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1
  time  ,46:57 AM,47:11 AM,47:18 AM,47:25 AM,47:35 AM,48:29 AM,48:36 AM,48:44 AM,48:50 AM,48:57 AM,49:33 AM,49:40 AM,49:46 AM,49:55 AM,50:06 AM,50:54 AM,51:00 AM,51:09 AM,51:16 AM,51:22 AM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,
 672 , 0.076244 , 0.048993 , 0.142665 , 0.050112 , 0.033367 , 0.049291 , 0.038738 , 0.121683 , 0.059371 , 0.041008 , 0.047668 , 0.04643 , 0.048577 , 0.044946 , 0.05498 , 0.061728 , 0.061938 , 0.073368 , 0.087007 , 0.080352 
 673 , 0.076235 , 0.048934 , 0.142816 , 0.050107 , 0.033386 , 0.049186 , 0.038673 , 0.121836 , 0.059277 , 0.040915 , 0.047566 , 0.04629 , 0.04844 , 0.04486 , 0.054952 , 0.061751 , 0.061977 , 0.073339 , 0.087072 , 0.080339 
 674 , 0.076264 , 0.048914 , 0.143 , 0.050119 , 0.03343 , 0.049135 , 0.038629 , 0.122003 , 0.05925 , 0.040881 , 0.047517 , 0.046229 , 0.048388 , 0.044828 , 0.054952 , 0.061795 , 0.062042 , 0.073363 , 0.087166 , 0.08037 
 675 , 0.076384 , 0.048989 , 0.143235 , 0.050176 , 0.033526 , 0.0492 , 0.038651 , 0.122178 , 0.059373 , 0.040984 , 0.04759 , 0.046362 , 0.04854 , 0.044901 , 0.054996 , 0.061886 , 0.062165 , 0.073524 , 0.087315 , 0.080512 
 676 , 0.076504 , 0.04907 , 0.143467 , 0.050232 , 0.033626 , 0.049266 , 0.038671 , 0.122353 , 0.059489 , 0.041089 , 0.047653 , 0.046496 , 0.048692 , 0.044971 , 0.055039 , 0.061975 , 0.062285 , 0.073687 , 0.087461 , 0.080654 
 677 , 0.076624 , 0.049145 , 0.143704 , 0.050289 , 0.033726 , 0.049332 , 0.03869 , 0.122524 , 0.059606 , 0.0412 , 0.047717 , 0.04663 , 0.048845 , 0.045041 , 0.055082 , 0.062064 , 0.062406 , 0.07385 , 0.087613 , 0.080796 
 678 , 0.076973 , 0.049316 , 0.143913 , 0.05052 , 0.033877 , 0.049529 , 0.038925 , 0.122647 , 0.059941 , 0.041405 , 0.04803 , 0.04694 , 0.049218 , 0.045431 , 0.055386 , 0.062271 , 0.062665 , 0.07426 , 0.087852 , 0.081103 
 679 , 0.077328 , 0.049491 , 0.144116 , 0.050767 , 0.03403 , 0.04974 , 0.039164 , 0.122778 , 0.060295 , 0.041618 , 0.048365 , 0.047261 , 0.049605 , 0.04584 , 0.055715 , 0.062489 , 0.06293 , 0.074672 , 0.0881 , 0.08141 
 680 , 0.077687 , 0.049665 , 0.144319 , 0.051014 , 0.034182 , 0.049956 , 0.039409 , 0.122909 , 0.060653 , 0.04183 , 0.048706 , 0.047586 , 0.049992 , 0.046248 , 0.056049 , 0.062712 , 0.063199 , 0.075094 , 0.088348 , 0.081721 
 681 , 0.078362 , 0.050142 , 0.144584 , 0.051394 , 0.034545 , 0.050485 , 0.039883 , 0.123255 , 0.061233 , 0.042325 , 0.049274 , 0.048229 , 0.050662 , 0.047013 , 0.056649 , 0.063135 , 0.063691 , 0.075852 , 0.088772 , 0.082255 
 682 , 0.079261 , 0.050816 , 0.144905 , 0.051865 , 0.035049 , 0.051216 , 0.0405 , 0.123744 , 0.061957 , 0.043008 , 0.04998 , 0.049087 , 0.051522 , 0.048018 , 0.05743 , 0.063697 , 0.064325 , 0.076832 , 0.089318 , 0.082937 
 683 , 0.080177 , 0.051498 , 0.145231 , 0.052338 , 0.035561 , 0.051965 , 0.041126 , 0.124238 , 0.062695 , 0.043698 , 0.050704 , 0.049958 , 0.0524 , 0.04904 , 0.058224 , 0.064266 , 0.064971 , 0.077828 , 0.089875 , 0.083626 
 684 , 0.081396 , 0.052371 , 0.145787 , 0.053008 , 0.036216 , 0.052946 , 0.041947 , 0.124985 , 0.063733 , 0.044568 , 0.051661 , 0.051112 , 0.053532 , 0.050371 , 0.059288 , 0.065008 , 0.065816 , 0.079106 , 0.090639 , 0.084546 
 685 , 0.083331 , 0.053691 , 0.146915 , 0.054132 , 0.037206 , 0.054499 , 0.043225 , 0.126318 , 0.065505 , 0.045845 , 0.053163 , 0.052946 , 0.055276 , 0.052433 , 0.060989 , 0.066163 , 0.067142 , 0.081063 , 0.091898 , 0.086004 
 686 , 0.085293 , 0.055041 , 0.148064 , 0.055269 , 0.038215 , 0.056082 , 0.044521 , 0.12767 , 0.067307 , 0.047141 , 0.054689 , 0.054808 , 0.05705 , 0.054534 , 0.062714 , 0.067338 , 0.068492 , 0.083056 , 0.093178 , 0.087488 
 687 , 0.087289 , 0.056411 , 0.149232 , 0.056436 , 0.039237 , 0.057689 , 0.045842 , 0.129042 , 0.069143 , 0.048461 , 0.056245 , 0.056711 , 0.058859 , 0.056674 , 0.064474 , 0.068532 , 0.069867 , 0.085084 , 0.094478 , 0.089002 
 688 , 0.09055 , 0.058593 , 0.151163 , 0.058088 , 0.040747 , 0.059953 , 0.047727 , 0.131498 , 0.071854 , 0.050649 , 0.058644 , 0.059536 , 0.06154 , 0.059999 , 0.067042 , 0.070339 , 0.071895 , 0.088149 , 0.09664 , 0.09138 
 689 , 0.093881 , 0.060815 , 0.153114 , 0.059764 , 0.042278 , 0.062247 , 0.049645 , 0.134005 , 0.074617 , 0.052875 , 0.061088 , 0.062407 , 0.064272 , 0.063391 , 0.069661 , 0.072185 , 0.073958 , 0.091268 , 0.098842 , 0.093814 
 690 , 0.097227 , 0.063042 , 0.15507 , 0.061445 , 0.043814 , 0.064552 , 0.051568 , 0.136522 , 0.077391 , 0.055113 , 0.063537 , 0.065283 , 0.067019 , 0.066793 , 0.07229 , 0.074037 , 0.076031 , 0.094393 , 0.101055 , 0.096253 
 691 , 0.101332 , 0.065716 , 0.157576 , 0.063611 , 0.045806 , 0.067349 , 0.053872 , 0.139611 , 0.080841 , 0.05782 , 0.066466 , 0.068751 , 0.070296 , 0.070958 , 0.075425 , 0.076226 , 0.078495 , 0.098107 , 0.103729 , 0.099129 
 692 , 0.105882 , 0.068634 , 0.16041 , 0.066059 , 0.048071 , 0.070424 , 0.05637 , 0.143012 , 0.084688 , 0.060791 , 0.06967 , 0.072558 , 0.073855 , 0.075548 , 0.078836 , 0.078595 , 0.081164 , 0.102168 , 0.106667 , 0.10224 
 693 , 0.110389 , 0.07152 , 0.163215 , 0.068482 , 0.050321 , 0.073468 , 0.058838 , 0.146382 , 0.088492 , 0.063726 , 0.072848 , 0.076327 , 0.077388 , 0.080093 , 0.082215 , 0.080944 , 0.083814 , 0.106192 , 0.109579 , 0.105326 
 694 , 0.11514 , 0.074505 , 0.166062 , 0.07105 , 0.052667 , 0.076614 , 0.061424 , 0.14987 , 0.092463 , 0.066772 , 0.076168 , 0.080257 , 0.081035 , 0.084884 , 0.085744 , 0.083389 , 0.086537 , 0.110335 , 0.112581 , 0.108467 
 695 , 0.120528 , 0.077736 , 0.16906 , 0.073987 , 0.055291 , 0.08004 , 0.064373 , 0.1537 , 0.096861 , 0.070105 , 0.079892 , 0.084622 , 0.085015 , 0.090302 , 0.089654 , 0.086119 , 0.089495 , 0.114827 , 0.115854 , 0.111787 
 696 , 0.12585 , 0.080932 , 0.172022 , 0.076894 , 0.057879 , 0.083426 , 0.067302 , 0.157495 , 0.101216 , 0.073406 , 0.083568 , 0.088943 , 0.088948 , 0.095663 , 0.093527 , 0.088826 , 0.092426 , 0.119267 , 0.119099 , 0.115076 
 697 , 0.131114 , 0.084087 , 0.174955 , 0.079766 , 0.060444 , 0.086775 , 0.070202 , 0.161242 , 0.105521 , 0.076666 , 0.087208 , 0.093219 , 0.092842 , 0.100966 , 0.097352 , 0.091504 , 0.095326 , 0.123657 , 0.122308 , 0.118323 
 698 , 0.13732 , 0.08774 , 0.178153 , 0.08311 , 0.063527 , 0.09054 , 0.073417 , 0.165477 , 0.110286 , 0.080355 , 0.09117 , 0.098006 , 0.097188 , 0.107058 , 0.101676 , 0.094423 , 0.09851 , 0.128507 , 0.125874 , 0.121833 
 699 , 0.143536 , 0.091388 , 0.181341 , 0.086455 , 0.066607 , 0.094288 , 0.076604 , 0.169701 , 0.115018 , 0.084032 , 0.095109 , 0.10277 , 0.101502 , 0.113137 , 0.105984 , 0.097299 , 0.101669 , 0.133346 , 0.129416 , 0.12534 
 700 , 0.149697 , 0.094999 , 0.1845 , 0.089775 , 0.069662 , 0.098008 , 0.079766 , 0.17388 , 0.119713 , 0.087676 , 0.099019 , 0.107485 , 0.105775 , 0.119162 , 0.110256 , 0.100152 , 0.104799 , 0.138136 , 0.132932 , 0.128816 
 701 , 0.156104 , 0.098655 , 0.187785 , 0.093287 , 0.072876 , 0.101757 , 0.083006 , 0.17818 , 0.124666 , 0.091426 , 0.103019 , 0.112372 , 0.110137 , 0.125412 , 0.114682 , 0.103094 , 0.107962 , 0.142953 , 0.136516 , 0.132303 
 702 , 0.162589 , 0.102303 , 0.191133 , 0.096881 , 0.076178 , 0.105506 , 0.086265 , 0.182548 , 0.12977 , 0.095227 , 0.10707 , 0.117354 , 0.114553 , 0.131787 , 0.11919 , 0.106089 , 0.111133 , 0.147759 , 0.14012 , 0.135775 
 703 , 0.169013 , 0.105913 , 0.19445 , 0.100448 , 0.079448 , 0.109221 , 0.089495 , 0.186875 , 0.134828 , 0.09899 , 0.111081 , 0.122296 , 0.118937 , 0.138107 , 0.123654 , 0.109061 , 0.114275 , 0.15252 , 0.143692 , 0.13921 
 704 , 0.17547 , 0.109478 , 0.197751 , 0.103977 , 0.082711 , 0.112844 , 0.092644 , 0.191159 , 0.139811 , 0.102736 , 0.11508 , 0.127178 , 0.123262 , 0.144437 , 0.128088 , 0.112009 , 0.11738 , 0.15721 , 0.147228 , 0.142597 
 705 , 0.182096 , 0.112995 , 0.201057 , 0.107466 , 0.085986 , 0.116298 , 0.095671 , 0.195399 , 0.144689 , 0.106498 , 0.119077 , 0.13198 , 0.127525 , 0.150866 , 0.132509 , 0.114931 , 0.120439 , 0.161788 , 0.150731 , 0.145907 
 706 , 0.188702 , 0.116504 , 0.204351 , 0.110938 , 0.089245 , 0.119737 , 0.098691 , 0.199615 , 0.149544 , 0.110241 , 0.123055 , 0.136765 , 0.13177 , 0.157264 , 0.136909 , 0.117842 , 0.123488 , 0.166347 , 0.154224 , 0.149205 
 707 , 0.195285 , 0.120001 , 0.207633 , 0.114397 , 0.092492 , 0.123165 , 0.101701 , 0.20382 , 0.154382 , 0.11397 , 0.127018 , 0.141523 , 0.135999 , 0.163636 , 0.14129 , 0.12074 , 0.126522 , 0.170886 , 0.1577 , 0.152488 
 708 , 0.201026 , 0.122961 , 0.210207 , 0.117482 , 0.095556 , 0.126054 , 0.104361 , 0.207054 , 0.158556 , 0.11716 , 0.130385 , 0.145752 , 0.13964 , 0.169286 , 0.145015 , 0.123005 , 0.128939 , 0.174587 , 0.160442 , 0.155067 
 709 , 0.206761 , 0.125913 , 0.212757 , 0.12058 , 0.098636 , 0.128933 , 0.107008 , 0.210244 , 0.162709 , 0.120339 , 0.133744 , 0.149968 , 0.143268 , 0.174918 , 0.148723 , 0.125249 , 0.131349 , 0.178278 , 0.163152 , 0.157622 
 710 , 0.212523 , 0.128876 , 0.215315 , 0.123689 , 0.101727 , 0.131819 , 0.109662 , 0.213442 , 0.166869 , 0.123537 , 0.137114 , 0.154201 , 0.146907 , 0.180568 , 0.152446 , 0.127502 , 0.13377 , 0.181976 , 0.165872 , 0.160191 
 711 , 0.217781 , 0.131396 , 0.217279 , 0.126486 , 0.104503 , 0.134315 , 0.112014 , 0.21601 , 0.170452 , 0.126286 , 0.140133 , 0.15807 , 0.150138 , 0.185788 , 0.155912 , 0.129468 , 0.135794 , 0.185095 , 0.168046 , 0.162248 
 712 , 0.222829 , 0.133716 , 0.218965 , 0.12915 , 0.107139 , 0.136631 , 0.114242 , 0.218287 , 0.173811 , 0.12883 , 0.143022 , 0.161832 , 0.153204 , 0.190893 , 0.159319 , 0.131324 , 0.137633 , 0.187944 , 0.169966 , 0.164084 
 713 , 0.227973 , 0.136081 , 0.220683 , 0.131865 , 0.109828 , 0.138991 , 0.116512 , 0.220611 , 0.177234 , 0.131428 , 0.145963 , 0.165676 , 0.156331 , 0.196097 , 0.16279 , 0.133214 , 0.139505 , 0.190848 , 0.171919 , 0.165954 
 714 , 0.233205 , 0.138492 , 0.222444 , 0.134587 , 0.112593 , 0.141371 , 0.118786 , 0.222964 , 0.180658 , 0.134053 , 0.148943 , 0.169607 , 0.159523 , 0.201465 , 0.16635 , 0.135111 , 0.1414 , 0.193746 , 0.173888 , 0.167809 
 715 , 0.238541 , 0.140969 , 0.224259 , 0.137272 , 0.115457 , 0.143756 , 0.120998 , 0.225349 , 0.183982 , 0.13667 , 0.151928 , 0.173629 , 0.162788 , 0.207081 , 0.170045 , 0.136954 , 0.143311 , 0.196548 , 0.175824 , 0.169571 
 716 , 0.244041 , 0.143512 , 0.226119 , 0.140032 , 0.118404 , 0.146205 , 0.123264 , 0.22781 , 0.18738 , 0.139354 , 0.154997 , 0.177745 , 0.166143 , 0.212845 , 0.173842 , 0.138841 , 0.145282 , 0.19942 , 0.177811 , 0.171365 
 717 , 0.249698 , 0.146125 , 0.228036 , 0.142875 , 0.121433 , 0.14873 , 0.125595 , 0.230341 , 0.190875 , 0.142112 , 0.158149 , 0.181971 , 0.169587 , 0.218771 , 0.177748 , 0.14078 , 0.147308 , 0.202375 , 0.179848 , 0.173207 
 718 , 0.255368 , 0.148776 , 0.230358 , 0.145874 , 0.124587 , 0.151224 , 0.127953 , 0.232936 , 0.194494 , 0.144807 , 0.161485 , 0.186495 , 0.173207 , 0.224979 , 0.18171 , 0.1428 , 0.149342 , 0.205408 , 0.181988 , 0.17521 
 719 , 0.26115 , 0.151477 , 0.232739 , 0.148924 , 0.127803 , 0.153762 , 0.13037 , 0.235556 , 0.198216 , 0.147562 , 0.164893 , 0.19113 , 0.176924 , 0.231331 , 0.185714 , 0.144871 , 0.151408 , 0.208502 , 0.184191 , 0.177247 
 720 , 0.267054 , 0.154231 , 0.235175 , 0.152043 , 0.131084 , 0.156354 , 0.132835 , 0.238231 , 0.202018 , 0.150379 , 0.168373 , 0.195859 , 0.180714 , 0.237822 , 0.189806 , 0.146987 , 0.153514 , 0.211656 , 0.186437 , 0.179326 
 721 , 0.272845 , 0.156926 , 0.23759 , 0.155022 , 0.134284 , 0.158724 , 0.135118 , 0.240882 , 0.205646 , 0.153137 , 0.171793 , 0.200482 , 0.184421 , 0.244334 , 0.193829 , 0.149075 , 0.155505 , 0.214676 , 0.18866 , 0.181347 
 722 , 0.278554 , 0.159574 , 0.239935 , 0.157912 , 0.137439 , 0.160963 , 0.137334 , 0.243535 , 0.209143 , 0.155851 , 0.175204 , 0.205075 , 0.188065 , 0.250812 , 0.197871 , 0.151139 , 0.157458 , 0.217645 , 0.190866 , 0.183353 
 723 , 0.284303 , 0.162236 , 0.242297 , 0.160824 , 0.140613 , 0.163218 , 0.139572 , 0.246202 , 0.212664 , 0.158584 , 0.178632 , 0.209695 , 0.191733 , 0.257335 , 0.201934 , 0.153212 , 0.159421 , 0.220633 , 0.193082 , 0.185375 
 724 , 0.289991 , 0.164882 , 0.244715 , 0.163743 , 0.143798 , 0.165472 , 0.141803 , 0.248845 , 0.216133 , 0.161248 , 0.182039 , 0.21431 , 0.195427 , 0.263859 , 0.205983 , 0.155249 , 0.161369 , 0.223591 , 0.195306 , 0.187376 
 725 , 0.295524 , 0.167479 , 0.247254 , 0.166675 , 0.146976 , 0.167735 , 0.143968 , 0.251389 , 0.219515 , 0.163775 , 0.185342 , 0.218882 , 0.199138 , 0.270312 , 0.209975 , 0.157171 , 0.16325 , 0.226473 , 0.197535 , 0.18932 
 726 , 0.301053 , 0.170083 , 0.2498 , 0.169612 , 0.150154 , 0.170007 , 0.146108 , 0.253923 , 0.222899 , 0.166297 , 0.188635 , 0.223455 , 0.202839 , 0.276746 , 0.213966 , 0.159082 , 0.165117 , 0.229355 , 0.199766 , 0.191264 
 727 , 0.306564 , 0.172676 , 0.252338 , 0.172537 , 0.153315 , 0.172268 , 0.14824 , 0.256445 , 0.22627 , 0.168816 , 0.191911 , 0.228009 , 0.206528 , 0.28315 , 0.217939 , 0.160987 , 0.166977 , 0.232229 , 0.201986 , 0.193202 
 728 , 0.311736 , 0.175109 , 0.254887 , 0.175301 , 0.156344 , 0.174278 , 0.150197 , 0.258737 , 0.229457 , 0.171111 , 0.195076 , 0.232419 , 0.209892 , 0.289389 , 0.221747 , 0.162821 , 0.168695 , 0.234889 , 0.204126 , 0.195076 
 729 , 0.316743 , 0.177449 , 0.257371 , 0.177994 , 0.159294 , 0.176225 , 0.152139 , 0.261027 , 0.232566 , 0.173364 , 0.198196 , 0.236722 , 0.213178 , 0.295527 , 0.22546 , 0.164635 , 0.170396 , 0.23746 , 0.206192 , 0.196913 
 730 , 0.321676 , 0.179755 , 0.259825 , 0.180653 , 0.162202 , 0.17814 , 0.154054 , 0.263286 , 0.235627 , 0.175587 , 0.201265 , 0.240958 , 0.216416 , 0.301575 , 0.229116 , 0.166419 , 0.172067 , 0.239992 , 0.208227 , 0.198725 
 731 , 0.326316 , 0.182 , 0.262182 , 0.183123 , 0.164956 , 0.179912 , 0.155805 , 0.265545 , 0.238487 , 0.177671 , 0.204148 , 0.244923 , 0.219528 , 0.307353 , 0.232597 , 0.168082 , 0.173691 , 0.242387 , 0.210199 , 0.20048 
 732 , 0.330896 , 0.184243 , 0.264532 , 0.185534 , 0.167655 , 0.181688 , 0.157477 , 0.267754 , 0.241217 , 0.179707 , 0.206917 , 0.2488 , 0.22263 , 0.313031 , 0.236022 , 0.169721 , 0.175283 , 0.244771 , 0.212214 , 0.20226 
 733 , 0.335404 , 0.186451 , 0.266845 , 0.187901 , 0.170314 , 0.183433 , 0.159121 , 0.26993 , 0.243899 , 0.181708 , 0.209648 , 0.252616 , 0.225682 , 0.318615 , 0.239389 , 0.171329 , 0.176848 , 0.247119 , 0.214198 , 0.204012 
 734 , 0.339633 , 0.188516 , 0.269009 , 0.190151 , 0.172805 , 0.185075 , 0.16067 , 0.271964 , 0.246442 , 0.183566 , 0.212259 , 0.256307 , 0.228592 , 0.323908 , 0.2426 , 0.172855 , 0.178296 , 0.249334 , 0.216051 , 0.205642 
 735 , 0.343357 , 0.190362 , 0.270899 , 0.192168 , 0.175033 , 0.18652 , 0.162061 , 0.273775 , 0.248811 , 0.185165 , 0.214685 , 0.259791 , 0.231274 , 0.328724 , 0.245542 , 0.174207 , 0.179549 , 0.251317 , 0.217665 , 0.207041 
 736 , 0.347012 , 0.192196 , 0.272758 , 0.194145 , 0.17723 , 0.187923 , 0.163434 , 0.275571 , 0.251176 , 0.186743 , 0.217079 , 0.263227 , 0.233926 , 0.333475 , 0.248441 , 0.17553 , 0.180793 , 0.25327 , 0.219245 , 0.208411 
 737 , 0.350613 , 0.194002 , 0.274588 , 0.196095 , 0.179398 , 0.189306 , 0.164784 , 0.277336 , 0.253498 , 0.188296 , 0.219435 , 0.266604 , 0.236543 , 0.338159 , 0.251293 , 0.17683 , 0.18202 , 0.255187 , 0.220798 , 0.209757 
 738 , 0.353666 , 0.195422 , 0.2761 , 0.197722 , 0.181226 , 0.190458 , 0.165908 , 0.278837 , 0.255332 , 0.189681 , 0.221449 , 0.269419 , 0.238763 , 0.342261 , 0.253782 , 0.17794 , 0.183103 , 0.256791 , 0.222109 , 0.210908 
 739 , 0.356744 , 0.196816 , 0.27757 , 0.199366 , 0.183051 , 0.191607 , 0.167031 , 0.280321 , 0.257134 , 0.19107 , 0.223469 , 0.27222 , 0.24095 , 0.346339 , 0.256273 , 0.179066 , 0.184176 , 0.258395 , 0.223428 , 0.212076 
 740 , 0.359806 , 0.198209 , 0.279033 , 0.201001 , 0.184871 , 0.192749 , 0.168148 , 0.281802 , 0.258925 , 0.192452 , 0.225483 , 0.275009 , 0.243132 , 0.350405 , 0.258756 , 0.180186 , 0.18524 , 0.259997 , 0.224744 , 0.213231 
 741 , 0.362303 , 0.199398 , 0.280306 , 0.202373 , 0.18644 , 0.193686 , 0.169089 , 0.282933 , 0.260405 , 0.193562 , 0.227148 , 0.277344 , 0.244948 , 0.35379 , 0.260762 , 0.181145 , 0.186115 , 0.261302 , 0.225871 , 0.214163 
 742 , 0.364552 , 0.200489 , 0.281565 , 0.203631 , 0.187892 , 0.19457 , 0.169945 , 0.28386 , 0.261731 , 0.194548 , 0.228636 , 0.279486 , 0.246611 , 0.356825 , 0.262556 , 0.182001 , 0.186898 , 0.262446 , 0.226864 , 0.214995 
 743 , 0.366805 , 0.201581 , 0.282827 , 0.204895 , 0.18935 , 0.195456 , 0.170803 , 0.284784 , 0.26306 , 0.195534 , 0.230127 , 0.281626 , 0.248271 , 0.359864 , 0.264343 , 0.182859 , 0.187686 , 0.263591 , 0.227862 , 0.215829 
 744 , 0.368884 , 0.202559 , 0.283998 , 0.206087 , 0.190687 , 0.196265 , 0.171613 , 0.285629 , 0.264299 , 0.196393 , 0.231501 , 0.283617 , 0.249781 , 0.362677 , 0.266012 , 0.18364 , 0.188395 , 0.264657 , 0.228777 , 0.216617 
 745 , 0.370657 , 0.203366 , 0.285062 , 0.207182 , 0.191818 , 0.196973 , 0.172335 , 0.286383 , 0.265432 , 0.197042 , 0.232721 , 0.285352 , 0.251049 , 0.365203 , 0.267453 , 0.184302 , 0.189006 , 0.265616 , 0.22961 , 0.217312 
 746 , 0.372445 , 0.204188 , 0.286154 , 0.208292 , 0.192959 , 0.197689 , 0.173061 , 0.287168 , 0.266593 , 0.197694 , 0.233965 , 0.287089 , 0.252329 , 0.367794 , 0.268901 , 0.184977 , 0.189633 , 0.266598 , 0.230474 , 0.21801 
 747 , 0.374206 , 0.204992 , 0.287231 , 0.209386 , 0.194083 , 0.19839 , 0.173769 , 0.287937 , 0.267733 , 0.198334 , 0.235192 , 0.288799 , 0.253588 , 0.370347 , 0.27032 , 0.185637 , 0.190252 , 0.267558 , 0.231323 , 0.218695 
 748 , 0.375162 , 0.205442 , 0.287829 , 0.209902 , 0.194702 , 0.198583 , 0.174 , 0.288269 , 0.268368 , 0.198666 , 0.235893 , 0.289644 , 0.254303 , 0.371841 , 0.27098 , 0.185948 , 0.190529 , 0.268072 , 0.231776 , 0.219039 
 749 , 0.376157 , 0.205881 , 0.288373 , 0.210407 , 0.195331 , 0.198737 , 0.174242 , 0.288619 , 0.268984 , 0.19901 , 0.236575 , 0.290514 , 0.255033 , 0.373321 , 0.27168 , 0.186278 , 0.190786 , 0.268585 , 0.232197 , 0.219391 
 750 , 0.377174 , 0.206332 , 0.28893 , 0.210925 , 0.195973 , 0.198893 , 0.174494 , 0.288972 , 0.269616 , 0.199361 , 0.237274 , 0.291405 , 0.255777 , 0.374838 , 0.272397 , 0.186615 , 0.191055 , 0.269116 , 0.23263 , 0.219754 
 751 , 0.377695 , 0.206531 , 0.289191 , 0.21119 , 0.196351 , 0.19896 , 0.174639 , 0.288962 , 0.269942 , 0.199507 , 0.237759 , 0.292029 , 0.256217 , 0.375794 , 0.272821 , 0.186794 , 0.191229 , 0.269398 , 0.232819 , 0.219923 
 752 , 0.378058 , 0.206667 , 0.289348 , 0.211362 , 0.19663 , 0.199003 , 0.174729 , 0.28873 , 0.270167 , 0.19957 , 0.238132 , 0.29254 , 0.256525 , 0.376546 , 0.273112 , 0.186855 , 0.191363 , 0.269554 , 0.232926 , 0.22 
 753 , 0.37844 , 0.206805 , 0.289514 , 0.211546 , 0.196924 , 0.199044 , 0.174822 , 0.288489 , 0.270404 , 0.199629 , 0.23852 , 0.293076 , 0.256844 , 0.377335 , 0.273413 , 0.186917 , 0.191499 , 0.26972 , 0.233039 , 0.220079 
 754 , 0.378768 , 0.206868 , 0.289505 , 0.211648 , 0.197093 , 0.199134 , 0.174958 , 0.288241 , 0.2705 , 0.199699 , 0.238887 , 0.293704 , 0.257194 , 0.37807 , 0.273861 , 0.186964 , 0.19162 , 0.269798 , 0.232981 , 0.220038 
 755 , 0.378975 , 0.206809 , 0.289265 , 0.211635 , 0.19708 , 0.199332 , 0.175167 , 0.288023 , 0.270343 , 0.199759 , 0.239233 , 0.294485 , 0.257543 , 0.378662 , 0.27452 , 0.187034 , 0.191713 , 0.269703 , 0.232609 , 0.219785 
 756 , 0.379199 , 0.206738 , 0.289023 , 0.211634 , 0.197082 , 0.199563 , 0.175398 , 0.287789 , 0.270176 , 0.19982 , 0.239619 , 0.295338 , 0.257911 , 0.379289 , 0.275244 , 0.187118 , 0.191815 , 0.269597 , 0.232189 , 0.219497 
 757 , 0.379485 , 0.206699 , 0.288798 , 0.211658 , 0.197114 , 0.199852 , 0.175681 , 0.287583 , 0.270007 , 0.199909 , 0.240066 , 0.296314 , 0.258354 , 0.380007 , 0.276072 , 0.187235 , 0.191951 , 0.269505 , 0.231753 , 0.219198 
 758 , 0.380246 , 0.207082 , 0.288972 , 0.211906 , 0.19748 , 0.200567 , 0.176331 , 0.287924 , 0.270037 , 0.200284 , 0.240679 , 0.297733 , 0.259227 , 0.381025 , 0.27734 , 0.187614 , 0.192377 , 0.269735 , 0.231545 , 0.219143 
 759 , 0.381051 , 0.207505 , 0.289108 , 0.212135 , 0.197857 , 0.201327 , 0.17704 , 0.288275 , 0.270049 , 0.20073 , 0.241321 , 0.299263 , 0.260211 , 0.382117 , 0.278693 , 0.188019 , 0.192819 , 0.269978 , 0.231323 , 0.219066 
 760 , 0.381933 , 0.20797 , 0.289255 , 0.212382 , 0.198273 , 0.202158 , 0.177819 , 0.288657 , 0.27006 , 0.201217 , 0.242026 , 0.300943 , 0.261288 , 0.383315 , 0.280175 , 0.188466 , 0.193301 , 0.27024 , 0.231084 , 0.218988 
 761 , 0.383109 , 0.208609 , 0.29023 , 0.21312 , 0.198961 , 0.202847 , 0.178469 , 0.289287 , 0.270888 , 0.201821 , 0.242901 , 0.302154 , 0.262234 , 0.384576 , 0.281189 , 0.189129 , 0.193957 , 0.271017 , 0.231671 , 0.219549 
 762 , 0.384434 , 0.209258 , 0.29157 , 0.214091 , 0.199739 , 0.203465 , 0.179082 , 0.290047 , 0.272062 , 0.202454 , 0.243926 , 0.303254 , 0.263259 , 0.386009 , 0.28212 , 0.189865 , 0.194731 , 0.272025 , 0.232598 , 0.22042 
 763 , 0.385762 , 0.20991 , 0.292906 , 0.215058 , 0.200517 , 0.204076 , 0.179693 , 0.290811 , 0.273235 , 0.203089 , 0.244946 , 0.304351 , 0.264278 , 0.387435 , 0.28305 , 0.190601 , 0.195508 , 0.273031 , 0.233524 , 0.221286 
