  time  ,30:24 AM,30:30 AM,30:36 AM,30:43 AM,30:49 AM,31:28 AM,31:34 AM,31:42 AM,31:47 AM,31:51 AM,33:10 AM,33:17 AM,33:23 AM,33:29 AM,33:35 AM,34:16 AM,34:23 AM,34:29 AM,34:35 AM,34:42 AM,36:44 AM,36:52 AM,36:59 AM,37:08 AM,37:14 AM,38:01 AM,38:06 AM,38:12 AM,38:18 AM,38:25 AM,39:11 AM,39:19 AM,39:26 AM,39:33 AM,39:39 AM,40:14 AM,40:21 AM,40:28 AM,40:35 AM,40:44 AM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 350 , 0.01333 , 0.005898 , 0.01858 , 0.011944 , 0.013169 , 0.017676 , 0.023161 , 0.018923 , 0.010492 , 0.016104 , 0.007341 , 0.003354 , 0.002146 , 0.005912 , 0.001979 , 0.023166 , 0.013309 , 0.01362 , 0.016164 , 0.025269 , 0.014361 , 0.010255 , 0.011 , 0.008359 , 0.010434 , 0.000322 , 0.003908 , 0.005446 , 0.000723 , 0.003409 , 0.007264 , 0.007952 , 0.009065 , 0.007479 , 0.016201 , 0.007919 , 0.009335 , 0.00508 , 0.014677 , 0.013171 
 351 , 0.014387 , 0.007105 , 0.018908 , 0.012888 , 0.013906 , 0.017883 , 0.024016 , 0.019976 , 0.010817 , 0.015665 , 0.008274 , 0.00338 , 0.002983 , 0.005802 , 0.002834 , 0.024064 , 0.013102 , 0.01358 , 0.016717 , 0.024523 , 0.01563 , 0.010175 , 0.011797 , 0.00934 , 0.010972 , 0.000483 , 0.004709 , 0.006303 , 0.00105 , 0.004001 , 0.007948 , 0.009031 , 0.009627 , 0.009162 , 0.016905 , 0.008555 , 0.010535 , 0.00617 , 0.016155 , 0.014511 
 352 , 0.014829 , 0.007826 , 0.018689 , 0.013368 , 0.014477 , 0.018222 , 0.024281 , 0.02042 , 0.010985 , 0.015528 , 0.008785 , 0.003507 , 0.003489 , 0.00563 , 0.003198 , 0.024296 , 0.013086 , 0.013768 , 0.01737 , 0.0237 , 0.016336 , 0.010206 , 0.012267 , 0.009965 , 0.011342 , 0.000636 , 0.005191 , 0.006895 , 0.001337 , 0.004396 , 0.008379 , 0.00969 , 0.009962 , 0.010092 , 0.017325 , 0.008975 , 0.011253 , 0.006721 , 0.016953 , 0.015259 
 353 , 0.014188 , 0.007603 , 0.017552 , 0.01302 , 0.01484 , 0.01887 , 0.02356 , 0.019795 , 0.010893 , 0.015851 , 0.008655 , 0.003838 , 0.003401 , 0.00533 , 0.002827 , 0.023411 , 0.013394 , 0.014404 , 0.018287 , 0.022556 , 0.01603 , 0.010416 , 0.012165 , 0.009963 , 0.011443 , 0.000796 , 0.005174 , 0.007052 , 0.001628 , 0.004444 , 0.008432 , 0.009541 , 0.009953 , 0.009513 , 0.01729 , 0.008989 , 0.011022 , 0.006275 , 0.01648 , 0.014895 
 354 , 0.013609 , 0.007395 , 0.01656 , 0.0127 , 0.015176 , 0.01949 , 0.022898 , 0.019234 , 0.01079 , 0.016123 , 0.008529 , 0.004143 , 0.00332 , 0.005068 , 0.002496 , 0.02261 , 0.013677 , 0.015011 , 0.019146 , 0.021553 , 0.01574 , 0.010615 , 0.012059 , 0.009946 , 0.01153 , 0.00094 , 0.005149 , 0.007184 , 0.001915 , 0.004476 , 0.008476 , 0.009393 , 0.009922 , 0.009007 , 0.017238 , 0.008984 , 0.010804 , 0.0059 , 0.016043 , 0.014558 
 355 , 0.013084 , 0.007199 , 0.015689 , 0.012406 , 0.015489 , 0.020085 , 0.022289 , 0.018725 , 0.010679 , 0.016353 , 0.008408 , 0.004425 , 0.003245 , 0.004836 , 0.0022 , 0.02188 , 0.013937 , 0.015589 , 0.019952 , 0.020666 , 0.015463 , 0.010803 , 0.01195 , 0.009917 , 0.011604 , 0.001072 , 0.005118 , 0.007294 , 0.002197 , 0.004495 , 0.008511 , 0.009247 , 0.009877 , 0.008561 , 0.017173 , 0.008964 , 0.010598 , 0.00558 , 0.015638 , 0.014246 
 356 , 0.013422 , 0.00748 , 0.016332 , 0.012445 , 0.015493 , 0.020017 , 0.023464 , 0.019449 , 0.011077 , 0.016355 , 0.008441 , 0.005121 , 0.00352 , 0.005716 , 0.002555 , 0.022378 , 0.013586 , 0.015415 , 0.019112 , 0.021916 , 0.016236 , 0.011054 , 0.012433 , 0.010052 , 0.011913 , 0.001244 , 0.005535 , 0.007461 , 0.002492 , 0.004807 , 0.008863 , 0.009623 , 0.010431 , 0.008985 , 0.017602 , 0.009377 , 0.010888 , 0.005999 , 0.01584 , 0.013964 
 357 , 0.013784 , 0.00777 , 0.017018 , 0.012499 , 0.015483 , 0.019948 , 0.024692 , 0.020199 , 0.01148 , 0.016368 , 0.008476 , 0.005811 , 0.003803 , 0.006669 , 0.002912 , 0.022909 , 0.013279 , 0.015236 , 0.018353 , 0.023242 , 0.017035 , 0.011297 , 0.012922 , 0.010192 , 0.012216 , 0.001408 , 0.005971 , 0.007622 , 0.002778 , 0.005117 , 0.009212 , 0.010005 , 0.011 , 0.009432 , 0.018027 , 0.009793 , 0.011187 , 0.006445 , 0.016072 , 0.01373 
 358 , 0.014127 , 0.008045 , 0.017671 , 0.012551 , 0.015475 , 0.019905 , 0.025883 , 0.020914 , 0.011862 , 0.016396 , 0.008505 , 0.006473 , 0.004075 , 0.007635 , 0.003242 , 0.02341 , 0.013031 , 0.015086 , 0.017723 , 0.024534 , 0.017807 , 0.011528 , 0.013386 , 0.010327 , 0.012502 , 0.001562 , 0.006403 , 0.007776 , 0.003054 , 0.00541 , 0.009541 , 0.010368 , 0.011552 , 0.009857 , 0.018424 , 0.010191 , 0.011468 , 0.00688 , 0.016299 , 0.013533 
 359 , 0.014517 , 0.008297 , 0.018548 , 0.012893 , 0.015875 , 0.020339 , 0.026536 , 0.021481 , 0.012412 , 0.016891 , 0.008905 , 0.006637 , 0.004015 , 0.008097 , 0.00344 , 0.024153 , 0.01325 , 0.015243 , 0.018107 , 0.02522 , 0.018205 , 0.011923 , 0.013803 , 0.010512 , 0.012561 , 0.001773 , 0.006716 , 0.008073 , 0.003192 , 0.005732 , 0.009748 , 0.010598 , 0.011851 , 0.010237 , 0.018791 , 0.010651 , 0.011928 , 0.00724 , 0.01654 , 0.013896 
 360 , 0.01493 , 0.008526 , 0.01958 , 0.013433 , 0.016551 , 0.021087 , 0.026785 , 0.021925 , 0.013084 , 0.017711 , 0.009569 , 0.006462 , 0.003724 , 0.008165 , 0.003548 , 0.025061 , 0.013773 , 0.015598 , 0.019164 , 0.025445 , 0.01833 , 0.012425 , 0.014173 , 0.010723 , 0.012475 , 0.00203 , 0.006928 , 0.00847 , 0.003231 , 0.006073 , 0.009863 , 0.010732 , 0.011962 , 0.010576 , 0.019127 , 0.011149 , 0.012513 , 0.007534 , 0.016779 , 0.014642 
 361 , 0.015317 , 0.008737 , 0.020573 , 0.013947 , 0.017191 , 0.021791 , 0.027015 , 0.022336 , 0.013739 , 0.018505 , 0.010213 , 0.00631 , 0.003451 , 0.008223 , 0.003651 , 0.025932 , 0.014266 , 0.015927 , 0.020175 , 0.025648 , 0.018445 , 0.012902 , 0.014516 , 0.010918 , 0.012406 , 0.002287 , 0.007123 , 0.00885 , 0.00327 , 0.006399 , 0.00997 , 0.010859 , 0.012068 , 0.010894 , 0.019438 , 0.011625 , 0.013075 , 0.00781 , 0.017 , 0.015364 
 362 , 0.015742 , 0.009019 , 0.021535 , 0.014652 , 0.017813 , 0.022551 , 0.027401 , 0.022905 , 0.014455 , 0.019283 , 0.010757 , 0.006387 , 0.003394 , 0.008426 , 0.003808 , 0.026778 , 0.014885 , 0.016318 , 0.020977 , 0.026038 , 0.01865 , 0.013401 , 0.014894 , 0.011252 , 0.012491 , 0.002596 , 0.007378 , 0.009278 , 0.003391 , 0.006724 , 0.010198 , 0.011113 , 0.012307 , 0.011252 , 0.019774 , 0.012064 , 0.013613 , 0.008125 , 0.01734 , 0.016104 
 363 , 0.016371 , 0.009641 , 0.022485 , 0.016228 , 0.018451 , 0.023657 , 0.028467 , 0.024199 , 0.015442 , 0.020036 , 0.010955 , 0.007334 , 0.004138 , 0.00922 , 0.004192 , 0.027576 , 0.016083 , 0.017003 , 0.021068 , 0.027204 , 0.019226 , 0.014054 , 0.015473 , 0.012189 , 0.013138 , 0.003082 , 0.007926 , 0.009935 , 0.003853 , 0.007085 , 0.010952 , 0.011908 , 0.013089 , 0.011809 , 0.020265 , 0.012406 , 0.014092 , 0.008647 , 0.018202 , 0.016977 
 364 , 0.016952 , 0.010231 , 0.023365 , 0.017784 , 0.019037 , 0.024692 , 0.029446 , 0.025417 , 0.016376 , 0.02073 , 0.011135 , 0.008285 , 0.004856 , 0.009979 , 0.004562 , 0.0283 , 0.017223 , 0.017637 , 0.021148 , 0.028282 , 0.019751 , 0.014662 , 0.016007 , 0.01309 , 0.013741 , 0.003521 , 0.008447 , 0.010554 , 0.004304 , 0.007423 , 0.011679 , 0.012667 , 0.013825 , 0.012325 , 0.02071 , 0.012717 , 0.014533 , 0.009135 , 0.019005 , 0.017794 
 365 , 0.017489 , 0.010791 , 0.024183 , 0.019316 , 0.019578 , 0.025662 , 0.030348 , 0.026567 , 0.017259 , 0.02137 , 0.011299 , 0.009235 , 0.005549 , 0.010703 , 0.004917 , 0.028962 , 0.018307 , 0.018223 , 0.021221 , 0.029284 , 0.020233 , 0.015229 , 0.016501 , 0.013954 , 0.014304 , 0.003922 , 0.008943 , 0.011137 , 0.004743 , 0.007737 , 0.012379 , 0.013394 , 0.014516 , 0.012804 , 0.021114 , 0.013003 , 0.01494 , 0.009592 , 0.019755 , 0.018562 
 366 , 0.017609 , 0.010776 , 0.023957 , 0.018892 , 0.019176 , 0.025265 , 0.030199 , 0.02639 , 0.016914 , 0.020631 , 0.011426 , 0.009094 , 0.005637 , 0.010384 , 0.004976 , 0.029102 , 0.017868 , 0.018155 , 0.021005 , 0.028357 , 0.020023 , 0.015219 , 0.016285 , 0.013903 , 0.014386 , 0.003942 , 0.008867 , 0.010972 , 0.004809 , 0.007793 , 0.012291 , 0.01319 , 0.014333 , 0.012557 , 0.020917 , 0.012976 , 0.014877 , 0.009677 , 0.019704 , 0.018602 
 367 , 0.01764 , 0.010646 , 0.023538 , 0.018108 , 0.01862 , 0.024614 , 0.029843 , 0.025945 , 0.016332 , 0.019675 , 0.01154 , 0.008732 , 0.005597 , 0.009897 , 0.004971 , 0.02913 , 0.017163 , 0.017955 , 0.020739 , 0.027144 , 0.019686 , 0.01509 , 0.01594 , 0.013666 , 0.014364 , 0.003886 , 0.008675 , 0.010668 , 0.004793 , 0.007792 , 0.012047 , 0.012808 , 0.013982 , 0.012174 , 0.020609 , 0.012888 , 0.014721 , 0.009682 , 0.019492 , 0.01849 
 368 , 0.017671 , 0.010527 , 0.023166 , 0.017407 , 0.018118 , 0.024019 , 0.029518 , 0.025526 , 0.015782 , 0.018808 , 0.011649 , 0.008396 , 0.005559 , 0.009468 , 0.004969 , 0.029159 , 0.016528 , 0.017764 , 0.020488 , 0.026067 , 0.019376 , 0.014971 , 0.015621 , 0.013448 , 0.014345 , 0.003832 , 0.008494 , 0.010389 , 0.004778 , 0.007793 , 0.011825 , 0.012457 , 0.013657 , 0.011816 , 0.020325 , 0.012808 , 0.014575 , 0.009688 , 0.019298 , 0.018387 
 369 , 0.01753 , 0.010305 , 0.022663 , 0.016854 , 0.018035 , 0.023494 , 0.029163 , 0.024998 , 0.015351 , 0.018484 , 0.01171 , 0.008105 , 0.00549 , 0.009141 , 0.004864 , 0.028424 , 0.016065 , 0.01766 , 0.020593 , 0.025298 , 0.019176 , 0.01477 , 0.015423 , 0.01321 , 0.014245 , 0.003686 , 0.008392 , 0.009976 , 0.004694 , 0.007723 , 0.011693 , 0.012245 , 0.013483 , 0.011627 , 0.020158 , 0.012719 , 0.014391 , 0.009623 , 0.019246 , 0.018202 
 370 , 0.017195 , 0.009961 , 0.022017 , 0.016462 , 0.018447 , 0.023062 , 0.028789 , 0.024374 , 0.015067 , 0.018773 , 0.011726 , 0.007861 , 0.005378 , 0.008904 , 0.004648 , 0.026903 , 0.015781 , 0.017658 , 0.021138 , 0.024849 , 0.019105 , 0.014473 , 0.015367 , 0.012955 , 0.014053 , 0.003433 , 0.008385 , 0.009428 , 0.004532 , 0.007572 , 0.011664 , 0.012188 , 0.013482 , 0.011635 , 0.020131 , 0.012622 , 0.014167 , 0.009478 , 0.019364 , 0.017929 
 371 , 0.01689 , 0.009634 , 0.021426 , 0.016129 , 0.018848 , 0.022705 , 0.02847 , 0.023852 , 0.01484 , 0.019059 , 0.011744 , 0.007626 , 0.005259 , 0.008668 , 0.004452 , 0.025619 , 0.015521 , 0.017659 , 0.021674 , 0.024439 , 0.019041 , 0.014187 , 0.015321 , 0.012728 , 0.013883 , 0.003187 , 0.008386 , 0.008953 , 0.004382 , 0.007425 , 0.011637 , 0.012139 , 0.013474 , 0.011661 , 0.020108 , 0.01253 , 0.013968 , 0.009344 , 0.019471 , 0.017683 
 372 , 0.016639 , 0.009332 , 0.020907 , 0.01582 , 0.019179 , 0.022439 , 0.028244 , 0.023438 , 0.014682 , 0.019295 , 0.011724 , 0.007417 , 0.005138 , 0.008462 , 0.004289 , 0.024635 , 0.015289 , 0.017662 , 0.022125 , 0.024069 , 0.018975 , 0.013936 , 0.015291 , 0.012532 , 0.013742 , 0.002975 , 0.008384 , 0.008555 , 0.004252 , 0.007278 , 0.011627 , 0.0121 , 0.01346 , 0.011685 , 0.020082 , 0.012456 , 0.013824 , 0.009233 , 0.019558 , 0.017482 
 373 , 0.01678 , 0.009155 , 0.020795 , 0.015359 , 0.018613 , 0.022827 , 0.028899 , 0.023504 , 0.015028 , 0.018814 , 0.011165 , 0.007386 , 0.005015 , 0.008626 , 0.004384 , 0.025593 , 0.015192 , 0.017601 , 0.021424 , 0.023748 , 0.018792 , 0.013985 , 0.015353 , 0.012469 , 0.013858 , 0.003092 , 0.008289 , 0.008555 , 0.004235 , 0.007062 , 0.011804 , 0.012159 , 0.013394 , 0.011548 , 0.019935 , 0.01255 , 0.014199 , 0.009262 , 0.019407 , 0.017651 
 374 , 0.01692 , 0.009006 , 0.020704 , 0.014932 , 0.018118 , 0.023151 , 0.029449 , 0.023594 , 0.015324 , 0.018431 , 0.010691 , 0.007384 , 0.004927 , 0.008777 , 0.004468 , 0.026463 , 0.015114 , 0.01757 , 0.020841 , 0.023515 , 0.018637 , 0.014036 , 0.015423 , 0.012409 , 0.013938 , 0.003209 , 0.008205 , 0.008533 , 0.004225 , 0.006871 , 0.011976 , 0.012203 , 0.013329 , 0.011423 , 0.019826 , 0.012654 , 0.014539 , 0.00931 , 0.019306 , 0.017806 
 375 , 0.01706 , 0.008877 , 0.020628 , 0.01453 , 0.017674 , 0.023429 , 0.02992 , 0.023703 , 0.015583 , 0.018117 , 0.010276 , 0.007403 , 0.004863 , 0.008921 , 0.004544 , 0.027265 , 0.015049 , 0.017561 , 0.020341 , 0.023346 , 0.018504 , 0.01409 , 0.0155 , 0.012354 , 0.013991 , 0.003326 , 0.00813 , 0.008497 , 0.00422 , 0.006699 , 0.012143 , 0.012235 , 0.013266 , 0.011309 , 0.019746 , 0.012764 , 0.014855 , 0.009373 , 0.019241 , 0.017952 
 376 , 0.017401 , 0.009159 , 0.021369 , 0.014924 , 0.017689 , 0.023991 , 0.030132 , 0.02412 , 0.015756 , 0.018423 , 0.010506 , 0.00735 , 0.00484 , 0.009021 , 0.004743 , 0.02764 , 0.015316 , 0.017325 , 0.020308 , 0.023376 , 0.018527 , 0.014285 , 0.015786 , 0.012424 , 0.014018 , 0.003416 , 0.008084 , 0.008636 , 0.004258 , 0.00672 , 0.012293 , 0.012514 , 0.013432 , 0.011322 , 0.019956 , 0.012982 , 0.014936 , 0.009368 , 0.019477 , 0.018119 
 377 , 0.017739 , 0.009587 , 0.022292 , 0.015567 , 0.017862 , 0.024587 , 0.0303 , 0.024506 , 0.015847 , 0.018898 , 0.010949 , 0.007259 , 0.004799 , 0.00909 , 0.004964 , 0.027761 , 0.015659 , 0.017091 , 0.020504 , 0.023495 , 0.018599 , 0.014501 , 0.016104 , 0.01252 , 0.014062 , 0.003498 , 0.008055 , 0.008843 , 0.004312 , 0.006804 , 0.01241 , 0.012849 , 0.013661 , 0.011384 , 0.020202 , 0.013204 , 0.014975 , 0.009346 , 0.019786 , 0.018285 
 378 , 0.018001 , 0.009995 , 0.023077 , 0.016143 , 0.018014 , 0.025109 , 0.030518 , 0.024754 , 0.015897 , 0.019302 , 0.01135 , 0.007162 , 0.004728 , 0.009146 , 0.005158 , 0.027817 , 0.01595 , 0.016932 , 0.020737 , 0.023625 , 0.01866 , 0.014685 , 0.016375 , 0.012594 , 0.014128 , 0.003583 , 0.008033 , 0.009046 , 0.004363 , 0.006876 , 0.012504 , 0.013145 , 0.013865 , 0.011444 , 0.020378 , 0.013394 , 0.015057 , 0.009332 , 0.020055 , 0.018443 
 379 , 0.018095 , 0.010233 , 0.023526 , 0.016554 , 0.018176 , 0.025458 , 0.030632 , 0.024974 , 0.015989 , 0.019694 , 0.01153 , 0.007139 , 0.004733 , 0.009208 , 0.00522 , 0.02784 , 0.016145 , 0.016927 , 0.020753 , 0.023561 , 0.018701 , 0.014837 , 0.016571 , 0.012682 , 0.014205 , 0.003552 , 0.007996 , 0.009153 , 0.004382 , 0.006902 , 0.01251 , 0.013335 , 0.013959 , 0.011481 , 0.020503 , 0.013506 , 0.015184 , 0.009344 , 0.020255 , 0.018569 
 380 , 0.017885 , 0.010124 , 0.023414 , 0.016657 , 0.018345 , 0.02544 , 0.030422 , 0.0252 , 0.016173 , 0.020011 , 0.011284 , 0.00725 , 0.004908 , 0.009286 , 0.005029 , 0.027841 , 0.016215 , 0.017171 , 0.020355 , 0.023187 , 0.018694 , 0.014932 , 0.016636 , 0.012794 , 0.01424 , 0.003263 , 0.007912 , 0.00905 , 0.004332 , 0.006837 , 0.012379 , 0.013325 , 0.013834 , 0.011443 , 0.020587 , 0.01348 , 0.015327 , 0.009374 , 0.02032 , 0.018634 
 381 , 0.017631 , 0.009989 , 0.023292 , 0.016719 , 0.018467 , 0.025313 , 0.030129 , 0.025335 , 0.016317 , 0.020174 , 0.011017 , 0.007338 , 0.00507 , 0.009352 , 0.004826 , 0.027825 , 0.016314 , 0.017425 , 0.020029 , 0.022922 , 0.018664 , 0.015003 , 0.016675 , 0.012875 , 0.014224 , 0.00295 , 0.007813 , 0.008928 , 0.004273 , 0.006766 , 0.012273 , 0.013289 , 0.013688 , 0.01137 , 0.020665 , 0.013445 , 0.015424 , 0.009372 , 0.020345 , 0.018691 
 382 , 0.017352 , 0.009839 , 0.023164 , 0.016758 , 0.018567 , 0.025125 , 0.02979 , 0.025423 , 0.016441 , 0.020253 , 0.010739 , 0.007414 , 0.005227 , 0.009414 , 0.004615 , 0.027799 , 0.016428 , 0.017687 , 0.01974 , 0.022714 , 0.018621 , 0.015062 , 0.016702 , 0.012941 , 0.01418 , 0.002622 , 0.007704 , 0.008796 , 0.004211 , 0.00669 , 0.01218 , 0.01324 , 0.013529 , 0.011278 , 0.020738 , 0.013403 , 0.015498 , 0.009353 , 0.020349 , 0.018746 
 383 , 0.017821 , 0.010143 , 0.023281 , 0.016875 , 0.01874 , 0.025093 , 0.030031 , 0.025679 , 0.016341 , 0.019936 , 0.011059 , 0.00743 , 0.005341 , 0.009402 , 0.004919 , 0.027752 , 0.016151 , 0.017574 , 0.019581 , 0.022597 , 0.018703 , 0.015119 , 0.01705 , 0.013014 , 0.014304 , 0.002842 , 0.007837 , 0.008889 , 0.004194 , 0.006698 , 0.012233 , 0.013182 , 0.013642 , 0.011338 , 0.020866 , 0.013591 , 0.015649 , 0.009563 , 0.020717 , 0.018837 
 384 , 0.018304 , 0.010468 , 0.023438 , 0.016998 , 0.01891 , 0.025099 , 0.030333 , 0.025918 , 0.01625 , 0.019646 , 0.011427 , 0.007454 , 0.00546 , 0.009392 , 0.005245 , 0.027791 , 0.01591 , 0.017455 , 0.019466 , 0.022539 , 0.018796 , 0.015183 , 0.017395 , 0.013093 , 0.014436 , 0.003082 , 0.007981 , 0.008998 , 0.004179 , 0.006709 , 0.012298 , 0.013135 , 0.013785 , 0.011414 , 0.021031 , 0.013793 , 0.015807 , 0.009788 , 0.021083 , 0.018939 
 385 , 0.018773 , 0.010792 , 0.023612 , 0.017124 , 0.019076 , 0.025124 , 0.030657 , 0.026145 , 0.01617 , 0.019386 , 0.011807 , 0.007484 , 0.005584 , 0.009386 , 0.005571 , 0.027882 , 0.015703 , 0.017341 , 0.019374 , 0.022511 , 0.018894 , 0.015254 , 0.017729 , 0.013175 , 0.014569 , 0.00332 , 0.008123 , 0.009111 , 0.004163 , 0.006722 , 0.012366 , 0.013096 , 0.013936 , 0.011497 , 0.021218 , 0.013996 , 0.015966 , 0.010018 , 0.02144 , 0.019049 
 386 , 0.019158 , 0.010898 , 0.023673 , 0.017365 , 0.019393 , 0.025422 , 0.03102 , 0.026387 , 0.016363 , 0.019535 , 0.012078 , 0.007535 , 0.00566 , 0.009439 , 0.005726 , 0.027938 , 0.015747 , 0.017362 , 0.019555 , 0.022619 , 0.019008 , 0.015324 , 0.018033 , 0.013291 , 0.014636 , 0.003546 , 0.008266 , 0.009224 , 0.004193 , 0.006857 , 0.012514 , 0.01334 , 0.014135 , 0.011631 , 0.021409 , 0.014183 , 0.016188 , 0.010167 , 0.021734 , 0.019239 
 387 , 0.019476 , 0.010858 , 0.02366 , 0.017671 , 0.019797 , 0.025887 , 0.031396 , 0.026642 , 0.016726 , 0.019947 , 0.012266 , 0.007598 , 0.005703 , 0.009527 , 0.005764 , 0.027963 , 0.015952 , 0.01747 , 0.019912 , 0.022815 , 0.019135 , 0.015395 , 0.018305 , 0.013425 , 0.014662 , 0.003756 , 0.008406 , 0.009332 , 0.004253 , 0.007071 , 0.012709 , 0.013764 , 0.014358 , 0.011794 , 0.021591 , 0.014359 , 0.016445 , 0.010257 , 0.02198 , 0.019481 
 388 , 0.019782 , 0.01082 , 0.023654 , 0.017963 , 0.020184 , 0.026327 , 0.031761 , 0.0269 , 0.017073 , 0.020338 , 0.012448 , 0.007662 , 0.005743 , 0.009611 , 0.005802 , 0.027988 , 0.016148 , 0.017573 , 0.020254 , 0.023008 , 0.019262 , 0.015468 , 0.018561 , 0.013555 , 0.01469 , 0.003954 , 0.008541 , 0.009433 , 0.004311 , 0.007273 , 0.012896 , 0.014169 , 0.014572 , 0.011952 , 0.021769 , 0.01453 , 0.016689 , 0.010347 , 0.022218 , 0.019721 
 389 , 0.020066 , 0.010859 , 0.023693 , 0.018242 , 0.020426 , 0.026715 , 0.032092 , 0.02723 , 0.017443 , 0.020709 , 0.012613 , 0.00782 , 0.005826 , 0.009771 , 0.005866 , 0.028105 , 0.016377 , 0.017765 , 0.020556 , 0.023221 , 0.019454 , 0.015603 , 0.018832 , 0.013686 , 0.014796 , 0.004172 , 0.008724 , 0.009557 , 0.004449 , 0.007465 , 0.013105 , 0.014504 , 0.014797 , 0.012127 , 0.02196 , 0.014714 , 0.016953 , 0.010515 , 0.022489 , 0.019998 
 390 , 0.020313 , 0.01115 , 0.023871 , 0.018514 , 0.020234 , 0.026971 , 0.032345 , 0.027823 , 0.01793 , 0.021057 , 0.012742 , 0.008305 , 0.006047 , 0.010212 , 0.006024 , 0.028545 , 0.016737 , 0.01827 , 0.020756 , 0.023511 , 0.019868 , 0.015952 , 0.019187 , 0.013833 , 0.015163 , 0.004481 , 0.009094 , 0.009767 , 0.004863 , 0.007647 , 0.01341 , 0.014659 , 0.015078 , 0.012386 , 0.02222 , 0.014956 , 0.017314 , 0.010971 , 0.022885 , 0.020417 
 391 , 0.020548 , 0.011426 , 0.024043 , 0.018774 , 0.020048 , 0.027221 , 0.032578 , 0.028388 , 0.018394 , 0.021391 , 0.012865 , 0.008767 , 0.006257 , 0.010633 , 0.006175 , 0.028962 , 0.01708 , 0.018754 , 0.020951 , 0.023789 , 0.020265 , 0.016282 , 0.019529 , 0.013976 , 0.015513 , 0.004776 , 0.009446 , 0.009969 , 0.005261 , 0.007817 , 0.013703 , 0.014803 , 0.015346 , 0.012631 , 0.022468 , 0.015187 , 0.017661 , 0.011406 , 0.023266 , 0.020817 
 392 , 0.020774 , 0.011687 , 0.024209 , 0.019024 , 0.019871 , 0.027463 , 0.032794 , 0.028925 , 0.018842 , 0.021711 , 0.012983 , 0.009204 , 0.006459 , 0.011031 , 0.006318 , 0.029362 , 0.017408 , 0.019216 , 0.021138 , 0.024053 , 0.020643 , 0.016602 , 0.019857 , 0.014114 , 0.015847 , 0.005056 , 0.009782 , 0.01016 , 0.005641 , 0.007981 , 0.013983 , 0.014942 , 0.015602 , 0.012866 , 0.022706 , 0.015408 , 0.017993 , 0.01182 , 0.023631 , 0.021199 
 393 , 0.021164 , 0.012147 , 0.02473 , 0.019358 , 0.020332 , 0.028041 , 0.033345 , 0.029147 , 0.019058 , 0.021972 , 0.013434 , 0.009409 , 0.006685 , 0.011402 , 0.006551 , 0.029657 , 0.017692 , 0.019424 , 0.021609 , 0.024356 , 0.020919 , 0.01686 , 0.020506 , 0.014468 , 0.0161 , 0.005282 , 0.010104 , 0.010433 , 0.005898 , 0.008275 , 0.014336 , 0.015273 , 0.015881 , 0.013223 , 0.023093 , 0.015908 , 0.018382 , 0.012126 , 0.02403 , 0.021632 
 394 , 0.02155 , 0.012603 , 0.025271 , 0.019677 , 0.02086 , 0.028633 , 0.033905 , 0.029298 , 0.019222 , 0.022207 , 0.013902 , 0.009559 , 0.006899 , 0.01174 , 0.00678 , 0.029915 , 0.017951 , 0.019575 , 0.022094 , 0.02464 , 0.021157 , 0.017094 , 0.02116 , 0.01483 , 0.016321 , 0.005481 , 0.010402 , 0.010699 , 0.006118 , 0.008568 , 0.014677 , 0.015608 , 0.016143 , 0.013571 , 0.023472 , 0.016412 , 0.018752 , 0.012391 , 0.024406 , 0.022043 
 395 , 0.021907 , 0.013021 , 0.025764 , 0.019974 , 0.021347 , 0.029173 , 0.034419 , 0.029438 , 0.019368 , 0.022422 , 0.014334 , 0.009696 , 0.007094 , 0.012051 , 0.006992 , 0.030152 , 0.018188 , 0.019718 , 0.022536 , 0.024903 , 0.021377 , 0.017309 , 0.021759 , 0.015165 , 0.016526 , 0.005667 , 0.010675 , 0.010943 , 0.006321 , 0.008838 , 0.01499 , 0.015917 , 0.016387 , 0.013888 , 0.023822 , 0.016878 , 0.019091 , 0.012635 , 0.024749 , 0.022419 
 396 , 0.022333 , 0.013416 , 0.026308 , 0.020428 , 0.02186 , 0.029602 , 0.034845 , 0.029824 , 0.019702 , 0.022796 , 0.014734 , 0.010065 , 0.007529 , 0.01242 , 0.007304 , 0.030515 , 0.018643 , 0.020187 , 0.022967 , 0.025316 , 0.021762 , 0.017663 , 0.02238 , 0.015552 , 0.016842 , 0.00601 , 0.011057 , 0.011323 , 0.006676 , 0.009225 , 0.015292 , 0.0163 , 0.016731 , 0.014189 , 0.024216 , 0.017311 , 0.019588 , 0.012984 , 0.025227 , 0.022913 
