JUN18MAT200035.spu,JUN18MAT200034.spu,JUN18MAT200033.spu,JUN18MAT200032.spu,JUN18MAT200031.spu,
Wavelength,JUN18MAT200036.spu,JUN18MAT200037.spu,JUN18MAT200038.spu,JUN18MAT200039.spu,JUN18MAT200040.spu,JUN18MAT200041.spu,JUN18MAT200042.spu,JUN18MAT200043.spu,JUN18MAT200044.spu,JUN18MAT200045.spu,JUN18MAT200046.spu,JUN18MAT200047.spu,JUN18MAT200048.spu,JUN18MAT200049.spu,JUN18MAT200050.spu,JUN18MAT200051.spu,JUN18MAT200052.spu,JUN18MAT200053.spu,JUN18MAT200054.spu,JUN18MAT200055.spu,JUN18MAT200056.spu,JUN18MAT200057.spu,JUN18MAT200058.spu,JUN18MAT200059.spu,JUN18MAT200060.spu
  (nm),6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 
  time  ,32:46 PM,32:58 PM,33:05 PM,33:11 PM,33:18 PM,34:54 PM,35:04 PM,35:10 PM,35:16 PM,35:24 PM,35:57 PM,36:07 PM,36:15 PM,36:21 PM,36:33 PM,37:10 PM,37:16 PM,37:25 PM,37:32 PM,37:42 PM,39:07 PM,39:16 PM,39:27 PM,39:36 PM,39:44 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,
 559 , 0.094889 , 0.105323 , 0.094763 , 0.105237 , 0.103894 , 0.101633 , 0.113348 , 0.112728 , 0.114274 , 0.119402 , 0.10508 , 0.108017 , 0.095634 , 0.096168 , 0.080504 , 0.089612 , 0.105967 , 0.09978 , 0.121584 , 0.090806 , 0.118138 , 0.14704 , 0.143326 , 0.107506 , 0.087374 
 560 , 0.094883 , 0.105218 , 0.094656 , 0.105061 , 0.103761 , 0.101418 , 0.113156 , 0.112568 , 0.113986 , 0.119283 , 0.105108 , 0.108298 , 0.095525 , 0.096325 , 0.080543 , 0.089656 , 0.105923 , 0.099874 , 0.121634 , 0.090863 , 0.118069 , 0.147061 , 0.143339 , 0.107679 , 0.087196 
 561 , 0.094707 , 0.105072 , 0.094324 , 0.104821 , 0.103594 , 0.101109 , 0.112935 , 0.112271 , 0.113631 , 0.119228 , 0.105095 , 0.108745 , 0.095324 , 0.09652 , 0.080621 , 0.089649 , 0.1059 , 0.099944 , 0.121682 , 0.090775 , 0.117914 , 0.147024 , 0.143334 , 0.1078 , 0.086913 
 562 , 0.094509 , 0.104931 , 0.093964 , 0.104565 , 0.103427 , 0.100792 , 0.112725 , 0.111962 , 0.113255 , 0.119179 , 0.105071 , 0.109226 , 0.095117 , 0.096715 , 0.080697 , 0.089646 , 0.105882 , 0.100005 , 0.121736 , 0.090667 , 0.117753 , 0.146991 , 0.143327 , 0.107908 , 0.086621 
 563 , 0.094304 , 0.104789 , 0.093612 , 0.104315 , 0.103258 , 0.100475 , 0.112507 , 0.111652 , 0.112888 , 0.119137 , 0.105053 , 0.109701 , 0.09491 , 0.096923 , 0.08078 , 0.089633 , 0.105869 , 0.100071 , 0.121787 , 0.090557 , 0.11759 , 0.146963 , 0.143325 , 0.108022 , 0.086337 
 564 , 0.094093 , 0.104458 , 0.09324 , 0.103993 , 0.103025 , 0.100058 , 0.112181 , 0.111275 , 0.11236 , 0.118929 , 0.105016 , 0.110097 , 0.094689 , 0.097075 , 0.080807 , 0.089576 , 0.105721 , 0.10005 , 0.121756 , 0.090413 , 0.117302 , 0.146833 , 0.143223 , 0.108107 , 0.085974 
 565 , 0.093873 , 0.103977 , 0.092878 , 0.103607 , 0.102743 , 0.099553 , 0.111761 , 0.110844 , 0.111684 , 0.118582 , 0.104963 , 0.110427 , 0.094458 , 0.097187 , 0.080794 , 0.089479 , 0.105449 , 0.099953 , 0.121634 , 0.09025 , 0.116909 , 0.14662 , 0.143028 , 0.108154 , 0.085557 
 566 , 0.093657 , 0.103487 , 0.092507 , 0.103219 , 0.10246 , 0.099048 , 0.111338 , 0.110403 , 0.111009 , 0.118231 , 0.104921 , 0.110748 , 0.094225 , 0.097292 , 0.080768 , 0.089379 , 0.105174 , 0.099845 , 0.121521 , 0.090084 , 0.116506 , 0.146409 , 0.142836 , 0.108202 , 0.085131 
 567 , 0.093426 , 0.10303 , 0.092114 , 0.102793 , 0.102152 , 0.098529 , 0.110879 , 0.109956 , 0.11033 , 0.117873 , 0.104853 , 0.111069 , 0.093968 , 0.097385 , 0.080718 , 0.089261 , 0.104914 , 0.099742 , 0.121398 , 0.089902 , 0.116089 , 0.146173 , 0.142626 , 0.108232 , 0.084677 
 568 , 0.093122 , 0.102678 , 0.091629 , 0.102223 , 0.101715 , 0.098002 , 0.110256 , 0.109445 , 0.10962 , 0.117516 , 0.104686 , 0.11137 , 0.093569 , 0.097426 , 0.080557 , 0.089082 , 0.104724 , 0.099662 , 0.12129 , 0.089643 , 0.115614 , 0.145851 , 0.142358 , 0.108187 , 0.084126 
 569 , 0.092818 , 0.102332 , 0.091147 , 0.101654 , 0.101285 , 0.097469 , 0.10964 , 0.108932 , 0.10891 , 0.117151 , 0.104529 , 0.111665 , 0.093164 , 0.097477 , 0.080399 , 0.088912 , 0.104529 , 0.099584 , 0.121193 , 0.089378 , 0.115149 , 0.145534 , 0.142087 , 0.10815 , 0.083575 
 570 , 0.092517 , 0.10198 , 0.090671 , 0.101083 , 0.100852 , 0.096942 , 0.109022 , 0.108424 , 0.1082 , 0.116788 , 0.104365 , 0.111967 , 0.092764 , 0.097518 , 0.080243 , 0.088742 , 0.104335 , 0.099506 , 0.121086 , 0.089124 , 0.11468 , 0.145215 , 0.141814 , 0.10811 , 0.083024 
 571 , 0.092162 , 0.101503 , 0.090137 , 0.100516 , 0.100464 , 0.096265 , 0.108395 , 0.107668 , 0.107452 , 0.116422 , 0.104181 , 0.112237 , 0.092422 , 0.097615 , 0.080122 , 0.088527 , 0.104107 , 0.099307 , 0.120873 , 0.088854 , 0.114129 , 0.144828 , 0.141512 , 0.108053 , 0.082488 
 572 , 0.091802 , 0.100992 , 0.089587 , 0.099948 , 0.10008 , 0.095562 , 0.107762 , 0.106857 , 0.106703 , 0.116048 , 0.103995 , 0.112501 , 0.092096 , 0.097711 , 0.080007 , 0.088299 , 0.103877 , 0.099079 , 0.120639 , 0.088572 , 0.113568 , 0.144428 , 0.141183 , 0.107998 , 0.081949 
 573 , 0.091442 , 0.100485 , 0.089041 , 0.099383 , 0.099696 , 0.094858 , 0.107133 , 0.106046 , 0.105943 , 0.115671 , 0.103812 , 0.112767 , 0.091764 , 0.097806 , 0.079883 , 0.088078 , 0.103645 , 0.098857 , 0.120408 , 0.088297 , 0.113 , 0.144024 , 0.140856 , 0.107936 , 0.081408 
 574 , 0.091093 , 0.099988 , 0.088509 , 0.09883 , 0.099243 , 0.094183 , 0.106488 , 0.105345 , 0.105178 , 0.115261 , 0.1036 , 0.112959 , 0.091411 , 0.097868 , 0.079743 , 0.087879 , 0.103347 , 0.098664 , 0.120226 , 0.088053 , 0.112453 , 0.143613 , 0.140515 , 0.107842 , 0.080865 
 575 , 0.090765 , 0.09951 , 0.087993 , 0.098311 , 0.098728 , 0.093522 , 0.105815 , 0.104752 , 0.1044 , 0.114826 , 0.103337 , 0.113052 , 0.091038 , 0.097888 , 0.079564 , 0.087713 , 0.102957 , 0.098491 , 0.120082 , 0.087842 , 0.111911 , 0.143187 , 0.140157 , 0.10771 , 0.080296 
 576 , 0.090438 , 0.099027 , 0.087475 , 0.097781 , 0.098208 , 0.092859 , 0.105145 , 0.104162 , 0.103628 , 0.11439 , 0.103073 , 0.113151 , 0.090666 , 0.097909 , 0.079391 , 0.087553 , 0.102567 , 0.098322 , 0.119938 , 0.087639 , 0.111363 , 0.142758 , 0.139802 , 0.107588 , 0.079733 
 577 , 0.090081 , 0.098537 , 0.086945 , 0.097244 , 0.097696 , 0.0922 , 0.104485 , 0.103559 , 0.102853 , 0.113958 , 0.102797 , 0.113244 , 0.090272 , 0.097901 , 0.079202 , 0.087362 , 0.102196 , 0.098148 , 0.119779 , 0.087404 , 0.110807 , 0.142313 , 0.139431 , 0.107445 , 0.079174 
 578 , 0.089566 , 0.097999 , 0.086342 , 0.096611 , 0.097207 , 0.091599 , 0.10388 , 0.102905 , 0.102106 , 0.113518 , 0.10245 , 0.113342 , 0.08977 , 0.097767 , 0.07894 , 0.087001 , 0.101903 , 0.097908 , 0.119476 , 0.087022 , 0.110244 , 0.141758 , 0.13892 , 0.107174 , 0.078653 
 579 , 0.08905 , 0.09746 , 0.085739 , 0.095985 , 0.096716 , 0.090991 , 0.103268 , 0.10226 , 0.101355 , 0.113076 , 0.102107 , 0.113445 , 0.089266 , 0.097634 , 0.078686 , 0.086643 , 0.101613 , 0.097669 , 0.119176 , 0.08663 , 0.109682 , 0.141192 , 0.138403 , 0.106892 , 0.078129 
 580 , 0.088531 , 0.096925 , 0.085135 , 0.095351 , 0.096228 , 0.090388 , 0.102661 , 0.101605 , 0.100604 , 0.112635 , 0.101763 , 0.113546 , 0.088766 , 0.097505 , 0.078426 , 0.086288 , 0.101322 , 0.097422 , 0.118875 , 0.086247 , 0.109122 , 0.140631 , 0.137884 , 0.106616 , 0.077605 
 581 , 0.087833 , 0.096071 , 0.084404 , 0.094532 , 0.095476 , 0.089495 , 0.101771 , 0.100704 , 0.09954 , 0.111782 , 0.101142 , 0.113192 , 0.088072 , 0.097057 , 0.077993 , 0.085746 , 0.10056 , 0.096872 , 0.118105 , 0.085602 , 0.108217 , 0.139618 , 0.13697 , 0.105993 , 0.076898 
 582 , 0.087083 , 0.09513 , 0.083642 , 0.093667 , 0.094649 , 0.088539 , 0.100813 , 0.09975 , 0.098408 , 0.110838 , 0.100454 , 0.112714 , 0.087333 , 0.096532 , 0.077518 , 0.085152 , 0.099668 , 0.096234 , 0.117226 , 0.084895 , 0.107221 , 0.138495 , 0.135968 , 0.105304 , 0.07615 
 583 , 0.086337 , 0.094195 , 0.082877 , 0.0928 , 0.093819 , 0.087577 , 0.099853 , 0.098794 , 0.097279 , 0.10989 , 0.099766 , 0.112244 , 0.086591 , 0.095998 , 0.077044 , 0.084567 , 0.098781 , 0.095603 , 0.116347 , 0.084184 , 0.10623 , 0.13738 , 0.134966 , 0.104614 , 0.075401 
 584 , 0.085503 , 0.09316 , 0.082027 , 0.091793 , 0.092815 , 0.086558 , 0.098733 , 0.097718 , 0.096066 , 0.108779 , 0.098919 , 0.111572 , 0.085683 , 0.095277 , 0.076381 , 0.083832 , 0.097791 , 0.094832 , 0.115321 , 0.08338 , 0.105083 , 0.136021 , 0.133739 , 0.103756 , 0.074536 
 585 , 0.084552 , 0.092029 , 0.081062 , 0.090608 , 0.091583 , 0.085488 , 0.09743 , 0.096513 , 0.094785 , 0.10746 , 0.097895 , 0.110669 , 0.084558 , 0.09434 , 0.07549 , 0.082921 , 0.096703 , 0.093881 , 0.114132 , 0.082489 , 0.103768 , 0.134409 , 0.132248 , 0.102707 , 0.073546 
 586 , 0.083601 , 0.090894 , 0.080093 , 0.089421 , 0.090358 , 0.084421 , 0.096133 , 0.095306 , 0.093491 , 0.106139 , 0.096869 , 0.109762 , 0.083439 , 0.093394 , 0.074609 , 0.082012 , 0.095616 , 0.092935 , 0.112941 , 0.081598 , 0.10245 , 0.132791 , 0.130756 , 0.101656 , 0.072548 
 587 , 0.082683 , 0.089803 , 0.079164 , 0.08828 , 0.089185 , 0.083378 , 0.09489 , 0.094125 , 0.092258 , 0.104873 , 0.095872 , 0.108901 , 0.082364 , 0.0925 , 0.073759 , 0.081141 , 0.094572 , 0.092003 , 0.111789 , 0.080739 , 0.101175 , 0.131231 , 0.129319 , 0.100646 , 0.071598 
 588 , 0.082027 , 0.089042 , 0.078501 , 0.087443 , 0.088435 , 0.08259 , 0.094091 , 0.093187 , 0.09145 , 0.104038 , 0.095128 , 0.108436 , 0.081673 , 0.091961 , 0.073224 , 0.080574 , 0.093889 , 0.091228 , 0.110926 , 0.080138 , 0.100297 , 0.130131 , 0.128311 , 0.099949 , 0.071 
 589 , 0.081373 , 0.08828 , 0.077838 , 0.086594 , 0.087672 , 0.081793 , 0.093276 , 0.092242 , 0.090631 , 0.103186 , 0.094373 , 0.107962 , 0.080978 , 0.091421 , 0.072679 , 0.08 , 0.093195 , 0.090455 , 0.110062 , 0.079524 , 0.099406 , 0.129017 , 0.127299 , 0.09925 , 0.070391 
 590 , 0.080707 , 0.087508 , 0.077164 , 0.085748 , 0.086911 , 0.080993 , 0.092456 , 0.091287 , 0.089808 , 0.102334 , 0.093612 , 0.107487 , 0.080278 , 0.090877 , 0.072128 , 0.079426 , 0.092499 , 0.089677 , 0.109184 , 0.078904 , 0.098511 , 0.127902 , 0.126285 , 0.098542 , 0.069779 
 591 , 0.080622 , 0.08734 , 0.077053 , 0.085573 , 0.086683 , 0.080721 , 0.092186 , 0.091033 , 0.089533 , 0.10215 , 0.09353 , 0.10756 , 0.080095 , 0.090928 , 0.072089 , 0.07942 , 0.092378 , 0.089601 , 0.109078 , 0.078899 , 0.09829 , 0.127626 , 0.126114 , 0.098488 , 0.069641 
 592 , 0.080709 , 0.087355 , 0.077122 , 0.085599 , 0.086629 , 0.08061 , 0.092078 , 0.090985 , 0.089422 , 0.102174 , 0.093648 , 0.107802 , 0.08007 , 0.091153 , 0.072214 , 0.079574 , 0.092438 , 0.089738 , 0.109199 , 0.079071 , 0.098258 , 0.127586 , 0.126177 , 0.098631 , 0.069645 
 593 , 0.080798 , 0.087373 , 0.077194 , 0.085633 , 0.086571 , 0.080494 , 0.091972 , 0.09094 , 0.089312 , 0.1022 , 0.093774 , 0.108054 , 0.08004 , 0.091375 , 0.072334 , 0.079736 , 0.092494 , 0.089884 , 0.109316 , 0.079251 , 0.098229 , 0.127542 , 0.126237 , 0.098776 , 0.069644 
 594 , 0.080885 , 0.087413 , 0.077248 , 0.085659 , 0.086517 , 0.080431 , 0.091926 , 0.090907 , 0.089265 , 0.102247 , 0.093878 , 0.10837 , 0.080008 , 0.091578 , 0.072436 , 0.079865 , 0.092573 , 0.090055 , 0.109446 , 0.079399 , 0.098205 , 0.127532 , 0.126338 , 0.098958 , 0.069688 
 595 , 0.080969 , 0.087471 , 0.077241 , 0.085667 , 0.086457 , 0.08044 , 0.09197 , 0.090881 , 0.089301 , 0.102331 , 0.093962 , 0.10879 , 0.079973 , 0.09174 , 0.072481 , 0.079955 , 0.092649 , 0.090259 , 0.109574 , 0.079482 , 0.09815 , 0.127527 , 0.126518 , 0.099158 , 0.069774 
 596 , 0.08106 , 0.087538 , 0.077242 , 0.085675 , 0.086398 , 0.080444 , 0.092016 , 0.090851 , 0.089344 , 0.102411 , 0.094046 , 0.109218 , 0.079945 , 0.091897 , 0.072528 , 0.080039 , 0.092719 , 0.090459 , 0.109698 , 0.079565 , 0.098101 , 0.127517 , 0.126694 , 0.099365 , 0.069862 
 597 , 0.081144 , 0.087602 , 0.077248 , 0.0857 , 0.086355 , 0.080452 , 0.092071 , 0.090831 , 0.089378 , 0.102494 , 0.094141 , 0.10965 , 0.079928 , 0.092065 , 0.072585 , 0.080134 , 0.092794 , 0.090662 , 0.109825 , 0.079647 , 0.098062 , 0.127522 , 0.12688 , 0.099576 , 0.069954 
 598 , 0.081246 , 0.087673 , 0.077316 , 0.085851 , 0.086487 , 0.080466 , 0.092196 , 0.090898 , 0.089357 , 0.102622 , 0.094348 , 0.110115 , 0.08003 , 0.092339 , 0.072792 , 0.080304 , 0.092857 , 0.09083 , 0.109984 , 0.079743 , 0.098136 , 0.127672 , 0.127029 , 0.099845 , 0.070084 
 599 , 0.081347 , 0.087742 , 0.077387 , 0.086006 , 0.086618 , 0.080491 , 0.092327 , 0.090972 , 0.089335 , 0.102758 , 0.094563 , 0.110584 , 0.080122 , 0.092614 , 0.073008 , 0.080485 , 0.092933 , 0.09099 , 0.110146 , 0.079835 , 0.098223 , 0.127835 , 0.127173 , 0.100122 , 0.070216 
 600 , 0.081442 , 0.08782 , 0.077465 , 0.086163 , 0.086757 , 0.08051 , 0.092459 , 0.091046 , 0.089308 , 0.102889 , 0.094785 , 0.111061 , 0.080222 , 0.092891 , 0.073219 , 0.08066 , 0.093009 , 0.091159 , 0.110304 , 0.079929 , 0.098312 , 0.127993 , 0.127318 , 0.1004 , 0.070356 
 601 , 0.081606 , 0.087844 , 0.077564 , 0.08623 , 0.08678 , 0.08058 , 0.092518 , 0.091117 , 0.089315 , 0.102961 , 0.095034 , 0.111496 , 0.080298 , 0.093125 , 0.073371 , 0.080817 , 0.093181 , 0.091429 , 0.11057 , 0.080092 , 0.098375 , 0.128134 , 0.127489 , 0.100728 , 0.07043 
 602 , 0.081795 , 0.087863 , 0.077662 , 0.086272 , 0.086761 , 0.080655 , 0.092541 , 0.091188 , 0.089328 , 0.103011 , 0.095296 , 0.111909 , 0.080361 , 0.093342 , 0.073491 , 0.080949 , 0.093398 , 0.091739 , 0.11087 , 0.080292 , 0.098414 , 0.128272 , 0.127689 , 0.101076 , 0.070486 
 603 , 0.081991 , 0.087869 , 0.077767 , 0.086315 , 0.086748 , 0.080738 , 0.092557 , 0.091254 , 0.089342 , 0.103061 , 0.095559 , 0.11233 , 0.080431 , 0.093566 , 0.073618 , 0.081089 , 0.09361 , 0.092056 , 0.11117 , 0.080493 , 0.098461 , 0.128411 , 0.12789 , 0.101425 , 0.070541 
 604 , 0.082112 , 0.087884 , 0.07779 , 0.086321 , 0.086773 , 0.080782 , 0.092614 , 0.091259 , 0.089314 , 0.10314 , 0.095782 , 0.112795 , 0.080493 , 0.093818 , 0.073731 , 0.081227 , 0.093824 , 0.092287 , 0.11139 , 0.080657 , 0.098467 , 0.128522 , 0.128077 , 0.101729 , 0.070556 
 605 , 0.082114 , 0.08791 , 0.077712 , 0.086265 , 0.086842 , 0.080777 , 0.092726 , 0.09115 , 0.089241 , 0.103275 , 0.09596 , 0.113347 , 0.080557 , 0.094126 , 0.073857 , 0.081367 , 0.094038 , 0.092393 , 0.111514 , 0.08077 , 0.098421 , 0.128593 , 0.128235 , 0.101982 , 0.070523 
 606 , 0.082116 , 0.087937 , 0.077641 , 0.086208 , 0.086918 , 0.080771 , 0.092845 , 0.091035 , 0.089162 , 0.103404 , 0.096139 , 0.113901 , 0.080614 , 0.094435 , 0.073983 , 0.081507 , 0.094253 , 0.0925 , 0.111638 , 0.080891 , 0.09837 , 0.128658 , 0.128394 , 0.102235 , 0.070489 
 607 , 0.08212 , 0.087952 , 0.077559 , 0.086147 , 0.08699 , 0.080755 , 0.092941 , 0.090922 , 0.089078 , 0.103529 , 0.096313 , 0.114457 , 0.080673 , 0.094753 , 0.074111 , 0.081648 , 0.094457 , 0.092614 , 0.111771 , 0.081007 , 0.098327 , 0.12872 , 0.12855 , 0.102485 , 0.070456 
 608 , 0.082151 , 0.087818 , 0.077473 , 0.085986 , 0.086905 , 0.080596 , 0.092692 , 0.090822 , 0.08887 , 0.103484 , 0.096463 , 0.114849 , 0.080703 , 0.095072 , 0.074293 , 0.081736 , 0.094467 , 0.092736 , 0.112028 , 0.081112 , 0.098302 , 0.128733 , 0.128626 , 0.102691 , 0.07037 
 609 , 0.082184 , 0.087665 , 0.077376 , 0.085825 , 0.086833 , 0.080438 , 0.092441 , 0.090714 , 0.088667 , 0.103441 , 0.096599 , 0.115242 , 0.080728 , 0.095402 , 0.074472 , 0.081824 , 0.094476 , 0.092857 , 0.112281 , 0.08122 , 0.098281 , 0.128763 , 0.1287 , 0.102893 , 0.070288 
 610 , 0.082217 , 0.087519 , 0.077274 , 0.085659 , 0.086756 , 0.080281 , 0.092184 , 0.090608 , 0.088464 , 0.1034 , 0.096748 , 0.115637 , 0.08076 , 0.095727 , 0.074651 , 0.081914 , 0.094491 , 0.092985 , 0.112535 , 0.081328 , 0.098261 , 0.128788 , 0.128781 , 0.103103 , 0.070207 
 611 , 0.082234 , 0.08742 , 0.077118 , 0.08554 , 0.086675 , 0.080203 , 0.092069 , 0.090555 , 0.088259 , 0.103463 , 0.09694 , 0.116169 , 0.080758 , 0.096044 , 0.074834 , 0.082001 , 0.094631 , 0.093173 , 0.112819 , 0.08142 , 0.098246 , 0.128792 , 0.128881 , 0.103362 , 0.070102 
 612 , 0.08225 , 0.087351 , 0.076947 , 0.085457 , 0.086587 , 0.080154 , 0.092011 , 0.090533 , 0.088058 , 0.103564 , 0.097162 , 0.116765 , 0.080748 , 0.09636 , 0.075028 , 0.082086 , 0.094814 , 0.0934 , 0.113122 , 0.081505 , 0.098217 , 0.128786 , 0.129007 , 0.103652 , 0.069996 
 613 , 0.082261 , 0.087277 , 0.07677 , 0.085369 , 0.0865 , 0.080106 , 0.091953 , 0.090512 , 0.087852 , 0.103673 , 0.09738 , 0.117376 , 0.080732 , 0.096685 , 0.075223 , 0.082172 , 0.095004 , 0.093621 , 0.113434 , 0.081597 , 0.098189 , 0.128774 , 0.129134 , 0.103944 , 0.069884 
 614 , 0.082241 , 0.087177 , 0.076572 , 0.085287 , 0.086437 , 0.08001 , 0.091885 , 0.090438 , 0.087569 , 0.103767 , 0.097579 , 0.11798 , 0.080705 , 0.09703 , 0.075409 , 0.082241 , 0.095115 , 0.093813 , 0.113683 , 0.081666 , 0.098129 , 0.1288 , 0.129242 , 0.104196 , 0.069728 
 615 , 0.082162 , 0.087025 , 0.076333 , 0.085185 , 0.086424 , 0.079823 , 0.091817 , 0.090274 , 0.087132 , 0.103855 , 0.097748 , 0.118562 , 0.08067 , 0.097387 , 0.075555 , 0.082302 , 0.095099 , 0.093929 , 0.113814 , 0.081695 , 0.098032 , 0.128906 , 0.129342 , 0.104368 , 0.069524 
 616 , 0.08209 , 0.086872 , 0.076087 , 0.085082 , 0.086404 , 0.079636 , 0.09175 , 0.090105 , 0.086695 , 0.103946 , 0.097917 , 0.119153 , 0.080641 , 0.097753 , 0.075707 , 0.082362 , 0.095083 , 0.094052 , 0.113941 , 0.081723 , 0.097936 , 0.129015 , 0.129445 , 0.10454 , 0.069312 
 617 , 0.082017 , 0.086714 , 0.075847 , 0.084979 , 0.086397 , 0.079454 , 0.091682 , 0.089935 , 0.086258 , 0.104036 , 0.098093 , 0.119751 , 0.080606 , 0.098125 , 0.075866 , 0.082429 , 0.095068 , 0.094175 , 0.11408 , 0.081752 , 0.09784 , 0.129124 , 0.129555 , 0.10472 , 0.0691 
 618 , 0.082018 , 0.086634 , 0.075805 , 0.084918 , 0.086508 , 0.07944 , 0.091656 , 0.089972 , 0.086077 , 0.104069 , 0.098357 , 0.120389 , 0.08077 , 0.098426 , 0.076077 , 0.082537 , 0.095178 , 0.094462 , 0.114423 , 0.081948 , 0.097875 , 0.129268 , 0.129749 , 0.105 , 0.068997 
 619 , 0.082006 , 0.086545 , 0.075774 , 0.084852 , 0.086621 , 0.079432 , 0.091623 , 0.090012 , 0.085898 , 0.104098 , 0.098621 , 0.121037 , 0.080922 , 0.098729 , 0.076294 , 0.08264 , 0.095293 , 0.094754 , 0.114768 , 0.082139 , 0.097905 , 0.129418 , 0.129925 , 0.105284 , 0.068883 
 620 , 0.082001 , 0.086455 , 0.075737 , 0.084793 , 0.086728 , 0.079424 , 0.091596 , 0.090047 , 0.085719 , 0.104135 , 0.098887 , 0.121687 , 0.081081 , 0.099039 , 0.076518 , 0.082743 , 0.095403 , 0.095054 , 0.115113 , 0.082331 , 0.097935 , 0.129569 , 0.130108 , 0.105569 , 0.068776 
 621 , 0.081976 , 0.08641 , 0.075649 , 0.084746 , 0.086823 , 0.079448 , 0.0916 , 0.090063 , 0.085597 , 0.10428 , 0.09909 , 0.12236 , 0.081169 , 0.099465 , 0.076729 , 0.082865 , 0.095577 , 0.095221 , 0.115404 , 0.082452 , 0.098004 , 0.129749 , 0.130327 , 0.105831 , 0.06873 
 622 , 0.08197 , 0.08639 , 0.075528 , 0.084705 , 0.086912 , 0.07949 , 0.091611 , 0.090079 , 0.085506 , 0.104477 , 0.099269 , 0.123066 , 0.08122 , 0.099962 , 0.076946 , 0.083 , 0.095796 , 0.095319 , 0.115677 , 0.082536 , 0.098098 , 0.129941 , 0.130596 , 0.106092 , 0.068723 
 623 , 0.081959 , 0.086377 , 0.075414 , 0.084665 , 0.087008 , 0.079533 , 0.09163 , 0.090095 , 0.085416 , 0.104682 , 0.099448 , 0.123775 , 0.081271 , 0.100467 , 0.077165 , 0.083143 , 0.096016 , 0.095418 , 0.115951 , 0.082621 , 0.0982 , 0.130136 , 0.130868 , 0.10635 , 0.068716 
 624 , 0.082007 , 0.086393 , 0.075352 , 0.084646 , 0.087126 , 0.079572 , 0.091639 , 0.090154 , 0.085347 , 0.104878 , 0.099696 , 0.124448 , 0.08135 , 0.100952 , 0.077424 , 0.083333 , 0.096228 , 0.095553 , 0.11627 , 0.082778 , 0.098319 , 0.130332 , 0.131147 , 0.106631 , 0.068723 
 625 , 0.082173 , 0.08647 , 0.075399 , 0.084688 , 0.087293 , 0.079587 , 0.091622 , 0.090268 , 0.085327 , 0.105054 , 0.100068 , 0.124999 , 0.081496 , 0.101377 , 0.077755 , 0.083603 , 0.096397 , 0.095778 , 0.116667 , 0.083079 , 0.098466 , 0.130541 , 0.131415 , 0.106931 , 0.068766 
 626 , 0.082342 , 0.086549 , 0.075448 , 0.084727 , 0.087464 , 0.079592 , 0.091614 , 0.090386 , 0.085296 , 0.105227 , 0.100444 , 0.125549 , 0.081638 , 0.101813 , 0.078096 , 0.083876 , 0.096563 , 0.096013 , 0.117064 , 0.08339 , 0.098616 , 0.130754 , 0.131681 , 0.107242 , 0.068805 
 627 , 0.082506 , 0.08663 , 0.075499 , 0.084766 , 0.087629 , 0.079598 , 0.0916 , 0.090505 , 0.085272 , 0.105402 , 0.100829 , 0.126102 , 0.081782 , 0.102245 , 0.078432 , 0.084152 , 0.09673 , 0.096244 , 0.117462 , 0.083703 , 0.098773 , 0.13097 , 0.131956 , 0.107548 , 0.068851 
 628 , 0.08267 , 0.086753 , 0.075582 , 0.084843 , 0.087695 , 0.079761 , 0.091719 , 0.090713 , 0.085291 , 0.10569 , 0.101076 , 0.126793 , 0.081953 , 0.102735 , 0.078633 , 0.08433 , 0.096955 , 0.09659 , 0.117898 , 0.083958 , 0.098961 , 0.131234 , 0.132279 , 0.10783 , 0.068879 
 629 , 0.082832 , 0.086868 , 0.075677 , 0.084911 , 0.08776 , 0.079925 , 0.091835 , 0.090918 , 0.085309 , 0.105972 , 0.101307 , 0.127495 , 0.082113 , 0.103219 , 0.078828 , 0.08452 , 0.097181 , 0.096924 , 0.118332 , 0.084199 , 0.099138 , 0.131487 , 0.132597 , 0.108115 , 0.068901 
 630 , 0.082995 , 0.086985 , 0.075772 , 0.084987 , 0.087833 , 0.08009 , 0.091952 , 0.091117 , 0.085321 , 0.106256 , 0.101546 , 0.1282 , 0.082275 , 0.103711 , 0.079017 , 0.084704 , 0.097408 , 0.097266 , 0.118773 , 0.084447 , 0.099316 , 0.13174 , 0.132916 , 0.108396 , 0.068922 
 631 , 0.083116 , 0.087108 , 0.075807 , 0.085096 , 0.087963 , 0.080178 , 0.092109 , 0.091235 , 0.085314 , 0.106572 , 0.101867 , 0.128987 , 0.082422 , 0.104219 , 0.079336 , 0.084922 , 0.097624 , 0.097573 , 0.11912 , 0.084646 , 0.099482 , 0.13197 , 0.133217 , 0.108726 , 0.069006 
