  time  ,:45:38 A,:45:46 A,:45:51 A,:45:59 A,:46:09 A,:47:51 A,:47:57 A,:48:03 A,:48:08 A,:48:13 A,:49:27 A,:49:34 A,:49:39 A,:49:45 A,:49:52 A,:50:33 A,:50:39 A,:50:47 A,:51:01 A,:51:07 A,:51:55 A,:52:02 A,:52:14 A,:52:24 A,:52:32 A,:53:47 A,:53:52 A,:53:58 A,:54:04 A,:54:09 A,:54:36 A,:54:42 A,:54:50 A,:54:57 A,:55:02 A,:55:52 A,:55:59 A,:56:06 A,:56:11 A,:56:19 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 498 , 0.072241 , 0.066737 , 0.064732 , 0.079803 , 0.078853 , 0.067613 , 0.053686 , 0.081849 , 0.084473 , 0.127937 , 0.060172 , 0.09459 , 0.096867 , 0.092192 , 0.06639 , 0.068878 , 0.144577 , 0.089384 , 0.084609 , 0.100042 , 0.083995 , 0.037178 , 0.038637 , 0.060718 , 0.043365 , 0.067623 , 0.088529 , 0.052946 , 0.06501 , 0.071454 , 0.050774 , 0.036055 , 0.026951 , 0.055213 , 0.051976 , 0.055355 , 0.056782 , 0.044509 , 0.050952 , 0.036559 
 499 , 0.072965 , 0.067405 , 0.065422 , 0.080603 , 0.079588 , 0.068194 , 0.05417 , 0.082549 , 0.085216 , 0.128845 , 0.060672 , 0.095363 , 0.097662 , 0.092949 , 0.066974 , 0.069514 , 0.145609 , 0.090155 , 0.085284 , 0.100881 , 0.084753 , 0.037563 , 0.039063 , 0.061371 , 0.043839 , 0.068131 , 0.089214 , 0.053365 , 0.065474 , 0.071971 , 0.051203 , 0.036343 , 0.027132 , 0.055606 , 0.052429 , 0.055922 , 0.057358 , 0.04488 , 0.051393 , 0.036916 
 500 , 0.073709 , 0.068114 , 0.066147 , 0.081445 , 0.08039 , 0.0688 , 0.054662 , 0.08328 , 0.086028 , 0.129838 , 0.061217 , 0.096189 , 0.098504 , 0.093742 , 0.067582 , 0.070176 , 0.146733 , 0.090974 , 0.086028 , 0.101773 , 0.085579 , 0.037988 , 0.039549 , 0.06205 , 0.044348 , 0.068689 , 0.089946 , 0.053808 , 0.065984 , 0.072533 , 0.051646 , 0.036654 , 0.027326 , 0.056049 , 0.052896 , 0.056519 , 0.057948 , 0.045271 , 0.051878 , 0.037303 
 501 , 0.074566 , 0.068978 , 0.066981 , 0.08241 , 0.081404 , 0.069476 , 0.055212 , 0.084121 , 0.087087 , 0.131107 , 0.061917 , 0.097193 , 0.099534 , 0.094698 , 0.068268 , 0.070932 , 0.148151 , 0.091949 , 0.086992 , 0.102823 , 0.086642 , 0.038543 , 0.040238 , 0.062834 , 0.044989 , 0.069401 , 0.090858 , 0.054338 , 0.066637 , 0.073247 , 0.052145 , 0.037034 , 0.027569 , 0.056653 , 0.053416 , 0.057209 , 0.058591 , 0.04572 , 0.0525 , 0.037807 
 502 , 0.075423 , 0.069842 , 0.06782 , 0.083376 , 0.082419 , 0.070156 , 0.055754 , 0.084962 , 0.088148 , 0.132374 , 0.062623 , 0.098203 , 0.100566 , 0.09565 , 0.068954 , 0.071693 , 0.149563 , 0.092921 , 0.087952 , 0.103875 , 0.087707 , 0.039103 , 0.040922 , 0.063612 , 0.045625 , 0.070113 , 0.091771 , 0.054866 , 0.067288 , 0.073965 , 0.052648 , 0.037411 , 0.027813 , 0.05726 , 0.05393 , 0.057904 , 0.059239 , 0.046173 , 0.053121 , 0.03831 
 503 , 0.076279 , 0.070706 , 0.068659 , 0.084343 , 0.083434 , 0.070834 , 0.0563 , 0.085802 , 0.089211 , 0.133643 , 0.063321 , 0.099209 , 0.101597 , 0.096606 , 0.069643 , 0.072448 , 0.150982 , 0.093892 , 0.088917 , 0.104926 , 0.088773 , 0.039665 , 0.04161 , 0.064395 , 0.046265 , 0.070829 , 0.092689 , 0.055402 , 0.067943 , 0.074676 , 0.053142 , 0.03779 , 0.028054 , 0.057865 , 0.054451 , 0.058598 , 0.05988 , 0.046623 , 0.05374 , 0.038816 
 504 , 0.077338 , 0.071873 , 0.069708 , 0.085668 , 0.0847 , 0.07176 , 0.057074 , 0.086914 , 0.090391 , 0.13524 , 0.064098 , 0.100451 , 0.102874 , 0.097812 , 0.070508 , 0.073421 , 0.152774 , 0.095093 , 0.090042 , 0.106227 , 0.090052 , 0.040319 , 0.042388 , 0.065462 , 0.047031 , 0.071685 , 0.093814 , 0.05608 , 0.068756 , 0.075581 , 0.053823 , 0.03825 , 0.028432 , 0.058552 , 0.055123 , 0.05946 , 0.060701 , 0.047262 , 0.054489 , 0.039378 
 505 , 0.078416 , 0.073084 , 0.07078 , 0.087036 , 0.086003 , 0.072732 , 0.057882 , 0.088064 , 0.091584 , 0.136893 , 0.06488 , 0.101724 , 0.104185 , 0.099053 , 0.071407 , 0.074425 , 0.15462 , 0.096327 , 0.09119 , 0.107576 , 0.091363 , 0.040993 , 0.043172 , 0.066572 , 0.047817 , 0.07257 , 0.09497 , 0.056784 , 0.069595 , 0.076512 , 0.054529 , 0.038727 , 0.02883 , 0.059245 , 0.055827 , 0.060348 , 0.061548 , 0.047931 , 0.055259 , 0.039954 
 506 , 0.079501 , 0.074292 , 0.071854 , 0.08841 , 0.087305 , 0.073699 , 0.058689 , 0.08921 , 0.092774 , 0.138538 , 0.065666 , 0.103 , 0.105498 , 0.100296 , 0.072301 , 0.075424 , 0.156471 , 0.097558 , 0.092339 , 0.108916 , 0.092671 , 0.041661 , 0.043963 , 0.067685 , 0.048605 , 0.073449 , 0.096127 , 0.057492 , 0.070434 , 0.077443 , 0.055234 , 0.039201 , 0.02923 , 0.059936 , 0.056523 , 0.061236 , 0.062396 , 0.048599 , 0.056028 , 0.040523 
 507 , 0.08061 , 0.075491 , 0.072944 , 0.089788 , 0.088578 , 0.074647 , 0.05949 , 0.090297 , 0.093955 , 0.140046 , 0.066433 , 0.104212 , 0.106709 , 0.101457 , 0.073169 , 0.076389 , 0.15822 , 0.098725 , 0.093424 , 0.11018 , 0.093961 , 0.042334 , 0.04482 , 0.068739 , 0.049414 , 0.074264 , 0.097219 , 0.058154 , 0.071225 , 0.078311 , 0.055903 , 0.039689 , 0.02957 , 0.060596 , 0.057174 , 0.062124 , 0.063241 , 0.049234 , 0.056801 , 0.041129 
 508 , 0.081748 , 0.076675 , 0.074054 , 0.091192 , 0.089837 , 0.075591 , 0.060292 , 0.091335 , 0.09513 , 0.141434 , 0.067192 , 0.105362 , 0.107818 , 0.102559 , 0.074021 , 0.077331 , 0.159882 , 0.099844 , 0.094458 , 0.111376 , 0.095229 , 0.043011 , 0.045748 , 0.069748 , 0.050241 , 0.075018 , 0.098252 , 0.058777 , 0.071967 , 0.079126 , 0.056547 , 0.040191 , 0.029854 , 0.061234 , 0.057775 , 0.063018 , 0.064097 , 0.049834 , 0.057577 , 0.041755 
 509 , 0.082887 , 0.077864 , 0.075161 , 0.09259 , 0.091095 , 0.076529 , 0.061088 , 0.09238 , 0.096306 , 0.142823 , 0.06795 , 0.106508 , 0.108934 , 0.103661 , 0.074867 , 0.078268 , 0.161548 , 0.100964 , 0.095492 , 0.112572 , 0.0965 , 0.043692 , 0.046672 , 0.070758 , 0.051063 , 0.075776 , 0.099291 , 0.059404 , 0.072707 , 0.07994 , 0.057194 , 0.040696 , 0.03014 , 0.061863 , 0.058374 , 0.063912 , 0.064954 , 0.050438 , 0.058357 , 0.042385 
 510 , 0.083943 , 0.079009 , 0.076213 , 0.093913 , 0.092275 , 0.077399 , 0.061833 , 0.09335 , 0.097383 , 0.144111 , 0.068661 , 0.10758 , 0.109959 , 0.104679 , 0.075656 , 0.079143 , 0.163069 , 0.102011 , 0.096464 , 0.113685 , 0.097695 , 0.04435 , 0.047575 , 0.07173 , 0.051858 , 0.07648 , 0.10024 , 0.059978 , 0.0734 , 0.080691 , 0.057784 , 0.041164 , 0.030409 , 0.062445 , 0.058931 , 0.064768 , 0.065765 , 0.051005 , 0.059087 , 0.042985 
 511 , 0.084568 , 0.079962 , 0.076974 , 0.094788 , 0.093004 , 0.077916 , 0.062265 , 0.093958 , 0.097955 , 0.144798 , 0.069123 , 0.108226 , 0.11054 , 0.10526 , 0.076087 , 0.079667 , 0.163817 , 0.102628 , 0.097091 , 0.114359 , 0.098507 , 0.044913 , 0.048325 , 0.072507 , 0.052496 , 0.076901 , 0.100721 , 0.060285 , 0.073807 , 0.0811 , 0.058089 , 0.041462 , 0.030572 , 0.06275 , 0.059232 , 0.065415 , 0.066285 , 0.051375 , 0.059555 , 0.043424 
 512 , 0.085196 , 0.080911 , 0.077736 , 0.095658 , 0.093727 , 0.078433 , 0.062699 , 0.094559 , 0.098531 , 0.14549 , 0.06959 , 0.108871 , 0.111119 , 0.105841 , 0.076525 , 0.080191 , 0.164561 , 0.103246 , 0.097717 , 0.115031 , 0.099313 , 0.045474 , 0.049079 , 0.073283 , 0.053135 , 0.077318 , 0.101204 , 0.06059 , 0.07421 , 0.081508 , 0.058391 , 0.041753 , 0.030733 , 0.06305 , 0.05953 , 0.066058 , 0.0668 , 0.051746 , 0.060015 , 0.043867 
 513 , 0.085825 , 0.081861 , 0.0785 , 0.096529 , 0.094457 , 0.078952 , 0.063128 , 0.095167 , 0.099103 , 0.146178 , 0.070057 , 0.109516 , 0.111705 , 0.106423 , 0.076959 , 0.080716 , 0.165308 , 0.103866 , 0.098338 , 0.115703 , 0.100125 , 0.046037 , 0.049833 , 0.074061 , 0.05377 , 0.07774 , 0.101688 , 0.0609 , 0.074613 , 0.081911 , 0.058689 , 0.04205 , 0.030894 , 0.063357 , 0.059828 , 0.066701 , 0.067321 , 0.052117 , 0.060481 , 0.044306 
 514 , 0.086516 , 0.082922 , 0.079385 , 0.097497 , 0.095295 , 0.079368 , 0.063502 , 0.095659 , 0.099755 , 0.146721 , 0.070499 , 0.110083 , 0.11224 , 0.106931 , 0.077384 , 0.081212 , 0.166012 , 0.104466 , 0.0989 , 0.11642 , 0.100973 , 0.046631 , 0.05071 , 0.074841 , 0.054432 , 0.078111 , 0.102124 , 0.061183 , 0.074903 , 0.082274 , 0.059015 , 0.04216 , 0.031061 , 0.063681 , 0.060144 , 0.06742 , 0.067895 , 0.052471 , 0.060937 , 0.044758 
 515 , 0.087222 , 0.084011 , 0.080303 , 0.0985 , 0.096173 , 0.079765 , 0.063867 , 0.096134 , 0.100441 , 0.147235 , 0.070944 , 0.110633 , 0.11277 , 0.107428 , 0.077813 , 0.081707 , 0.166725 , 0.105062 , 0.099457 , 0.117156 , 0.101834 , 0.047242 , 0.051622 , 0.075631 , 0.055107 , 0.078479 , 0.10255 , 0.061456 , 0.075178 , 0.082624 , 0.059353 , 0.042235 , 0.031232 , 0.064007 , 0.060466 , 0.068163 , 0.068493 , 0.052825 , 0.0614 , 0.045211 
 516 , 0.08793 , 0.085097 , 0.081216 , 0.099499 , 0.097046 , 0.080169 , 0.064227 , 0.096604 , 0.101123 , 0.147745 , 0.071383 , 0.111185 , 0.113302 , 0.107926 , 0.078243 , 0.082196 , 0.167438 , 0.105653 , 0.100008 , 0.117893 , 0.102696 , 0.047854 , 0.05253 , 0.076417 , 0.055777 , 0.078842 , 0.102982 , 0.06173 , 0.075449 , 0.082974 , 0.059686 , 0.04231 , 0.031402 , 0.064339 , 0.060789 , 0.068903 , 0.069099 , 0.053179 , 0.061858 , 0.045665 
 517 , 0.088818 , 0.0864 , 0.082333 , 0.100752 , 0.098149 , 0.080807 , 0.0648 , 0.097318 , 0.102014 , 0.148603 , 0.071987 , 0.112001 , 0.114105 , 0.108662 , 0.078843 , 0.082905 , 0.168537 , 0.106491 , 0.100814 , 0.118851 , 0.103804 , 0.048597 , 0.053607 , 0.077424 , 0.05662 , 0.079387 , 0.103664 , 0.062152 , 0.07592 , 0.083528 , 0.060155 , 0.042549 , 0.031643 , 0.064795 , 0.061226 , 0.069805 , 0.069878 , 0.053652 , 0.062489 , 0.046252 
 518 , 0.089928 , 0.087975 , 0.083691 , 0.102319 , 0.09953 , 0.081737 , 0.065627 , 0.098333 , 0.103171 , 0.149882 , 0.07279 , 0.113129 , 0.115234 , 0.109696 , 0.07966 , 0.083866 , 0.170091 , 0.107613 , 0.101929 , 0.120077 , 0.10522 , 0.049505 , 0.054879 , 0.078701 , 0.057679 , 0.080146 , 0.104667 , 0.062754 , 0.076629 , 0.084317 , 0.060784 , 0.042991 , 0.031967 , 0.06539 , 0.061794 , 0.070911 , 0.070849 , 0.054275 , 0.063324 , 0.046999 
 519 , 0.091039 , 0.089546 , 0.085053 , 0.103891 , 0.10091 , 0.082668 , 0.066448 , 0.099354 , 0.104323 , 0.151166 , 0.073592 , 0.114262 , 0.116369 , 0.110729 , 0.080476 , 0.084826 , 0.171651 , 0.108742 , 0.10304 , 0.121299 , 0.10664 , 0.050415 , 0.056157 , 0.079976 , 0.05873 , 0.080907 , 0.105675 , 0.063353 , 0.077335 , 0.085104 , 0.06141 , 0.043435 , 0.032293 , 0.065988 , 0.062364 , 0.072019 , 0.07182 , 0.054896 , 0.064159 , 0.047746 
 520 , 0.092186 , 0.091169 , 0.086449 , 0.105499 , 0.102328 , 0.083633 , 0.067297 , 0.10042 , 0.105516 , 0.152512 , 0.074416 , 0.115441 , 0.117538 , 0.111813 , 0.081319 , 0.085821 , 0.173265 , 0.109916 , 0.104191 , 0.122566 , 0.108105 , 0.051344 , 0.057452 , 0.081279 , 0.059806 , 0.081701 , 0.106711 , 0.063971 , 0.078073 , 0.085924 , 0.062063 , 0.043893 , 0.032626 , 0.066617 , 0.06296 , 0.073159 , 0.072822 , 0.055544 , 0.065023 , 0.048516 
 521 , 0.093674 , 0.093241 , 0.088188 , 0.107506 , 0.104051 , 0.084923 , 0.068345 , 0.101876 , 0.107068 , 0.154415 , 0.075497 , 0.11703 , 0.119084 , 0.11335 , 0.082448 , 0.087144 , 0.175459 , 0.111516 , 0.105695 , 0.124252 , 0.110004 , 0.05251 , 0.058971 , 0.082893 , 0.061076 , 0.082794 , 0.108066 , 0.064814 , 0.079108 , 0.08704 , 0.062928 , 0.044509 , 0.033047 , 0.067502 , 0.063787 , 0.074598 , 0.074084 , 0.056444 , 0.066141 , 0.049505 
 522 , 0.095157 , 0.09532 , 0.089924 , 0.109503 , 0.105768 , 0.086212 , 0.069389 , 0.103332 , 0.108611 , 0.156312 , 0.076574 , 0.118622 , 0.120627 , 0.114881 , 0.083578 , 0.088467 , 0.177657 , 0.113116 , 0.107195 , 0.125935 , 0.111909 , 0.053673 , 0.060497 , 0.08451 , 0.062344 , 0.083893 , 0.109415 , 0.065654 , 0.080146 , 0.088158 , 0.063783 , 0.045131 , 0.033465 , 0.068393 , 0.064623 , 0.076044 , 0.075356 , 0.05735 , 0.067262 , 0.050486 
 523 , 0.096639 , 0.097392 , 0.091659 , 0.111506 , 0.107486 , 0.08751 , 0.070441 , 0.10479 , 0.110158 , 0.158216 , 0.077657 , 0.120211 , 0.122177 , 0.116415 , 0.084702 , 0.089788 , 0.179858 , 0.11472 , 0.108699 , 0.127621 , 0.113813 , 0.054844 , 0.062018 , 0.086127 , 0.063614 , 0.084991 , 0.11077 , 0.066492 , 0.081183 , 0.08927 , 0.064649 , 0.04575 , 0.033884 , 0.069282 , 0.065456 , 0.077486 , 0.076621 , 0.058252 , 0.068381 , 0.051477 
 524 , 0.098149 , 0.099516 , 0.09344 , 0.113547 , 0.109248 , 0.088773 , 0.071532 , 0.106204 , 0.111769 , 0.160073 , 0.078767 , 0.121834 , 0.12376 , 0.117934 , 0.085866 , 0.091086 , 0.182088 , 0.116335 , 0.110247 , 0.129361 , 0.115729 , 0.056027 , 0.063595 , 0.087762 , 0.064939 , 0.086056 , 0.112179 , 0.067353 , 0.082222 , 0.090396 , 0.065522 , 0.046348 , 0.034375 , 0.070159 , 0.066289 , 0.078952 , 0.077905 , 0.059131 , 0.069505 , 0.052466 
 525 , 0.099666 , 0.101654 , 0.095234 , 0.115599 , 0.111029 , 0.090021 , 0.072646 , 0.107605 , 0.113395 , 0.16191 , 0.079895 , 0.123461 , 0.125358 , 0.119437 , 0.087036 , 0.092363 , 0.184317 , 0.117947 , 0.111803 , 0.131106 , 0.117641 , 0.057217 , 0.065187 , 0.089402 , 0.066274 , 0.087108 , 0.113605 , 0.068226 , 0.083252 , 0.09151 , 0.0664 , 0.046935 , 0.034882 , 0.07103 , 0.067121 , 0.080417 , 0.07918 , 0.059992 , 0.070628 , 0.053457 
 526 , 0.101175 , 0.10379 , 0.097032 , 0.117645 , 0.112804 , 0.091269 , 0.073755 , 0.109007 , 0.115025 , 0.16375 , 0.081023 , 0.125095 , 0.126957 , 0.120939 , 0.088205 , 0.093641 , 0.186541 , 0.119562 , 0.113356 , 0.132854 , 0.11955 , 0.058407 , 0.066779 , 0.091038 , 0.067616 , 0.088163 , 0.115031 , 0.069096 , 0.08428 , 0.092634 , 0.067282 , 0.047524 , 0.035391 , 0.071899 , 0.06795 , 0.081884 , 0.080458 , 0.060858 , 0.071753 , 0.054446 
 527 , 0.102659 , 0.10587 , 0.098805 , 0.119643 , 0.114527 , 0.092513 , 0.074812 , 0.110361 , 0.116623 , 0.165584 , 0.082127 , 0.126702 , 0.128534 , 0.122419 , 0.089351 , 0.094933 , 0.188732 , 0.121157 , 0.114889 , 0.134581 , 0.121445 , 0.05958 , 0.068348 , 0.092654 , 0.068942 , 0.089216 , 0.116421 , 0.069953 , 0.085301 , 0.093738 , 0.068158 , 0.048104 , 0.035862 , 0.072765 , 0.06877 , 0.083334 , 0.081717 , 0.061718 , 0.072851 , 0.055407 
 528 , 0.104078 , 0.107871 , 0.100558 , 0.121561 , 0.116148 , 0.09376 , 0.075795 , 0.111669 , 0.118202 , 0.167438 , 0.083218 , 0.128279 , 0.130098 , 0.123868 , 0.090456 , 0.096265 , 0.190897 , 0.122742 , 0.116395 , 0.136284 , 0.123324 , 0.060731 , 0.069893 , 0.094248 , 0.070258 , 0.090295 , 0.117775 , 0.070796 , 0.086305 , 0.094842 , 0.069021 , 0.048686 , 0.036283 , 0.073636 , 0.069571 , 0.084783 , 0.08294 , 0.062574 , 0.073908 , 0.05632 
 529 , 0.105506 , 0.109878 , 0.102302 , 0.12348 , 0.117766 , 0.095001 , 0.07677 , 0.112975 , 0.119777 , 0.169298 , 0.084308 , 0.129851 , 0.131668 , 0.125323 , 0.091566 , 0.097599 , 0.193056 , 0.12433 , 0.117897 , 0.137995 , 0.125204 , 0.061881 , 0.071443 , 0.095844 , 0.07158 , 0.091366 , 0.119133 , 0.071642 , 0.087313 , 0.095944 , 0.069887 , 0.049265 , 0.036699 , 0.074503 , 0.070381 , 0.086226 , 0.084165 , 0.063436 , 0.074959 , 0.057234 
 530 , 0.106922 , 0.111878 , 0.104047 , 0.125402 , 0.119393 , 0.096242 , 0.07775 , 0.11428 , 0.121348 , 0.171149 , 0.085392 , 0.131423 , 0.133232 , 0.12677 , 0.092667 , 0.098928 , 0.195214 , 0.125906 , 0.119399 , 0.139694 , 0.127072 , 0.063029 , 0.072984 , 0.097434 , 0.072896 , 0.09244 , 0.120484 , 0.072479 , 0.088317 , 0.097043 , 0.070746 , 0.049845 , 0.037116 , 0.075373 , 0.071187 , 0.087661 , 0.085392 , 0.064296 , 0.076016 , 0.058149 
 531 , 0.108215 , 0.113772 , 0.105608 , 0.1272 , 0.121052 , 0.097349 , 0.0787 , 0.115609 , 0.122787 , 0.172864 , 0.086425 , 0.132884 , 0.134677 , 0.128128 , 0.093693 , 0.100146 , 0.197215 , 0.12734 , 0.120816 , 0.141226 , 0.128789 , 0.064096 , 0.074447 , 0.098945 , 0.074104 , 0.093419 , 0.121751 , 0.073232 , 0.089248 , 0.098073 , 0.071446 , 0.050413 , 0.037525 , 0.076164 , 0.071935 , 0.088905 , 0.08654 , 0.065081 , 0.077041 , 0.059041 
 532 , 0.109504 , 0.115664 , 0.107171 , 0.129009 , 0.122715 , 0.098448 , 0.079654 , 0.11694 , 0.124215 , 0.174576 , 0.087461 , 0.134342 , 0.136118 , 0.12949 , 0.094711 , 0.101358 , 0.199209 , 0.128759 , 0.122234 , 0.142752 , 0.130503 , 0.065155 , 0.075904 , 0.100454 , 0.075315 , 0.094397 , 0.123023 , 0.073981 , 0.090185 , 0.099101 , 0.072148 , 0.050983 , 0.037933 , 0.076956 , 0.072687 , 0.090153 , 0.087686 , 0.065867 , 0.078058 , 0.059938 
 533 , 0.110794 , 0.117559 , 0.108733 , 0.130811 , 0.124376 , 0.099544 , 0.080613 , 0.118276 , 0.125642 , 0.176293 , 0.088495 , 0.135799 , 0.137563 , 0.130856 , 0.095726 , 0.102568 , 0.201208 , 0.130184 , 0.123652 , 0.144277 , 0.13222 , 0.066217 , 0.077362 , 0.101967 , 0.076522 , 0.09537 , 0.124292 , 0.074726 , 0.091119 , 0.100132 , 0.072839 , 0.051549 , 0.038342 , 0.07775 , 0.073434 , 0.091397 , 0.088831 , 0.066649 , 0.079075 , 0.060834 
 534 , 0.111885 , 0.119075 , 0.110037 , 0.132303 , 0.125673 , 0.100511 , 0.081413 , 0.119296 , 0.126798 , 0.177636 , 0.089326 , 0.137001 , 0.138699 , 0.131991 , 0.096587 , 0.103569 , 0.202778 , 0.131366 , 0.124781 , 0.14557 , 0.13363 , 0.067131 , 0.078602 , 0.103205 , 0.077555 , 0.096164 , 0.125308 , 0.075336 , 0.091922 , 0.100921 , 0.073475 , 0.052009 , 0.03867 , 0.078355 , 0.074048 , 0.092462 , 0.089775 , 0.067274 , 0.079891 , 0.061587 
 535 , 0.112887 , 0.120424 , 0.111232 , 0.133651 , 0.126802 , 0.101426 , 0.082147 , 0.120175 , 0.127842 , 0.178804 , 0.090063 , 0.138087 , 0.139709 , 0.13303 , 0.097383 , 0.104468 , 0.20418 , 0.132441 , 0.125781 , 0.146755 , 0.134914 , 0.067984 , 0.079766 , 0.104317 , 0.078503 , 0.096873 , 0.126213 , 0.07588 , 0.092679 , 0.101609 , 0.074094 , 0.05242 , 0.038957 , 0.078882 , 0.074604 , 0.093445 , 0.090645 , 0.06782 , 0.080616 , 0.062279 
 536 , 0.113888 , 0.121774 , 0.112428 , 0.135007 , 0.12793 , 0.102345 , 0.082877 , 0.121057 , 0.128883 , 0.17998 , 0.090796 , 0.139183 , 0.140722 , 0.134066 , 0.098175 , 0.10537 , 0.205585 , 0.133514 , 0.126779 , 0.147944 , 0.136197 , 0.068835 , 0.080917 , 0.10543 , 0.079457 , 0.097583 , 0.127121 , 0.076432 , 0.093433 , 0.102299 , 0.074708 , 0.052833 , 0.039245 , 0.079411 , 0.075156 , 0.094433 , 0.091506 , 0.068375 , 0.081338 , 0.062962 
 537 , 0.114826 , 0.123064 , 0.113563 , 0.136307 , 0.129021 , 0.103196 , 0.083566 , 0.121914 , 0.129874 , 0.181115 , 0.091513 , 0.140228 , 0.141709 , 0.135044 , 0.098938 , 0.106244 , 0.206934 , 0.134562 , 0.127758 , 0.149068 , 0.137425 , 0.069641 , 0.082005 , 0.106508 , 0.080359 , 0.09825 , 0.12799 , 0.076967 , 0.094085 , 0.102978 , 0.075268 , 0.053218 , 0.039512 , 0.079923 , 0.075691 , 0.095361 , 0.092339 , 0.068907 , 0.082032 , 0.063578 
 538 , 0.115647 , 0.124228 , 0.114591 , 0.13751 , 0.130032 , 0.103926 , 0.084155 , 0.122713 , 0.130769 , 0.182171 , 0.092184 , 0.141182 , 0.142643 , 0.135869 , 0.099616 , 0.10706 , 0.208184 , 0.135537 , 0.128677 , 0.150061 , 0.138539 , 0.070335 , 0.08294 , 0.107532 , 0.081187 , 0.098832 , 0.128777 , 0.077475 , 0.094542 , 0.103627 , 0.075735 , 0.053567 , 0.039753 , 0.080377 , 0.076166 , 0.096169 , 0.093094 , 0.069392 , 0.082661 , 0.064053 
 539 , 0.116458 , 0.125396 , 0.115618 , 0.138711 , 0.13104 , 0.104658 , 0.084747 , 0.123515 , 0.13166 , 0.183222 , 0.092852 , 0.142139 , 0.14358 , 0.136696 , 0.100296 , 0.107873 , 0.209437 , 0.136516 , 0.129592 , 0.151051 , 0.139658 , 0.071026 , 0.08388 , 0.108547 , 0.082006 , 0.099415 , 0.129565 , 0.077977 , 0.094993 , 0.104278 , 0.076196 , 0.053917 , 0.039989 , 0.080838 , 0.076643 , 0.096974 , 0.093846 , 0.069872 , 0.083286 , 0.064529 
 540 , 0.117279 , 0.126565 , 0.116649 , 0.139911 , 0.132045 , 0.105387 , 0.085341 , 0.12432 , 0.132554 , 0.184283 , 0.093522 , 0.1431 , 0.144513 , 0.137519 , 0.100972 , 0.10869 , 0.210687 , 0.137492 , 0.130511 , 0.152037 , 0.140768 , 0.071721 , 0.084812 , 0.109568 , 0.082829 , 0.1 , 0.130357 , 0.078481 , 0.095451 , 0.104925 , 0.076658 , 0.054268 , 0.040225 , 0.081295 , 0.077121 , 0.097783 , 0.0946 , 0.070361 , 0.083914 , 0.065001 
 541 , 0.118218 , 0.127689 , 0.117659 , 0.14109 , 0.133094 , 0.106082 , 0.085956 , 0.125131 , 0.133558 , 0.185374 , 0.094222 , 0.144092 , 0.145492 , 0.138472 , 0.1017 , 0.109542 , 0.211995 , 0.138438 , 0.131451 , 0.153065 , 0.141885 , 0.072393 , 0.085781 , 0.110572 , 0.083694 , 0.100657 , 0.131196 , 0.078989 , 0.096039 , 0.105557 , 0.077179 , 0.054629 , 0.040508 , 0.081843 , 0.077582 , 0.098604 , 0.095319 , 0.070925 , 0.08459 , 0.065554 
 542 , 0.119159 , 0.128824 , 0.118672 , 0.142255 , 0.134146 , 0.106776 , 0.086575 , 0.125943 , 0.134559 , 0.186466 , 0.09492 , 0.145089 , 0.146475 , 0.139421 , 0.102427 , 0.110394 , 0.213295 , 0.139381 , 0.132381 , 0.154091 , 0.142999 , 0.073062 , 0.086744 , 0.111571 , 0.084559 , 0.101318 , 0.132029 , 0.079494 , 0.096638 , 0.106181 , 0.077708 , 0.054984 , 0.040788 , 0.082395 , 0.07804 , 0.099431 , 0.096029 , 0.071493 , 0.085263 , 0.066109 
 543 , 0.120097 , 0.12995 , 0.119683 , 0.143425 , 0.135203 , 0.107479 , 0.087188 , 0.126757 , 0.135556 , 0.187559 , 0.095621 , 0.146082 , 0.147461 , 0.140374 , 0.103157 , 0.11125 , 0.214591 , 0.14032 , 0.133314 , 0.155113 , 0.144111 , 0.073727 , 0.087712 , 0.112575 , 0.085429 , 0.101975 , 0.132865 , 0.079999 , 0.097232 , 0.106813 , 0.078232 , 0.055346 , 0.04107 , 0.082948 , 0.078497 , 0.100255 , 0.096742 , 0.072062 , 0.085938 , 0.06666 
 544 , 0.120975 , 0.131045 , 0.120668 , 0.144536 , 0.136248 , 0.108269 , 0.087821 , 0.127611 , 0.136534 , 0.188689 , 0.096328 , 0.147096 , 0.148441 , 0.141334 , 0.103872 , 0.112126 , 0.215944 , 0.141334 , 0.134254 , 0.15617 , 0.145226 , 0.074405 , 0.088613 , 0.113601 , 0.086271 , 0.10265 , 0.133728 , 0.080522 , 0.097871 , 0.10745 , 0.07874 , 0.055678 , 0.041326 , 0.083465 , 0.078973 , 0.101066 , 0.097489 , 0.072569 , 0.08664 , 0.067209 
