  time  ,:18:03 P,:17:52 P,:17:40 P,:16:55 P,:16:46 P,:16:33 P,:16:22 P,:16:12 P,:15:45 P,:15:34 P,:15:23 P,:15:12 P,:15:02 P,:14:35 P,:14:27 P,:14:14 P,:14:04 P,:13:54 P,:13:29 P,:13:20 P,:13:12 P,:13:03 P,:12:53 P,:12:24 P,:12:13 P,:12:04 P,:11:49 P,:11:26 P,:10:55 P,:10:46 P,:10:32 P,:10:22 P,:10:11 P,:09:41 P,:09:31 P,:09:19 P,:09:10 P,:08:59 P,:08:36 P,:08:26 P,:08:16 P,:08:03 P,:07:55 P,:06:10 P,:05:57 P,:05:48 P,:05:37 P,:05:23 P
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 1004 , 0.537233 , 0.375666 , 0.426269 , 0.288274 , 0.438911 , 0.488755 , 0.348787 , 0.406199 , 0.532147 , 0.476525 , 0.586111 , 0.424198 , 0.531074 , 0.526715 , 0.378594 , 0.53076 , 0.514105 , 0.552716 , 0.438673 , 0.416901 , 0.415925 , 0.462407 , 0.446273 , 0.383971 , 0.427635 , 0.324597 , 0.452063 , 0.397232 , 0.418158 , 0.513747 , 0.447694 , 0.481133 , 0.558538 , 0.41612 , 0.383755 , 0.380339 , 0.418527 , 0.355932 , 0.417367 , 0.393719 , 0.389458 , 0.437719 , 0.457105 , 0.392711 , 0.406362 , 0.401125 , 0.574933 , 0.505952 
 1005 , 0.537904 , 0.375702 , 0.426588 , 0.287999 , 0.438752 , 0.489259 , 0.34937 , 0.407092 , 0.5329 , 0.477334 , 0.586884 , 0.424639 , 0.53134 , 0.526888 , 0.37867 , 0.531026 , 0.514194 , 0.553176 , 0.439424 , 0.416623 , 0.416569 , 0.463286 , 0.446226 , 0.383966 , 0.427661 , 0.32449 , 0.451804 , 0.396184 , 0.417295 , 0.513479 , 0.448111 , 0.480984 , 0.558224 , 0.416396 , 0.383739 , 0.380771 , 0.418584 , 0.356303 , 0.416764 , 0.393812 , 0.389165 , 0.437777 , 0.457047 , 0.393065 , 0.406832 , 0.401069 , 0.575511 , 0.506785 
 1006 , 0.538775 , 0.376327 , 0.427144 , 0.288275 , 0.438588 , 0.490182 , 0.350363 , 0.407485 , 0.533647 , 0.478317 , 0.587433 , 0.425492 , 0.532092 , 0.527612 , 0.378832 , 0.531779 , 0.514473 , 0.553868 , 0.439592 , 0.416899 , 0.416758 , 0.463678 , 0.446426 , 0.385051 , 0.427986 , 0.325413 , 0.451608 , 0.397876 , 0.418475 , 0.512908 , 0.448607 , 0.48161 , 0.557668 , 0.416985 , 0.384727 , 0.380959 , 0.419155 , 0.356819 , 0.416985 , 0.393698 , 0.390341 , 0.438124 , 0.457179 , 0.393331 , 0.406912 , 0.401331 , 0.575913 , 0.507261 
 1007 , 0.539516 , 0.377037 , 0.427637 , 0.289082 , 0.438984 , 0.491159 , 0.351354 , 0.407574 , 0.534047 , 0.478927 , 0.588422 , 0.426364 , 0.533022 , 0.528395 , 0.379129 , 0.532602 , 0.514933 , 0.554757 , 0.439718 , 0.4174 , 0.416979 , 0.464052 , 0.446697 , 0.385914 , 0.428467 , 0.326016 , 0.452047 , 0.399235 , 0.419838 , 0.513056 , 0.449145 , 0.481904 , 0.557885 , 0.417508 , 0.385903 , 0.3812 , 0.420118 , 0.357081 , 0.418134 , 0.393767 , 0.391663 , 0.438564 , 0.45744 , 0.39381 , 0.407023 , 0.402105 , 0.576773 , 0.507512 
 1008 , 0.540263 , 0.377792 , 0.42815 , 0.290012 , 0.439481 , 0.49219 , 0.352381 , 0.407623 , 0.534409 , 0.479501 , 0.589533 , 0.427277 , 0.534021 , 0.529213 , 0.379463 , 0.53346 , 0.515456 , 0.555712 , 0.439848 , 0.417962 , 0.417218 , 0.464429 , 0.446996 , 0.386794 , 0.429002 , 0.326581 , 0.452623 , 0.400594 , 0.421294 , 0.513321 , 0.449723 , 0.482164 , 0.558246 , 0.418027 , 0.387161 , 0.381457 , 0.421186 , 0.357318 , 0.419493 , 0.393866 , 0.393079 , 0.439039 , 0.457723 , 0.39433 , 0.407138 , 0.403009 , 0.57776 , 0.507747 
 1009 , 0.540343 , 0.377208 , 0.427823 , 0.289872 , 0.439543 , 0.492485 , 0.352153 , 0.407422 , 0.534246 , 0.479505 , 0.590096 , 0.426778 , 0.534494 , 0.529582 , 0.379395 , 0.533664 , 0.515773 , 0.555843 , 0.439316 , 0.417461 , 0.417224 , 0.46408 , 0.4469 , 0.386676 , 0.429331 , 0.325602 , 0.453093 , 0.400291 , 0.421231 , 0.513683 , 0.449216 , 0.482004 , 0.558525 , 0.417375 , 0.387139 , 0.380698 , 0.420499 , 0.356559 , 0.419766 , 0.393182 , 0.392837 , 0.438627 , 0.45724 , 0.39441 , 0.407013 , 0.40363 , 0.578581 , 0.508028 
 1010 , 0.54005 , 0.376039 , 0.427224 , 0.289059 , 0.439059 , 0.492203 , 0.351389 , 0.407107 , 0.534084 , 0.479485 , 0.590157 , 0.425738 , 0.534557 , 0.529722 , 0.379001 , 0.533459 , 0.515766 , 0.555621 , 0.438531 , 0.416466 , 0.416961 , 0.463601 , 0.446575 , 0.386367 , 0.429518 , 0.324284 , 0.452961 , 0.39958 , 0.420547 , 0.51386 , 0.448299 , 0.481887 , 0.558324 , 0.416326 , 0.386388 , 0.379345 , 0.41919 , 0.355535 , 0.419384 , 0.392289 , 0.391923 , 0.43768 , 0.456192 , 0.394163 , 0.406547 , 0.403629 , 0.578914 , 0.50812 
 1011 , 0.539612 , 0.374676 , 0.426567 , 0.287958 , 0.438244 , 0.49161 , 0.35047 , 0.406767 , 0.534021 , 0.479567 , 0.58993 , 0.424552 , 0.53442 , 0.529788 , 0.378425 , 0.533063 , 0.515547 , 0.555297 , 0.437651 , 0.415299 , 0.416548 , 0.463182 , 0.446172 , 0.386127 , 0.429626 , 0.32299 , 0.452388 , 0.398881 , 0.419683 , 0.513855 , 0.44726 , 0.481904 , 0.557764 , 0.415223 , 0.385351 , 0.377714 , 0.417744 , 0.354499 , 0.418703 , 0.391351 , 0.390813 , 0.436499 , 0.454855 , 0.393786 , 0.405851 , 0.403223 , 0.578889 , 0.508049 
 1012 , 0.539145 , 0.373688 , 0.425928 , 0.287043 , 0.437496 , 0.491008 , 0.350034 , 0.40612 , 0.534309 , 0.479235 , 0.589921 , 0.423763 , 0.534287 , 0.529903 , 0.377974 , 0.532639 , 0.515179 , 0.554914 , 0.437055 , 0.414618 , 0.416083 , 0.463143 , 0.445898 , 0.38545 , 0.42917 , 0.322179 , 0.451391 , 0.398171 , 0.418442 , 0.513876 , 0.446598 , 0.481336 , 0.557144 , 0.414521 , 0.384265 , 0.376143 , 0.416665 , 0.353459 , 0.417979 , 0.390695 , 0.389888 , 0.435601 , 0.453955 , 0.393582 , 0.405118 , 0.40249 , 0.578675 , 0.50779 
 1013 , 0.53869 , 0.373204 , 0.4253 , 0.286438 , 0.436975 , 0.490611 , 0.350231 , 0.405235 , 0.535007 , 0.47843 , 0.59014 , 0.423717 , 0.534188 , 0.530085 , 0.377803 , 0.532357 , 0.514769 , 0.554469 , 0.436835 , 0.414627 , 0.415585 , 0.463406 , 0.445656 , 0.384297 , 0.428025 , 0.321797 , 0.450061 , 0.397566 , 0.416781 , 0.51394 , 0.446281 , 0.480197 , 0.55644 , 0.414443 , 0.383177 , 0.374712 , 0.416005 , 0.352471 , 0.417147 , 0.390221 , 0.389316 , 0.435004 , 0.453734 , 0.393592 , 0.404438 , 0.401444 , 0.578368 , 0.507542 
 1014 , 0.538306 , 0.372986 , 0.424552 , 0.286018 , 0.436856 , 0.490751 , 0.350783 , 0.404506 , 0.535847 , 0.477444 , 0.590379 , 0.424552 , 0.534089 , 0.530369 , 0.377989 , 0.53258 , 0.514572 , 0.553985 , 0.436802 , 0.415117 , 0.41516 , 0.463361 , 0.445137 , 0.383068 , 0.42659 , 0.321172 , 0.448922 , 0.397238 , 0.414987 , 0.514065 , 0.445838 , 0.479116 , 0.555613 , 0.414793 , 0.382184 , 0.373439 , 0.415397 , 0.351516 , 0.416173 , 0.389398 , 0.389042 , 0.434419 , 0.454088 , 0.393658 , 0.403977 , 0.400451 , 0.578301 , 0.507864 
 1015 , 0.537973 , 0.372792 , 0.423909 , 0.285635 , 0.436796 , 0.490979 , 0.351291 , 0.403877 , 0.536538 , 0.476559 , 0.590494 , 0.425485 , 0.534088 , 0.530677 , 0.378296 , 0.532879 , 0.514454 , 0.553591 , 0.436656 , 0.415652 , 0.414778 , 0.463272 , 0.444611 , 0.382171 , 0.425226 , 0.32053 , 0.447816 , 0.397152 , 0.413591 , 0.514055 , 0.445086 , 0.478437 , 0.555059 , 0.41508 , 0.381362 , 0.37222 , 0.414875 , 0.35073 , 0.415285 , 0.388604 , 0.388928 , 0.434076 , 0.454508 , 0.393709 , 0.403585 , 0.399635 , 0.578362 , 0.508173 
 1016 , 0.537869 , 0.372768 , 0.423845 , 0.28548 , 0.437009 , 0.491539 , 0.351545 , 0.403798 , 0.53652 , 0.476239 , 0.59009 , 0.42664 , 0.534427 , 0.531018 , 0.37909 , 0.533445 , 0.514607 , 0.553622 , 0.436145 , 0.416357 , 0.414631 , 0.463044 , 0.444162 , 0.382748 , 0.424363 , 0.319931 , 0.447054 , 0.398112 , 0.414059 , 0.513549 , 0.443202 , 0.479444 , 0.555726 , 0.41503 , 0.381367 , 0.37143 , 0.414793 , 0.350789 , 0.414868 , 0.388089 , 0.389437 , 0.434743 , 0.455167 , 0.393721 , 0.403485 , 0.399634 , 0.578966 , 0.508392 
 1017 , 0.538347 , 0.372548 , 0.424368 , 0.285056 , 0.437158 , 0.492173 , 0.351425 , 0.403849 , 0.536318 , 0.475961 , 0.590296 , 0.425566 , 0.535217 , 0.532065 , 0.379521 , 0.533609 , 0.515076 , 0.553285 , 0.435528 , 0.416467 , 0.414934 , 0.4633 , 0.444789 , 0.383061 , 0.424228 , 0.319962 , 0.447077 , 0.398528 , 0.414891 , 0.513252 , 0.441562 , 0.479631 , 0.557279 , 0.414362 , 0.38155 , 0.371026 , 0.414373 , 0.350152 , 0.414513 , 0.388404 , 0.38944 , 0.436068 , 0.455313 , 0.393671 , 0.403439 , 0.399964 , 0.579783 , 0.508557 
 1018 , 0.538867 , 0.372299 , 0.424917 , 0.28461 , 0.437313 , 0.492857 , 0.351297 , 0.403905 , 0.536103 , 0.475667 , 0.590513 , 0.424388 , 0.53607 , 0.533187 , 0.379966 , 0.533759 , 0.515576 , 0.552936 , 0.434873 , 0.41657 , 0.415253 , 0.463584 , 0.445476 , 0.383367 , 0.424107 , 0.320016 , 0.447128 , 0.398959 , 0.415782 , 0.512941 , 0.439851 , 0.479813 , 0.55894 , 0.413644 , 0.381758 , 0.370604 , 0.413925 , 0.349462 , 0.41413 , 0.388744 , 0.389425 , 0.437486 , 0.455453 , 0.393614 , 0.403375 , 0.40032 , 0.580655 , 0.50873 
 1019 , 0.539121 , 0.372235 , 0.424936 , 0.283693 , 0.437584 , 0.493015 , 0.350089 , 0.40443 , 0.535635 , 0.475337 , 0.591195 , 0.422691 , 0.536131 , 0.53366 , 0.379499 , 0.533671 , 0.515982 , 0.552504 , 0.434077 , 0.416248 , 0.416366 , 0.464296 , 0.445733 , 0.383525 , 0.424105 , 0.319708 , 0.448463 , 0.397339 , 0.415395 , 0.514125 , 0.44025 , 0.478272 , 0.560576 , 0.412233 , 0.381236 , 0.370455 , 0.413344 , 0.348956 , 0.413485 , 0.388349 , 0.38796 , 0.437595 , 0.454216 , 0.39395 , 0.404063 , 0.399972 , 0.581169 , 0.50942 
 1020 , 0.538794 , 0.372163 , 0.424445 , 0.282881 , 0.437999 , 0.492571 , 0.348706 , 0.404865 , 0.534809 , 0.475323 , 0.591292 , 0.421594 , 0.536019 , 0.532908 , 0.378762 , 0.533135 , 0.516093 , 0.552499 , 0.433431 , 0.415881 , 0.41735 , 0.46488 , 0.445084 , 0.384043 , 0.423959 , 0.31879 , 0.449004 , 0.395221 , 0.414607 , 0.514732 , 0.440278 , 0.476803 , 0.561755 , 0.410978 , 0.380695 , 0.370316 , 0.413127 , 0.34903 , 0.412976 , 0.387391 , 0.386289 , 0.437114 , 0.452946 , 0.394454 , 0.404844 , 0.399876 , 0.581734 , 0.509689 
 1021 , 0.538176 , 0.372075 , 0.4237 , 0.282092 , 0.438494 , 0.491839 , 0.347235 , 0.405252 , 0.533818 , 0.475456 , 0.591089 , 0.42077 , 0.535841 , 0.531569 , 0.377914 , 0.53238 , 0.516062 , 0.552721 , 0.432816 , 0.415492 , 0.418272 , 0.46541 , 0.443987 , 0.38477 , 0.423743 , 0.317562 , 0.449113 , 0.392891 , 0.413654 , 0.515024 , 0.440018 , 0.47538 , 0.562756 , 0.409783 , 0.380142 , 0.37015 , 0.413081 , 0.349376 , 0.412529 , 0.386165 , 0.384521 , 0.436385 , 0.451654 , 0.395043 , 0.405652 , 0.39992 , 0.582351 , 0.509747 
 1022 , 0.537667 , 0.371425 , 0.422791 , 0.281551 , 0.438947 , 0.491502 , 0.346142 , 0.405337 , 0.533255 , 0.475693 , 0.590417 , 0.420715 , 0.535526 , 0.530368 , 0.376475 , 0.531654 , 0.516136 , 0.552482 , 0.432805 , 0.415221 , 0.418519 , 0.465268 , 0.443348 , 0.384694 , 0.423115 , 0.317096 , 0.44895 , 0.392642 , 0.412983 , 0.514915 , 0.439293 , 0.473281 , 0.562744 , 0.409403 , 0.379687 , 0.370019 , 0.413642 , 0.349213 , 0.412345 , 0.385202 , 0.383331 , 0.436016 , 0.450648 , 0.394642 , 0.405705 , 0.399682 , 0.582426 , 0.509291 
 1023 , 0.537419 , 0.370545 , 0.42197 , 0.281187 , 0.439336 , 0.491789 , 0.345351 , 0.405232 , 0.533299 , 0.475894 , 0.589764 , 0.421235 , 0.535051 , 0.529828 , 0.374999 , 0.531396 , 0.51655 , 0.552059 , 0.432978 , 0.415018 , 0.418348 , 0.464692 , 0.443045 , 0.383931 , 0.422143 , 0.31727 , 0.448873 , 0.394019 , 0.412455 , 0.515188 , 0.438665 , 0.470823 , 0.562148 , 0.409373 , 0.379206 , 0.36969 , 0.414672 , 0.348638 , 0.412336 , 0.384363 , 0.382806 , 0.436092 , 0.449889 , 0.393738 , 0.405394 , 0.399123 , 0.582065 , 0.508722 
 1024 , 0.537498 , 0.369846 , 0.421457 , 0.280899 , 0.439643 , 0.492705 , 0.344635 , 0.405123 , 0.533936 , 0.47596 , 0.589597 , 0.421955 , 0.534467 , 0.530202 , 0.374046 , 0.53188 , 0.517461 , 0.551808 , 0.432888 , 0.414833 , 0.418178 , 0.464107 , 0.442804 , 0.382857 , 0.420981 , 0.317682 , 0.449244 , 0.395976 , 0.411888 , 0.516541 , 0.438679 , 0.468393 , 0.561604 , 0.409031 , 0.378592 , 0.368958 , 0.415872 , 0.347893 , 0.412332 , 0.383452 , 0.382716 , 0.436515 , 0.449244 , 0.392989 , 0.405285 , 0.398358 , 0.581543 , 0.508466 
 1025 , 0.53751 , 0.368725 , 0.420708 , 0.280411 , 0.439621 , 0.493218 , 0.343724 , 0.404893 , 0.534153 , 0.475724 , 0.589039 , 0.421997 , 0.533513 , 0.53034 , 0.373003 , 0.532127 , 0.518186 , 0.55169 , 0.43245 , 0.414523 , 0.41761 , 0.463181 , 0.442405 , 0.381257 , 0.420166 , 0.317489 , 0.449164 , 0.396921 , 0.411219 , 0.516919 , 0.437779 , 0.466376 , 0.560615 , 0.408197 , 0.377737 , 0.367934 , 0.416332 , 0.346692 , 0.411912 , 0.382254 , 0.382622 , 0.436696 , 0.448568 , 0.392057 , 0.404731 , 0.39756 , 0.58098 , 0.508242 
 1026 , 0.537401 , 0.366793 , 0.419531 , 0.27955 , 0.438923 , 0.492853 , 0.342472 , 0.404462 , 0.533457 , 0.474913 , 0.587712 , 0.42069 , 0.531854 , 0.529926 , 0.371777 , 0.531843 , 0.518529 , 0.551831 , 0.431372 , 0.414039 , 0.416249 , 0.461685 , 0.441838 , 0.378721 , 0.420051 , 0.316049 , 0.448208 , 0.395708 , 0.410453 , 0.515224 , 0.435056 , 0.465336 , 0.558754 , 0.406358 , 0.376359 , 0.366425 , 0.415133 , 0.34466 , 0.410604 , 0.38053 , 0.382491 , 0.436399 , 0.447839 , 0.390757 , 0.403259 , 0.39677 , 0.580367 , 0.508118 
 1027 , 0.53758 , 0.364682 , 0.418214 , 0.278679 , 0.438134 , 0.492166 , 0.341231 , 0.404228 , 0.532461 , 0.474072 , 0.586319 , 0.419573 , 0.530277 , 0.528875 , 0.369823 , 0.531233 , 0.518856 , 0.551588 , 0.430407 , 0.414193 , 0.415052 , 0.460814 , 0.442644 , 0.376506 , 0.419747 , 0.314552 , 0.447349 , 0.394067 , 0.410314 , 0.512661 , 0.43219 , 0.464933 , 0.556663 , 0.40413 , 0.374452 , 0.365128 , 0.412911 , 0.342839 , 0.408749 , 0.378821 , 0.38195 , 0.436221 , 0.446904 , 0.388645 , 0.401327 , 0.396089 , 0.579636 , 0.50826 
 1028 , 0.537775 , 0.362543 , 0.416837 , 0.277789 , 0.437311 , 0.491473 , 0.339954 , 0.403928 , 0.531452 , 0.473201 , 0.584971 , 0.41845 , 0.528617 , 0.527832 , 0.367755 , 0.530656 , 0.519209 , 0.55137 , 0.429461 , 0.41434 , 0.413838 , 0.459966 , 0.443449 , 0.374241 , 0.419399 , 0.312982 , 0.446382 , 0.392361 , 0.410088 , 0.510094 , 0.429385 , 0.46449 , 0.554543 , 0.401846 , 0.372486 , 0.363775 , 0.410568 , 0.340979 , 0.406828 , 0.377109 , 0.381339 , 0.43597 , 0.445967 , 0.386485 , 0.399382 , 0.395359 , 0.578898 , 0.508405 
 1029 , 0.538034 , 0.362156 , 0.41588 , 0.277206 , 0.436683 , 0.491172 , 0.33919 , 0.402681 , 0.531402 , 0.472827 , 0.585661 , 0.418284 , 0.526933 , 0.527883 , 0.365773 , 0.531052 , 0.519765 , 0.551801 , 0.429658 , 0.414088 , 0.413487 , 0.460262 , 0.443294 , 0.373225 , 0.418459 , 0.311689 , 0.444495 , 0.391329 , 0.408789 , 0.510194 , 0.430488 , 0.463999 , 0.553964 , 0.400791 , 0.371312 , 0.362877 , 0.408603 , 0.34026 , 0.405795 , 0.377158 , 0.380031 , 0.434717 , 0.445839 , 0.385462 , 0.398988 , 0.394498 , 0.578515 , 0.508413 
 1030 , 0.537155 , 0.361198 , 0.414772 , 0.276256 , 0.435893 , 0.49068 , 0.337967 , 0.40099 , 0.530854 , 0.472523 , 0.58539 , 0.416937 , 0.524675 , 0.528054 , 0.363944 , 0.531423 , 0.519304 , 0.551756 , 0.429866 , 0.413076 , 0.412879 , 0.459299 , 0.441438 , 0.371841 , 0.417791 , 0.310185 , 0.442685 , 0.390468 , 0.406743 , 0.509274 , 0.431353 , 0.46292 , 0.552938 , 0.400903 , 0.369916 , 0.361625 , 0.407126 , 0.338853 , 0.405321 , 0.37708 , 0.378611 , 0.432403 , 0.445015 , 0.384693 , 0.39831 , 0.393115 , 0.578106 , 0.507393 
 1031 , 0.535928 , 0.360037 , 0.413555 , 0.275167 , 0.435 , 0.490116 , 0.336567 , 0.399094 , 0.530159 , 0.472207 , 0.584838 , 0.415208 , 0.522135 , 0.528255 , 0.362073 , 0.531823 , 0.518534 , 0.551582 , 0.430085 , 0.411804 , 0.412187 , 0.457944 , 0.439017 , 0.370283 , 0.417178 , 0.308533 , 0.44079 , 0.389626 , 0.404404 , 0.508014 , 0.432197 , 0.461622 , 0.551724 , 0.401339 , 0.368378 , 0.360223 , 0.405706 , 0.337169 , 0.404973 , 0.37696 , 0.377092 , 0.429701 , 0.443965 , 0.383955 , 0.397529 , 0.39153 , 0.577657 , 0.506044 
 1032 , 0.534358 , 0.358958 , 0.413096 , 0.2746 , 0.433454 , 0.490519 , 0.335946 , 0.397391 , 0.528886 , 0.471799 , 0.583625 , 0.414167 , 0.521351 , 0.528242 , 0.361568 , 0.531671 , 0.517342 , 0.550948 , 0.429588 , 0.410792 , 0.411021 , 0.456509 , 0.437069 , 0.369585 , 0.416689 , 0.307026 , 0.440051 , 0.390248 , 0.40437 , 0.505897 , 0.432952 , 0.462178 , 0.549888 , 0.402328 , 0.367859 , 0.359777 , 0.405451 , 0.336449 , 0.405571 , 0.375745 , 0.377011 , 0.4276 , 0.443032 , 0.382625 , 0.396517 , 0.39122 , 0.576821 , 0.504433 
 1033 , 0.533354 , 0.35851 , 0.412944 , 0.274397 , 0.431868 , 0.491466 , 0.335765 , 0.395855 , 0.527949 , 0.471298 , 0.583453 , 0.414167 , 0.521703 , 0.528593 , 0.361655 , 0.531377 , 0.516581 , 0.550552 , 0.428515 , 0.409996 , 0.409876 , 0.455639 , 0.435875 , 0.369408 , 0.416045 , 0.305812 , 0.439806 , 0.390996 , 0.405704 , 0.5041 , 0.433462 , 0.462955 , 0.54804 , 0.402974 , 0.368207 , 0.360083 , 0.40565 , 0.336311 , 0.40625 , 0.374442 , 0.377314 , 0.426244 , 0.442656 , 0.381266 , 0.395779 , 0.391433 , 0.576486 , 0.503478 
 1034 , 0.533029 , 0.358686 , 0.412879 , 0.274384 , 0.430414 , 0.49269 , 0.335784 , 0.39438 , 0.527519 , 0.47073 , 0.584549 , 0.415015 , 0.522646 , 0.529414 , 0.361906 , 0.531101 , 0.516392 , 0.550542 , 0.427052 , 0.409319 , 0.408859 , 0.455364 , 0.435277 , 0.369507 , 0.415146 , 0.304832 , 0.439669 , 0.39139 , 0.40772 , 0.502909 , 0.433754 , 0.463359 , 0.546347 , 0.403087 , 0.369134 , 0.360854 , 0.405935 , 0.33643 , 0.406713 , 0.373351 , 0.377524 , 0.42542 , 0.442801 , 0.380043 , 0.39541 , 0.39174 , 0.576773 , 0.503259 
 1035 , 0.532016 , 0.357863 , 0.412205 , 0.273475 , 0.428874 , 0.492258 , 0.334972 , 0.39299 , 0.52632 , 0.469839 , 0.584777 , 0.414707 , 0.522545 , 0.528921 , 0.361748 , 0.529997 , 0.515435 , 0.550265 , 0.425121 , 0.407783 , 0.407772 , 0.45419 , 0.434262 , 0.368606 , 0.413708 , 0.303434 , 0.4392 , 0.388326 , 0.407256 , 0.501048 , 0.431475 , 0.4623 , 0.544339 , 0.40178 , 0.368738 , 0.360409 , 0.404995 , 0.335334 , 0.405829 , 0.371097 , 0.376266 , 0.424309 , 0.442218 , 0.378746 , 0.394647 , 0.390839 , 0.576931 , 0.503309 
 1036 , 0.530057 , 0.355594 , 0.410779 , 0.271454 , 0.427113 , 0.489822 , 0.333098 , 0.391579 , 0.523961 , 0.468578 , 0.583727 , 0.412987 , 0.521083 , 0.526542 , 0.360845 , 0.527937 , 0.513493 , 0.549445 , 0.422785 , 0.40532 , 0.406451 , 0.451849 , 0.432682 , 0.366447 , 0.411691 , 0.301321 , 0.438042 , 0.381385 , 0.403529 , 0.49817 , 0.426322 , 0.459769 , 0.541997 , 0.398905 , 0.366655 , 0.358428 , 0.40253 , 0.332791 , 0.403595 , 0.367292 , 0.373455 , 0.422785 , 0.440612 , 0.377222 , 0.393259 , 0.388591 , 0.576389 , 0.503333 
 1037 , 0.527397 , 0.351877 , 0.408934 , 0.26885 , 0.424698 , 0.486819 , 0.330718 , 0.389614 , 0.520329 , 0.467191 , 0.581548 , 0.41085 , 0.518777 , 0.522487 , 0.358845 , 0.52568 , 0.510994 , 0.547697 , 0.420823 , 0.402901 , 0.404432 , 0.448686 , 0.430643 , 0.363733 , 0.409639 , 0.298155 , 0.435586 , 0.374235 , 0.398014 , 0.494184 , 0.421132 , 0.457911 , 0.539605 , 0.395944 , 0.363832 , 0.355697 , 0.399445 , 0.329871 , 0.401911 , 0.362346 , 0.370922 , 0.420768 , 0.438129 , 0.374863 , 0.391056 , 0.3864 , 0.573633 , 0.502077 
 1038 , 0.524685 , 0.348154 , 0.407089 , 0.266125 , 0.422121 , 0.483803 , 0.328391 , 0.387558 , 0.516811 , 0.465672 , 0.579297 , 0.408843 , 0.516358 , 0.518354 , 0.356701 , 0.523218 , 0.508164 , 0.545506 , 0.418934 , 0.400649 , 0.402292 , 0.445589 , 0.428584 , 0.360826 , 0.4072 , 0.294865 , 0.432499 , 0.36742 , 0.392367 , 0.490144 , 0.416232 , 0.455338 , 0.537312 , 0.392929 , 0.360627 , 0.35272 , 0.396392 , 0.32688 , 0.400208 , 0.357649 , 0.368347 , 0.418713 , 0.435785 , 0.372339 , 0.388815 , 0.384162 , 0.570596 , 0.500367 
 1039 , 0.522373 , 0.345125 , 0.405626 , 0.263424 , 0.41934 , 0.481362 , 0.326758 , 0.385452 , 0.514479 , 0.463955 , 0.577229 , 0.407853 , 0.51395 , 0.514689 , 0.354341 , 0.520465 , 0.504469 , 0.541753 , 0.417764 , 0.399629 , 0.400004 , 0.443439 , 0.426859 , 0.357737 , 0.403586 , 0.291701 , 0.427322 , 0.363624 , 0.387237 , 0.486687 , 0.413817 , 0.450285 , 0.535999 , 0.390346 , 0.356502 , 0.349314 , 0.394161 , 0.324245 , 0.398846 , 0.355014 , 0.366258 , 0.416959 , 0.434498 , 0.369643 , 0.386841 , 0.382255 , 0.566922 , 0.497028 
 1040 , 0.519984 , 0.343531 , 0.404728 , 0.261154 , 0.417554 , 0.479724 , 0.326102 , 0.384499 , 0.513488 , 0.462472 , 0.574673 , 0.407129 , 0.5131 , 0.512503 , 0.353635 , 0.518556 , 0.501071 , 0.540025 , 0.417111 , 0.398885 , 0.398653 , 0.442785 , 0.425466 , 0.354409 , 0.399637 , 0.288853 , 0.423297 , 0.361082 , 0.383138 , 0.485357 , 0.411191 , 0.445463 , 0.53468 , 0.387066 , 0.352252 , 0.345822 , 0.391969 , 0.321266 , 0.395576 , 0.35275 , 0.363794 , 0.41544 , 0.43402 , 0.368154 , 0.385329 , 0.380371 , 0.565134 , 0.495129 
 1041 , 0.517443 , 0.341949 , 0.403808 , 0.258782 , 0.415746 , 0.478049 , 0.325487 , 0.383577 , 0.512552 , 0.460909 , 0.571909 , 0.406375 , 0.512329 , 0.510306 , 0.353021 , 0.516609 , 0.497479 , 0.538362 , 0.416457 , 0.398105 , 0.397283 , 0.442212 , 0.424005 , 0.350842 , 0.395382 , 0.285838 , 0.419114 , 0.358456 , 0.378842 , 0.484118 , 0.408376 , 0.4403 , 0.533271 , 0.383511 , 0.347718 , 0.342083 , 0.389646 , 0.318062 , 0.391925 , 0.350375 , 0.361113 , 0.413845 , 0.433575 , 0.366671 , 0.383777 , 0.378364 , 0.563406 , 0.493222 
 1042 , 0.514751 , 0.342199 , 0.403268 , 0.258009 , 0.415813 , 0.477293 , 0.324416 , 0.383638 , 0.51217 , 0.459165 , 0.569313 , 0.405448 , 0.512838 , 0.509145 , 0.352921 , 0.515818 , 0.494676 , 0.538028 , 0.416358 , 0.398197 , 0.395505 , 0.44226 , 0.424788 , 0.348939 , 0.394348 , 0.284289 , 0.418593 , 0.359049 , 0.378645 , 0.481308 , 0.406182 , 0.440258 , 0.530154 , 0.380791 , 0.345291 , 0.339997 , 0.388354 , 0.315597 , 0.389121 , 0.349184 , 0.358659 , 0.4135 , 0.431984 , 0.365933 , 0.38336 , 0.37919 , 0.56224 , 0.491551 
