  time  ,00:20 AM,00:10 AM,00:01 AM,59:48 AM,59:36 AM,58:57 AM,58:46 AM,58:27 AM,58:15 AM,58:02 AM,57:14 AM,57:04 AM,56:54 AM,56:45 AM,56:36 AM,56:17 AM,56:04 AM,55:52 AM,55:41 AM,55:17 AM,54:28 AM,54:17 AM,54:05 AM,53:51 AM,53:39 AM,52:58 AM,52:44 AM,52:31 AM,52:16 AM,52:05 AM,49:46 AM,49:35 AM,49:23 AM,49:08 AM,48:55 AM,47:49 AM,47:36 AM,47:15 AM,46:52 AM,46:40 AM,46:11 AM,46:00 AM,45:45 AM,45:28 AM,45:13 AM,44:12 AM,44:02 AM,43:51 AM,43:28 AM,43:11 AM,42:28 AM,42:12 AM,41:59 AM,41:43 AM,41:27 AM,40:39 AM,40:26 AM,40:15 AM,39:57 AM,39:40 AM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 326 , 0.039153 , 0.034816 , 0.03683 , 0.036216 , 0.036596 , 0.037912 , 0.043753 , 0.028824 , 0.038373 , 0.039533 , 0.032483 , 0.034687 , 0.039603 , 0.030078 , 0.036011 , 0.046431 , 0.039091 , 0.042559 , 0.038618 , 0.039474 , 0.032922 , 0.03572 , 0.036165 , 0.035459 , 0.028039 , 0.051068 , 0.033514 , 0.034015 , 0.05449 , 0.050046 , 0.042084 , 0.040562 , 0.043606 , 0.037342 , 0.034233 , 0.035554 , 0.030716 , 0.037813 , 0.037088 , 0.035689 , 0.039272 , 0.047634 , 0.032028 , 0.03543 , 0.036374 , 0.033787 , 0.033026 , 0.03491 , 0.035478 , 0.038832 , 0.035209 , 0.035348 , 0.035197 , 0.03563 , 0.036163 , 0.039442 , 0.036337 , 0.033164 , 0.031482 , 0.032299 
 327 , 0.038 , 0.03338 , 0.035879 , 0.035248 , 0.03517 , 0.03607 , 0.042533 , 0.027312 , 0.037011 , 0.03836 , 0.031024 , 0.033413 , 0.038501 , 0.028435 , 0.033802 , 0.044995 , 0.03806 , 0.041207 , 0.037655 , 0.038543 , 0.031437 , 0.034292 , 0.034964 , 0.033884 , 0.026722 , 0.049912 , 0.031605 , 0.032723 , 0.053722 , 0.049137 , 0.040227 , 0.038701 , 0.041601 , 0.036121 , 0.033392 , 0.034119 , 0.028033 , 0.035257 , 0.036371 , 0.034608 , 0.036731 , 0.046848 , 0.032317 , 0.03373 , 0.034758 , 0.032007 , 0.032101 , 0.033548 , 0.033777 , 0.037279 , 0.034183 , 0.033567 , 0.03373 , 0.034636 , 0.034436 , 0.038298 , 0.03492 , 0.030783 , 0.02932 , 0.031867 
 328 , 0.037072 , 0.032206 , 0.03511 , 0.034476 , 0.03401 , 0.034549 , 0.041548 , 0.026059 , 0.035901 , 0.037405 , 0.02982 , 0.032364 , 0.037603 , 0.027082 , 0.031974 , 0.043819 , 0.037213 , 0.040091 , 0.036878 , 0.03779 , 0.030212 , 0.033113 , 0.033987 , 0.032592 , 0.025638 , 0.04901 , 0.030026 , 0.031673 , 0.053135 , 0.048419 , 0.038695 , 0.037163 , 0.039952 , 0.035124 , 0.032717 , 0.03295 , 0.025817 , 0.033144 , 0.035799 , 0.033738 , 0.034627 , 0.046204 , 0.032588 , 0.032333 , 0.033427 , 0.030533 , 0.031358 , 0.032425 , 0.032373 , 0.036014 , 0.033354 , 0.0321 , 0.032522 , 0.033843 , 0.033008 , 0.037375 , 0.03375 , 0.028812 , 0.027533 , 0.031498 
 329 , 0.03673 , 0.031682 , 0.034938 , 0.033687 , 0.033291 , 0.03391 , 0.040865 , 0.025493 , 0.035134 , 0.036685 , 0.028941 , 0.032142 , 0.037044 , 0.026674 , 0.032339 , 0.044298 , 0.036569 , 0.039505 , 0.036873 , 0.037457 , 0.029998 , 0.032863 , 0.033708 , 0.032477 , 0.02533 , 0.048466 , 0.029963 , 0.031318 , 0.052604 , 0.048278 , 0.038047 , 0.036883 , 0.039836 , 0.034486 , 0.032384 , 0.033213 , 0.0254 , 0.034301 , 0.035508 , 0.033321 , 0.033439 , 0.046677 , 0.032435 , 0.032581 , 0.033788 , 0.030379 , 0.030496 , 0.032515 , 0.032395 , 0.035904 , 0.033103 , 0.032238 , 0.031906 , 0.033517 , 0.032849 , 0.037035 , 0.033555 , 0.028852 , 0.028858 , 0.031694 
 330 , 0.03644 , 0.031239 , 0.034795 , 0.03301 , 0.032693 , 0.033384 , 0.040298 , 0.02503 , 0.034488 , 0.036073 , 0.028197 , 0.031971 , 0.036576 , 0.026356 , 0.03271 , 0.044764 , 0.036016 , 0.039011 , 0.036887 , 0.037196 , 0.029855 , 0.032675 , 0.033467 , 0.032424 , 0.025086 , 0.048001 , 0.029951 , 0.031048 , 0.052139 , 0.048174 , 0.037522 , 0.036658 , 0.039794 , 0.033957 , 0.032121 , 0.033466 , 0.025098 , 0.03543 , 0.035256 , 0.032986 , 0.032441 , 0.047113 , 0.032302 , 0.032861 , 0.034141 , 0.030296 , 0.029748 , 0.032623 , 0.032453 , 0.035865 , 0.032894 , 0.032399 , 0.031388 , 0.033258 , 0.03276 , 0.036758 , 0.033413 , 0.028951 , 0.030128 , 0.031858 
 331 , 0.03615 , 0.030821 , 0.034644 , 0.032405 , 0.032162 , 0.032915 , 0.039805 , 0.024639 , 0.033918 , 0.03553 , 0.027551 , 0.031808 , 0.036163 , 0.026069 , 0.033009 , 0.045164 , 0.035525 , 0.038569 , 0.036881 , 0.036978 , 0.029736 , 0.032503 , 0.033215 , 0.032375 , 0.024858 , 0.047555 , 0.029931 , 0.03082 , 0.051697 , 0.048067 , 0.03707 , 0.036429 , 0.039758 , 0.0335 , 0.031904 , 0.033645 , 0.024835 , 0.036431 , 0.035012 , 0.032693 , 0.031576 , 0.047479 , 0.032192 , 0.033109 , 0.034426 , 0.030242 , 0.029075 , 0.032702 , 0.032491 , 0.035839 , 0.032686 , 0.032514 , 0.030918 , 0.033024 , 0.032693 , 0.036498 , 0.033282 , 0.029024 , 0.031264 , 0.031978 
 332 , 0.035361 , 0.030004 , 0.033801 , 0.031809 , 0.03148 , 0.032328 , 0.038904 , 0.024039 , 0.033241 , 0.034789 , 0.027081 , 0.031201 , 0.035202 , 0.025452 , 0.032476 , 0.044721 , 0.035028 , 0.038099 , 0.036347 , 0.036263 , 0.029278 , 0.032007 , 0.032586 , 0.031722 , 0.024403 , 0.046798 , 0.029216 , 0.029996 , 0.050742 , 0.047225 , 0.036496 , 0.03566 , 0.038722 , 0.0326 , 0.030888 , 0.032369 , 0.024596 , 0.035661 , 0.034073 , 0.032063 , 0.031595 , 0.04647 , 0.031277 , 0.03261 , 0.033723 , 0.029376 , 0.028118 , 0.031976 , 0.031898 , 0.035028 , 0.03203 , 0.031747 , 0.030025 , 0.032145 , 0.03165 , 0.035408 , 0.032759 , 0.028448 , 0.030494 , 0.030999 
 333 , 0.034316 , 0.028983 , 0.03259 , 0.031241 , 0.030738 , 0.031696 , 0.037814 , 0.023348 , 0.032533 , 0.033968 , 0.026733 , 0.030364 , 0.033969 , 0.024672 , 0.031485 , 0.043809 , 0.034547 , 0.037635 , 0.035531 , 0.035296 , 0.028645 , 0.031342 , 0.03176 , 0.030755 , 0.023834 , 0.045892 , 0.02813 , 0.028867 , 0.049533 , 0.045996 , 0.035877 , 0.034606 , 0.037164 , 0.031485 , 0.029468 , 0.03032 , 0.02438 , 0.033911 , 0.032778 , 0.031269 , 0.032132 , 0.044706 , 0.029947 , 0.031703 , 0.032468 , 0.028091 , 0.02703 , 0.030818 , 0.030967 , 0.033801 , 0.031145 , 0.03051 , 0.028916 , 0.03094 , 0.030114 , 0.033891 , 0.032036 , 0.027527 , 0.028637 , 0.02942 
 334 , 0.033396 , 0.028093 , 0.031533 , 0.030745 , 0.030088 , 0.031146 , 0.036847 , 0.02274 , 0.03191 , 0.033245 , 0.026434 , 0.02963 , 0.032885 , 0.023985 , 0.030613 , 0.043002 , 0.034136 , 0.03723 , 0.03481 , 0.034442 , 0.028085 , 0.030765 , 0.031041 , 0.029897 , 0.023337 , 0.045092 , 0.027177 , 0.027875 , 0.048457 , 0.044911 , 0.035324 , 0.033687 , 0.035793 , 0.030505 , 0.028222 , 0.028532 , 0.024176 , 0.032378 , 0.03164 , 0.030564 , 0.032605 , 0.043162 , 0.028778 , 0.030903 , 0.031374 , 0.026962 , 0.026078 , 0.0298 , 0.030149 , 0.032722 , 0.030364 , 0.029422 , 0.027952 , 0.029877 , 0.028766 , 0.032561 , 0.031391 , 0.026712 , 0.027015 , 0.028039 
 335 , 0.032748 , 0.027401 , 0.030757 , 0.030285 , 0.02957 , 0.03065 , 0.036083 , 0.022273 , 0.031364 , 0.032642 , 0.026188 , 0.029089 , 0.032167 , 0.023476 , 0.029957 , 0.04242 , 0.033853 , 0.036953 , 0.034271 , 0.033808 , 0.027674 , 0.030364 , 0.030505 , 0.029327 , 0.022936 , 0.044461 , 0.02651 , 0.027187 , 0.047733 , 0.04413 , 0.034752 , 0.032985 , 0.03488 , 0.029775 , 0.027411 , 0.02728 , 0.023761 , 0.031211 , 0.03075 , 0.029983 , 0.032903 , 0.042186 , 0.028024 , 0.030237 , 0.030577 , 0.026218 , 0.025466 , 0.029067 , 0.029489 , 0.031869 , 0.02976 , 0.028595 , 0.027239 , 0.029116 , 0.027896 , 0.031695 , 0.030808 , 0.026116 , 0.026006 , 0.027139 
 336 , 0.032759 , 0.027158 , 0.03066 , 0.029806 , 0.029325 , 0.030201 , 0.03574 , 0.022111 , 0.030898 , 0.032235 , 0.026028 , 0.028995 , 0.032388 , 0.023367 , 0.029779 , 0.042389 , 0.03389 , 0.036998 , 0.034153 , 0.033687 , 0.027631 , 0.030418 , 0.030401 , 0.029497 , 0.022709 , 0.044205 , 0.026543 , 0.027263 , 0.04792 , 0.04409 , 0.033952 , 0.032775 , 0.035131 , 0.029626 , 0.027739 , 0.027311 , 0.022551 , 0.030841 , 0.030394 , 0.029629 , 0.032694 , 0.042731 , 0.028339 , 0.029818 , 0.030536 , 0.026446 , 0.025767 , 0.029029 , 0.029139 , 0.031513 , 0.029537 , 0.028339 , 0.027143 , 0.029059 , 0.028227 , 0.032043 , 0.03024 , 0.026017 , 0.026697 , 0.027541 
 337 , 0.032784 , 0.026943 , 0.030581 , 0.029388 , 0.029111 , 0.029803 , 0.03544 , 0.021975 , 0.030498 , 0.031889 , 0.025897 , 0.028922 , 0.032597 , 0.023286 , 0.029634 , 0.042362 , 0.033922 , 0.037044 , 0.034053 , 0.033588 , 0.027589 , 0.030461 , 0.03031 , 0.029655 , 0.022519 , 0.043974 , 0.026587 , 0.02733 , 0.048091 , 0.044063 , 0.03326 , 0.032591 , 0.035366 , 0.029494 , 0.028024 , 0.02736 , 0.021504 , 0.030511 , 0.030079 , 0.029321 , 0.032524 , 0.043234 , 0.028634 , 0.029448 , 0.030477 , 0.02666 , 0.02603 , 0.028993 , 0.028835 , 0.031188 , 0.02935 , 0.028122 , 0.02706 , 0.029027 , 0.028537 , 0.032353 , 0.029752 , 0.025946 , 0.027284 , 0.027872 
 338 , 0.03282 , 0.026751 , 0.030515 , 0.029019 , 0.028919 , 0.029446 , 0.035175 , 0.021859 , 0.03015 , 0.031592 , 0.025788 , 0.028865 , 0.032795 , 0.023227 , 0.029515 , 0.04234 , 0.03395 , 0.03709 , 0.033967 , 0.033506 , 0.027548 , 0.030492 , 0.030231 , 0.029801 , 0.022357 , 0.043763 , 0.026639 , 0.027389 , 0.048251 , 0.044046 , 0.032654 , 0.032429 , 0.035589 , 0.029375 , 0.028274 , 0.027423 , 0.02059 , 0.030215 , 0.0298 , 0.029052 , 0.032385 , 0.043703 , 0.02891 , 0.02912 , 0.030408 , 0.026862 , 0.026262 , 0.028959 , 0.028567 , 0.030889 , 0.029191 , 0.027936 , 0.026986 , 0.029014 , 0.028828 , 0.032631 , 0.029331 , 0.025898 , 0.027788 , 0.028149 
 339 , 0.032805 , 0.026537 , 0.030414 , 0.028911 , 0.028538 , 0.029103 , 0.034941 , 0.021668 , 0.029856 , 0.031117 , 0.025493 , 0.028366 , 0.032471 , 0.022949 , 0.029248 , 0.042259 , 0.033604 , 0.036737 , 0.033739 , 0.033098 , 0.027295 , 0.029906 , 0.029872 , 0.029355 , 0.021861 , 0.043574 , 0.026115 , 0.026828 , 0.04805 , 0.043735 , 0.032493 , 0.032214 , 0.035154 , 0.029075 , 0.027667 , 0.026992 , 0.020436 , 0.030208 , 0.029401 , 0.02846 , 0.031719 , 0.042979 , 0.028156 , 0.028411 , 0.029958 , 0.026272 , 0.025719 , 0.028448 , 0.028154 , 0.030669 , 0.028935 , 0.027316 , 0.026701 , 0.028607 , 0.028579 , 0.032269 , 0.029026 , 0.025813 , 0.027624 , 0.027449 
 340 , 0.03279 , 0.026339 , 0.030316 , 0.028857 , 0.028165 , 0.028799 , 0.034734 , 0.021485 , 0.029604 , 0.030658 , 0.025194 , 0.027843 , 0.032093 , 0.022662 , 0.028984 , 0.042177 , 0.033226 , 0.036351 , 0.033511 , 0.032674 , 0.027032 , 0.029273 , 0.029501 , 0.028856 , 0.021359 , 0.043409 , 0.025549 , 0.026218 , 0.047813 , 0.043405 , 0.032425 , 0.032014 , 0.034654 , 0.028771 , 0.026977 , 0.026525 , 0.020425 , 0.030253 , 0.029023 , 0.027873 , 0.031031 , 0.042126 , 0.027308 , 0.027707 , 0.029485 , 0.02561 , 0.0251 , 0.027909 , 0.027757 , 0.030479 , 0.028687 , 0.026684 , 0.026407 , 0.028172 , 0.028271 , 0.03184 , 0.028776 , 0.025728 , 0.027367 , 0.026652 
 341 , 0.032782 , 0.026166 , 0.030226 , 0.028811 , 0.02784 , 0.02854 , 0.034548 , 0.021325 , 0.029388 , 0.030245 , 0.02492 , 0.027376 , 0.031756 , 0.022402 , 0.028748 , 0.042105 , 0.032886 , 0.036007 , 0.033311 , 0.032294 , 0.026803 , 0.02871 , 0.02917 , 0.028416 , 0.020911 , 0.043268 , 0.025043 , 0.025675 , 0.047607 , 0.04311 , 0.032368 , 0.031838 , 0.03421 , 0.0285 , 0.026369 , 0.026107 , 0.020413 , 0.030302 , 0.028695 , 0.027356 , 0.030416 , 0.041351 , 0.026553 , 0.02708 , 0.029069 , 0.025019 , 0.024553 , 0.027436 , 0.027406 , 0.03031 , 0.028464 , 0.026119 , 0.026143 , 0.027778 , 0.028003 , 0.031465 , 0.028559 , 0.025644 , 0.027148 , 0.025952 
 342 , 0.032744 , 0.026053 , 0.030161 , 0.028695 , 0.027696 , 0.028209 , 0.034355 , 0.021139 , 0.029192 , 0.030106 , 0.024726 , 0.027169 , 0.031366 , 0.022235 , 0.028583 , 0.042094 , 0.032619 , 0.03584 , 0.033201 , 0.032097 , 0.02671 , 0.02839 , 0.028943 , 0.028119 , 0.020701 , 0.04314 , 0.024787 , 0.02543 , 0.047555 , 0.042872 , 0.032291 , 0.03184 , 0.033817 , 0.028278 , 0.026268 , 0.025893 , 0.020611 , 0.03032 , 0.028632 , 0.027173 , 0.030326 , 0.040844 , 0.026276 , 0.026895 , 0.028823 , 0.024861 , 0.024434 , 0.027349 , 0.027299 , 0.03017 , 0.028432 , 0.025769 , 0.026043 , 0.027535 , 0.027603 , 0.03123 , 0.028584 , 0.025509 , 0.026966 , 0.025672 
 343 , 0.032671 , 0.025996 , 0.030121 , 0.028505 , 0.027732 , 0.027799 , 0.034148 , 0.02092 , 0.029009 , 0.030242 , 0.02461 , 0.027222 , 0.030915 , 0.022162 , 0.028489 , 0.042142 , 0.03242 , 0.035846 , 0.033177 , 0.032082 , 0.026747 , 0.028312 , 0.028815 , 0.027961 , 0.020731 , 0.043019 , 0.024778 , 0.025487 , 0.047653 , 0.042683 , 0.032191 , 0.032024 , 0.033468 , 0.028101 , 0.026677 , 0.02588 , 0.021023 , 0.030299 , 0.028834 , 0.027324 , 0.030765 , 0.040604 , 0.026476 , 0.02716 , 0.028748 , 0.025145 , 0.024751 , 0.02765 , 0.027441 , 0.030056 , 0.028599 , 0.02563 , 0.026104 , 0.027442 , 0.027062 , 0.031132 , 0.028852 , 0.025322 , 0.026814 , 0.025817 
 344 , 0.0326 , 0.025933 , 0.030084 , 0.028329 , 0.02776 , 0.027424 , 0.033961 , 0.020717 , 0.028836 , 0.03036 , 0.024506 , 0.027264 , 0.030503 , 0.022093 , 0.0284 , 0.042177 , 0.032228 , 0.035835 , 0.033147 , 0.032059 , 0.02676 , 0.028235 , 0.028686 , 0.027812 , 0.020753 , 0.042902 , 0.024756 , 0.025538 , 0.047719 , 0.042489 , 0.032098 , 0.032199 , 0.033141 , 0.027936 , 0.027034 , 0.025857 , 0.021386 , 0.030271 , 0.029007 , 0.027446 , 0.031136 , 0.040382 , 0.026647 , 0.027401 , 0.028676 , 0.025403 , 0.025041 , 0.027907 , 0.027569 , 0.029952 , 0.028756 , 0.025499 , 0.026152 , 0.027349 , 0.026572 , 0.031037 , 0.02909 , 0.025148 , 0.026664 , 0.025943 
 345 , 0.032522 , 0.025871 , 0.030044 , 0.028169 , 0.027749 , 0.027111 , 0.033795 , 0.020539 , 0.028686 , 0.03046 , 0.024409 , 0.027287 , 0.030168 , 0.022018 , 0.02831 , 0.04222 , 0.032081 , 0.035841 , 0.03312 , 0.03205 , 0.026746 , 0.028164 , 0.028586 , 0.027677 , 0.020759 , 0.042816 , 0.02473 , 0.025563 , 0.047774 , 0.042335 , 0.031991 , 0.03231 , 0.032863 , 0.027772 , 0.027286 , 0.025845 , 0.021644 , 0.030267 , 0.029092 , 0.027493 , 0.031387 , 0.040203 , 0.026791 , 0.027587 , 0.028609 , 0.025617 , 0.025252 , 0.028092 , 0.02766 , 0.029861 , 0.028859 , 0.025375 , 0.026162 , 0.027264 , 0.026161 , 0.03093 , 0.029241 , 0.024975 , 0.026527 , 0.026033 
 346 , 0.032329 , 0.025806 , 0.029924 , 0.028017 , 0.027342 , 0.027157 , 0.033687 , 0.020452 , 0.028668 , 0.030472 , 0.024283 , 0.027162 , 0.030356 , 0.021827 , 0.028133 , 0.04243 , 0.032341 , 0.036094 , 0.033128 , 0.032218 , 0.026537 , 0.028117 , 0.028753 , 0.027586 , 0.020594 , 0.043002 , 0.024658 , 0.025309 , 0.047849 , 0.042595 , 0.031647 , 0.03178 , 0.032887 , 0.027489 , 0.02674 , 0.025998 , 0.021034 , 0.03056 , 0.028416 , 0.026854 , 0.030751 , 0.040322 , 0.026846 , 0.027362 , 0.028555 , 0.025527 , 0.024847 , 0.02775 , 0.027425 , 0.029825 , 0.028427 , 0.025219 , 0.025826 , 0.027211 , 0.026168 , 0.030631 , 0.02863 , 0.024673 , 0.026474 , 0.025845 
 347 , 0.032161 , 0.025755 , 0.02982 , 0.027888 , 0.026981 , 0.027206 , 0.033595 , 0.020383 , 0.028653 , 0.030489 , 0.024172 , 0.027056 , 0.030532 , 0.021659 , 0.027978 , 0.042629 , 0.032584 , 0.036334 , 0.033148 , 0.032378 , 0.026357 , 0.028084 , 0.028913 , 0.027509 , 0.020456 , 0.043177 , 0.024606 , 0.025087 , 0.047934 , 0.042843 , 0.031341 , 0.031308 , 0.032917 , 0.027241 , 0.026258 , 0.026146 , 0.020497 , 0.030838 , 0.027815 , 0.02629 , 0.030189 , 0.04044 , 0.026902 , 0.027159 , 0.028512 , 0.025448 , 0.024485 , 0.027452 , 0.02722 , 0.029793 , 0.028045 , 0.025088 , 0.025528 , 0.02717 , 0.02618 , 0.030363 , 0.028092 , 0.024409 , 0.026429 , 0.025677 
 348 , 0.032014 , 0.025714 , 0.029728 , 0.02778 , 0.026658 , 0.027257 , 0.033516 , 0.020328 , 0.028642 , 0.030511 , 0.024074 , 0.026965 , 0.030697 , 0.02151 , 0.027841 , 0.042819 , 0.032811 , 0.036562 , 0.033178 , 0.032531 , 0.026201 , 0.028061 , 0.029068 , 0.027442 , 0.020338 , 0.043342 , 0.024569 , 0.024892 , 0.048026 , 0.043081 , 0.031066 , 0.030885 , 0.032951 , 0.027023 , 0.025829 , 0.026291 , 0.02002 , 0.031103 , 0.027279 , 0.02579 , 0.029689 , 0.040556 , 0.02696 , 0.026975 , 0.028479 , 0.025379 , 0.024157 , 0.02719 , 0.027039 , 0.029766 , 0.027704 , 0.024977 , 0.025262 , 0.027136 , 0.026195 , 0.030122 , 0.027614 , 0.024176 , 0.026394 , 0.025526 
 349 , 0.031864 , 0.025494 , 0.029531 , 0.02778 , 0.026598 , 0.027174 , 0.033456 , 0.020061 , 0.028531 , 0.030342 , 0.023948 , 0.026868 , 0.03048 , 0.021233 , 0.027784 , 0.042626 , 0.032774 , 0.036584 , 0.033134 , 0.03228 , 0.026071 , 0.028044 , 0.029024 , 0.02738 , 0.020177 , 0.043181 , 0.024421 , 0.024642 , 0.047858 , 0.043031 , 0.031042 , 0.030734 , 0.032927 , 0.026874 , 0.025622 , 0.026008 , 0.019927 , 0.030901 , 0.027367 , 0.025651 , 0.029574 , 0.040702 , 0.026637 , 0.026901 , 0.028527 , 0.025185 , 0.024017 , 0.026905 , 0.026809 , 0.029678 , 0.027432 , 0.024936 , 0.025226 , 0.026909 , 0.02603 , 0.030132 , 0.027551 , 0.024062 , 0.026103 , 0.025259 
 350 , 0.03172 , 0.025223 , 0.029305 , 0.027819 , 0.026635 , 0.027047 , 0.033404 , 0.01973 , 0.028393 , 0.030107 , 0.023821 , 0.026768 , 0.03013 , 0.020926 , 0.027761 , 0.042291 , 0.03264 , 0.036523 , 0.033055 , 0.03189 , 0.025955 , 0.028026 , 0.028908 , 0.027319 , 0.020004 , 0.042908 , 0.02424 , 0.024382 , 0.047597 , 0.04288 , 0.031109 , 0.030692 , 0.03288 , 0.026761 , 0.025505 , 0.02559 , 0.019976 , 0.030534 , 0.027688 , 0.02565 , 0.029607 , 0.040854 , 0.026196 , 0.026878 , 0.028605 , 0.024955 , 0.023957 , 0.026626 , 0.026573 , 0.029576 , 0.027196 , 0.024922 , 0.025277 , 0.026625 , 0.025804 , 0.030235 , 0.027646 , 0.023997 , 0.025736 , 0.024965 
 351 , 0.03159 , 0.024979 , 0.029098 , 0.027853 , 0.026669 , 0.026929 , 0.033354 , 0.019428 , 0.028269 , 0.029887 , 0.023708 , 0.026671 , 0.029806 , 0.020646 , 0.027742 , 0.041969 , 0.032516 , 0.036459 , 0.032972 , 0.031529 , 0.025845 , 0.028003 , 0.0288 , 0.027261 , 0.019841 , 0.042655 , 0.024073 , 0.024142 , 0.047348 , 0.042743 , 0.031168 , 0.030657 , 0.032832 , 0.02666 , 0.025395 , 0.025216 , 0.020016 , 0.030194 , 0.027992 , 0.025646 , 0.029637 , 0.040997 , 0.025798 , 0.026864 , 0.02868 , 0.024744 , 0.023912 , 0.026369 , 0.026359 , 0.029488 , 0.026977 , 0.024907 , 0.025327 , 0.026368 , 0.025596 , 0.030333 , 0.027736 , 0.023936 , 0.025402 , 0.024702 
 352 , 0.031449 , 0.024807 , 0.028977 , 0.027844 , 0.026671 , 0.026944 , 0.033327 , 0.019229 , 0.028154 , 0.02974 , 0.023637 , 0.026583 , 0.029615 , 0.0205 , 0.027684 , 0.041806 , 0.032415 , 0.036412 , 0.032915 , 0.031265 , 0.025793 , 0.027959 , 0.028707 , 0.027182 , 0.01971 , 0.042514 , 0.023976 , 0.024007 , 0.047191 , 0.042637 , 0.031159 , 0.030613 , 0.032735 , 0.026564 , 0.025291 , 0.024942 , 0.020018 , 0.029931 , 0.028062 , 0.025658 , 0.029687 , 0.041018 , 0.02564 , 0.026799 , 0.028681 , 0.024599 , 0.023888 , 0.026212 , 0.026181 , 0.02934 , 0.026876 , 0.024795 , 0.025311 , 0.026237 , 0.025481 , 0.030352 , 0.02781 , 0.02381 , 0.025188 , 0.0246 
 353 , 0.031279 , 0.02475 , 0.029006 , 0.027754 , 0.026615 , 0.02721 , 0.033345 , 0.019198 , 0.028044 , 0.029719 , 0.023637 , 0.026511 , 0.029656 , 0.02059 , 0.027547 , 0.041944 , 0.032351 , 0.036402 , 0.032917 , 0.031165 , 0.025849 , 0.027879 , 0.028639 , 0.027061 , 0.019626 , 0.042573 , 0.024005 , 0.02406 , 0.047202 , 0.042579 , 0.031024 , 0.030545 , 0.032541 , 0.026463 , 0.02519 , 0.02482 , 0.019951 , 0.02979 , 0.027682 , 0.025705 , 0.029781 , 0.040808 , 0.025913 , 0.026621 , 0.028542 , 0.024562 , 0.023889 , 0.026228 , 0.026056 , 0.029062 , 0.026991 , 0.024495 , 0.025166 , 0.026329 , 0.025535 , 0.030222 , 0.027858 , 0.023554 , 0.025176 , 0.024787 
 354 , 0.031117 , 0.024694 , 0.029033 , 0.027667 , 0.026562 , 0.027461 , 0.033359 , 0.019169 , 0.027938 , 0.029699 , 0.023634 , 0.026443 , 0.029693 , 0.020677 , 0.027416 , 0.042072 , 0.032287 , 0.036389 , 0.032918 , 0.031067 , 0.025901 , 0.027803 , 0.028572 , 0.026945 , 0.019548 , 0.042628 , 0.024031 , 0.024109 , 0.047208 , 0.042519 , 0.030896 , 0.030479 , 0.032357 , 0.026367 , 0.025094 , 0.024704 , 0.019889 , 0.029657 , 0.027325 , 0.025751 , 0.029868 , 0.040607 , 0.02617 , 0.026452 , 0.028409 , 0.024527 , 0.023889 , 0.026243 , 0.025938 , 0.028799 , 0.027101 , 0.024213 , 0.025027 , 0.026415 , 0.025588 , 0.030098 , 0.027903 , 0.023313 , 0.025165 , 0.024963 
 355 , 0.030962 , 0.02464 , 0.029058 , 0.027585 , 0.02651 , 0.027696 , 0.03337 , 0.019141 , 0.027836 , 0.02968 , 0.02363 , 0.026378 , 0.029727 , 0.02076 , 0.02729 , 0.04219 , 0.032224 , 0.036376 , 0.032917 , 0.030973 , 0.025948 , 0.027728 , 0.028507 , 0.026834 , 0.019475 , 0.042678 , 0.024054 , 0.024155 , 0.047212 , 0.042458 , 0.030774 , 0.030416 , 0.032181 , 0.026274 , 0.025002 , 0.024592 , 0.019831 , 0.029532 , 0.026988 , 0.025795 , 0.029951 , 0.040414 , 0.02641 , 0.026291 , 0.028282 , 0.024494 , 0.023887 , 0.026257 , 0.025826 , 0.02855 , 0.027206 , 0.023947 , 0.024896 , 0.026495 , 0.025639 , 0.02998 , 0.027944 , 0.023085 , 0.025152 , 0.025129 
 356 , 0.031232 , 0.02496 , 0.029164 , 0.027684 , 0.026697 , 0.02781 , 0.03349 , 0.019194 , 0.028089 , 0.029867 , 0.023635 , 0.026566 , 0.029947 , 0.020855 , 0.027575 , 0.042641 , 0.032416 , 0.036585 , 0.033155 , 0.031319 , 0.026084 , 0.027887 , 0.028589 , 0.02707 , 0.019475 , 0.042823 , 0.02414 , 0.02424 , 0.047601 , 0.04277 , 0.030881 , 0.030451 , 0.032488 , 0.02655 , 0.02511 , 0.02479 , 0.019937 , 0.029683 , 0.027221 , 0.025806 , 0.030012 , 0.040672 , 0.026603 , 0.026458 , 0.028366 , 0.024749 , 0.024021 , 0.026307 , 0.0258 , 0.028705 , 0.027365 , 0.024334 , 0.02501 , 0.026512 , 0.025707 , 0.030357 , 0.027963 , 0.023323 , 0.025466 , 0.025094 
