  time  ,18:34 PM,18:48 PM,19:00 PM,19:12 PM,19:25 PM,20:04 PM,20:17 PM,20:28 PM,20:41 PM,21:15 PM,22:01 PM,22:14 PM,22:25 PM,22:35 PM,22:45 PM,23:42 PM,23:57 PM,24:10 PM,24:22 PM,24:38 PM,24:54 PM,25:04 PM,25:16 PM,25:33 PM,25:45 PM,26:35 PM,26:46 PM,26:58 PM,27:10 PM,27:20 PM,28:08 PM,28:21 PM,28:31 PM,28:45 PM,28:59 PM,30:11 PM,30:23 PM,30:38 PM,30:53 PM,31:06 PM,31:27 PM,31:38 PM,31:48 PM,31:59 PM,32:11 PM,32:46 PM,32:55 PM,33:11 PM,33:26 PM,33:36 PM,34:45 PM,34:59 PM,35:11 PM,35:26 PM,35:36 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 982 , 0.190246 , 0.194888 , 0.279184 , 0.214396 , 0.250942 , 0.327226 , 0.4055 , 0.359715 , 0.517061 , 0.368397 , 0.199426 , 0.277975 , 0.274457 , 0.325262 , 0.198302 , 0.248969 , 0.115515 , 0.265801 , 0.110239 , 0.245375 , 0.203192 , 0.240004 , 0.260259 , 0.255575 , 0.164064 , 0.161739 , 0.287274 , 0.400722 , 0.232043 , 0.18944 , 0.145336 , 0.204711 , 0.361096 , 0.24993 , 0.243753 , 0.16535 , 0.258089 , 0.126677 , 0.166963 , 0.119367 , 0.299859 , 0.280394 , 0.3816 , 0.278567 , 0.238992 , 0.47396 , 0.301361 , 0.303085 , 0.250822 , 0.357321 , 0.260637 , 0.209961 , 0.248643 , 0.229246 , 0.251663 
 983 , 0.189964 , 0.195098 , 0.27962 , 0.214673 , 0.251192 , 0.327777 , 0.405623 , 0.359917 , 0.517279 , 0.36883 , 0.199769 , 0.278249 , 0.274521 , 0.325626 , 0.198389 , 0.249435 , 0.115744 , 0.266173 , 0.11037 , 0.245629 , 0.203343 , 0.240213 , 0.260328 , 0.256008 , 0.164193 , 0.162007 , 0.287453 , 0.400961 , 0.232388 , 0.189587 , 0.145655 , 0.204671 , 0.361279 , 0.250086 , 0.243718 , 0.165658 , 0.258588 , 0.126834 , 0.167201 , 0.119447 , 0.299975 , 0.280717 , 0.382131 , 0.279089 , 0.23909 , 0.474289 , 0.301329 , 0.303403 , 0.251012 , 0.3575 , 0.260696 , 0.209994 , 0.248869 , 0.229328 , 0.251877 
 984 , 0.189609 , 0.195272 , 0.279796 , 0.214814 , 0.251439 , 0.32826 , 0.405841 , 0.359948 , 0.517399 , 0.368942 , 0.199961 , 0.278404 , 0.274535 , 0.325894 , 0.19844 , 0.249868 , 0.115914 , 0.266472 , 0.110448 , 0.245802 , 0.203352 , 0.24025 , 0.260408 , 0.256274 , 0.164232 , 0.162345 , 0.28762 , 0.401126 , 0.23258 , 0.189651 , 0.145954 , 0.204658 , 0.361306 , 0.250073 , 0.243709 , 0.165889 , 0.259041 , 0.126898 , 0.167649 , 0.11951 , 0.299886 , 0.280984 , 0.38248 , 0.279352 , 0.239131 , 0.474103 , 0.301329 , 0.303652 , 0.250969 , 0.357813 , 0.26098 , 0.210065 , 0.248937 , 0.229292 , 0.252088 
 985 , 0.189246 , 0.195442 , 0.279976 , 0.214959 , 0.251693 , 0.328753 , 0.40606 , 0.359972 , 0.517514 , 0.369045 , 0.200158 , 0.278546 , 0.274554 , 0.326157 , 0.198489 , 0.250297 , 0.116093 , 0.266766 , 0.110526 , 0.245973 , 0.203358 , 0.240279 , 0.260493 , 0.256527 , 0.164274 , 0.162683 , 0.287789 , 0.401294 , 0.232764 , 0.189714 , 0.146248 , 0.204652 , 0.361334 , 0.250067 , 0.243701 , 0.166113 , 0.259498 , 0.12697 , 0.168104 , 0.119582 , 0.299798 , 0.281252 , 0.382825 , 0.27961 , 0.239173 , 0.473903 , 0.30133 , 0.303918 , 0.250927 , 0.358134 , 0.261285 , 0.210124 , 0.249003 , 0.229257 , 0.252306 
 986 , 0.188849 , 0.195538 , 0.279805 , 0.214977 , 0.251889 , 0.328717 , 0.406524 , 0.36002 , 0.517217 , 0.369118 , 0.200151 , 0.278571 , 0.274554 , 0.326308 , 0.19856 , 0.250417 , 0.116004 , 0.266936 , 0.110429 , 0.246059 , 0.203224 , 0.240255 , 0.260477 , 0.256383 , 0.164278 , 0.16278 , 0.287788 , 0.401434 , 0.232612 , 0.189513 , 0.146013 , 0.204602 , 0.361476 , 0.249906 , 0.243489 , 0.166184 , 0.259642 , 0.126702 , 0.168329 , 0.119314 , 0.299754 , 0.281388 , 0.382983 , 0.279396 , 0.239216 , 0.473811 , 0.30121 , 0.303925 , 0.25074 , 0.358361 , 0.261149 , 0.210092 , 0.24874 , 0.228969 , 0.252417 
 987 , 0.188407 , 0.19558 , 0.279691 , 0.214908 , 0.252152 , 0.328613 , 0.407089 , 0.360189 , 0.516833 , 0.369385 , 0.200187 , 0.278679 , 0.274591 , 0.326446 , 0.198632 , 0.250453 , 0.115924 , 0.267026 , 0.110272 , 0.246177 , 0.203026 , 0.240279 , 0.260448 , 0.256224 , 0.16426 , 0.162781 , 0.287663 , 0.401462 , 0.232374 , 0.189223 , 0.145706 , 0.204513 , 0.361676 , 0.249832 , 0.243432 , 0.166257 , 0.259768 , 0.126471 , 0.168433 , 0.119026 , 0.299919 , 0.281518 , 0.383231 , 0.279291 , 0.239259 , 0.473996 , 0.301152 , 0.303888 , 0.250631 , 0.358701 , 0.260856 , 0.210021 , 0.248498 , 0.228754 , 0.252467 
 988 , 0.187928 , 0.195602 , 0.279646 , 0.214798 , 0.25247 , 0.328518 , 0.407695 , 0.360416 , 0.516438 , 0.369743 , 0.200257 , 0.27884 , 0.274651 , 0.326594 , 0.198688 , 0.250478 , 0.115882 , 0.267105 , 0.1101 , 0.246315 , 0.202817 , 0.240337 , 0.260415 , 0.256091 , 0.16423 , 0.162763 , 0.287506 , 0.401429 , 0.232121 , 0.188912 , 0.145423 , 0.204411 , 0.3619 , 0.249825 , 0.243457 , 0.166349 , 0.259906 , 0.126295 , 0.168511 , 0.118757 , 0.30019 , 0.281647 , 0.383547 , 0.279289 , 0.239302 , 0.474323 , 0.301123 , 0.303862 , 0.250588 , 0.359119 , 0.260525 , 0.209948 , 0.24829 , 0.228585 , 0.252496 
 989 , 0.187764 , 0.195492 , 0.2796 , 0.214812 , 0.25279 , 0.328653 , 0.408126 , 0.360929 , 0.516477 , 0.369936 , 0.200339 , 0.278973 , 0.27477 , 0.326797 , 0.198737 , 0.250417 , 0.115756 , 0.267229 , 0.110071 , 0.246299 , 0.202686 , 0.240224 , 0.260365 , 0.256086 , 0.164259 , 0.162657 , 0.287404 , 0.401466 , 0.231937 , 0.188747 , 0.145143 , 0.204288 , 0.362047 , 0.24996 , 0.243689 , 0.166453 , 0.260255 , 0.126179 , 0.168385 , 0.118654 , 0.300411 , 0.281795 , 0.383875 , 0.279312 , 0.239351 , 0.474558 , 0.301089 , 0.30397 , 0.250722 , 0.359556 , 0.260416 , 0.210024 , 0.248248 , 0.228607 , 0.252688 
 990 , 0.187902 , 0.195324 , 0.279566 , 0.21502 , 0.253084 , 0.329033 , 0.408446 , 0.361733 , 0.517062 , 0.370036 , 0.200407 , 0.279092 , 0.275008 , 0.327194 , 0.198805 , 0.250373 , 0.115563 , 0.267477 , 0.110259 , 0.246162 , 0.202753 , 0.240012 , 0.260378 , 0.256294 , 0.164436 , 0.162521 , 0.287504 , 0.401694 , 0.231896 , 0.188817 , 0.1449 , 0.204261 , 0.362259 , 0.25022 , 0.244078 , 0.166621 , 0.260895 , 0.126144 , 0.168138 , 0.118706 , 0.300593 , 0.282023 , 0.384293 , 0.279532 , 0.239495 , 0.474805 , 0.301076 , 0.304338 , 0.251118 , 0.360056 , 0.260556 , 0.210319 , 0.248382 , 0.228855 , 0.253143 
 991 , 0.18809 , 0.19525 , 0.279565 , 0.215353 , 0.253343 , 0.329492 , 0.40887 , 0.362646 , 0.517987 , 0.370212 , 0.200441 , 0.279219 , 0.275381 , 0.327894 , 0.19897 , 0.250511 , 0.115356 , 0.267908 , 0.110597 , 0.246081 , 0.20301 , 0.239885 , 0.260494 , 0.256715 , 0.164758 , 0.162425 , 0.287841 , 0.402132 , 0.231997 , 0.189071 , 0.144732 , 0.204414 , 0.362705 , 0.250477 , 0.244441 , 0.166906 , 0.261771 , 0.126126 , 0.167954 , 0.11878 , 0.300758 , 0.282346 , 0.384853 , 0.280089 , 0.2398 , 0.47523 , 0.301147 , 0.304959 , 0.25166 , 0.360634 , 0.260807 , 0.210762 , 0.248583 , 0.229199 , 0.253816 
 992 , 0.188157 , 0.195163 , 0.27956 , 0.215614 , 0.253495 , 0.329899 , 0.409266 , 0.363467 , 0.518714 , 0.370338 , 0.200489 , 0.279366 , 0.275711 , 0.328566 , 0.199071 , 0.250668 , 0.115129 , 0.268266 , 0.110867 , 0.246008 , 0.203198 , 0.239788 , 0.260661 , 0.257074 , 0.164962 , 0.162303 , 0.288144 , 0.402547 , 0.23209 , 0.189254 , 0.144587 , 0.204532 , 0.36313 , 0.250592 , 0.244709 , 0.167157 , 0.262476 , 0.126161 , 0.167773 , 0.118776 , 0.300864 , 0.282548 , 0.385404 , 0.28064 , 0.239999 , 0.475701 , 0.301176 , 0.30543 , 0.252094 , 0.361095 , 0.260999 , 0.211107 , 0.24876 , 0.229532 , 0.254314 
 993 , 0.18788 , 0.195039 , 0.279514 , 0.215633 , 0.253256 , 0.330123 , 0.409498 , 0.363879 , 0.518754 , 0.37022 , 0.20057 , 0.279548 , 0.275867 , 0.329102 , 0.198991 , 0.250833 , 0.114837 , 0.268319 , 0.110869 , 0.245986 , 0.203094 , 0.239789 , 0.260981 , 0.257224 , 0.164753 , 0.162052 , 0.288245 , 0.402828 , 0.232114 , 0.189222 , 0.144456 , 0.20453 , 0.363432 , 0.250233 , 0.244669 , 0.167261 , 0.262602 , 0.12637 , 0.167599 , 0.118543 , 0.300741 , 0.282368 , 0.385866 , 0.281085 , 0.239839 , 0.476225 , 0.301019 , 0.305368 , 0.252141 , 0.361144 , 0.260981 , 0.21109 , 0.248806 , 0.22975 , 0.254218 
 994 , 0.187589 , 0.194715 , 0.279177 , 0.215462 , 0.252997 , 0.330113 , 0.409015 , 0.3639 , 0.518427 , 0.369737 , 0.200662 , 0.279632 , 0.275707 , 0.329187 , 0.198708 , 0.250638 , 0.114457 , 0.268024 , 0.110658 , 0.245829 , 0.20276 , 0.23952 , 0.26105 , 0.256922 , 0.164324 , 0.161662 , 0.287895 , 0.402908 , 0.231913 , 0.188886 , 0.144049 , 0.204167 , 0.363259 , 0.249712 , 0.244321 , 0.167146 , 0.262246 , 0.126376 , 0.167179 , 0.11818 , 0.300244 , 0.282007 , 0.3858 , 0.280474 , 0.239419 , 0.476184 , 0.300497 , 0.304784 , 0.251835 , 0.360825 , 0.260772 , 0.210636 , 0.248592 , 0.229689 , 0.253848 
 995 , 0.187298 , 0.194382 , 0.27883 , 0.215288 , 0.252723 , 0.330104 , 0.40851 , 0.363908 , 0.5181 , 0.369227 , 0.20076 , 0.279721 , 0.275545 , 0.329264 , 0.198407 , 0.250437 , 0.11406 , 0.267721 , 0.110438 , 0.245664 , 0.202407 , 0.239236 , 0.261125 , 0.256605 , 0.16388 , 0.161258 , 0.287527 , 0.40299 , 0.231707 , 0.188534 , 0.143629 , 0.203801 , 0.363068 , 0.249177 , 0.243958 , 0.167031 , 0.261873 , 0.12637 , 0.166745 , 0.117799 , 0.299728 , 0.281637 , 0.385739 , 0.279838 , 0.238976 , 0.476136 , 0.299946 , 0.304181 , 0.251513 , 0.36048 , 0.260554 , 0.210162 , 0.24837 , 0.229632 , 0.253462 
 996 , 0.187271 , 0.194439 , 0.278724 , 0.214893 , 0.253024 , 0.330124 , 0.408182 , 0.36379 , 0.518125 , 0.369136 , 0.200423 , 0.279781 , 0.275526 , 0.329327 , 0.198308 , 0.250044 , 0.113813 , 0.267662 , 0.11012 , 0.245629 , 0.202001 , 0.23915 , 0.261031 , 0.256297 , 0.163442 , 0.160916 , 0.287243 , 0.402659 , 0.23157 , 0.188219 , 0.143332 , 0.203705 , 0.363085 , 0.249104 , 0.243506 , 0.166724 , 0.261627 , 0.126294 , 0.166573 , 0.117724 , 0.299279 , 0.28141 , 0.385956 , 0.278959 , 0.23873 , 0.476041 , 0.299506 , 0.303845 , 0.251068 , 0.360416 , 0.260469 , 0.209849 , 0.248046 , 0.229287 , 0.253267 
 997 , 0.187237 , 0.194588 , 0.279037 , 0.214655 , 0.253128 , 0.330285 , 0.408472 , 0.363662 , 0.517974 , 0.369269 , 0.200003 , 0.279816 , 0.275609 , 0.329446 , 0.198234 , 0.249633 , 0.113585 , 0.267763 , 0.109871 , 0.245517 , 0.201579 , 0.239222 , 0.260999 , 0.256012 , 0.162996 , 0.160616 , 0.287126 , 0.402361 , 0.231469 , 0.187975 , 0.143173 , 0.203808 , 0.363452 , 0.249281 , 0.243221 , 0.166517 , 0.261552 , 0.126401 , 0.166609 , 0.117683 , 0.299212 , 0.281325 , 0.386771 , 0.278526 , 0.238627 , 0.476299 , 0.299246 , 0.303697 , 0.250798 , 0.360485 , 0.260504 , 0.209802 , 0.247864 , 0.229156 , 0.253095 
 998 , 0.187195 , 0.194753 , 0.279496 , 0.214455 , 0.253165 , 0.3305 , 0.408958 , 0.363535 , 0.517771 , 0.369478 , 0.199549 , 0.279839 , 0.275704 , 0.329588 , 0.198176 , 0.249206 , 0.113358 , 0.267921 , 0.109634 , 0.245373 , 0.201139 , 0.23933 , 0.260991 , 0.255734 , 0.16253 , 0.160312 , 0.287045 , 0.402069 , 0.231379 , 0.187748 , 0.143062 , 0.203977 , 0.363946 , 0.249541 , 0.242979 , 0.166347 , 0.261518 , 0.126566 , 0.166707 , 0.117652 , 0.299273 , 0.28127 , 0.387799 , 0.278224 , 0.238568 , 0.476676 , 0.299031 , 0.303609 , 0.25057 , 0.360589 , 0.260589 , 0.209852 , 0.247725 , 0.229094 , 0.252922 
 999 , 0.186931 , 0.194658 , 0.279996 , 0.214218 , 0.252885 , 0.330554 , 0.408993 , 0.36341 , 0.518004 , 0.369631 , 0.199157 , 0.279619 , 0.275647 , 0.329501 , 0.197777 , 0.24898 , 0.11336 , 0.267895 , 0.109446 , 0.2453 , 0.20093 , 0.239514 , 0.260854 , 0.255536 , 0.162229 , 0.159955 , 0.286844 , 0.402035 , 0.231419 , 0.187316 , 0.142812 , 0.203965 , 0.363995 , 0.249724 , 0.243001 , 0.166076 , 0.261548 , 0.126589 , 0.166586 , 0.117532 , 0.299329 , 0.281133 , 0.388622 , 0.278064 , 0.238594 , 0.476811 , 0.298786 , 0.303377 , 0.250201 , 0.360475 , 0.260879 , 0.209844 , 0.247784 , 0.228684 , 0.252893 
 1000 , 0.186583 , 0.194512 , 0.280422 , 0.213962 , 0.252735 , 0.3305 , 0.408699 , 0.363568 , 0.518671 , 0.369733 , 0.19884 , 0.279345 , 0.275552 , 0.329456 , 0.197302 , 0.249034 , 0.113497 , 0.267857 , 0.109278 , 0.245375 , 0.200937 , 0.239727 , 0.260647 , 0.255593 , 0.162096 , 0.159606 , 0.286638 , 0.402249 , 0.231648 , 0.186817 , 0.142454 , 0.203852 , 0.363685 , 0.249711 , 0.243161 , 0.165697 , 0.2616 , 0.126439 , 0.166265 , 0.117391 , 0.299304 , 0.280957 , 0.389108 , 0.277983 , 0.238683 , 0.476773 , 0.298527 , 0.303072 , 0.249703 , 0.360234 , 0.261224 , 0.209742 , 0.247915 , 0.228047 , 0.252978 
 1001 , 0.186241 , 0.194476 , 0.280759 , 0.213682 , 0.252944 , 0.330409 , 0.408308 , 0.364073 , 0.51957 , 0.369788 , 0.198564 , 0.279133 , 0.275503 , 0.329625 , 0.196945 , 0.24929 , 0.113674 , 0.267886 , 0.109085 , 0.245569 , 0.201042 , 0.239912 , 0.260419 , 0.255931 , 0.162063 , 0.15931 , 0.286508 , 0.402584 , 0.232036 , 0.186341 , 0.142057 , 0.203712 , 0.363205 , 0.249515 , 0.243341 , 0.16525 , 0.261671 , 0.126197 , 0.165868 , 0.11727 , 0.299181 , 0.280776 , 0.389336 , 0.277898 , 0.238811 , 0.476687 , 0.298263 , 0.30276 , 0.249123 , 0.360002 , 0.261504 , 0.209585 , 0.248005 , 0.227322 , 0.253094 
 1002 , 0.186115 , 0.194524 , 0.281025 , 0.213533 , 0.253299 , 0.330241 , 0.408141 , 0.364462 , 0.520244 , 0.369924 , 0.198288 , 0.279093 , 0.27543 , 0.329858 , 0.196731 , 0.249694 , 0.113769 , 0.267953 , 0.108923 , 0.245797 , 0.20116 , 0.239994 , 0.260276 , 0.25623 , 0.161869 , 0.159055 , 0.286504 , 0.402987 , 0.232359 , 0.185998 , 0.141886 , 0.203492 , 0.362838 , 0.249261 , 0.243382 , 0.164825 , 0.261725 , 0.125958 , 0.165516 , 0.117099 , 0.299118 , 0.280709 , 0.389407 , 0.277786 , 0.238903 , 0.476615 , 0.29811 , 0.302548 , 0.248536 , 0.359624 , 0.261608 , 0.209278 , 0.248028 , 0.226872 , 0.252999 
 1003 , 0.186347 , 0.194693 , 0.281123 , 0.213593 , 0.253827 , 0.329919 , 0.408344 , 0.364498 , 0.520518 , 0.370203 , 0.19799 , 0.27938 , 0.275302 , 0.33016 , 0.196736 , 0.250306 , 0.113702 , 0.268003 , 0.108819 , 0.246021 , 0.201228 , 0.239843 , 0.260288 , 0.256393 , 0.161335 , 0.158844 , 0.286704 , 0.403362 , 0.232486 , 0.185857 , 0.142152 , 0.203113 , 0.362729 , 0.248969 , 0.243165 , 0.164474 , 0.261783 , 0.125751 , 0.165279 , 0.116882 , 0.299177 , 0.280866 , 0.389286 , 0.277611 , 0.238946 , 0.476547 , 0.298239 , 0.302548 , 0.247981 , 0.359075 , 0.261401 , 0.208785 , 0.248023 , 0.226897 , 0.252524 
 1004 , 0.186529 , 0.19473 , 0.281076 , 0.213473 , 0.253923 , 0.329395 , 0.408336 , 0.363885 , 0.520954 , 0.370534 , 0.197635 , 0.279656 , 0.27514 , 0.330217 , 0.196481 , 0.250711 , 0.113531 , 0.267794 , 0.10865 , 0.246129 , 0.201113 , 0.239629 , 0.26024 , 0.256123 , 0.160555 , 0.158505 , 0.286737 , 0.403231 , 0.232358 , 0.185541 , 0.142484 , 0.202674 , 0.362781 , 0.248885 , 0.242883 , 0.164224 , 0.261925 , 0.125617 , 0.165129 , 0.116718 , 0.299404 , 0.280976 , 0.389518 , 0.277324 , 0.23894 , 0.47647 , 0.298632 , 0.302716 , 0.24749 , 0.358821 , 0.261311 , 0.208526 , 0.24837 , 0.226804 , 0.252056 
 1005 , 0.186709 , 0.194715 , 0.281018 , 0.213356 , 0.253998 , 0.328853 , 0.408329 , 0.363223 , 0.521453 , 0.370839 , 0.197279 , 0.279956 , 0.274987 , 0.330255 , 0.196233 , 0.251103 , 0.11334 , 0.267612 , 0.108437 , 0.2462 , 0.200962 , 0.239406 , 0.260204 , 0.255832 , 0.159772 , 0.158138 , 0.286759 , 0.403102 , 0.232221 , 0.1852 , 0.142782 , 0.202264 , 0.362842 , 0.24878 , 0.242591 , 0.163987 , 0.262062 , 0.125469 , 0.164999 , 0.116525 , 0.299643 , 0.281101 , 0.389754 , 0.277053 , 0.238908 , 0.476405 , 0.299029 , 0.30287 , 0.247005 , 0.358577 , 0.261199 , 0.208262 , 0.248705 , 0.226704 , 0.251568 
 1006 , 0.186891 , 0.194115 , 0.28092 , 0.21333 , 0.253786 , 0.328303 , 0.408463 , 0.362437 , 0.522376 , 0.370621 , 0.197127 , 0.280275 , 0.274979 , 0.330049 , 0.196076 , 0.250981 , 0.112904 , 0.267812 , 0.107898 , 0.245908 , 0.200412 , 0.239181 , 0.26034 , 0.255358 , 0.159236 , 0.157507 , 0.286514 , 0.402952 , 0.232064 , 0.184806 , 0.142545 , 0.202374 , 0.362917 , 0.248556 , 0.242325 , 0.163969 , 0.261929 , 0.125217 , 0.165194 , 0.116123 , 0.299944 , 0.281383 , 0.389993 , 0.277064 , 0.238511 , 0.476558 , 0.299175 , 0.302791 , 0.246885 , 0.35854 , 0.260853 , 0.207976 , 0.248614 , 0.226586 , 0.251022 
 1007 , 0.187221 , 0.193601 , 0.280914 , 0.213504 , 0.253664 , 0.328347 , 0.408907 , 0.362011 , 0.523023 , 0.370665 , 0.197081 , 0.280666 , 0.275062 , 0.329752 , 0.196023 , 0.250837 , 0.112562 , 0.268103 , 0.107364 , 0.245738 , 0.199908 , 0.239175 , 0.260772 , 0.255044 , 0.15883 , 0.156938 , 0.286352 , 0.40332 , 0.231877 , 0.184568 , 0.142242 , 0.202371 , 0.362623 , 0.248184 , 0.242208 , 0.163831 , 0.261764 , 0.12491 , 0.16531 , 0.115637 , 0.299783 , 0.281699 , 0.390121 , 0.27698 , 0.23796 , 0.476764 , 0.298857 , 0.302668 , 0.24668 , 0.358077 , 0.260293 , 0.207247 , 0.248068 , 0.226571 , 0.250515 
 1008 , 0.187597 , 0.193079 , 0.280929 , 0.213721 , 0.253542 , 0.328495 , 0.409417 , 0.361637 , 0.523647 , 0.370752 , 0.197051 , 0.281069 , 0.275166 , 0.329436 , 0.195986 , 0.250685 , 0.112206 , 0.26842 , 0.106815 , 0.245583 , 0.199387 , 0.2392 , 0.26127 , 0.254748 , 0.158427 , 0.156354 , 0.286205 , 0.403795 , 0.231687 , 0.184352 , 0.141914 , 0.202351 , 0.362264 , 0.247771 , 0.242115 , 0.163661 , 0.261576 , 0.124575 , 0.16542 , 0.115113 , 0.299539 , 0.282035 , 0.390237 , 0.276883 , 0.237367 , 0.476972 , 0.298441 , 0.302528 , 0.246458 , 0.357525 , 0.259668 , 0.20643 , 0.247424 , 0.226584 , 0.249992 
 1009 , 0.187735 , 0.192908 , 0.280808 , 0.213557 , 0.25301 , 0.328943 , 0.409529 , 0.361436 , 0.523852 , 0.37113 , 0.196985 , 0.28099 , 0.275125 , 0.329338 , 0.195758 , 0.250704 , 0.111828 , 0.268445 , 0.106416 , 0.245391 , 0.199044 , 0.239379 , 0.261494 , 0.254608 , 0.158265 , 0.156198 , 0.286072 , 0.404093 , 0.231447 , 0.184276 , 0.141174 , 0.201968 , 0.361947 , 0.247607 , 0.242212 , 0.163479 , 0.261494 , 0.124232 , 0.165522 , 0.114826 , 0.299357 , 0.282027 , 0.390453 , 0.276781 , 0.237122 , 0.477324 , 0.298023 , 0.302421 , 0.246248 , 0.357038 , 0.258965 , 0.206103 , 0.246791 , 0.226505 , 0.249839 
 1010 , 0.18777 , 0.192757 , 0.280704 , 0.213182 , 0.252395 , 0.329232 , 0.40937 , 0.361031 , 0.523742 , 0.37126 , 0.19683 , 0.280539 , 0.274919 , 0.329265 , 0.195448 , 0.250667 , 0.111385 , 0.268467 , 0.106109 , 0.245128 , 0.198772 , 0.239335 , 0.261324 , 0.254411 , 0.158136 , 0.156095 , 0.285814 , 0.404128 , 0.231229 , 0.18414 , 0.140212 , 0.201562 , 0.361862 , 0.247646 , 0.242281 , 0.163279 , 0.261406 , 0.123852 , 0.165591 , 0.114561 , 0.299565 , 0.281905 , 0.390673 , 0.27682 , 0.236989 , 0.47769 , 0.29778 , 0.302207 , 0.24605 , 0.356611 , 0.258377 , 0.206063 , 0.246173 , 0.226398 , 0.249646 
 1011 , 0.187777 , 0.192561 , 0.280644 , 0.21271 , 0.251774 , 0.32935 , 0.409092 , 0.360435 , 0.523484 , 0.371131 , 0.196612 , 0.279903 , 0.274633 , 0.329152 , 0.195105 , 0.250564 , 0.110892 , 0.268539 , 0.105845 , 0.244816 , 0.198506 , 0.239085 , 0.260914 , 0.254113 , 0.157985 , 0.155942 , 0.285469 , 0.404011 , 0.231032 , 0.183923 , 0.139153 , 0.201207 , 0.361942 , 0.247772 , 0.24228 , 0.163057 , 0.261301 , 0.12345 , 0.165634 , 0.114268 , 0.30006 , 0.281764 , 0.390894 , 0.276971 , 0.23687 , 0.478046 , 0.297672 , 0.301897 , 0.245862 , 0.356219 , 0.257892 , 0.206147 , 0.245574 , 0.22628 , 0.249345 
 1012 , 0.187624 , 0.192313 , 0.280304 , 0.212244 , 0.251234 , 0.329535 , 0.408834 , 0.359874 , 0.523076 , 0.371088 , 0.196235 , 0.279265 , 0.274281 , 0.328868 , 0.194595 , 0.250114 , 0.110296 , 0.26834 , 0.105459 , 0.244445 , 0.19799 , 0.23857 , 0.26024 , 0.253731 , 0.157846 , 0.155613 , 0.285132 , 0.403684 , 0.23052 , 0.183439 , 0.138211 , 0.200692 , 0.362065 , 0.247485 , 0.241833 , 0.162518 , 0.261155 , 0.122606 , 0.165427 , 0.11369 , 0.300293 , 0.281482 , 0.390838 , 0.276901 , 0.236733 , 0.478294 , 0.297459 , 0.301554 , 0.245442 , 0.356026 , 0.257323 , 0.205818 , 0.244947 , 0.22593 , 0.248993 
 1013 , 0.18731 , 0.192044 , 0.279663 , 0.211761 , 0.250833 , 0.329801 , 0.40872 , 0.359505 , 0.522653 , 0.371207 , 0.195689 , 0.278772 , 0.273915 , 0.328523 , 0.19394 , 0.249423 , 0.109637 , 0.267878 , 0.104961 , 0.244046 , 0.197165 , 0.237878 , 0.2595 , 0.253332 , 0.157755 , 0.155174 , 0.284899 , 0.403186 , 0.229738 , 0.182783 , 0.137436 , 0.200018 , 0.362259 , 0.246743 , 0.240912 , 0.161697 , 0.260993 , 0.121297 , 0.164979 , 0.112828 , 0.300221 , 0.281073 , 0.390512 , 0.27657 , 0.236665 , 0.478551 , 0.297153 , 0.30126 , 0.244829 , 0.356124 , 0.256671 , 0.205065 , 0.244343 , 0.225318 , 0.248631 
 1014 , 0.18699 , 0.191804 , 0.278941 , 0.211191 , 0.250561 , 0.330093 , 0.408924 , 0.359546 , 0.522632 , 0.37156 , 0.195164 , 0.278643 , 0.27364 , 0.328483 , 0.193373 , 0.248984 , 0.10906 , 0.267505 , 0.104411 , 0.243732 , 0.196196 , 0.237482 , 0.259272 , 0.253121 , 0.157718 , 0.154886 , 0.284886 , 0.40283 , 0.229101 , 0.182382 , 0.136729 , 0.199351 , 0.362527 , 0.24597 , 0.239942 , 0.16093 , 0.260874 , 0.119942 , 0.164654 , 0.111941 , 0.300087 , 0.280708 , 0.390164 , 0.276166 , 0.236838 , 0.479117 , 0.2969 , 0.301202 , 0.244343 , 0.356442 , 0.255986 , 0.204363 , 0.243856 , 0.224584 , 0.248348 
 1015 , 0.18666 , 0.191388 , 0.278316 , 0.210591 , 0.250236 , 0.330261 , 0.409195 , 0.359631 , 0.522782 , 0.371807 , 0.194662 , 0.278556 , 0.273464 , 0.328401 , 0.192818 , 0.248541 , 0.108577 , 0.267173 , 0.103865 , 0.243432 , 0.195224 , 0.237117 , 0.259097 , 0.252922 , 0.157679 , 0.154587 , 0.284739 , 0.402508 , 0.228512 , 0.182006 , 0.135996 , 0.198795 , 0.362813 , 0.245235 , 0.239051 , 0.160084 , 0.260717 , 0.118654 , 0.164292 , 0.111065 , 0.29994 , 0.280358 , 0.389918 , 0.27577 , 0.236952 , 0.479632 , 0.296626 , 0.301139 , 0.243862 , 0.35673 , 0.255278 , 0.203664 , 0.243383 , 0.223866 , 0.247938 
