  time  ,:56:25 A,:56:32 A,:56:39 A,:56:48 A,:56:55 A,:57:52 A,:58:08 A,:58:15 A,:58:26 A,:58:33 A,:59:13 A,:59:20 A,:59:26 A,:59:36 A,:59:48 A,:00:13 P,:00:19 P,:00:27 P,:00:33 P,:00:43 P,:01:38 P,:01:45 P,:01:51 P,:01:59 P,:02:14 P,:02:57 P,:03:02 P,:03:09 P,:03:16 P,:03:24 P,:03:44 P,:03:50 P,:03:59 P,:04:12 P,:04:19 P,:05:00 P,:05:07 P,:05:15 P,:05:23 P,:05:30 P
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 759 , 0.129355 , 0.312069 , 0.30838 , 0.240648 , 0.215792 , 0.23127 , 0.212777 , 0.137809 , 0.227821 , 0.23995 , 0.219174 , 0.201795 , 0.214094 , 0.17719 , 0.20072 , 0.187742 , 0.208862 , 0.207357 , 0.235077 , 0.262268 , 0.340397 , 0.230416 , 0.248115 , 0.193224 , 0.324716 , 0.123407 , 0.152447 , 0.101961 , 0.11033 , 0.117137 , 0.159872 , 0.118543 , 0.069336 , 0.117284 , 0.106943 , 0.218877 , 0.193969 , 0.183553 , 0.137403 , 0.19587 
 760 , 0.129975 , 0.312759 , 0.309074 , 0.241837 , 0.216584 , 0.231155 , 0.212984 , 0.138519 , 0.228373 , 0.239883 , 0.219707 , 0.202142 , 0.214583 , 0.17793 , 0.201257 , 0.188148 , 0.209233 , 0.207573 , 0.235744 , 0.262969 , 0.341115 , 0.23141 , 0.24871 , 0.193977 , 0.32575 , 0.123575 , 0.152612 , 0.102395 , 0.11048 , 0.11742 , 0.159873 , 0.118655 , 0.069583 , 0.11778 , 0.107259 , 0.219215 , 0.194199 , 0.18443 , 0.138363 , 0.19628 
 761 , 0.130486 , 0.313838 , 0.310041 , 0.24262 , 0.217354 , 0.231694 , 0.213613 , 0.139021 , 0.22901 , 0.240519 , 0.220411 , 0.202775 , 0.215291 , 0.178512 , 0.201897 , 0.188499 , 0.209656 , 0.208042 , 0.236346 , 0.263666 , 0.342169 , 0.232274 , 0.249417 , 0.194677 , 0.326721 , 0.123964 , 0.153031 , 0.102748 , 0.110814 , 0.117782 , 0.160329 , 0.118973 , 0.069793 , 0.118178 , 0.107606 , 0.219804 , 0.194796 , 0.18502 , 0.138897 , 0.196892 
 762 , 0.130958 , 0.315155 , 0.311194 , 0.243238 , 0.218177 , 0.232556 , 0.21447 , 0.139512 , 0.229671 , 0.241475 , 0.221233 , 0.20358 , 0.21615 , 0.179022 , 0.202689 , 0.18891 , 0.210145 , 0.208704 , 0.237108 , 0.264431 , 0.343397 , 0.233087 , 0.250209 , 0.19535 , 0.327702 , 0.124486 , 0.1536 , 0.103168 , 0.111251 , 0.11824 , 0.161005 , 0.119413 , 0.070024 , 0.1186 , 0.108015 , 0.220577 , 0.195585 , 0.185609 , 0.139419 , 0.197662 
 763 , 0.131429 , 0.316467 , 0.31235 , 0.243854 , 0.218999 , 0.233418 , 0.215327 , 0.140001 , 0.230334 , 0.242431 , 0.222054 , 0.204385 , 0.217005 , 0.17953 , 0.203481 , 0.189327 , 0.210635 , 0.209369 , 0.237868 , 0.265199 , 0.344623 , 0.233904 , 0.250994 , 0.196026 , 0.328688 , 0.125003 , 0.154174 , 0.103584 , 0.111688 , 0.118702 , 0.161681 , 0.119848 , 0.070253 , 0.119022 , 0.108419 , 0.221349 , 0.196374 , 0.186197 , 0.139941 , 0.198437 
 764 , 0.131742 , 0.317937 , 0.313555 , 0.244292 , 0.219771 , 0.23453 , 0.216353 , 0.140323 , 0.231094 , 0.24357 , 0.222894 , 0.20525 , 0.217915 , 0.179999 , 0.204249 , 0.18993 , 0.21118 , 0.210174 , 0.238646 , 0.265951 , 0.345908 , 0.234608 , 0.251788 , 0.196623 , 0.329656 , 0.125605 , 0.154811 , 0.10395 , 0.112233 , 0.119201 , 0.162524 , 0.120391 , 0.070462 , 0.11939 , 0.10882 , 0.222178 , 0.197317 , 0.186618 , 0.140249 , 0.199241 
 765 , 0.131878 , 0.319548 , 0.314773 , 0.244531 , 0.220485 , 0.235977 , 0.217524 , 0.140387 , 0.23201 , 0.244883 , 0.223757 , 0.20615 , 0.21884 , 0.180463 , 0.204971 , 0.190741 , 0.211812 , 0.211122 , 0.239404 , 0.266722 , 0.347282 , 0.235191 , 0.252606 , 0.197157 , 0.330611 , 0.126298 , 0.155522 , 0.104204 , 0.112918 , 0.119732 , 0.163574 , 0.121066 , 0.070662 , 0.119681 , 0.109226 , 0.223099 , 0.198473 , 0.186815 , 0.1403 , 0.2001 
 766 , 0.13202 , 0.321068 , 0.315911 , 0.244784 , 0.221174 , 0.237363 , 0.218621 , 0.140435 , 0.232899 , 0.246113 , 0.224584 , 0.206997 , 0.219712 , 0.180921 , 0.205659 , 0.191505 , 0.212429 , 0.212012 , 0.240127 , 0.267477 , 0.348597 , 0.235759 , 0.253396 , 0.197683 , 0.331537 , 0.126955 , 0.156198 , 0.104431 , 0.113571 , 0.120235 , 0.164581 , 0.121711 , 0.070857 , 0.119956 , 0.10962 , 0.223979 , 0.199586 , 0.187008 , 0.140353 , 0.200933 
 767 , 0.132159 , 0.322466 , 0.31698 , 0.245022 , 0.221822 , 0.238643 , 0.219628 , 0.1405 , 0.233714 , 0.247252 , 0.225363 , 0.207787 , 0.220525 , 0.181354 , 0.206311 , 0.192225 , 0.213002 , 0.212832 , 0.240796 , 0.268176 , 0.34981 , 0.236294 , 0.254136 , 0.198176 , 0.33239 , 0.127569 , 0.15683 , 0.104645 , 0.114174 , 0.120699 , 0.165503 , 0.122313 , 0.071043 , 0.120216 , 0.109993 , 0.224802 , 0.200609 , 0.187208 , 0.140409 , 0.201708 
 768 , 0.132331 , 0.32352 , 0.317897 , 0.24525 , 0.222399 , 0.239617 , 0.220366 , 0.140682 , 0.234317 , 0.24818 , 0.226091 , 0.208448 , 0.22123 , 0.181762 , 0.206965 , 0.192963 , 0.213508 , 0.213471 , 0.241355 , 0.268748 , 0.35071 , 0.23677 , 0.25476 , 0.198569 , 0.333072 , 0.128048 , 0.1574 , 0.104855 , 0.114656 , 0.121075 , 0.166176 , 0.122803 , 0.071274 , 0.120451 , 0.110372 , 0.225509 , 0.201397 , 0.187557 , 0.140483 , 0.202367 
 769 , 0.132486 , 0.32449 , 0.318762 , 0.24545 , 0.222917 , 0.240505 , 0.221084 , 0.140886 , 0.234864 , 0.249094 , 0.226779 , 0.209077 , 0.221922 , 0.182136 , 0.20759 , 0.193684 , 0.214008 , 0.214101 , 0.241884 , 0.269298 , 0.351593 , 0.237245 , 0.255341 , 0.198931 , 0.333737 , 0.128485 , 0.15795 , 0.105073 , 0.115112 , 0.121433 , 0.166808 , 0.123267 , 0.071483 , 0.120678 , 0.110732 , 0.226219 , 0.202149 , 0.187905 , 0.140553 , 0.202973 
 770 , 0.132633 , 0.325415 , 0.319588 , 0.245644 , 0.223414 , 0.241347 , 0.221767 , 0.141086 , 0.235385 , 0.249968 , 0.227442 , 0.209676 , 0.222579 , 0.182487 , 0.208191 , 0.194374 , 0.214488 , 0.214701 , 0.242391 , 0.269822 , 0.352428 , 0.237696 , 0.255898 , 0.199274 , 0.334365 , 0.128907 , 0.158476 , 0.105281 , 0.115549 , 0.12178 , 0.167412 , 0.12371 , 0.071689 , 0.120899 , 0.111076 , 0.226894 , 0.20287 , 0.18824 , 0.140622 , 0.203556 
 771 , 0.132786 , 0.326115 , 0.320325 , 0.246073 , 0.223902 , 0.241959 , 0.222347 , 0.14138 , 0.235783 , 0.250605 , 0.227969 , 0.210151 , 0.22316 , 0.182815 , 0.208733 , 0.194856 , 0.214951 , 0.215148 , 0.242814 , 0.270235 , 0.353039 , 0.238136 , 0.25632 , 0.199613 , 0.334958 , 0.129212 , 0.15884 , 0.105548 , 0.115865 , 0.122097 , 0.167881 , 0.124055 , 0.071871 , 0.121149 , 0.111338 , 0.22748 , 0.203379 , 0.188661 , 0.140877 , 0.204046 
 772 , 0.132934 , 0.326789 , 0.321094 , 0.24653 , 0.224414 , 0.242477 , 0.222875 , 0.141655 , 0.236138 , 0.251142 , 0.228443 , 0.210582 , 0.223694 , 0.183105 , 0.209231 , 0.195262 , 0.215335 , 0.215509 , 0.243212 , 0.270585 , 0.353494 , 0.238491 , 0.256719 , 0.199931 , 0.335557 , 0.129536 , 0.15914 , 0.105816 , 0.116113 , 0.122401 , 0.168303 , 0.124364 , 0.072037 , 0.121375 , 0.111572 , 0.227925 , 0.203781 , 0.189068 , 0.141128 , 0.204501 
 773 , 0.133077 , 0.327455 , 0.321857 , 0.246982 , 0.224913 , 0.242992 , 0.22339 , 0.14193 , 0.236487 , 0.25167 , 0.228908 , 0.211004 , 0.22422 , 0.183393 , 0.209716 , 0.195661 , 0.215711 , 0.215862 , 0.2436 , 0.270932 , 0.353939 , 0.238841 , 0.257108 , 0.200246 , 0.336148 , 0.129856 , 0.159438 , 0.106075 , 0.116352 , 0.122696 , 0.16872 , 0.124668 , 0.072196 , 0.121602 , 0.111801 , 0.228361 , 0.20417 , 0.189464 , 0.141378 , 0.204943 
 774 , 0.133278 , 0.328071 , 0.322627 , 0.247456 , 0.225446 , 0.24344 , 0.223899 , 0.14222 , 0.23689 , 0.252112 , 0.229343 , 0.21142 , 0.224696 , 0.183719 , 0.21012 , 0.19607 , 0.216058 , 0.216224 , 0.243986 , 0.271307 , 0.354334 , 0.239197 , 0.257481 , 0.200541 , 0.336695 , 0.130212 , 0.159759 , 0.106356 , 0.116603 , 0.122987 , 0.169095 , 0.124938 , 0.072385 , 0.121848 , 0.112042 , 0.228788 , 0.204566 , 0.18989 , 0.141703 , 0.205383 
 775 , 0.133542 , 0.328594 , 0.32338 , 0.247979 , 0.225961 , 0.243847 , 0.224408 , 0.142511 , 0.237313 , 0.252425 , 0.229736 , 0.211812 , 0.225085 , 0.184124 , 0.21043 , 0.196496 , 0.216378 , 0.216616 , 0.244333 , 0.271697 , 0.354662 , 0.239586 , 0.257805 , 0.200794 , 0.337115 , 0.130549 , 0.160101 , 0.106645 , 0.116872 , 0.123253 , 0.169413 , 0.125135 , 0.072599 , 0.122124 , 0.112278 , 0.22924 , 0.20495 , 0.190339 , 0.142115 , 0.205836 
 776 , 0.133808 , 0.329097 , 0.324114 , 0.248511 , 0.22646 , 0.244263 , 0.224914 , 0.142796 , 0.237724 , 0.252721 , 0.230121 , 0.212199 , 0.225462 , 0.184544 , 0.210738 , 0.196925 , 0.216695 , 0.217014 , 0.244659 , 0.272084 , 0.354985 , 0.239977 , 0.258114 , 0.201035 , 0.337506 , 0.130868 , 0.160432 , 0.106927 , 0.117141 , 0.123508 , 0.169715 , 0.125322 , 0.072811 , 0.122396 , 0.112507 , 0.22971 , 0.20533 , 0.190787 , 0.142524 , 0.206295 
 777 , 0.134063 , 0.329592 , 0.324823 , 0.249012 , 0.226951 , 0.244678 , 0.225411 , 0.143075 , 0.23813 , 0.253039 , 0.2305 , 0.212577 , 0.225836 , 0.184953 , 0.211051 , 0.197352 , 0.217006 , 0.217394 , 0.244989 , 0.272474 , 0.355308 , 0.240359 , 0.258425 , 0.201279 , 0.337901 , 0.131174 , 0.160754 , 0.107205 , 0.117407 , 0.123774 , 0.170015 , 0.12551 , 0.073008 , 0.122664 , 0.112729 , 0.230165 , 0.205708 , 0.191219 , 0.142931 , 0.206746 
 778 , 0.134242 , 0.33008 , 0.325389 , 0.249333 , 0.22746 , 0.245055 , 0.225832 , 0.143318 , 0.238485 , 0.253482 , 0.23086 , 0.212929 , 0.226187 , 0.185269 , 0.211373 , 0.197745 , 0.217275 , 0.217673 , 0.245333 , 0.272849 , 0.355666 , 0.24068 , 0.258741 , 0.201519 , 0.338297 , 0.131442 , 0.161033 , 0.107437 , 0.117632 , 0.124066 , 0.170301 , 0.125742 , 0.073112 , 0.122914 , 0.112935 , 0.230557 , 0.206105 , 0.191564 , 0.143342 , 0.207171 
 779 , 0.13442 , 0.33063 , 0.325972 , 0.249635 , 0.228033 , 0.245415 , 0.226268 , 0.143563 , 0.238877 , 0.253947 , 0.231239 , 0.213304 , 0.226542 , 0.185562 , 0.211669 , 0.198123 , 0.217548 , 0.217947 , 0.245713 , 0.273195 , 0.356059 , 0.240997 , 0.259081 , 0.201776 , 0.338696 , 0.131733 , 0.16132 , 0.107678 , 0.11786 , 0.124363 , 0.170598 , 0.126027 , 0.073221 , 0.123176 , 0.113144 , 0.230936 , 0.206516 , 0.191912 , 0.143755 , 0.207612 
 780 , 0.134595 , 0.331179 , 0.326559 , 0.249941 , 0.228609 , 0.245778 , 0.226708 , 0.143815 , 0.239267 , 0.254421 , 0.231626 , 0.213677 , 0.226905 , 0.185858 , 0.211964 , 0.198504 , 0.21782 , 0.218224 , 0.246101 , 0.273544 , 0.356461 , 0.241317 , 0.259425 , 0.202041 , 0.339104 , 0.13203 , 0.16161 , 0.107926 , 0.118089 , 0.124667 , 0.170897 , 0.126313 , 0.073336 , 0.123445 , 0.113359 , 0.231323 , 0.206935 , 0.192258 , 0.144175 , 0.208056 
 781 , 0.134708 , 0.331771 , 0.327066 , 0.250313 , 0.229072 , 0.246225 , 0.22718 , 0.144003 , 0.239743 , 0.254907 , 0.231963 , 0.214033 , 0.227247 , 0.186137 , 0.212194 , 0.198816 , 0.218082 , 0.218497 , 0.246427 , 0.273797 , 0.356844 , 0.241644 , 0.259743 , 0.202252 , 0.33944 , 0.13229 , 0.161914 , 0.108119 , 0.118303 , 0.124934 , 0.171209 , 0.126541 , 0.073466 , 0.123694 , 0.113563 , 0.231697 , 0.207315 , 0.19257 , 0.1445 , 0.208483 
 782 , 0.134792 , 0.332268 , 0.327503 , 0.250683 , 0.229439 , 0.246691 , 0.227591 , 0.144215 , 0.240223 , 0.255336 , 0.232258 , 0.214336 , 0.227566 , 0.186417 , 0.212444 , 0.199097 , 0.218328 , 0.218752 , 0.246662 , 0.274098 , 0.357131 , 0.241941 , 0.260018 , 0.202389 , 0.339749 , 0.132509 , 0.162224 , 0.108268 , 0.118482 , 0.125158 , 0.171521 , 0.126703 , 0.073587 , 0.123913 , 0.113761 , 0.232031 , 0.207655 , 0.192856 , 0.14477 , 0.208814 
 783 , 0.134873 , 0.332775 , 0.327947 , 0.251054 , 0.229807 , 0.247163 , 0.228007 , 0.144432 , 0.240708 , 0.25577 , 0.232559 , 0.214644 , 0.227891 , 0.186702 , 0.212694 , 0.199384 , 0.218574 , 0.219008 , 0.246897 , 0.2744 , 0.35742 , 0.242248 , 0.260294 , 0.202522 , 0.340065 , 0.13273 , 0.162545 , 0.108418 , 0.118662 , 0.125387 , 0.171838 , 0.126864 , 0.073708 , 0.124136 , 0.11396 , 0.232366 , 0.208006 , 0.193137 , 0.145045 , 0.20915 
 784 , 0.134991 , 0.333309 , 0.328462 , 0.251375 , 0.230163 , 0.247625 , 0.228399 , 0.144696 , 0.241172 , 0.256198 , 0.232879 , 0.214973 , 0.228234 , 0.186999 , 0.213001 , 0.199671 , 0.21882 , 0.219313 , 0.24718 , 0.274738 , 0.357682 , 0.24256 , 0.260558 , 0.202668 , 0.340419 , 0.132966 , 0.162849 , 0.108598 , 0.118878 , 0.125634 , 0.172152 , 0.127089 , 0.073839 , 0.124378 , 0.114185 , 0.2327 , 0.20838 , 0.193451 , 0.145329 , 0.209492 
 785 , 0.135168 , 0.333951 , 0.329092 , 0.251689 , 0.230543 , 0.248077 , 0.228817 , 0.145003 , 0.241622 , 0.256694 , 0.233266 , 0.215355 , 0.2286 , 0.187333 , 0.213392 , 0.199993 , 0.219098 , 0.219664 , 0.247579 , 0.275122 , 0.358018 , 0.242908 , 0.260824 , 0.202913 , 0.340861 , 0.133243 , 0.163146 , 0.108824 , 0.119147 , 0.125936 , 0.172445 , 0.127373 , 0.073984 , 0.124665 , 0.114442 , 0.233087 , 0.208779 , 0.193832 , 0.14567 , 0.209905 
 786 , 0.135354 , 0.334631 , 0.329752 , 0.252024 , 0.23094 , 0.248532 , 0.229253 , 0.145316 , 0.242086 , 0.257222 , 0.233668 , 0.215761 , 0.228977 , 0.187686 , 0.213798 , 0.200326 , 0.219398 , 0.220031 , 0.248005 , 0.275525 , 0.358388 , 0.243271 , 0.261105 , 0.203193 , 0.341338 , 0.133536 , 0.163449 , 0.109063 , 0.119426 , 0.126254 , 0.172739 , 0.127661 , 0.07414 , 0.124958 , 0.114711 , 0.233503 , 0.209185 , 0.194228 , 0.146027 , 0.21035 
 787 , 0.135526 , 0.335283 , 0.330408 , 0.252385 , 0.231332 , 0.24899 , 0.229707 , 0.145634 , 0.242524 , 0.257763 , 0.23407 , 0.216161 , 0.22935 , 0.188033 , 0.214198 , 0.200671 , 0.219692 , 0.220378 , 0.248429 , 0.275923 , 0.358773 , 0.243631 , 0.26138 , 0.203471 , 0.341807 , 0.133834 , 0.16376 , 0.109299 , 0.119707 , 0.126565 , 0.173036 , 0.127943 , 0.074295 , 0.125249 , 0.114977 , 0.23393 , 0.209579 , 0.194625 , 0.146374 , 0.210793 
 788 , 0.135585 , 0.33578 , 0.33102 , 0.252808 , 0.231674 , 0.24944 , 0.230198 , 0.14591 , 0.242846 , 0.258319 , 0.234442 , 0.21653 , 0.22969 , 0.188327 , 0.214508 , 0.201023 , 0.219936 , 0.220623 , 0.248782 , 0.276259 , 0.359125 , 0.243939 , 0.261623 , 0.203708 , 0.342211 , 0.134119 , 0.164073 , 0.109492 , 0.119976 , 0.126803 , 0.173382 , 0.128177 , 0.074428 , 0.125482 , 0.115191 , 0.23433 , 0.209926 , 0.194966 , 0.146669 , 0.211198 
 789 , 0.135647 , 0.33628 , 0.331678 , 0.253238 , 0.232027 , 0.249938 , 0.230715 , 0.146173 , 0.243192 , 0.258881 , 0.234805 , 0.216898 , 0.230057 , 0.188616 , 0.214783 , 0.201397 , 0.22017 , 0.220886 , 0.249105 , 0.276575 , 0.359432 , 0.244247 , 0.261877 , 0.203924 , 0.342601 , 0.134394 , 0.16438 , 0.109693 , 0.120243 , 0.127028 , 0.173759 , 0.128417 , 0.074568 , 0.125726 , 0.115413 , 0.234708 , 0.210312 , 0.1953 , 0.146977 , 0.211585 
 790 , 0.135706 , 0.336792 , 0.332353 , 0.253676 , 0.232386 , 0.250442 , 0.231239 , 0.146438 , 0.243544 , 0.259456 , 0.235174 , 0.217278 , 0.230435 , 0.188906 , 0.215071 , 0.201783 , 0.220405 , 0.221151 , 0.24944 , 0.276902 , 0.359747 , 0.244561 , 0.262137 , 0.204145 , 0.343003 , 0.134675 , 0.164698 , 0.109895 , 0.120521 , 0.127259 , 0.174147 , 0.128663 , 0.074708 , 0.125976 , 0.115641 , 0.235097 , 0.210704 , 0.19564 , 0.14729 , 0.211987 
 791 , 0.135924 , 0.337398 , 0.333076 , 0.254093 , 0.232843 , 0.250937 , 0.231841 , 0.146711 , 0.243988 , 0.259953 , 0.235592 , 0.217642 , 0.230844 , 0.18922 , 0.215392 , 0.202219 , 0.220725 , 0.221465 , 0.249819 , 0.277244 , 0.36009 , 0.244869 , 0.262508 , 0.204353 , 0.343418 , 0.135009 , 0.165004 , 0.110232 , 0.120806 , 0.127552 , 0.174547 , 0.128902 , 0.07487 , 0.126236 , 0.115918 , 0.235529 , 0.211172 , 0.195957 , 0.147626 , 0.212435 
 792 , 0.136155 , 0.338004 , 0.333792 , 0.254562 , 0.233337 , 0.251381 , 0.232466 , 0.14702 , 0.244405 , 0.26043 , 0.236034 , 0.218014 , 0.231227 , 0.189518 , 0.215744 , 0.202623 , 0.22106 , 0.221781 , 0.250253 , 0.277598 , 0.360478 , 0.245194 , 0.262875 , 0.204555 , 0.343824 , 0.135366 , 0.165311 , 0.110602 , 0.121128 , 0.127867 , 0.17493 , 0.129155 , 0.075018 , 0.126477 , 0.116189 , 0.235986 , 0.211643 , 0.196301 , 0.147964 , 0.212955 
 793 , 0.136388 , 0.338619 , 0.334521 , 0.255044 , 0.233849 , 0.251838 , 0.233108 , 0.14733 , 0.244834 , 0.260914 , 0.236484 , 0.218389 , 0.231611 , 0.189817 , 0.216107 , 0.203035 , 0.221401 , 0.222099 , 0.25069 , 0.277954 , 0.360875 , 0.245527 , 0.263249 , 0.204764 , 0.344237 , 0.135729 , 0.165623 , 0.110974 , 0.121451 , 0.128188 , 0.17532 , 0.129413 , 0.075176 , 0.126725 , 0.116472 , 0.23645 , 0.212116 , 0.196651 , 0.148313 , 0.213487 
 794 , 0.136549 , 0.339126 , 0.335188 , 0.25543 , 0.234312 , 0.252233 , 0.233638 , 0.147612 , 0.245215 , 0.261373 , 0.236874 , 0.21873 , 0.231929 , 0.190076 , 0.216429 , 0.20339 , 0.221665 , 0.222387 , 0.251056 , 0.278291 , 0.361193 , 0.24582 , 0.263523 , 0.20494 , 0.34458 , 0.136026 , 0.165921 , 0.111242 , 0.121762 , 0.128461 , 0.175671 , 0.129643 , 0.075303 , 0.12694 , 0.116701 , 0.23684 , 0.212554 , 0.196992 , 0.148624 , 0.213978 
 795 , 0.13667 , 0.339535 , 0.335822 , 0.255658 , 0.234729 , 0.252604 , 0.234108 , 0.147866 , 0.245586 , 0.261823 , 0.237196 , 0.219063 , 0.232242 , 0.190326 , 0.216751 , 0.203694 , 0.221836 , 0.222694 , 0.251335 , 0.278613 , 0.361438 , 0.2461 , 0.263733 , 0.205124 , 0.344876 , 0.136277 , 0.166236 , 0.111412 , 0.122037 , 0.128701 , 0.175984 , 0.129855 , 0.075419 , 0.127136 , 0.116894 , 0.237181 , 0.212951 , 0.19733 , 0.148918 , 0.214406 
 796 , 0.136794 , 0.339947 , 0.336468 , 0.255869 , 0.235156 , 0.253001 , 0.234593 , 0.148133 , 0.245971 , 0.262288 , 0.237519 , 0.219412 , 0.23258 , 0.190596 , 0.217093 , 0.204002 , 0.222003 , 0.223012 , 0.251614 , 0.278939 , 0.361683 , 0.246383 , 0.263957 , 0.205317 , 0.345187 , 0.136532 , 0.166565 , 0.111574 , 0.122316 , 0.128944 , 0.176308 , 0.130069 , 0.075539 , 0.127333 , 0.11709 , 0.237529 , 0.213357 , 0.19767 , 0.149215 , 0.214827 
 797 , 0.136902 , 0.340372 , 0.337132 , 0.256104 , 0.235577 , 0.253427 , 0.235091 , 0.148379 , 0.24637 , 0.262763 , 0.23785 , 0.219771 , 0.232944 , 0.19088 , 0.217445 , 0.204335 , 0.222195 , 0.223341 , 0.251902 , 0.279253 , 0.361933 , 0.246666 , 0.264186 , 0.205515 , 0.345516 , 0.13679 , 0.166886 , 0.111756 , 0.122573 , 0.129193 , 0.176624 , 0.130291 , 0.075661 , 0.127542 , 0.117293 , 0.237889 , 0.213743 , 0.198006 , 0.149521 , 0.215249 
 798 , 0.136959 , 0.340882 , 0.337755 , 0.256436 , 0.235983 , 0.253975 , 0.235584 , 0.148579 , 0.246796 , 0.263266 , 0.238211 , 0.220155 , 0.233366 , 0.191213 , 0.217825 , 0.204741 , 0.22247 , 0.223643 , 0.252219 , 0.279522 , 0.362187 , 0.246908 , 0.264423 , 0.205738 , 0.345936 , 0.137047 , 0.167156 , 0.111972 , 0.12277 , 0.129449 , 0.176918 , 0.130529 , 0.075788 , 0.127771 , 0.117512 , 0.238269 , 0.21408 , 0.19831 , 0.149825 , 0.215656 
 799 , 0.137014 , 0.341453 , 0.33833 , 0.256826 , 0.236405 , 0.254566 , 0.236045 , 0.148793 , 0.247244 , 0.263793 , 0.238622 , 0.220544 , 0.23377 , 0.191554 , 0.218186 , 0.205175 , 0.222785 , 0.223915 , 0.252559 , 0.27981 , 0.362459 , 0.247147 , 0.264665 , 0.205969 , 0.346393 , 0.137316 , 0.167407 , 0.112204 , 0.122974 , 0.129721 , 0.177232 , 0.130769 , 0.075911 , 0.128031 , 0.117742 , 0.238661 , 0.21445 , 0.198598 , 0.150128 , 0.216067 
 800 , 0.137063 , 0.34204 , 0.338922 , 0.257225 , 0.236831 , 0.255166 , 0.236519 , 0.149011 , 0.247697 , 0.264329 , 0.239042 , 0.220936 , 0.234187 , 0.191902 , 0.21856 , 0.205616 , 0.223107 , 0.224185 , 0.252912 , 0.280102 , 0.362731 , 0.247389 , 0.26491 , 0.206211 , 0.34686 , 0.13759 , 0.167668 , 0.112434 , 0.123187 , 0.129998 , 0.177553 , 0.131008 , 0.076038 , 0.128291 , 0.117977 , 0.239066 , 0.214828 , 0.198898 , 0.150446 , 0.216491 
 801 , 0.137182 , 0.342655 , 0.339383 , 0.257564 , 0.237253 , 0.255726 , 0.236911 , 0.149233 , 0.24814 , 0.264886 , 0.239444 , 0.22127 , 0.23449 , 0.19214 , 0.218849 , 0.205991 , 0.223407 , 0.224429 , 0.253251 , 0.28039 , 0.363088 , 0.247631 , 0.265233 , 0.206426 , 0.347237 , 0.13793 , 0.167921 , 0.11264 , 0.123459 , 0.130369 , 0.177908 , 0.131274 , 0.07614 , 0.12853 , 0.11823 , 0.239488 , 0.21521 , 0.199207 , 0.150739 , 0.216834 
 802 , 0.13732 , 0.343239 , 0.339872 , 0.257911 , 0.237647 , 0.256195 , 0.237343 , 0.149452 , 0.248554 , 0.265435 , 0.239799 , 0.22158 , 0.234795 , 0.1924 , 0.219173 , 0.206365 , 0.223687 , 0.224658 , 0.253588 , 0.280669 , 0.363429 , 0.247916 , 0.265557 , 0.206595 , 0.347548 , 0.138291 , 0.168181 , 0.112846 , 0.123743 , 0.130772 , 0.178264 , 0.131575 , 0.076255 , 0.128752 , 0.118483 , 0.239956 , 0.215585 , 0.199527 , 0.15102 , 0.217212 
 803 , 0.13746 , 0.343847 , 0.340373 , 0.258266 , 0.23805 , 0.256679 , 0.237789 , 0.149683 , 0.248981 , 0.265994 , 0.240162 , 0.221896 , 0.235102 , 0.19267 , 0.219504 , 0.20675 , 0.223979 , 0.224893 , 0.253928 , 0.280958 , 0.363773 , 0.248204 , 0.26589 , 0.206765 , 0.34787 , 0.138664 , 0.168445 , 0.113053 , 0.124038 , 0.131186 , 0.178634 , 0.131884 , 0.076369 , 0.128986 , 0.118747 , 0.240437 , 0.215967 , 0.199848 , 0.151314 , 0.217598 
 804 , 0.137572 , 0.34438 , 0.340853 , 0.258641 , 0.238325 , 0.257112 , 0.238256 , 0.149952 , 0.249314 , 0.266513 , 0.24048 , 0.222221 , 0.23542 , 0.192918 , 0.219814 , 0.207108 , 0.224184 , 0.225136 , 0.254241 , 0.281256 , 0.364059 , 0.24848 , 0.266168 , 0.206891 , 0.348207 , 0.138988 , 0.16874 , 0.113246 , 0.124294 , 0.13152 , 0.178994 , 0.132181 , 0.076515 , 0.129232 , 0.118968 , 0.240909 , 0.216341 , 0.200114 , 0.15158 , 0.218018 
 805 , 0.137665 , 0.344865 , 0.341406 , 0.259011 , 0.238531 , 0.257576 , 0.238714 , 0.150258 , 0.24964 , 0.267012 , 0.240827 , 0.222608 , 0.23578 , 0.193133 , 0.2201 , 0.207462 , 0.224345 , 0.225483 , 0.254558 , 0.281584 , 0.364425 , 0.248719 , 0.266448 , 0.207037 , 0.348591 , 0.139308 , 0.16909 , 0.113419 , 0.124548 , 0.131777 , 0.179352 , 0.13246 , 0.07669 , 0.129496 , 0.119169 , 0.241317 , 0.21673 , 0.200367 , 0.151856 , 0.218457 
