JUL21WSG100005.spu,
Wavelength,JUL21WSG100006.spu,JUL21WSG100007.spu,JUL21WSG100008.spu,JUL21WSG100009.spu,JUL21WSG100010.spu,JUL21WSG100011.spu,JUL21WSG100012.spu,JUL21WSG100013.spu,JUL21WSG100014.spu,JUL21WSG100015.spu,JUL21WSG100016.spu,JUL21WSG100017.spu,JUL21WSG100018.spu,JUL21WSG100019.spu,JUL21WSG100020.spu,JUL21WSG100021.spu,JUL21WSG100022.spu,JUL21WSG100023.spu,JUL21WSG100024.spu,JUL21WSG100025.spu
  (nm),7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 
  time  ,:53:59 A,:54:10 A,:54:22 A,:54:31 A,:54:40 A,:55:04 A,:55:14 A,:55:21 A,:55:29 A,:55:35 A,:55:59 A,:56:04 A,:56:10 A,:56:17 A,:56:32 A,:57:16 A,:57:23 A,:57:28 A,:57:34 A,:57:40 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,
 665 , 0.10247 , 0.064585 , 0.111175 , 0.07442 , 0.057152 , 0.03317 , 0.067877 , 0.049509 , 0.05301 , 0.050902 , 0.048193 , 0.026026 , 0.039802 , 0.051201 , 0.043249 , 0.076082 , 0.067436 , 0.071226 , 0.060135 , 0.076875 
 666 , 0.102377 , 0.064425 , 0.111057 , 0.074265 , 0.056732 , 0.033093 , 0.067967 , 0.04951 , 0.053141 , 0.050983 , 0.047827 , 0.025856 , 0.039547 , 0.050973 , 0.04307 , 0.076041 , 0.067336 , 0.071172 , 0.060148 , 0.076809 
 667 , 0.102284 , 0.064259 , 0.110945 , 0.074105 , 0.056307 , 0.033016 , 0.068059 , 0.049511 , 0.053272 , 0.051063 , 0.04746 , 0.025686 , 0.039293 , 0.05074 , 0.042892 , 0.076005 , 0.067241 , 0.071119 , 0.060156 , 0.076745 
 668 , 0.102224 , 0.064211 , 0.110818 , 0.074055 , 0.056049 , 0.032964 , 0.068109 , 0.049607 , 0.053308 , 0.051112 , 0.047264 , 0.025492 , 0.03919 , 0.050514 , 0.042817 , 0.075977 , 0.067256 , 0.071138 , 0.060231 , 0.076678 
 669 , 0.102177 , 0.064173 , 0.110703 , 0.074015 , 0.055798 , 0.032913 , 0.068159 , 0.049702 , 0.053344 , 0.051155 , 0.04708 , 0.025295 , 0.039089 , 0.050291 , 0.042741 , 0.075959 , 0.06727 , 0.071168 , 0.060309 , 0.076616 
 670 , 0.102133 , 0.064134 , 0.110582 , 0.073974 , 0.055547 , 0.032868 , 0.068213 , 0.049801 , 0.053379 , 0.051202 , 0.046891 , 0.025102 , 0.038992 , 0.050066 , 0.042669 , 0.07594 , 0.067284 , 0.071197 , 0.060388 , 0.07655 
 671 , 0.102132 , 0.064144 , 0.11063 , 0.073987 , 0.055379 , 0.032847 , 0.068344 , 0.049869 , 0.053493 , 0.051322 , 0.046772 , 0.024989 , 0.038904 , 0.049963 , 0.042641 , 0.07601 , 0.067339 , 0.071269 , 0.060485 , 0.076601 
 672 , 0.10215 , 0.064172 , 0.11077 , 0.074036 , 0.055256 , 0.032841 , 0.068524 , 0.049918 , 0.053653 , 0.051502 , 0.046696 , 0.024922 , 0.038816 , 0.049928 , 0.042645 , 0.076108 , 0.067414 , 0.071351 , 0.060595 , 0.07672 
 673 , 0.102173 , 0.064201 , 0.110909 , 0.07408 , 0.055133 , 0.03284 , 0.0687 , 0.049972 , 0.053813 , 0.051682 , 0.046619 , 0.02486 , 0.038733 , 0.049897 , 0.042654 , 0.076211 , 0.067494 , 0.071435 , 0.060706 , 0.076844 
 674 , 0.102259 , 0.064269 , 0.111075 , 0.07417 , 0.055081 , 0.03287 , 0.068878 , 0.050047 , 0.053942 , 0.051831 , 0.046607 , 0.024837 , 0.038703 , 0.049908 , 0.042702 , 0.076316 , 0.067589 , 0.071544 , 0.06083 , 0.076965 
 675 , 0.102519 , 0.064452 , 0.111324 , 0.07438 , 0.0552 , 0.032979 , 0.069068 , 0.050196 , 0.054012 , 0.05192 , 0.046753 , 0.024939 , 0.038827 , 0.050037 , 0.042857 , 0.076442 , 0.067746 , 0.071746 , 0.060993 , 0.077093 
 676 , 0.102782 , 0.064636 , 0.111581 , 0.074595 , 0.055324 , 0.03309 , 0.069264 , 0.050347 , 0.054089 , 0.052016 , 0.0469 , 0.025039 , 0.038949 , 0.050168 , 0.043014 , 0.076577 , 0.067909 , 0.071964 , 0.061158 , 0.07723 
 677 , 0.103052 , 0.064825 , 0.111844 , 0.074811 , 0.05545 , 0.033197 , 0.069461 , 0.0505 , 0.054161 , 0.052113 , 0.047048 , 0.02514 , 0.039076 , 0.050305 , 0.043172 , 0.076714 , 0.068077 , 0.072178 , 0.061324 , 0.077363 
 678 , 0.103532 , 0.065139 , 0.112372 , 0.075289 , 0.056008 , 0.03343 , 0.069735 , 0.05078 , 0.054397 , 0.05233 , 0.047564 , 0.025423 , 0.039411 , 0.05074 , 0.043535 , 0.077091 , 0.068366 , 0.072455 , 0.061582 , 0.077693 
 679 , 0.104009 , 0.065461 , 0.112924 , 0.075774 , 0.05658 , 0.033661 , 0.070006 , 0.051064 , 0.054629 , 0.052552 , 0.048097 , 0.025716 , 0.03975 , 0.051195 , 0.043903 , 0.077479 , 0.068654 , 0.072727 , 0.06183 , 0.078022 
 680 , 0.104489 , 0.065784 , 0.11348 , 0.076266 , 0.057156 , 0.033897 , 0.070274 , 0.05135 , 0.054858 , 0.052776 , 0.048639 , 0.026015 , 0.040096 , 0.051657 , 0.044274 , 0.077864 , 0.068944 , 0.072996 , 0.062079 , 0.078353 
 681 , 0.105111 , 0.066231 , 0.114227 , 0.0769 , 0.058093 , 0.034209 , 0.070639 , 0.05164 , 0.055147 , 0.053067 , 0.049418 , 0.026607 , 0.040631 , 0.052475 , 0.044817 , 0.078307 , 0.069334 , 0.073383 , 0.062445 , 0.078808 
 682 , 0.105826 , 0.066759 , 0.115111 , 0.077624 , 0.059284 , 0.034583 , 0.071071 , 0.05194 , 0.055478 , 0.053395 , 0.050349 , 0.027387 , 0.041298 , 0.053526 , 0.045484 , 0.078779 , 0.069774 , 0.073838 , 0.062892 , 0.079357 
 683 , 0.10656 , 0.067304 , 0.116009 , 0.078361 , 0.060494 , 0.034964 , 0.07151 , 0.052242 , 0.055815 , 0.053724 , 0.051299 , 0.028184 , 0.041972 , 0.054597 , 0.046163 , 0.079264 , 0.070222 , 0.074307 , 0.06334 , 0.079919 
 684 , 0.107502 , 0.068028 , 0.117098 , 0.079289 , 0.062023 , 0.035446 , 0.072066 , 0.052656 , 0.056212 , 0.054109 , 0.052499 , 0.029137 , 0.042858 , 0.055918 , 0.047018 , 0.079874 , 0.070837 , 0.07489 , 0.063893 , 0.0806 
 685 , 0.108943 , 0.069194 , 0.118614 , 0.080674 , 0.064292 , 0.036181 , 0.07291 , 0.05333 , 0.056722 , 0.054627 , 0.054301 , 0.030461 , 0.04425 , 0.057835 , 0.048271 , 0.080761 , 0.071853 , 0.075742 , 0.064668 , 0.081569 
 686 , 0.110402 , 0.070376 , 0.120146 , 0.082084 , 0.066594 , 0.036926 , 0.073766 , 0.054015 , 0.057242 , 0.05515 , 0.056133 , 0.0318 , 0.045662 , 0.059778 , 0.049546 , 0.081656 , 0.072886 , 0.076607 , 0.065453 , 0.082552 
 687 , 0.111888 , 0.071578 , 0.121704 , 0.083515 , 0.068933 , 0.03768 , 0.074631 , 0.054713 , 0.057771 , 0.055682 , 0.057995 , 0.033164 , 0.047099 , 0.061757 , 0.05084 , 0.082567 , 0.073938 , 0.07749 , 0.066252 , 0.08355 
 688 , 0.11399 , 0.073259 , 0.124025 , 0.08557 , 0.072152 , 0.038755 , 0.0759 , 0.055646 , 0.058668 , 0.056698 , 0.060603 , 0.035393 , 0.049176 , 0.064707 , 0.052828 , 0.084112 , 0.075524 , 0.078764 , 0.067287 , 0.085214 
 689 , 0.116129 , 0.074967 , 0.126387 , 0.087645 , 0.07542 , 0.039845 , 0.077184 , 0.05659 , 0.059589 , 0.057744 , 0.06325 , 0.037664 , 0.051288 , 0.067708 , 0.054851 , 0.085704 , 0.077138 , 0.080081 , 0.068338 , 0.086924 
 690 , 0.118272 , 0.076678 , 0.128759 , 0.089725 , 0.078688 , 0.040932 , 0.078475 , 0.057536 , 0.060507 , 0.058787 , 0.065901 , 0.03994 , 0.053399 , 0.070715 , 0.056874 , 0.087293 , 0.078749 , 0.08139 , 0.069392 , 0.088636 
 691 , 0.120893 , 0.078783 , 0.131581 , 0.092238 , 0.082524 , 0.042343 , 0.080078 , 0.05868 , 0.061604 , 0.060045 , 0.069049 , 0.042795 , 0.056006 , 0.074378 , 0.05935 , 0.089233 , 0.080758 , 0.083052 , 0.070734 , 0.090695 
 692 , 0.123774 , 0.081106 , 0.134639 , 0.094999 , 0.086668 , 0.043945 , 0.081862 , 0.059942 , 0.062782 , 0.061423 , 0.072481 , 0.045973 , 0.058888 , 0.078404 , 0.062072 , 0.091353 , 0.082997 , 0.084884 , 0.072238 , 0.092935 
 693 , 0.126625 , 0.0834 , 0.137668 , 0.097731 , 0.09077 , 0.045525 , 0.083618 , 0.061187 , 0.063948 , 0.062783 , 0.075873 , 0.049116 , 0.061734 , 0.082382 , 0.064764 , 0.09345 , 0.085214 , 0.086698 , 0.07373 , 0.095142 
 694 , 0.129557 , 0.085756 , 0.140761 , 0.100547 , 0.095011 , 0.047212 , 0.085452 , 0.062545 , 0.065171 , 0.06423 , 0.07939 , 0.05247 , 0.064705 , 0.086586 , 0.06764 , 0.095709 , 0.087552 , 0.08858 , 0.075246 , 0.097481 
 695 , 0.132734 , 0.088294 , 0.144092 , 0.103617 , 0.099668 , 0.049182 , 0.087491 , 0.064167 , 0.066551 , 0.065905 , 0.083253 , 0.056395 , 0.068026 , 0.091425 , 0.071026 , 0.098385 , 0.090208 , 0.090673 , 0.076854 , 0.100183 
 696 , 0.135868 , 0.090802 , 0.147394 , 0.106653 , 0.104269 , 0.051129 , 0.089507 , 0.06577 , 0.067917 , 0.067559 , 0.087068 , 0.060271 , 0.071303 , 0.0962 , 0.074368 , 0.101038 , 0.092823 , 0.092743 , 0.07844 , 0.102853 
 697 , 0.138972 , 0.093277 , 0.15066 , 0.109652 , 0.108807 , 0.053048 , 0.091502 , 0.067351 , 0.069262 , 0.069197 , 0.090833 , 0.064097 , 0.074543 , 0.100926 , 0.077676 , 0.103657 , 0.095404 , 0.094781 , 0.08 , 0.105493 
 698 , 0.142296 , 0.095801 , 0.15417 , 0.112791 , 0.113694 , 0.055211 , 0.093858 , 0.069117 , 0.070854 , 0.071121 , 0.094883 , 0.068696 , 0.078194 , 0.106465 , 0.081413 , 0.106721 , 0.098437 , 0.097031 , 0.081849 , 0.108659 
 699 , 0.145596 , 0.09831 , 0.157656 , 0.1159 , 0.118553 , 0.057375 , 0.096203 , 0.070886 , 0.072438 , 0.073058 , 0.098906 , 0.073288 , 0.081836 , 0.111997 , 0.085134 , 0.10978 , 0.101483 , 0.099266 , 0.083702 , 0.111807 
 700 , 0.14886 , 0.100793 , 0.161106 , 0.118975 , 0.123365 , 0.059515 , 0.098528 , 0.072639 , 0.074006 , 0.074974 , 0.102888 , 0.077837 , 0.085444 , 0.117474 , 0.088821 , 0.11281 , 0.104499 , 0.101477 , 0.085539 , 0.114925 
 701 , 0.152198 , 0.103338 , 0.164534 , 0.122157 , 0.128283 , 0.061792 , 0.100897 , 0.074545 , 0.075565 , 0.077011 , 0.106983 , 0.082665 , 0.089277 , 0.123216 , 0.092768 , 0.116007 , 0.107778 , 0.103766 , 0.087458 , 0.11816 
 702 , 0.155584 , 0.105901 , 0.16792 , 0.125364 , 0.13322 , 0.064138 , 0.103268 , 0.076518 , 0.077121 , 0.079082 , 0.111138 , 0.087625 , 0.093224 , 0.129067 , 0.096857 , 0.119286 , 0.111168 , 0.106104 , 0.089417 , 0.121444 
 703 , 0.158942 , 0.108447 , 0.171282 , 0.128544 , 0.13811 , 0.066458 , 0.105618 , 0.078468 , 0.07866 , 0.081129 , 0.115252 , 0.092538 , 0.097136 , 0.134862 , 0.100911 , 0.122532 , 0.114533 , 0.108422 , 0.091355 , 0.124695 
 704 , 0.162226 , 0.110941 , 0.174608 , 0.131664 , 0.142976 , 0.068768 , 0.107995 , 0.080428 , 0.080246 , 0.083207 , 0.119292 , 0.097499 , 0.101048 , 0.140683 , 0.104981 , 0.125841 , 0.117942 , 0.110725 , 0.093281 , 0.128016 
 705 , 0.16536 , 0.113339 , 0.177878 , 0.134702 , 0.147836 , 0.071067 , 0.110454 , 0.082441 , 0.081937 , 0.085404 , 0.123206 , 0.10264 , 0.104992 , 0.146642 , 0.109133 , 0.129343 , 0.121495 , 0.113031 , 0.095203 , 0.131533 
 706 , 0.168469 , 0.115719 , 0.181117 , 0.137721 , 0.152657 , 0.07335 , 0.112892 , 0.084446 , 0.083609 , 0.087595 , 0.127093 , 0.107743 , 0.108911 , 0.152565 , 0.113257 , 0.132821 , 0.125024 , 0.11532 , 0.097109 , 0.135025 
 707 , 0.171555 , 0.118085 , 0.184337 , 0.14072 , 0.15745 , 0.07562 , 0.115314 , 0.086441 , 0.085278 , 0.089769 , 0.130955 , 0.112815 , 0.1128 , 0.158448 , 0.117354 , 0.136278 , 0.128533 , 0.117596 , 0.099001 , 0.138496 
 708 , 0.174361 , 0.120251 , 0.187125 , 0.1434 , 0.161772 , 0.077845 , 0.117632 , 0.08828 , 0.086773 , 0.09185 , 0.134569 , 0.117908 , 0.116608 , 0.164134 , 0.121347 , 0.139676 , 0.132053 , 0.119772 , 0.100792 , 0.141893 
 709 , 0.177194 , 0.122438 , 0.189966 , 0.146102 , 0.166133 , 0.080092 , 0.119983 , 0.090125 , 0.088285 , 0.09394 , 0.138193 , 0.123038 , 0.120453 , 0.169852 , 0.125364 , 0.143104 , 0.135613 , 0.121977 , 0.102613 , 0.145323 
 710 , 0.18003 , 0.124635 , 0.192818 , 0.148806 , 0.170506 , 0.082343 , 0.122336 , 0.091977 , 0.089798 , 0.096034 , 0.141829 , 0.128181 , 0.12431 , 0.175581 , 0.129395 , 0.146541 , 0.139191 , 0.124181 , 0.10444 , 0.148758 
 711 , 0.182669 , 0.12663 , 0.195425 , 0.15134 , 0.174657 , 0.084577 , 0.12453 , 0.093783 , 0.091211 , 0.098021 , 0.145327 , 0.133196 , 0.128114 , 0.181176 , 0.133406 , 0.149927 , 0.142707 , 0.126267 , 0.106138 , 0.152113 
 712 , 0.185254 , 0.1285 , 0.197915 , 0.153802 , 0.178706 , 0.086826 , 0.126654 , 0.095576 , 0.092554 , 0.099975 , 0.148772 , 0.138176 , 0.131878 , 0.186744 , 0.137487 , 0.153308 , 0.146205 , 0.128281 , 0.107762 , 0.155468 
 713 , 0.187885 , 0.130404 , 0.200444 , 0.156311 , 0.182818 , 0.089106 , 0.128814 , 0.097396 , 0.093914 , 0.101963 , 0.152272 , 0.143233 , 0.135698 , 0.1924 , 0.141633 , 0.15675 , 0.149762 , 0.130329 , 0.109408 , 0.158883 
 714 , 0.190461 , 0.132258 , 0.202951 , 0.15874 , 0.186889 , 0.091365 , 0.130976 , 0.099223 , 0.095285 , 0.103945 , 0.155736 , 0.148405 , 0.139529 , 0.198145 , 0.145828 , 0.160214 , 0.153342 , 0.132403 , 0.111079 , 0.16235 
 715 , 0.192834 , 0.134 , 0.205385 , 0.160975 , 0.190825 , 0.093529 , 0.133093 , 0.101038 , 0.096646 , 0.105879 , 0.15905 , 0.153756 , 0.143326 , 0.203969 , 0.150027 , 0.163662 , 0.156947 , 0.134509 , 0.112767 , 0.165868 
 716 , 0.195238 , 0.135786 , 0.207875 , 0.163255 , 0.194857 , 0.095736 , 0.135251 , 0.102887 , 0.098042 , 0.107848 , 0.162436 , 0.159224 , 0.14721 , 0.209921 , 0.154314 , 0.167179 , 0.160637 , 0.136655 , 0.114492 , 0.169443 
 717 , 0.197694 , 0.137607 , 0.210428 , 0.165592 , 0.19898 , 0.097998 , 0.137454 , 0.104775 , 0.099469 , 0.109858 , 0.165893 , 0.16481 , 0.151179 , 0.216002 , 0.158691 , 0.170773 , 0.164408 , 0.138856 , 0.116255 , 0.173099 
 718 , 0.200336 , 0.139517 , 0.212996 , 0.168086 , 0.203108 , 0.100472 , 0.13976 , 0.106783 , 0.100885 , 0.111816 , 0.16946 , 0.170402 , 0.155233 , 0.221946 , 0.163144 , 0.174498 , 0.168394 , 0.141093 , 0.118132 , 0.176898 
 719 , 0.203061 , 0.141494 , 0.215605 , 0.170616 , 0.207309 , 0.102999 , 0.142113 , 0.108866 , 0.102335 , 0.113811 , 0.173114 , 0.176125 , 0.159387 , 0.228035 , 0.167683 , 0.178329 , 0.172458 , 0.143391 , 0.120054 , 0.180791 
 720 , 0.205828 , 0.1435 , 0.218257 , 0.173188 , 0.211585 , 0.105569 , 0.144505 , 0.110979 , 0.10381 , 0.115846 , 0.176825 , 0.181943 , 0.163615 , 0.234227 , 0.172297 , 0.182227 , 0.176588 , 0.145725 , 0.122005 , 0.184744 
 721 , 0.208435 , 0.145413 , 0.220876 , 0.175626 , 0.2157 , 0.108004 , 0.146898 , 0.113058 , 0.105321 , 0.117953 , 0.180434 , 0.187713 , 0.167716 , 0.240273 , 0.176861 , 0.186083 , 0.180711 , 0.147942 , 0.123842 , 0.188671 
 722 , 0.210925 , 0.147222 , 0.223424 , 0.17797 , 0.219649 , 0.110352 , 0.149257 , 0.115061 , 0.106836 , 0.120091 , 0.183952 , 0.193414 , 0.171671 , 0.246132 , 0.181346 , 0.189834 , 0.184763 , 0.150041 , 0.125602 , 0.19254 
 723 , 0.213424 , 0.14904 , 0.225984 , 0.18033 , 0.223623 , 0.112712 , 0.151627 , 0.117076 , 0.108356 , 0.122242 , 0.187494 , 0.199145 , 0.175648 , 0.252023 , 0.185861 , 0.193605 , 0.188842 , 0.152152 , 0.127366 , 0.196436 
 724 , 0.215879 , 0.150846 , 0.228462 , 0.182636 , 0.227511 , 0.115038 , 0.153975 , 0.119028 , 0.109853 , 0.124362 , 0.190941 , 0.20476 , 0.179579 , 0.257777 , 0.190296 , 0.197298 , 0.19288 , 0.154263 , 0.129137 , 0.20027 
 725 , 0.218174 , 0.152599 , 0.230696 , 0.184752 , 0.231182 , 0.117274 , 0.156235 , 0.120842 , 0.111267 , 0.126376 , 0.194143 , 0.210057 , 0.183389 , 0.263191 , 0.194494 , 0.200811 , 0.196802 , 0.156379 , 0.130889 , 0.203897 
 726 , 0.220457 , 0.154343 , 0.232901 , 0.186842 , 0.234858 , 0.1195 , 0.158485 , 0.122653 , 0.112677 , 0.128383 , 0.197335 , 0.215334 , 0.187197 , 0.268603 , 0.198666 , 0.204315 , 0.200721 , 0.158507 , 0.132637 , 0.207508 
 727 , 0.222737 , 0.15608 , 0.235105 , 0.18893 , 0.23853 , 0.121729 , 0.160733 , 0.124462 , 0.114086 , 0.130383 , 0.20052 , 0.220602 , 0.191002 , 0.27401 , 0.202835 , 0.207816 , 0.204633 , 0.16063 , 0.134384 , 0.211107 
 728 , 0.224867 , 0.157666 , 0.237047 , 0.190917 , 0.241869 , 0.123783 , 0.162798 , 0.126197 , 0.1153 , 0.132271 , 0.203482 , 0.225347 , 0.194456 , 0.278834 , 0.206734 , 0.211185 , 0.208358 , 0.162569 , 0.135981 , 0.214612 
 729 , 0.226982 , 0.159237 , 0.238989 , 0.192879 , 0.245106 , 0.125794 , 0.164848 , 0.127917 , 0.116489 , 0.134138 , 0.206411 , 0.230021 , 0.197847 , 0.283568 , 0.210617 , 0.2145 , 0.212017 , 0.164467 , 0.137563 , 0.218104 
 730 , 0.229086 , 0.160793 , 0.24091 , 0.194829 , 0.24832 , 0.127784 , 0.166882 , 0.129617 , 0.117666 , 0.135989 , 0.209321 , 0.234655 , 0.201211 , 0.288258 , 0.214463 , 0.217787 , 0.215649 , 0.166348 , 0.139137 , 0.221564 
 731 , 0.23103 , 0.162285 , 0.242803 , 0.196606 , 0.251201 , 0.129609 , 0.168818 , 0.131141 , 0.118793 , 0.137692 , 0.212005 , 0.238952 , 0.20424 , 0.292581 , 0.218048 , 0.220825 , 0.218943 , 0.168158 , 0.140591 , 0.224788 
 732 , 0.232907 , 0.163707 , 0.244615 , 0.198314 , 0.253979 , 0.131377 , 0.17069 , 0.132591 , 0.11992 , 0.139323 , 0.214562 , 0.243117 , 0.207155 , 0.296744 , 0.221491 , 0.223714 , 0.222067 , 0.16993 , 0.141978 , 0.22789 
 733 , 0.234771 , 0.16512 , 0.246414 , 0.200005 , 0.256733 , 0.133129 , 0.172546 , 0.134026 , 0.121035 , 0.140938 , 0.2171 , 0.247248 , 0.210043 , 0.300872 , 0.224904 , 0.226584 , 0.225161 , 0.171681 , 0.143348 , 0.230964 
 734 , 0.236546 , 0.166433 , 0.248105 , 0.20162 , 0.259357 , 0.134812 , 0.174267 , 0.135417 , 0.12207 , 0.142429 , 0.219501 , 0.251125 , 0.212773 , 0.304722 , 0.228129 , 0.229267 , 0.228089 , 0.173314 , 0.144669 , 0.233841 
 735 , 0.238191 , 0.167608 , 0.249639 , 0.203137 , 0.261788 , 0.136381 , 0.175777 , 0.136715 , 0.122974 , 0.143722 , 0.221705 , 0.254619 , 0.215214 , 0.308123 , 0.23104 , 0.231674 , 0.230764 , 0.174737 , 0.145902 , 0.236391 
 736 , 0.239843 , 0.168798 , 0.251184 , 0.204664 , 0.264232 , 0.137938 , 0.177296 , 0.137997 , 0.123867 , 0.145015 , 0.223915 , 0.258129 , 0.217635 , 0.311535 , 0.233939 , 0.234084 , 0.233441 , 0.176164 , 0.147138 , 0.238937 
 737 , 0.241475 , 0.16998 , 0.252719 , 0.206174 , 0.26666 , 0.139483 , 0.178804 , 0.139274 , 0.124758 , 0.146299 , 0.226106 , 0.261607 , 0.220033 , 0.314915 , 0.23682 , 0.236471 , 0.2361 , 0.177576 , 0.148361 , 0.241466 
 738 , 0.242825 , 0.170911 , 0.254096 , 0.207438 , 0.268717 , 0.140778 , 0.180123 , 0.140369 , 0.125571 , 0.147455 , 0.227995 , 0.264463 , 0.221986 , 0.317784 , 0.239307 , 0.238507 , 0.238407 , 0.178801 , 0.149345 , 0.243652 
 739 , 0.244152 , 0.171847 , 0.255495 , 0.208696 , 0.270747 , 0.142094 , 0.181419 , 0.14147 , 0.126382 , 0.148612 , 0.229883 , 0.267292 , 0.223962 , 0.320677 , 0.241795 , 0.240548 , 0.240707 , 0.180031 , 0.150318 , 0.245823 
 740 , 0.245483 , 0.17279 , 0.256896 , 0.209952 , 0.272777 , 0.143408 , 0.182717 , 0.142574 , 0.127195 , 0.149771 , 0.231772 , 0.270124 , 0.225942 , 0.323573 , 0.244289 , 0.242593 , 0.243012 , 0.181268 , 0.151298 , 0.247999 
 741 , 0.246641 , 0.173622 , 0.258084 , 0.211029 , 0.274517 , 0.144508 , 0.183858 , 0.143462 , 0.127893 , 0.150773 , 0.233298 , 0.272538 , 0.227654 , 0.326063 , 0.246385 , 0.244279 , 0.244946 , 0.182295 , 0.152208 , 0.249817 
 742 , 0.247719 , 0.174382 , 0.259179 , 0.212004 , 0.276145 , 0.145472 , 0.18495 , 0.144278 , 0.128533 , 0.151663 , 0.23464 , 0.274759 , 0.229185 , 0.328268 , 0.248282 , 0.24578 , 0.246704 , 0.183222 , 0.153118 , 0.251501 
 743 , 0.248804 , 0.175144 , 0.260277 , 0.212981 , 0.277786 , 0.146442 , 0.18605 , 0.145105 , 0.12918 , 0.15256 , 0.235995 , 0.276994 , 0.230719 , 0.330482 , 0.250186 , 0.247285 , 0.24847 , 0.18415 , 0.154025 , 0.253189 
 744 , 0.249844 , 0.175896 , 0.261324 , 0.213941 , 0.279366 , 0.147351 , 0.18711 , 0.14593 , 0.129787 , 0.153449 , 0.237314 , 0.279054 , 0.232156 , 0.33254 , 0.251994 , 0.248735 , 0.250151 , 0.185047 , 0.154893 , 0.254791 
 745 , 0.250836 , 0.176642 , 0.262255 , 0.21488 , 0.280843 , 0.148196 , 0.188097 , 0.146772 , 0.130365 , 0.154355 , 0.238581 , 0.280784 , 0.233478 , 0.334382 , 0.253698 , 0.25011 , 0.251709 , 0.185915 , 0.15566 , 0.256238 
 746 , 0.25185 , 0.17741 , 0.263197 , 0.215834 , 0.282338 , 0.149064 , 0.189097 , 0.147624 , 0.130962 , 0.155289 , 0.239867 , 0.282531 , 0.234842 , 0.336267 , 0.25545 , 0.251509 , 0.253298 , 0.186803 , 0.156429 , 0.257698 
 747 , 0.252853 , 0.178168 , 0.264133 , 0.216777 , 0.283819 , 0.149927 , 0.190097 , 0.148468 , 0.131558 , 0.156221 , 0.241141 , 0.284266 , 0.236192 , 0.338141 , 0.25719 , 0.252909 , 0.254879 , 0.187684 , 0.157193 , 0.259161 
 748 , 0.2535 , 0.178611 , 0.264764 , 0.217393 , 0.284823 , 0.150415 , 0.190866 , 0.148948 , 0.132021 , 0.156966 , 0.241971 , 0.285527 , 0.237031 , 0.339338 , 0.258366 , 0.253902 , 0.25597 , 0.188308 , 0.15766 , 0.260337 
 749 , 0.254135 , 0.17904 , 0.265396 , 0.218033 , 0.285849 , 0.150888 , 0.191632 , 0.14941 , 0.132487 , 0.157712 , 0.242836 , 0.286831 , 0.237842 , 0.340556 , 0.259536 , 0.254917 , 0.257076 , 0.188926 , 0.158152 , 0.261575 
 750 , 0.254781 , 0.179482 , 0.266045 , 0.218697 , 0.286898 , 0.151377 , 0.19242 , 0.149888 , 0.132964 , 0.158475 , 0.243721 , 0.288169 , 0.238673 , 0.341808 , 0.260737 , 0.255954 , 0.258209 , 0.189558 , 0.158652 , 0.262844 
 751 , 0.255295 , 0.179908 , 0.26651 , 0.219266 , 0.287705 , 0.15182 , 0.192955 , 0.15025 , 0.133241 , 0.158951 , 0.244489 , 0.289121 , 0.239374 , 0.342666 , 0.261648 , 0.256711 , 0.259098 , 0.190058 , 0.159101 , 0.263772 
 752 , 0.255881 , 0.180397 , 0.267017 , 0.219879 , 0.288485 , 0.152315 , 0.193476 , 0.150625 , 0.133461 , 0.159356 , 0.245276 , 0.290034 , 0.240093 , 0.343495 , 0.262491 , 0.257412 , 0.259965 , 0.190566 , 0.159554 , 0.264557 
 753 , 0.256501 , 0.180915 , 0.267548 , 0.220522 , 0.289305 , 0.152835 , 0.194027 , 0.15102 , 0.133697 , 0.159783 , 0.246102 , 0.290998 , 0.240855 , 0.34437 , 0.263383 , 0.258146 , 0.260882 , 0.191103 , 0.160028 , 0.26539 
 754 , 0.256985 , 0.181264 , 0.268063 , 0.220985 , 0.290015 , 0.153266 , 0.194422 , 0.151385 , 0.133906 , 0.15999 , 0.246803 , 0.291792 , 0.241534 , 0.345225 , 0.264225 , 0.258743 , 0.261562 , 0.191556 , 0.160407 , 0.265969 
 755 , 0.257133 , 0.181293 , 0.268464 , 0.221032 , 0.290493 , 0.153463 , 0.194512 , 0.151665 , 0.134046 , 0.159812 , 0.247203 , 0.292219 , 0.242069 , 0.345944 , 0.264956 , 0.259035 , 0.261757 , 0.191814 , 0.160575 , 0.26609 
 756 , 0.257247 , 0.181306 , 0.268861 , 0.221043 , 0.290992 , 0.153647 , 0.194582 , 0.151962 , 0.134189 , 0.159614 , 0.247599 , 0.292653 , 0.242639 , 0.346682 , 0.265753 , 0.259333 , 0.261934 , 0.192071 , 0.160736 , 0.266212 
