JUL12DH00005.spu,JUL12DH00004.spu,JUL12DH00003.spu,
Wavelength,JUL12DH00066.spu,JUL12DH00067.spu,JUL12DH00068.spu,JUL12DH00069.spu,JUL12DH00070.spu,JUL12DH00071.spu,JUL12DH00072.spu,JUL12DH00073.spu,JUL12DH00074.spu,JUL12DH00075.spu,JUL12DH00076.spu,JUL12DH00077.spu,JUL12DH00078.spu,JUL12DH00079.spu,JUL12DH00080.spu,JUL12DH00081.spu,JUL12DH00082.spu,JUL12DH00083.spu,JUL12DH00084.spu,JUL12DH00085.spu,JUL12DH00086.spu,JUL12DH00087.spu,JUL12DH00088.spu,JUL12DH00089.spu,JUL12DH00090.spu,JUL12DH00091.spu,JUL12DH00092.spu,JUL12DH00093.spu,JUL12DH00094.spu,JUL12DH00095.spu,JUL12DH00096.spu,JUL12DH00097.spu,JUL12DH00098.spu,JUL12DH00099.spu,JUL12DH00100.spu
 363 , 0.024549 , 0.030132 , 0.03237 , 0.01707 , 0.029229 , 0.030706 , 0.014534 , 0.019126 , 0.021082 , 0.020855 , 0.023853 , 0.01809 , 0.016881 , 0.022262 , 0.021634 , 0.023979 , 0.022636 , 0.021046 , 0.021944 , 0.022726 , 0.02093 , 0.013154 , 0.033932 , 0.014534 , 0.01903 , 0.011248 , 0.011576 , 0.013692 , 0.0129 , 0.018403 , 0.015604 , 0.011473 , 0.013166 , 0.042577 , 0.052399 
 364 , 0.025403 , 0.031171 , 0.032622 , 0.017372 , 0.030334 , 0.031189 , 0.014853 , 0.019314 , 0.021996 , 0.021403 , 0.024177 , 0.018657 , 0.01723 , 0.022903 , 0.021889 , 0.024517 , 0.02259 , 0.02149 , 0.022433 , 0.022516 , 0.021657 , 0.013416 , 0.033604 , 0.014964 , 0.018812 , 0.011194 , 0.011951 , 0.014005 , 0.013143 , 0.018167 , 0.016098 , 0.011494 , 0.013367 , 0.043729 , 0.052408 
 365 , 0.026229 , 0.032165 , 0.032858 , 0.017653 , 0.031406 , 0.031641 , 0.015152 , 0.019489 , 0.022893 , 0.021925 , 0.02448 , 0.019204 , 0.01756 , 0.023515 , 0.022126 , 0.025024 , 0.02255 , 0.021908 , 0.022894 , 0.022334 , 0.022357 , 0.013662 , 0.033321 , 0.01537 , 0.018627 , 0.011148 , 0.012309 , 0.014298 , 0.013371 , 0.017954 , 0.016571 , 0.011513 , 0.013555 , 0.044824 , 0.052415 
 366 , 0.026443 , 0.033111 , 0.033042 , 0.017857 , 0.031551 , 0.032427 , 0.015296 , 0.019953 , 0.022931 , 0.022152 , 0.024696 , 0.019191 , 0.017441 , 0.024125 , 0.022205 , 0.025491 , 0.022766 , 0.022399 , 0.023257 , 0.022534 , 0.022605 , 0.0139 , 0.03402 , 0.01561 , 0.01907 , 0.011516 , 0.012595 , 0.014336 , 0.013424 , 0.018365 , 0.016566 , 0.011972 , 0.013852 , 0.044863 , 0.053309 
 367 , 0.026517 , 0.034 , 0.033197 , 0.018031 , 0.03149 , 0.033239 , 0.015399 , 0.020455 , 0.022797 , 0.0223 , 0.024878 , 0.019064 , 0.017252 , 0.0247 , 0.022252 , 0.025921 , 0.023026 , 0.022878 , 0.023585 , 0.022794 , 0.022744 , 0.014124 , 0.034889 , 0.015799 , 0.019624 , 0.011962 , 0.012848 , 0.014321 , 0.013432 , 0.018887 , 0.016468 , 0.012519 , 0.014157 , 0.044688 , 0.054328 
 368 , 0.026593 , 0.034834 , 0.033333 , 0.018188 , 0.031436 , 0.034 , 0.015491 , 0.020928 , 0.022688 , 0.022437 , 0.025041 , 0.01895 , 0.017093 , 0.025236 , 0.022302 , 0.026317 , 0.023274 , 0.023326 , 0.023899 , 0.02303 , 0.022877 , 0.014336 , 0.035705 , 0.015971 , 0.020144 , 0.012391 , 0.013083 , 0.014311 , 0.013435 , 0.019383 , 0.016387 , 0.01305 , 0.014442 , 0.044534 , 0.055265 
 369 , 0.026504 , 0.035037 , 0.033308 , 0.018163 , 0.031121 , 0.034136 , 0.015528 , 0.021088 , 0.022741 , 0.022478 , 0.025084 , 0.018814 , 0.01711 , 0.025351 , 0.022224 , 0.026482 , 0.023451 , 0.02322 , 0.024008 , 0.023061 , 0.022777 , 0.014335 , 0.035831 , 0.016064 , 0.020309 , 0.012404 , 0.013153 , 0.014131 , 0.013462 , 0.01945 , 0.016314 , 0.013134 , 0.014531 , 0.044248 , 0.055424 
 370 , 0.026229 , 0.034505 , 0.03309 , 0.017926 , 0.030514 , 0.033555 , 0.015498 , 0.020881 , 0.022977 , 0.022409 , 0.024985 , 0.018651 , 0.017324 , 0.024975 , 0.021991 , 0.026378 , 0.023541 , 0.022499 , 0.02388 , 0.022858 , 0.022404 , 0.014078 , 0.03517 , 0.016064 , 0.020055 , 0.011936 , 0.013028 , 0.01375 , 0.013521 , 0.019011 , 0.016234 , 0.012695 , 0.01439 , 0.043793 , 0.054677 
 371 , 0.025989 , 0.034029 , 0.032872 , 0.0177 , 0.029979 , 0.033046 , 0.015457 , 0.020691 , 0.023196 , 0.022344 , 0.02487 , 0.018511 , 0.017522 , 0.024631 , 0.02177 , 0.026285 , 0.02361 , 0.021878 , 0.02377 , 0.022671 , 0.022052 , 0.013825 , 0.0346 , 0.016049 , 0.019822 , 0.011521 , 0.012903 , 0.013383 , 0.013574 , 0.018594 , 0.016138 , 0.012315 , 0.014258 , 0.043355 , 0.053985 
 372 , 0.025784 , 0.033635 , 0.032662 , 0.017508 , 0.029526 , 0.032605 , 0.015386 , 0.020507 , 0.023332 , 0.022288 , 0.024754 , 0.018378 , 0.01768 , 0.02432 , 0.021565 , 0.026172 , 0.023657 , 0.02135 , 0.023668 , 0.022476 , 0.021719 , 0.013591 , 0.034149 , 0.016004 , 0.019604 , 0.011161 , 0.012768 , 0.013059 , 0.013593 , 0.018202 , 0.016009 , 0.011988 , 0.014113 , 0.042926 , 0.053307 
 373 , 0.025688 , 0.033782 , 0.032392 , 0.01766 , 0.029463 , 0.032298 , 0.014886 , 0.020195 , 0.022344 , 0.022276 , 0.024591 , 0.018147 , 0.017342 , 0.024082 , 0.02145 , 0.025608 , 0.023488 , 0.02111 , 0.023389 , 0.02191 , 0.021378 , 0.013518 , 0.034507 , 0.015585 , 0.019318 , 0.011006 , 0.012409 , 0.013077 , 0.013137 , 0.017803 , 0.015485 , 0.011824 , 0.013664 , 0.04227 , 0.052032 
 374 , 0.025622 , 0.033942 , 0.03222 , 0.017808 , 0.029431 , 0.032079 , 0.014504 , 0.019952 , 0.021603 , 0.022289 , 0.02451 , 0.01794 , 0.017089 , 0.023909 , 0.021357 , 0.02515 , 0.023375 , 0.020927 , 0.023211 , 0.021477 , 0.021109 , 0.013477 , 0.03483 , 0.015254 , 0.019098 , 0.010879 , 0.012122 , 0.013118 , 0.012777 , 0.017503 , 0.015094 , 0.011681 , 0.013289 , 0.041768 , 0.05105 
 375 , 0.02558 , 0.034115 , 0.032121 , 0.017952 , 0.029424 , 0.031927 , 0.014203 , 0.019759 , 0.021032 , 0.022322 , 0.02449 , 0.017751 , 0.016896 , 0.023784 , 0.021281 , 0.024771 , 0.023305 , 0.020785 , 0.023107 , 0.021137 , 0.020893 , 0.013459 , 0.035129 , 0.014987 , 0.018927 , 0.010774 , 0.011886 , 0.013176 , 0.012486 , 0.017274 , 0.014796 , 0.011553 , 0.012967 , 0.041379 , 0.05028 
 376 , 0.025433 , 0.033373 , 0.031742 , 0.017691 , 0.029214 , 0.031466 , 0.013932 , 0.019529 , 0.020779 , 0.021664 , 0.024014 , 0.017559 , 0.016283 , 0.023626 , 0.020912 , 0.02438 , 0.022814 , 0.020563 , 0.023083 , 0.020691 , 0.020584 , 0.013224 , 0.034537 , 0.014598 , 0.018667 , 0.010548 , 0.011532 , 0.012895 , 0.01212 , 0.016917 , 0.014497 , 0.011412 , 0.012741 , 0.040761 , 0.049357 
 377 , 0.025336 , 0.032592 , 0.031361 , 0.017407 , 0.02905 , 0.031048 , 0.013755 , 0.019343 , 0.020707 , 0.020972 , 0.023554 , 0.017426 , 0.015679 , 0.023528 , 0.020542 , 0.024136 , 0.022337 , 0.020406 , 0.023152 , 0.020346 , 0.02034 , 0.012973 , 0.033863 , 0.014286 , 0.018489 , 0.010329 , 0.011208 , 0.012576 , 0.011812 , 0.016593 , 0.014275 , 0.011339 , 0.012627 , 0.04026 , 0.048613 
 378 , 0.025319 , 0.032086 , 0.031077 , 0.017243 , 0.028996 , 0.030777 , 0.013651 , 0.01921 , 0.020692 , 0.020481 , 0.023266 , 0.017346 , 0.015223 , 0.023495 , 0.020272 , 0.024024 , 0.022015 , 0.020334 , 0.023275 , 0.020128 , 0.020187 , 0.012783 , 0.033425 , 0.014082 , 0.018415 , 0.010157 , 0.010952 , 0.012341 , 0.011579 , 0.016347 , 0.014123 , 0.011329 , 0.01258 , 0.039945 , 0.048085 
 379 , 0.025216 , 0.031714 , 0.030705 , 0.017039 , 0.028802 , 0.030566 , 0.013556 , 0.019023 , 0.020601 , 0.020197 , 0.022975 , 0.017196 , 0.014965 , 0.023246 , 0.019993 , 0.023891 , 0.021701 , 0.020235 , 0.023211 , 0.019946 , 0.020002 , 0.01261 , 0.033041 , 0.013904 , 0.018259 , 0.009981 , 0.010735 , 0.012156 , 0.011373 , 0.01611 , 0.014006 , 0.011222 , 0.012447 , 0.03962 , 0.047664 
 380 , 0.024937 , 0.03148 , 0.03023 , 0.016748 , 0.028366 , 0.03044 , 0.013445 , 0.018759 , 0.020364 , 0.020189 , 0.022621 , 0.016946 , 0.01499 , 0.022686 , 0.019711 , 0.023649 , 0.021353 , 0.020072 , 0.022842 , 0.01978 , 0.019736 , 0.01246 , 0.032674 , 0.013726 , 0.01792 , 0.009788 , 0.010575 , 0.012043 , 0.011202 , 0.015875 , 0.013923 , 0.01094 , 0.012162 , 0.039218 , 0.047363 
 381 , 0.024753 , 0.031394 , 0.029967 , 0.01659 , 0.028112 , 0.030439 , 0.013377 , 0.018596 , 0.020203 , 0.020236 , 0.022387 , 0.016808 , 0.015042 , 0.022352 , 0.019564 , 0.023476 , 0.021123 , 0.019995 , 0.022627 , 0.019693 , 0.019555 , 0.01237 , 0.032461 , 0.013607 , 0.017675 , 0.009643 , 0.010471 , 0.01199 , 0.011092 , 0.015707 , 0.013875 , 0.010753 , 0.011977 , 0.038965 , 0.047191 
 382 , 0.024619 , 0.031389 , 0.029813 , 0.016499 , 0.027952 , 0.030505 , 0.013331 , 0.018487 , 0.020082 , 0.020313 , 0.022215 , 0.016728 , 0.015108 , 0.022134 , 0.019487 , 0.023339 , 0.020954 , 0.019962 , 0.022494 , 0.019648 , 0.019417 , 0.012312 , 0.032329 , 0.013517 , 0.017478 , 0.009522 , 0.010394 , 0.011969 , 0.011015 , 0.015575 , 0.013845 , 0.010614 , 0.011844 , 0.038791 , 0.047089 
 383 , 0.024789 , 0.031655 , 0.030084 , 0.016612 , 0.028223 , 0.030559 , 0.013297 , 0.01854 , 0.020136 , 0.020347 , 0.022324 , 0.016858 , 0.015141 , 0.022298 , 0.019533 , 0.023536 , 0.021154 , 0.020119 , 0.022674 , 0.019701 , 0.01937 , 0.01241 , 0.032409 , 0.013493 , 0.017577 , 0.009474 , 0.010379 , 0.011834 , 0.010896 , 0.015596 , 0.013785 , 0.010728 , 0.011865 , 0.038743 , 0.047079 
 384 , 0.024994 , 0.031965 , 0.030362 , 0.016745 , 0.028523 , 0.030639 , 0.013285 , 0.018615 , 0.020231 , 0.020413 , 0.022446 , 0.01699 , 0.01519 , 0.022472 , 0.019568 , 0.02375 , 0.021397 , 0.020292 , 0.022911 , 0.019785 , 0.019358 , 0.012537 , 0.032547 , 0.013467 , 0.017701 , 0.00944 , 0.010382 , 0.011719 , 0.010794 , 0.01564 , 0.01374 , 0.010859 , 0.011893 , 0.038784 , 0.04712 
 385 , 0.025211 , 0.032293 , 0.03063 , 0.016882 , 0.028827 , 0.030733 , 0.013285 , 0.018697 , 0.020344 , 0.020498 , 0.022568 , 0.017117 , 0.015246 , 0.022637 , 0.01959 , 0.023966 , 0.021657 , 0.020468 , 0.02317 , 0.019882 , 0.019363 , 0.012675 , 0.032711 , 0.013438 , 0.017831 , 0.009413 , 0.010393 , 0.011618 , 0.010702 , 0.015695 , 0.013704 , 0.010994 , 0.011922 , 0.03887 , 0.047187 
 386 , 0.025537 , 0.032632 , 0.030885 , 0.017133 , 0.029235 , 0.030927 , 0.013488 , 0.018762 , 0.02052 , 0.020648 , 0.022798 , 0.017294 , 0.015426 , 0.022841 , 0.01974 , 0.024158 , 0.021867 , 0.0207 , 0.023549 , 0.020093 , 0.019497 , 0.012834 , 0.033076 , 0.013551 , 0.018025 , 0.009465 , 0.010532 , 0.011697 , 0.010759 , 0.015815 , 0.013937 , 0.011138 , 0.012119 , 0.039136 , 0.04742 
 387 , 0.02591 , 0.03296 , 0.031116 , 0.017448 , 0.029698 , 0.031176 , 0.013814 , 0.018812 , 0.02072 , 0.020832 , 0.023085 , 0.017499 , 0.015671 , 0.023059 , 0.019975 , 0.024331 , 0.022037 , 0.020963 , 0.023984 , 0.02037 , 0.019706 , 0.012998 , 0.033548 , 0.013758 , 0.018253 , 0.009569 , 0.010748 , 0.01189 , 0.010913 , 0.015974 , 0.014339 , 0.011283 , 0.012424 , 0.039499 , 0.04774 
 388 , 0.026253 , 0.033268 , 0.031328 , 0.017745 , 0.030138 , 0.031417 , 0.014121 , 0.018855 , 0.020901 , 0.021007 , 0.02335 , 0.017691 , 0.015899 , 0.023265 , 0.020203 , 0.024502 , 0.022201 , 0.021213 , 0.024394 , 0.020634 , 0.019902 , 0.013149 , 0.033988 , 0.013958 , 0.018471 , 0.009669 , 0.010953 , 0.012071 , 0.01106 , 0.016126 , 0.014718 , 0.011423 , 0.012713 , 0.039842 , 0.048031 
 389 , 0.026555 , 0.033625 , 0.031572 , 0.01801 , 0.030554 , 0.031672 , 0.014362 , 0.018952 , 0.02108 , 0.021205 , 0.023644 , 0.017884 , 0.016106 , 0.0235 , 0.020502 , 0.024695 , 0.022436 , 0.021472 , 0.024765 , 0.020893 , 0.020091 , 0.013266 , 0.034361 , 0.014143 , 0.018702 , 0.009784 , 0.011129 , 0.012255 , 0.011235 , 0.016268 , 0.015032 , 0.011581 , 0.012973 , 0.040161 , 0.048321 
 390 , 0.026771 , 0.034211 , 0.031975 , 0.018221 , 0.030951 , 0.032025 , 0.014419 , 0.019251 , 0.021295 , 0.021513 , 0.024094 , 0.018109 , 0.016283 , 0.023879 , 0.021075 , 0.024993 , 0.022931 , 0.021802 , 0.025066 , 0.021178 , 0.020298 , 0.013285 , 0.034588 , 0.014303 , 0.019009 , 0.009957 , 0.011236 , 0.012477 , 0.011527 , 0.016395 , 0.015167 , 0.011811 , 0.013174 , 0.040461 , 0.048674 
 391 , 0.026977 , 0.03475 , 0.032344 , 0.018416 , 0.031311 , 0.032339 , 0.014465 , 0.019524 , 0.021492 , 0.021797 , 0.024516 , 0.018315 , 0.016442 , 0.024229 , 0.021615 , 0.025264 , 0.023393 , 0.022106 , 0.025343 , 0.021437 , 0.020484 , 0.013295 , 0.034785 , 0.014447 , 0.019292 , 0.010116 , 0.011332 , 0.012683 , 0.011803 , 0.01651 , 0.015287 , 0.012026 , 0.013355 , 0.040724 , 0.048987 
 392 , 0.027171 , 0.035253 , 0.032686 , 0.018596 , 0.031643 , 0.032622 , 0.014503 , 0.019779 , 0.021677 , 0.022063 , 0.024911 , 0.018504 , 0.016592 , 0.024558 , 0.022123 , 0.025514 , 0.023828 , 0.02239 , 0.025602 , 0.021681 , 0.020657 , 0.0133 , 0.034963 , 0.014577 , 0.019556 , 0.010267 , 0.011422 , 0.012876 , 0.012065 , 0.016614 , 0.015395 , 0.012228 , 0.013523 , 0.040959 , 0.04927 
 393 , 0.027782 , 0.035743 , 0.033125 , 0.019025 , 0.032218 , 0.032975 , 0.014759 , 0.020071 , 0.021963 , 0.022394 , 0.025234 , 0.018725 , 0.016894 , 0.024979 , 0.022194 , 0.025829 , 0.024057 , 0.022887 , 0.026038 , 0.021985 , 0.021004 , 0.013554 , 0.035552 , 0.014761 , 0.019799 , 0.01049 , 0.011534 , 0.013078 , 0.012278 , 0.016764 , 0.015681 , 0.012458 , 0.013817 , 0.041415 , 0.049667 
 394 , 0.02841 , 0.036188 , 0.033541 , 0.01946 , 0.032786 , 0.033303 , 0.015027 , 0.020342 , 0.022243 , 0.022706 , 0.025516 , 0.01893 , 0.017196 , 0.025379 , 0.022182 , 0.026127 , 0.024233 , 0.023379 , 0.026468 , 0.022274 , 0.021351 , 0.013829 , 0.036157 , 0.014938 , 0.020017 , 0.010707 , 0.011641 , 0.013265 , 0.012465 , 0.016907 , 0.015973 , 0.012672 , 0.014107 , 0.041865 , 0.050038 
 395 , 0.028976 , 0.036588 , 0.033915 , 0.019855 , 0.033298 , 0.033593 , 0.015271 , 0.020587 , 0.022493 , 0.022991 , 0.025767 , 0.019115 , 0.017471 , 0.02574 , 0.022165 , 0.026394 , 0.024388 , 0.023827 , 0.026855 , 0.022533 , 0.021664 , 0.014078 , 0.036704 , 0.015095 , 0.020212 , 0.010904 , 0.011737 , 0.013434 , 0.012633 , 0.01703 , 0.016238 , 0.012865 , 0.014372 , 0.042269 , 0.050364 
 396 , 0.029564 , 0.037162 , 0.034413 , 0.020314 , 0.033899 , 0.034003 , 0.015596 , 0.02093 , 0.022811 , 0.023317 , 0.026165 , 0.019478 , 0.017847 , 0.026181 , 0.022366 , 0.026828 , 0.024761 , 0.02439 , 0.0273 , 0.022941 , 0.022049 , 0.014384 , 0.037498 , 0.015404 , 0.020519 , 0.011171 , 0.011973 , 0.013696 , 0.012916 , 0.017309 , 0.016595 , 0.01319 , 0.01473 , 0.042805 , 0.050891 
 397 , 0.030148 , 0.037873 , 0.035005 , 0.020812 , 0.034557 , 0.034503 , 0.015988 , 0.021347 , 0.023179 , 0.023672 , 0.026683 , 0.019988 , 0.018299 , 0.026677 , 0.022761 , 0.0274 , 0.025316 , 0.025033 , 0.027778 , 0.023473 , 0.022478 , 0.014734 , 0.038481 , 0.015837 , 0.020918 , 0.011487 , 0.01233 , 0.01403 , 0.013297 , 0.017717 , 0.017025 , 0.013624 , 0.015159 , 0.043444 , 0.051587 
 398 , 0.030652 , 0.038486 , 0.035517 , 0.021239 , 0.035122 , 0.034935 , 0.016325 , 0.021709 , 0.023496 , 0.023977 , 0.027128 , 0.02043 , 0.01869 , 0.027105 , 0.023102 , 0.027893 , 0.025796 , 0.025589 , 0.028191 , 0.023931 , 0.022853 , 0.015034 , 0.039333 , 0.016214 , 0.021262 , 0.011761 , 0.01264 , 0.014322 , 0.013627 , 0.018068 , 0.017393 , 0.013998 , 0.015528 , 0.043996 , 0.052183 
 399 , 0.031093 , 0.039026 , 0.035963 , 0.021631 , 0.035622 , 0.03532 , 0.016621 , 0.022018 , 0.02378 , 0.024258 , 0.027511 , 0.020802 , 0.019019 , 0.027484 , 0.023402 , 0.028318 , 0.02622 , 0.026066 , 0.02856 , 0.024321 , 0.023188 , 0.015306 , 0.040024 , 0.016534 , 0.021573 , 0.012005 , 0.012912 , 0.014581 , 0.013916 , 0.018369 , 0.017719 , 0.014324 , 0.015863 , 0.044471 , 0.0527 
 400 , 0.031513 , 0.039565 , 0.036398 , 0.022116 , 0.036124 , 0.03575 , 0.016898 , 0.022256 , 0.024114 , 0.024636 , 0.027819 , 0.021043 , 0.019216 , 0.027878 , 0.023684 , 0.028666 , 0.026634 , 0.026432 , 0.02898 , 0.024599 , 0.023591 , 0.015654 , 0.040243 , 0.016764 , 0.021964 , 0.012272 , 0.013164 , 0.014876 , 0.014188 , 0.0186 , 0.018006 , 0.014614 , 0.016254 , 0.044907 , 0.053159 
 401 , 0.031884 , 0.040036 , 0.036783 , 0.022544 , 0.036569 , 0.036129 , 0.017147 , 0.022468 , 0.02441 , 0.024972 , 0.028091 , 0.021256 , 0.01939 , 0.028228 , 0.023935 , 0.028971 , 0.027003 , 0.026755 , 0.029351 , 0.024844 , 0.023948 , 0.015958 , 0.040438 , 0.016966 , 0.022308 , 0.01251 , 0.01339 , 0.015135 , 0.014427 , 0.018806 , 0.018261 , 0.01487 , 0.016599 , 0.04529 , 0.053563 
 402 , 0.032216 , 0.040459 , 0.037121 , 0.022923 , 0.036965 , 0.036469 , 0.017366 , 0.022653 , 0.024673 , 0.025267 , 0.028334 , 0.021447 , 0.019543 , 0.028539 , 0.024155 , 0.029243 , 0.02733 , 0.027043 , 0.02968 , 0.025061 , 0.024266 , 0.016228 , 0.040609 , 0.017148 , 0.022614 , 0.012718 , 0.013588 , 0.015368 , 0.014641 , 0.018989 , 0.018487 , 0.015097 , 0.016906 , 0.045631 , 0.053923 
 403 , 0.032598 , 0.04094 , 0.037489 , 0.023279 , 0.037446 , 0.036761 , 0.017601 , 0.022867 , 0.024878 , 0.025533 , 0.028649 , 0.021723 , 0.019788 , 0.028941 , 0.024363 , 0.029576 , 0.027664 , 0.027415 , 0.030052 , 0.025317 , 0.024519 , 0.01642 , 0.040953 , 0.017385 , 0.022854 , 0.012866 , 0.013774 , 0.015533 , 0.014831 , 0.019187 , 0.018741 , 0.015323 , 0.017155 , 0.045973 , 0.054238 
 404 , 0.032981 , 0.041426 , 0.037849 , 0.023612 , 0.037937 , 0.037028 , 0.017834 , 0.023081 , 0.025059 , 0.025779 , 0.028971 , 0.022016 , 0.020049 , 0.02936 , 0.024556 , 0.029918 , 0.027991 , 0.027798 , 0.030418 , 0.025577 , 0.024745 , 0.01658 , 0.041338 , 0.017631 , 0.023065 , 0.012989 , 0.013946 , 0.015671 , 0.015004 , 0.019383 , 0.018997 , 0.015542 , 0.017378 , 0.046302 , 0.054527 
 405 , 0.033339 , 0.041875 , 0.038187 , 0.023924 , 0.038393 , 0.037281 , 0.01805 , 0.023279 , 0.025229 , 0.026009 , 0.029274 , 0.02229 , 0.020292 , 0.029748 , 0.024738 , 0.030235 , 0.028295 , 0.028158 , 0.030764 , 0.02582 , 0.024951 , 0.016728 , 0.0417 , 0.017861 , 0.023258 , 0.013106 , 0.014108 , 0.015801 , 0.015166 , 0.019564 , 0.019234 , 0.015746 , 0.017586 , 0.046606 , 0.054795 
 406 , 0.03369 , 0.042318 , 0.038502 , 0.02423 , 0.038825 , 0.03752 , 0.018245 , 0.023446 , 0.025403 , 0.026207 , 0.029553 , 0.02251 , 0.020511 , 0.03009 , 0.02493 , 0.030497 , 0.028585 , 0.028519 , 0.031054 , 0.026079 , 0.025135 , 0.016873 , 0.04205 , 0.018046 , 0.023436 , 0.01321 , 0.014244 , 0.01594 , 0.015323 , 0.019724 , 0.019442 , 0.015915 , 0.017781 , 0.0469 , 0.055075 
 407 , 0.034043 , 0.042764 , 0.038794 , 0.024547 , 0.039231 , 0.037759 , 0.018422 , 0.023571 , 0.025586 , 0.026368 , 0.02982 , 0.022655 , 0.020693 , 0.03038 , 0.025156 , 0.030686 , 0.028862 , 0.028911 , 0.031281 , 0.026371 , 0.025286 , 0.017016 , 0.042405 , 0.018178 , 0.023596 , 0.013307 , 0.014346 , 0.0161 , 0.01548 , 0.019862 , 0.019612 , 0.016048 , 0.017971 , 0.047192 , 0.055388 
 408 , 0.034377 , 0.043186 , 0.03907 , 0.024842 , 0.039615 , 0.037984 , 0.018586 , 0.023692 , 0.025757 , 0.026519 , 0.030065 , 0.022791 , 0.020869 , 0.030653 , 0.025366 , 0.030859 , 0.029125 , 0.029279 , 0.031497 , 0.026651 , 0.02543 , 0.017151 , 0.042741 , 0.018298 , 0.023742 , 0.013395 , 0.014445 , 0.016254 , 0.015627 , 0.019996 , 0.019772 , 0.016172 , 0.018148 , 0.047466 , 0.05568 
 409 , 0.034692 , 0.043587 , 0.039331 , 0.025128 , 0.039979 , 0.038195 , 0.01874 , 0.023804 , 0.025922 , 0.026663 , 0.030303 , 0.022923 , 0.021034 , 0.030911 , 0.025566 , 0.031026 , 0.029372 , 0.029627 , 0.031699 , 0.026915 , 0.025566 , 0.017279 , 0.043058 , 0.018416 , 0.023883 , 0.013481 , 0.014535 , 0.016398 , 0.015769 , 0.020121 , 0.019927 , 0.01629 , 0.018319 , 0.047723 , 0.05596 
 410 , 0.035082 , 0.04409 , 0.039617 , 0.025479 , 0.040521 , 0.038491 , 0.018922 , 0.024016 , 0.026147 , 0.026921 , 0.030656 , 0.023177 , 0.021271 , 0.031295 , 0.025795 , 0.031328 , 0.029731 , 0.029996 , 0.032072 , 0.027229 , 0.025893 , 0.017441 , 0.043498 , 0.018556 , 0.02415 , 0.013629 , 0.014707 , 0.01657 , 0.015873 , 0.020266 , 0.020197 , 0.01653 , 0.018672 , 0.048043 , 0.056306 
 411 , 0.035451 , 0.044568 , 0.039887 , 0.025814 , 0.041037 , 0.03877 , 0.019096 , 0.024213 , 0.026356 , 0.027165 , 0.03099 , 0.023418 , 0.021495 , 0.03166 , 0.026011 , 0.031616 , 0.030066 , 0.030345 , 0.032422 , 0.027524 , 0.026206 , 0.017594 , 0.043913 , 0.018689 , 0.0244 , 0.013766 , 0.014872 , 0.016726 , 0.015975 , 0.020403 , 0.020455 , 0.016759 , 0.019008 , 0.048345 , 0.056631 
 412 , 0.035801 , 0.045021 , 0.040145 , 0.026134 , 0.041526 , 0.039033 , 0.01926 , 0.024402 , 0.026555 , 0.027394 , 0.031302 , 0.023644 , 0.021705 , 0.032007 , 0.026215 , 0.031885 , 0.030389 , 0.030677 , 0.032757 , 0.027807 , 0.0265 , 0.017738 , 0.044308 , 0.018813 , 0.024638 , 0.013896 , 0.015027 , 0.016877 , 0.016068 , 0.020534 , 0.0207 , 0.016973 , 0.019322 , 0.048629 , 0.056937 
 413 , 0.036223 , 0.045531 , 0.040489 , 0.026494 , 0.042025 , 0.039364 , 0.019425 , 0.024575 , 0.026755 , 0.027634 , 0.031628 , 0.023863 , 0.021955 , 0.032396 , 0.026415 , 0.032187 , 0.030727 , 0.031062 , 0.033134 , 0.028115 , 0.026781 , 0.01792 , 0.044726 , 0.019019 , 0.024873 , 0.01407 , 0.015188 , 0.017096 , 0.016246 , 0.020696 , 0.020908 , 0.017219 , 0.019555 , 0.049 , 0.057321 
 414 , 0.03668 , 0.046071 , 0.040881 , 0.026872 , 0.042516 , 0.039727 , 0.019593 , 0.024738 , 0.026951 , 0.027875 , 0.03196 , 0.024076 , 0.022224 , 0.032802 , 0.026613 , 0.032501 , 0.031069 , 0.031468 , 0.033527 , 0.028431 , 0.027049 , 0.018113 , 0.045154 , 0.019266 , 0.025106 , 0.014265 , 0.015351 , 0.01735 , 0.01647 , 0.020871 , 0.021092 , 0.017474 , 0.019743 , 0.049411 , 0.057735 
 415 , 0.037115 , 0.046585 , 0.041251 , 0.027232 , 0.04299 , 0.040073 , 0.019751 , 0.024895 , 0.027141 , 0.028107 , 0.032274 , 0.024277 , 0.022478 , 0.03319 , 0.026804 , 0.032804 , 0.031399 , 0.031857 , 0.033902 , 0.028736 , 0.027308 , 0.0183 , 0.045562 , 0.019501 , 0.02533 , 0.014451 , 0.015504 , 0.017595 , 0.016682 , 0.021038 , 0.02127 , 0.01772 , 0.019921 , 0.049804 , 0.058134 
 416 , 0.03755 , 0.047112 , 0.041622 , 0.027603 , 0.043486 , 0.04043 , 0.019925 , 0.025097 , 0.027355 , 0.028344 , 0.032615 , 0.024497 , 0.022729 , 0.033585 , 0.027015 , 0.033119 , 0.031744 , 0.032256 , 0.034296 , 0.029055 , 0.027584 , 0.018492 , 0.046 , 0.019738 , 0.025575 , 0.014627 , 0.015669 , 0.017824 , 0.016892 , 0.021224 , 0.021468 , 0.017969 , 0.020124 , 0.050202 , 0.058533 
