JUL21MAT00005.spu,JUL21MAT00004.spu,JUL21MAT00003.spu,
Wavelength,JUL21LOF00006.spu,JUL21LOF00007.spu,JUL21LOF00008.spu,JUL21LOF00009.spu,JUL21LOF00010.spu,JUL21LOF00011.spu,JUL21LOF00012.spu,JUL21LOF00013.spu,JUL21LOF00014.spu,JUL21LOF00015.spu,JUL21LOF00016.spu,JUL21LOF00017.spu,JUL21LOF00018.spu,JUL21LOF00019.spu,JUL21LOF00020.spu,JUL21LOF00021.spu,JUL21LOF00022.spu,JUL21LOF00023.spu,JUL21LOF00024.spu,JUL21LOF00025.spu,JUL21LOF00026.spu,JUL21LOF00027.spu
  (nm),7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 ,7/21/2016 
  time  ,:33:38 A,:33:55 A,:34:15 A,:34:25 A,:34:32 A,:35:05 A,:35:11 A,:35:18 A,:35:25 A,:35:32 A,:36:08 A,:36:15 A,:36:28 A,:36:38 A,:37:25 A,:37:30 A,:37:39 A,:37:46 A,:37:53 A,:38:19 A,:38:55 A,:39:01 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,
 810 , 0.450536 , 0.423028 , 0.32919 , 0.271663 , 0.397624 , 0.336519 , 0.362515 , 0.30259 , 0.371179 , 0.357665 , 0.367921 , 0.470037 , 0.433379 , 0.412532 , 0.303204 , 0.415849 , 0.369977 , 0.303717 , 0.396727 , 0.404883 , 0.32504 , 0.36321 
 811 , 0.450886 , 0.423345 , 0.329472 , 0.27202 , 0.397854 , 0.336948 , 0.362933 , 0.302816 , 0.371429 , 0.358165 , 0.368157 , 0.470328 , 0.43368 , 0.412828 , 0.303342 , 0.415982 , 0.370265 , 0.304066 , 0.396926 , 0.405212 , 0.325278 , 0.363416 
 812 , 0.451189 , 0.423598 , 0.329752 , 0.272326 , 0.39803 , 0.337344 , 0.363288 , 0.302919 , 0.371617 , 0.358494 , 0.368297 , 0.47059 , 0.434073 , 0.412896 , 0.303425 , 0.416108 , 0.370482 , 0.304474 , 0.397061 , 0.405492 , 0.325442 , 0.363589 
 813 , 0.451507 , 0.423862 , 0.330041 , 0.272645 , 0.398219 , 0.33775 , 0.363658 , 0.303022 , 0.37182 , 0.358837 , 0.368435 , 0.470855 , 0.434486 , 0.412968 , 0.303519 , 0.416239 , 0.370714 , 0.304901 , 0.397193 , 0.405782 , 0.325609 , 0.363771 
 814 , 0.45216 , 0.42441 , 0.330586 , 0.273197 , 0.398748 , 0.33832 , 0.364214 , 0.303252 , 0.372163 , 0.359346 , 0.368925 , 0.471362 , 0.435133 , 0.413314 , 0.30391 , 0.416735 , 0.371251 , 0.305378 , 0.397631 , 0.406482 , 0.326096 , 0.364273 
 815 , 0.45275 , 0.424907 , 0.331018 , 0.273736 , 0.399238 , 0.338846 , 0.364601 , 0.303435 , 0.37238 , 0.359884 , 0.369394 , 0.471803 , 0.435618 , 0.413817 , 0.304305 , 0.41702 , 0.371731 , 0.305707 , 0.397972 , 0.407217 , 0.326555 , 0.364741 
 816 , 0.453312 , 0.425385 , 0.331412 , 0.274261 , 0.3997 , 0.339369 , 0.364951 , 0.30361 , 0.372561 , 0.360429 , 0.369831 , 0.472223 , 0.436062 , 0.414339 , 0.30469 , 0.417233 , 0.372186 , 0.306009 , 0.398267 , 0.40794 , 0.326994 , 0.365184 
 817 , 0.454064 , 0.426056 , 0.331877 , 0.274803 , 0.400308 , 0.339948 , 0.365419 , 0.303978 , 0.372974 , 0.361145 , 0.370345 , 0.472822 , 0.436712 , 0.414955 , 0.305206 , 0.417627 , 0.372707 , 0.306466 , 0.398738 , 0.408726 , 0.3275 , 0.365767 
 818 , 0.45496 , 0.426886 , 0.332278 , 0.275229 , 0.400992 , 0.340346 , 0.365952 , 0.304551 , 0.373634 , 0.361905 , 0.370791 , 0.4734 , 0.437486 , 0.41545 , 0.305799 , 0.418276 , 0.373189 , 0.307041 , 0.399348 , 0.409309 , 0.327911 , 0.366407 
 819 , 0.45567 , 0.427547 , 0.332538 , 0.275541 , 0.401513 , 0.340512 , 0.366356 , 0.304975 , 0.374119 , 0.362429 , 0.371067 , 0.473654 , 0.438013 , 0.415667 , 0.306243 , 0.418844 , 0.373537 , 0.307477 , 0.399772 , 0.409629 , 0.328143 , 0.366868 
 820 , 0.456396 , 0.42822 , 0.332801 , 0.275866 , 0.402051 , 0.340688 , 0.366769 , 0.305411 , 0.374623 , 0.362962 , 0.371361 , 0.473914 , 0.438566 , 0.415905 , 0.306698 , 0.419428 , 0.373898 , 0.30792 , 0.400208 , 0.40996 , 0.328383 , 0.367347 
 821 , 0.457211 , 0.428953 , 0.333096 , 0.276349 , 0.402861 , 0.340974 , 0.367289 , 0.305898 , 0.37519 , 0.363456 , 0.372032 , 0.474385 , 0.439336 , 0.416609 , 0.307075 , 0.419887 , 0.374477 , 0.308468 , 0.400732 , 0.410571 , 0.328751 , 0.36815 
 822 , 0.457896 , 0.429559 , 0.33335 , 0.276812 , 0.403547 , 0.341208 , 0.367646 , 0.306246 , 0.375619 , 0.363892 , 0.372634 , 0.474905 , 0.439998 , 0.417167 , 0.307414 , 0.420042 , 0.375008 , 0.308942 , 0.401118 , 0.411186 , 0.329078 , 0.36895 
 823 , 0.458589 , 0.430179 , 0.333614 , 0.277279 , 0.404234 , 0.341451 , 0.368013 , 0.306603 , 0.376058 , 0.364333 , 0.373242 , 0.475439 , 0.440679 , 0.417731 , 0.307757 , 0.420198 , 0.37555 , 0.309425 , 0.401511 , 0.411808 , 0.329408 , 0.369769 
 824 , 0.459286 , 0.430729 , 0.333971 , 0.277727 , 0.404991 , 0.341731 , 0.36852 , 0.306919 , 0.376445 , 0.364837 , 0.373708 , 0.476142 , 0.441264 , 0.418186 , 0.308221 , 0.420517 , 0.37604 , 0.30989 , 0.402025 , 0.412467 , 0.329817 , 0.370501 
 825 , 0.459862 , 0.431155 , 0.334208 , 0.278032 , 0.405592 , 0.342053 , 0.369029 , 0.307227 , 0.376847 , 0.365331 , 0.374009 , 0.476895 , 0.44186 , 0.418675 , 0.308667 , 0.421124 , 0.376348 , 0.310196 , 0.402612 , 0.413065 , 0.330296 , 0.371018 
 826 , 0.460432 , 0.431565 , 0.334421 , 0.278321 , 0.406169 , 0.34238 , 0.36953 , 0.307545 , 0.377258 , 0.365828 , 0.374302 , 0.477654 , 0.442458 , 0.419185 , 0.309103 , 0.421763 , 0.376639 , 0.310485 , 0.403213 , 0.413667 , 0.330779 , 0.371505 
 827 , 0.461028 , 0.432048 , 0.334607 , 0.278628 , 0.406685 , 0.342791 , 0.370075 , 0.307927 , 0.377754 , 0.366343 , 0.374598 , 0.4784 , 0.443174 , 0.41977 , 0.309486 , 0.422383 , 0.377024 , 0.310814 , 0.403836 , 0.414292 , 0.331243 , 0.371969 
 828 , 0.461704 , 0.4326 , 0.334787 , 0.27899 , 0.407181 , 0.343253 , 0.370665 , 0.308467 , 0.378352 , 0.366888 , 0.374904 , 0.478932 , 0.443993 , 0.420401 , 0.30973 , 0.422789 , 0.377578 , 0.311218 , 0.404392 , 0.414917 , 0.331592 , 0.372373 
 829 , 0.462412 , 0.433127 , 0.334983 , 0.279369 , 0.407737 , 0.343663 , 0.371239 , 0.309066 , 0.378941 , 0.367438 , 0.375211 , 0.479342 , 0.444767 , 0.420976 , 0.30995 , 0.423058 , 0.378139 , 0.311637 , 0.404869 , 0.415499 , 0.331885 , 0.372761 
 830 , 0.463117 , 0.433654 , 0.335209 , 0.279756 , 0.408302 , 0.344068 , 0.371799 , 0.309648 , 0.379504 , 0.367985 , 0.375537 , 0.479742 , 0.445547 , 0.421553 , 0.310186 , 0.423333 , 0.378702 , 0.312044 , 0.40534 , 0.416101 , 0.332202 , 0.373151 
 831 , 0.4638 , 0.434136 , 0.335702 , 0.280214 , 0.40891 , 0.34446 , 0.37218 , 0.310025 , 0.379807 , 0.368501 , 0.376023 , 0.480119 , 0.446321 , 0.422083 , 0.310563 , 0.423687 , 0.379197 , 0.31226 , 0.405736 , 0.416856 , 0.33277 , 0.373525 
 832 , 0.464355 , 0.434622 , 0.336206 , 0.280573 , 0.409484 , 0.344809 , 0.372505 , 0.310229 , 0.380009 , 0.368997 , 0.37643 , 0.480599 , 0.447073 , 0.422577 , 0.310937 , 0.424104 , 0.37957 , 0.312529 , 0.406141 , 0.417642 , 0.333297 , 0.373927 
 833 , 0.464908 , 0.4351 , 0.336709 , 0.280925 , 0.410062 , 0.345161 , 0.372829 , 0.310431 , 0.380216 , 0.369492 , 0.37683 , 0.481082 , 0.447828 , 0.42307 , 0.311314 , 0.424519 , 0.379947 , 0.312796 , 0.406544 , 0.418432 , 0.333828 , 0.374327 
 834 , 0.465415 , 0.435622 , 0.337016 , 0.281168 , 0.410555 , 0.345458 , 0.373182 , 0.310731 , 0.380597 , 0.370075 , 0.377117 , 0.481547 , 0.448493 , 0.423437 , 0.311691 , 0.424864 , 0.380306 , 0.313244 , 0.406927 , 0.419013 , 0.334201 , 0.374741 
 835 , 0.465994 , 0.436117 , 0.337192 , 0.281447 , 0.410852 , 0.345799 , 0.373636 , 0.311056 , 0.381079 , 0.370624 , 0.377376 , 0.481835 , 0.449149 , 0.423742 , 0.312071 , 0.42507 , 0.380772 , 0.313639 , 0.407424 , 0.419349 , 0.334521 , 0.375193 
 836 , 0.466575 , 0.43661 , 0.337364 , 0.281732 , 0.411139 , 0.34614 , 0.374104 , 0.311379 , 0.381564 , 0.371171 , 0.377639 , 0.482108 , 0.449808 , 0.424047 , 0.312447 , 0.425259 , 0.38124 , 0.314031 , 0.407938 , 0.419668 , 0.334843 , 0.37565 
 837 , 0.467117 , 0.437038 , 0.337508 , 0.282021 , 0.411422 , 0.346489 , 0.374457 , 0.311596 , 0.381963 , 0.371638 , 0.377911 , 0.482299 , 0.450399 , 0.424367 , 0.312736 , 0.425376 , 0.381601 , 0.314348 , 0.408417 , 0.419964 , 0.335062 , 0.376145 
 838 , 0.467699 , 0.437515 , 0.337734 , 0.282361 , 0.411937 , 0.346875 , 0.374729 , 0.311805 , 0.382312 , 0.371998 , 0.378369 , 0.482652 , 0.450943 , 0.4248 , 0.312967 , 0.425535 , 0.381944 , 0.314667 , 0.408806 , 0.420496 , 0.335234 , 0.376719 
 839 , 0.468348 , 0.438073 , 0.338026 , 0.28273 , 0.412603 , 0.347283 , 0.375032 , 0.312084 , 0.382701 , 0.372348 , 0.378954 , 0.483181 , 0.45151 , 0.4253 , 0.313229 , 0.425776 , 0.382367 , 0.315042 , 0.409152 , 0.421192 , 0.335457 , 0.377311 
 840 , 0.46897 , 0.438609 , 0.338308 , 0.283105 , 0.413274 , 0.347642 , 0.375337 , 0.312349 , 0.383072 , 0.372671 , 0.379514 , 0.483707 , 0.452027 , 0.425777 , 0.313493 , 0.426024 , 0.382749 , 0.315398 , 0.409491 , 0.421868 , 0.33567 , 0.377877 
 841 , 0.469359 , 0.438926 , 0.33851 , 0.283468 , 0.413808 , 0.347726 , 0.375622 , 0.312493 , 0.383288 , 0.372838 , 0.379852 , 0.484121 , 0.452252 , 0.426115 , 0.31377 , 0.426285 , 0.382877 , 0.315627 , 0.409764 , 0.422356 , 0.335868 , 0.378214 
 842 , 0.469668 , 0.439188 , 0.338657 , 0.283844 , 0.414144 , 0.347835 , 0.375843 , 0.312542 , 0.383484 , 0.373097 , 0.38006 , 0.484359 , 0.452522 , 0.426417 , 0.31404 , 0.426527 , 0.382948 , 0.315812 , 0.410086 , 0.422758 , 0.336163 , 0.378539 
 843 , 0.469987 , 0.439455 , 0.338803 , 0.284225 , 0.41448 , 0.347947 , 0.37606 , 0.312589 , 0.383681 , 0.373353 , 0.380269 , 0.484595 , 0.452797 , 0.426725 , 0.314309 , 0.426768 , 0.383015 , 0.315996 , 0.410403 , 0.423171 , 0.336461 , 0.378866 
 844 , 0.470196 , 0.43966 , 0.33872 , 0.284418 , 0.414479 , 0.347981 , 0.376277 , 0.312583 , 0.383915 , 0.373567 , 0.380298 , 0.484795 , 0.453183 , 0.426804 , 0.314315 , 0.426799 , 0.383287 , 0.316178 , 0.410572 , 0.423428 , 0.33665 , 0.379031 
 845 , 0.470595 , 0.44001 , 0.33878 , 0.284796 , 0.414854 , 0.348177 , 0.376771 , 0.312866 , 0.384334 , 0.373911 , 0.38059 , 0.485367 , 0.453837 , 0.427219 , 0.314443 , 0.427115 , 0.383783 , 0.316626 , 0.411083 , 0.423819 , 0.336914 , 0.379314 
 846 , 0.471013 , 0.440378 , 0.338847 , 0.285199 , 0.415262 , 0.348388 , 0.377291 , 0.31317 , 0.384768 , 0.374262 , 0.380904 , 0.485972 , 0.454524 , 0.427654 , 0.314576 , 0.427452 , 0.384305 , 0.317093 , 0.411633 , 0.424226 , 0.337185 , 0.379613 
 847 , 0.471399 , 0.440702 , 0.339054 , 0.285606 , 0.415761 , 0.348677 , 0.377674 , 0.313411 , 0.385048 , 0.374538 , 0.381187 , 0.486407 , 0.455089 , 0.428112 , 0.314767 , 0.427752 , 0.384732 , 0.31743 , 0.412047 , 0.424703 , 0.337513 , 0.379896 
 848 , 0.471851 , 0.441052 , 0.339502 , 0.285968 , 0.416347 , 0.349068 , 0.377919 , 0.313688 , 0.385298 , 0.374872 , 0.381478 , 0.48669 , 0.455537 , 0.428509 , 0.315043 , 0.42796 , 0.385086 , 0.317606 , 0.41231 , 0.425326 , 0.337924 , 0.380221 
 849 , 0.47237 , 0.441455 , 0.340017 , 0.286298 , 0.416938 , 0.34949 , 0.378165 , 0.314011 , 0.385617 , 0.375279 , 0.381796 , 0.486984 , 0.455983 , 0.428879 , 0.315348 , 0.428145 , 0.385459 , 0.317777 , 0.412563 , 0.426009 , 0.33837 , 0.380584 
 850 , 0.472891 , 0.441862 , 0.340539 , 0.286592 , 0.417517 , 0.349876 , 0.378464 , 0.314382 , 0.385956 , 0.37574 , 0.38212 , 0.487318 , 0.45643 , 0.429231 , 0.315673 , 0.428347 , 0.385815 , 0.318001 , 0.412846 , 0.426665 , 0.338824 , 0.380938 
 851 , 0.473333 , 0.442228 , 0.340916 , 0.286722 , 0.417899 , 0.350056 , 0.378948 , 0.314812 , 0.386302 , 0.376312 , 0.382405 , 0.487705 , 0.456871 , 0.429436 , 0.316051 , 0.428597 , 0.386047 , 0.318405 , 0.413169 , 0.427098 , 0.339212 , 0.381231 
 852 , 0.473673 , 0.442549 , 0.341053 , 0.286814 , 0.418141 , 0.350144 , 0.379419 , 0.31505 , 0.386574 , 0.37679 , 0.382571 , 0.487994 , 0.457356 , 0.429536 , 0.31637 , 0.42885 , 0.386184 , 0.318803 , 0.413377 , 0.4274 , 0.339446 , 0.381522 
 853 , 0.474017 , 0.442879 , 0.341195 , 0.286908 , 0.418384 , 0.350238 , 0.3799 , 0.315294 , 0.386846 , 0.377279 , 0.382738 , 0.488286 , 0.457856 , 0.429637 , 0.3167 , 0.429118 , 0.386327 , 0.319208 , 0.41359 , 0.427713 , 0.339687 , 0.381819 
 854 , 0.474343 , 0.443213 , 0.34108 , 0.287141 , 0.418583 , 0.350488 , 0.380125 , 0.315226 , 0.387082 , 0.377528 , 0.383008 , 0.488444 , 0.458457 , 0.429742 , 0.316767 , 0.429295 , 0.3865 , 0.319451 , 0.413744 , 0.427953 , 0.339679 , 0.382281 
 855 , 0.47488 , 0.443685 , 0.341273 , 0.287587 , 0.419066 , 0.350893 , 0.380358 , 0.315387 , 0.387267 , 0.377728 , 0.383489 , 0.488688 , 0.458943 , 0.430087 , 0.316831 , 0.42936 , 0.386809 , 0.319779 , 0.414005 , 0.428384 , 0.339839 , 0.382789 
 856 , 0.475426 , 0.444165 , 0.341467 , 0.288046 , 0.419562 , 0.3513 , 0.380598 , 0.315554 , 0.387455 , 0.37793 , 0.383984 , 0.488935 , 0.459432 , 0.43044 , 0.316897 , 0.429427 , 0.387121 , 0.320109 , 0.414268 , 0.428818 , 0.340001 , 0.38331 
 857 , 0.475881 , 0.44456 , 0.341707 , 0.288377 , 0.420042 , 0.351482 , 0.380818 , 0.315711 , 0.387523 , 0.378164 , 0.384405 , 0.489195 , 0.459681 , 0.430782 , 0.317038 , 0.429482 , 0.38727 , 0.320388 , 0.414615 , 0.429218 , 0.340116 , 0.383699 
 858 , 0.476317 , 0.44495 , 0.341935 , 0.28854 , 0.420547 , 0.351599 , 0.381163 , 0.315794 , 0.387658 , 0.378561 , 0.384677 , 0.489463 , 0.459953 , 0.431102 , 0.31744 , 0.429785 , 0.387442 , 0.320534 , 0.415159 , 0.429736 , 0.340315 , 0.384019 
 859 , 0.476776 , 0.445371 , 0.342142 , 0.288663 , 0.421071 , 0.351769 , 0.381569 , 0.315837 , 0.387857 , 0.379035 , 0.384907 , 0.489747 , 0.46032 , 0.431417 , 0.317939 , 0.430207 , 0.387684 , 0.320635 , 0.415782 , 0.43032 , 0.340575 , 0.384362 
 860 , 0.477263 , 0.445802 , 0.342353 , 0.288803 , 0.421559 , 0.351989 , 0.381967 , 0.315957 , 0.388129 , 0.379549 , 0.385105 , 0.490069 , 0.460772 , 0.43173 , 0.318408 , 0.430664 , 0.387978 , 0.320756 , 0.416371 , 0.43093 , 0.340871 , 0.384699 
 861 , 0.47777 , 0.44619 , 0.34257 , 0.288973 , 0.421862 , 0.35228 , 0.38226 , 0.316284 , 0.388508 , 0.380057 , 0.385216 , 0.490501 , 0.461351 , 0.432022 , 0.318676 , 0.431138 , 0.388286 , 0.320949 , 0.41685 , 0.43148 , 0.341155 , 0.384956 
 862 , 0.478234 , 0.446497 , 0.342776 , 0.289136 , 0.422037 , 0.352491 , 0.38242 , 0.3166 , 0.388774 , 0.380399 , 0.385358 , 0.490958 , 0.461817 , 0.432339 , 0.318772 , 0.431546 , 0.388415 , 0.321172 , 0.417296 , 0.431845 , 0.341288 , 0.38507 
 863 , 0.4787 , 0.446805 , 0.34298 , 0.289308 , 0.422212 , 0.352707 , 0.382574 , 0.316924 , 0.389045 , 0.380753 , 0.385505 , 0.491429 , 0.462296 , 0.432663 , 0.318871 , 0.431967 , 0.38855 , 0.321399 , 0.417754 , 0.432217 , 0.341419 , 0.38519 
 864 , 0.479074 , 0.447061 , 0.343165 , 0.289673 , 0.422585 , 0.352894 , 0.382747 , 0.317072 , 0.389255 , 0.38075 , 0.385691 , 0.491595 , 0.462624 , 0.433114 , 0.318955 , 0.432146 , 0.388771 , 0.32136 , 0.418052 , 0.432761 , 0.341739 , 0.385397 
 865 , 0.479496 , 0.447446 , 0.343395 , 0.290019 , 0.423098 , 0.353045 , 0.382843 , 0.317324 , 0.389542 , 0.380895 , 0.385985 , 0.491869 , 0.463053 , 0.433594 , 0.319178 , 0.432154 , 0.389073 , 0.321377 , 0.418216 , 0.433382 , 0.34214 , 0.385843 
 866 , 0.47993 , 0.447835 , 0.343624 , 0.290373 , 0.423627 , 0.353201 , 0.382939 , 0.317578 , 0.389836 , 0.381047 , 0.386281 , 0.492149 , 0.463494 , 0.43409 , 0.319405 , 0.432165 , 0.389382 , 0.321396 , 0.418387 , 0.434014 , 0.342552 , 0.386297 
 867 , 0.480388 , 0.44828 , 0.343752 , 0.29053 , 0.424027 , 0.353337 , 0.383161 , 0.317976 , 0.390188 , 0.381222 , 0.386458 , 0.492575 , 0.464022 , 0.434439 , 0.319806 , 0.432193 , 0.389663 , 0.321679 , 0.41855 , 0.434384 , 0.342832 , 0.386738 
 868 , 0.480838 , 0.448701 , 0.343769 , 0.290711 , 0.424359 , 0.353508 , 0.383576 , 0.318478 , 0.390652 , 0.381517 , 0.386524 , 0.492866 , 0.464544 , 0.434696 , 0.32013 , 0.432385 , 0.389999 , 0.322134 , 0.418721 , 0.434647 , 0.342995 , 0.387243 
 869 , 0.48129 , 0.449111 , 0.343769 , 0.290938 , 0.424699 , 0.353701 , 0.384047 , 0.319005 , 0.391155 , 0.381856 , 0.386574 , 0.493083 , 0.46506 , 0.434956 , 0.320409 , 0.432627 , 0.390373 , 0.322611 , 0.418897 , 0.434923 , 0.343158 , 0.387785 
 870 , 0.481695 , 0.449482 , 0.343779 , 0.291201 , 0.425064 , 0.353931 , 0.384411 , 0.319417 , 0.391576 , 0.38223 , 0.386713 , 0.493177 , 0.465558 , 0.435189 , 0.320554 , 0.432832 , 0.390743 , 0.32306 , 0.419003 , 0.435167 , 0.343282 , 0.388292 
 871 , 0.481993 , 0.44977 , 0.343842 , 0.291489 , 0.425368 , 0.354147 , 0.38456 , 0.31955 , 0.391728 , 0.382585 , 0.387007 , 0.49309 , 0.466059 , 0.435225 , 0.320546 , 0.432806 , 0.391008 , 0.323386 , 0.418936 , 0.435308 , 0.343327 , 0.388673 
 872 , 0.48228 , 0.450086 , 0.343954 , 0.29177 , 0.425556 , 0.354232 , 0.384716 , 0.319607 , 0.39172 , 0.38284 , 0.387291 , 0.493057 , 0.46663 , 0.43508 , 0.320678 , 0.432593 , 0.391176 , 0.323625 , 0.41883 , 0.435385 , 0.343365 , 0.388984 
 873 , 0.482577 , 0.450404 , 0.344079 , 0.292044 , 0.425761 , 0.354319 , 0.384884 , 0.319664 , 0.391707 , 0.383097 , 0.387583 , 0.49304 , 0.467189 , 0.434938 , 0.320816 , 0.432384 , 0.391329 , 0.323866 , 0.418732 , 0.435461 , 0.3434 , 0.389303 
 874 , 0.482895 , 0.45064 , 0.344262 , 0.292168 , 0.426109 , 0.354282 , 0.385236 , 0.319592 , 0.391514 , 0.38332 , 0.387878 , 0.493172 , 0.467278 , 0.434906 , 0.321189 , 0.43251 , 0.391112 , 0.323915 , 0.41901 , 0.435576 , 0.343435 , 0.389687 
 875 , 0.483443 , 0.451053 , 0.344543 , 0.292362 , 0.426733 , 0.354654 , 0.385761 , 0.319685 , 0.391624 , 0.383732 , 0.388222 , 0.493521 , 0.467503 , 0.435236 , 0.321569 , 0.433044 , 0.391411 , 0.324012 , 0.419503 , 0.436116 , 0.343775 , 0.390189 
 876 , 0.484006 , 0.451471 , 0.344828 , 0.29256 , 0.427368 , 0.355037 , 0.386301 , 0.31978 , 0.39174 , 0.384157 , 0.388579 , 0.493884 , 0.467728 , 0.435575 , 0.321962 , 0.433595 , 0.391712 , 0.324117 , 0.420005 , 0.436672 , 0.344119 , 0.390705 
 877 , 0.484494 , 0.451867 , 0.344996 , 0.292698 , 0.427687 , 0.355418 , 0.386646 , 0.320004 , 0.391984 , 0.384626 , 0.388785 , 0.494245 , 0.468186 , 0.43579 , 0.322182 , 0.434052 , 0.392289 , 0.324292 , 0.420329 , 0.437291 , 0.344466 , 0.390952 
 878 , 0.484977 , 0.452254 , 0.345052 , 0.29273 , 0.427941 , 0.355624 , 0.386825 , 0.320151 , 0.392235 , 0.385008 , 0.389038 , 0.494632 , 0.468813 , 0.436079 , 0.322369 , 0.434438 , 0.392705 , 0.32461 , 0.420657 , 0.437664 , 0.344696 , 0.391069 
 879 , 0.485478 , 0.452647 , 0.345093 , 0.292747 , 0.428211 , 0.355787 , 0.386984 , 0.320271 , 0.392473 , 0.385378 , 0.389317 , 0.495037 , 0.469471 , 0.436401 , 0.32257 , 0.434818 , 0.393058 , 0.324965 , 0.421007 , 0.437974 , 0.3449 , 0.391173 
 880 , 0.485984 , 0.453061 , 0.34517 , 0.292896 , 0.428552 , 0.35605 , 0.387077 , 0.320376 , 0.39277 , 0.385717 , 0.389554 , 0.495384 , 0.470129 , 0.436841 , 0.322682 , 0.435139 , 0.393437 , 0.325164 , 0.421401 , 0.43831 , 0.345181 , 0.391381 
 881 , 0.486428 , 0.453438 , 0.3453 , 0.293215 , 0.429051 , 0.356364 , 0.387081 , 0.320502 , 0.393115 , 0.386054 , 0.389702 , 0.495664 , 0.470632 , 0.437488 , 0.322712 , 0.435348 , 0.393863 , 0.325092 , 0.421841 , 0.438813 , 0.345563 , 0.391785 
 882 , 0.486817 , 0.453768 , 0.345429 , 0.293535 , 0.429641 , 0.3566 , 0.387097 , 0.320661 , 0.393438 , 0.386456 , 0.389821 , 0.495991 , 0.470988 , 0.438214 , 0.322767 , 0.43553 , 0.394314 , 0.324965 , 0.422287 , 0.439478 , 0.34595 , 0.392282 
 883 , 0.487199 , 0.454089 , 0.345562 , 0.293815 , 0.430213 , 0.35678 , 0.387159 , 0.32083 , 0.393752 , 0.386877 , 0.389907 , 0.496334 , 0.471327 , 0.4389 , 0.322867 , 0.435693 , 0.39475 , 0.324841 , 0.422724 , 0.440145 , 0.346325 , 0.392765 
 884 , 0.487564 , 0.45436 , 0.345724 , 0.293776 , 0.430502 , 0.356562 , 0.387624 , 0.321094 , 0.39401 , 0.387387 , 0.389789 , 0.496824 , 0.471555 , 0.439192 , 0.323237 , 0.435668 , 0.395 , 0.324884 , 0.423056 , 0.440724 , 0.346576 , 0.393094 
 885 , 0.48815 , 0.454858 , 0.345989 , 0.293924 , 0.430676 , 0.356772 , 0.388246 , 0.321431 , 0.394573 , 0.387888 , 0.389885 , 0.497248 , 0.472102 , 0.439278 , 0.323509 , 0.435681 , 0.395162 , 0.325224 , 0.42342 , 0.441206 , 0.346826 , 0.393453 
 886 , 0.488749 , 0.455367 , 0.346266 , 0.294081 , 0.430857 , 0.356985 , 0.388886 , 0.321774 , 0.395154 , 0.388405 , 0.389991 , 0.497685 , 0.472666 , 0.43937 , 0.323794 , 0.435695 , 0.395333 , 0.32557 , 0.423796 , 0.441702 , 0.347088 , 0.393822 
 887 , 0.489097 , 0.455674 , 0.346223 , 0.294369 , 0.430954 , 0.357139 , 0.389014 , 0.32176 , 0.395523 , 0.388455 , 0.390068 , 0.497649 , 0.473256 , 0.439262 , 0.323658 , 0.435501 , 0.395208 , 0.325841 , 0.423683 , 0.441672 , 0.346951 , 0.394131 
 888 , 0.489452 , 0.455882 , 0.346298 , 0.29474 , 0.431221 , 0.357209 , 0.389075 , 0.321911 , 0.395789 , 0.388718 , 0.390196 , 0.49776 , 0.473975 , 0.439354 , 0.323557 , 0.435261 , 0.39524 , 0.326045 , 0.423509 , 0.441788 , 0.346975 , 0.394533 
 889 , 0.489834 , 0.456088 , 0.346414 , 0.295126 , 0.431518 , 0.357263 , 0.389142 , 0.322101 , 0.396046 , 0.389042 , 0.390329 , 0.497909 , 0.474743 , 0.439488 , 0.323476 , 0.435006 , 0.395309 , 0.32625 , 0.423338 , 0.441945 , 0.347046 , 0.39497 
 890 , 0.490039 , 0.456191 , 0.346452 , 0.295436 , 0.431721 , 0.357317 , 0.389219 , 0.322223 , 0.396039 , 0.389277 , 0.390442 , 0.497835 , 0.475053 , 0.439517 , 0.323504 , 0.434761 , 0.395163 , 0.326291 , 0.423237 , 0.442045 , 0.347022 , 0.395269 
 891 , 0.490271 , 0.456508 , 0.346465 , 0.295822 , 0.431963 , 0.357508 , 0.3895 , 0.322351 , 0.395837 , 0.389447 , 0.390628 , 0.497671 , 0.475005 , 0.439647 , 0.323798 , 0.434892 , 0.395117 , 0.326279 , 0.423358 , 0.442351 , 0.347008 , 0.395571 
 892 , 0.490681 , 0.4571 , 0.346514 , 0.296354 , 0.432334 , 0.357826 , 0.389963 , 0.322535 , 0.395699 , 0.389643 , 0.39091 , 0.497618 , 0.475036 , 0.43997 , 0.32424 , 0.435352 , 0.395332 , 0.326359 , 0.423626 , 0.442894 , 0.347083 , 0.396018 
