AUG5MAT00005.spu,AUG5MAT00004.spu,AUG5MAT00003.spu,
Wavelength,AUG5MAT00006.spu,AUG5MAT00007.spu,AUG5MAT00008.spu,AUG5MAT00009.spu,AUG5MAT00010.spu,AUG5MAT00011.spu,AUG5MAT00012.spu,AUG5MAT00013.spu,AUG5MAT00014.spu,AUG5MAT00015.spu,AUG5MAT00016.spu,AUG5MAT00017.spu,AUG5MAT00018.spu,AUG5MAT00019.spu,AUG5MAT00020.spu,AUG5MAT00021.spu,AUG5MAT00022.spu,AUG5MAT00023.spu,AUG5MAT00024.spu,AUG5MAT00025.spu,AUG5MAT00026.spu,AUG5MAT00027.spu,AUG5MAT00028.spu,AUG5MAT00029.spu,AUG5MAT00030.spu,AUG5MAT00031.spu,AUG5MAT00032.spu,AUG5MAT00033.spu,AUG5MAT00034.spu,AUG5MAT00035.spu,AUG5MAT00036.spu,AUG5MAT00037.spu,AUG5MAT00038.spu,AUG5MAT00039.spu,AUG5MAT00040.spu,AUG5MAT00041.spu,AUG5MAT00042.spu,AUG5MAT00043.spu,AUG5MAT00044.spu,AUG5MAT00045.spu,AUG5MAT00046.spu,AUG5MAT00047.spu,AUG5MAT00048.spu,AUG5MAT00049.spu,AUG5MAT00050.spu,AUG5MAT00051.spu,AUG5MAT00052.spu,AUG5MAT00053.spu,AUG5MAT00054.spu,AUG5MAT00055.spu,AUG5MAT00056.spu,AUG5MAT00057.spu,AUG5MAT00058.spu,AUG5MAT00059.spu,AUG5MAT00060.spu,AUG5MAT00061.spu,AUG5MAT00062.spu,AUG5MAT00063.spu,AUG5MAT00064.spu,AUG5MAT00065.spu,AUG5MAT00066.spu,AUG5MAT00067.spu,AUG5MAT00068.spu,AUG5MAT00069.spu,AUG5MAT00070.spu,AUG5MAT00071.spu,AUG5MAT00072.spu,AUG5MAT00073.spu,AUG5MAT00074.spu,AUG5MAT00075.spu,AUG5MAT00076.spu,AUG5MAT00077.spu,AUG5MAT00078.spu,AUG5MAT00079.spu,AUG5MAT00080.spu,AUG5MAT00081.spu,AUG5MAT00082.spu,AUG5MAT00083.spu,AUG5MAT00084.spu,AUG5MAT00085.spu
 773 , 0.37896 , 0.376949 , 0.331466 , 0.259971 , 0.218116 , 0.287046 , 0.367508 , 0.272693 , 0.266979 , 0.325447 , 0.212514 , 0.142403 , 0.314183 , 0.306959 , 0.356314 , 0.299004 , 0.122687 , 0.197266 , 0.287979 , 0.321191 , 0.418091 , 0.29599 , 0.367161 , 0.317628 , 0.26112 , 0.376241 , 0.253254 , 0.287651 , 0.313897 , 0.33935 , 0.303064 , 0.205164 , 0.331034 , 0.403879 , 0.199371 , 0.274821 , 0.439673 , 0.144836 , 0.07411 , 0.307981 , 0.266117 , 0.305604 , 0.279453 , 0.205164 , 0.211347 , 0.26711 , 0.241446 , 0.259788 , 0.259413 , 0.26531 , 0.301423 , 0.141911 , 0.344741 , 0.317989 , 0.203894 , 0.317483 , 0.284721 , 0.364982 , 0.314347 , 0.366036 , 0.246743 , 0.135798 , 0.237068 , 0.093699 , 0.303289 , 0.258284 , 0.259409 , 0.231569 , 0.245037 , 0.415668 , 0.403837 , 0.362103 , 0.359342 , 0.314253 , 0.273649 , 0.270063 , 0.119448 , 0.291673 , 0.293829 , 0.323623 
 774 , 0.379409 , 0.377531 , 0.331879 , 0.260369 , 0.218501 , 0.287524 , 0.36802 , 0.273041 , 0.267276 , 0.325906 , 0.212821 , 0.142731 , 0.314669 , 0.307451 , 0.356731 , 0.299327 , 0.122894 , 0.19762 , 0.288491 , 0.321689 , 0.418749 , 0.296534 , 0.367846 , 0.318099 , 0.261544 , 0.376762 , 0.253614 , 0.288005 , 0.314376 , 0.339833 , 0.303394 , 0.205438 , 0.331445 , 0.404384 , 0.199668 , 0.275263 , 0.44027 , 0.145085 , 0.074331 , 0.308461 , 0.266516 , 0.306116 , 0.279829 , 0.205452 , 0.211599 , 0.267545 , 0.241848 , 0.260133 , 0.259723 , 0.265658 , 0.301946 , 0.14225 , 0.345333 , 0.318504 , 0.204211 , 0.317886 , 0.285141 , 0.365567 , 0.314881 , 0.366718 , 0.247042 , 0.136009 , 0.237503 , 0.093885 , 0.303719 , 0.258676 , 0.259695 , 0.231804 , 0.245334 , 0.416178 , 0.404483 , 0.362595 , 0.359802 , 0.31465 , 0.273989 , 0.270573 , 0.119572 , 0.292001 , 0.294147 , 0.324085 
 775 , 0.379766 , 0.378018 , 0.332146 , 0.26072 , 0.218894 , 0.287942 , 0.368483 , 0.273325 , 0.267574 , 0.326211 , 0.213153 , 0.143033 , 0.315099 , 0.307937 , 0.35702 , 0.299718 , 0.123115 , 0.197995 , 0.289041 , 0.322133 , 0.419314 , 0.297032 , 0.368445 , 0.318552 , 0.261961 , 0.377217 , 0.25397 , 0.288336 , 0.314895 , 0.340237 , 0.30373 , 0.205678 , 0.331867 , 0.404776 , 0.19988 , 0.275679 , 0.440767 , 0.145359 , 0.074506 , 0.308889 , 0.266887 , 0.306591 , 0.28015 , 0.205763 , 0.211893 , 0.26792 , 0.242289 , 0.260459 , 0.260028 , 0.265987 , 0.302451 , 0.142579 , 0.345916 , 0.319068 , 0.204527 , 0.318277 , 0.285555 , 0.366048 , 0.315307 , 0.367417 , 0.247324 , 0.136241 , 0.237912 , 0.094045 , 0.304109 , 0.259043 , 0.259924 , 0.23209 , 0.245643 , 0.416694 , 0.405042 , 0.363016 , 0.360274 , 0.315056 , 0.274395 , 0.27106 , 0.119714 , 0.292352 , 0.29455 , 0.32443 
 776 , 0.380123 , 0.378491 , 0.332422 , 0.261081 , 0.219296 , 0.28837 , 0.368945 , 0.273615 , 0.267884 , 0.326506 , 0.213494 , 0.143334 , 0.315537 , 0.30842 , 0.357316 , 0.300127 , 0.123345 , 0.198374 , 0.289618 , 0.322568 , 0.419872 , 0.297518 , 0.36903 , 0.31901 , 0.262376 , 0.37767 , 0.254325 , 0.288674 , 0.315418 , 0.340626 , 0.304075 , 0.205908 , 0.332309 , 0.405164 , 0.200086 , 0.276092 , 0.441255 , 0.145635 , 0.074682 , 0.309312 , 0.267248 , 0.307059 , 0.280466 , 0.206074 , 0.212199 , 0.268278 , 0.242734 , 0.260786 , 0.26034 , 0.266323 , 0.302964 , 0.142902 , 0.346504 , 0.319646 , 0.204859 , 0.318683 , 0.285979 , 0.366516 , 0.315703 , 0.368119 , 0.247616 , 0.136483 , 0.238307 , 0.0942 , 0.304502 , 0.259415 , 0.260151 , 0.232396 , 0.245955 , 0.417238 , 0.405586 , 0.363432 , 0.360766 , 0.315475 , 0.274806 , 0.271547 , 0.119868 , 0.292726 , 0.294975 , 0.324779 
 777 , 0.380474 , 0.378962 , 0.332733 , 0.261467 , 0.219693 , 0.288823 , 0.369409 , 0.273926 , 0.26821 , 0.326803 , 0.213844 , 0.143653 , 0.315999 , 0.308919 , 0.357645 , 0.300526 , 0.123587 , 0.198732 , 0.290202 , 0.323018 , 0.420437 , 0.298001 , 0.369623 , 0.319485 , 0.262779 , 0.37814 , 0.254686 , 0.289023 , 0.315933 , 0.341026 , 0.304439 , 0.206131 , 0.332761 , 0.405563 , 0.200306 , 0.276503 , 0.441759 , 0.145902 , 0.07486 , 0.309727 , 0.267611 , 0.307516 , 0.280797 , 0.206383 , 0.212513 , 0.268643 , 0.243174 , 0.26112 , 0.260659 , 0.26666 , 0.303479 , 0.143221 , 0.347088 , 0.320231 , 0.20519 , 0.319095 , 0.286408 , 0.366979 , 0.316099 , 0.36881 , 0.24791 , 0.13672 , 0.238704 , 0.094357 , 0.304891 , 0.259803 , 0.260397 , 0.232703 , 0.246274 , 0.417798 , 0.406133 , 0.363865 , 0.361259 , 0.315909 , 0.275228 , 0.272043 , 0.120025 , 0.293108 , 0.2954 , 0.325143 
 778 , 0.380823 , 0.379519 , 0.333249 , 0.261944 , 0.220018 , 0.289428 , 0.369833 , 0.274351 , 0.268618 , 0.327138 , 0.214231 , 0.144077 , 0.316506 , 0.30945 , 0.358127 , 0.300871 , 0.123911 , 0.198978 , 0.290793 , 0.323596 , 0.421049 , 0.298432 , 0.370243 , 0.320039 , 0.263142 , 0.37877 , 0.255093 , 0.289394 , 0.316334 , 0.341484 , 0.304881 , 0.206364 , 0.333216 , 0.40603 , 0.200616 , 0.276872 , 0.442327 , 0.146077 , 0.075048 , 0.310138 , 0.268007 , 0.307913 , 0.281188 , 0.206679 , 0.212861 , 0.269019 , 0.243578 , 0.261461 , 0.260979 , 0.266994 , 0.304017 , 0.143499 , 0.347638 , 0.320846 , 0.205485 , 0.319524 , 0.286836 , 0.367436 , 0.316506 , 0.369393 , 0.248218 , 0.136958 , 0.239109 , 0.094498 , 0.305278 , 0.260225 , 0.260745 , 0.232998 , 0.24659 , 0.41839 , 0.406712 , 0.364381 , 0.361736 , 0.316397 , 0.275712 , 0.272561 , 0.120173 , 0.293495 , 0.295782 , 0.325634 
 779 , 0.381184 , 0.380157 , 0.333791 , 0.262378 , 0.220318 , 0.29001 , 0.370221 , 0.274779 , 0.26903 , 0.327501 , 0.214573 , 0.144489 , 0.316925 , 0.309953 , 0.358575 , 0.301188 , 0.124216 , 0.199232 , 0.291339 , 0.324199 , 0.421696 , 0.298861 , 0.370885 , 0.32061 , 0.263496 , 0.379473 , 0.255534 , 0.289761 , 0.316682 , 0.341963 , 0.305312 , 0.20663 , 0.333633 , 0.406522 , 0.200924 , 0.277231 , 0.442891 , 0.146233 , 0.075236 , 0.310579 , 0.268418 , 0.308299 , 0.281551 , 0.20696 , 0.213168 , 0.269398 , 0.243935 , 0.261766 , 0.261274 , 0.267324 , 0.304557 , 0.143758 , 0.348151 , 0.321422 , 0.205742 , 0.319927 , 0.287272 , 0.367898 , 0.316973 , 0.369925 , 0.248495 , 0.137172 , 0.239548 , 0.094639 , 0.305666 , 0.260605 , 0.261083 , 0.233259 , 0.246851 , 0.418929 , 0.407316 , 0.364864 , 0.362183 , 0.316873 , 0.276184 , 0.273059 , 0.120302 , 0.293843 , 0.296113 , 0.32613 
 780 , 0.381549 , 0.380808 , 0.334341 , 0.262815 , 0.220625 , 0.2906 , 0.370608 , 0.275215 , 0.26945 , 0.327868 , 0.214922 , 0.144913 , 0.317353 , 0.310454 , 0.359026 , 0.301513 , 0.124528 , 0.199494 , 0.291892 , 0.324806 , 0.422352 , 0.299293 , 0.371532 , 0.321189 , 0.263853 , 0.380186 , 0.255983 , 0.290127 , 0.317037 , 0.34244 , 0.305751 , 0.206899 , 0.334058 , 0.407019 , 0.20124 , 0.277593 , 0.443459 , 0.146391 , 0.075425 , 0.311023 , 0.268833 , 0.308689 , 0.281917 , 0.207244 , 0.213477 , 0.26978 , 0.244301 , 0.262078 , 0.261571 , 0.267661 , 0.305106 , 0.144018 , 0.348669 , 0.322007 , 0.206005 , 0.320338 , 0.287716 , 0.368365 , 0.317443 , 0.37046 , 0.248778 , 0.137387 , 0.239995 , 0.094781 , 0.306062 , 0.260987 , 0.261418 , 0.233527 , 0.247114 , 0.419477 , 0.407928 , 0.365355 , 0.362629 , 0.317353 , 0.27666 , 0.27356 , 0.120433 , 0.294193 , 0.296442 , 0.326634 
 781 , 0.381924 , 0.381386 , 0.334867 , 0.263133 , 0.220902 , 0.291087 , 0.370995 , 0.275534 , 0.269739 , 0.328251 , 0.215198 , 0.145143 , 0.317726 , 0.310923 , 0.359448 , 0.301847 , 0.12474 , 0.199794 , 0.292334 , 0.325234 , 0.422902 , 0.299674 , 0.372075 , 0.321617 , 0.264193 , 0.380691 , 0.256354 , 0.29041 , 0.317361 , 0.342888 , 0.305987 , 0.207124 , 0.334406 , 0.407455 , 0.201487 , 0.277889 , 0.443939 , 0.14651 , 0.075538 , 0.31136 , 0.269168 , 0.309033 , 0.282221 , 0.207445 , 0.213644 , 0.270084 , 0.244605 , 0.262355 , 0.261885 , 0.267872 , 0.305613 , 0.144188 , 0.349139 , 0.322552 , 0.206227 , 0.32072 , 0.288098 , 0.368827 , 0.31787 , 0.370991 , 0.249033 , 0.13751 , 0.240389 , 0.09491 , 0.306347 , 0.26131 , 0.261727 , 0.233763 , 0.247278 , 0.419947 , 0.408496 , 0.365819 , 0.363041 , 0.317688 , 0.276935 , 0.27396 , 0.120528 , 0.294579 , 0.296728 , 0.327057 
 782 , 0.382411 , 0.381888 , 0.335379 , 0.263507 , 0.221222 , 0.291597 , 0.371522 , 0.275851 , 0.269981 , 0.32868 , 0.215516 , 0.1454 , 0.318242 , 0.311408 , 0.359879 , 0.302227 , 0.124946 , 0.20013 , 0.29282 , 0.325623 , 0.423477 , 0.300101 , 0.372602 , 0.322009 , 0.264549 , 0.381101 , 0.256712 , 0.290675 , 0.317795 , 0.343351 , 0.306167 , 0.207324 , 0.334813 , 0.407866 , 0.201752 , 0.278149 , 0.444387 , 0.146638 , 0.075654 , 0.311628 , 0.269449 , 0.30943 , 0.28256 , 0.207655 , 0.213822 , 0.270423 , 0.24493 , 0.262682 , 0.26225 , 0.268052 , 0.306052 , 0.144354 , 0.349671 , 0.323137 , 0.206479 , 0.321145 , 0.288439 , 0.369396 , 0.318256 , 0.371613 , 0.249335 , 0.137635 , 0.240754 , 0.095038 , 0.306613 , 0.261679 , 0.262053 , 0.234045 , 0.247512 , 0.420473 , 0.409013 , 0.366348 , 0.363512 , 0.317939 , 0.277199 , 0.274416 , 0.120627 , 0.295018 , 0.297034 , 0.327461 
 783 , 0.382905 , 0.382396 , 0.335898 , 0.263883 , 0.221543 , 0.292122 , 0.372055 , 0.276174 , 0.270225 , 0.32911 , 0.215839 , 0.145653 , 0.318768 , 0.311898 , 0.360316 , 0.302608 , 0.125153 , 0.200476 , 0.293318 , 0.326022 , 0.424069 , 0.300534 , 0.37314 , 0.322407 , 0.264915 , 0.381513 , 0.25707 , 0.290946 , 0.31823 , 0.343815 , 0.306353 , 0.207524 , 0.335231 , 0.408283 , 0.202017 , 0.278406 , 0.444843 , 0.146767 , 0.075765 , 0.311903 , 0.269726 , 0.309829 , 0.282905 , 0.207865 , 0.214 , 0.270768 , 0.24526 , 0.263014 , 0.26262 , 0.268233 , 0.306502 , 0.144525 , 0.35021 , 0.323732 , 0.206736 , 0.321577 , 0.288786 , 0.369966 , 0.318648 , 0.372247 , 0.249638 , 0.137765 , 0.241131 , 0.095175 , 0.306881 , 0.262054 , 0.262385 , 0.234333 , 0.247747 , 0.421006 , 0.409541 , 0.366884 , 0.363994 , 0.318192 , 0.277465 , 0.274877 , 0.120721 , 0.295464 , 0.297346 , 0.327866 
 784 , 0.383424 , 0.382895 , 0.33642 , 0.264305 , 0.221887 , 0.292622 , 0.372593 , 0.276502 , 0.270517 , 0.329526 , 0.216142 , 0.145951 , 0.319204 , 0.312372 , 0.360679 , 0.302973 , 0.125359 , 0.200844 , 0.293848 , 0.326473 , 0.424674 , 0.300968 , 0.373737 , 0.322814 , 0.265223 , 0.381977 , 0.257459 , 0.291228 , 0.318665 , 0.344319 , 0.306612 , 0.207714 , 0.335699 , 0.408688 , 0.202272 , 0.278694 , 0.445308 , 0.146917 , 0.075898 , 0.312233 , 0.270007 , 0.310204 , 0.283247 , 0.208085 , 0.214219 , 0.271118 , 0.245594 , 0.263348 , 0.262997 , 0.268449 , 0.306983 , 0.144725 , 0.350751 , 0.324305 , 0.206988 , 0.322031 , 0.289113 , 0.370545 , 0.319055 , 0.372847 , 0.249993 , 0.137912 , 0.241502 , 0.095292 , 0.307228 , 0.262421 , 0.262699 , 0.234599 , 0.247998 , 0.421544 , 0.410073 , 0.367386 , 0.364448 , 0.318449 , 0.277752 , 0.275382 , 0.120821 , 0.295891 , 0.297661 , 0.328276 
 785 , 0.383896 , 0.38341 , 0.336911 , 0.264697 , 0.222224 , 0.293053 , 0.373086 , 0.276806 , 0.27086 , 0.329868 , 0.216437 , 0.146272 , 0.319538 , 0.312822 , 0.361015 , 0.303306 , 0.125555 , 0.201171 , 0.294362 , 0.326943 , 0.425252 , 0.301425 , 0.374404 , 0.323238 , 0.265476 , 0.382516 , 0.257865 , 0.291528 , 0.319072 , 0.344825 , 0.306991 , 0.207902 , 0.33619 , 0.409073 , 0.202523 , 0.279034 , 0.445786 , 0.147104 , 0.076035 , 0.312649 , 0.270364 , 0.310508 , 0.283527 , 0.20832 , 0.21443 , 0.271418 , 0.245957 , 0.263667 , 0.263364 , 0.268675 , 0.307573 , 0.144968 , 0.351248 , 0.324859 , 0.207228 , 0.322449 , 0.289464 , 0.371065 , 0.319514 , 0.373384 , 0.250384 , 0.138083 , 0.241854 , 0.095399 , 0.307669 , 0.262772 , 0.26295 , 0.234796 , 0.248238 , 0.422096 , 0.410641 , 0.367822 , 0.364873 , 0.318788 , 0.278052 , 0.275868 , 0.120922 , 0.296296 , 0.297999 , 0.328665 
 786 , 0.384351 , 0.383942 , 0.337404 , 0.265064 , 0.222549 , 0.29348 , 0.373577 , 0.277109 , 0.271209 , 0.330196 , 0.216736 , 0.146595 , 0.319884 , 0.313277 , 0.361378 , 0.303648 , 0.125749 , 0.201492 , 0.294875 , 0.327414 , 0.425822 , 0.301901 , 0.375093 , 0.323675 , 0.265733 , 0.383076 , 0.258274 , 0.291829 , 0.319484 , 0.345325 , 0.307391 , 0.208099 , 0.336673 , 0.409465 , 0.202777 , 0.279399 , 0.446278 , 0.147298 , 0.076171 , 0.313084 , 0.270752 , 0.310798 , 0.283798 , 0.208556 , 0.214629 , 0.271705 , 0.246336 , 0.263991 , 0.263731 , 0.268899 , 0.308195 , 0.145229 , 0.35174 , 0.325422 , 0.207464 , 0.322862 , 0.289827 , 0.37157 , 0.319994 , 0.373914 , 0.250782 , 0.138256 , 0.242207 , 0.09551 , 0.308132 , 0.263125 , 0.263192 , 0.234984 , 0.248472 , 0.42266 , 0.411231 , 0.368255 , 0.3653 , 0.319162 , 0.27836 , 0.276349 , 0.121029 , 0.296709 , 0.298354 , 0.329051 
 787 , 0.384803 , 0.384461 , 0.337889 , 0.265415 , 0.222872 , 0.293926 , 0.374059 , 0.277411 , 0.271552 , 0.330539 , 0.217052 , 0.146937 , 0.320266 , 0.313701 , 0.361746 , 0.303987 , 0.125964 , 0.201793 , 0.295389 , 0.327891 , 0.426398 , 0.302374 , 0.375773 , 0.324117 , 0.266017 , 0.383633 , 0.258676 , 0.29214 , 0.319886 , 0.345808 , 0.307785 , 0.208296 , 0.337148 , 0.409863 , 0.20303 , 0.279755 , 0.446769 , 0.14749 , 0.076311 , 0.313518 , 0.271134 , 0.311101 , 0.284063 , 0.208797 , 0.214833 , 0.271995 , 0.246704 , 0.264317 , 0.264086 , 0.269112 , 0.30881 , 0.145488 , 0.352229 , 0.32598 , 0.207704 , 0.32327 , 0.290205 , 0.372061 , 0.320469 , 0.374463 , 0.251181 , 0.138431 , 0.242569 , 0.095628 , 0.308593 , 0.263489 , 0.263432 , 0.23518 , 0.248716 , 0.423226 , 0.411822 , 0.368706 , 0.365746 , 0.319549 , 0.278672 , 0.276828 , 0.121126 , 0.297108 , 0.298696 , 0.329432 
 788 , 0.385209 , 0.384857 , 0.338277 , 0.26568 , 0.223147 , 0.294472 , 0.374472 , 0.277689 , 0.271812 , 0.330936 , 0.217395 , 0.147332 , 0.320767 , 0.314 , 0.362059 , 0.304298 , 0.126243 , 0.202048 , 0.295878 , 0.328349 , 0.426943 , 0.302752 , 0.376341 , 0.324578 , 0.266389 , 0.384111 , 0.258985 , 0.292468 , 0.320189 , 0.346163 , 0.308084 , 0.208488 , 0.337555 , 0.410219 , 0.203238 , 0.28004 , 0.447184 , 0.147674 , 0.07645 , 0.313903 , 0.271417 , 0.311423 , 0.284346 , 0.209009 , 0.215044 , 0.272289 , 0.246995 , 0.264621 , 0.264346 , 0.269312 , 0.309317 , 0.145723 , 0.35268 , 0.32648 , 0.207939 , 0.323658 , 0.290584 , 0.372454 , 0.320869 , 0.37504 , 0.251528 , 0.138604 , 0.242949 , 0.095771 , 0.308995 , 0.263879 , 0.263667 , 0.235406 , 0.249004 , 0.42374 , 0.412396 , 0.369188 , 0.366192 , 0.319963 , 0.27898 , 0.277265 , 0.121195 , 0.297448 , 0.298951 , 0.329761 
 789 , 0.38561 , 0.385205 , 0.338658 , 0.265998 , 0.223441 , 0.29506 , 0.374853 , 0.277974 , 0.272061 , 0.331361 , 0.217739 , 0.147716 , 0.321221 , 0.314324 , 0.362293 , 0.304627 , 0.126529 , 0.202331 , 0.296366 , 0.328797 , 0.427478 , 0.303065 , 0.376853 , 0.325076 , 0.26674 , 0.384569 , 0.259255 , 0.2928 , 0.320421 , 0.346523 , 0.308348 , 0.208693 , 0.337983 , 0.410542 , 0.203435 , 0.280288 , 0.447556 , 0.14786 , 0.076598 , 0.314266 , 0.271637 , 0.31176 , 0.284664 , 0.209189 , 0.215281 , 0.272625 , 0.247254 , 0.264923 , 0.26461 , 0.26955 , 0.309808 , 0.145937 , 0.35315 , 0.327004 , 0.208187 , 0.324074 , 0.290954 , 0.372858 , 0.321221 , 0.375614 , 0.251867 , 0.13878 , 0.243351 , 0.095919 , 0.309374 , 0.264272 , 0.263935 , 0.235659 , 0.249327 , 0.424249 , 0.413 , 0.369686 , 0.366621 , 0.320324 , 0.279305 , 0.277695 , 0.121251 , 0.297802 , 0.299176 , 0.330084 
 790 , 0.386017 , 0.385564 , 0.339043 , 0.266324 , 0.223738 , 0.295662 , 0.375249 , 0.278264 , 0.272318 , 0.331791 , 0.218096 , 0.148106 , 0.321683 , 0.314657 , 0.362537 , 0.30496 , 0.126821 , 0.202622 , 0.296863 , 0.329249 , 0.428029 , 0.303388 , 0.37738 , 0.32558 , 0.2671 , 0.385033 , 0.259539 , 0.29314 , 0.320651 , 0.346889 , 0.30862 , 0.208905 , 0.338421 , 0.410881 , 0.203634 , 0.280545 , 0.44794 , 0.148043 , 0.076751 , 0.314638 , 0.27186 , 0.312101 , 0.284986 , 0.209378 , 0.215516 , 0.272969 , 0.247517 , 0.265234 , 0.264877 , 0.269791 , 0.310312 , 0.146148 , 0.353626 , 0.327538 , 0.208437 , 0.324504 , 0.291332 , 0.373277 , 0.321582 , 0.376204 , 0.252209 , 0.138963 , 0.24376 , 0.096074 , 0.309758 , 0.26467 , 0.264212 , 0.235915 , 0.249653 , 0.424774 , 0.41362 , 0.3702 , 0.367056 , 0.320695 , 0.279643 , 0.278133 , 0.121304 , 0.298165 , 0.299404 , 0.330412 
 791 , 0.386283 , 0.386022 , 0.339354 , 0.266604 , 0.223972 , 0.296167 , 0.375687 , 0.278429 , 0.272512 , 0.33211 , 0.218296 , 0.148339 , 0.322146 , 0.315086 , 0.36282 , 0.30532 , 0.126999 , 0.202926 , 0.297368 , 0.329636 , 0.4285 , 0.303666 , 0.377857 , 0.325961 , 0.267337 , 0.385477 , 0.25979 , 0.293404 , 0.320873 , 0.347301 , 0.30885 , 0.209095 , 0.338804 , 0.411201 , 0.203799 , 0.280778 , 0.448316 , 0.148214 , 0.076877 , 0.314975 , 0.272112 , 0.312385 , 0.285331 , 0.209509 , 0.215677 , 0.273317 , 0.247753 , 0.265481 , 0.265153 , 0.270028 , 0.310784 , 0.146333 , 0.354087 , 0.328054 , 0.208685 , 0.324929 , 0.291595 , 0.373758 , 0.321934 , 0.376647 , 0.252527 , 0.139118 , 0.244068 , 0.096231 , 0.310037 , 0.264974 , 0.26454 , 0.236116 , 0.249894 , 0.425302 , 0.41421 , 0.370614 , 0.367416 , 0.321008 , 0.279895 , 0.278622 , 0.121381 , 0.298535 , 0.299596 , 0.330702 
 792 , 0.386495 , 0.386495 , 0.339646 , 0.266836 , 0.2242 , 0.296647 , 0.376116 , 0.278572 , 0.27267 , 0.332427 , 0.218433 , 0.148567 , 0.322622 , 0.315524 , 0.363208 , 0.305627 , 0.127181 , 0.203205 , 0.297969 , 0.330068 , 0.429002 , 0.304011 , 0.378408 , 0.326217 , 0.267584 , 0.38595 , 0.260081 , 0.293607 , 0.321204 , 0.347724 , 0.309058 , 0.209246 , 0.33912 , 0.411534 , 0.203957 , 0.280984 , 0.448757 , 0.14836 , 0.076988 , 0.315302 , 0.272405 , 0.312677 , 0.28566 , 0.20969 , 0.215847 , 0.273616 , 0.248008 , 0.265683 , 0.265437 , 0.270204 , 0.31122 , 0.146541 , 0.354513 , 0.328514 , 0.208874 , 0.32531 , 0.291803 , 0.374195 , 0.322328 , 0.377091 , 0.252882 , 0.13925 , 0.244336 , 0.096367 , 0.310264 , 0.26523 , 0.264868 , 0.236273 , 0.25003 , 0.425735 , 0.414762 , 0.370948 , 0.367773 , 0.321319 , 0.280034 , 0.279146 , 0.121502 , 0.298867 , 0.299808 , 0.331057 
 793 , 0.386713 , 0.386979 , 0.339943 , 0.267077 , 0.22443 , 0.297137 , 0.376559 , 0.278718 , 0.272832 , 0.332754 , 0.218569 , 0.148798 , 0.323107 , 0.315971 , 0.363601 , 0.305943 , 0.127371 , 0.203491 , 0.298581 , 0.330504 , 0.429519 , 0.304365 , 0.378964 , 0.326482 , 0.26783 , 0.386433 , 0.26038 , 0.293815 , 0.321543 , 0.348151 , 0.309275 , 0.2094 , 0.339441 , 0.411872 , 0.204114 , 0.281199 , 0.449208 , 0.148508 , 0.0771 , 0.315633 , 0.272707 , 0.312973 , 0.285998 , 0.209874 , 0.21602 , 0.273919 , 0.248267 , 0.265889 , 0.26573 , 0.270384 , 0.311665 , 0.146756 , 0.354949 , 0.328988 , 0.209067 , 0.3257 , 0.292014 , 0.374643 , 0.322726 , 0.377549 , 0.25324 , 0.139383 , 0.244612 , 0.096504 , 0.310492 , 0.265489 , 0.265199 , 0.236433 , 0.250164 , 0.426178 , 0.415329 , 0.371292 , 0.368139 , 0.321635 , 0.280171 , 0.279678 , 0.12162 , 0.299208 , 0.300024 , 0.331421 
 794 , 0.386935 , 0.387437 , 0.340301 , 0.267365 , 0.224662 , 0.297714 , 0.376967 , 0.27897 , 0.273083 , 0.333061 , 0.218736 , 0.149069 , 0.323537 , 0.316409 , 0.364057 , 0.306257 , 0.127568 , 0.203716 , 0.29923 , 0.33098 , 0.430049 , 0.304741 , 0.379584 , 0.326788 , 0.268094 , 0.386911 , 0.260724 , 0.294009 , 0.32191 , 0.348535 , 0.309503 , 0.20955 , 0.339784 , 0.412208 , 0.2043 , 0.281409 , 0.449623 , 0.14864 , 0.07723 , 0.315974 , 0.272986 , 0.31327 , 0.286321 , 0.210067 , 0.216166 , 0.274184 , 0.24851 , 0.266104 , 0.266041 , 0.270552 , 0.312125 , 0.14694 , 0.355359 , 0.329473 , 0.209265 , 0.326068 , 0.292247 , 0.375074 , 0.323088 , 0.378025 , 0.253644 , 0.139541 , 0.244941 , 0.096625 , 0.310739 , 0.265752 , 0.265515 , 0.236576 , 0.250307 , 0.426595 , 0.415859 , 0.371664 , 0.368481 , 0.321953 , 0.280337 , 0.280149 , 0.1217 , 0.299563 , 0.30024 , 0.331854 
