  time  ,36:42 PM,36:53 PM,37:04 PM,37:12 PM,37:24 PM,37:50 PM,37:55 PM,38:01 PM,38:10 PM,38:19 PM,38:40 PM,38:48 PM,39:08 PM,39:18 PM,39:28 PM,40:06 PM,40:15 PM,40:24 PM,40:36 PM,40:44 PM,41:49 PM,41:56 PM,42:05 PM,42:12 PM,42:21 PM,42:49 PM,42:57 PM,43:03 PM,43:10 PM,43:19 PM,44:01 PM,44:10 PM,44:17 PM,44:24 PM,44:31 PM,44:57 PM,45:06 PM,45:13 PM,45:21 PM,45:29 PM,46:49 PM,47:14 PM,47:26 PM,47:33 PM,47:40 PM,47:47 PM,48:34 PM,48:42 PM,48:50 PM,49:00 PM,49:07 PM,49:45 PM,49:53 PM,50:00 PM,50:08 PM,50:16 PM,50:51 PM,50:59 PM,51:08 PM,51:17 PM,51:24 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 982 , 0.36497 , 0.26571 , 0.43795 , 0.40186 , 0.39827 , 0.40848 , 0.44787 , 0.50999 , 0.41377 , 0.39715 , 0.356 , 0.49627 , 0.46867 , 0.43076 , 0.33323 , 0.37917 , 0.34434 , 0.39295 , 0.29432 , 0.42565 , 0.46776 , 0.39152 , 0.38601 , 0.38652 , 0.40585 , 0.43899 , 0.49094 , 0.38639 , 0.40518 , 0.42685 , 0.40569 , 0.3828 , 0.36727 , 0.36479 , 0.36134 , 0.44299 , 0.38247 , 0.33331 , 0.33898 , 0.31531 , 0.35041 , 0.34741 , 0.42496 , 0.34909 , 0.38564 , 0.40582 , 0.36328 , 0.38516 , 0.42072 , 0.38146 , 0.30377 , 0.54285 , 0.50031 , 0.51243 , 0.42648 , 0.37767 , 0.37481 , 0.30332 , 0.34104 , 0.41107 , 0.37165 
 983 , 0.36518 , 0.26574 , 0.43806 , 0.40208 , 0.39872 , 0.40899 , 0.44861 , 0.5108 , 0.41414 , 0.39746 , 0.35661 , 0.49685 , 0.46897 , 0.43249 , 0.33275 , 0.37986 , 0.34441 , 0.3933 , 0.29421 , 0.42543 , 0.46787 , 0.39158 , 0.38657 , 0.38667 , 0.40615 , 0.43878 , 0.49133 , 0.38645 , 0.40537 , 0.42593 , 0.40595 , 0.38297 , 0.36751 , 0.3648 , 0.36144 , 0.44311 , 0.38255 , 0.3335 , 0.3391 , 0.31547 , 0.35073 , 0.34784 , 0.42541 , 0.3496 , 0.38589 , 0.40625 , 0.36373 , 0.38571 , 0.42125 , 0.38157 , 0.30352 , 0.54398 , 0.50061 , 0.51276 , 0.427 , 0.37834 , 0.37563 , 0.30414 , 0.34111 , 0.41173 , 0.37199 
 984 , 0.36615 , 0.26638 , 0.43933 , 0.40342 , 0.40012 , 0.41064 , 0.4506 , 0.51231 , 0.41537 , 0.39899 , 0.35855 , 0.49859 , 0.47187 , 0.43569 , 0.33344 , 0.38156 , 0.34553 , 0.39524 , 0.295 , 0.4265 , 0.46948 , 0.39277 , 0.38825 , 0.38783 , 0.40772 , 0.43991 , 0.49313 , 0.38691 , 0.40671 , 0.42647 , 0.40722 , 0.38433 , 0.36869 , 0.36592 , 0.36263 , 0.44448 , 0.38385 , 0.33469 , 0.34014 , 0.31649 , 0.35206 , 0.3492 , 0.42704 , 0.3512 , 0.38697 , 0.40775 , 0.36531 , 0.38716 , 0.42268 , 0.3824 , 0.30431 , 0.54653 , 0.50278 , 0.51359 , 0.4284 , 0.3799 , 0.37704 , 0.30579 , 0.34217 , 0.4137 , 0.37332 
 985 , 0.36713 , 0.26704 , 0.44063 , 0.40479 , 0.40155 , 0.41233 , 0.45263 , 0.51384 , 0.41663 , 0.40056 , 0.36051 , 0.50036 , 0.47484 , 0.43892 , 0.33417 , 0.38329 , 0.34668 , 0.39722 , 0.29582 , 0.4276 , 0.47112 , 0.394 , 0.38997 , 0.38902 , 0.40933 , 0.44108 , 0.49498 , 0.38736 , 0.40807 , 0.42705 , 0.40851 , 0.38572 , 0.3699 , 0.36706 , 0.36385 , 0.44587 , 0.38519 , 0.33591 , 0.34122 , 0.31754 , 0.35341 , 0.35058 , 0.4287 , 0.35283 , 0.38808 , 0.40927 , 0.36692 , 0.38862 , 0.42413 , 0.38324 , 0.30514 , 0.54911 , 0.505 , 0.51442 , 0.42982 , 0.38147 , 0.37846 , 0.30746 , 0.34325 , 0.41569 , 0.37468 
 986 , 0.36639 , 0.26664 , 0.44003 , 0.4041 , 0.40084 , 0.41173 , 0.45197 , 0.51278 , 0.41551 , 0.40004 , 0.35988 , 0.49975 , 0.47499 , 0.43846 , 0.33432 , 0.38259 , 0.34593 , 0.39681 , 0.29541 , 0.42721 , 0.47015 , 0.39351 , 0.38932 , 0.38837 , 0.40868 , 0.43978 , 0.49374 , 0.38597 , 0.40694 , 0.42603 , 0.4077 , 0.38512 , 0.36912 , 0.36631 , 0.36329 , 0.44508 , 0.38461 , 0.33536 , 0.34054 , 0.31701 , 0.35286 , 0.34981 , 0.42794 , 0.35224 , 0.38724 , 0.40885 , 0.36655 , 0.38786 , 0.42321 , 0.38208 , 0.3043 , 0.54877 , 0.50466 , 0.513 , 0.42881 , 0.38051 , 0.37815 , 0.3073 , 0.34238 , 0.41483 , 0.37368 
 987 , 0.3667 , 0.26711 , 0.44072 , 0.4045 , 0.4013 , 0.41209 , 0.45237 , 0.51337 , 0.41561 , 0.40068 , 0.35988 , 0.50084 , 0.47604 , 0.4387 , 0.33556 , 0.38286 , 0.3462 , 0.39714 , 0.29585 , 0.42808 , 0.47035 , 0.39402 , 0.38969 , 0.38903 , 0.40901 , 0.43981 , 0.49357 , 0.38608 , 0.40672 , 0.42631 , 0.40807 , 0.38552 , 0.36926 , 0.36647 , 0.36375 , 0.44555 , 0.38504 , 0.33568 , 0.34082 , 0.31738 , 0.35338 , 0.34979 , 0.42835 , 0.35245 , 0.38758 , 0.40929 , 0.36715 , 0.38828 , 0.42363 , 0.38247 , 0.30434 , 0.54998 , 0.50563 , 0.5136 , 0.42897 , 0.38056 , 0.37889 , 0.30813 , 0.34246 , 0.41495 , 0.37377 
 988 , 0.36772 , 0.26812 , 0.44224 , 0.40566 , 0.40255 , 0.41317 , 0.45356 , 0.51503 , 0.41655 , 0.40212 , 0.36046 , 0.50301 , 0.47782 , 0.43966 , 0.33742 , 0.38385 , 0.34716 , 0.39809 , 0.29683 , 0.42974 , 0.47141 , 0.39519 , 0.39081 , 0.39052 , 0.41007 , 0.44075 , 0.49423 , 0.38713 , 0.40719 , 0.42742 , 0.40925 , 0.38664 , 0.37007 , 0.36728 , 0.3649 , 0.44688 , 0.38617 , 0.33662 , 0.34176 , 0.31835 , 0.35463 , 0.35036 , 0.4296 , 0.35329 , 0.3887 , 0.41035 , 0.36844 , 0.38953 , 0.42495 , 0.38384 , 0.30497 , 0.55226 , 0.50751 , 0.51545 , 0.42996 , 0.38137 , 0.38033 , 0.30963 , 0.34322 , 0.41586 , 0.37464 
 989 , 0.36752 , 0.26815 , 0.44232 , 0.40552 , 0.40251 , 0.41305 , 0.45324 , 0.51429 , 0.41651 , 0.40208 , 0.35975 , 0.50286 , 0.47777 , 0.43928 , 0.33732 , 0.38323 , 0.3468 , 0.39746 , 0.29667 , 0.42945 , 0.47099 , 0.39487 , 0.39066 , 0.39052 , 0.40971 , 0.44027 , 0.49359 , 0.38645 , 0.40647 , 0.42715 , 0.4091 , 0.38645 , 0.36977 , 0.36694 , 0.36474 , 0.4468 , 0.38603 , 0.33656 , 0.34157 , 0.31836 , 0.35469 , 0.34993 , 0.42979 , 0.35296 , 0.38857 , 0.40983 , 0.36834 , 0.38956 , 0.42498 , 0.38381 , 0.30481 , 0.55233 , 0.50716 , 0.51569 , 0.42949 , 0.38082 , 0.37992 , 0.31008 , 0.34307 , 0.41546 , 0.37441 
 990 , 0.36705 , 0.26786 , 0.44203 , 0.40515 , 0.40212 , 0.4129 , 0.45263 , 0.51281 , 0.4165 , 0.40151 , 0.3588 , 0.5018 , 0.47703 , 0.43867 , 0.33626 , 0.3821 , 0.34604 , 0.39656 , 0.29628 , 0.42868 , 0.47037 , 0.39423 , 0.39019 , 0.38998 , 0.40901 , 0.4396 , 0.49303 , 0.38504 , 0.40579 , 0.42662 , 0.40868 , 0.38594 , 0.36936 , 0.36643 , 0.36421 , 0.44641 , 0.3856 , 0.33639 , 0.34117 , 0.31821 , 0.35438 , 0.3495 , 0.42985 , 0.35237 , 0.38813 , 0.40914 , 0.36781 , 0.38929 , 0.42473 , 0.38328 , 0.30464 , 0.55145 , 0.50583 , 0.51548 , 0.42866 , 0.37988 , 0.37882 , 0.31017 , 0.34279 , 0.41486 , 0.37392 
 991 , 0.36794 , 0.26848 , 0.44325 , 0.40635 , 0.40305 , 0.41443 , 0.45377 , 0.51358 , 0.418 , 0.40224 , 0.35935 , 0.50261 , 0.47781 , 0.43964 , 0.33644 , 0.38248 , 0.34651 , 0.39751 , 0.29718 , 0.42994 , 0.47155 , 0.39522 , 0.39107 , 0.39077 , 0.40982 , 0.44068 , 0.49457 , 0.38491 , 0.40694 , 0.42766 , 0.40972 , 0.38685 , 0.37043 , 0.36734 , 0.36496 , 0.44759 , 0.3866 , 0.33748 , 0.34203 , 0.3192 , 0.35522 , 0.35052 , 0.43126 , 0.35308 , 0.38902 , 0.4105 , 0.36859 , 0.39032 , 0.42593 , 0.38395 , 0.30562 , 0.55225 , 0.5061 , 0.51688 , 0.4294 , 0.38031 , 0.37922 , 0.3112 , 0.34368 , 0.41587 , 0.37458 
 992 , 0.36856 , 0.26882 , 0.44395 , 0.40715 , 0.40348 , 0.41545 , 0.45437 , 0.51425 , 0.41901 , 0.40252 , 0.35958 , 0.50301 , 0.47804 , 0.44005 , 0.33629 , 0.38241 , 0.34658 , 0.39823 , 0.29784 , 0.4307 , 0.47223 , 0.39589 , 0.39148 , 0.39112 , 0.41021 , 0.44136 , 0.49555 , 0.38456 , 0.40766 , 0.42799 , 0.41029 , 0.38734 , 0.37112 , 0.36787 , 0.36534 , 0.44823 , 0.38721 , 0.33813 , 0.34252 , 0.3198 , 0.35569 , 0.35122 , 0.43215 , 0.35338 , 0.3895 , 0.41142 , 0.36898 , 0.39088 , 0.42666 , 0.38427 , 0.30632 , 0.55241 , 0.50597 , 0.51771 , 0.42977 , 0.38041 , 0.37926 , 0.31189 , 0.34411 , 0.41645 , 0.37495 
 993 , 0.3684 , 0.26834 , 0.44312 , 0.40677 , 0.40247 , 0.41495 , 0.45346 , 0.51475 , 0.41862 , 0.40152 , 0.35897 , 0.50232 , 0.4768 , 0.43887 , 0.33527 , 0.38112 , 0.34561 , 0.39833 , 0.29781 , 0.43005 , 0.47145 , 0.39561 , 0.39059 , 0.39025 , 0.40941 , 0.44092 , 0.49494 , 0.38371 , 0.40714 , 0.42625 , 0.40948 , 0.38665 , 0.37069 , 0.36735 , 0.36468 , 0.44732 , 0.38672 , 0.33755 , 0.34199 , 0.31926 , 0.35508 , 0.35098 , 0.43159 , 0.35251 , 0.38883 , 0.41104 , 0.36824 , 0.39012 , 0.42602 , 0.38362 , 0.30624 , 0.55081 , 0.50484 , 0.51691 , 0.42915 , 0.37963 , 0.37837 , 0.31159 , 0.34326 , 0.4158 , 0.37453 
 994 , 0.36985 , 0.26902 , 0.44416 , 0.40815 , 0.40331 , 0.41594 , 0.4548 , 0.51746 , 0.42016 , 0.4025 , 0.36017 , 0.50451 , 0.47818 , 0.44025 , 0.33613 , 0.38202 , 0.34667 , 0.40035 , 0.29914 , 0.43129 , 0.47271 , 0.39696 , 0.39135 , 0.39116 , 0.41069 , 0.44268 , 0.49692 , 0.3852 , 0.40853 , 0.42663 , 0.41051 , 0.3877 , 0.37187 , 0.36847 , 0.3658 , 0.44848 , 0.3879 , 0.33845 , 0.34291 , 0.32016 , 0.35608 , 0.35218 , 0.43338 , 0.35321 , 0.38996 , 0.41208 , 0.36915 , 0.3912 , 0.42725 , 0.38473 , 0.3078 , 0.55223 , 0.50683 , 0.51868 , 0.43051 , 0.3806 , 0.37952 , 0.31302 , 0.34416 , 0.41719 , 0.37606 
 995 , 0.37135 , 0.26973 , 0.44525 , 0.40957 , 0.40419 , 0.41695 , 0.45617 , 0.52026 , 0.42176 , 0.4035 , 0.3614 , 0.50676 , 0.47961 , 0.44167 , 0.33701 , 0.38295 , 0.34775 , 0.40242 , 0.30051 , 0.43258 , 0.47401 , 0.39835 , 0.39213 , 0.39211 , 0.41201 , 0.44449 , 0.49896 , 0.38674 , 0.40996 , 0.42702 , 0.41158 , 0.38879 , 0.37309 , 0.36963 , 0.36695 , 0.44968 , 0.38913 , 0.33939 , 0.34387 , 0.3211 , 0.3571 , 0.35341 , 0.43523 , 0.35393 , 0.39113 , 0.41315 , 0.37009 , 0.39233 , 0.42853 , 0.38587 , 0.30941 , 0.55369 , 0.50889 , 0.52049 , 0.43192 , 0.38159 , 0.3807 , 0.3145 , 0.34509 , 0.41863 , 0.37764 
 996 , 0.37109 , 0.26925 , 0.4451 , 0.40941 , 0.40382 , 0.41632 , 0.45597 , 0.52015 , 0.42139 , 0.40322 , 0.36072 , 0.50671 , 0.47823 , 0.44088 , 0.3372 , 0.38284 , 0.34711 , 0.40148 , 0.30057 , 0.4319 , 0.47352 , 0.39781 , 0.39146 , 0.39178 , 0.41192 , 0.44417 , 0.49845 , 0.38687 , 0.40934 , 0.4262 , 0.41117 , 0.3885 , 0.37245 , 0.36915 , 0.36666 , 0.44914 , 0.38874 , 0.33898 , 0.34357 , 0.32074 , 0.35676 , 0.35299 , 0.4348 , 0.35337 , 0.39074 , 0.41285 , 0.36952 , 0.39169 , 0.42793 , 0.38536 , 0.30873 , 0.55216 , 0.50892 , 0.51963 , 0.43133 , 0.3812 , 0.37996 , 0.31403 , 0.34437 , 0.41843 , 0.37708 
 997 , 0.37152 , 0.26935 , 0.44621 , 0.4099 , 0.40446 , 0.41695 , 0.45699 , 0.52117 , 0.42181 , 0.40382 , 0.36066 , 0.50712 , 0.47795 , 0.44088 , 0.33797 , 0.38341 , 0.34721 , 0.40118 , 0.30138 , 0.43206 , 0.47398 , 0.39818 , 0.39184 , 0.39234 , 0.41253 , 0.44477 , 0.49915 , 0.38766 , 0.40954 , 0.4265 , 0.41142 , 0.389 , 0.37265 , 0.36939 , 0.36703 , 0.44971 , 0.3893 , 0.3393 , 0.34404 , 0.32103 , 0.35717 , 0.35337 , 0.43499 , 0.35358 , 0.39122 , 0.41354 , 0.36976 , 0.3918 , 0.42831 , 0.38574 , 0.30841 , 0.55243 , 0.51022 , 0.52021 , 0.43156 , 0.38151 , 0.38014 , 0.31425 , 0.34461 , 0.41902 , 0.37719 
 998 , 0.37223 , 0.26967 , 0.44778 , 0.41065 , 0.40545 , 0.41803 , 0.45846 , 0.52263 , 0.42253 , 0.40475 , 0.36083 , 0.50773 , 0.47806 , 0.44116 , 0.33897 , 0.38421 , 0.34757 , 0.40113 , 0.30246 , 0.43253 , 0.47479 , 0.39887 , 0.39259 , 0.39322 , 0.4134 , 0.4457 , 0.50029 , 0.38871 , 0.41003 , 0.42717 , 0.41191 , 0.3898 , 0.37315 , 0.36989 , 0.36765 , 0.45069 , 0.39021 , 0.33987 , 0.34478 , 0.32156 , 0.35784 , 0.35403 , 0.4354 , 0.35406 , 0.39201 , 0.41458 , 0.3703 , 0.39217 , 0.42904 , 0.38643 , 0.30823 , 0.55333 , 0.512 , 0.52132 , 0.43209 , 0.38207 , 0.38065 , 0.31474 , 0.3452 , 0.41989 , 0.37755 
 999 , 0.372 , 0.26966 , 0.44803 , 0.41039 , 0.40569 , 0.41848 , 0.45898 , 0.52263 , 0.42261 , 0.40485 , 0.36026 , 0.50645 , 0.47707 , 0.44107 , 0.33841 , 0.38421 , 0.34747 , 0.40066 , 0.30231 , 0.43246 , 0.47491 , 0.39893 , 0.39295 , 0.39328 , 0.41325 , 0.44561 , 0.50035 , 0.3888 , 0.40937 , 0.42714 , 0.41204 , 0.39005 , 0.37299 , 0.36997 , 0.36754 , 0.45087 , 0.39033 , 0.34009 , 0.3449 , 0.32178 , 0.35799 , 0.35406 , 0.43537 , 0.35415 , 0.39223 , 0.41482 , 0.37053 , 0.39219 , 0.42915 , 0.38598 , 0.30739 , 0.55343 , 0.51164 , 0.52111 , 0.43197 , 0.38205 , 0.38062 , 0.3142 , 0.34514 , 0.42004 , 0.37707 
 1000 , 0.37164 , 0.26966 , 0.44768 , 0.40993 , 0.40569 , 0.41878 , 0.45913 , 0.52218 , 0.42286 , 0.40493 , 0.35996 , 0.50507 , 0.47647 , 0.44182 , 0.33753 , 0.38404 , 0.34734 , 0.40033 , 0.30184 , 0.43285 , 0.47515 , 0.39898 , 0.39345 , 0.39323 , 0.41293 , 0.4454 , 0.50029 , 0.38868 , 0.40853 , 0.42688 , 0.41238 , 0.39033 , 0.37266 , 0.37021 , 0.36736 , 0.45085 , 0.39027 , 0.34034 , 0.34495 , 0.32208 , 0.35822 , 0.35411 , 0.43554 , 0.35437 , 0.39241 , 0.41484 , 0.37081 , 0.39232 , 0.42927 , 0.38554 , 0.30653 , 0.55329 , 0.51056 , 0.52042 , 0.43205 , 0.38225 , 0.38067 , 0.31336 , 0.3449 , 0.42024 , 0.37651 
 1001 , 0.37167 , 0.26988 , 0.44747 , 0.40989 , 0.40588 , 0.41931 , 0.45943 , 0.5221 , 0.42371 , 0.40549 , 0.36046 , 0.50474 , 0.47704 , 0.4438 , 0.33722 , 0.38417 , 0.34747 , 0.40043 , 0.30178 , 0.43412 , 0.47598 , 0.39943 , 0.39436 , 0.39358 , 0.41306 , 0.44567 , 0.50078 , 0.38891 , 0.40819 , 0.42677 , 0.41319 , 0.39099 , 0.37254 , 0.37091 , 0.36756 , 0.4511 , 0.39046 , 0.34087 , 0.34533 , 0.32271 , 0.35888 , 0.35458 , 0.43622 , 0.35497 , 0.39289 , 0.41511 , 0.37133 , 0.39281 , 0.42977 , 0.38583 , 0.30606 , 0.55338 , 0.50995 , 0.51997 , 0.43276 , 0.38309 , 0.38119 , 0.31282 , 0.34486 , 0.42096 , 0.37634 
 1002 , 0.3721 , 0.27025 , 0.44754 , 0.41019 , 0.4063 , 0.42009 , 0.4598 , 0.5223 , 0.42455 , 0.4063 , 0.36129 , 0.50476 , 0.47805 , 0.44551 , 0.33749 , 0.38439 , 0.34788 , 0.40054 , 0.30186 , 0.43539 , 0.47705 , 0.4 , 0.39521 , 0.39406 , 0.41354 , 0.4461 , 0.5014 , 0.38927 , 0.40841 , 0.42711 , 0.41409 , 0.39175 , 0.37288 , 0.37174 , 0.36799 , 0.45159 , 0.39098 , 0.34146 , 0.34591 , 0.32334 , 0.35971 , 0.35522 , 0.43711 , 0.35575 , 0.39356 , 0.41557 , 0.37186 , 0.3935 , 0.43041 , 0.38637 , 0.30565 , 0.55398 , 0.50989 , 0.5201 , 0.43378 , 0.38394 , 0.3819 , 0.31216 , 0.34482 , 0.42155 , 0.37655 
 1003 , 0.37312 , 0.2708 , 0.44805 , 0.41103 , 0.40708 , 0.42118 , 0.46022 , 0.52296 , 0.4252 , 0.40738 , 0.36259 , 0.50526 , 0.47971 , 0.44636 , 0.33869 , 0.38472 , 0.34881 , 0.40062 , 0.30208 , 0.4364 , 0.47833 , 0.40062 , 0.39577 , 0.39464 , 0.41455 , 0.44671 , 0.502 , 0.3898 , 0.40952 , 0.42825 , 0.41502 , 0.39256 , 0.37392 , 0.37265 , 0.36871 , 0.45237 , 0.39194 , 0.34209 , 0.34674 , 0.32387 , 0.3607 , 0.35599 , 0.43826 , 0.35672 , 0.39444 , 0.41631 , 0.3723 , 0.39445 , 0.43112 , 0.38713 , 0.30534 , 0.55528 , 0.51057 , 0.52117 , 0.43521 , 0.38466 , 0.38279 , 0.31115 , 0.34477 , 0.42174 , 0.37733 
 1004 , 0.37368 , 0.27097 , 0.44823 , 0.41146 , 0.40768 , 0.42161 , 0.46017 , 0.52332 , 0.42512 , 0.40776 , 0.36328 , 0.50504 , 0.48091 , 0.44571 , 0.33957 , 0.38475 , 0.34996 , 0.40038 , 0.30161 , 0.43645 , 0.4786 , 0.40047 , 0.39565 , 0.39458 , 0.41509 , 0.44688 , 0.5016 , 0.39018 , 0.41023 , 0.42954 , 0.4154 , 0.39295 , 0.37445 , 0.37293 , 0.36893 , 0.45259 , 0.3924 , 0.34234 , 0.34708 , 0.32401 , 0.3611 , 0.3559 , 0.43894 , 0.35713 , 0.3949 , 0.41667 , 0.37239 , 0.39498 , 0.43121 , 0.38686 , 0.30486 , 0.55571 , 0.51004 , 0.5216 , 0.43611 , 0.38474 , 0.38275 , 0.30937 , 0.34454 , 0.42123 , 0.37767 
 1005 , 0.37427 , 0.27119 , 0.44853 , 0.41202 , 0.4084 , 0.42215 , 0.46018 , 0.52378 , 0.42518 , 0.4083 , 0.364 , 0.50488 , 0.48228 , 0.44511 , 0.34045 , 0.38484 , 0.35116 , 0.40022 , 0.30113 , 0.4365 , 0.47895 , 0.4004 , 0.39559 , 0.39461 , 0.41573 , 0.44719 , 0.50132 , 0.39066 , 0.41104 , 0.43093 , 0.41584 , 0.39344 , 0.37506 , 0.37328 , 0.36923 , 0.4529 , 0.39295 , 0.34266 , 0.34748 , 0.32423 , 0.36157 , 0.35586 , 0.43975 , 0.35759 , 0.39542 , 0.41712 , 0.37257 , 0.39559 , 0.4314 , 0.38671 , 0.30446 , 0.55612 , 0.50958 , 0.52217 , 0.4371 , 0.38492 , 0.38272 , 0.3076 , 0.34437 , 0.42079 , 0.37806 
 1006 , 0.37494 , 0.27195 , 0.45019 , 0.41392 , 0.41026 , 0.42379 , 0.46089 , 0.52509 , 0.42677 , 0.41045 , 0.36476 , 0.50562 , 0.48498 , 0.44541 , 0.34102 , 0.38545 , 0.3524 , 0.4011 , 0.30087 , 0.43649 , 0.48013 , 0.40127 , 0.39642 , 0.39571 , 0.4173 , 0.44914 , 0.50284 , 0.392 , 0.41259 , 0.43277 , 0.41686 , 0.39488 , 0.37625 , 0.37422 , 0.37046 , 0.45426 , 0.39436 , 0.34365 , 0.3485 , 0.3253 , 0.36252 , 0.35658 , 0.44157 , 0.35839 , 0.3964 , 0.41843 , 0.37364 , 0.39683 , 0.43284 , 0.38818 , 0.30523 , 0.55621 , 0.51026 , 0.52428 , 0.43864 , 0.38618 , 0.38278 , 0.30682 , 0.3449 , 0.42156 , 0.37888 
 1007 , 0.37444 , 0.27205 , 0.45067 , 0.41474 , 0.41086 , 0.42474 , 0.46126 , 0.52503 , 0.42733 , 0.4116 , 0.36481 , 0.50538 , 0.48512 , 0.44499 , 0.34044 , 0.38555 , 0.35259 , 0.40097 , 0.29999 , 0.43537 , 0.48063 , 0.40147 , 0.39641 , 0.39591 , 0.41798 , 0.44951 , 0.50315 , 0.39237 , 0.41289 , 0.433 , 0.41716 , 0.39525 , 0.37682 , 0.37443 , 0.37101 , 0.45498 , 0.39499 , 0.3439 , 0.3488 , 0.32563 , 0.36278 , 0.35691 , 0.44233 , 0.3584 , 0.3964 , 0.41876 , 0.37373 , 0.3971 , 0.43342 , 0.38852 , 0.30491 , 0.55543 , 0.51074 , 0.52537 , 0.43898 , 0.38644 , 0.38168 , 0.30549 , 0.34472 , 0.42106 , 0.37854 
 1008 , 0.37374 , 0.27205 , 0.45097 , 0.41542 , 0.41128 , 0.42561 , 0.46159 , 0.52474 , 0.42774 , 0.41264 , 0.36475 , 0.50497 , 0.48484 , 0.44444 , 0.33965 , 0.38556 , 0.35262 , 0.40068 , 0.29899 , 0.43403 , 0.48104 , 0.40156 , 0.39627 , 0.39598 , 0.41854 , 0.44964 , 0.50328 , 0.3926 , 0.413 , 0.43299 , 0.41735 , 0.39546 , 0.37731 , 0.37452 , 0.37148 , 0.45562 , 0.39551 , 0.34404 , 0.349 , 0.32585 , 0.36294 , 0.35719 , 0.44295 , 0.35828 , 0.39625 , 0.41894 , 0.37368 , 0.39722 , 0.43388 , 0.3887 , 0.30441 , 0.55447 , 0.51119 , 0.52632 , 0.43915 , 0.38656 , 0.38035 , 0.30402 , 0.34441 , 0.42033 , 0.378 
 1009 , 0.37389 , 0.27208 , 0.45189 , 0.41622 , 0.41144 , 0.42637 , 0.46309 , 0.52588 , 0.42917 , 0.41337 , 0.36553 , 0.50601 , 0.48488 , 0.44641 , 0.33883 , 0.38654 , 0.35306 , 0.40114 , 0.29926 , 0.43461 , 0.48183 , 0.40215 , 0.39692 , 0.39678 , 0.41959 , 0.45043 , 0.50453 , 0.39326 , 0.41355 , 0.43276 , 0.41838 , 0.39605 , 0.37805 , 0.3751 , 0.37233 , 0.45675 , 0.39634 , 0.34479 , 0.34938 , 0.3266 , 0.36348 , 0.35803 , 0.44379 , 0.35877 , 0.39662 , 0.41931 , 0.3745 , 0.39794 , 0.43472 , 0.3888 , 0.30457 , 0.5557 , 0.51288 , 0.52716 , 0.43989 , 0.38783 , 0.38035 , 0.30437 , 0.3443 , 0.42083 , 0.37858 
 1010 , 0.37403 , 0.27191 , 0.45276 , 0.41676 , 0.41141 , 0.42653 , 0.46389 , 0.52691 , 0.43031 , 0.4139 , 0.3659 , 0.50718 , 0.4859 , 0.44847 , 0.33775 , 0.38691 , 0.35319 , 0.40155 , 0.29963 , 0.43529 , 0.4822 , 0.40256 , 0.3974 , 0.39749 , 0.42021 , 0.45126 , 0.50584 , 0.39343 , 0.41422 , 0.43259 , 0.41919 , 0.39643 , 0.37849 , 0.37544 , 0.3728 , 0.45725 , 0.39691 , 0.34535 , 0.34952 , 0.32723 , 0.36369 , 0.35857 , 0.44421 , 0.35907 , 0.39669 , 0.41933 , 0.37532 , 0.39847 , 0.43506 , 0.38881 , 0.30467 , 0.55669 , 0.51405 , 0.52742 , 0.44031 , 0.38901 , 0.38072 , 0.30494 , 0.34361 , 0.4215 , 0.37938 
 1011 , 0.37398 , 0.27156 , 0.45347 , 0.41708 , 0.4113 , 0.42626 , 0.46391 , 0.52758 , 0.43103 , 0.41434 , 0.36578 , 0.50817 , 0.48762 , 0.45009 , 0.33644 , 0.38661 , 0.35298 , 0.40178 , 0.29982 , 0.43566 , 0.48216 , 0.40273 , 0.3976 , 0.39799 , 0.42042 , 0.452 , 0.50699 , 0.39314 , 0.41491 , 0.43252 , 0.41967 , 0.39659 , 0.37864 , 0.37552 , 0.3729 , 0.45719 , 0.39722 , 0.34564 , 0.34946 , 0.32767 , 0.36359 , 0.35877 , 0.44426 , 0.3591 , 0.39642 , 0.41905 , 0.37598 , 0.39873 , 0.43496 , 0.38875 , 0.30457 , 0.55706 , 0.51458 , 0.52726 , 0.44037 , 0.38989 , 0.38109 , 0.30528 , 0.34242 , 0.42204 , 0.38014 
