JUL27MAT00065.spu,JUL27MAT00064.spu,JUL27MAT00063.spu,JUL27MAT00062.spu,JUL27MAT00061.spu,
Wavelength,JUL27MAT00066.spu,JUL27MAT00067.spu,JUL27MAT00068.spu,JUL27MAT00069.spu,JUL27MAT00070.spu,JUL27MAT00071.spu,JUL27MAT00072.spu,JUL27MAT00073.spu,JUL27MAT00074.spu,JUL27MAT00075.spu,JUL27MAT00076.spu,JUL27MAT00077.spu,JUL27MAT00078.spu,JUL27MAT00079.spu,JUL27MAT00080.spu,JUL27MAT00081.spu,JUL27MAT00082.spu,JUL27MAT00083.spu,JUL27MAT00084.spu,JUL27MAT00085.spu,JUL27MAT00086.spu,JUL27MAT00087.spu,JUL27MAT00088.spu,JUL27MAT00089.spu,JUL27MAT00090.spu
  (nm),7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 ,7/27/2016 
  time  ,19:45 PM,19:51 PM,19:56 PM,20:01 PM,20:07 PM,21:18 PM,21:27 PM,21:34 PM,21:40 PM,21:48 PM,22:20 PM,22:26 PM,22:30 PM,22:37 PM,22:42 PM,22:50 PM,22:56 PM,23:02 PM,23:09 PM,23:17 PM,23:31 PM,23:35 PM,23:41 PM,23:48 PM,23:57 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,
 805 , 0.457482 , 0.42934 , 0.467048 , 0.422255 , 0.568337 , 0.365927 , 0.374994 , 0.318621 , 0.215266 , 0.521776 , 0.407352 , 0.40743 , 0.301989 , 0.407158 , 0.407663 , 0.336484 , 0.403732 , 0.468447 , 0.499269 , 0.496756 , 0.344515 , 0.321536 , 0.340746 , 0.393026 , 0.451536 
 806 , 0.458213 , 0.429726 , 0.467641 , 0.422813 , 0.569 , 0.366496 , 0.375684 , 0.31914 , 0.215636 , 0.522456 , 0.407673 , 0.407835 , 0.302252 , 0.40777 , 0.408283 , 0.337041 , 0.4043 , 0.469038 , 0.499909 , 0.497622 , 0.345053 , 0.321869 , 0.341096 , 0.393455 , 0.45191 
 807 , 0.458842 , 0.43009 , 0.468178 , 0.423381 , 0.569721 , 0.36702 , 0.376369 , 0.319695 , 0.216048 , 0.523095 , 0.408061 , 0.408211 , 0.302559 , 0.408427 , 0.408852 , 0.337576 , 0.404873 , 0.469628 , 0.500582 , 0.498485 , 0.345559 , 0.322132 , 0.341411 , 0.393891 , 0.452316 
 808 , 0.45914 , 0.430372 , 0.468515 , 0.423911 , 0.57057 , 0.367354 , 0.376861 , 0.320271 , 0.216492 , 0.523395 , 0.408478 , 0.408373 , 0.30289 , 0.409063 , 0.409116 , 0.337961 , 0.405248 , 0.470054 , 0.501139 , 0.499113 , 0.345868 , 0.322132 , 0.34148 , 0.394195 , 0.452733 
 809 , 0.459427 , 0.430656 , 0.468872 , 0.424438 , 0.571501 , 0.367642 , 0.377239 , 0.320819 , 0.216902 , 0.523503 , 0.408802 , 0.408406 , 0.303163 , 0.409647 , 0.409257 , 0.338283 , 0.405495 , 0.47037 , 0.501583 , 0.49957 , 0.346131 , 0.32204 , 0.341438 , 0.39442 , 0.453123 
 810 , 0.459736 , 0.430957 , 0.469254 , 0.424996 , 0.572499 , 0.367942 , 0.377639 , 0.3214 , 0.217333 , 0.523625 , 0.409146 , 0.408438 , 0.303444 , 0.410266 , 0.409405 , 0.338627 , 0.405755 , 0.470704 , 0.502053 , 0.500059 , 0.346416 , 0.32195 , 0.341396 , 0.394654 , 0.453536 
 811 , 0.459891 , 0.431509 , 0.469521 , 0.425352 , 0.5732 , 0.368474 , 0.378237 , 0.322224 , 0.217839 , 0.523671 , 0.409465 , 0.408328 , 0.303591 , 0.410622 , 0.409378 , 0.339015 , 0.406107 , 0.470857 , 0.502484 , 0.500669 , 0.346842 , 0.321991 , 0.341495 , 0.394901 , 0.45378 
 812 , 0.460164 , 0.432077 , 0.469809 , 0.425722 , 0.574 , 0.369008 , 0.37904 , 0.323173 , 0.218468 , 0.523847 , 0.409857 , 0.408268 , 0.30373 , 0.411212 , 0.409463 , 0.339439 , 0.40654 , 0.47111 , 0.503048 , 0.50146 , 0.347302 , 0.322105 , 0.341729 , 0.395319 , 0.454063 
 813 , 0.460447 , 0.432691 , 0.470123 , 0.426117 , 0.574853 , 0.369581 , 0.3799 , 0.324188 , 0.219136 , 0.524039 , 0.410283 , 0.408212 , 0.303877 , 0.411844 , 0.409559 , 0.339895 , 0.407013 , 0.471383 , 0.503655 , 0.502315 , 0.347789 , 0.322232 , 0.341979 , 0.395762 , 0.454362 
 814 , 0.460851 , 0.43315 , 0.470537 , 0.426563 , 0.57562 , 0.369964 , 0.380498 , 0.32484 , 0.219684 , 0.524198 , 0.410518 , 0.408313 , 0.304039 , 0.412428 , 0.409736 , 0.340298 , 0.407351 , 0.471566 , 0.504044 , 0.502969 , 0.348147 , 0.322255 , 0.342061 , 0.396122 , 0.454572 
 815 , 0.461288 , 0.433618 , 0.471139 , 0.427181 , 0.576279 , 0.370361 , 0.381088 , 0.325406 , 0.220292 , 0.524592 , 0.410886 , 0.408638 , 0.304447 , 0.413027 , 0.41021 , 0.340824 , 0.407795 , 0.471841 , 0.504564 , 0.50352 , 0.348626 , 0.322441 , 0.342229 , 0.396526 , 0.454985 
 816 , 0.461734 , 0.434131 , 0.471788 , 0.427852 , 0.576959 , 0.370807 , 0.381727 , 0.326018 , 0.220954 , 0.525052 , 0.411324 , 0.409 , 0.30493 , 0.413661 , 0.410747 , 0.341405 , 0.408302 , 0.472164 , 0.505152 , 0.504111 , 0.349175 , 0.322674 , 0.342439 , 0.396979 , 0.455475 
 817 , 0.462281 , 0.434693 , 0.472425 , 0.428514 , 0.577605 , 0.371177 , 0.382221 , 0.326441 , 0.221543 , 0.525434 , 0.411661 , 0.409245 , 0.3053 , 0.41421 , 0.411218 , 0.341838 , 0.408682 , 0.472425 , 0.505589 , 0.504535 , 0.349675 , 0.322959 , 0.342637 , 0.397357 , 0.455914 
 818 , 0.463043 , 0.435367 , 0.472917 , 0.429123 , 0.578321 , 0.371551 , 0.382427 , 0.32658 , 0.222012 , 0.525856 , 0.411888 , 0.409475 , 0.305502 , 0.414696 , 0.411588 , 0.342056 , 0.408974 , 0.472736 , 0.505861 , 0.504905 , 0.350185 , 0.323391 , 0.342892 , 0.397723 , 0.456304 
 819 , 0.463891 , 0.436073 , 0.473376 , 0.429766 , 0.579233 , 0.372125 , 0.382696 , 0.326839 , 0.222524 , 0.526526 , 0.412224 , 0.409911 , 0.305784 , 0.415334 , 0.412049 , 0.342404 , 0.409442 , 0.473189 , 0.506302 , 0.505578 , 0.350823 , 0.323889 , 0.343248 , 0.398241 , 0.456753 
 820 , 0.464767 , 0.436796 , 0.473854 , 0.430419 , 0.58016 , 0.372709 , 0.382971 , 0.327103 , 0.223042 , 0.527215 , 0.412562 , 0.410351 , 0.306068 , 0.415976 , 0.412522 , 0.342762 , 0.409921 , 0.473659 , 0.506751 , 0.506267 , 0.351479 , 0.324402 , 0.343609 , 0.398771 , 0.45722 
 821 , 0.465891 , 0.43735 , 0.474556 , 0.430935 , 0.58093 , 0.373398 , 0.383409 , 0.327514 , 0.223222 , 0.527981 , 0.41274 , 0.410765 , 0.306205 , 0.416524 , 0.413129 , 0.343137 , 0.410577 , 0.474315 , 0.507309 , 0.507034 , 0.352137 , 0.324922 , 0.344081 , 0.399193 , 0.457674 
 822 , 0.466973 , 0.43784 , 0.475412 , 0.43144 , 0.581575 , 0.374106 , 0.38394 , 0.327934 , 0.223448 , 0.528675 , 0.412906 , 0.411141 , 0.306387 , 0.417018 , 0.413838 , 0.343443 , 0.411229 , 0.47507 , 0.507913 , 0.507745 , 0.352828 , 0.325472 , 0.344577 , 0.39953 , 0.458293 
 823 , 0.468062 , 0.438334 , 0.476274 , 0.431956 , 0.582232 , 0.374825 , 0.384468 , 0.32835 , 0.223669 , 0.529367 , 0.413067 , 0.411522 , 0.306571 , 0.417516 , 0.414552 , 0.343745 , 0.411878 , 0.475823 , 0.508522 , 0.508462 , 0.35353 , 0.326019 , 0.345076 , 0.399876 , 0.458916 
 824 , 0.468768 , 0.438733 , 0.476985 , 0.432511 , 0.582914 , 0.375263 , 0.384831 , 0.328698 , 0.224019 , 0.529832 , 0.413334 , 0.411997 , 0.306774 , 0.417977 , 0.415155 , 0.343978 , 0.412393 , 0.476508 , 0.508989 , 0.508982 , 0.354023 , 0.326575 , 0.34549 , 0.400164 , 0.459556 
 825 , 0.469334 , 0.439251 , 0.477654 , 0.433064 , 0.58381 , 0.375587 , 0.385198 , 0.329046 , 0.224417 , 0.530288 , 0.413808 , 0.412625 , 0.30702 , 0.418698 , 0.415718 , 0.344347 , 0.412847 , 0.47727 , 0.509418 , 0.509526 , 0.354402 , 0.32713 , 0.34588 , 0.40068 , 0.460208 
 826 , 0.469901 , 0.439789 , 0.478318 , 0.433614 , 0.584726 , 0.375915 , 0.385571 , 0.329401 , 0.224817 , 0.530758 , 0.414309 , 0.413272 , 0.307281 , 0.419454 , 0.416282 , 0.344733 , 0.413293 , 0.478048 , 0.509857 , 0.510073 , 0.354772 , 0.32769 , 0.346275 , 0.401226 , 0.460858 
 827 , 0.470422 , 0.440346 , 0.478896 , 0.433981 , 0.585471 , 0.376247 , 0.38596 , 0.329749 , 0.225161 , 0.531139 , 0.414736 , 0.413813 , 0.307474 , 0.42001 , 0.41669 , 0.345047 , 0.41376 , 0.478673 , 0.510211 , 0.510588 , 0.355191 , 0.328247 , 0.34665 , 0.401709 , 0.461436 
 828 , 0.470842 , 0.440858 , 0.479301 , 0.434103 , 0.585894 , 0.376567 , 0.386387 , 0.33009 , 0.225403 , 0.531389 , 0.415044 , 0.414155 , 0.307541 , 0.420162 , 0.416862 , 0.34525 , 0.414276 , 0.479018 , 0.510457 , 0.511036 , 0.355689 , 0.32879 , 0.346981 , 0.402032 , 0.461844 
 829 , 0.471241 , 0.441311 , 0.479683 , 0.434256 , 0.58629 , 0.37687 , 0.386835 , 0.330432 , 0.225638 , 0.531639 , 0.415357 , 0.414474 , 0.307584 , 0.420242 , 0.417028 , 0.345478 , 0.414831 , 0.479326 , 0.510704 , 0.511479 , 0.356205 , 0.329334 , 0.347318 , 0.402312 , 0.462225 
 830 , 0.471663 , 0.441766 , 0.480094 , 0.434454 , 0.586699 , 0.377182 , 0.387277 , 0.330767 , 0.225887 , 0.53192 , 0.415657 , 0.414815 , 0.307637 , 0.420355 , 0.417228 , 0.345729 , 0.415368 , 0.479642 , 0.51096 , 0.511924 , 0.356721 , 0.329871 , 0.347649 , 0.402596 , 0.462605 
 831 , 0.472398 , 0.442215 , 0.480842 , 0.435036 , 0.587231 , 0.377555 , 0.387681 , 0.331042 , 0.226268 , 0.53253 , 0.415893 , 0.415328 , 0.307796 , 0.420866 , 0.417784 , 0.346181 , 0.415813 , 0.480048 , 0.511342 , 0.512371 , 0.357222 , 0.330268 , 0.348085 , 0.402975 , 0.462992 
 832 , 0.473176 , 0.442723 , 0.48162 , 0.435591 , 0.587741 , 0.378016 , 0.388149 , 0.331422 , 0.226727 , 0.533193 , 0.416132 , 0.415877 , 0.308027 , 0.421434 , 0.418454 , 0.346648 , 0.416307 , 0.480456 , 0.511824 , 0.512934 , 0.357763 , 0.330735 , 0.348666 , 0.403443 , 0.463588 
 833 , 0.473947 , 0.443218 , 0.482385 , 0.436133 , 0.588244 , 0.378477 , 0.388617 , 0.331801 , 0.22718 , 0.533851 , 0.416372 , 0.416426 , 0.308252 , 0.422003 , 0.419117 , 0.347109 , 0.416796 , 0.480864 , 0.512306 , 0.513491 , 0.358305 , 0.331203 , 0.349248 , 0.403904 , 0.464184 
 834 , 0.474595 , 0.443861 , 0.482785 , 0.436661 , 0.588796 , 0.378854 , 0.388975 , 0.331969 , 0.2276 , 0.534347 , 0.41662 , 0.416809 , 0.308476 , 0.422495 , 0.419736 , 0.347386 , 0.417185 , 0.481305 , 0.51257 , 0.513943 , 0.358773 , 0.331767 , 0.349742 , 0.404339 , 0.464804 
 835 , 0.475183 , 0.444565 , 0.483119 , 0.437316 , 0.589391 , 0.379254 , 0.38922 , 0.331978 , 0.227938 , 0.534927 , 0.41696 , 0.417148 , 0.308663 , 0.422978 , 0.420235 , 0.347486 , 0.417491 , 0.481908 , 0.512802 , 0.514302 , 0.359254 , 0.332267 , 0.350101 , 0.4047 , 0.465177 
 836 , 0.475768 , 0.445275 , 0.483449 , 0.437977 , 0.589988 , 0.379665 , 0.389455 , 0.331976 , 0.228265 , 0.535506 , 0.417308 , 0.417489 , 0.30884 , 0.423463 , 0.420728 , 0.347565 , 0.417792 , 0.482522 , 0.513035 , 0.514655 , 0.359741 , 0.332755 , 0.350448 , 0.405065 , 0.465528 
 837 , 0.476449 , 0.445871 , 0.483886 , 0.438548 , 0.590507 , 0.38015 , 0.389787 , 0.332142 , 0.2285 , 0.536144 , 0.417587 , 0.417856 , 0.308948 , 0.423874 , 0.421279 , 0.347723 , 0.418199 , 0.48318 , 0.513354 , 0.515082 , 0.360292 , 0.333285 , 0.350951 , 0.405422 , 0.465958 
 838 , 0.477273 , 0.446329 , 0.484344 , 0.438981 , 0.59101 , 0.380673 , 0.390207 , 0.332538 , 0.228604 , 0.536779 , 0.41774 , 0.418278 , 0.309022 , 0.424186 , 0.421959 , 0.348047 , 0.418783 , 0.483853 , 0.513788 , 0.515652 , 0.360898 , 0.333924 , 0.351647 , 0.405831 , 0.466581 
 839 , 0.478133 , 0.446784 , 0.484722 , 0.439402 , 0.591544 , 0.381168 , 0.3906 , 0.332964 , 0.228696 , 0.53739 , 0.417855 , 0.418722 , 0.309124 , 0.424477 , 0.422696 , 0.348433 , 0.419415 , 0.4845 , 0.514243 , 0.516246 , 0.361489 , 0.334604 , 0.352339 , 0.406271 , 0.467269 
 840 , 0.478958 , 0.447237 , 0.485102 , 0.439822 , 0.59213 , 0.38165 , 0.39098 , 0.333366 , 0.228831 , 0.538004 , 0.418023 , 0.419192 , 0.309234 , 0.424799 , 0.423414 , 0.34882 , 0.420039 , 0.485156 , 0.514733 , 0.516857 , 0.362048 , 0.335275 , 0.352994 , 0.406723 , 0.467947 
 841 , 0.479614 , 0.447678 , 0.485584 , 0.440252 , 0.592948 , 0.382075 , 0.391307 , 0.333642 , 0.229277 , 0.538673 , 0.418458 , 0.419779 , 0.309403 , 0.425278 , 0.423977 , 0.34925 , 0.420601 , 0.48584 , 0.51539 , 0.517493 , 0.362424 , 0.335846 , 0.35336 , 0.407204 , 0.468467 
 842 , 0.480242 , 0.448086 , 0.486293 , 0.440594 , 0.593721 , 0.382528 , 0.391656 , 0.333866 , 0.229758 , 0.539331 , 0.418918 , 0.420298 , 0.309552 , 0.425832 , 0.424472 , 0.349685 , 0.421059 , 0.486516 , 0.515986 , 0.518025 , 0.362785 , 0.336337 , 0.353684 , 0.40761 , 0.46892 
 843 , 0.48087 , 0.448501 , 0.487016 , 0.440937 , 0.594498 , 0.38299 , 0.392013 , 0.3341 , 0.230242 , 0.540001 , 0.419387 , 0.420819 , 0.309699 , 0.426393 , 0.424974 , 0.350116 , 0.421525 , 0.487204 , 0.516588 , 0.518565 , 0.363154 , 0.336837 , 0.354003 , 0.408016 , 0.469372 
 844 , 0.481278 , 0.448914 , 0.487636 , 0.441154 , 0.59501 , 0.383458 , 0.392581 , 0.334596 , 0.230653 , 0.540511 , 0.419834 , 0.421095 , 0.309905 , 0.426846 , 0.425363 , 0.350461 , 0.421985 , 0.487751 , 0.517081 , 0.519117 , 0.363629 , 0.33736 , 0.354304 , 0.408439 , 0.46991 
 845 , 0.481585 , 0.449299 , 0.487976 , 0.441304 , 0.595428 , 0.383743 , 0.393104 , 0.335031 , 0.230953 , 0.540749 , 0.420083 , 0.421242 , 0.309897 , 0.427074 , 0.425539 , 0.350615 , 0.422447 , 0.48807 , 0.517339 , 0.519521 , 0.364004 , 0.337927 , 0.354595 , 0.408749 , 0.470344 
 846 , 0.481905 , 0.44969 , 0.488308 , 0.441458 , 0.595854 , 0.38403 , 0.393627 , 0.335459 , 0.231261 , 0.540982 , 0.420327 , 0.421383 , 0.309882 , 0.427301 , 0.425707 , 0.350759 , 0.422916 , 0.488389 , 0.517604 , 0.519931 , 0.364378 , 0.338505 , 0.354888 , 0.409062 , 0.470775 
 847 , 0.482312 , 0.450021 , 0.488714 , 0.44177 , 0.596287 , 0.384436 , 0.394106 , 0.335858 , 0.231627 , 0.541314 , 0.420507 , 0.42161 , 0.309975 , 0.427716 , 0.426014 , 0.351076 , 0.423432 , 0.488761 , 0.517872 , 0.520279 , 0.364801 , 0.338931 , 0.355292 , 0.409385 , 0.471177 
 848 , 0.482995 , 0.450279 , 0.489207 , 0.442319 , 0.596632 , 0.384929 , 0.39455 , 0.336124 , 0.232095 , 0.541723 , 0.420616 , 0.421947 , 0.31026 , 0.428334 , 0.426519 , 0.351548 , 0.423863 , 0.489106 , 0.518104 , 0.520558 , 0.365297 , 0.339163 , 0.355763 , 0.409771 , 0.471579 
 849 , 0.483802 , 0.450532 , 0.48972 , 0.442928 , 0.596914 , 0.385421 , 0.395007 , 0.336339 , 0.232598 , 0.542135 , 0.420721 , 0.422306 , 0.310605 , 0.428969 , 0.427088 , 0.352037 , 0.42424 , 0.489418 , 0.518322 , 0.520814 , 0.365821 , 0.339382 , 0.356228 , 0.410188 , 0.472013 
 850 , 0.484602 , 0.450853 , 0.49019 , 0.443547 , 0.597262 , 0.385916 , 0.395442 , 0.336503 , 0.233107 , 0.542542 , 0.42084 , 0.422671 , 0.310951 , 0.429628 , 0.427655 , 0.352495 , 0.424543 , 0.489707 , 0.518573 , 0.521102 , 0.366341 , 0.339656 , 0.356655 , 0.41061 , 0.47246 
 851 , 0.485129 , 0.451426 , 0.490351 , 0.444094 , 0.597821 , 0.386342 , 0.395689 , 0.336631 , 0.233566 , 0.542955 , 0.421036 , 0.422911 , 0.31123 , 0.430235 , 0.428126 , 0.352746 , 0.424558 , 0.489882 , 0.518966 , 0.52149 , 0.366752 , 0.340066 , 0.356924 , 0.41092 , 0.472903 
 852 , 0.485222 , 0.452048 , 0.490383 , 0.444557 , 0.598379 , 0.386759 , 0.395771 , 0.337036 , 0.233927 , 0.543401 , 0.421258 , 0.422959 , 0.311388 , 0.430725 , 0.428482 , 0.352896 , 0.424599 , 0.490075 , 0.519459 , 0.521983 , 0.367076 , 0.340417 , 0.357148 , 0.411089 , 0.473291 
 853 , 0.48532 , 0.452676 , 0.490408 , 0.445024 , 0.598949 , 0.387195 , 0.395858 , 0.33746 , 0.234302 , 0.543858 , 0.421479 , 0.423012 , 0.311545 , 0.431233 , 0.428843 , 0.353039 , 0.424639 , 0.490267 , 0.519965 , 0.522496 , 0.367406 , 0.340774 , 0.357384 , 0.411263 , 0.473691 
 854 , 0.485637 , 0.453097 , 0.490552 , 0.445311 , 0.59935 , 0.387543 , 0.396063 , 0.338035 , 0.234398 , 0.54428 , 0.421699 , 0.423014 , 0.311478 , 0.431375 , 0.429151 , 0.353133 , 0.425144 , 0.490619 , 0.520421 , 0.523119 , 0.36777 , 0.3412 , 0.357707 , 0.411435 , 0.473978 
 855 , 0.486478 , 0.453716 , 0.491062 , 0.445796 , 0.600087 , 0.388086 , 0.396561 , 0.338469 , 0.234557 , 0.544763 , 0.421997 , 0.423374 , 0.311716 , 0.431608 , 0.429523 , 0.353507 , 0.42584 , 0.491176 , 0.520877 , 0.523704 , 0.36835 , 0.341731 , 0.358105 , 0.411832 , 0.474401 
 856 , 0.487332 , 0.454342 , 0.491586 , 0.446281 , 0.600839 , 0.388635 , 0.39707 , 0.338915 , 0.234713 , 0.545253 , 0.422301 , 0.423739 , 0.311965 , 0.431846 , 0.429893 , 0.353885 , 0.426542 , 0.49174 , 0.521333 , 0.524296 , 0.368949 , 0.342273 , 0.358514 , 0.412227 , 0.474824 
 857 , 0.4881 , 0.454975 , 0.492214 , 0.446808 , 0.601698 , 0.389141 , 0.397557 , 0.339287 , 0.234982 , 0.545666 , 0.422708 , 0.424209 , 0.312199 , 0.432222 , 0.430206 , 0.354248 , 0.427083 , 0.492341 , 0.521848 , 0.524789 , 0.369397 , 0.342704 , 0.358757 , 0.412585 , 0.475303 
 858 , 0.488684 , 0.455371 , 0.492817 , 0.447178 , 0.602272 , 0.389489 , 0.397896 , 0.339508 , 0.235308 , 0.545911 , 0.423117 , 0.42462 , 0.312214 , 0.432813 , 0.430505 , 0.354498 , 0.427371 , 0.492945 , 0.522259 , 0.525158 , 0.369642 , 0.343018 , 0.358886 , 0.412838 , 0.475627 
 859 , 0.489231 , 0.455658 , 0.493389 , 0.44747 , 0.602692 , 0.389782 , 0.398179 , 0.339691 , 0.235628 , 0.546099 , 0.423503 , 0.42498 , 0.312124 , 0.433471 , 0.430818 , 0.354698 , 0.4276 , 0.49355 , 0.522609 , 0.525517 , 0.369852 , 0.343312 , 0.35901 , 0.413071 , 0.47587 
 860 , 0.489685 , 0.455933 , 0.493898 , 0.447689 , 0.603043 , 0.390118 , 0.398517 , 0.339964 , 0.235922 , 0.546273 , 0.423857 , 0.42529 , 0.312115 , 0.434087 , 0.431092 , 0.354892 , 0.427828 , 0.494053 , 0.522892 , 0.525887 , 0.370136 , 0.343599 , 0.359152 , 0.413311 , 0.476104 
 861 , 0.489876 , 0.456261 , 0.494285 , 0.447714 , 0.603388 , 0.390522 , 0.399063 , 0.340474 , 0.236165 , 0.546446 , 0.424077 , 0.425461 , 0.312354 , 0.434454 , 0.431287 , 0.355077 , 0.428128 , 0.494251 , 0.523026 , 0.526307 , 0.370585 , 0.34387 , 0.359371 , 0.413585 , 0.4764 
 862 , 0.490038 , 0.456715 , 0.494772 , 0.447801 , 0.60408 , 0.390882 , 0.399708 , 0.340989 , 0.236463 , 0.546673 , 0.424245 , 0.425638 , 0.312672 , 0.434613 , 0.431556 , 0.355294 , 0.428573 , 0.494366 , 0.523225 , 0.526742 , 0.371018 , 0.344168 , 0.359656 , 0.41389 , 0.476829 
 863 , 0.490205 , 0.457175 , 0.49528 , 0.447893 , 0.604783 , 0.391257 , 0.40037 , 0.341526 , 0.236772 , 0.546908 , 0.424409 , 0.425825 , 0.312988 , 0.434782 , 0.431835 , 0.355517 , 0.42903 , 0.49448 , 0.523431 , 0.527192 , 0.371453 , 0.344473 , 0.359948 , 0.414199 , 0.477277 
 864 , 0.490622 , 0.457478 , 0.496017 , 0.44835 , 0.605494 , 0.391678 , 0.400717 , 0.341785 , 0.237249 , 0.547267 , 0.424483 , 0.426179 , 0.313167 , 0.435185 , 0.43247 , 0.35586 , 0.429647 , 0.494918 , 0.523644 , 0.527662 , 0.371923 , 0.344601 , 0.360366 , 0.414568 , 0.477708 
 865 , 0.491253 , 0.457959 , 0.496643 , 0.448968 , 0.605843 , 0.392208 , 0.401055 , 0.342123 , 0.237708 , 0.547626 , 0.424583 , 0.426584 , 0.313389 , 0.43569 , 0.433084 , 0.356198 , 0.43015 , 0.495296 , 0.523969 , 0.528073 , 0.37243 , 0.344805 , 0.36069 , 0.414796 , 0.478172 
 866 , 0.491911 , 0.45845 , 0.497289 , 0.449603 , 0.606211 , 0.392757 , 0.401399 , 0.342471 , 0.238177 , 0.547986 , 0.424689 , 0.426996 , 0.31361 , 0.436211 , 0.433706 , 0.356539 , 0.430668 , 0.495679 , 0.524313 , 0.528491 , 0.372941 , 0.34501 , 0.361023 , 0.415023 , 0.478648 
 867 , 0.492544 , 0.459143 , 0.497563 , 0.450259 , 0.606622 , 0.393176 , 0.401663 , 0.342665 , 0.238688 , 0.548328 , 0.424785 , 0.427322 , 0.313805 , 0.436753 , 0.43425 , 0.356814 , 0.430933 , 0.495915 , 0.524672 , 0.528823 , 0.373371 , 0.3454 , 0.361335 , 0.415224 , 0.479119 
 868 , 0.49304 , 0.459671 , 0.497627 , 0.450806 , 0.607127 , 0.393468 , 0.40173 , 0.342746 , 0.23915 , 0.548664 , 0.424917 , 0.427489 , 0.313957 , 0.437217 , 0.434544 , 0.356952 , 0.430999 , 0.496167 , 0.524771 , 0.529104 , 0.373764 , 0.345688 , 0.361553 , 0.415538 , 0.479383 
 869 , 0.493497 , 0.46011 , 0.497685 , 0.451321 , 0.607674 , 0.393748 , 0.401746 , 0.342825 , 0.239597 , 0.549 , 0.425066 , 0.42761 , 0.314094 , 0.437664 , 0.434769 , 0.35706 , 0.431042 , 0.496468 , 0.52478 , 0.529381 , 0.37417 , 0.345906 , 0.36175 , 0.415906 , 0.479585 
 870 , 0.494051 , 0.460438 , 0.497893 , 0.451816 , 0.608204 , 0.394046 , 0.401882 , 0.343016 , 0.239935 , 0.549351 , 0.425225 , 0.427694 , 0.314197 , 0.438013 , 0.434923 , 0.357205 , 0.431212 , 0.496783 , 0.524809 , 0.529748 , 0.374608 , 0.346134 , 0.361999 , 0.416264 , 0.479766 
 871 , 0.494755 , 0.460604 , 0.498395 , 0.452259 , 0.608709 , 0.394482 , 0.402378 , 0.343453 , 0.24008 , 0.549791 , 0.425402 , 0.427796 , 0.314237 , 0.438287 , 0.435021 , 0.357494 , 0.431657 , 0.497205 , 0.525031 , 0.530366 , 0.375113 , 0.346457 , 0.362366 , 0.416606 , 0.480036 
 872 , 0.495476 , 0.46083 , 0.498935 , 0.452677 , 0.609236 , 0.395057 , 0.403044 , 0.343945 , 0.240276 , 0.550339 , 0.425586 , 0.428023 , 0.314299 , 0.438739 , 0.435246 , 0.357911 , 0.432176 , 0.497747 , 0.525435 , 0.531109 , 0.37564 , 0.346904 , 0.3628 , 0.416954 , 0.480476 
 873 , 0.496194 , 0.461065 , 0.499484 , 0.453106 , 0.609775 , 0.395646 , 0.403717 , 0.344445 , 0.240475 , 0.550887 , 0.425784 , 0.428265 , 0.314377 , 0.439208 , 0.435479 , 0.358329 , 0.432712 , 0.49832 , 0.525851 , 0.531859 , 0.376172 , 0.347366 , 0.363222 , 0.417315 , 0.480916 
 874 , 0.496573 , 0.461292 , 0.500074 , 0.453445 , 0.610334 , 0.396218 , 0.404276 , 0.344858 , 0.240863 , 0.551168 , 0.426235 , 0.428685 , 0.314491 , 0.439627 , 0.4357 , 0.358676 , 0.433096 , 0.498974 , 0.526464 , 0.532442 , 0.376576 , 0.347658 , 0.36322 , 0.417653 , 0.48132 
 875 , 0.496954 , 0.461566 , 0.500726 , 0.453881 , 0.610727 , 0.396521 , 0.404683 , 0.345166 , 0.241242 , 0.551224 , 0.42655 , 0.428994 , 0.314456 , 0.439868 , 0.435955 , 0.358899 , 0.433462 , 0.499314 , 0.527103 , 0.532862 , 0.376937 , 0.347906 , 0.363177 , 0.417924 , 0.481578 
 876 , 0.497337 , 0.461838 , 0.501397 , 0.454317 , 0.611129 , 0.396832 , 0.4051 , 0.34548 , 0.241634 , 0.55129 , 0.426875 , 0.429307 , 0.314422 , 0.44012 , 0.436215 , 0.359127 , 0.433832 , 0.49967 , 0.52776 , 0.533287 , 0.377313 , 0.348158 , 0.363123 , 0.418205 , 0.48185 
 877 , 0.497602 , 0.46218 , 0.501924 , 0.454583 , 0.611338 , 0.397043 , 0.405602 , 0.345933 , 0.241993 , 0.551429 , 0.427175 , 0.429537 , 0.314486 , 0.440388 , 0.436469 , 0.359174 , 0.434234 , 0.499717 , 0.528179 , 0.533491 , 0.377727 , 0.348387 , 0.363206 , 0.418489 , 0.482126 
