  time  ,:55:46 A,:56:00 A,:56:14 A,:56:22 A,:56:30 A,:56:54 A,:57:03 A,:57:11 A,:57:19 A,:57:26 A,:57:58 A,:58:05 A,:58:13 A,:58:21 A,:58:29 A,:59:01 A,:59:09 A,:59:17 A,:59:27 A,:59:36 A,:00:32 A,:00:40 A,:00:46 A,:00:54 A,:01:03 A,:01:19 A,:01:25 A,:01:32 A,:01:39 A,:01:48 A,:02:23 A,:02:30 A,:02:38 A,:02:45 A,:02:54 A,:03:11 A,:03:18 A,:03:27 A,:03:34 A,:03:42 A,:04:27 A,:04:37 A,:04:44 A,:04:54 A,:05:02 A,:05:28 A,:05:36 A,:05:46 A,:05:54 A,:06:02 A,:06:37 A,:06:45 A,:06:52 A,:07:02 A,:07:09 A,:07:43 A,:07:52 A,:08:01 A,:08:08 A,:08:25 A,:09:23 A,:09:31 A,:09:38 A,:09:46 A,:09:54 A,:10:13 A,:10:21 A,:10:28 A,:10:35 A,:10:43 A,:11:21 A,:11:29 A,:11:36 A,:11:45 A,:11:56 A,:12:15 A,:12:25 A,:12:32 A,:12:40 A,:12:47 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 534 , 0.064639 , 0.108732 , 0.121435 , 0.088271 , 0.129877 , 0.108839 , 0.102106 , 0.075169 , 0.108419 , 0.096022 , 0.089717 , 0.076437 , 0.090779 , 0.092303 , 0.087409 , 0.073388 , 0.06714 , 0.070382 , 0.066492 , 0.083498 , 0.108768 , 0.108689 , 0.104664 , 0.114239 , 0.115664 , 0.110463 , 0.096984 , 0.08634 , 0.074557 , 0.095146 , 0.080163 , 0.089368 , 0.08431 , 0.060009 , 0.109922 , 0.084317 , 0.100888 , 0.088627 , 0.083177 , 0.094177 , 0.132599 , 0.088563 , 0.134494 , 0.11436 , 0.121613 , 0.091427 , 0.088342 , 0.090978 , 0.078753 , 0.106823 , 0.087758 , 0.076046 , 0.087252 , 0.107777 , 0.083911 , 0.084751 , 0.066278 , 0.08587 , 0.082849 , 0.102798 , 0.088485 , 0.084467 , 0.099456 , 0.105654 , 0.095417 , 0.078354 , 0.063293 , 0.084452 , 0.090052 , 0.079394 , 0.118329 , 0.100717 , 0.079964 , 0.091648 , 0.08084 , 0.055228 , 0.077663 , 0.08493 , 0.092232 , 0.070282 
 535 , 0.065524 , 0.110011 , 0.12304 , 0.089318 , 0.131406 , 0.109989 , 0.103765 , 0.076261 , 0.109746 , 0.097312 , 0.090736 , 0.076912 , 0.091574 , 0.092878 , 0.088022 , 0.074334 , 0.06793 , 0.071096 , 0.067357 , 0.084319 , 0.110161 , 0.109904 , 0.105978 , 0.115813 , 0.117109 , 0.111773 , 0.098257 , 0.087456 , 0.075645 , 0.096459 , 0.081454 , 0.090844 , 0.085608 , 0.060531 , 0.111522 , 0.084784 , 0.101803 , 0.089748 , 0.084311 , 0.095234 , 0.134034 , 0.089705 , 0.135847 , 0.115691 , 0.122882 , 0.092677 , 0.08959 , 0.09214 , 0.079756 , 0.10807 , 0.088702 , 0.076483 , 0.08843 , 0.10951 , 0.085121 , 0.085794 , 0.066734 , 0.086904 , 0.084025 , 0.103672 , 0.089633 , 0.085579 , 0.100513 , 0.106874 , 0.096746 , 0.079341 , 0.064134 , 0.085586 , 0.091331 , 0.080487 , 0.119136 , 0.101323 , 0.08053 , 0.092169 , 0.081403 , 0.055553 , 0.07813 , 0.08545 , 0.092878 , 0.070788 
 536 , 0.0664 , 0.111283 , 0.124648 , 0.090371 , 0.132936 , 0.111139 , 0.105421 , 0.077345 , 0.111074 , 0.098602 , 0.091747 , 0.077388 , 0.092366 , 0.093461 , 0.088636 , 0.075278 , 0.068718 , 0.071815 , 0.068221 , 0.085136 , 0.111549 , 0.111117 , 0.107301 , 0.117389 , 0.118556 , 0.113083 , 0.099531 , 0.088571 , 0.076726 , 0.097774 , 0.082753 , 0.092316 , 0.086908 , 0.061057 , 0.113112 , 0.085244 , 0.102714 , 0.090868 , 0.085446 , 0.096283 , 0.135471 , 0.090839 , 0.137199 , 0.117029 , 0.124158 , 0.093929 , 0.090832 , 0.093302 , 0.080765 , 0.10931 , 0.089644 , 0.076913 , 0.089601 , 0.111247 , 0.086325 , 0.086829 , 0.067184 , 0.087938 , 0.085201 , 0.104536 , 0.090782 , 0.086699 , 0.101562 , 0.108086 , 0.098069 , 0.080326 , 0.064981 , 0.086721 , 0.092604 , 0.081572 , 0.119946 , 0.101929 , 0.081097 , 0.092683 , 0.081961 , 0.055879 , 0.078605 , 0.085972 , 0.093525 , 0.071289 
 537 , 0.067219 , 0.112497 , 0.126135 , 0.091353 , 0.13438 , 0.112258 , 0.10696 , 0.078388 , 0.11236 , 0.099822 , 0.092706 , 0.077816 , 0.093126 , 0.094017 , 0.089246 , 0.076173 , 0.069456 , 0.07251 , 0.069021 , 0.085895 , 0.112888 , 0.112273 , 0.108545 , 0.118809 , 0.119939 , 0.11435 , 0.100741 , 0.089652 , 0.077737 , 0.099011 , 0.083969 , 0.093691 , 0.088124 , 0.061536 , 0.114604 , 0.085685 , 0.103579 , 0.091925 , 0.086488 , 0.097281 , 0.136863 , 0.091917 , 0.138499 , 0.118295 , 0.125375 , 0.095124 , 0.091997 , 0.094408 , 0.081704 , 0.110499 , 0.090535 , 0.077324 , 0.090716 , 0.112866 , 0.087458 , 0.087813 , 0.067595 , 0.088921 , 0.086293 , 0.105353 , 0.09186 , 0.08777 , 0.102573 , 0.10924 , 0.099308 , 0.081262 , 0.065764 , 0.087806 , 0.093807 , 0.082616 , 0.120713 , 0.102522 , 0.081617 , 0.093148 , 0.082493 , 0.056187 , 0.07904 , 0.086474 , 0.094118 , 0.071765 
 538 , 0.067921 , 0.113594 , 0.127379 , 0.092168 , 0.135623 , 0.113318 , 0.108257 , 0.079343 , 0.113557 , 0.100921 , 0.093556 , 0.078158 , 0.093804 , 0.094538 , 0.089841 , 0.076951 , 0.070095 , 0.073163 , 0.069702 , 0.086555 , 0.114103 , 0.113318 , 0.109646 , 0.119897 , 0.121177 , 0.115528 , 0.101837 , 0.090641 , 0.078594 , 0.100085 , 0.085014 , 0.094865 , 0.08918 , 0.06193 , 0.115877 , 0.08609 , 0.104353 , 0.092822 , 0.08734 , 0.098166 , 0.138175 , 0.092873 , 0.139702 , 0.119425 , 0.126463 , 0.096217 , 0.093004 , 0.095396 , 0.08252 , 0.111565 , 0.091339 , 0.07767 , 0.091695 , 0.114263 , 0.088431 , 0.088678 , 0.067928 , 0.089783 , 0.087231 , 0.10604 , 0.092808 , 0.088751 , 0.103524 , 0.110286 , 0.100369 , 0.082098 , 0.066445 , 0.088802 , 0.094851 , 0.08356 , 0.121424 , 0.10311 , 0.082033 , 0.093506 , 0.082963 , 0.056477 , 0.079401 , 0.086948 , 0.094611 , 0.072181 
 539 , 0.068626 , 0.114688 , 0.128621 , 0.092979 , 0.136872 , 0.114382 , 0.109555 , 0.080288 , 0.114761 , 0.102012 , 0.09441 , 0.078499 , 0.094483 , 0.095067 , 0.090438 , 0.077725 , 0.070729 , 0.073811 , 0.070386 , 0.08721 , 0.115324 , 0.11436 , 0.110745 , 0.12099 , 0.122421 , 0.116711 , 0.102939 , 0.091628 , 0.079448 , 0.101157 , 0.086064 , 0.096046 , 0.090233 , 0.062324 , 0.117149 , 0.086495 , 0.10513 , 0.093724 , 0.088189 , 0.09904 , 0.139487 , 0.093833 , 0.140903 , 0.120559 , 0.127562 , 0.097309 , 0.094009 , 0.096382 , 0.083333 , 0.112636 , 0.092139 , 0.078017 , 0.09268 , 0.11566 , 0.089408 , 0.08954 , 0.068254 , 0.09065 , 0.088159 , 0.106736 , 0.093753 , 0.089729 , 0.104473 , 0.111322 , 0.101428 , 0.082931 , 0.067122 , 0.089802 , 0.095893 , 0.084501 , 0.122137 , 0.103699 , 0.082449 , 0.093862 , 0.083428 , 0.05676 , 0.079762 , 0.087415 , 0.095104 , 0.072591 
 540 , 0.069327 , 0.11578 , 0.129861 , 0.093793 , 0.138112 , 0.115443 , 0.110852 , 0.081238 , 0.115964 , 0.103107 , 0.09526 , 0.078839 , 0.095165 , 0.09559 , 0.091036 , 0.078502 , 0.071359 , 0.074461 , 0.071066 , 0.087868 , 0.116543 , 0.115406 , 0.111842 , 0.122088 , 0.123657 , 0.117893 , 0.104039 , 0.09262 , 0.080299 , 0.102235 , 0.087112 , 0.097218 , 0.091278 , 0.062727 , 0.118421 , 0.086899 , 0.105909 , 0.094622 , 0.089041 , 0.099924 , 0.140796 , 0.094791 , 0.142102 , 0.121691 , 0.128651 , 0.098392 , 0.095011 , 0.097365 , 0.084142 , 0.113705 , 0.092943 , 0.078363 , 0.093661 , 0.117056 , 0.090376 , 0.090405 , 0.068587 , 0.091512 , 0.089092 , 0.107427 , 0.094695 , 0.090713 , 0.105425 , 0.112363 , 0.102491 , 0.083768 , 0.067795 , 0.090794 , 0.096932 , 0.085447 , 0.12285 , 0.104281 , 0.082866 , 0.094219 , 0.0839 , 0.05705 , 0.080123 , 0.08789 , 0.095597 , 0.073009 
 541 , 0.070015 , 0.116871 , 0.131107 , 0.094618 , 0.139242 , 0.116399 , 0.112082 , 0.08204 , 0.117004 , 0.104109 , 0.096033 , 0.079196 , 0.095783 , 0.096055 , 0.091664 , 0.079226 , 0.071828 , 0.074981 , 0.071643 , 0.088473 , 0.117689 , 0.116436 , 0.112958 , 0.123326 , 0.124873 , 0.118986 , 0.105037 , 0.093594 , 0.081127 , 0.103291 , 0.08806 , 0.098303 , 0.092238 , 0.063126 , 0.119693 , 0.087309 , 0.106651 , 0.095473 , 0.089844 , 0.100734 , 0.142071 , 0.095731 , 0.14325 , 0.122817 , 0.129707 , 0.099364 , 0.095945 , 0.098317 , 0.084921 , 0.114749 , 0.093683 , 0.078747 , 0.094545 , 0.118323 , 0.091266 , 0.091185 , 0.068939 , 0.092275 , 0.089925 , 0.108139 , 0.095672 , 0.091627 , 0.106297 , 0.113364 , 0.103527 , 0.084575 , 0.068423 , 0.091723 , 0.097964 , 0.086159 , 0.123584 , 0.104831 , 0.083322 , 0.094626 , 0.084354 , 0.057334 , 0.080522 , 0.088304 , 0.096092 , 0.073382 
 542 , 0.070708 , 0.11796 , 0.132353 , 0.095452 , 0.140372 , 0.117353 , 0.11331 , 0.082836 , 0.118049 , 0.105107 , 0.096807 , 0.079556 , 0.096407 , 0.096511 , 0.09229 , 0.079948 , 0.072292 , 0.075498 , 0.072226 , 0.089085 , 0.118849 , 0.117464 , 0.114073 , 0.124564 , 0.126097 , 0.12007 , 0.10604 , 0.094564 , 0.081955 , 0.104359 , 0.089003 , 0.099383 , 0.093201 , 0.063526 , 0.120959 , 0.087722 , 0.107402 , 0.096333 , 0.090654 , 0.101545 , 0.143348 , 0.096681 , 0.144392 , 0.123942 , 0.130769 , 0.100339 , 0.096874 , 0.099272 , 0.085694 , 0.115783 , 0.094415 , 0.079126 , 0.095437 , 0.119589 , 0.09215 , 0.091957 , 0.069301 , 0.093046 , 0.09075 , 0.108853 , 0.096644 , 0.092535 , 0.107165 , 0.114362 , 0.104559 , 0.08539 , 0.069049 , 0.092653 , 0.098998 , 0.086863 , 0.12432 , 0.105388 , 0.083791 , 0.095045 , 0.08482 , 0.057625 , 0.080933 , 0.088722 , 0.096592 , 0.073758 
 543 , 0.071397 , 0.119047 , 0.133598 , 0.096282 , 0.141506 , 0.11831 , 0.114546 , 0.083635 , 0.119091 , 0.106109 , 0.097584 , 0.079915 , 0.097026 , 0.096974 , 0.092919 , 0.080666 , 0.072758 , 0.076009 , 0.072803 , 0.08969 , 0.119999 , 0.118496 , 0.115185 , 0.125809 , 0.127312 , 0.121159 , 0.107032 , 0.095538 , 0.082779 , 0.105417 , 0.089951 , 0.10047 , 0.094161 , 0.063935 , 0.122231 , 0.088136 , 0.108148 , 0.097189 , 0.091461 , 0.102352 , 0.144623 , 0.097621 , 0.145546 , 0.125065 , 0.131828 , 0.101303 , 0.097807 , 0.100232 , 0.086477 , 0.116815 , 0.095151 , 0.079513 , 0.096326 , 0.120854 , 0.093038 , 0.092733 , 0.069663 , 0.093819 , 0.09158 , 0.109569 , 0.097613 , 0.09344 , 0.108036 , 0.115357 , 0.105596 , 0.086194 , 0.069678 , 0.093581 , 0.100031 , 0.087563 , 0.125058 , 0.105938 , 0.084252 , 0.095456 , 0.085279 , 0.057909 , 0.081336 , 0.08914 , 0.097093 , 0.074134 
 544 , 0.07209 , 0.12011 , 0.134873 , 0.097094 , 0.142737 , 0.119302 , 0.115767 , 0.084431 , 0.120192 , 0.107148 , 0.098402 , 0.080282 , 0.097662 , 0.097535 , 0.093536 , 0.081389 , 0.073308 , 0.07656 , 0.073405 , 0.090314 , 0.121134 , 0.119579 , 0.116275 , 0.127024 , 0.128564 , 0.122285 , 0.10806 , 0.096526 , 0.083601 , 0.10646 , 0.090852 , 0.101519 , 0.095098 , 0.064338 , 0.123466 , 0.08858 , 0.108942 , 0.098051 , 0.09228 , 0.103209 , 0.145929 , 0.098596 , 0.146743 , 0.126232 , 0.132937 , 0.102304 , 0.098731 , 0.101205 , 0.087264 , 0.117875 , 0.095898 , 0.079894 , 0.097206 , 0.122106 , 0.093902 , 0.093461 , 0.070034 , 0.094582 , 0.092392 , 0.110325 , 0.098567 , 0.094336 , 0.108964 , 0.116395 , 0.106572 , 0.086995 , 0.070303 , 0.094537 , 0.101048 , 0.088311 , 0.125828 , 0.106557 , 0.08473 , 0.09589 , 0.085762 , 0.058194 , 0.08177 , 0.089641 , 0.097625 , 0.074579 
 545 , 0.072789 , 0.121172 , 0.136166 , 0.097901 , 0.144008 , 0.120316 , 0.116981 , 0.085221 , 0.121322 , 0.108214 , 0.099268 , 0.080646 , 0.098299 , 0.098149 , 0.09413 , 0.082096 , 0.073908 , 0.077123 , 0.074013 , 0.090945 , 0.122239 , 0.120691 , 0.117349 , 0.128218 , 0.129826 , 0.123441 , 0.109086 , 0.097525 , 0.084425 , 0.107486 , 0.091719 , 0.102543 , 0.096015 , 0.064751 , 0.124695 , 0.089037 , 0.109784 , 0.098915 , 0.093101 , 0.104083 , 0.147245 , 0.099583 , 0.147974 , 0.127422 , 0.13407 , 0.103324 , 0.099658 , 0.102182 , 0.088045 , 0.118956 , 0.096654 , 0.080278 , 0.098089 , 0.123351 , 0.094746 , 0.094175 , 0.07043 , 0.095347 , 0.093191 , 0.111106 , 0.099508 , 0.095227 , 0.109927 , 0.117454 , 0.107508 , 0.087782 , 0.070926 , 0.095504 , 0.102062 , 0.089074 , 0.126626 , 0.107208 , 0.085221 , 0.096346 , 0.086257 , 0.058472 , 0.082224 , 0.090194 , 0.098171 , 0.075057 
 546 , 0.073484 , 0.122224 , 0.137464 , 0.09871 , 0.145284 , 0.121333 , 0.1182 , 0.086014 , 0.122458 , 0.109278 , 0.10013 , 0.081017 , 0.098937 , 0.098771 , 0.094725 , 0.082806 , 0.07451 , 0.077688 , 0.074616 , 0.091577 , 0.123341 , 0.121809 , 0.118419 , 0.12941 , 0.131086 , 0.124594 , 0.110116 , 0.098522 , 0.085252 , 0.108508 , 0.092596 , 0.103564 , 0.096929 , 0.065158 , 0.125922 , 0.089486 , 0.110614 , 0.099775 , 0.093925 , 0.104961 , 0.14856 , 0.100567 , 0.149202 , 0.12861 , 0.135207 , 0.104334 , 0.100582 , 0.103164 , 0.08883 , 0.120042 , 0.097405 , 0.080662 , 0.098975 , 0.124594 , 0.095593 , 0.094883 , 0.070819 , 0.096106 , 0.093985 , 0.111882 , 0.100447 , 0.096114 , 0.110894 , 0.11851 , 0.10844 , 0.088581 , 0.071544 , 0.096476 , 0.103073 , 0.089841 , 0.127417 , 0.107859 , 0.085705 , 0.096801 , 0.086754 , 0.058742 , 0.08267 , 0.090747 , 0.098718 , 0.075537 
 547 , 0.074108 , 0.123246 , 0.138659 , 0.099443 , 0.146464 , 0.12226 , 0.119317 , 0.086745 , 0.123496 , 0.11026 , 0.100892 , 0.081367 , 0.099542 , 0.099299 , 0.095286 , 0.083438 , 0.075057 , 0.078204 , 0.07517 , 0.092169 , 0.124384 , 0.122844 , 0.119438 , 0.130551 , 0.132265 , 0.125673 , 0.111087 , 0.099443 , 0.085995 , 0.109463 , 0.093383 , 0.10448 , 0.097774 , 0.065522 , 0.127061 , 0.089901 , 0.111398 , 0.100566 , 0.094687 , 0.105762 , 0.149787 , 0.101491 , 0.150356 , 0.129709 , 0.13627 , 0.105261 , 0.101453 , 0.104063 , 0.089544 , 0.121031 , 0.098101 , 0.081019 , 0.099777 , 0.125726 , 0.096364 , 0.095544 , 0.071158 , 0.096788 , 0.094725 , 0.112589 , 0.10134 , 0.096948 , 0.1118 , 0.119499 , 0.109327 , 0.089317 , 0.072121 , 0.097372 , 0.104002 , 0.090546 , 0.128169 , 0.108462 , 0.086161 , 0.097221 , 0.087193 , 0.058998 , 0.083082 , 0.091236 , 0.099216 , 0.075959 
 548 , 0.074575 , 0.12416 , 0.139599 , 0.1 , 0.147475 , 0.122972 , 0.120161 , 0.087341 , 0.124289 , 0.111036 , 0.101409 , 0.081651 , 0.100053 , 0.099634 , 0.09575 , 0.08389 , 0.075459 , 0.078589 , 0.075581 , 0.09265 , 0.125249 , 0.123695 , 0.120329 , 0.131533 , 0.13327 , 0.126552 , 0.11192 , 0.100167 , 0.086526 , 0.110221 , 0.093983 , 0.105156 , 0.098431 , 0.065785 , 0.127945 , 0.090189 , 0.112042 , 0.101188 , 0.095308 , 0.106367 , 0.150773 , 0.102231 , 0.151314 , 0.130619 , 0.137154 , 0.105971 , 0.102171 , 0.104791 , 0.090098 , 0.121806 , 0.098652 , 0.081316 , 0.100381 , 0.126574 , 0.096976 , 0.09607 , 0.071369 , 0.097281 , 0.095308 , 0.1131 , 0.102155 , 0.097639 , 0.11256 , 0.120314 , 0.110069 , 0.08993 , 0.07261 , 0.098103 , 0.10473 , 0.091134 , 0.128814 , 0.108957 , 0.086518 , 0.097562 , 0.087508 , 0.059212 , 0.083388 , 0.091576 , 0.099581 , 0.076258 
 549 , 0.075034 , 0.125082 , 0.140539 , 0.100563 , 0.148485 , 0.123675 , 0.121006 , 0.087936 , 0.125082 , 0.111813 , 0.101917 , 0.081932 , 0.100563 , 0.099959 , 0.096211 , 0.084342 , 0.075868 , 0.078973 , 0.075998 , 0.093137 , 0.126115 , 0.124547 , 0.121212 , 0.132508 , 0.134275 , 0.12743 , 0.112761 , 0.100892 , 0.087057 , 0.110979 , 0.094582 , 0.105832 , 0.099087 , 0.066048 , 0.128837 , 0.090483 , 0.112693 , 0.10181 , 0.095928 , 0.106972 , 0.151751 , 0.102972 , 0.152271 , 0.131522 , 0.13803 , 0.106674 , 0.102888 , 0.105511 , 0.090643 , 0.122581 , 0.099202 , 0.081619 , 0.100976 , 0.127422 , 0.09758 , 0.096601 , 0.071585 , 0.097771 , 0.09589 , 0.11361 , 0.102964 , 0.098322 , 0.11332 , 0.121128 , 0.110819 , 0.090544 , 0.073099 , 0.098834 , 0.105458 , 0.091722 , 0.129464 , 0.10945 , 0.086881 , 0.097909 , 0.087821 , 0.059425 , 0.083699 , 0.091913 , 0.099951 , 0.076548 
 550 , 0.075494 , 0.126 , 0.141481 , 0.101119 , 0.149498 , 0.12438 , 0.121853 , 0.088526 , 0.125877 , 0.112592 , 0.102433 , 0.082221 , 0.101066 , 0.10029 , 0.096673 , 0.084793 , 0.076277 , 0.079357 , 0.076408 , 0.093624 , 0.126983 , 0.125401 , 0.122099 , 0.133487 , 0.135276 , 0.128311 , 0.113598 , 0.101611 , 0.087589 , 0.111732 , 0.095183 , 0.10651 , 0.099745 , 0.066317 , 0.129732 , 0.090776 , 0.113337 , 0.102433 , 0.096543 , 0.10757 , 0.152739 , 0.103707 , 0.15323 , 0.132435 , 0.138916 , 0.107386 , 0.1036 , 0.106234 , 0.091198 , 0.123351 , 0.099752 , 0.081914 , 0.10158 , 0.128265 , 0.098194 , 0.097126 , 0.0718 , 0.098263 , 0.096473 , 0.11412 , 0.103776 , 0.099015 , 0.114082 , 0.121945 , 0.111563 , 0.091152 , 0.073582 , 0.09956 , 0.10618 , 0.092304 , 0.130116 , 0.109943 , 0.087243 , 0.098247 , 0.088126 , 0.059636 , 0.08401 , 0.09225 , 0.100313 , 0.076838 
 551 , 0.075738 , 0.126492 , 0.14216 , 0.101484 , 0.150013 , 0.12479 , 0.122234 , 0.088827 , 0.126392 , 0.112987 , 0.10277 , 0.08239 , 0.101307 , 0.100491 , 0.096965 , 0.085093 , 0.076508 , 0.07958 , 0.076593 , 0.093816 , 0.12747 , 0.125937 , 0.122634 , 0.134099 , 0.135869 , 0.128825 , 0.114111 , 0.102023 , 0.087918 , 0.112156 , 0.095448 , 0.106805 , 0.100045 , 0.066414 , 0.130218 , 0.090921 , 0.113719 , 0.102832 , 0.096811 , 0.107852 , 0.153447 , 0.10421 , 0.153778 , 0.133013 , 0.139427 , 0.107813 , 0.103964 , 0.106712 , 0.091491 , 0.123835 , 0.099991 , 0.082044 , 0.101862 , 0.128632 , 0.098428 , 0.097381 , 0.071919 , 0.098489 , 0.096711 , 0.114358 , 0.104171 , 0.099398 , 0.114604 , 0.122419 , 0.111917 , 0.091506 , 0.073836 , 0.099983 , 0.106604 , 0.092561 , 0.130457 , 0.110177 , 0.087449 , 0.098382 , 0.088257 , 0.05977 , 0.084169 , 0.092445 , 0.100514 , 0.077108 
 552 , 0.07597 , 0.126944 , 0.142816 , 0.101823 , 0.150475 , 0.125177 , 0.122586 , 0.089097 , 0.12689 , 0.113346 , 0.103088 , 0.082557 , 0.101522 , 0.100674 , 0.09725 , 0.085372 , 0.076718 , 0.079788 , 0.076757 , 0.093987 , 0.127931 , 0.126458 , 0.123141 , 0.134679 , 0.13643 , 0.129319 , 0.114588 , 0.102409 , 0.088241 , 0.112552 , 0.095684 , 0.10706 , 0.100327 , 0.066499 , 0.130677 , 0.091041 , 0.114071 , 0.103204 , 0.097049 , 0.108109 , 0.154146 , 0.104692 , 0.154301 , 0.133569 , 0.139901 , 0.108217 , 0.104299 , 0.107168 , 0.091766 , 0.124306 , 0.100204 , 0.082148 , 0.102116 , 0.128972 , 0.09863 , 0.097612 , 0.072037 , 0.098692 , 0.096918 , 0.114572 , 0.104538 , 0.099756 , 0.115097 , 0.122848 , 0.112235 , 0.091835 , 0.074065 , 0.100389 , 0.107006 , 0.092792 , 0.130777 , 0.110392 , 0.08764 , 0.098491 , 0.088372 , 0.059889 , 0.084315 , 0.09263 , 0.100705 , 0.077374 
 553 , 0.076203 , 0.127397 , 0.143475 , 0.102171 , 0.150931 , 0.125566 , 0.122939 , 0.089369 , 0.127381 , 0.113706 , 0.103415 , 0.082724 , 0.101746 , 0.100857 , 0.097535 , 0.08566 , 0.076937 , 0.079997 , 0.076922 , 0.094166 , 0.128386 , 0.126972 , 0.12365 , 0.13527 , 0.136993 , 0.129807 , 0.115073 , 0.102797 , 0.088565 , 0.112949 , 0.095913 , 0.107309 , 0.100602 , 0.066584 , 0.131136 , 0.091169 , 0.114432 , 0.103577 , 0.097288 , 0.108367 , 0.154848 , 0.105176 , 0.154817 , 0.134118 , 0.140384 , 0.108622 , 0.104635 , 0.107618 , 0.092042 , 0.12477 , 0.100417 , 0.082253 , 0.102379 , 0.129313 , 0.098833 , 0.097844 , 0.072147 , 0.098903 , 0.097118 , 0.114788 , 0.104898 , 0.100116 , 0.115599 , 0.123279 , 0.112555 , 0.092165 , 0.074295 , 0.100796 , 0.107409 , 0.093023 , 0.131105 , 0.110608 , 0.087831 , 0.098609 , 0.088488 , 0.060009 , 0.08447 , 0.092814 , 0.100888 , 0.077648 
 554 , 0.076242 , 0.127614 , 0.143859 , 0.102303 , 0.151123 , 0.125789 , 0.122981 , 0.089439 , 0.127661 , 0.113806 , 0.10351 , 0.082732 , 0.101801 , 0.100919 , 0.097693 , 0.085749 , 0.076969 , 0.080056 , 0.076938 , 0.094189 , 0.128558 , 0.127282 , 0.123893 , 0.135574 , 0.137307 , 0.130059 , 0.115284 , 0.102969 , 0.088642 , 0.113087 , 0.095883 , 0.10727 , 0.100586 , 0.066565 , 0.131296 , 0.091172 , 0.11458 , 0.10368 , 0.097322 , 0.108438 , 0.155223 , 0.105421 , 0.15506 , 0.134429 , 0.140633 , 0.108801 , 0.104732 , 0.107819 , 0.092131 , 0.125007 , 0.100447 , 0.082268 , 0.102381 , 0.129293 , 0.098822 , 0.097824 , 0.07215 , 0.098861 , 0.097066 , 0.114835 , 0.105104 , 0.100253 , 0.11591 , 0.123453 , 0.112646 , 0.092348 , 0.074355 , 0.101012 , 0.107579 , 0.093036 , 0.131258 , 0.110704 , 0.087923 , 0.098621 , 0.088495 , 0.060028 , 0.084504 , 0.092889 , 0.100926 , 0.077642 
 555 , 0.076145 , 0.127668 , 0.144031 , 0.102282 , 0.151137 , 0.125882 , 0.122789 , 0.089368 , 0.127777 , 0.113718 , 0.103442 , 0.082617 , 0.10174 , 0.100898 , 0.09775 , 0.085695 , 0.076864 , 0.080011 , 0.076856 , 0.0941 , 0.128519 , 0.127436 , 0.123941 , 0.135656 , 0.137443 , 0.13012 , 0.115311 , 0.102978 , 0.088541 , 0.11303 , 0.095647 , 0.107022 , 0.100372 , 0.066463 , 0.131249 , 0.0911 , 0.114585 , 0.103581 , 0.097194 , 0.108367 , 0.155336 , 0.105491 , 0.155097 , 0.134558 , 0.140714 , 0.108816 , 0.104656 , 0.107842 , 0.092082 , 0.125078 , 0.100364 , 0.082223 , 0.102189 , 0.129006 , 0.098655 , 0.097619 , 0.07207 , 0.098632 , 0.096838 , 0.114747 , 0.105197 , 0.100225 , 0.116092 , 0.123454 , 0.112574 , 0.092407 , 0.074289 , 0.101083 , 0.107586 , 0.092902 , 0.131287 , 0.110703 , 0.08793 , 0.098562 , 0.088409 , 0.059968 , 0.084442 , 0.092886 , 0.100843 , 0.077436 
 556 , 0.076048 , 0.127715 , 0.144211 , 0.102268 , 0.151144 , 0.125983 , 0.12259 , 0.089297 , 0.127893 , 0.113631 , 0.103373 , 0.082502 , 0.101673 , 0.100876 , 0.097808 , 0.085648 , 0.076759 , 0.079967 , 0.076774 , 0.094012 , 0.128488 , 0.127599 , 0.123989 , 0.135746 , 0.137578 , 0.130181 , 0.115331 , 0.102994 , 0.088447 , 0.112981 , 0.095419 , 0.106774 , 0.100157 , 0.066362 , 0.131201 , 0.091028 , 0.114582 , 0.103481 , 0.097073 , 0.108297 , 0.15545 , 0.105553 , 0.155133 , 0.13468 , 0.140802 , 0.108838 , 0.104579 , 0.107872 , 0.092033 , 0.125141 , 0.100273 , 0.082177 , 0.102005 , 0.12872 , 0.09848 , 0.097413 , 0.071989 , 0.098403 , 0.096602 , 0.114667 , 0.105298 , 0.100196 , 0.116282 , 0.123463 , 0.112494 , 0.092474 , 0.074216 , 0.101155 , 0.107586 , 0.09276 , 0.131325 , 0.110701 , 0.087936 , 0.098511 , 0.088323 , 0.059907 , 0.084388 , 0.092876 , 0.10076 , 0.07723 
