  time  ,:31:52 A,:32:01 A,:32:11 A,:32:23 A,:32:31 A,:33:08 A,:33:15 A,:33:22 A,:33:32 A,:33:44 A,:34:19 A,:34:30 A,:34:36 A,:34:43 A,:34:50 A,:35:35 A,:35:42 A,:35:48 A,:35:57 A,:36:02 A,:36:35 A,:36:41 A,:36:47 A,:36:54 A,:37:01 A,:37:35 A,:37:47 A,:37:54 A,:38:01 A,:38:19 A,:38:58 A,:39:05 A,:39:12 A,:39:19 A,:39:29 A,:40:03 A,:40:11 A,:40:17 A,:40:23 A,:40:34 A,:41:17 A,:41:26 A,:41:36 A,:41:43 A,:41:52 A,:42:26 A,:42:32 A,:42:39 A,:42:45 A,:42:55 A,:44:44 A,:44:51 A,:44:59 A,:45:06 A,:45:15 A,:45:48 A,:45:56 A,:46:05 A,:46:15 A,:46:22 A,:46:57 A,:47:06 A,:47:15 A,:47:21 A,:47:31 A,:48:04 A,:48:12 A,:48:19 A,:48:28 A,:48:39 A,:49:13 A,:49:20 A,:49:28 A,:49:37 A,:49:44 A,:50:30 A,:50:41 A,:50:50 A,:51:00 A,:51:11 A,:51:48 A,:51:55 A,:52:03 A,:52:12 A,:52:25 A,:52:59 A,:53:08 A,:53:15 A,:53:25 A,:53:36 A,:54:15 A,:54:26 A,:54:33 A,:54:41 A,:54:49 A,:55:30 A,:55:37 A,:55:46 A,:55:53 A,:56:02 A,:58:11 A,:58:19 A,:58:25 A,:58:38 A,:58:46 A,:59:21 A,:59:28 A,:59:37 A,:59:48 A,:59:58 A,:00:33 A,:00:41 A,:00:57 A,:01:06 A,:01:15 A,:01:50 A,:01:59 A,:02:07 A,:02:14 A,:02:21 A,:03:01 A,:03:12 A,:03:21 A,:03:32 A,:03:40 A,:04:20 A,:04:28 A,:04:38 A,:04:46 A,:04:53 A,:05:40 A,:05:47 A,:05:55 A,:06:02 A,:06:09 A,:06:49 A,:06:56 A,:07:04 A,:07:11 A,:07:20 A,:07:59 A,:08:06 A,:08:16 A,:08:26 A,:08:40 A,:09:16 A,:09:23 A,:09:30 A,:09:37 A,:09:44 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 690 , 0.119758 , 0.062843 , 0.090913 , 0.071135 , 0.103231 , 0.104185 , 0.119205 , 0.095502 , 0.056842 , 0.059092 , 0.075788 , 0.076573 , 0.05709 , 0.089981 , 0.069075 , 0.097994 , 0.056331 , 0.073148 , 0.096245 , 0.099954 , 0.092599 , 0.09115 , 0.087104 , 0.073411 , 0.085866 , 0.078232 , 0.092399 , 0.061647 , 0.106492 , 0.082394 , 0.068095 , 0.073933 , 0.090608 , 0.082742 , 0.070582 , 0.057511 , 0.05848 , 0.061584 , 0.069186 , 0.060851 , 0.052769 , 0.062179 , 0.068317 , 0.058001 , 0.046047 , 0.074576 , 0.087605 , 0.065456 , 0.076346 , 0.062474 , 0.073116 , 0.100286 , 0.07457 , 0.054371 , 0.071156 , 0.06436 , 0.076652 , 0.095913 , 0.089907 , 0.080255 , 0.103584 , 0.081657 , 0.086936 , 0.06357 , 0.089364 , 0.05651 , 0.078164 , 0.076488 , 0.069365 , 0.083627 , 0.067411 , 0.070008 , 0.07868 , 0.066378 , 0.068001 , 0.075687 , 0.073222 , 0.069476 , 0.067711 , 0.072505 , 0.066388 , 0.126112 , 0.081077 , 0.094043 , 0.109258 , 0.067916 , 0.050251 , 0.062084 , 0.047259 , 0.062874 , 0.068101 , 0.08869 , 0.079486 , 0.05474 , 0.09281 , 0.053296 , 0.062996 , 0.06878 , 0.056331 , 0.073506 , 0.105181 , 0.083311 , 0.066525 , 0.0981 , 0.079254 , 0.080218 , 0.097594 , 0.115754 , 0.107846 , 0.082679 , 0.057501 , 0.07496 , 0.070846 , 0.033476 , 0.049013 , 0.081003 , 0.069571 , 0.081088 , 0.081546 , 0.065003 , 0.078106 , 0.084596 , 0.073706 , 0.085007 , 0.092341 , 0.082721 , 0.053997 , 0.090292 , 0.0675 , 0.072026 , 0.082284 , 0.064265 , 0.10292 , 0.081746 , 0.0728 , 0.060804 , 0.072484 , 0.100792 , 0.110275 , 0.05935 , 0.080629 , 0.077516 , 0.089565 , 0.062774 , 0.099833 , 0.099095 , 0.069091 , 0.06613 , 0.073901 , 0.066789 
 691 , 0.123216 , 0.066322 , 0.094593 , 0.073717 , 0.106016 , 0.10693 , 0.122471 , 0.098422 , 0.059888 , 0.062362 , 0.07859 , 0.080014 , 0.060487 , 0.093091 , 0.071227 , 0.100418 , 0.059773 , 0.076211 , 0.098333 , 0.10329 , 0.094924 , 0.094057 , 0.089026 , 0.076579 , 0.088354 , 0.081925 , 0.095045 , 0.063633 , 0.110123 , 0.084761 , 0.070712 , 0.077435 , 0.093102 , 0.08556 , 0.073785 , 0.060854 , 0.062141 , 0.06493 , 0.072776 , 0.064195 , 0.056285 , 0.065371 , 0.071579 , 0.061868 , 0.048449 , 0.077566 , 0.090785 , 0.068979 , 0.079431 , 0.064783 , 0.07618 , 0.103516 , 0.078028 , 0.057204 , 0.073969 , 0.067131 , 0.079452 , 0.098495 , 0.092981 , 0.083454 , 0.105985 , 0.084005 , 0.089467 , 0.066632 , 0.092477 , 0.059547 , 0.082377 , 0.079504 , 0.071968 , 0.086783 , 0.070434 , 0.072981 , 0.081531 , 0.068927 , 0.071595 , 0.079593 , 0.076689 , 0.071768 , 0.071253 , 0.075255 , 0.069473 , 0.129225 , 0.083869 , 0.096725 , 0.112329 , 0.070796 , 0.052226 , 0.064499 , 0.050256 , 0.067619 , 0.07066 , 0.091846 , 0.08295 , 0.057252 , 0.095969 , 0.057189 , 0.066007 , 0.07233 , 0.059946 , 0.076679 , 0.108295 , 0.086594 , 0.069473 , 0.101032 , 0.082409 , 0.083328 , 0.10058 , 0.119277 , 0.111095 , 0.086316 , 0.061196 , 0.077314 , 0.074226 , 0.035493 , 0.050949 , 0.083123 , 0.072246 , 0.083622 , 0.084005 , 0.067083 , 0.080534 , 0.088028 , 0.076968 , 0.088186 , 0.095239 , 0.085266 , 0.056868 , 0.093212 , 0.070371 , 0.074116 , 0.085796 , 0.066469 , 0.106421 , 0.084856 , 0.076259 , 0.062798 , 0.074515 , 0.103784 , 0.112823 , 0.061033 , 0.083958 , 0.080612 , 0.09327 , 0.065634 , 0.102734 , 0.102718 , 0.072577 , 0.068438 , 0.076673 , 0.069951 
 692 , 0.127048 , 0.070197 , 0.098756 , 0.076555 , 0.109043 , 0.109993 , 0.126025 , 0.101641 , 0.063267 , 0.065989 , 0.081706 , 0.083836 , 0.064232 , 0.096542 , 0.07358 , 0.103 , 0.063571 , 0.079561 , 0.100582 , 0.106971 , 0.097513 , 0.097271 , 0.091128 , 0.080138 , 0.091086 , 0.085982 , 0.097964 , 0.065822 , 0.114116 , 0.087351 , 0.073628 , 0.081339 , 0.095839 , 0.088689 , 0.077347 , 0.064531 , 0.066205 , 0.068639 , 0.076791 , 0.067894 , 0.060198 , 0.068911 , 0.07517 , 0.066173 , 0.051075 , 0.080878 , 0.094297 , 0.072883 , 0.082824 , 0.067311 , 0.079571 , 0.10706 , 0.081838 , 0.060303 , 0.077095 , 0.070223 , 0.082546 , 0.101374 , 0.09638 , 0.086989 , 0.10865 , 0.086612 , 0.092319 , 0.07006 , 0.095934 , 0.062947 , 0.087063 , 0.082834 , 0.074866 , 0.090273 , 0.073801 , 0.076277 , 0.084712 , 0.071744 , 0.075579 , 0.083899 , 0.080531 , 0.074304 , 0.075196 , 0.078265 , 0.072867 , 0.132645 , 0.086958 , 0.099679 , 0.115617 , 0.073984 , 0.054443 , 0.067175 , 0.053572 , 0.072877 , 0.073502 , 0.095252 , 0.086764 , 0.060004 , 0.099511 , 0.061525 , 0.069331 , 0.076256 , 0.063991 , 0.080175 , 0.111714 , 0.090252 , 0.072741 , 0.104312 , 0.08594 , 0.086727 , 0.103839 , 0.123197 , 0.114662 , 0.090305 , 0.065344 , 0.079923 , 0.078029 , 0.037734 , 0.053079 , 0.08541 , 0.075186 , 0.086396 , 0.086685 , 0.069389 , 0.083217 , 0.091837 , 0.080573 , 0.091721 , 0.098446 , 0.088075 , 0.060025 , 0.096469 , 0.073523 , 0.076445 , 0.089696 , 0.068901 , 0.110245 , 0.088264 , 0.080096 , 0.064961 , 0.076796 , 0.107144 , 0.115659 , 0.062894 , 0.087645 , 0.083994 , 0.097324 , 0.068807 , 0.105859 , 0.106772 , 0.076481 , 0.070984 , 0.079724 , 0.073392 
 693 , 0.13083 , 0.074022 , 0.102864 , 0.079362 , 0.112039 , 0.113019 , 0.129531 , 0.104813 , 0.066602 , 0.069568 , 0.084785 , 0.087604 , 0.067928 , 0.09995 , 0.075909 , 0.105552 , 0.06732 , 0.082862 , 0.102801 , 0.110609 , 0.100071 , 0.100443 , 0.093201 , 0.083653 , 0.093783 , 0.089983 , 0.100852 , 0.06798 , 0.11806 , 0.089905 , 0.076506 , 0.085189 , 0.098541 , 0.091781 , 0.080866 , 0.068169 , 0.070218 , 0.072293 , 0.080756 , 0.071549 , 0.064061 , 0.072403 , 0.078717 , 0.070427 , 0.053675 , 0.084146 , 0.097765 , 0.076731 , 0.086174 , 0.069814 , 0.08292 , 0.110561 , 0.085603 , 0.063369 , 0.080184 , 0.073278 , 0.085603 , 0.104216 , 0.09973 , 0.090487 , 0.111285 , 0.089177 , 0.095129 , 0.07344 , 0.099348 , 0.066309 , 0.091687 , 0.086127 , 0.077732 , 0.09372 , 0.077119 , 0.079535 , 0.087846 , 0.07453 , 0.079508 , 0.088155 , 0.084324 , 0.076805 , 0.079089 , 0.081238 , 0.076212 , 0.136023 , 0.09001 , 0.102591 , 0.118867 , 0.077135 , 0.05663 , 0.069814 , 0.05685 , 0.078067 , 0.076307 , 0.098619 , 0.090523 , 0.062724 , 0.103005 , 0.065806 , 0.072618 , 0.080132 , 0.067991 , 0.083627 , 0.115094 , 0.093861 , 0.075971 , 0.107543 , 0.089423 , 0.090088 , 0.107061 , 0.127068 , 0.118181 , 0.094249 , 0.069447 , 0.082506 , 0.081783 , 0.039951 , 0.055179 , 0.087673 , 0.078094 , 0.08914 , 0.089339 , 0.071664 , 0.085865 , 0.095601 , 0.084136 , 0.095208 , 0.101617 , 0.090848 , 0.063138 , 0.099683 , 0.076642 , 0.078743 , 0.093547 , 0.071297 , 0.114025 , 0.091629 , 0.083889 , 0.067105 , 0.079053 , 0.110462 , 0.118464 , 0.064726 , 0.091288 , 0.087337 , 0.101323 , 0.071936 , 0.108948 , 0.110776 , 0.080336 , 0.073498 , 0.082731 , 0.076789 
 694 , 0.134815 , 0.078125 , 0.10725 , 0.082349 , 0.115205 , 0.116204 , 0.133213 , 0.108187 , 0.070186 , 0.073394 , 0.088059 , 0.091602 , 0.071903 , 0.10356 , 0.078392 , 0.108176 , 0.07128 , 0.086352 , 0.105115 , 0.114409 , 0.10278 , 0.103796 , 0.095401 , 0.087431 , 0.096647 , 0.094208 , 0.1039 , 0.070291 , 0.122233 , 0.092601 , 0.079538 , 0.08933 , 0.101409 , 0.095056 , 0.084631 , 0.072034 , 0.074504 , 0.07622 , 0.085002 , 0.075441 , 0.068208 , 0.076105 , 0.082516 , 0.075017 , 0.056433 , 0.08764 , 0.101425 , 0.080826 , 0.089765 , 0.072479 , 0.086499 , 0.114289 , 0.089597 , 0.066638 , 0.083474 , 0.076503 , 0.088844 , 0.107213 , 0.103319 , 0.094208 , 0.114085 , 0.091889 , 0.098149 , 0.077058 , 0.102969 , 0.069946 , 0.096621 , 0.089655 , 0.080795 , 0.097358 , 0.080653 , 0.08304 , 0.091225 , 0.077497 , 0.083736 , 0.092685 , 0.088388 , 0.07946 , 0.083239 , 0.084421 , 0.079811 , 0.139577 , 0.093229 , 0.105633 , 0.122228 , 0.080433 , 0.058934 , 0.072667 , 0.060394 , 0.083657 , 0.079287 , 0.102147 , 0.094538 , 0.065617 , 0.106726 , 0.070396 , 0.07609 , 0.084243 , 0.072259 , 0.087284 , 0.118695 , 0.097667 , 0.079439 , 0.110981 , 0.093156 , 0.093643 , 0.110468 , 0.131177 , 0.121856 , 0.098437 , 0.07386 , 0.085253 , 0.085803 , 0.042323 , 0.057411 , 0.090016 , 0.081166 , 0.09202 , 0.092094 , 0.074069 , 0.088655 , 0.099572 , 0.087891 , 0.098923 , 0.104926 , 0.093763 , 0.06647 , 0.10311 , 0.079921 , 0.081171 , 0.097636 , 0.07385 , 0.117973 , 0.095208 , 0.087923 , 0.06938 , 0.08147 , 0.114001 , 0.121448 , 0.066696 , 0.095119 , 0.090853 , 0.105491 , 0.075242 , 0.112112 , 0.115032 , 0.084479 , 0.076173 , 0.085876 , 0.080365 
 695 , 0.139345 , 0.082973 , 0.112384 , 0.08584 , 0.118859 , 0.119804 , 0.137413 , 0.112097 , 0.074435 , 0.077877 , 0.091866 , 0.096211 , 0.076592 , 0.10771 , 0.081302 , 0.111042 , 0.075835 , 0.090352 , 0.107695 , 0.118661 , 0.105893 , 0.107621 , 0.097945 , 0.091898 , 0.099971 , 0.099042 , 0.107423 , 0.07301 , 0.127016 , 0.095673 , 0.082979 , 0.094237 , 0.104718 , 0.098822 , 0.089036 , 0.076545 , 0.079532 , 0.080858 , 0.089987 , 0.079976 , 0.073104 , 0.080378 , 0.086994 , 0.080498 , 0.059641 , 0.091741 , 0.105606 , 0.085579 , 0.093987 , 0.075605 , 0.090681 , 0.118656 , 0.094237 , 0.070456 , 0.087276 , 0.080195 , 0.092613 , 0.110603 , 0.107559 , 0.09853 , 0.117334 , 0.094989 , 0.101705 , 0.081313 , 0.107162 , 0.074305 , 0.102368 , 0.09382 , 0.084383 , 0.101522 , 0.084738 , 0.087172 , 0.095229 , 0.080968 , 0.088759 , 0.097971 , 0.093172 , 0.082529 , 0.088091 , 0.088174 , 0.084065 , 0.143617 , 0.096906 , 0.109037 , 0.125925 , 0.084143 , 0.061552 , 0.076075 , 0.064654 , 0.090316 , 0.082744 , 0.106138 , 0.09923 , 0.068978 , 0.111021 , 0.075803 , 0.080065 , 0.088994 , 0.077255 , 0.091517 , 0.122906 , 0.102002 , 0.083537 , 0.114943 , 0.097553 , 0.097752 , 0.114379 , 0.13593 , 0.125946 , 0.103271 , 0.079114 , 0.088467 , 0.090514 , 0.045119 , 0.060012 , 0.092603 , 0.084697 , 0.095313 , 0.095177 , 0.076832 , 0.091825 , 0.104117 , 0.09219 , 0.103245 , 0.108645 , 0.097078 , 0.070378 , 0.107104 , 0.083657 , 0.08395 , 0.102358 , 0.076806 , 0.122416 , 0.09935 , 0.092624 , 0.072044 , 0.084321 , 0.118123 , 0.124933 , 0.069025 , 0.09948 , 0.094864 , 0.110128 , 0.079072 , 0.115522 , 0.119966 , 0.08937 , 0.079287 , 0.089407 , 0.084425 
 696 , 0.143807 , 0.087756 , 0.117446 , 0.089288 , 0.122473 , 0.123348 , 0.141572 , 0.115956 , 0.078624 , 0.082302 , 0.095617 , 0.100754 , 0.081218 , 0.111804 , 0.084167 , 0.113867 , 0.080332 , 0.094305 , 0.110236 , 0.122843 , 0.108959 , 0.111387 , 0.100462 , 0.0963 , 0.10325 , 0.103817 , 0.110892 , 0.075701 , 0.131736 , 0.098707 , 0.086381 , 0.099077 , 0.107975 , 0.102536 , 0.093383 , 0.080994 , 0.08449 , 0.085433 , 0.094899 , 0.084448 , 0.077936 , 0.084589 , 0.091408 , 0.085902 , 0.062802 , 0.095779 , 0.10973 , 0.090267 , 0.098155 , 0.078691 , 0.094805 , 0.122958 , 0.098821 , 0.074222 , 0.091028 , 0.083849 , 0.096336 , 0.113945 , 0.111752 , 0.102791 , 0.120535 , 0.09805 , 0.105203 , 0.085506 , 0.111304 , 0.078598 , 0.108032 , 0.09792 , 0.087918 , 0.105625 , 0.088767 , 0.091247 , 0.099181 , 0.084396 , 0.093716 , 0.103192 , 0.097884 , 0.085563 , 0.092888 , 0.091882 , 0.088267 , 0.147599 , 0.10053 , 0.112392 , 0.129574 , 0.087803 , 0.064136 , 0.079436 , 0.068856 , 0.096894 , 0.086157 , 0.110074 , 0.103864 , 0.072289 , 0.115253 , 0.081145 , 0.083995 , 0.093685 , 0.082177 , 0.09569 , 0.127063 , 0.106276 , 0.087579 , 0.118847 , 0.101895 , 0.101812 , 0.118238 , 0.140618 , 0.12998 , 0.108037 , 0.084297 , 0.091637 , 0.095164 , 0.047882 , 0.062573 , 0.095159 , 0.088183 , 0.098561 , 0.098222 , 0.079561 , 0.094956 , 0.108605 , 0.096441 , 0.107511 , 0.112314 , 0.100343 , 0.074232 , 0.111048 , 0.08735 , 0.086688 , 0.107011 , 0.079723 , 0.126797 , 0.103437 , 0.097259 , 0.074675 , 0.087136 , 0.122192 , 0.12837 , 0.071325 , 0.103781 , 0.098827 , 0.114711 , 0.08287 , 0.118889 , 0.124828 , 0.094195 , 0.082359 , 0.092893 , 0.088439 
 697 , 0.148208 , 0.092466 , 0.122434 , 0.092695 , 0.126031 , 0.126841 , 0.145671 , 0.119757 , 0.082757 , 0.086661 , 0.099321 , 0.105236 , 0.085777 , 0.115844 , 0.086993 , 0.116649 , 0.084764 , 0.098199 , 0.112741 , 0.126977 , 0.111982 , 0.115101 , 0.102944 , 0.100642 , 0.106489 , 0.108521 , 0.114321 , 0.07835 , 0.136389 , 0.101697 , 0.089732 , 0.103848 , 0.111187 , 0.106192 , 0.097669 , 0.085382 , 0.089379 , 0.089945 , 0.099742 , 0.088859 , 0.0827 , 0.088745 , 0.095766 , 0.091229 , 0.065928 , 0.099768 , 0.113796 , 0.094898 , 0.102268 , 0.081734 , 0.098869 , 0.12721 , 0.103344 , 0.077939 , 0.094727 , 0.087445 , 0.100007 , 0.117237 , 0.115885 , 0.106993 , 0.123692 , 0.101068 , 0.108661 , 0.089649 , 0.115386 , 0.082835 , 0.113625 , 0.101972 , 0.091411 , 0.109675 , 0.092736 , 0.095262 , 0.103074 , 0.087773 , 0.098609 , 0.108344 , 0.102539 , 0.088558 , 0.097622 , 0.095543 , 0.092409 , 0.151534 , 0.104113 , 0.115703 , 0.133177 , 0.091416 , 0.066682 , 0.082747 , 0.073002 , 0.103386 , 0.089524 , 0.113957 , 0.108432 , 0.075559 , 0.119425 , 0.086422 , 0.087866 , 0.098308 , 0.087035 , 0.099805 , 0.131166 , 0.110496 , 0.091572 , 0.122704 , 0.106177 , 0.105818 , 0.122044 , 0.145245 , 0.133957 , 0.112741 , 0.08941 , 0.094763 , 0.099748 , 0.050607 , 0.065107 , 0.097684 , 0.091619 , 0.101769 , 0.101224 , 0.082253 , 0.098043 , 0.113032 , 0.100636 , 0.111717 , 0.115937 , 0.103568 , 0.078038 , 0.114939 , 0.090985 , 0.089389 , 0.111603 , 0.082596 , 0.131119 , 0.107471 , 0.101837 , 0.077269 , 0.089914 , 0.126202 , 0.131763 , 0.073595 , 0.108027 , 0.102736 , 0.119227 , 0.086614 , 0.122216 , 0.129627 , 0.098958 , 0.085392 , 0.096328 , 0.092393 
 698 , 0.153287 , 0.097954 , 0.128252 , 0.096393 , 0.130208 , 0.130903 , 0.150263 , 0.124119 , 0.087721 , 0.091943 , 0.103519 , 0.110334 , 0.091139 , 0.120566 , 0.090335 , 0.119721 , 0.089884 , 0.102694 , 0.115473 , 0.131572 , 0.11552 , 0.119332 , 0.105832 , 0.105822 , 0.110168 , 0.113886 , 0.118269 , 0.081389 , 0.141773 , 0.105007 , 0.093691 , 0.109519 , 0.114856 , 0.110443 , 0.102679 , 0.090506 , 0.095169 , 0.095179 , 0.105448 , 0.093966 , 0.088349 , 0.093504 , 0.100806 , 0.097508 , 0.069543 , 0.10439 , 0.118476 , 0.100252 , 0.106989 , 0.085232 , 0.103721 , 0.132137 , 0.108524 , 0.082182 , 0.099116 , 0.091544 , 0.104245 , 0.120992 , 0.120743 , 0.111941 , 0.127319 , 0.104468 , 0.112704 , 0.094573 , 0.120141 , 0.08796 , 0.120094 , 0.1066 , 0.095387 , 0.114338 , 0.09742 , 0.099951 , 0.107606 , 0.09173 , 0.104338 , 0.114255 , 0.107948 , 0.091969 , 0.103068 , 0.099847 , 0.097171 , 0.15589 , 0.108275 , 0.119373 , 0.137085 , 0.095506 , 0.069637 , 0.086679 , 0.07781 , 0.11106 , 0.09352 , 0.118212 , 0.113705 , 0.079377 , 0.124399 , 0.092711 , 0.092316 , 0.103695 , 0.092773 , 0.10452 , 0.135949 , 0.115385 , 0.096243 , 0.127132 , 0.111205 , 0.110401 , 0.126375 , 0.15058 , 0.138366 , 0.118092 , 0.095532 , 0.098343 , 0.105184 , 0.053777 , 0.068013 , 0.100433 , 0.095573 , 0.105448 , 0.104572 , 0.085382 , 0.101595 , 0.118092 , 0.105469 , 0.116604 , 0.120063 , 0.107227 , 0.082452 , 0.119503 , 0.095086 , 0.092534 , 0.116879 , 0.085953 , 0.135965 , 0.112144 , 0.107175 , 0.080212 , 0.093224 , 0.130918 , 0.135736 , 0.076223 , 0.112875 , 0.107082 , 0.124166 , 0.091035 , 0.125779 , 0.135218 , 0.104675 , 0.088873 , 0.100137 , 0.096839 
 699 , 0.158365 , 0.103415 , 0.13404 , 0.10005 , 0.13436 , 0.134949 , 0.15481 , 0.128438 , 0.092676 , 0.097224 , 0.107694 , 0.115409 , 0.096474 , 0.125259 , 0.093684 , 0.122779 , 0.094986 , 0.107187 , 0.11819 , 0.136159 , 0.119053 , 0.123554 , 0.108712 , 0.110986 , 0.113828 , 0.119218 , 0.12219 , 0.084407 , 0.147146 , 0.108288 , 0.097632 , 0.115177 , 0.118515 , 0.114676 , 0.107668 , 0.095611 , 0.100945 , 0.100392 , 0.111146 , 0.099043 , 0.093968 , 0.098247 , 0.105818 , 0.103766 , 0.073146 , 0.109001 , 0.123141 , 0.10558 , 0.111689 , 0.088712 , 0.108567 , 0.137047 , 0.113673 , 0.086402 , 0.103492 , 0.095616 , 0.108459 , 0.124727 , 0.12559 , 0.116877 , 0.130949 , 0.107838 , 0.116727 , 0.099477 , 0.124877 , 0.093074 , 0.126546 , 0.111208 , 0.099342 , 0.11898 , 0.102097 , 0.104619 , 0.112123 , 0.095673 , 0.110035 , 0.120148 , 0.113347 , 0.095358 , 0.108495 , 0.104133 , 0.101911 , 0.16022 , 0.112422 , 0.123032 , 0.14097 , 0.099575 , 0.072568 , 0.090614 , 0.082604 , 0.118707 , 0.097503 , 0.122438 , 0.11897 , 0.083182 , 0.129368 , 0.098976 , 0.096748 , 0.109068 , 0.09849 , 0.109213 , 0.140717 , 0.120257 , 0.100888 , 0.131575 , 0.11621 , 0.114975 , 0.130696 , 0.155915 , 0.142758 , 0.123435 , 0.101642 , 0.101901 , 0.110614 , 0.05694 , 0.070919 , 0.103172 , 0.099518 , 0.109105 , 0.107901 , 0.088505 , 0.105146 , 0.123125 , 0.110278 , 0.121482 , 0.124164 , 0.110877 , 0.086846 , 0.124055 , 0.099182 , 0.095673 , 0.122143 , 0.089306 , 0.140789 , 0.11681 , 0.11249 , 0.083146 , 0.096526 , 0.135637 , 0.139704 , 0.078841 , 0.117704 , 0.111394 , 0.129089 , 0.095425 , 0.129316 , 0.140799 , 0.110381 , 0.09234 , 0.103926 , 0.101255 
 700 , 0.163384 , 0.108818 , 0.139762 , 0.103668 , 0.138465 , 0.138949 , 0.159311 , 0.132713 , 0.097576 , 0.102443 , 0.11182 , 0.120431 , 0.101742 , 0.129906 , 0.096994 , 0.125802 , 0.100027 , 0.11163 , 0.120873 , 0.140695 , 0.122547 , 0.127728 , 0.111558 , 0.116094 , 0.117444 , 0.124488 , 0.126075 , 0.08739 , 0.152462 , 0.111537 , 0.101526 , 0.120765 , 0.12213 , 0.118865 , 0.112608 , 0.100656 , 0.106655 , 0.105553 , 0.116779 , 0.104065 , 0.099533 , 0.102937 , 0.110775 , 0.109956 , 0.076705 , 0.113561 , 0.127759 , 0.110847 , 0.116337 , 0.092159 , 0.11336 , 0.14191 , 0.118762 , 0.090578 , 0.107824 , 0.099641 , 0.112624 , 0.128428 , 0.13038 , 0.121764 , 0.134541 , 0.111177 , 0.120709 , 0.104327 , 0.129566 , 0.098138 , 0.132929 , 0.11577 , 0.103256 , 0.123567 , 0.106717 , 0.109245 , 0.116589 , 0.099569 , 0.115672 , 0.125982 , 0.11869 , 0.098709 , 0.11386 , 0.10838 , 0.106598 , 0.164507 , 0.116527 , 0.126651 , 0.144814 , 0.103601 , 0.075474 , 0.094507 , 0.087344 , 0.126275 , 0.101449 , 0.126615 , 0.124174 , 0.086947 , 0.134288 , 0.105177 , 0.101135 , 0.11439 , 0.104152 , 0.11386 , 0.145432 , 0.125076 , 0.105491 , 0.135967 , 0.121162 , 0.119498 , 0.134963 , 0.161195 , 0.147106 , 0.128722 , 0.107685 , 0.105429 , 0.115986 , 0.060071 , 0.07379 , 0.105883 , 0.103421 , 0.112727 , 0.111197 , 0.091597 , 0.108658 , 0.128109 , 0.115044 , 0.126311 , 0.128222 , 0.114488 , 0.091196 , 0.128562 , 0.103231 , 0.098776 , 0.127362 , 0.092627 , 0.145561 , 0.121424 , 0.117748 , 0.086046 , 0.099791 , 0.140303 , 0.143625 , 0.081437 , 0.12248 , 0.115662 , 0.133954 , 0.09977 , 0.132821 , 0.146323 , 0.116022 , 0.095769 , 0.107675 , 0.105625 
