JUN28LOF00160.spu,JUN28LOF00159.spu,JUN28LOF00158.spu,JUN28LOF00157.spu,JUN28LOF00156.spu,
Wavelength,JUN28LOF00161.spu,JUN28LOF00162.spu,JUN28LOF00163.spu,JUN28LOF00164.spu,JUN28LOF00165.spu,JUN28LOF00166.spu,JUN28LOF00167.spu,JUN28LOF00168.spu,JUN28LOF00169.spu,JUN28LOF00170.spu,JUN28LOF00171.spu,JUN28LOF00172.spu,JUN28LOF00173.spu,JUN28LOF00174.spu,JUN28LOF00175.spu,JUN28LOF00176.spu,JUN28LOF00177.spu,JUN28LOF00178.spu,JUN28LOF00179.spu,JUN28LOF00180.spu,JUN28LOF00181.spu,JUN28LOF00182.spu,JUN28LOF00183.spu,JUN28LOF00184.spu,JUN28LOF00185.spu,JUN28LOF00186.spu,JUN28LOF00187.spu,JUN28LOF00188.spu,JUN28LOF00189.spu,JUN28LOF00190.spu,JUN28LOF00191.spu,JUN28LOF00192.spu,JUN28LOF00193.spu,JUN28LOF00194.spu,JUN28LOF00195.spu,JUN28LOF00196.spu,JUN28LOF00197.spu,JUN28LOF00198.spu,JUN28LOF00199.spu,JUN28LOF00200.spu,JUN28LOF00201.spu,JUN28LOF00202.spu,JUN28LOF00203.spu,JUN28LOF00204.spu,JUN28LOF00205.spu,JUN28LOF00206.spu,JUN28LOF00207.spu,JUN28LOF00208.spu,JUN28LOF00209.spu,JUN28LOF00210.spu
  (nm),6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 
  time  ,:16:32 A,:16:43 A,:16:51 A,:16:59 A,:17:06 A,:17:37 A,:17:45 A,:17:50 A,:17:56 A,:18:02 A,:18:45 A,:18:53 A,:18:59 A,:19:07 A,:19:15 A,:19:53 A,:19:59 A,:20:07 A,:20:16 A,:20:23 A,:21:00 A,:21:09 A,:21:16 A,:21:24 A,:21:34 A,:22:11 A,:22:20 A,:22:26 A,:22:35 A,:22:44 A,:23:24 A,:23:31 A,:23:37 A,:23:45 A,:23:52 A,:24:27 A,:24:34 A,:24:42 A,:24:50 A,:24:56 A,:25:34 A,:25:40 A,:25:45 A,:25:54 A,:26:01 A,:26:37 A,:26:46 A,:26:54 A,:27:00 A,:27:06 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 540 , 0.105851 , 0.081755 , 0.114223 , 0.110716 , 0.131804 , 0.130016 , 0.119386 , 0.088214 , 0.102954 , 0.094777 , 0.101353 , 0.139615 , 0.135013 , 0.117708 , 0.101222 , 0.095393 , 0.106197 , 0.107875 , 0.08899 , 0.082926 , 0.082704 , 0.075157 , 0.138028 , 0.091623 , 0.113058 , 0.108256 , 0.137134 , 0.083356 , 0.114278 , 0.096558 , 0.137071 , 0.096294 , 0.090293 , 0.11906 , 0.120487 , 0.119503 , 0.099545 , 0.128242 , 0.097819 , 0.104631 , 0.153544 , 0.155803 , 0.184404 , 0.114042 , 0.14615 , 0.104652 , 0.127674 , 0.110515 , 0.115581 , 0.117112 
 541 , 0.107129 , 0.082681 , 0.115499 , 0.111857 , 0.133053 , 0.131486 , 0.120491 , 0.089171 , 0.104023 , 0.095807 , 0.102234 , 0.140894 , 0.136291 , 0.118771 , 0.102324 , 0.09635 , 0.107387 , 0.109065 , 0.089881 , 0.083788 , 0.08351 , 0.076017 , 0.139201 , 0.09252 , 0.11412 , 0.109301 , 0.138429 , 0.084116 , 0.115443 , 0.09752 , 0.138373 , 0.097234 , 0.091225 , 0.120171 , 0.121654 , 0.120763 , 0.100604 , 0.129425 , 0.09878 , 0.105715 , 0.15498 , 0.157069 , 0.18605 , 0.11522 , 0.147606 , 0.105493 , 0.128945 , 0.111523 , 0.116613 , 0.118228 
 542 , 0.108412 , 0.083614 , 0.116766 , 0.112995 , 0.134301 , 0.132971 , 0.121601 , 0.090129 , 0.105102 , 0.096839 , 0.103129 , 0.142172 , 0.137575 , 0.119838 , 0.103423 , 0.097301 , 0.10858 , 0.110266 , 0.090786 , 0.084643 , 0.084321 , 0.076883 , 0.140381 , 0.093424 , 0.115185 , 0.110357 , 0.139723 , 0.084874 , 0.116619 , 0.098483 , 0.139681 , 0.098175 , 0.092165 , 0.121293 , 0.122819 , 0.122035 , 0.101667 , 0.13062 , 0.099743 , 0.106803 , 0.156432 , 0.158343 , 0.187702 , 0.116402 , 0.149071 , 0.106341 , 0.130215 , 0.112533 , 0.117655 , 0.119341 
 543 , 0.109695 , 0.084553 , 0.118034 , 0.114131 , 0.135554 , 0.13445 , 0.122716 , 0.091091 , 0.106173 , 0.097876 , 0.104021 , 0.14345 , 0.138852 , 0.120902 , 0.104527 , 0.098256 , 0.109779 , 0.111467 , 0.091682 , 0.085502 , 0.085129 , 0.077747 , 0.141566 , 0.094326 , 0.116248 , 0.111417 , 0.141024 , 0.085635 , 0.117794 , 0.099444 , 0.140989 , 0.099114 , 0.093102 , 0.122414 , 0.123989 , 0.123307 , 0.102727 , 0.131814 , 0.100703 , 0.107881 , 0.157884 , 0.159614 , 0.189354 , 0.117584 , 0.15053 , 0.107185 , 0.131491 , 0.113548 , 0.118701 , 0.120459 
 544 , 0.110864 , 0.085437 , 0.119334 , 0.115307 , 0.136778 , 0.13581 , 0.123785 , 0.092028 , 0.107232 , 0.09886 , 0.104929 , 0.144698 , 0.140098 , 0.121927 , 0.105664 , 0.09922 , 0.11092 , 0.112609 , 0.092565 , 0.086355 , 0.08591 , 0.078562 , 0.142769 , 0.095229 , 0.117335 , 0.112425 , 0.142296 , 0.086376 , 0.118925 , 0.100421 , 0.14231 , 0.100047 , 0.093999 , 0.123503 , 0.125142 , 0.124492 , 0.103749 , 0.132991 , 0.101644 , 0.108956 , 0.159273 , 0.160848 , 0.191023 , 0.118706 , 0.151989 , 0.108052 , 0.13273 , 0.114573 , 0.119758 , 0.121532 
 545 , 0.11196 , 0.086292 , 0.120658 , 0.116504 , 0.137983 , 0.137095 , 0.12484 , 0.092959 , 0.108282 , 0.099818 , 0.105846 , 0.145907 , 0.141313 , 0.122916 , 0.106812 , 0.100187 , 0.112031 , 0.113699 , 0.093442 , 0.087215 , 0.086668 , 0.079354 , 0.143997 , 0.096119 , 0.118435 , 0.113401 , 0.14355 , 0.087101 , 0.120033 , 0.101408 , 0.143628 , 0.100961 , 0.094869 , 0.12457 , 0.126295 , 0.125614 , 0.104753 , 0.134156 , 0.102552 , 0.110014 , 0.160605 , 0.162075 , 0.192706 , 0.119784 , 0.153433 , 0.108935 , 0.133943 , 0.115588 , 0.120821 , 0.122596 
 546 , 0.113061 , 0.087144 , 0.121981 , 0.117707 , 0.139193 , 0.13838 , 0.125892 , 0.09388 , 0.109329 , 0.100781 , 0.106753 , 0.147128 , 0.142526 , 0.123908 , 0.107959 , 0.101159 , 0.113133 , 0.114795 , 0.094315 , 0.088079 , 0.087429 , 0.080151 , 0.145223 , 0.097013 , 0.119534 , 0.114374 , 0.144802 , 0.087822 , 0.121132 , 0.1024 , 0.144952 , 0.101879 , 0.095743 , 0.125635 , 0.127447 , 0.126741 , 0.105747 , 0.135318 , 0.103471 , 0.111078 , 0.161935 , 0.163298 , 0.194397 , 0.120861 , 0.154885 , 0.109815 , 0.135154 , 0.116608 , 0.121881 , 0.123651 
 547 , 0.1141 , 0.087967 , 0.123229 , 0.118812 , 0.140355 , 0.139602 , 0.126887 , 0.094722 , 0.110292 , 0.101693 , 0.107588 , 0.148258 , 0.143676 , 0.124843 , 0.109022 , 0.102059 , 0.114207 , 0.115814 , 0.095117 , 0.088877 , 0.088146 , 0.080881 , 0.146372 , 0.09782 , 0.120554 , 0.11529 , 0.145978 , 0.088505 , 0.122161 , 0.103328 , 0.146178 , 0.102733 , 0.096551 , 0.126629 , 0.128522 , 0.127798 , 0.106684 , 0.136418 , 0.104325 , 0.11207 , 0.163189 , 0.164437 , 0.195971 , 0.121867 , 0.156226 , 0.110636 , 0.136303 , 0.117557 , 0.122871 , 0.124635 
 548 , 0.114963 , 0.088706 , 0.124245 , 0.119658 , 0.141413 , 0.140679 , 0.127709 , 0.095339 , 0.111038 , 0.102475 , 0.108229 , 0.149183 , 0.144654 , 0.125657 , 0.1099 , 0.102814 , 0.115193 , 0.116662 , 0.095749 , 0.089506 , 0.08875 , 0.081455 , 0.147318 , 0.09845 , 0.121357 , 0.116057 , 0.146965 , 0.089081 , 0.122999 , 0.104074 , 0.147174 , 0.103462 , 0.097226 , 0.127428 , 0.129408 , 0.128703 , 0.107466 , 0.137344 , 0.105032 , 0.112889 , 0.164292 , 0.165372 , 0.197245 , 0.122675 , 0.157292 , 0.111297 , 0.137272 , 0.118333 , 0.123705 , 0.125426 
 549 , 0.115832 , 0.089439 , 0.125261 , 0.120503 , 0.142464 , 0.141762 , 0.12853 , 0.095962 , 0.111783 , 0.103265 , 0.108869 , 0.150114 , 0.145631 , 0.126469 , 0.11077 , 0.103561 , 0.116172 , 0.117517 , 0.096374 , 0.090133 , 0.089352 , 0.08202 , 0.148256 , 0.099078 , 0.122159 , 0.11683 , 0.147952 , 0.089649 , 0.123837 , 0.104827 , 0.148176 , 0.10419 , 0.097899 , 0.128233 , 0.130287 , 0.1296 , 0.10824 , 0.13827 , 0.105745 , 0.113713 , 0.165393 , 0.166297 , 0.19851 , 0.123482 , 0.158357 , 0.111956 , 0.138241 , 0.119115 , 0.124531 , 0.126208 
 550 , 0.116698 , 0.090183 , 0.126282 , 0.121352 , 0.143526 , 0.142843 , 0.129346 , 0.096579 , 0.112531 , 0.104043 , 0.109503 , 0.15104 , 0.146611 , 0.127277 , 0.111638 , 0.104312 , 0.117156 , 0.118361 , 0.097 , 0.090764 , 0.08995 , 0.082596 , 0.149196 , 0.099709 , 0.122957 , 0.117606 , 0.148942 , 0.090226 , 0.124677 , 0.105575 , 0.149174 , 0.104914 , 0.098576 , 0.129041 , 0.131168 , 0.1305 , 0.109009 , 0.139198 , 0.106461 , 0.114535 , 0.166498 , 0.167231 , 0.199787 , 0.124293 , 0.159419 , 0.112618 , 0.139213 , 0.119893 , 0.12536 , 0.127001 
 551 , 0.117275 , 0.090558 , 0.126877 , 0.121861 , 0.144093 , 0.14335 , 0.129817 , 0.096979 , 0.113002 , 0.104528 , 0.109886 , 0.151736 , 0.147223 , 0.127808 , 0.112143 , 0.104696 , 0.117529 , 0.11884 , 0.097401 , 0.091148 , 0.090326 , 0.08298 , 0.149836 , 0.100095 , 0.123448 , 0.118017 , 0.149538 , 0.090551 , 0.125202 , 0.106071 , 0.149807 , 0.105343 , 0.099003 , 0.12949 , 0.131739 , 0.130939 , 0.109405 , 0.139747 , 0.106807 , 0.115011 , 0.167082 , 0.167795 , 0.200575 , 0.124809 , 0.160115 , 0.113009 , 0.139812 , 0.12039 , 0.125806 , 0.127503 
 552 , 0.117838 , 0.090907 , 0.127442 , 0.122352 , 0.144623 , 0.143814 , 0.130264 , 0.097361 , 0.113448 , 0.104996 , 0.110247 , 0.152411 , 0.147803 , 0.128325 , 0.112609 , 0.105047 , 0.11786 , 0.119289 , 0.097791 , 0.09152 , 0.090688 , 0.083352 , 0.150457 , 0.100468 , 0.123905 , 0.118392 , 0.1501 , 0.090856 , 0.125707 , 0.106557 , 0.150413 , 0.105747 , 0.099417 , 0.129907 , 0.132292 , 0.131336 , 0.10978 , 0.140262 , 0.107133 , 0.115461 , 0.167616 , 0.168324 , 0.201329 , 0.125313 , 0.160776 , 0.113382 , 0.140379 , 0.120872 , 0.126217 , 0.127982 
 553 , 0.118396 , 0.091257 , 0.128017 , 0.122837 , 0.145155 , 0.144278 , 0.130713 , 0.097744 , 0.113889 , 0.105466 , 0.110609 , 0.153088 , 0.148377 , 0.128835 , 0.11307 , 0.105407 , 0.118184 , 0.119733 , 0.098175 , 0.091885 , 0.091045 , 0.083718 , 0.151072 , 0.100834 , 0.124372 , 0.118768 , 0.150663 , 0.091162 , 0.126212 , 0.107044 , 0.151021 , 0.106145 , 0.099826 , 0.130325 , 0.132838 , 0.131735 , 0.110148 , 0.140786 , 0.107453 , 0.115905 , 0.168159 , 0.168853 , 0.202085 , 0.125811 , 0.161446 , 0.11375 , 0.140947 , 0.121355 , 0.126636 , 0.128462 
 554 , 0.118635 , 0.091366 , 0.128319 , 0.123067 , 0.145486 , 0.144411 , 0.130879 , 0.097839 , 0.11399 , 0.105666 , 0.110801 , 0.153503 , 0.148734 , 0.129058 , 0.113302 , 0.105571 , 0.11832 , 0.119907 , 0.098359 , 0.092017 , 0.091234 , 0.083883 , 0.151419 , 0.100948 , 0.124567 , 0.118935 , 0.150936 , 0.091322 , 0.126505 , 0.107283 , 0.15128 , 0.10631 , 0.100012 , 0.130528 , 0.133096 , 0.131845 , 0.11026 , 0.141032 , 0.107568 , 0.116118 , 0.168439 , 0.169069 , 0.202518 , 0.126015 , 0.16182 , 0.113975 , 0.141215 , 0.121641 , 0.126864 , 0.128707 
 555 , 0.118653 , 0.091303 , 0.128431 , 0.123114 , 0.145682 , 0.144307 , 0.130851 , 0.097716 , 0.113856 , 0.10568 , 0.110865 , 0.153741 , 0.148929 , 0.129089 , 0.113381 , 0.105592 , 0.118324 , 0.119882 , 0.098404 , 0.09199 , 0.091288 , 0.083902 , 0.151569 , 0.10089 , 0.124569 , 0.11896 , 0.151006 , 0.091368 , 0.126646 , 0.107355 , 0.151291 , 0.106294 , 0.100042 , 0.130588 , 0.133162 , 0.131758 , 0.110199 , 0.141097 , 0.107537 , 0.116167 , 0.168542 , 0.169069 , 0.202723 , 0.126017 , 0.16199 , 0.114083 , 0.141265 , 0.121805 , 0.126968 , 0.128782 
 556 , 0.118672 , 0.09124 , 0.128543 , 0.123169 , 0.145878 , 0.144196 , 0.130816 , 0.097601 , 0.113722 , 0.105694 , 0.110937 , 0.153979 , 0.149132 , 0.12912 , 0.113466 , 0.105607 , 0.118328 , 0.119857 , 0.098441 , 0.091956 , 0.091342 , 0.083913 , 0.151713 , 0.10084 , 0.124572 , 0.118979 , 0.151084 , 0.091422 , 0.126788 , 0.10742 , 0.15131 , 0.106287 , 0.100072 , 0.130648 , 0.133229 , 0.131665 , 0.11014 , 0.141155 , 0.107508 , 0.116208 , 0.168639 , 0.16907 , 0.202922 , 0.126013 , 0.162168 , 0.114198 , 0.141316 , 0.12197 , 0.127066 , 0.128864 
 557 , 0.118637 , 0.091145 , 0.128549 , 0.123132 , 0.14599 , 0.143994 , 0.130749 , 0.097417 , 0.113564 , 0.105655 , 0.110969 , 0.154169 , 0.149264 , 0.129133 , 0.113454 , 0.105552 , 0.118279 , 0.119762 , 0.098455 , 0.091883 , 0.091357 , 0.083872 , 0.151845 , 0.100735 , 0.124543 , 0.118936 , 0.151128 , 0.09143 , 0.12686 , 0.107446 , 0.151267 , 0.106247 , 0.100055 , 0.130639 , 0.133249 , 0.131487 , 0.110026 , 0.141158 , 0.107431 , 0.116195 , 0.168657 , 0.169015 , 0.203057 , 0.125954 , 0.162283 , 0.114273 , 0.141319 , 0.122087 , 0.127116 , 0.128892 
 558 , 0.118426 , 0.09096 , 0.12819 , 0.122805 , 0.145806 , 0.1435 , 0.130533 , 0.097016 , 0.113289 , 0.105401 , 0.110881 , 0.154183 , 0.149162 , 0.129102 , 0.113129 , 0.105262 , 0.118054 , 0.119448 , 0.098337 , 0.091675 , 0.09123 , 0.083633 , 0.151884 , 0.100497 , 0.124374 , 0.118682 , 0.151067 , 0.091317 , 0.126738 , 0.107342 , 0.151023 , 0.10608 , 0.099877 , 0.130416 , 0.133072 , 0.131014 , 0.109721 , 0.140968 , 0.107189 , 0.115931 , 0.168383 , 0.168733 , 0.20295 , 0.125709 , 0.162217 , 0.114187 , 0.141135 , 0.122024 , 0.126979 , 0.128716 
 559 , 0.118212 , 0.090782 , 0.127834 , 0.122466 , 0.14562 , 0.143006 , 0.130318 , 0.096616 , 0.113012 , 0.105146 , 0.11079 , 0.154193 , 0.149058 , 0.129072 , 0.112801 , 0.104978 , 0.117841 , 0.119137 , 0.098219 , 0.09146 , 0.091103 , 0.083397 , 0.151928 , 0.100251 , 0.124199 , 0.118423 , 0.15101 , 0.091205 , 0.12661 , 0.107243 , 0.150777 , 0.10591 , 0.099705 , 0.130194 , 0.132896 , 0.130543 , 0.109414 , 0.140777 , 0.106945 , 0.115663 , 0.168112 , 0.168447 , 0.20284 , 0.125467 , 0.162147 , 0.114104 , 0.140952 , 0.121956 , 0.126836 , 0.128548 
 560 , 0.117998 , 0.090598 , 0.127478 , 0.122135 , 0.145435 , 0.142505 , 0.130103 , 0.09621 , 0.112742 , 0.104898 , 0.110699 , 0.15421 , 0.148946 , 0.129048 , 0.11248 , 0.104687 , 0.11762 , 0.118827 , 0.0981 , 0.091245 , 0.090976 , 0.083168 , 0.151963 , 0.100012 , 0.124032 , 0.118165 , 0.150945 , 0.091099 , 0.126489 , 0.107144 , 0.150524 , 0.105741 , 0.099525 , 0.129964 , 0.132712 , 0.130066 , 0.1091 , 0.140586 , 0.106701 , 0.115403 , 0.167841 , 0.168168 , 0.202736 , 0.125217 , 0.162083 , 0.114022 , 0.140768 , 0.121888 , 0.126693 , 0.128372 
 561 , 0.117576 , 0.090251 , 0.127071 , 0.121805 , 0.145162 , 0.141854 , 0.129719 , 0.095728 , 0.112353 , 0.104541 , 0.110641 , 0.154251 , 0.148752 , 0.128971 , 0.112099 , 0.104323 , 0.117293 , 0.118374 , 0.09794 , 0.090933 , 0.090795 , 0.082896 , 0.152009 , 0.099688 , 0.123741 , 0.117793 , 0.150791 , 0.090875 , 0.126302 , 0.107014 , 0.150131 , 0.105477 , 0.09926 , 0.129639 , 0.13246 , 0.129515 , 0.108646 , 0.140309 , 0.106318 , 0.11511 , 0.167561 , 0.167801 , 0.202611 , 0.124851 , 0.161903 , 0.113942 , 0.140469 , 0.121834 , 0.12657 , 0.128159 
 562 , 0.11712 , 0.089887 , 0.12667 , 0.121475 , 0.144887 , 0.141183 , 0.129318 , 0.095227 , 0.111947 , 0.104169 , 0.110594 , 0.154307 , 0.148541 , 0.128898 , 0.111708 , 0.103938 , 0.116939 , 0.117908 , 0.097773 , 0.090604 , 0.090611 , 0.082623 , 0.152072 , 0.099343 , 0.123443 , 0.117402 , 0.150632 , 0.090632 , 0.126098 , 0.106882 , 0.14972 , 0.105204 , 0.098982 , 0.129303 , 0.132197 , 0.128949 , 0.10817 , 0.140026 , 0.105905 , 0.114826 , 0.167294 , 0.167432 , 0.202485 , 0.12447 , 0.161709 , 0.113878 , 0.140163 , 0.121779 , 0.126446 , 0.12795 
 563 , 0.116665 , 0.089524 , 0.12627 , 0.121153 , 0.144606 , 0.140507 , 0.128911 , 0.094727 , 0.111541 , 0.103798 , 0.110538 , 0.154369 , 0.14833 , 0.128817 , 0.111317 , 0.103553 , 0.116585 , 0.117444 , 0.097614 , 0.090275 , 0.090427 , 0.082352 , 0.152125 , 0.099007 , 0.123138 , 0.117011 , 0.15048 , 0.090383 , 0.125894 , 0.10675 , 0.149304 , 0.104938 , 0.098704 , 0.128968 , 0.131941 , 0.128384 , 0.107695 , 0.139735 , 0.105501 , 0.114543 , 0.167027 , 0.167063 , 0.202357 , 0.12409 , 0.161514 , 0.113807 , 0.139858 , 0.121723 , 0.126327 , 0.127742 
 564 , 0.116089 , 0.089081 , 0.125744 , 0.120628 , 0.144233 , 0.139686 , 0.128427 , 0.094081 , 0.110973 , 0.10334 , 0.110333 , 0.154291 , 0.14801 , 0.128664 , 0.110772 , 0.103096 , 0.116096 , 0.116858 , 0.097333 , 0.089858 , 0.090174 , 0.081973 , 0.152104 , 0.09857 , 0.122758 , 0.116528 , 0.150168 , 0.090088 , 0.125564 , 0.106527 , 0.148794 , 0.104556 , 0.098347 , 0.128542 , 0.131564 , 0.127664 , 0.107088 , 0.139363 , 0.105017 , 0.114125 , 0.1666 , 0.166593 , 0.202069 , 0.123628 , 0.161219 , 0.113621 , 0.139442 , 0.121571 , 0.126089 , 0.12742 
 565 , 0.115413 , 0.088567 , 0.125095 , 0.119939 , 0.143785 , 0.138743 , 0.127894 , 0.0933 , 0.110271 , 0.102803 , 0.109992 , 0.154104 , 0.147616 , 0.128446 , 0.110107 , 0.102581 , 0.115492 , 0.116172 , 0.096959 , 0.089361 , 0.08987 , 0.081506 , 0.151998 , 0.098055 , 0.122302 , 0.11595 , 0.149728 , 0.089755 , 0.125137 , 0.10624 , 0.148189 , 0.104091 , 0.097919 , 0.128023 , 0.131088 , 0.12682 , 0.106369 , 0.138915 , 0.104478 , 0.113594 , 0.166034 , 0.166048 , 0.201652 , 0.123089 , 0.160828 , 0.113329 , 0.138915 , 0.121342 , 0.125739 , 0.126992 
 566 , 0.114732 , 0.088053 , 0.124439 , 0.119243 , 0.143334 , 0.137796 , 0.127354 , 0.092515 , 0.109571 , 0.102273 , 0.10965 , 0.153912 , 0.147219 , 0.128217 , 0.109443 , 0.102073 , 0.114888 , 0.115487 , 0.096578 , 0.088859 , 0.089564 , 0.08104 , 0.151887 , 0.09754 , 0.121852 , 0.11538 , 0.149279 , 0.089422 , 0.12471 , 0.10595 , 0.147589 , 0.103627 , 0.09749 , 0.127497 , 0.130612 , 0.125965 , 0.105651 , 0.138459 , 0.103941 , 0.113071 , 0.165465 , 0.165501 , 0.201238 , 0.12255 , 0.160433 , 0.113028 , 0.138395 , 0.121111 , 0.125394 , 0.126563 
 567 , 0.114047 , 0.087536 , 0.123752 , 0.118538 , 0.142864 , 0.136812 , 0.126788 , 0.091736 , 0.108868 , 0.101717 , 0.109308 , 0.153718 , 0.146787 , 0.12798 , 0.108762 , 0.101533 , 0.114267 , 0.114778 , 0.096191 , 0.088344 , 0.089238 , 0.080555 , 0.15176 , 0.096999 , 0.121368 , 0.114799 , 0.148816 , 0.089075 , 0.124277 , 0.105633 , 0.146957 , 0.103136 , 0.097042 , 0.126958 , 0.130122 , 0.125078 , 0.104917 , 0.137983 , 0.103384 , 0.112522 , 0.164877 , 0.164912 , 0.200795 , 0.121985 , 0.160017 , 0.112727 , 0.137848 , 0.120864 , 0.125022 , 0.126128 
 568 , 0.113293 , 0.086978 , 0.122883 , 0.117778 , 0.142295 , 0.135653 , 0.126091 , 0.090934 , 0.108139 , 0.101066 , 0.108992 , 0.153521 , 0.146195 , 0.127664 , 0.107998 , 0.100841 , 0.113575 , 0.113921 , 0.095721 , 0.087768 , 0.088818 , 0.079976 , 0.151568 , 0.096349 , 0.120746 , 0.114146 , 0.148303 , 0.088649 , 0.123793 , 0.105198 , 0.146188 , 0.102547 , 0.09649 , 0.126352 , 0.129561 , 0.124039 , 0.10412 , 0.13738 , 0.102716 , 0.111862 , 0.164197 , 0.164182 , 0.200243 , 0.121268 , 0.159486 , 0.112412 , 0.137239 , 0.120563 , 0.124561 , 0.125654 
 569 , 0.112544 , 0.086424 , 0.122024 , 0.117022 , 0.141733 , 0.134496 , 0.125394 , 0.090131 , 0.107409 , 0.100416 , 0.108684 , 0.153322 , 0.145601 , 0.127342 , 0.107227 , 0.10015 , 0.112888 , 0.11307 , 0.09526 , 0.087202 , 0.0884 , 0.079397 , 0.151381 , 0.095701 , 0.120125 , 0.113497 , 0.147787 , 0.088218 , 0.123299 , 0.104774 , 0.145412 , 0.101958 , 0.095939 , 0.125752 , 0.128996 , 0.123005 , 0.103324 , 0.136787 , 0.102056 , 0.111199 , 0.163516 , 0.163453 , 0.199691 , 0.120553 , 0.158962 , 0.112103 , 0.136626 , 0.120259 , 0.124105 , 0.125184 
 570 , 0.111789 , 0.085871 , 0.121166 , 0.116265 , 0.141166 , 0.133342 , 0.124695 , 0.089324 , 0.106679 , 0.099766 , 0.108371 , 0.153126 , 0.145009 , 0.127021 , 0.106456 , 0.09946 , 0.112199 , 0.112213 , 0.094796 , 0.08663 , 0.08798 , 0.078819 , 0.151198 , 0.095053 , 0.119502 , 0.112847 , 0.147279 , 0.087792 , 0.122816 , 0.104347 , 0.144647 , 0.101374 , 0.095394 , 0.125148 , 0.128434 , 0.121967 , 0.102523 , 0.136196 , 0.101388 , 0.110536 , 0.162838 , 0.162726 , 0.199142 , 0.119836 , 0.158438 , 0.111789 , 0.136015 , 0.119955 , 0.123644 , 0.124716 
 571 , 0.110883 , 0.085127 , 0.120263 , 0.115452 , 0.14053 , 0.132069 , 0.123912 , 0.088403 , 0.105767 , 0.098972 , 0.107903 , 0.152827 , 0.144387 , 0.126567 , 0.105601 , 0.098696 , 0.111429 , 0.111311 , 0.094251 , 0.085956 , 0.08747 , 0.078173 , 0.150899 , 0.094327 , 0.118846 , 0.11203 , 0.14671 , 0.087277 , 0.122219 , 0.103859 , 0.143765 , 0.100701 , 0.09477 , 0.124424 , 0.127756 , 0.120885 , 0.101578 , 0.135491 , 0.100638 , 0.10977 , 0.162028 , 0.161883 , 0.198505 , 0.119046 , 0.157763 , 0.111415 , 0.135263 , 0.119537 , 0.123111 , 0.124071 
 572 , 0.109947 , 0.084341 , 0.119358 , 0.114625 , 0.13988 , 0.130778 , 0.123116 , 0.087462 , 0.104816 , 0.098142 , 0.107402 , 0.152508 , 0.14377 , 0.1261 , 0.104741 , 0.097922 , 0.110646 , 0.110386 , 0.093704 , 0.085267 , 0.086934 , 0.077509 , 0.150574 , 0.093581 , 0.118185 , 0.111175 , 0.146122 , 0.086742 , 0.121601 , 0.103369 , 0.142864 , 0.100008 , 0.094129 , 0.123672 , 0.127061 , 0.119783 , 0.100604 , 0.134763 , 0.099877 , 0.108993 , 0.161199 , 0.161014 , 0.197848 , 0.11824 , 0.157056 , 0.111024 , 0.134475 , 0.119097 , 0.122561 , 0.123391 
 573 , 0.109012 , 0.083558 , 0.118452 , 0.113797 , 0.139238 , 0.129485 , 0.122311 , 0.086518 , 0.103874 , 0.09732 , 0.106902 , 0.15219 , 0.143151 , 0.125633 , 0.103881 , 0.097149 , 0.109863 , 0.109468 , 0.093154 , 0.084579 , 0.086403 , 0.07684 , 0.150257 , 0.092834 , 0.11752 , 0.110326 , 0.145533 , 0.086212 , 0.120984 , 0.102873 , 0.141967 , 0.099314 , 0.093495 , 0.122924 , 0.126368 , 0.118684 , 0.099634 , 0.134038 , 0.099116 , 0.108209 , 0.160371 , 0.160146 , 0.197198 , 0.117438 , 0.156348 , 0.110639 , 0.133691 , 0.11865 , 0.122019 , 0.122713 
