  time  ,56:51 AM,59:56 AM,00:08 AM,00:20 AM,00:29 AM,00:36 AM,01:00 AM,01:07 AM,01:16 AM,01:24 AM,01:31 AM,02:01 AM,02:18 AM,02:26 AM,02:33 AM,03:42 AM,03:50 AM,03:57 AM,04:05 AM,04:14 AM,06:34 AM,06:46 AM,06:54 AM,07:02 AM,07:11 AM,07:44 AM,07:54 AM,08:02 AM,08:10 AM,08:16 AM,10:33 AM,10:41 AM,10:49 AM,10:59 AM,11:06 AM,11:40 AM,11:48 AM,11:55 AM,12:01 AM,12:10 AM,13:25 AM,13:33 AM,13:40 AM,13:47 AM,13:55 AM,14:39 AM,14:48 AM,14:55 AM,15:03 AM,15:12 AM,15:49 AM,15:58 AM,16:06 AM,16:14 AM,16:21 AM,17:13 AM,17:45 AM,17:53 AM,18:00 AM,18:07 AM,18:45 AM,18:57 AM,19:04 AM,19:12 AM,19:19 AM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 839 , 1.011305 , 0.375504 , 0.370925 , 0.312466 , 0.347839 , 0.326729 , 0.472892 , 0.426376 , 0.447689 , 0.369568 , 0.396412 , 0.385816 , 0.41342 , 0.483894 , 0.385826 , 0.353897 , 0.332493 , 0.350301 , 0.439241 , 0.383132 , 0.39939 , 0.383182 , 0.3424 , 0.355204 , 0.352631 , 0.511974 , 0.438421 , 0.504072 , 0.432272 , 0.463411 , 0.367603 , 0.341893 , 0.345378 , 0.319769 , 0.2956 , 0.428949 , 0.344132 , 0.283241 , 0.305821 , 0.273527 , 0.318736 , 0.368524 , 0.348559 , 0.354768 , 0.37439 , 0.310602 , 0.302934 , 0.340992 , 0.37204 , 0.291588 , 0.600924 , 0.539365 , 0.575214 , 0.356389 , 0.346826 , 0.392613 , 0.358486 , 0.385593 , 0.340252 , 0.359965 , 0.390506 , 0.401041 , 0.345884 , 0.352833 , 0.343524 
 840 , 1.011163 , 0.376071 , 0.371438 , 0.313065 , 0.348457 , 0.327378 , 0.473629 , 0.426797 , 0.448423 , 0.370194 , 0.396908 , 0.386297 , 0.413779 , 0.484249 , 0.386338 , 0.354577 , 0.333133 , 0.350925 , 0.439855 , 0.38392 , 0.400063 , 0.383819 , 0.343056 , 0.355872 , 0.353323 , 0.5125 , 0.438884 , 0.504611 , 0.432694 , 0.463898 , 0.368222 , 0.342591 , 0.345827 , 0.320328 , 0.296194 , 0.429659 , 0.344745 , 0.283702 , 0.306319 , 0.274042 , 0.319296 , 0.369082 , 0.349236 , 0.355467 , 0.374989 , 0.311093 , 0.303608 , 0.341802 , 0.372612 , 0.292006 , 0.60145 , 0.539851 , 0.575668 , 0.356711 , 0.347203 , 0.393327 , 0.359159 , 0.386226 , 0.340659 , 0.360595 , 0.391031 , 0.401803 , 0.346212 , 0.353403 , 0.344027 
 841 , 1.01111 , 0.376587 , 0.37199 , 0.313601 , 0.349099 , 0.327989 , 0.474432 , 0.427291 , 0.44908 , 0.370826 , 0.397393 , 0.386772 , 0.41416 , 0.484638 , 0.386833 , 0.355244 , 0.33375 , 0.351528 , 0.440433 , 0.384687 , 0.400755 , 0.384454 , 0.343672 , 0.35653 , 0.353989 , 0.513027 , 0.439319 , 0.505069 , 0.433123 , 0.464378 , 0.36871 , 0.343135 , 0.346284 , 0.32078 , 0.296612 , 0.430369 , 0.345251 , 0.284058 , 0.306727 , 0.274348 , 0.319798 , 0.369561 , 0.349595 , 0.355943 , 0.375483 , 0.311566 , 0.304115 , 0.342447 , 0.373135 , 0.292279 , 0.601922 , 0.540303 , 0.576215 , 0.356965 , 0.347509 , 0.393779 , 0.359527 , 0.386084 , 0.340685 , 0.360377 , 0.39147 , 0.402253 , 0.346598 , 0.353523 , 0.344482 
 842 , 1.011086 , 0.377144 , 0.372556 , 0.314126 , 0.349738 , 0.328597 , 0.475267 , 0.427782 , 0.449761 , 0.371444 , 0.39788 , 0.3873 , 0.414594 , 0.485079 , 0.38734 , 0.355922 , 0.334388 , 0.352153 , 0.44108 , 0.38544 , 0.401467 , 0.385097 , 0.344301 , 0.357216 , 0.354669 , 0.513607 , 0.439787 , 0.505553 , 0.433602 , 0.464889 , 0.369272 , 0.343664 , 0.346797 , 0.321281 , 0.297079 , 0.431106 , 0.345827 , 0.284487 , 0.307174 , 0.274705 , 0.320361 , 0.370161 , 0.34999 , 0.356498 , 0.376072 , 0.312115 , 0.304708 , 0.343169 , 0.373748 , 0.292662 , 0.602443 , 0.54079 , 0.576816 , 0.357226 , 0.347848 , 0.394282 , 0.359934 , 0.386036 , 0.340845 , 0.360298 , 0.3921 , 0.402892 , 0.34705 , 0.35379 , 0.345039 
 843 , 1.011074 , 0.377698 , 0.373139 , 0.314671 , 0.350375 , 0.329205 , 0.476106 , 0.428279 , 0.450448 , 0.37208 , 0.398374 , 0.387834 , 0.415026 , 0.485537 , 0.387855 , 0.356608 , 0.335034 , 0.352796 , 0.441723 , 0.386221 , 0.402187 , 0.385757 , 0.344939 , 0.357909 , 0.355348 , 0.514201 , 0.440271 , 0.506031 , 0.434088 , 0.465405 , 0.369831 , 0.344193 , 0.347319 , 0.321782 , 0.297545 , 0.431859 , 0.346401 , 0.284928 , 0.307631 , 0.275074 , 0.320924 , 0.370779 , 0.350395 , 0.357052 , 0.376669 , 0.312674 , 0.305311 , 0.34391 , 0.37438 , 0.293057 , 0.602977 , 0.541292 , 0.57742 , 0.357506 , 0.348197 , 0.394794 , 0.36035 , 0.385989 , 0.341015 , 0.360209 , 0.392726 , 0.403538 , 0.347501 , 0.354067 , 0.345605 
 844 , 1.011021 , 0.378213 , 0.373718 , 0.315323 , 0.35099 , 0.329757 , 0.476853 , 0.428791 , 0.451105 , 0.372718 , 0.398891 , 0.388386 , 0.415538 , 0.486005 , 0.388365 , 0.357314 , 0.335636 , 0.353445 , 0.442327 , 0.386921 , 0.40283 , 0.386365 , 0.345526 , 0.358587 , 0.35598 , 0.514773 , 0.440771 , 0.50651 , 0.434538 , 0.465913 , 0.370385 , 0.344667 , 0.347748 , 0.322091 , 0.297898 , 0.432589 , 0.34694 , 0.285322 , 0.308019 , 0.275483 , 0.321323 , 0.371173 , 0.350687 , 0.357405 , 0.377163 , 0.313181 , 0.305868 , 0.344566 , 0.374769 , 0.293403 , 0.603513 , 0.541723 , 0.578018 , 0.357799 , 0.348506 , 0.395093 , 0.360526 , 0.386375 , 0.341475 , 0.360799 , 0.393062 , 0.403861 , 0.347617 , 0.354587 , 0.345859 
 845 , 1.010948 , 0.378707 , 0.374227 , 0.315984 , 0.351574 , 0.330283 , 0.477544 , 0.429341 , 0.451772 , 0.373369 , 0.399393 , 0.388909 , 0.415981 , 0.486423 , 0.388838 , 0.358001 , 0.336186 , 0.354056 , 0.442842 , 0.387587 , 0.403419 , 0.386951 , 0.346105 , 0.359252 , 0.356599 , 0.515312 , 0.441258 , 0.506988 , 0.434982 , 0.466454 , 0.370978 , 0.345247 , 0.348203 , 0.322473 , 0.298306 , 0.433337 , 0.347467 , 0.285683 , 0.308406 , 0.275945 , 0.321786 , 0.371634 , 0.35114 , 0.35785 , 0.377637 , 0.313754 , 0.306489 , 0.345237 , 0.375216 , 0.293745 , 0.604099 , 0.542143 , 0.57864 , 0.358102 , 0.348789 , 0.395659 , 0.360887 , 0.387011 , 0.342028 , 0.361593 , 0.393459 , 0.404196 , 0.347901 , 0.355277 , 0.346175 
 846 , 1.010878 , 0.379206 , 0.374742 , 0.316672 , 0.352177 , 0.330812 , 0.478243 , 0.429909 , 0.452453 , 0.374036 , 0.399897 , 0.389446 , 0.416425 , 0.48686 , 0.389325 , 0.358687 , 0.336737 , 0.354676 , 0.443363 , 0.388256 , 0.404008 , 0.387551 , 0.346695 , 0.359937 , 0.357236 , 0.515865 , 0.441761 , 0.507459 , 0.435442 , 0.466996 , 0.371587 , 0.345848 , 0.34867 , 0.32288 , 0.298723 , 0.434101 , 0.348015 , 0.286055 , 0.308811 , 0.27642 , 0.322265 , 0.372091 , 0.351603 , 0.358304 , 0.378108 , 0.314334 , 0.307128 , 0.345919 , 0.375669 , 0.294087 , 0.604702 , 0.542571 , 0.579265 , 0.358415 , 0.349073 , 0.396258 , 0.361277 , 0.387672 , 0.342593 , 0.362406 , 0.39386 , 0.404532 , 0.348196 , 0.355987 , 0.346503 
 847 , 1.010808 , 0.37972 , 0.375247 , 0.317342 , 0.352788 , 0.331357 , 0.478925 , 0.430451 , 0.453142 , 0.374693 , 0.400375 , 0.389977 , 0.416889 , 0.487288 , 0.389816 , 0.359348 , 0.337322 , 0.355287 , 0.443892 , 0.38893 , 0.404637 , 0.388113 , 0.347297 , 0.360607 , 0.357897 , 0.516406 , 0.44226 , 0.507943 , 0.435892 , 0.46753 , 0.372154 , 0.346481 , 0.34903 , 0.323388 , 0.299136 , 0.434854 , 0.348516 , 0.28641 , 0.309181 , 0.276848 , 0.322723 , 0.372577 , 0.352093 , 0.358693 , 0.378481 , 0.314833 , 0.30769 , 0.346572 , 0.376083 , 0.29442 , 0.605284 , 0.543006 , 0.579843 , 0.358713 , 0.349423 , 0.396728 , 0.361564 , 0.388033 , 0.342934 , 0.362803 , 0.394219 , 0.404839 , 0.348536 , 0.356536 , 0.346753 
 848 , 1.010713 , 0.380261 , 0.375788 , 0.318001 , 0.353433 , 0.331984 , 0.479606 , 0.430936 , 0.453845 , 0.375325 , 0.400854 , 0.390497 , 0.417386 , 0.487746 , 0.390326 , 0.360012 , 0.337959 , 0.355942 , 0.444436 , 0.389661 , 0.405307 , 0.388674 , 0.347963 , 0.361251 , 0.358611 , 0.516892 , 0.442774 , 0.508449 , 0.436336 , 0.46803 , 0.372695 , 0.347126 , 0.349353 , 0.324005 , 0.299555 , 0.43554 , 0.34899 , 0.28679 , 0.309549 , 0.27721 , 0.323159 , 0.373018 , 0.352627 , 0.359004 , 0.378891 , 0.315241 , 0.308138 , 0.347227 , 0.376453 , 0.294769 , 0.605728 , 0.543428 , 0.580341 , 0.359024 , 0.349847 , 0.397056 , 0.361765 , 0.38817 , 0.343197 , 0.362893 , 0.394648 , 0.405125 , 0.34894 , 0.356959 , 0.346955 
 849 , 1.010599 , 0.380832 , 0.376372 , 0.318689 , 0.35411 , 0.332634 , 0.480309 , 0.431417 , 0.454574 , 0.375969 , 0.401372 , 0.391022 , 0.417905 , 0.488213 , 0.39084 , 0.360695 , 0.338615 , 0.356617 , 0.445019 , 0.390438 , 0.405993 , 0.38926 , 0.348653 , 0.361903 , 0.359336 , 0.517382 , 0.443297 , 0.508964 , 0.436763 , 0.468529 , 0.373261 , 0.347787 , 0.34971 , 0.32465 , 0.299982 , 0.436219 , 0.349489 , 0.287205 , 0.30992 , 0.277589 , 0.323603 , 0.373432 , 0.353194 , 0.359336 , 0.379402 , 0.315669 , 0.30859 , 0.347918 , 0.376825 , 0.295149 , 0.606136 , 0.543842 , 0.580823 , 0.359326 , 0.350274 , 0.397395 , 0.361964 , 0.388313 , 0.343558 , 0.363021 , 0.39516 , 0.40544 , 0.349338 , 0.357393 , 0.347183 
 850 , 1.010483 , 0.38141 , 0.376985 , 0.319379 , 0.354779 , 0.333308 , 0.481044 , 0.431926 , 0.455299 , 0.376633 , 0.401916 , 0.391547 , 0.41842 , 0.488667 , 0.391366 , 0.361397 , 0.339302 , 0.357314 , 0.445614 , 0.391226 , 0.406673 , 0.389888 , 0.349359 , 0.362563 , 0.360059 , 0.517893 , 0.443813 , 0.509495 , 0.437206 , 0.469026 , 0.373867 , 0.348453 , 0.350093 , 0.325262 , 0.300452 , 0.436965 , 0.350002 , 0.287619 , 0.310317 , 0.277974 , 0.324075 , 0.373877 , 0.353784 , 0.359707 , 0.379922 , 0.31611 , 0.30906 , 0.348634 , 0.377246 , 0.295554 , 0.606565 , 0.544282 , 0.581332 , 0.359627 , 0.350686 , 0.397783 , 0.362262 , 0.38842 , 0.343898 , 0.363217 , 0.395711 , 0.405768 , 0.349751 , 0.357796 , 0.347468 
 851 , 1.010376 , 0.381961 , 0.377595 , 0.320003 , 0.355377 , 0.333932 , 0.481831 , 0.432468 , 0.456001 , 0.377324 , 0.402513 , 0.392096 , 0.41885 , 0.489047 , 0.391875 , 0.362121 , 0.340034 , 0.357997 , 0.446186 , 0.392016 , 0.40731 , 0.390591 , 0.350029 , 0.363215 , 0.360756 , 0.51844 , 0.444269 , 0.51004 , 0.437656 , 0.469588 , 0.374555 , 0.349065 , 0.35056 , 0.325723 , 0.301077 , 0.437907 , 0.350591 , 0.288031 , 0.310741 , 0.278417 , 0.32469 , 0.374484 , 0.354384 , 0.360204 , 0.380465 , 0.316621 , 0.309637 , 0.349477 , 0.377856 , 0.296019 , 0.607031 , 0.544762 , 0.581882 , 0.359893 , 0.351022 , 0.398378 , 0.362914 , 0.388363 , 0.344198 , 0.363626 , 0.396381 , 0.406166 , 0.350129 , 0.358097 , 0.347961 
 852 , 1.010304 , 0.382547 , 0.378172 , 0.320593 , 0.355961 , 0.334513 , 0.48259 , 0.433 , 0.456686 , 0.378021 , 0.403062 , 0.392664 , 0.419311 , 0.489405 , 0.392413 , 0.362846 , 0.340786 , 0.358691 , 0.44676 , 0.392805 , 0.40798 , 0.391289 , 0.350672 , 0.36389 , 0.361471 , 0.519032 , 0.444743 , 0.510602 , 0.438139 , 0.470235 , 0.375271 , 0.349688 , 0.351043 , 0.326193 , 0.301754 , 0.438922 , 0.351224 , 0.288466 , 0.311189 , 0.278901 , 0.32538 , 0.375241 , 0.354897 , 0.360708 , 0.381052 , 0.3172 , 0.310335 , 0.350401 , 0.378533 , 0.296515 , 0.607563 , 0.545268 , 0.582472 , 0.360186 , 0.351374 , 0.399027 , 0.363609 , 0.388389 , 0.34455 , 0.36403 , 0.39703 , 0.406655 , 0.350571 , 0.35846 , 0.348524 
 853 , 1.010255 , 0.383159 , 0.378763 , 0.321197 , 0.35657 , 0.335109 , 0.483376 , 0.433559 , 0.457398 , 0.378733 , 0.403636 , 0.393247 , 0.419787 , 0.48977 , 0.392956 , 0.363596 , 0.341553 , 0.35941 , 0.447361 , 0.393609 , 0.408665 , 0.392023 , 0.35133 , 0.36458 , 0.362211 , 0.519632 , 0.445233 , 0.51119 , 0.438638 , 0.470889 , 0.375992 , 0.350326 , 0.351541 , 0.326667 , 0.302456 , 0.439963 , 0.351872 , 0.288915 , 0.311641 , 0.2794 , 0.326095 , 0.376013 , 0.355425 , 0.361227 , 0.381654 , 0.317804 , 0.311049 , 0.35135 , 0.379235 , 0.297026 , 0.608114 , 0.54579 , 0.58307 , 0.360494 , 0.351751 , 0.399702 , 0.364329 , 0.388419 , 0.344906 , 0.364439 , 0.397694 , 0.40716 , 0.351019 , 0.358828 , 0.349101 
 854 , 1.010103 , 0.38362 , 0.379305 , 0.3218 , 0.357164 , 0.335603 , 0.484106 , 0.433958 , 0.458011 , 0.379325 , 0.404179 , 0.393719 , 0.420165 , 0.490062 , 0.393379 , 0.364221 , 0.34217 , 0.360017 , 0.447871 , 0.39438 , 0.409284 , 0.392698 , 0.351889 , 0.365192 , 0.36281 , 0.520101 , 0.445609 , 0.511653 , 0.439023 , 0.471414 , 0.376573 , 0.350868 , 0.352029 , 0.327105 , 0.303042 , 0.440705 , 0.35251 , 0.289389 , 0.312051 , 0.27985 , 0.326635 , 0.376653 , 0.355953 , 0.361809 , 0.382248 , 0.318387 , 0.31186 , 0.352059 , 0.379716 , 0.297497 , 0.608586 , 0.546216 , 0.583572 , 0.360728 , 0.351989 , 0.400186 , 0.364611 , 0.389155 , 0.345633 , 0.365192 , 0.398184 , 0.407573 , 0.351228 , 0.359346 , 0.349537 
 855 , 1.009954 , 0.383977 , 0.379853 , 0.322449 , 0.357708 , 0.336084 , 0.48483 , 0.434364 , 0.458631 , 0.379913 , 0.404761 , 0.394199 , 0.420468 , 0.490416 , 0.393788 , 0.364816 , 0.342772 , 0.360611 , 0.448359 , 0.39515 , 0.409916 , 0.393378 , 0.352532 , 0.365807 , 0.363415 , 0.520499 , 0.445946 , 0.51213 , 0.439369 , 0.471835 , 0.37712 , 0.351391 , 0.352442 , 0.327515 , 0.303558 , 0.441411 , 0.353103 , 0.289793 , 0.312448 , 0.280292 , 0.327194 , 0.3772 , 0.356657 , 0.362403 , 0.382776 , 0.318875 , 0.312618 , 0.352753 , 0.380173 , 0.297882 , 0.609098 , 0.546619 , 0.58411 , 0.360932 , 0.352232 , 0.400656 , 0.364866 , 0.389894 , 0.346366 , 0.366038 , 0.398574 , 0.407904 , 0.351321 , 0.359811 , 0.349789 
 856 , 1.009799 , 0.384347 , 0.380402 , 0.323109 , 0.358264 , 0.336576 , 0.485575 , 0.434781 , 0.459262 , 0.380512 , 0.405363 , 0.39468 , 0.420783 , 0.490762 , 0.394199 , 0.365423 , 0.343385 , 0.361218 , 0.448849 , 0.395942 , 0.41056 , 0.394069 , 0.353177 , 0.366424 , 0.364031 , 0.52092 , 0.446285 , 0.512619 , 0.439717 , 0.472268 , 0.377678 , 0.351926 , 0.352867 , 0.327935 , 0.304095 , 0.44213 , 0.353708 , 0.290218 , 0.312866 , 0.280746 , 0.327755 , 0.377758 , 0.357383 , 0.363 , 0.383306 , 0.319355 , 0.313387 , 0.353458 , 0.380642 , 0.298288 , 0.609622 , 0.547023 , 0.584661 , 0.361147 , 0.352486 , 0.401128 , 0.365122 , 0.390645 , 0.3471 , 0.366905 , 0.398975 , 0.408237 , 0.351405 , 0.360286 , 0.350053 
 857 , 1.009705 , 0.384754 , 0.380915 , 0.32369 , 0.358817 , 0.337069 , 0.486267 , 0.435185 , 0.459859 , 0.381076 , 0.40585 , 0.395167 , 0.421104 , 0.491087 , 0.394666 , 0.365973 , 0.343974 , 0.361804 , 0.449326 , 0.39661 , 0.411222 , 0.394686 , 0.353786 , 0.367055 , 0.36464 , 0.521343 , 0.44662 , 0.513075 , 0.440095 , 0.472657 , 0.37821 , 0.352413 , 0.353175 , 0.32826 , 0.304528 , 0.442811 , 0.354227 , 0.290537 , 0.313257 , 0.281107 , 0.3282 , 0.3782 , 0.357885 , 0.363457 , 0.383802 , 0.319741 , 0.313989 , 0.354067 , 0.381036 , 0.298615 , 0.610148 , 0.547411 , 0.585184 , 0.361312 , 0.352734 , 0.40143 , 0.365261 , 0.390937 , 0.347242 , 0.367125 , 0.399396 , 0.408456 , 0.351561 , 0.360481 , 0.350168 
 858 , 1.009738 , 0.385247 , 0.381455 , 0.32426 , 0.359453 , 0.337653 , 0.487026 , 0.43563 , 0.46048 , 0.381665 , 0.406325 , 0.395691 , 0.421494 , 0.491431 , 0.395199 , 0.366566 , 0.344575 , 0.362393 , 0.449836 , 0.397246 , 0.411903 , 0.395309 , 0.354367 , 0.36771 , 0.365272 , 0.521859 , 0.447037 , 0.513532 , 0.440566 , 0.473101 , 0.378766 , 0.352912 , 0.353514 , 0.328533 , 0.304947 , 0.443505 , 0.354738 , 0.290851 , 0.313665 , 0.281441 , 0.328553 , 0.378656 , 0.358219 , 0.363918 , 0.384364 , 0.320156 , 0.314558 , 0.354507 , 0.381264 , 0.298917 , 0.610697 , 0.547843 , 0.585676 , 0.36147 , 0.352962 , 0.40168 , 0.365383 , 0.390985 , 0.346933 , 0.367048 , 0.399934 , 0.408703 , 0.351869 , 0.360587 , 0.350324 
 859 , 1.009803 , 0.385789 , 0.382034 , 0.32487 , 0.360144 , 0.338295 , 0.487827 , 0.436105 , 0.461128 , 0.382285 , 0.406825 , 0.396232 , 0.421907 , 0.491793 , 0.39577 , 0.367203 , 0.345203 , 0.362986 , 0.450363 , 0.397899 , 0.412609 , 0.395961 , 0.354953 , 0.368378 , 0.365918 , 0.522408 , 0.447492 , 0.514014 , 0.441075 , 0.473599 , 0.379353 , 0.353437 , 0.353909 , 0.328826 , 0.30537 , 0.444228 , 0.355274 , 0.291192 , 0.314096 , 0.281793 , 0.328906 , 0.379162 , 0.358548 , 0.364412 , 0.384986 , 0.320612 , 0.31516 , 0.354923 , 0.381451 , 0.299225 , 0.611262 , 0.548314 , 0.586159 , 0.36165 , 0.353206 , 0.401965 , 0.365526 , 0.391071 , 0.346609 , 0.367022 , 0.400519 , 0.409004 , 0.352212 , 0.360747 , 0.350555 
 860 , 1.009874 , 0.386361 , 0.382619 , 0.325497 , 0.360822 , 0.338955 , 0.488657 , 0.436614 , 0.461811 , 0.382931 , 0.407343 , 0.396762 , 0.422371 , 0.492188 , 0.396329 , 0.367863 , 0.345845 , 0.363599 , 0.450907 , 0.398603 , 0.413318 , 0.396601 , 0.355542 , 0.36905 , 0.366596 , 0.522997 , 0.44797 , 0.514518 , 0.441573 , 0.474123 , 0.379954 , 0.353972 , 0.354335 , 0.329188 , 0.305842 , 0.444963 , 0.355843 , 0.291569 , 0.314523 , 0.282184 , 0.329269 , 0.379743 , 0.358901 , 0.364886 , 0.385607 , 0.321121 , 0.3158 , 0.355391 , 0.381684 , 0.299535 , 0.611825 , 0.548788 , 0.586678 , 0.361868 , 0.353459 , 0.402304 , 0.365671 , 0.39128 , 0.346459 , 0.36724 , 0.401097 , 0.409305 , 0.352554 , 0.361014 , 0.350824 
 861 , 1.009876 , 0.386929 , 0.383185 , 0.326121 , 0.361389 , 0.339612 , 0.489473 , 0.437172 , 0.46251 , 0.383589 , 0.407868 , 0.397252 , 0.422883 , 0.492622 , 0.396858 , 0.368573 , 0.346464 , 0.364204 , 0.45143 , 0.399351 , 0.413993 , 0.397171 , 0.356111 , 0.369653 , 0.367251 , 0.523591 , 0.448464 , 0.515054 , 0.442005 , 0.47468 , 0.380582 , 0.354496 , 0.354759 , 0.329723 , 0.306393 , 0.445598 , 0.356454 , 0.291993 , 0.31494 , 0.282608 , 0.329693 , 0.38045 , 0.35932 , 0.365274 , 0.386132 , 0.321701 , 0.316433 , 0.356 , 0.382125 , 0.299864 , 0.612311 , 0.549222 , 0.587235 , 0.362176 , 0.35376 , 0.402802 , 0.365829 , 0.391813 , 0.346837 , 0.367978 , 0.401682 , 0.409603 , 0.352902 , 0.36158 , 0.351166 
 862 , 1.00979 , 0.387465 , 0.383694 , 0.326722 , 0.361916 , 0.34022 , 0.490245 , 0.437743 , 0.46318 , 0.384219 , 0.408373 , 0.397716 , 0.423376 , 0.493005 , 0.397363 , 0.369236 , 0.347044 , 0.364818 , 0.451928 , 0.400102 , 0.414641 , 0.397706 , 0.356659 , 0.370237 , 0.367881 , 0.524165 , 0.448874 , 0.515541 , 0.442343 , 0.475151 , 0.381176 , 0.355001 , 0.355122 , 0.330281 , 0.306967 , 0.446124 , 0.357043 , 0.292408 , 0.315369 , 0.283006 , 0.33016 , 0.381126 , 0.359753 , 0.365637 , 0.386595 , 0.322284 , 0.317006 , 0.356699 , 0.382723 , 0.300244 , 0.612711 , 0.549633 , 0.587819 , 0.362482 , 0.35405 , 0.403338 , 0.36595 , 0.392348 , 0.347307 , 0.368559 , 0.402296 , 0.409849 , 0.353272 , 0.362088 , 0.351503 
 863 , 1.009708 , 0.388009 , 0.384211 , 0.327331 , 0.362462 , 0.340844 , 0.491052 , 0.438335 , 0.463863 , 0.384859 , 0.408887 , 0.3982 , 0.42388 , 0.493402 , 0.397896 , 0.369917 , 0.347652 , 0.36545 , 0.452436 , 0.400864 , 0.41532 , 0.398261 , 0.357224 , 0.370839 , 0.36854 , 0.524754 , 0.449296 , 0.516043 , 0.442681 , 0.475634 , 0.3818 , 0.355523 , 0.355502 , 0.330846 , 0.307547 , 0.446672 , 0.35764 , 0.292828 , 0.315813 , 0.283417 , 0.330643 , 0.38182 , 0.360203 , 0.366017 , 0.387088 , 0.322884 , 0.317596 , 0.357407 , 0.383329 , 0.300638 , 0.613118 , 0.550059 , 0.588411 , 0.362796 , 0.354347 , 0.403883 , 0.366078 , 0.392902 , 0.347773 , 0.369158 , 0.402931 , 0.410113 , 0.353659 , 0.362614 , 0.351845 
 864 , 1.009557 , 0.388418 , 0.384705 , 0.328034 , 0.362984 , 0.341324 , 0.491858 , 0.43886 , 0.464548 , 0.385496 , 0.409409 , 0.398665 , 0.424444 , 0.493705 , 0.39832 , 0.370471 , 0.348254 , 0.366109 , 0.452921 , 0.401627 , 0.415922 , 0.398797 , 0.35782 , 0.371456 , 0.369153 , 0.525246 , 0.449726 , 0.51644 , 0.44302 , 0.476002 , 0.382301 , 0.356035 , 0.355822 , 0.33124 , 0.307957 , 0.447291 , 0.358104 , 0.293165 , 0.316134 , 0.283791 , 0.330956 , 0.382169 , 0.36059 , 0.36619 , 0.387363 , 0.323286 , 0.318021 , 0.358023 , 0.383721 , 0.300977 , 0.613499 , 0.550467 , 0.589019 , 0.363015 , 0.354655 , 0.404174 , 0.36619 , 0.393288 , 0.348426 , 0.369396 , 0.40321 , 0.410464 , 0.353742 , 0.362802 , 0.351987 
 865 , 1.009273 , 0.388801 , 0.385168 , 0.328729 , 0.363486 , 0.341773 , 0.492625 , 0.439339 , 0.465214 , 0.386155 , 0.409883 , 0.399149 , 0.425003 , 0.494039 , 0.398762 , 0.371046 , 0.348854 , 0.366742 , 0.45336 , 0.402354 , 0.416527 , 0.399332 , 0.358429 , 0.372084 , 0.369784 , 0.525652 , 0.450176 , 0.516831 , 0.443369 , 0.476416 , 0.382818 , 0.356536 , 0.35614 , 0.331527 , 0.308308 , 0.448029 , 0.35848 , 0.293493 , 0.316417 , 0.284143 , 0.331232 , 0.382482 , 0.360963 , 0.366304 , 0.387682 , 0.32357 , 0.318432 , 0.358633 , 0.384019 , 0.301246 , 0.613868 , 0.550744 , 0.58954 , 0.36316 , 0.354929 , 0.40445 , 0.366406 , 0.393644 , 0.349048 , 0.369713 , 0.403381 , 0.410829 , 0.353779 , 0.363038 , 0.35207 
 866 , 1.008991 , 0.389201 , 0.385649 , 0.329438 , 0.364014 , 0.342226 , 0.493418 , 0.439829 , 0.465904 , 0.386823 , 0.410367 , 0.399651 , 0.425573 , 0.494377 , 0.399212 , 0.371627 , 0.349461 , 0.367402 , 0.453821 , 0.4031 , 0.417133 , 0.399886 , 0.359054 , 0.37274 , 0.370433 , 0.526075 , 0.450647 , 0.517237 , 0.443738 , 0.476844 , 0.383343 , 0.357054 , 0.356482 , 0.331826 , 0.308681 , 0.448779 , 0.35887 , 0.293822 , 0.316702 , 0.284504 , 0.33151 , 0.382812 , 0.36134 , 0.366422 , 0.388007 , 0.323866 , 0.318855 , 0.359258 , 0.384333 , 0.301517 , 0.614249 , 0.551027 , 0.590082 , 0.36331 , 0.355207 , 0.404723 , 0.366637 , 0.394007 , 0.349686 , 0.370045 , 0.40356 , 0.411203 , 0.353819 , 0.363289 , 0.352155 
