  time  ,46:53 PM,47:11 PM,47:20 PM,47:37 PM,48:02 PM,05:31 PM,06:13 PM,06:41 PM,07:12 PM,07:54 PM,09:38 PM,09:57 PM,10:17 PM,10:51 PM,11:27 PM,13:17 PM,13:44 PM,14:14 PM,14:38 PM,15:01 PM,16:06 PM,16:44 PM,17:07 PM,17:33 PM,17:59 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,
 795 , 0.18066 , 0.210269 , 0.185535 , 0.187257 , 0.213645 , 0.243495 , 0.210385 , 0.155771 , 0.200614 , 0.169995 , 0.195633 , 0.2514 , 0.200441 , 0.214626 , 0.156849 , 0.19546 , 0.187545 , 0.156425 , 0.14503 , 0.135047 , 0.204749 , 0.206153 , 0.215087 , 0.188689 , 0.203567 
 796 , 0.181245 , 0.210702 , 0.186175 , 0.18762 , 0.214255 , 0.243942 , 0.210846 , 0.156122 , 0.201082 , 0.170383 , 0.195949 , 0.251896 , 0.200802 , 0.215073 , 0.157229 , 0.195795 , 0.188005 , 0.156777 , 0.145347 , 0.13538 , 0.205203 , 0.206609 , 0.215622 , 0.189083 , 0.204057 
 797 , 0.181818 , 0.211114 , 0.186814 , 0.18798 , 0.214846 , 0.244401 , 0.211287 , 0.156477 , 0.201548 , 0.170777 , 0.196273 , 0.252376 , 0.201182 , 0.215511 , 0.157605 , 0.196129 , 0.188462 , 0.157142 , 0.145648 , 0.135715 , 0.205646 , 0.207073 , 0.216157 , 0.189475 , 0.204537 
 798 , 0.182289 , 0.211486 , 0.187389 , 0.188335 , 0.21534 , 0.244826 , 0.21165 , 0.156821 , 0.201963 , 0.171096 , 0.196574 , 0.252775 , 0.201558 , 0.215919 , 0.15796 , 0.196439 , 0.188857 , 0.157458 , 0.145907 , 0.136026 , 0.206 , 0.207497 , 0.216653 , 0.189832 , 0.204909 
 799 , 0.182728 , 0.211854 , 0.187971 , 0.188696 , 0.21582 , 0.245237 , 0.212028 , 0.157181 , 0.202355 , 0.171391 , 0.196861 , 0.253149 , 0.20192 , 0.216323 , 0.158313 , 0.196716 , 0.189209 , 0.157761 , 0.146153 , 0.136306 , 0.206331 , 0.207888 , 0.217107 , 0.190157 , 0.205257 
 800 , 0.183183 , 0.212239 , 0.188551 , 0.189074 , 0.216328 , 0.245646 , 0.212404 , 0.157557 , 0.202754 , 0.171692 , 0.197144 , 0.253532 , 0.202299 , 0.216735 , 0.158681 , 0.196989 , 0.189578 , 0.15806 , 0.146395 , 0.13659 , 0.206659 , 0.208286 , 0.217578 , 0.190488 , 0.205603 
 801 , 0.183692 , 0.212697 , 0.189139 , 0.189489 , 0.216901 , 0.24611 , 0.212842 , 0.157998 , 0.203219 , 0.172059 , 0.1975 , 0.253976 , 0.202753 , 0.217231 , 0.159095 , 0.197286 , 0.189994 , 0.158396 , 0.146724 , 0.136936 , 0.207065 , 0.208725 , 0.218096 , 0.190897 , 0.206026 
 802 , 0.184236 , 0.213208 , 0.189744 , 0.189929 , 0.217529 , 0.246589 , 0.213325 , 0.158456 , 0.20372 , 0.17246 , 0.19788 , 0.254452 , 0.203223 , 0.217743 , 0.159507 , 0.197627 , 0.190494 , 0.158748 , 0.14706 , 0.137347 , 0.207525 , 0.209228 , 0.218678 , 0.19136 , 0.206493 
 803 , 0.184791 , 0.213741 , 0.19037 , 0.19038 , 0.218159 , 0.24708 , 0.213819 , 0.158933 , 0.20424 , 0.172881 , 0.198271 , 0.254932 , 0.203714 , 0.218277 , 0.159937 , 0.197978 , 0.191004 , 0.159118 , 0.147403 , 0.137757 , 0.208005 , 0.209751 , 0.219271 , 0.191833 , 0.206972 
 804 , 0.185202 , 0.214141 , 0.190851 , 0.190685 , 0.218674 , 0.247436 , 0.21419 , 0.15926 , 0.204586 , 0.173141 , 0.198468 , 0.255238 , 0.204028 , 0.218595 , 0.16019 , 0.198213 , 0.19135 , 0.159358 , 0.14758 , 0.138006 , 0.208326 , 0.210108 , 0.219692 , 0.192094 , 0.207308 
 805 , 0.185554 , 0.214484 , 0.191249 , 0.190916 , 0.21911 , 0.247726 , 0.214484 , 0.15952 , 0.204821 , 0.173298 , 0.198507 , 0.255425 , 0.204222 , 0.218795 , 0.160345 , 0.198389 , 0.191613 , 0.15954 , 0.147677 , 0.138151 , 0.208553 , 0.210379 , 0.220003 , 0.192212 , 0.20759 
 806 , 0.185911 , 0.214825 , 0.191652 , 0.19116 , 0.219552 , 0.248022 , 0.214785 , 0.159784 , 0.205045 , 0.173463 , 0.198546 , 0.255615 , 0.204415 , 0.21899 , 0.160513 , 0.198585 , 0.191869 , 0.159745 , 0.147789 , 0.138296 , 0.208788 , 0.210659 , 0.220339 , 0.192342 , 0.207872 
 807 , 0.186302 , 0.215179 , 0.192125 , 0.191443 , 0.220013 , 0.248327 , 0.2151 , 0.160064 , 0.205323 , 0.173668 , 0.19863 , 0.25584 , 0.20464 , 0.219232 , 0.160707 , 0.198798 , 0.192164 , 0.159975 , 0.147934 , 0.138473 , 0.20906 , 0.210938 , 0.220705 , 0.19252 , 0.20818 
 808 , 0.186738 , 0.215558 , 0.192729 , 0.191844 , 0.220525 , 0.248689 , 0.215479 , 0.160402 , 0.205723 , 0.174002 , 0.198868 , 0.25618 , 0.204958 , 0.219631 , 0.161018 , 0.199097 , 0.19253 , 0.160283 , 0.148212 , 0.138755 , 0.209458 , 0.211266 , 0.221171 , 0.192878 , 0.208534 
 809 , 0.187205 , 0.215977 , 0.193356 , 0.19227 , 0.221071 , 0.249095 , 0.215897 , 0.160756 , 0.206167 , 0.174355 , 0.199139 , 0.256552 , 0.20533 , 0.220094 , 0.161345 , 0.199428 , 0.192938 , 0.160617 , 0.148524 , 0.139053 , 0.209896 , 0.21165 , 0.221689 , 0.193287 , 0.208929 
 810 , 0.187685 , 0.216411 , 0.194019 , 0.192698 , 0.221634 , 0.24952 , 0.216331 , 0.16113 , 0.206626 , 0.174728 , 0.199422 , 0.256954 , 0.205725 , 0.220574 , 0.161691 , 0.199772 , 0.193358 , 0.16097 , 0.148843 , 0.139378 , 0.210348 , 0.212039 , 0.222224 , 0.193708 , 0.209337 
 811 , 0.188202 , 0.216845 , 0.194634 , 0.193187 , 0.222242 , 0.249991 , 0.216775 , 0.161588 , 0.207056 , 0.175056 , 0.199679 , 0.257398 , 0.206041 , 0.220976 , 0.162081 , 0.200161 , 0.19379 , 0.161337 , 0.149207 , 0.139759 , 0.210754 , 0.212513 , 0.222704 , 0.194081 , 0.209719 
 812 , 0.188742 , 0.217295 , 0.195278 , 0.193684 , 0.222862 , 0.250466 , 0.217244 , 0.162076 , 0.207502 , 0.175399 , 0.199948 , 0.257879 , 0.206352 , 0.22139 , 0.162479 , 0.200553 , 0.194269 , 0.161713 , 0.14957 , 0.14016 , 0.211153 , 0.212988 , 0.223195 , 0.194451 , 0.210134 
 813 , 0.189309 , 0.217753 , 0.195939 , 0.194208 , 0.223512 , 0.250974 , 0.217732 , 0.162586 , 0.207964 , 0.175755 , 0.200221 , 0.258374 , 0.206679 , 0.221822 , 0.162899 , 0.20097 , 0.194755 , 0.1621 , 0.149953 , 0.140569 , 0.211558 , 0.213481 , 0.223705 , 0.194836 , 0.210556 
 814 , 0.189788 , 0.218185 , 0.196545 , 0.19461 , 0.224101 , 0.251433 , 0.218154 , 0.162972 , 0.208388 , 0.176102 , 0.200496 , 0.258799 , 0.20701 , 0.222217 , 0.163256 , 0.201327 , 0.195239 , 0.162446 , 0.150238 , 0.140918 , 0.211985 , 0.21393 , 0.224202 , 0.195198 , 0.210951 
 815 , 0.1902 , 0.218539 , 0.197094 , 0.194931 , 0.224641 , 0.251843 , 0.218508 , 0.163282 , 0.20873 , 0.176411 , 0.200688 , 0.259123 , 0.207319 , 0.22256 , 0.163536 , 0.201602 , 0.195652 , 0.162713 , 0.150448 , 0.141198 , 0.212355 , 0.214305 , 0.224631 , 0.19552 , 0.211269 
 816 , 0.190614 , 0.218904 , 0.197641 , 0.195268 , 0.225207 , 0.252255 , 0.218863 , 0.163608 , 0.209067 , 0.176724 , 0.200869 , 0.259444 , 0.207621 , 0.222906 , 0.163832 , 0.201867 , 0.196062 , 0.162976 , 0.150664 , 0.141479 , 0.212743 , 0.214688 , 0.225065 , 0.195859 , 0.211592 
 817 , 0.191091 , 0.219323 , 0.198244 , 0.195605 , 0.225782 , 0.25272 , 0.219282 , 0.16397 , 0.209471 , 0.177093 , 0.201096 , 0.259811 , 0.208004 , 0.223337 , 0.164164 , 0.202186 , 0.196512 , 0.163308 , 0.150939 , 0.14179 , 0.213149 , 0.215115 , 0.225569 , 0.196247 , 0.211988 
 818 , 0.191645 , 0.219836 , 0.198878 , 0.195938 , 0.226368 , 0.253217 , 0.219785 , 0.164369 , 0.209978 , 0.177523 , 0.201391 , 0.260206 , 0.208503 , 0.223896 , 0.164572 , 0.202571 , 0.196976 , 0.163728 , 0.151275 , 0.142149 , 0.213579 , 0.215614 , 0.226175 , 0.196691 , 0.212501 
 819 , 0.192208 , 0.220349 , 0.199523 , 0.196242 , 0.226981 , 0.253696 , 0.220277 , 0.16478 , 0.210496 , 0.177954 , 0.201693 , 0.260573 , 0.209019 , 0.224434 , 0.164963 , 0.202947 , 0.197455 , 0.164138 , 0.151606 , 0.142498 , 0.214001 , 0.21609 , 0.226747 , 0.197098 , 0.212992 
 820 , 0.192768 , 0.220866 , 0.200175 , 0.196554 , 0.22759 , 0.254188 , 0.220785 , 0.165191 , 0.211011 , 0.178372 , 0.202012 , 0.260932 , 0.209541 , 0.224988 , 0.165364 , 0.203328 , 0.197931 , 0.164558 , 0.151937 , 0.142847 , 0.214418 , 0.216571 , 0.227335 , 0.197513 , 0.2135 
 821 , 0.193123 , 0.221182 , 0.200695 , 0.196797 , 0.228082 , 0.254532 , 0.22109 , 0.165512 , 0.21131 , 0.178651 , 0.202221 , 0.26129 , 0.209783 , 0.225273 , 0.165624 , 0.203575 , 0.198242 , 0.16483 , 0.152068 , 0.143 , 0.214688 , 0.216958 , 0.227756 , 0.197723 , 0.213895 
 822 , 0.193431 , 0.221482 , 0.20117 , 0.197036 , 0.228507 , 0.254898 , 0.221401 , 0.165809 , 0.211585 , 0.178923 , 0.202402 , 0.261679 , 0.209956 , 0.225483 , 0.16587 , 0.203776 , 0.198543 , 0.165096 , 0.152175 , 0.143154 , 0.214915 , 0.217307 , 0.228151 , 0.197942 , 0.214263 
 823 , 0.193741 , 0.221783 , 0.201645 , 0.197276 , 0.228955 , 0.255265 , 0.221722 , 0.166116 , 0.211862 , 0.179195 , 0.202583 , 0.26207 , 0.21013 , 0.225685 , 0.166126 , 0.203988 , 0.198844 , 0.165362 , 0.152293 , 0.143309 , 0.215152 , 0.217658 , 0.228557 , 0.198172 , 0.214643 
 824 , 0.194104 , 0.222122 , 0.202096 , 0.197514 , 0.229392 , 0.255639 , 0.222051 , 0.16637 , 0.212155 , 0.179463 , 0.202717 , 0.262429 , 0.210302 , 0.22593 , 0.16638 , 0.204203 , 0.199174 , 0.165597 , 0.152432 , 0.143493 , 0.215443 , 0.217999 , 0.228964 , 0.198431 , 0.214965 
 825 , 0.194483 , 0.222474 , 0.202544 , 0.197791 , 0.229863 , 0.256012 , 0.222372 , 0.166624 , 0.212448 , 0.179744 , 0.202849 , 0.26275 , 0.210544 , 0.226219 , 0.166634 , 0.204437 , 0.199511 , 0.16583 , 0.152567 , 0.143671 , 0.215786 , 0.218311 , 0.229354 , 0.198676 , 0.215267 
 826 , 0.194867 , 0.222833 , 0.202988 , 0.198062 , 0.230333 , 0.256386 , 0.22269 , 0.16687 , 0.212737 , 0.180039 , 0.202978 , 0.263072 , 0.210794 , 0.226527 , 0.166891 , 0.204667 , 0.199843 , 0.166046 , 0.152704 , 0.14386 , 0.216116 , 0.21863 , 0.229753 , 0.198927 , 0.215577 
 827 , 0.195353 , 0.223252 , 0.203521 , 0.198405 , 0.230901 , 0.256816 , 0.223089 , 0.16722 , 0.213132 , 0.180392 , 0.203226 , 0.263478 , 0.211149 , 0.226934 , 0.167241 , 0.204995 , 0.200245 , 0.166366 , 0.152961 , 0.144143 , 0.216539 , 0.219021 , 0.23025 , 0.199279 , 0.21597 
 828 , 0.196004 , 0.223769 , 0.204192 , 0.198838 , 0.231592 , 0.257326 , 0.223597 , 0.16771 , 0.213671 , 0.180846 , 0.203664 , 0.264011 , 0.211649 , 0.227488 , 0.16772 , 0.205432 , 0.200738 , 0.166826 , 0.153396 , 0.144588 , 0.217074 , 0.219523 , 0.230891 , 0.199793 , 0.216445 
 829 , 0.196677 , 0.224291 , 0.204877 , 0.199265 , 0.232288 , 0.257832 , 0.224109 , 0.168191 , 0.214194 , 0.181302 , 0.204096 , 0.26454 , 0.212144 , 0.228036 , 0.168191 , 0.205852 , 0.201234 , 0.167287 , 0.153831 , 0.145022 , 0.217604 , 0.220019 , 0.231517 , 0.2003 , 0.216913 
 830 , 0.197322 , 0.224782 , 0.205543 , 0.199674 , 0.232953 , 0.258325 , 0.2246 , 0.168655 , 0.214696 , 0.181732 , 0.204499 , 0.265045 , 0.212618 , 0.228584 , 0.168645 , 0.206262 , 0.201711 , 0.167723 , 0.154231 , 0.145442 , 0.218112 , 0.220505 , 0.232121 , 0.200799 , 0.217362 
 831 , 0.197656 , 0.225063 , 0.205972 , 0.199872 , 0.233379 , 0.258662 , 0.224871 , 0.168914 , 0.214896 , 0.181944 , 0.204637 , 0.265309 , 0.212862 , 0.228918 , 0.168833 , 0.206438 , 0.201966 , 0.167932 , 0.154345 , 0.145594 , 0.218366 , 0.220763 , 0.232469 , 0.200985 , 0.217658 
 832 , 0.197956 , 0.225368 , 0.20642 , 0.200026 , 0.233802 , 0.258992 , 0.225125 , 0.16918 , 0.215126 , 0.182139 , 0.204763 , 0.265557 , 0.213086 , 0.229226 , 0.168998 , 0.206602 , 0.202208 , 0.168119 , 0.154464 , 0.145737 , 0.218591 , 0.221035 , 0.232802 , 0.201157 , 0.217934 
 833 , 0.198252 , 0.225659 , 0.206874 , 0.200168 , 0.23422 , 0.259328 , 0.225377 , 0.169464 , 0.215354 , 0.18234 , 0.204877 , 0.265812 , 0.213307 , 0.229531 , 0.169151 , 0.206763 , 0.202447 , 0.168304 , 0.154591 , 0.145868 , 0.218802 , 0.221303 , 0.233131 , 0.201328 , 0.218207 
 834 , 0.198655 , 0.226013 , 0.207365 , 0.200367 , 0.234672 , 0.259684 , 0.22569 , 0.169786 , 0.215672 , 0.182604 , 0.205089 , 0.266159 , 0.213607 , 0.229889 , 0.169404 , 0.206992 , 0.202763 , 0.168568 , 0.154783 , 0.146134 , 0.219135 , 0.221663 , 0.233494 , 0.201615 , 0.218511 
 835 , 0.199126 , 0.226375 , 0.20789 , 0.200673 , 0.235139 , 0.260066 , 0.226073 , 0.170097 , 0.216052 , 0.182943 , 0.205367 , 0.26657 , 0.213991 , 0.230315 , 0.169746 , 0.207297 , 0.203146 , 0.168871 , 0.155021 , 0.146457 , 0.21953 , 0.222083 , 0.233923 , 0.20197 , 0.218896 
 836 , 0.199604 , 0.226743 , 0.208413 , 0.200989 , 0.235602 , 0.260453 , 0.226462 , 0.170408 , 0.216429 , 0.183271 , 0.205664 , 0.266985 , 0.214392 , 0.230756 , 0.170097 , 0.2076 , 0.203547 , 0.169184 , 0.155259 , 0.146801 , 0.219931 , 0.222509 , 0.234368 , 0.202323 , 0.219279 
 837 , 0.20011 , 0.227153 , 0.20898 , 0.201332 , 0.236134 , 0.260872 , 0.226912 , 0.170741 , 0.216849 , 0.183651 , 0.206003 , 0.267428 , 0.214794 , 0.231233 , 0.17048 , 0.207938 , 0.203969 , 0.169548 , 0.155565 , 0.147135 , 0.220307 , 0.222953 , 0.234841 , 0.202706 , 0.219696 
 838 , 0.200696 , 0.227638 , 0.209607 , 0.201717 , 0.236759 , 0.261358 , 0.227388 , 0.171141 , 0.217336 , 0.184077 , 0.206393 , 0.267915 , 0.215223 , 0.231773 , 0.170901 , 0.208325 , 0.204451 , 0.16999 , 0.155943 , 0.147494 , 0.22067 , 0.223423 , 0.235347 , 0.203139 , 0.220169 
 839 , 0.201301 , 0.228157 , 0.210253 , 0.20211 , 0.237409 , 0.261847 , 0.227837 , 0.171557 , 0.217826 , 0.184496 , 0.206776 , 0.268421 , 0.215668 , 0.232333 , 0.171338 , 0.208734 , 0.204938 , 0.170458 , 0.156331 , 0.147878 , 0.221073 , 0.223911 , 0.23585 , 0.203599 , 0.220654 
 840 , 0.20189 , 0.228652 , 0.210887 , 0.202498 , 0.238049 , 0.262317 , 0.228273 , 0.171956 , 0.218298 , 0.184913 , 0.207147 , 0.268911 , 0.216104 , 0.232872 , 0.171756 , 0.209112 , 0.205421 , 0.170898 , 0.156684 , 0.148235 , 0.22147 , 0.224373 , 0.236343 , 0.204034 , 0.221111 
 841 , 0.202273 , 0.229055 , 0.211423 , 0.202752 , 0.238545 , 0.262673 , 0.228576 , 0.172278 , 0.218648 , 0.1852 , 0.207382 , 0.269238 , 0.216423 , 0.233246 , 0.172098 , 0.209278 , 0.205776 , 0.17117 , 0.156861 , 0.148469 , 0.221821 , 0.224695 , 0.236769 , 0.204289 , 0.221432 
 842 , 0.202665 , 0.229483 , 0.21197 , 0.203034 , 0.239056 , 0.263044 , 0.228965 , 0.17262 , 0.219003 , 0.185501 , 0.207646 , 0.269609 , 0.216711 , 0.233647 , 0.172471 , 0.209419 , 0.206142 , 0.171405 , 0.157069 , 0.148682 , 0.222131 , 0.22505 , 0.237223 , 0.204528 , 0.221762 
 843 , 0.203059 , 0.229911 , 0.212527 , 0.203318 , 0.239578 , 0.263416 , 0.229364 , 0.172965 , 0.219379 , 0.185804 , 0.207922 , 0.26998 , 0.217022 , 0.234048 , 0.172856 , 0.209563 , 0.20651 , 0.171652 , 0.157282 , 0.148898 , 0.222432 , 0.225396 , 0.237698 , 0.20477 , 0.222104 
 844 , 0.203558 , 0.230409 , 0.213192 , 0.203727 , 0.240193 , 0.26386 , 0.229812 , 0.173402 , 0.21988 , 0.186201 , 0.208265 , 0.270518 , 0.217461 , 0.23452 , 0.173262 , 0.209868 , 0.206981 , 0.171988 , 0.157617 , 0.149237 , 0.222776 , 0.225871 , 0.238133 , 0.20512 , 0.222567 
 845 , 0.204044 , 0.230914 , 0.213915 , 0.204153 , 0.240845 , 0.264325 , 0.230248 , 0.173844 , 0.220406 , 0.186618 , 0.208617 , 0.271055 , 0.217961 , 0.23496 , 0.173655 , 0.210267 , 0.207424 , 0.172402 , 0.157939 , 0.149579 , 0.22321 , 0.226311 , 0.238528 , 0.205545 , 0.222991 
 846 , 0.204542 , 0.231426 , 0.214648 , 0.204591 , 0.241503 , 0.264813 , 0.230691 , 0.174292 , 0.220962 , 0.187049 , 0.208989 , 0.271594 , 0.21848 , 0.235407 , 0.174053 , 0.210687 , 0.207877 , 0.172822 , 0.158268 , 0.149929 , 0.223653 , 0.22676 , 0.238931 , 0.205981 , 0.223424 
 847 , 0.204974 , 0.231822 , 0.215303 , 0.204964 , 0.242111 , 0.265239 , 0.231039 , 0.174663 , 0.221365 , 0.187353 , 0.20924 , 0.271946 , 0.218884 , 0.235742 , 0.174355 , 0.211036 , 0.208209 , 0.173185 , 0.1585 , 0.150156 , 0.223964 , 0.22708 , 0.239284 , 0.206294 , 0.223716 
 848 , 0.205379 , 0.232126 , 0.215862 , 0.20528 , 0.242659 , 0.265558 , 0.231313 , 0.174972 , 0.221654 , 0.187587 , 0.209406 , 0.272143 , 0.219184 , 0.236044 , 0.174576 , 0.21131 , 0.208473 , 0.173534 , 0.158648 , 0.150318 , 0.224163 , 0.227307 , 0.239624 , 0.20647 , 0.223964 
 849 , 0.205816 , 0.232444 , 0.21645 , 0.205598 , 0.243226 , 0.26584 , 0.231602 , 0.175284 , 0.22194 , 0.18784 , 0.209592 , 0.27238 , 0.219492 , 0.236388 , 0.174819 , 0.211604 , 0.208779 , 0.173897 , 0.158794 , 0.1505 , 0.224377 , 0.227568 , 0.239985 , 0.206649 , 0.224259 
 850 , 0.206244 , 0.232757 , 0.216992 , 0.205888 , 0.243762 , 0.266098 , 0.231906 , 0.175575 , 0.222247 , 0.188104 , 0.209747 , 0.27263 , 0.219763 , 0.236716 , 0.17506 , 0.211875 , 0.209074 , 0.174239 , 0.158919 , 0.150695 , 0.224602 , 0.227828 , 0.240348 , 0.206828 , 0.224572 
 851 , 0.206575 , 0.233037 , 0.217377 , 0.206081 , 0.244146 , 0.266323 , 0.232218 , 0.175748 , 0.222521 , 0.188337 , 0.209843 , 0.272909 , 0.219905 , 0.236918 , 0.175254 , 0.212094 , 0.20933 , 0.174435 , 0.158992 , 0.150885 , 0.224891 , 0.228061 , 0.24066 , 0.207009 , 0.224871 
 852 , 0.206917 , 0.233345 , 0.217741 , 0.206285 , 0.244545 , 0.266609 , 0.232526 , 0.175955 , 0.222807 , 0.188557 , 0.209929 , 0.273196 , 0.220042 , 0.237108 , 0.175451 , 0.212299 , 0.209583 , 0.174612 , 0.159116 , 0.151057 , 0.225188 , 0.228309 , 0.24098 , 0.207203 , 0.225168 
 853 , 0.20727 , 0.233665 , 0.218116 , 0.206489 , 0.244956 , 0.266906 , 0.232845 , 0.176153 , 0.223095 , 0.188787 , 0.210016 , 0.273495 , 0.220191 , 0.23731 , 0.175639 , 0.212505 , 0.209838 , 0.174799 , 0.159231 , 0.151239 , 0.225486 , 0.228558 , 0.241321 , 0.207398 , 0.225456 
 854 , 0.207826 , 0.234131 , 0.218718 , 0.206801 , 0.245566 , 0.267321 , 0.233304 , 0.176537 , 0.223564 , 0.189222 , 0.210327 , 0.274038 , 0.220609 , 0.237874 , 0.176025 , 0.212789 , 0.210298 , 0.175118 , 0.159617 , 0.1516 , 0.225849 , 0.228971 , 0.241695 , 0.207757 , 0.225898 
 855 , 0.208379 , 0.234594 , 0.21935 , 0.207148 , 0.246165 , 0.267761 , 0.233767 , 0.176896 , 0.224027 , 0.189688 , 0.210605 , 0.274586 , 0.221093 , 0.238474 , 0.176443 , 0.213096 , 0.210733 , 0.175448 , 0.159987 , 0.151991 , 0.226204 , 0.229414 , 0.242039 , 0.208143 , 0.226371 
 856 , 0.208932 , 0.235056 , 0.21999 , 0.207504 , 0.246773 , 0.26821 , 0.234229 , 0.177264 , 0.22451 , 0.190164 , 0.210872 , 0.275152 , 0.221585 , 0.239083 , 0.17686 , 0.213412 , 0.211187 , 0.175777 , 0.160367 , 0.152381 , 0.226558 , 0.229876 , 0.242401 , 0.208538 , 0.226853 
 857 , 0.209334 , 0.235406 , 0.220449 , 0.207738 , 0.247211 , 0.268533 , 0.234549 , 0.177538 , 0.224775 , 0.190426 , 0.211039 , 0.27546 , 0.221917 , 0.239466 , 0.177114 , 0.213571 , 0.211473 , 0.176001 , 0.160531 , 0.152619 , 0.226804 , 0.230184 , 0.242718 , 0.208763 , 0.227169 
 858 , 0.209639 , 0.235663 , 0.220802 , 0.207874 , 0.247565 , 0.268737 , 0.234755 , 0.177758 , 0.224894 , 0.190567 , 0.211187 , 0.275591 , 0.222113 , 0.239716 , 0.177265 , 0.213613 , 0.21167 , 0.176131 , 0.16057 , 0.15275 , 0.226975 , 0.230367 , 0.243039 , 0.20886 , 0.227369 
 859 , 0.209957 , 0.235918 , 0.221176 , 0.208013 , 0.247936 , 0.268944 , 0.234961 , 0.177987 , 0.225014 , 0.190716 , 0.211348 , 0.275732 , 0.222291 , 0.239983 , 0.177414 , 0.213667 , 0.211891 , 0.17627 , 0.16062 , 0.152894 , 0.227165 , 0.23055 , 0.243377 , 0.20895 , 0.22756 
 860 , 0.210299 , 0.236201 , 0.221585 , 0.208184 , 0.248346 , 0.269179 , 0.235173 , 0.17825 , 0.225182 , 0.1909 , 0.211495 , 0.275889 , 0.222484 , 0.240233 , 0.177608 , 0.213728 , 0.212117 , 0.176432 , 0.160689 , 0.15304 , 0.227376 , 0.230746 , 0.243692 , 0.209064 , 0.227771 
 861 , 0.210629 , 0.236545 , 0.22207 , 0.208428 , 0.248828 , 0.26949 , 0.235375 , 0.178586 , 0.22548 , 0.191157 , 0.211551 , 0.276103 , 0.222685 , 0.240451 , 0.177912 , 0.213801 , 0.212394 , 0.176682 , 0.16081 , 0.153195 , 0.227622 , 0.230973 , 0.243931 , 0.209231 , 0.228058 
 862 , 0.210956 , 0.236888 , 0.222521 , 0.208671 , 0.249318 , 0.269845 , 0.235606 , 0.178923 , 0.22585 , 0.191402 , 0.211612 , 0.276323 , 0.222889 , 0.240694 , 0.178227 , 0.213877 , 0.212675 , 0.176956 , 0.160929 , 0.153348 , 0.227896 , 0.231255 , 0.244171 , 0.209436 , 0.228343 
 863 , 0.211294 , 0.237234 , 0.222985 , 0.208924 , 0.249831 , 0.270204 , 0.23584 , 0.17928 , 0.226221 , 0.191657 , 0.211673 , 0.276547 , 0.223104 , 0.240938 , 0.178553 , 0.213943 , 0.212967 , 0.177229 , 0.161047 , 0.153509 , 0.228183 , 0.231538 , 0.244414 , 0.209641 , 0.228651 
 864 , 0.211753 , 0.237678 , 0.223469 , 0.20931 , 0.25042 , 0.270642 , 0.236232 , 0.179567 , 0.22664 , 0.191951 , 0.211893 , 0.277013 , 0.223409 , 0.241307 , 0.178889 , 0.214395 , 0.213348 , 0.177583 , 0.1613 , 0.153782 , 0.228554 , 0.231924 , 0.244767 , 0.209988 , 0.229023 
 865 , 0.212248 , 0.238165 , 0.224017 , 0.209678 , 0.251004 , 0.271072 , 0.236606 , 0.179861 , 0.227027 , 0.19226 , 0.212128 , 0.277511 , 0.223727 , 0.241685 , 0.179191 , 0.214878 , 0.213728 , 0.177932 , 0.161553 , 0.154064 , 0.228916 , 0.232316 , 0.245185 , 0.210308 , 0.229396 
 866 , 0.212749 , 0.23866 , 0.224571 , 0.210051 , 0.251596 , 0.271511 , 0.236996 , 0.180158 , 0.227429 , 0.192583 , 0.212378 , 0.278019 , 0.22405 , 0.24208 , 0.179497 , 0.215366 , 0.214122 , 0.178283 , 0.161828 , 0.154347 , 0.229294 , 0.232714 , 0.245599 , 0.210643 , 0.229786 
 867 , 0.213091 , 0.23893 , 0.225001 , 0.210219 , 0.252005 , 0.271809 , 0.237223 , 0.180332 , 0.227662 , 0.192825 , 0.212508 , 0.278306 , 0.224218 , 0.242364 , 0.179659 , 0.215601 , 0.214386 , 0.178464 , 0.161995 , 0.154493 , 0.2295 , 0.232995 , 0.24595 , 0.210821 , 0.229982 
 868 , 0.213348 , 0.239081 , 0.225364 , 0.210298 , 0.252336 , 0.272051 , 0.237401 , 0.180448 , 0.22783 , 0.193048 , 0.212593 , 0.278462 , 0.224338 , 0.242584 , 0.179764 , 0.215713 , 0.214575 , 0.178596 , 0.162112 , 0.154574 , 0.229621 , 0.233184 , 0.246237 , 0.210952 , 0.230114 
 869 , 0.213599 , 0.23923 , 0.225738 , 0.21038 , 0.252682 , 0.272289 , 0.237595 , 0.180571 , 0.227999 , 0.193275 , 0.21267 , 0.278606 , 0.224467 , 0.242803 , 0.179884 , 0.215839 , 0.214769 , 0.178734 , 0.162235 , 0.154646 , 0.229745 , 0.233367 , 0.246526 , 0.211096 , 0.230239 
 870 , 0.21392 , 0.239485 , 0.226202 , 0.210541 , 0.253113 , 0.272557 , 0.237836 , 0.180767 , 0.228245 , 0.193525 , 0.212827 , 0.27884 , 0.224715 , 0.243067 , 0.180069 , 0.216024 , 0.215013 , 0.178946 , 0.162425 , 0.154777 , 0.229925 , 0.233597 , 0.246881 , 0.21131 , 0.230461 
