  time  ,6:43 AM",6:58 AM",7:07 AM",7:20 AM",7:28 AM",7:41 AM",7:50 AM",8:01 AM",8:08 AM",8:16 AM",9:12 AM",9:20 AM",9:27 AM",9:34 AM",9:41 AM",9:55 AM",0:02 AM",0:10 AM",0:18 AM",0:27 AM",0:58 AM",1:10 AM",1:19 AM",1:27 AM",1:38 AM",1:53 AM",2:03 AM",2:11 AM",2:29 AM",2:39 AM",3:15 AM",3:24 AM",3:34 AM",3:43 AM",3:53 AM",4:33 AM",4:40 AM",4:49 AM",4:57 AM",5:05 AM"
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 578 , 0.059772 , 0.050179 , 0.037398 , 0.059167 , 0.097053 , 0.061122 , 0.109654 , 0.098201 , 0.064086 , 0.074519 , 0.059996 , 0.073 , 0.06586 , 0.070386 , 0.063002 , 0.089924 , 0.070046 , 0.05616 , 0.09989 , 0.087714 , 0.088161 , 0.029355 , 0.060325 , 0.056266 , 0.040574 , 0.056298 , 0.084283 , 0.078099 , 0.081457 , 0.061037 , 0.035963 , 0.057616 , 0.074413 , 0.067284 , 0.02944 , 0.067316 , 0.073531 , 0.08798 , 0.094822 , 0.045175 
 579 , 0.059369 , 0.049868 , 0.037223 , 0.05902 , 0.096519 , 0.060724 , 0.109565 , 0.098254 , 0.063676 , 0.074172 , 0.05938 , 0.072214 , 0.06522 , 0.069897 , 0.062628 , 0.08963 , 0.069696 , 0.055888 , 0.099714 , 0.087461 , 0.088202 , 0.029245 , 0.059845 , 0.055803 , 0.040186 , 0.055835 , 0.08416 , 0.077706 , 0.081071 , 0.060702 , 0.03589 , 0.057486 , 0.074426 , 0.066945 , 0.029309 , 0.066956 , 0.073145 , 0.08744 , 0.094582 , 0.04482 
 580 , 0.058956 , 0.049546 , 0.037059 , 0.058871 , 0.095994 , 0.060315 , 0.109481 , 0.098312 , 0.063255 , 0.073813 , 0.058776 , 0.071421 , 0.064593 , 0.069398 , 0.062264 , 0.089334 , 0.069356 , 0.055615 , 0.099534 , 0.087206 , 0.088259 , 0.029146 , 0.059377 , 0.055341 , 0.039809 , 0.055373 , 0.084045 , 0.077311 , 0.080673 , 0.060368 , 0.035816 , 0.057354 , 0.074445 , 0.066595 , 0.029177 , 0.066595 , 0.072759 , 0.0869 , 0.09435 , 0.044456 
 581 , 0.058613 , 0.049263 , 0.036853 , 0.05875 , 0.095623 , 0.05998 , 0.109443 , 0.098326 , 0.062925 , 0.073579 , 0.058276 , 0.070729 , 0.064061 , 0.068962 , 0.061915 , 0.089113 , 0.069067 , 0.055437 , 0.099357 , 0.086978 , 0.088314 , 0.029038 , 0.05896 , 0.054942 , 0.039514 , 0.054985 , 0.083928 , 0.076966 , 0.08031 , 0.060064 , 0.035738 , 0.057225 , 0.074463 , 0.066301 , 0.029038 , 0.06627 , 0.072422 , 0.086452 , 0.094119 , 0.044173 
 582 , 0.058282 , 0.048986 , 0.036648 , 0.058639 , 0.095287 , 0.059657 , 0.10943 , 0.09833 , 0.062615 , 0.07338 , 0.05781 , 0.070044 , 0.063549 , 0.068543 , 0.061577 , 0.088908 , 0.068785 , 0.055282 , 0.09919 , 0.086768 , 0.088383 , 0.028947 , 0.058566 , 0.054558 , 0.03924 , 0.054621 , 0.083809 , 0.076633 , 0.079948 , 0.059783 , 0.035662 , 0.057107 , 0.074482 , 0.066025 , 0.028884 , 0.065962 , 0.0721 , 0.086023 , 0.093892 , 0.043908 
 583 , 0.05795 , 0.048709 , 0.036432 , 0.058526 , 0.094948 , 0.059332 , 0.109412 , 0.098339 , 0.062304 , 0.073168 , 0.057333 , 0.069358 , 0.063037 , 0.068123 , 0.061226 , 0.08871 , 0.068511 , 0.055135 , 0.099009 , 0.086554 , 0.088448 , 0.028844 , 0.05816 , 0.054172 , 0.038965 , 0.054245 , 0.083686 , 0.076297 , 0.079584 , 0.059489 , 0.035584 , 0.056987 , 0.074508 , 0.065737 , 0.02874 , 0.065643 , 0.071776 , 0.085591 , 0.09366 , 0.043633 
 584 , 0.057664 , 0.048467 , 0.036266 , 0.058459 , 0.094642 , 0.059056 , 0.109385 , 0.098429 , 0.062059 , 0.072972 , 0.056931 , 0.068787 , 0.062613 , 0.067761 , 0.060949 , 0.088542 , 0.068295 , 0.055006 , 0.09889 , 0.086386 , 0.088531 , 0.028774 , 0.057831 , 0.053845 , 0.038736 , 0.053939 , 0.083613 , 0.076017 , 0.079302 , 0.059254 , 0.035544 , 0.056879 , 0.074531 , 0.065512 , 0.028617 , 0.065396 , 0.071518 , 0.085235 , 0.093512 , 0.043392 
 585 , 0.057461 , 0.048264 , 0.036169 , 0.058444 , 0.094363 , 0.058832 , 0.109356 , 0.0986 , 0.061887 , 0.07281 , 0.056624 , 0.068373 , 0.062305 , 0.067463 , 0.060757 , 0.08843 , 0.068175 , 0.054918 , 0.09883 , 0.086286 , 0.08864 , 0.02872 , 0.057586 , 0.05359 , 0.038555 , 0.053694 , 0.083597 , 0.075812 , 0.079129 , 0.059072 , 0.035531 , 0.056812 , 0.074546 , 0.06536 , 0.028542 , 0.065245 , 0.071324 , 0.084967 , 0.093452 , 0.0432 
 586 , 0.057248 , 0.048052 , 0.036073 , 0.05844 , 0.094084 , 0.058618 , 0.109338 , 0.098782 , 0.061715 , 0.072637 , 0.056306 , 0.06794 , 0.061987 , 0.067155 , 0.060564 , 0.08832 , 0.068055 , 0.054821 , 0.098771 , 0.086185 , 0.088749 , 0.028655 , 0.057342 , 0.053335 , 0.038374 , 0.05344 , 0.08358 , 0.075598 , 0.078946 , 0.05889 , 0.035518 , 0.056746 , 0.074562 , 0.065209 , 0.028456 , 0.065084 , 0.07112 , 0.084689 , 0.093394 , 0.042999 
 587 , 0.057036 , 0.047851 , 0.035977 , 0.058427 , 0.093808 , 0.058406 , 0.109322 , 0.098975 , 0.061545 , 0.072477 , 0.05599 , 0.067528 , 0.06167 , 0.066859 , 0.060383 , 0.088211 , 0.067936 , 0.054745 , 0.098714 , 0.086087 , 0.08887 , 0.028612 , 0.057109 , 0.053081 , 0.038195 , 0.053196 , 0.083576 , 0.075395 , 0.078764 , 0.05872 , 0.035506 , 0.05668 , 0.0746 , 0.06506 , 0.028382 , 0.064934 , 0.070939 , 0.084424 , 0.093347 , 0.042808 
 588 , 0.056921 , 0.047773 , 0.035932 , 0.058451 , 0.093618 , 0.058325 , 0.109452 , 0.099214 , 0.061458 , 0.07244 , 0.055747 , 0.067274 , 0.061427 , 0.066666 , 0.060285 , 0.0882 , 0.067872 , 0.054762 , 0.098774 , 0.086094 , 0.089007 , 0.028607 , 0.056984 , 0.052992 , 0.038101 , 0.053044 , 0.083663 , 0.075343 , 0.078675 , 0.058671 , 0.035576 , 0.056701 , 0.074746 , 0.065 , 0.028387 , 0.064864 , 0.070889 , 0.08425 , 0.093367 , 0.04268 
 589 , 0.056789 , 0.047694 , 0.035889 , 0.05847 , 0.093413 , 0.058239 , 0.109567 , 0.099452 , 0.061369 , 0.072397 , 0.055487 , 0.067019 , 0.061159 , 0.066463 , 0.060182 , 0.088193 , 0.067797 , 0.054773 , 0.098833 , 0.086103 , 0.089139 , 0.0286 , 0.056852 , 0.052882 , 0.038 , 0.052882 , 0.08374 , 0.075275 , 0.078583 , 0.058606 , 0.035637 , 0.056726 , 0.074897 , 0.06494 , 0.028379 , 0.064782 , 0.070842 , 0.084076 , 0.093382 , 0.042558 
 590 , 0.056661 , 0.047607 , 0.035837 , 0.058482 , 0.093203 , 0.058156 , 0.109689 , 0.099698 , 0.061272 , 0.072358 , 0.055229 , 0.066767 , 0.060893 , 0.066251 , 0.060082 , 0.08817 , 0.067715 , 0.054797 , 0.098898 , 0.086107 , 0.089276 , 0.028593 , 0.056713 , 0.052776 , 0.0379 , 0.052713 , 0.083833 , 0.075221 , 0.078495 , 0.058556 , 0.03571 , 0.056745 , 0.075053 , 0.064872 , 0.028383 , 0.064693 , 0.070799 , 0.083885 , 0.093392 , 0.042427 
 591 , 0.056581 , 0.047569 , 0.035827 , 0.058521 , 0.093157 , 0.05812 , 0.109863 , 0.099945 , 0.06124 , 0.072424 , 0.055085 , 0.066553 , 0.060745 , 0.066163 , 0.060049 , 0.088213 , 0.067712 , 0.054832 , 0.099007 , 0.086147 , 0.089415 , 0.028617 , 0.056645 , 0.052734 , 0.037861 , 0.052639 , 0.083965 , 0.075217 , 0.078474 , 0.058542 , 0.035764 , 0.056792 , 0.075154 , 0.064866 , 0.028396 , 0.064697 , 0.070779 , 0.083776 , 0.093484 , 0.042352 
 592 , 0.056539 , 0.047546 , 0.035824 , 0.058571 , 0.093178 , 0.058105 , 0.110074 , 0.100192 , 0.061216 , 0.072526 , 0.054973 , 0.066336 , 0.060644 , 0.066104 , 0.060041 , 0.088269 , 0.067733 , 0.054878 , 0.099113 , 0.086174 , 0.089559 , 0.028661 , 0.056592 , 0.052709 , 0.037823 , 0.052593 , 0.0841 , 0.075245 , 0.078472 , 0.058571 , 0.035834 , 0.056846 , 0.075234 , 0.064876 , 0.028407 , 0.064707 , 0.070759 , 0.083698 , 0.093622 , 0.042278 
 593 , 0.056489 , 0.047526 , 0.035822 , 0.058624 , 0.093182 , 0.058082 , 0.110281 , 0.100436 , 0.061205 , 0.072643 , 0.054854 , 0.066122 , 0.060535 , 0.066058 , 0.060026 , 0.088329 , 0.067747 , 0.054939 , 0.099225 , 0.086205 , 0.089709 , 0.028707 , 0.056542 , 0.052687 , 0.037787 , 0.052538 , 0.08424 , 0.075276 , 0.078462 , 0.058581 , 0.035896 , 0.056903 , 0.075308 , 0.06489 , 0.02842 , 0.06472 , 0.070742 , 0.083624 , 0.093756 , 0.042216 
 594 , 0.056469 , 0.047524 , 0.035843 , 0.058663 , 0.093153 , 0.058098 , 0.110478 , 0.100692 , 0.061197 , 0.072719 , 0.054797 , 0.065967 , 0.060462 , 0.065999 , 0.060036 , 0.088425 , 0.06781 , 0.05501 , 0.099361 , 0.086253 , 0.089852 , 0.028762 , 0.05649 , 0.052689 , 0.037781 , 0.052508 , 0.084379 , 0.075327 , 0.078469 , 0.05862 , 0.035981 , 0.056969 , 0.075413 , 0.064924 , 0.028431 , 0.064743 , 0.070749 , 0.083559 , 0.093888 , 0.042168 
 595 , 0.056487 , 0.047519 , 0.035903 , 0.058696 , 0.093041 , 0.058141 , 0.110667 , 0.100973 , 0.061205 , 0.072767 , 0.0548 , 0.065913 , 0.060437 , 0.065967 , 0.060074 , 0.088557 , 0.06792 , 0.055131 , 0.099543 , 0.086369 , 0.089988 , 0.028836 , 0.056465 , 0.052739 , 0.037836 , 0.052504 , 0.084554 , 0.075404 , 0.07849 , 0.058675 , 0.036074 , 0.057031 , 0.075564 , 0.064974 , 0.028473 , 0.064792 , 0.070814 , 0.083539 , 0.094023 , 0.042159 
 596 , 0.056516 , 0.047514 , 0.035965 , 0.058721 , 0.092931 , 0.058197 , 0.110849 , 0.101258 , 0.061226 , 0.072818 , 0.054793 , 0.065861 , 0.060402 , 0.065925 , 0.060113 , 0.088692 , 0.068044 , 0.055253 , 0.099728 , 0.086487 , 0.090126 , 0.028911 , 0.056431 , 0.052791 , 0.037892 , 0.052492 , 0.084732 , 0.075494 , 0.078523 , 0.058732 , 0.036179 , 0.057105 , 0.075719 , 0.065026 , 0.028504 , 0.064844 , 0.070881 , 0.083511 , 0.094162 , 0.042162 
 597 , 0.056534 , 0.047508 , 0.036026 , 0.058744 , 0.092817 , 0.058251 , 0.111039 , 0.101552 , 0.061245 , 0.072878 , 0.054784 , 0.065795 , 0.060365 , 0.065881 , 0.06015 , 0.088814 , 0.068156 , 0.055375 , 0.099911 , 0.086614 , 0.090252 , 0.028986 , 0.056405 , 0.052842 , 0.037936 , 0.052488 , 0.084919 , 0.075582 , 0.078555 , 0.058787 , 0.036283 , 0.057167 , 0.075872 , 0.065076 , 0.028546 , 0.064894 , 0.070946 , 0.083481 , 0.094298 , 0.042153 
 598 , 0.056469 , 0.047455 , 0.036043 , 0.058727 , 0.092705 , 0.058308 , 0.111184 , 0.101762 , 0.061255 , 0.07299 , 0.054619 , 0.065633 , 0.06019 , 0.065816 , 0.060158 , 0.088865 , 0.068203 , 0.055458 , 0.100084 , 0.086682 , 0.090318 , 0.029041 , 0.056361 , 0.052833 , 0.037936 , 0.052478 , 0.085079 , 0.075614 , 0.078551 , 0.058792 , 0.036366 , 0.057168 , 0.076001 , 0.065106 , 0.028557 , 0.064934 , 0.070978 , 0.083423 , 0.094448 , 0.042109 
 599 , 0.056402 , 0.047399 , 0.036067 , 0.058709 , 0.092587 , 0.058375 , 0.111338 , 0.101968 , 0.061265 , 0.073104 , 0.05445 , 0.065459 , 0.060014 , 0.06575 , 0.060154 , 0.088921 , 0.068241 , 0.055539 , 0.100253 , 0.086754 , 0.090377 , 0.029101 , 0.056316 , 0.052822 , 0.037932 , 0.052477 , 0.085244 , 0.075659 , 0.078559 , 0.058796 , 0.036444 , 0.057168 , 0.076133 , 0.065136 , 0.028562 , 0.064974 , 0.071001 , 0.083368 , 0.094593 , 0.042072 
 600 , 0.056347 , 0.047343 , 0.036091 , 0.058693 , 0.09246 , 0.058433 , 0.111483 , 0.102188 , 0.061276 , 0.07322 , 0.054283 , 0.065297 , 0.059838 , 0.065686 , 0.060152 , 0.088968 , 0.068291 , 0.055623 , 0.100426 , 0.086828 , 0.090438 , 0.029163 , 0.056271 , 0.052812 , 0.037918 , 0.052467 , 0.085423 , 0.075695 , 0.078559 , 0.058801 , 0.036523 , 0.057168 , 0.076268 , 0.065167 , 0.028579 , 0.065005 , 0.071015 , 0.083315 , 0.09474 , 0.042036 
 601 , 0.056273 , 0.047302 , 0.036089 , 0.058722 , 0.092329 , 0.058407 , 0.111571 , 0.102438 , 0.0613 , 0.073283 , 0.05415 , 0.06507 , 0.059697 , 0.065569 , 0.060087 , 0.08896 , 0.06831 , 0.055666 , 0.100574 , 0.086858 , 0.090488 , 0.029187 , 0.056186 , 0.052741 , 0.037898 , 0.052416 , 0.085601 , 0.075688 , 0.078537 , 0.058765 , 0.036609 , 0.057172 , 0.076392 , 0.065157 , 0.02857 , 0.065005 , 0.071029 , 0.083207 , 0.094832 , 0.04195 
 602 , 0.056212 , 0.047272 , 0.036095 , 0.058775 , 0.092209 , 0.058362 , 0.11163 , 0.102691 , 0.061328 , 0.073308 , 0.054017 , 0.064825 , 0.059557 , 0.065433 , 0.060002 , 0.088939 , 0.068323 , 0.055701 , 0.100725 , 0.086875 , 0.090536 , 0.029197 , 0.056081 , 0.052649 , 0.037876 , 0.052355 , 0.085778 , 0.075655 , 0.078511 , 0.058699 , 0.036703 , 0.057157 , 0.076513 , 0.065129 , 0.028557 , 0.064999 , 0.071027 , 0.083074 , 0.094892 , 0.041863 
 603 , 0.05614 , 0.047242 , 0.036091 , 0.058819 , 0.092078 , 0.058296 , 0.111692 , 0.102947 , 0.061367 , 0.073347 , 0.053896 , 0.064569 , 0.059429 , 0.065288 , 0.059919 , 0.088909 , 0.068337 , 0.055726 , 0.100867 , 0.086883 , 0.090575 , 0.029197 , 0.055987 , 0.052557 , 0.037855 , 0.052296 , 0.085958 , 0.075623 , 0.078476 , 0.058645 , 0.036788 , 0.057153 , 0.076625 , 0.065113 , 0.028544 , 0.064983 , 0.071038 , 0.082941 , 0.094964 , 0.041765 
 604 , 0.05606 , 0.047228 , 0.036114 , 0.058855 , 0.091912 , 0.058265 , 0.11176 , 0.103223 , 0.061355 , 0.073375 , 0.053735 , 0.064325 , 0.05927 , 0.065122 , 0.059827 , 0.088867 , 0.068331 , 0.055744 , 0.101007 , 0.086901 , 0.090657 , 0.029226 , 0.055875 , 0.052436 , 0.037785 , 0.052217 , 0.086105 , 0.07558 , 0.078419 , 0.058571 , 0.036879 , 0.057141 , 0.07677 , 0.065078 , 0.028527 , 0.064969 , 0.071039 , 0.082797 , 0.095013 , 0.041682 
 605 , 0.05597 , 0.047219 , 0.036161 , 0.05889 , 0.091715 , 0.058245 , 0.111852 , 0.103528 , 0.061285 , 0.073405 , 0.053541 , 0.064075 , 0.059076 , 0.064917 , 0.059732 , 0.088838 , 0.068297 , 0.055773 , 0.101132 , 0.086935 , 0.090796 , 0.029259 , 0.05574 , 0.052305 , 0.037681 , 0.052141 , 0.08618 , 0.075549 , 0.078338 , 0.058507 , 0.03697 , 0.057151 , 0.076938 , 0.065048 , 0.028515 , 0.06495 , 0.071042 , 0.082647 , 0.095062 , 0.04163 
 606 , 0.055868 , 0.047221 , 0.036219 , 0.058925 , 0.091517 , 0.058224 , 0.111944 , 0.103845 , 0.061205 , 0.073424 , 0.053336 , 0.063824 , 0.058893 , 0.064701 , 0.059627 , 0.088799 , 0.068262 , 0.055802 , 0.101259 , 0.086969 , 0.090936 , 0.029293 , 0.055616 , 0.052164 , 0.037567 , 0.052054 , 0.086257 , 0.075506 , 0.078257 , 0.058443 , 0.037063 , 0.057161 , 0.077117 , 0.065029 , 0.028504 , 0.06492 , 0.071046 , 0.082498 , 0.0951 , 0.041567 
 607 , 0.055766 , 0.047202 , 0.036266 , 0.058951 , 0.091319 , 0.058193 , 0.112027 , 0.104143 , 0.061125 , 0.073444 , 0.05312 , 0.063562 , 0.058687 , 0.064473 , 0.059522 , 0.088761 , 0.068228 , 0.055832 , 0.101387 , 0.086993 , 0.091077 , 0.029316 , 0.05547 , 0.052022 , 0.037441 , 0.051956 , 0.086334 , 0.075453 , 0.078165 , 0.058369 , 0.037156 , 0.057172 , 0.077287 , 0.064989 , 0.028493 , 0.064891 , 0.071039 , 0.082338 , 0.09514 , 0.041504 
 608 , 0.055525 , 0.047057 , 0.03617 , 0.058934 , 0.091101 , 0.057988 , 0.112018 , 0.104221 , 0.060925 , 0.073363 , 0.052743 , 0.06308 , 0.058296 , 0.064169 , 0.059297 , 0.088583 , 0.068073 , 0.055723 , 0.10135 , 0.086856 , 0.091145 , 0.029297 , 0.055206 , 0.051731 , 0.037259 , 0.05172 , 0.086361 , 0.075243 , 0.077926 , 0.05823 , 0.037182 , 0.057131 , 0.077355 , 0.06484 , 0.028406 , 0.064774 , 0.070855 , 0.08205 , 0.095038 , 0.041317 
 609 , 0.055286 , 0.046894 , 0.036068 , 0.058921 , 0.090881 , 0.057764 , 0.112004 , 0.104284 , 0.060727 , 0.073271 , 0.052357 , 0.062588 , 0.057907 , 0.063855 , 0.059064 , 0.088414 , 0.067907 , 0.055628 , 0.101311 , 0.086718 , 0.091222 , 0.029273 , 0.054934 , 0.051432 , 0.03707 , 0.051476 , 0.086388 , 0.075033 , 0.077676 , 0.058073 , 0.037203 , 0.057081 , 0.077434 , 0.064681 , 0.028315 , 0.064648 , 0.070661 , 0.081762 , 0.094923 , 0.041123 
 610 , 0.055048 , 0.046743 , 0.035967 , 0.058909 , 0.090662 , 0.057541 , 0.111982 , 0.104361 , 0.060519 , 0.073181 , 0.051971 , 0.062085 , 0.057519 , 0.063541 , 0.05882 , 0.088236 , 0.067743 , 0.055522 , 0.101262 , 0.08657 , 0.091302 , 0.02925 , 0.054651 , 0.051133 , 0.036883 , 0.051232 , 0.086405 , 0.074824 , 0.077416 , 0.057927 , 0.037236 , 0.057034 , 0.077504 , 0.064523 , 0.028224 , 0.064523 , 0.070467 , 0.081475 , 0.094821 , 0.04093 
 611 , 0.054816 , 0.046561 , 0.0359 , 0.058922 , 0.090408 , 0.057333 , 0.11195 , 0.104479 , 0.060356 , 0.073037 , 0.051638 , 0.061581 , 0.057178 , 0.063237 , 0.058602 , 0.088035 , 0.067563 , 0.05539 , 0.101201 , 0.086424 , 0.09139 , 0.029224 , 0.054353 , 0.050832 , 0.036662 , 0.050965 , 0.08638 , 0.074615 , 0.077187 , 0.057763 , 0.037236 , 0.057001 , 0.077573 , 0.064341 , 0.028153 , 0.064352 , 0.070278 , 0.08116 , 0.09469 , 0.040734 
 612 , 0.054603 , 0.046367 , 0.035835 , 0.058953 , 0.090151 , 0.057109 , 0.111922 , 0.104614 , 0.0602 , 0.072863 , 0.051335 , 0.061083 , 0.056855 , 0.062949 , 0.058379 , 0.087822 , 0.067376 , 0.055254 , 0.101125 , 0.086276 , 0.091487 , 0.029189 , 0.054051 , 0.05054 , 0.036431 , 0.050695 , 0.086354 , 0.074431 , 0.076948 , 0.057584 , 0.037237 , 0.056977 , 0.077632 , 0.064153 , 0.028096 , 0.064175 , 0.070092 , 0.080856 , 0.094567 , 0.040549 
 613 , 0.054379 , 0.046163 , 0.035771 , 0.058984 , 0.089896 , 0.056897 , 0.111884 , 0.104761 , 0.060045 , 0.07269 , 0.051033 , 0.060575 , 0.056533 , 0.062651 , 0.058167 , 0.087621 , 0.06719 , 0.055119 , 0.10105 , 0.08613 , 0.091585 , 0.029155 , 0.053739 , 0.050249 , 0.03619 , 0.050415 , 0.086318 , 0.074236 , 0.07671 , 0.057416 , 0.037228 , 0.056941 , 0.077692 , 0.063976 , 0.028029 , 0.063987 , 0.069896 , 0.080531 , 0.094435 , 0.040354 
 614 , 0.054169 , 0.045967 , 0.035678 , 0.058993 , 0.089659 , 0.056674 , 0.111881 , 0.104893 , 0.059854 , 0.072526 , 0.050713 , 0.060096 , 0.056167 , 0.062359 , 0.057944 , 0.087407 , 0.066996 , 0.054963 , 0.100952 , 0.085983 , 0.091712 , 0.029099 , 0.053418 , 0.049952 , 0.035954 , 0.050117 , 0.08627 , 0.074017 , 0.076478 , 0.057226 , 0.037213 , 0.056884 , 0.077759 , 0.063784 , 0.027951 , 0.063795 , 0.0697 , 0.080243 , 0.094295 , 0.040171 
 615 , 0.053975 , 0.04577 , 0.035524 , 0.058938 , 0.089455 , 0.056446 , 0.111954 , 0.104984 , 0.059611 , 0.07236 , 0.050347 , 0.059655 , 0.055718 , 0.062059 , 0.057692 , 0.087205 , 0.066802 , 0.054791 , 0.100793 , 0.085826 , 0.09187 , 0.028973 , 0.053093 , 0.049652 , 0.035711 , 0.049784 , 0.086201 , 0.073761 , 0.076253 , 0.05703 , 0.037167 , 0.056799 , 0.077808 , 0.063592 , 0.027815 , 0.063592 , 0.069482 , 0.079992 , 0.09412 , 0.039969 
 616 , 0.053785 , 0.045576 , 0.035372 , 0.058876 , 0.089234 , 0.056221 , 0.112022 , 0.10508 , 0.059361 , 0.072188 , 0.049984 , 0.059207 , 0.055273 , 0.061752 , 0.057444 , 0.086998 , 0.066601 , 0.054612 , 0.100639 , 0.085664 , 0.092022 , 0.028849 , 0.052772 , 0.049356 , 0.03546 , 0.049455 , 0.086127 , 0.073499 , 0.076022 , 0.056816 , 0.037124 , 0.056694 , 0.077863 , 0.063394 , 0.027692 , 0.063394 , 0.069267 , 0.079736 , 0.09394 , 0.039769 
 617 , 0.053594 , 0.045381 , 0.035208 , 0.058824 , 0.089033 , 0.055983 , 0.112098 , 0.105184 , 0.059121 , 0.072024 , 0.04962 , 0.058746 , 0.054816 , 0.061444 , 0.057194 , 0.086788 , 0.066398 , 0.054431 , 0.100483 , 0.08551 , 0.092171 , 0.028724 , 0.052449 , 0.049058 , 0.035219 , 0.049124 , 0.08605 , 0.073235 , 0.075789 , 0.056611 , 0.03708 , 0.0566 , 0.077925 , 0.063194 , 0.027557 , 0.063194 , 0.06904 , 0.079477 , 0.093768 , 0.039568 
 618 , 0.053433 , 0.045211 , 0.035076 , 0.058863 , 0.08896 , 0.055753 , 0.112231 , 0.105295 , 0.059017 , 0.0719 , 0.049333 , 0.058303 , 0.054488 , 0.061249 , 0.057006 , 0.086718 , 0.066217 , 0.054302 , 0.100381 , 0.085421 , 0.092357 , 0.028635 , 0.052235 , 0.048827 , 0.03501 , 0.048882 , 0.086003 , 0.073032 , 0.075594 , 0.056478 , 0.037044 , 0.056566 , 0.077979 , 0.06304 , 0.027492 , 0.063029 , 0.068866 , 0.079265 , 0.093621 , 0.039429 
 619 , 0.053281 , 0.045036 , 0.034924 , 0.058903 , 0.088876 , 0.055521 , 0.11236 , 0.105399 , 0.058914 , 0.071792 , 0.049055 , 0.05786 , 0.05416 , 0.061044 , 0.056806 , 0.086658 , 0.066028 , 0.05416 , 0.100283 , 0.08534 , 0.092543 , 0.028535 , 0.052008 , 0.048593 , 0.034804 , 0.048637 , 0.085955 , 0.072835 , 0.075393 , 0.056334 , 0.03701 , 0.056531 , 0.078039 , 0.062877 , 0.027437 , 0.062866 , 0.068696 , 0.079049 , 0.093476 , 0.039283 
 620 , 0.053118 , 0.044861 , 0.034783 , 0.058941 , 0.088801 , 0.05529 , 0.112498 , 0.105513 , 0.05881 , 0.071672 , 0.048765 , 0.057406 , 0.053831 , 0.060827 , 0.056605 , 0.086586 , 0.065839 , 0.054018 , 0.100173 , 0.085248 , 0.092727 , 0.028434 , 0.051791 , 0.048359 , 0.034586 , 0.048392 , 0.085917 , 0.072637 , 0.075181 , 0.0562 , 0.036966 , 0.056496 , 0.078098 , 0.062702 , 0.027371 , 0.062702 , 0.068525 , 0.078833 , 0.09333 , 0.039148 
 621 , 0.053058 , 0.044754 , 0.034718 , 0.058985 , 0.088719 , 0.05514 , 0.112668 , 0.105689 , 0.058689 , 0.071573 , 0.048577 , 0.05709 , 0.053617 , 0.060661 , 0.056476 , 0.086571 , 0.065712 , 0.053902 , 0.100112 , 0.085202 , 0.092958 , 0.028353 , 0.051623 , 0.048183 , 0.034401 , 0.048183 , 0.085903 , 0.072504 , 0.075068 , 0.056104 , 0.036931 , 0.056487 , 0.078157 , 0.0626 , 0.027345 , 0.0626 , 0.068418 , 0.078694 , 0.093265 , 0.039013 
 622 , 0.053043 , 0.044658 , 0.034665 , 0.059019 , 0.088627 , 0.055002 , 0.112839 , 0.105899 , 0.058537 , 0.071475 , 0.048435 , 0.056841 , 0.053448 , 0.06054 , 0.056381 , 0.086558 , 0.065619 , 0.05382 , 0.100065 , 0.085179 , 0.093224 , 0.028262 , 0.051477 , 0.048041 , 0.034238 , 0.048008 , 0.085913 , 0.072395 , 0.075 , 0.056042 , 0.036909 , 0.056491 , 0.078229 , 0.062511 , 0.027331 , 0.062522 , 0.068345 , 0.078601 , 0.093246 , 0.038901 
 623 , 0.053027 , 0.044563 , 0.034622 , 0.059063 , 0.088524 , 0.054864 , 0.11302 , 0.10612 , 0.058396 , 0.071377 , 0.048292 , 0.056592 , 0.053289 , 0.060409 , 0.056286 , 0.086545 , 0.065537 , 0.053738 , 0.100017 , 0.085145 , 0.093489 , 0.028181 , 0.051321 , 0.047898 , 0.034075 , 0.047833 , 0.085911 , 0.072274 , 0.074931 , 0.05598 , 0.036886 , 0.056483 , 0.078288 , 0.062432 , 0.027328 , 0.062454 , 0.068271 , 0.078518 , 0.093216 , 0.038778 
 624 , 0.053011 , 0.044455 , 0.034565 , 0.059087 , 0.088472 , 0.054749 , 0.113235 , 0.106329 , 0.058279 , 0.071327 , 0.048148 , 0.056377 , 0.05311 , 0.060311 , 0.056213 , 0.08656 , 0.065458 , 0.053667 , 0.099991 , 0.085129 , 0.09374 , 0.028118 , 0.051197 , 0.047766 , 0.033931 , 0.047689 , 0.085937 , 0.07219 , 0.074878 , 0.055929 , 0.036871 , 0.056497 , 0.078353 , 0.062366 , 0.027298 , 0.062388 , 0.068223 , 0.078473 , 0.093215 , 0.038685 
