JUL13WSG100005.spu,JUL13WSG100004.spu,JUL13WSG100003.spu,
Wavelength,JUL13WSG100006.spu,JUL13WSG100007.spu,JUL13WSG100008.spu,JUL13WSG100009.spu,JUL13WSG100010.spu,JUL13WSG100011.spu,JUL13WSG100012.spu,JUL13WSG100013.spu,JUL13WSG100014.spu,JUL13WSG100015.spu,JUL13WSG100016.spu,JUL13WSG100017.spu,JUL13WSG100018.spu,JUL13WSG100019.spu,JUL13WSG100020.spu,JUL13WSG100021.spu,JUL13WSG100022.spu,JUL13WSG100023.spu,JUL13WSG100024.spu,JUL13WSG100025.spu,JUL13WSG100026.spu,JUL13WSG100027.spu,JUL13WSG100028.spu,JUL13WSG100029.spu,JUL13WSG100030.spu
  (nm),7/13/2016 ,7/13/2016 ,7/13/2016 ,7/13/2016 ,7/13/2016 ,7/13/2016 ,7/13/2016 ,7/13/2016 ,7/13/2016 ,7/13/2016 ,7/13/2016 ,7/13/2016 ,7/13/2016 ,7/13/2016 ,7/13/2016 ,7/13/2016 ,7/13/2016 ,7/13/2016 ,7/13/2016 ,7/13/2016 ,7/13/2016 ,7/13/2016 ,7/13/2016 ,7/13/2016 ,7/13/2016 
  time  ,:53:32 A,:53:46 A,:53:52 A,:54:01 A,:54:07 A,:54:37 A,:54:45 A,:54:54 A,:55:01 A,:55:10 A,:56:00 A,:56:06 A,:56:13 A,:56:20 A,:56:30 A,:57:06 A,:57:15 A,:57:20 A,:57:26 A,:57:32 A,:58:05 A,:58:12 A,:58:17 A,:58:23 A,:58:29 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,
 375 , 0.005125 , 0.013262 , 0.009765 , 0.011295 , 0.011714 , 0.019721 , 0.021738 , 0.013619 , 0.013524 , 0.008331 , 0.006241 , 0.006531 , 0.008779 , 0.008905 , 0.009456 , 0.01658 , 0.016029 , 0.014017 , 0.012476 , 0.019587 , 0.004197 , 0.007049 , 0.006156 , 0.008715 , 0.006353 
 376 , 0.005023 , 0.013556 , 0.010108 , 0.011404 , 0.012265 , 0.020094 , 0.022111 , 0.013771 , 0.013876 , 0.008564 , 0.006297 , 0.006666 , 0.008906 , 0.009107 , 0.009489 , 0.016802 , 0.016074 , 0.014298 , 0.012487 , 0.02007 , 0.004079 , 0.007044 , 0.006222 , 0.008653 , 0.006511 
 377 , 0.004889 , 0.013769 , 0.01049 , 0.011644 , 0.01294 , 0.020475 , 0.022657 , 0.013942 , 0.014416 , 0.008929 , 0.006472 , 0.006934 , 0.009142 , 0.00947 , 0.009547 , 0.01708 , 0.01611 , 0.014748 , 0.012498 , 0.020651 , 0.003966 , 0.007027 , 0.006245 , 0.008639 , 0.006716 
 378 , 0.004726 , 0.013901 , 0.010788 , 0.011837 , 0.013559 , 0.020759 , 0.023139 , 0.014081 , 0.014891 , 0.009252 , 0.006629 , 0.007186 , 0.009348 , 0.00981 , 0.009577 , 0.017301 , 0.016133 , 0.01512 , 0.012483 , 0.021148 , 0.003826 , 0.006999 , 0.006232 , 0.008661 , 0.006905 
 379 , 0.004672 , 0.013939 , 0.010927 , 0.012075 , 0.01382 , 0.020786 , 0.023469 , 0.014247 , 0.015123 , 0.009404 , 0.00674 , 0.007288 , 0.00945 , 0.009989 , 0.009546 , 0.017436 , 0.01618 , 0.015355 , 0.01253 , 0.021448 , 0.003756 , 0.00703 , 0.006157 , 0.008699 , 0.006978 
 380 , 0.004873 , 0.013902 , 0.010862 , 0.012437 , 0.013457 , 0.020498 , 0.023545 , 0.014513 , 0.014972 , 0.009269 , 0.006787 , 0.007122 , 0.009383 , 0.009868 , 0.009459 , 0.017446 , 0.016297 , 0.01542 , 0.012731 , 0.021443 , 0.003862 , 0.007189 , 0.006008 , 0.008716 , 0.006823 
 381 , 0.005089 , 0.013913 , 0.010842 , 0.012784 , 0.013156 , 0.020353 , 0.023613 , 0.014793 , 0.014885 , 0.009157 , 0.006844 , 0.006979 , 0.009337 , 0.00976 , 0.009426 , 0.017446 , 0.016428 , 0.015534 , 0.012939 , 0.021464 , 0.003975 , 0.007351 , 0.005882 , 0.008704 , 0.006667 
 382 , 0.005315 , 0.013949 , 0.010847 , 0.013127 , 0.012885 , 0.020283 , 0.023676 , 0.015085 , 0.014832 , 0.009057 , 0.00691 , 0.006847 , 0.009302 , 0.009657 , 0.009423 , 0.017442 , 0.016567 , 0.015674 , 0.013151 , 0.021501 , 0.004092 , 0.007516 , 0.005766 , 0.008675 , 0.006507 
 383 , 0.005249 , 0.013943 , 0.010812 , 0.013095 , 0.012921 , 0.020713 , 0.02366 , 0.015054 , 0.014613 , 0.009486 , 0.006908 , 0.006655 , 0.009215 , 0.009684 , 0.009543 , 0.017618 , 0.016486 , 0.015718 , 0.01321 , 0.021512 , 0.003898 , 0.007467 , 0.005794 , 0.008678 , 0.006663 
 384 , 0.005173 , 0.013949 , 0.010772 , 0.013061 , 0.012991 , 0.021156 , 0.023702 , 0.015046 , 0.014404 , 0.009936 , 0.006908 , 0.00647 , 0.009141 , 0.009734 , 0.009677 , 0.017838 , 0.01643 , 0.015786 , 0.013286 , 0.021551 , 0.003695 , 0.007425 , 0.005818 , 0.008698 , 0.006839 
 385 , 0.005098 , 0.01396 , 0.010728 , 0.013036 , 0.013072 , 0.02159 , 0.02378 , 0.015059 , 0.014203 , 0.010385 , 0.006911 , 0.006288 , 0.009076 , 0.009794 , 0.009813 , 0.01808 , 0.016393 , 0.01587 , 0.013377 , 0.021606 , 0.003494 , 0.007392 , 0.005837 , 0.008727 , 0.007018 
 386 , 0.005212 , 0.014059 , 0.010931 , 0.013113 , 0.013134 , 0.021912 , 0.024087 , 0.015212 , 0.014363 , 0.01043 , 0.007056 , 0.006296 , 0.00918 , 0.009936 , 0.009922 , 0.018228 , 0.016508 , 0.016059 , 0.013465 , 0.021808 , 0.003431 , 0.007432 , 0.005949 , 0.008864 , 0.007109 
 387 , 0.005447 , 0.014212 , 0.011287 , 0.013254 , 0.013179 , 0.022143 , 0.024512 , 0.015448 , 0.014751 , 0.010205 , 0.00729 , 0.00643 , 0.00939 , 0.010126 , 0.010006 , 0.018303 , 0.016708 , 0.016301 , 0.013543 , 0.022088 , 0.00346 , 0.007516 , 0.00612 , 0.009061 , 0.007132 
 388 , 0.005672 , 0.01436 , 0.011625 , 0.013394 , 0.013222 , 0.022355 , 0.024894 , 0.015671 , 0.015111 , 0.009992 , 0.007511 , 0.006556 , 0.00959 , 0.010306 , 0.010081 , 0.018376 , 0.016888 , 0.016524 , 0.013613 , 0.022338 , 0.003487 , 0.007595 , 0.006278 , 0.009245 , 0.007146 
 389 , 0.00588 , 0.014573 , 0.01193 , 0.013604 , 0.013335 , 0.022583 , 0.02526 , 0.015929 , 0.015451 , 0.009907 , 0.007648 , 0.006708 , 0.009714 , 0.010452 , 0.010174 , 0.018518 , 0.017079 , 0.016739 , 0.013768 , 0.022584 , 0.003535 , 0.007695 , 0.006415 , 0.009414 , 0.007211 
 390 , 0.006057 , 0.015023 , 0.01216 , 0.014069 , 0.013693 , 0.022896 , 0.02564 , 0.016339 , 0.015766 , 0.010234 , 0.007516 , 0.006962 , 0.009607 , 0.010499 , 0.010343 , 0.018904 , 0.017352 , 0.016962 , 0.014228 , 0.022863 , 0.003662 , 0.007887 , 0.006505 , 0.009568 , 0.007457 
 391 , 0.006228 , 0.015453 , 0.012382 , 0.014516 , 0.014037 , 0.023197 , 0.02601 , 0.016733 , 0.016069 , 0.010549 , 0.00739 , 0.007206 , 0.009505 , 0.010544 , 0.010505 , 0.019272 , 0.017613 , 0.017174 , 0.014666 , 0.023134 , 0.003783 , 0.008069 , 0.00659 , 0.009716 , 0.007692 
 392 , 0.006392 , 0.015863 , 0.0126 , 0.014945 , 0.014367 , 0.023486 , 0.026366 , 0.017112 , 0.016363 , 0.010852 , 0.007272 , 0.00744 , 0.009411 , 0.010587 , 0.010664 , 0.01962 , 0.017863 , 0.017375 , 0.015084 , 0.023396 , 0.0039 , 0.008242 , 0.006669 , 0.009856 , 0.007918 
 393 , 0.006457 , 0.015959 , 0.012747 , 0.015272 , 0.014764 , 0.024006 , 0.026872 , 0.017543 , 0.016565 , 0.011366 , 0.007599 , 0.007618 , 0.009754 , 0.011038 , 0.01083 , 0.020006 , 0.018149 , 0.017648 , 0.01537 , 0.02382 , 0.004054 , 0.008539 , 0.00692 , 0.01025 , 0.008157 
 394 , 0.006502 , 0.015995 , 0.012872 , 0.015556 , 0.01514 , 0.024525 , 0.027365 , 0.017952 , 0.016737 , 0.011877 , 0.007976 , 0.007773 , 0.010143 , 0.011523 , 0.010987 , 0.020369 , 0.01842 , 0.017914 , 0.015615 , 0.024236 , 0.004203 , 0.008832 , 0.007183 , 0.010658 , 0.00838 
 395 , 0.006544 , 0.016031 , 0.01299 , 0.015819 , 0.015491 , 0.025005 , 0.027822 , 0.018328 , 0.016899 , 0.012349 , 0.008321 , 0.007917 , 0.010504 , 0.01197 , 0.01113 , 0.020702 , 0.018668 , 0.018161 , 0.015839 , 0.024622 , 0.004341 , 0.009103 , 0.007422 , 0.011031 , 0.008586 
 396 , 0.006856 , 0.01629 , 0.013309 , 0.016194 , 0.015773 , 0.02552 , 0.028255 , 0.018816 , 0.017258 , 0.01276 , 0.008736 , 0.008179 , 0.010906 , 0.012301 , 0.011421 , 0.021152 , 0.018976 , 0.018605 , 0.016202 , 0.025032 , 0.004536 , 0.009416 , 0.007691 , 0.011432 , 0.008898 
 397 , 0.007393 , 0.016745 , 0.013801 , 0.016655 , 0.015978 , 0.026044 , 0.028649 , 0.019384 , 0.01778 , 0.013099 , 0.00919 , 0.008538 , 0.011333 , 0.012514 , 0.011831 , 0.021684 , 0.019325 , 0.01921 , 0.016669 , 0.025445 , 0.004774 , 0.009749 , 0.007975 , 0.011837 , 0.009296 
 398 , 0.007861 , 0.017137 , 0.014227 , 0.017052 , 0.016158 , 0.026497 , 0.02899 , 0.019874 , 0.018235 , 0.013391 , 0.009582 , 0.008848 , 0.011702 , 0.012695 , 0.012189 , 0.022146 , 0.019627 , 0.019735 , 0.017076 , 0.025801 , 0.004977 , 0.010039 , 0.008222 , 0.012189 , 0.009637 
 399 , 0.008246 , 0.01751 , 0.014598 , 0.01741 , 0.01635 , 0.02693 , 0.029328 , 0.020302 , 0.018618 , 0.013667 , 0.009932 , 0.00911 , 0.012023 , 0.012875 , 0.01251 , 0.02256 , 0.01991 , 0.02019 , 0.017441 , 0.026141 , 0.005165 , 0.010306 , 0.008451 , 0.012507 , 0.009938 
 400 , 0.008402 , 0.018042 , 0.014901 , 0.017789 , 0.016792 , 0.02758 , 0.029932 , 0.020661 , 0.018835 , 0.014041 , 0.010271 , 0.009287 , 0.012305 , 0.013193 , 0.012883 , 0.023022 , 0.020292 , 0.020565 , 0.017816 , 0.026652 , 0.005372 , 0.010649 , 0.008749 , 0.012862 , 0.010213 
 401 , 0.008542 , 0.018516 , 0.01517 , 0.018126 , 0.017182 , 0.02816 , 0.03047 , 0.020978 , 0.019029 , 0.014375 , 0.010573 , 0.009445 , 0.012556 , 0.013475 , 0.013212 , 0.023433 , 0.020632 , 0.020898 , 0.018148 , 0.027102 , 0.005557 , 0.010953 , 0.009011 , 0.013177 , 0.010452 
 402 , 0.008667 , 0.018938 , 0.015407 , 0.018427 , 0.017531 , 0.028675 , 0.030946 , 0.02126 , 0.0192 , 0.014669 , 0.01084 , 0.009585 , 0.012777 , 0.013725 , 0.013508 , 0.023795 , 0.020937 , 0.021192 , 0.018446 , 0.027505 , 0.005724 , 0.011225 , 0.009246 , 0.01346 , 0.010669 
 403 , 0.008838 , 0.019172 , 0.015712 , 0.018734 , 0.017831 , 0.029032 , 0.031477 , 0.021699 , 0.019179 , 0.014957 , 0.011059 , 0.009794 , 0.012977 , 0.014028 , 0.013666 , 0.024108 , 0.021291 , 0.021541 , 0.018777 , 0.027825 , 0.0058 , 0.011477 , 0.009434 , 0.013672 , 0.010898 
 404 , 0.009016 , 0.01934 , 0.016029 , 0.019036 , 0.018108 , 0.029324 , 0.032005 , 0.022173 , 0.019096 , 0.015236 , 0.011259 , 0.010017 , 0.013164 , 0.014342 , 0.013773 , 0.024389 , 0.021647 , 0.021892 , 0.019106 , 0.028115 , 0.005845 , 0.011717 , 0.009602 , 0.013857 , 0.011118 
 405 , 0.009182 , 0.019498 , 0.016326 , 0.019315 , 0.018364 , 0.029597 , 0.032502 , 0.022613 , 0.019023 , 0.015493 , 0.011444 , 0.010225 , 0.013336 , 0.014634 , 0.013876 , 0.024655 , 0.021985 , 0.022219 , 0.019413 , 0.028381 , 0.005887 , 0.01194 , 0.009759 , 0.014029 , 0.011325 
 406 , 0.009338 , 0.01968 , 0.016572 , 0.019611 , 0.01861 , 0.029937 , 0.032959 , 0.023039 , 0.019264 , 0.015763 , 0.011613 , 0.010398 , 0.013509 , 0.014869 , 0.014008 , 0.024956 , 0.022258 , 0.02252 , 0.019687 , 0.02866 , 0.005934 , 0.012136 , 0.009888 , 0.014246 , 0.011509 
 407 , 0.009479 , 0.019905 , 0.016764 , 0.019947 , 0.01884 , 0.030382 , 0.033374 , 0.023463 , 0.020009 , 0.016064 , 0.011772 , 0.010519 , 0.013688 , 0.015028 , 0.014186 , 0.025338 , 0.022448 , 0.022792 , 0.019919 , 0.028956 , 0.005987 , 0.012294 , 0.009977 , 0.014541 , 0.011671 
 408 , 0.009613 , 0.020118 , 0.016939 , 0.020266 , 0.019061 , 0.030806 , 0.033765 , 0.023864 , 0.020716 , 0.016348 , 0.011918 , 0.010635 , 0.013861 , 0.015178 , 0.014356 , 0.025694 , 0.022627 , 0.023048 , 0.020136 , 0.029236 , 0.00604 , 0.012441 , 0.010059 , 0.014823 , 0.011823 
 409 , 0.009739 , 0.020321 , 0.017108 , 0.020566 , 0.019268 , 0.031205 , 0.034138 , 0.02424 , 0.021382 , 0.016615 , 0.012058 , 0.010746 , 0.014023 , 0.015321 , 0.014516 , 0.026035 , 0.022797 , 0.02329 , 0.020343 , 0.029503 , 0.006089 , 0.012579 , 0.010136 , 0.015087 , 0.011969 
 410 , 0.009975 , 0.020621 , 0.017355 , 0.020879 , 0.019621 , 0.0318 , 0.034663 , 0.024631 , 0.021629 , 0.016958 , 0.012423 , 0.010865 , 0.014353 , 0.015543 , 0.014871 , 0.026511 , 0.023166 , 0.023645 , 0.020636 , 0.029849 , 0.006172 , 0.012773 , 0.010325 , 0.015321 , 0.012183 
 411 , 0.0102 , 0.020904 , 0.017592 , 0.021178 , 0.019954 , 0.032361 , 0.035158 , 0.024998 , 0.021862 , 0.017282 , 0.012764 , 0.010978 , 0.014668 , 0.015756 , 0.015205 , 0.02696 , 0.023514 , 0.023979 , 0.020911 , 0.030175 , 0.006247 , 0.012958 , 0.010502 , 0.015547 , 0.012389 
 412 , 0.010409 , 0.021169 , 0.017812 , 0.021456 , 0.020267 , 0.032894 , 0.035628 , 0.025346 , 0.022083 , 0.017591 , 0.013088 , 0.011087 , 0.014963 , 0.015956 , 0.015517 , 0.027384 , 0.023845 , 0.024295 , 0.021173 , 0.030487 , 0.006319 , 0.013128 , 0.010674 , 0.015757 , 0.012584 
 413 , 0.010623 , 0.021512 , 0.018069 , 0.021779 , 0.020519 , 0.033395 , 0.036115 , 0.025792 , 0.022381 , 0.017795 , 0.013376 , 0.011277 , 0.015213 , 0.01621 , 0.015779 , 0.027753 , 0.024149 , 0.024642 , 0.021443 , 0.030872 , 0.006383 , 0.013332 , 0.010802 , 0.015991 , 0.012796 
 414 , 0.010832 , 0.021892 , 0.01834 , 0.022116 , 0.020733 , 0.033874 , 0.036614 , 0.026278 , 0.022712 , 0.017943 , 0.013641 , 0.011512 , 0.015439 , 0.016483 , 0.016005 , 0.028083 , 0.024436 , 0.024999 , 0.021715 , 0.031286 , 0.006438 , 0.013542 , 0.010905 , 0.01624 , 0.013012 
 415 , 0.011032 , 0.022249 , 0.018596 , 0.022438 , 0.020943 , 0.034328 , 0.037085 , 0.026742 , 0.023026 , 0.018082 , 0.013893 , 0.011735 , 0.015654 , 0.016746 , 0.016224 , 0.0284 , 0.024706 , 0.025339 , 0.021971 , 0.031682 , 0.006487 , 0.013745 , 0.011002 , 0.016476 , 0.013219 
 416 , 0.011202 , 0.022613 , 0.018867 , 0.022765 , 0.021185 , 0.034787 , 0.037575 , 0.027193 , 0.023343 , 0.018297 , 0.014138 , 0.01194 , 0.015886 , 0.017019 , 0.016471 , 0.02875 , 0.025005 , 0.025691 , 0.022251 , 0.032085 , 0.006533 , 0.01396 , 0.011105 , 0.016717 , 0.013427 
 417 , 0.011318 , 0.023012 , 0.019187 , 0.023128 , 0.021544 , 0.035306 , 0.03814 , 0.027652 , 0.023688 , 0.018725 , 0.014385 , 0.012118 , 0.01618 , 0.017347 , 0.016818 , 0.029214 , 0.025399 , 0.026105 , 0.022606 , 0.03254 , 0.006566 , 0.01422 , 0.011224 , 0.017002 , 0.013653 
 418 , 0.011429 , 0.023402 , 0.0195 , 0.023477 , 0.021889 , 0.035809 , 0.03869 , 0.028097 , 0.024025 , 0.019133 , 0.014627 , 0.012291 , 0.016464 , 0.017663 , 0.017152 , 0.029662 , 0.025779 , 0.026505 , 0.022948 , 0.032981 , 0.006601 , 0.014472 , 0.011338 , 0.017277 , 0.013867 
 419 , 0.011537 , 0.023778 , 0.0198 , 0.023816 , 0.022221 , 0.036292 , 0.039219 , 0.028528 , 0.024352 , 0.01953 , 0.01486 , 0.012458 , 0.01674 , 0.017965 , 0.017474 , 0.030096 , 0.026149 , 0.026895 , 0.023279 , 0.033407 , 0.00663 , 0.014715 , 0.011449 , 0.017547 , 0.014079 
 420 , 0.011795 , 0.024118 , 0.020119 , 0.024214 , 0.022571 , 0.036878 , 0.039843 , 0.029014 , 0.024712 , 0.019901 , 0.015177 , 0.012714 , 0.017035 , 0.018326 , 0.017836 , 0.030519 , 0.026509 , 0.027309 , 0.023689 , 0.033902 , 0.006715 , 0.014936 , 0.011638 , 0.017809 , 0.014323 
 421 , 0.012063 , 0.02445 , 0.020435 , 0.024607 , 0.022912 , 0.037464 , 0.040465 , 0.0295 , 0.02507 , 0.020258 , 0.015496 , 0.012976 , 0.017326 , 0.018682 , 0.018193 , 0.03093 , 0.026861 , 0.02772 , 0.024095 , 0.034393 , 0.006804 , 0.015149 , 0.011832 , 0.018062 , 0.014571 
 422 , 0.012328 , 0.024772 , 0.020739 , 0.024993 , 0.023245 , 0.038033 , 0.041071 , 0.029975 , 0.025419 , 0.020607 , 0.015811 , 0.013231 , 0.017612 , 0.01903 , 0.018538 , 0.031331 , 0.027201 , 0.028123 , 0.024493 , 0.034876 , 0.006888 , 0.015358 , 0.012018 , 0.018314 , 0.014807 
 423 , 0.01258 , 0.025163 , 0.021062 , 0.02537 , 0.023522 , 0.038589 , 0.041575 , 0.030434 , 0.025752 , 0.020934 , 0.016116 , 0.013457 , 0.017862 , 0.01932 , 0.018891 , 0.031748 , 0.027561 , 0.028528 , 0.024859 , 0.035357 , 0.006951 , 0.015581 , 0.012151 , 0.018568 , 0.015036 
 424 , 0.01283 , 0.025605 , 0.021408 , 0.025746 , 0.023763 , 0.039144 , 0.041993 , 0.030887 , 0.026075 , 0.021239 , 0.016419 , 0.013664 , 0.018085 , 0.019566 , 0.019245 , 0.03218 , 0.027929 , 0.028936 , 0.025197 , 0.035844 , 0.006987 , 0.015828 , 0.012234 , 0.018829 , 0.015248 
 425 , 0.013073 , 0.026044 , 0.021747 , 0.026119 , 0.023996 , 0.039693 , 0.04241 , 0.031338 , 0.026395 , 0.021542 , 0.016721 , 0.013869 , 0.018304 , 0.019813 , 0.019592 , 0.03261 , 0.028297 , 0.029341 , 0.025532 , 0.036325 , 0.007023 , 0.016067 , 0.012317 , 0.019092 , 0.015464 
 426 , 0.013322 , 0.026477 , 0.022079 , 0.026477 , 0.024264 , 0.040238 , 0.042847 , 0.031774 , 0.026703 , 0.021845 , 0.017027 , 0.014078 , 0.018531 , 0.020075 , 0.019953 , 0.033037 , 0.028658 , 0.029747 , 0.025875 , 0.036806 , 0.007067 , 0.016307 , 0.012411 , 0.019355 , 0.015673 
 427 , 0.013602 , 0.026883 , 0.02239 , 0.026775 , 0.024702 , 0.040779 , 0.043405 , 0.032142 , 0.026966 , 0.022155 , 0.017368 , 0.014321 , 0.018814 , 0.020419 , 0.02036 , 0.033457 , 0.029004 , 0.030156 , 0.026259 , 0.037287 , 0.007135 , 0.01653 , 0.012557 , 0.019656 , 0.015879 
 428 , 0.01388 , 0.027282 , 0.022698 , 0.027067 , 0.025133 , 0.041317 , 0.043956 , 0.032508 , 0.02723 , 0.022462 , 0.017707 , 0.014558 , 0.01909 , 0.020764 , 0.020768 , 0.033871 , 0.029351 , 0.030559 , 0.026636 , 0.037762 , 0.007203 , 0.016758 , 0.012704 , 0.019951 , 0.016084 
 429 , 0.014159 , 0.027682 , 0.023003 , 0.027363 , 0.025563 , 0.04185 , 0.044502 , 0.03287 , 0.02749 , 0.022771 , 0.018043 , 0.014799 , 0.019367 , 0.021107 , 0.021171 , 0.034286 , 0.02969 , 0.030962 , 0.027011 , 0.038234 , 0.007268 , 0.016979 , 0.012847 , 0.020243 , 0.016287 
 430 , 0.014439 , 0.028306 , 0.023506 , 0.027879 , 0.025985 , 0.042499 , 0.045194 , 0.033443 , 0.027992 , 0.023177 , 0.018413 , 0.015131 , 0.019729 , 0.021547 , 0.021563 , 0.034823 , 0.030181 , 0.03148 , 0.027521 , 0.038911 , 0.00733 , 0.017263 , 0.013051 , 0.020614 , 0.016587 
 431 , 0.014713 , 0.028975 , 0.024046 , 0.028448 , 0.026401 , 0.043165 , 0.04591 , 0.034059 , 0.028546 , 0.023604 , 0.018787 , 0.015483 , 0.020105 , 0.022006 , 0.021945 , 0.035381 , 0.030698 , 0.032024 , 0.028055 , 0.03963 , 0.007387 , 0.017559 , 0.013265 , 0.021001 , 0.01691 
 432 , 0.014983 , 0.029631 , 0.024578 , 0.029006 , 0.026808 , 0.043818 , 0.046612 , 0.034664 , 0.029084 , 0.024019 , 0.019154 , 0.015829 , 0.020473 , 0.022454 , 0.022319 , 0.035926 , 0.031204 , 0.032552 , 0.028577 , 0.040333 , 0.007442 , 0.017851 , 0.01348 , 0.02138 , 0.017221 
 433 , 0.015379 , 0.03048 , 0.025227 , 0.02974 , 0.027415 , 0.0448 , 0.047629 , 0.035473 , 0.029756 , 0.024607 , 0.019635 , 0.016222 , 0.020959 , 0.023047 , 0.022911 , 0.03673 , 0.031874 , 0.033297 , 0.029289 , 0.041259 , 0.007586 , 0.01827 , 0.013753 , 0.021893 , 0.017629 
 434 , 0.015942 , 0.031584 , 0.026028 , 0.030702 , 0.028283 , 0.046201 , 0.049063 , 0.036549 , 0.030596 , 0.025416 , 0.020265 , 0.016681 , 0.021595 , 0.023833 , 0.023778 , 0.037871 , 0.032754 , 0.03432 , 0.030237 , 0.042485 , 0.007832 , 0.018859 , 0.01411 , 0.022583 , 0.018163 
 435 , 0.016505 , 0.032682 , 0.026829 , 0.031657 , 0.029146 , 0.047594 , 0.050484 , 0.037618 , 0.031433 , 0.026222 , 0.020894 , 0.017138 , 0.022229 , 0.024611 , 0.024641 , 0.039005 , 0.033634 , 0.035336 , 0.031184 , 0.043704 , 0.008076 , 0.019447 , 0.014463 , 0.023271 , 0.018693 
 436 , 0.017061 , 0.033766 , 0.027626 , 0.032602 , 0.029998 , 0.048974 , 0.051895 , 0.038682 , 0.032269 , 0.027019 , 0.02152 , 0.017593 , 0.022859 , 0.02539 , 0.025499 , 0.040127 , 0.034504 , 0.036349 , 0.032124 , 0.044924 , 0.008315 , 0.020026 , 0.014821 , 0.023949 , 0.019218 
 437 , 0.017639 , 0.034777 , 0.028445 , 0.0335 , 0.030782 , 0.050253 , 0.05324 , 0.039689 , 0.033088 , 0.027755 , 0.02218 , 0.018114 , 0.02351 , 0.026156 , 0.026322 , 0.041153 , 0.03535 , 0.037334 , 0.033075 , 0.046241 , 0.008513 , 0.020559 , 0.015199 , 0.024589 , 0.019748 
 438 , 0.01822 , 0.035787 , 0.029266 , 0.034395 , 0.031571 , 0.051533 , 0.054586 , 0.040701 , 0.033907 , 0.028491 , 0.022837 , 0.01863 , 0.02416 , 0.026926 , 0.027145 , 0.042179 , 0.036197 , 0.038319 , 0.034021 , 0.04755 , 0.008706 , 0.021094 , 0.015582 , 0.025228 , 0.020277 
 439 , 0.018795 , 0.036796 , 0.030084 , 0.03529 , 0.032357 , 0.052812 , 0.05593 , 0.041708 , 0.034728 , 0.029225 , 0.023499 , 0.019144 , 0.024809 , 0.027691 , 0.02797 , 0.04321 , 0.037047 , 0.039306 , 0.034969 , 0.048861 , 0.0089 , 0.021626 , 0.01596 , 0.025869 , 0.020808 
 440 , 0.01937 , 0.037839 , 0.030871 , 0.03613 , 0.033108 , 0.054008 , 0.057077 , 0.042645 , 0.03554 , 0.029898 , 0.024077 , 0.01963 , 0.025338 , 0.028359 , 0.028756 , 0.044189 , 0.037853 , 0.040195 , 0.035889 , 0.050057 , 0.009079 , 0.022165 , 0.016311 , 0.026504 , 0.021311 
 441 , 0.019933 , 0.03889 , 0.031644 , 0.036947 , 0.033846 , 0.055177 , 0.058139 , 0.043552 , 0.036354 , 0.030544 , 0.024623 , 0.020096 , 0.025815 , 0.028983 , 0.029524 , 0.04515 , 0.038646 , 0.041049 , 0.036799 , 0.051204 , 0.009251 , 0.0227 , 0.016645 , 0.027141 , 0.021805 
 442 , 0.0205 , 0.039947 , 0.032418 , 0.037764 , 0.034582 , 0.056337 , 0.059204 , 0.044458 , 0.037167 , 0.031191 , 0.025166 , 0.020567 , 0.026296 , 0.029609 , 0.030289 , 0.046112 , 0.039437 , 0.041901 , 0.037705 , 0.052355 , 0.00942 , 0.023235 , 0.016978 , 0.027776 , 0.022294 
 443 , 0.02103 , 0.040975 , 0.033167 , 0.038557 , 0.035319 , 0.05746 , 0.060295 , 0.045338 , 0.037948 , 0.031855 , 0.025718 , 0.02103 , 0.026809 , 0.030253 , 0.03103 , 0.047043 , 0.040213 , 0.042744 , 0.038596 , 0.053475 , 0.009591 , 0.023743 , 0.017296 , 0.028371 , 0.02278 
 444 , 0.021495 , 0.041962 , 0.033878 , 0.039319 , 0.036049 , 0.058494 , 0.061435 , 0.046181 , 0.038663 , 0.032546 , 0.026271 , 0.021481 , 0.027394 , 0.030926 , 0.031716 , 0.047925 , 0.040959 , 0.043572 , 0.039458 , 0.054549 , 0.009759 , 0.024199 , 0.017595 , 0.028879 , 0.02324 
 445 , 0.021961 , 0.042952 , 0.034586 , 0.040078 , 0.036782 , 0.059531 , 0.062576 , 0.047021 , 0.039379 , 0.03324 , 0.026829 , 0.021925 , 0.02798 , 0.031602 , 0.032401 , 0.04881 , 0.041706 , 0.044398 , 0.040314 , 0.055622 , 0.009928 , 0.024659 , 0.017886 , 0.029386 , 0.023699 
 446 , 0.022421 , 0.043942 , 0.035292 , 0.040839 , 0.037517 , 0.060567 , 0.063711 , 0.047863 , 0.040097 , 0.033931 , 0.027383 , 0.022375 , 0.028562 , 0.032275 , 0.033082 , 0.049692 , 0.042454 , 0.045222 , 0.041174 , 0.056691 , 0.010098 , 0.025113 , 0.018184 , 0.029892 , 0.024158 
 447 , 0.022795 , 0.04462 , 0.035873 , 0.04144 , 0.037999 , 0.061337 , 0.064522 , 0.04852 , 0.040668 , 0.0344 , 0.0278 , 0.022683 , 0.028956 , 0.032826 , 0.033649 , 0.05033 , 0.042927 , 0.045801 , 0.041767 , 0.057492 , 0.010199 , 0.025444 , 0.018404 , 0.030356 , 0.024513 
