JUL26LOF00140.spu,JUL26LOF00139.spu,JUL26LOF00138.spu,JUL26LOF00137.spu,JUL26LOF00136.spu,
Wavelength,JUL26LOF00141.spu,JUL26LOF00142.spu,JUL26LOF00143.spu,JUL26LOF00144.spu,JUL26LOF00145.spu,JUL26LOF00146.spu,JUL26LOF00147.spu,JUL26LOF00148.spu,JUL26LOF00149.spu,JUL26LOF00150.spu,JUL26LOF00151.spu,JUL26LOF00152.spu,JUL26LOF00153.spu,JUL26LOF00154.spu,JUL26LOF00155.spu,JUL26LOF00156.spu,JUL26LOF00157.spu,JUL26LOF00158.spu,JUL26LOF00159.spu,JUL26LOF00160.spu,JUL26LOF00161.spu,JUL26LOF00162.spu,JUL26LOF00163.spu,JUL26LOF00164.spu,JUL26LOF00165.spu
  (nm),7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 
  time  ,:46:48 A,:47:00 A,:47:08 A,:47:20 A,:47:27 A,:48:09 A,:48:17 A,:48:25 A,:48:32 A,:48:38 A,:49:24 A,:49:31 A,:49:40 A,:49:50 A,:49:57 A,:50:35 A,:50:44 A,:50:52 A,:51:00 A,:51:07 A,:02:15 P,:02:30 P,:02:40 P,:02:49 P,:03:06 P
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,
 786 , 0.429457 , 0.387296 , 0.338243 , 0.505574 , 0.419051 , 0.349873 , 0.347172 , 0.395682 , 0.33099 , 0.34186 , 0.388887 , 0.35867 , 0.397412 , 0.364059 , 0.39819 , 0.417025 , 0.390346 , 0.289986 , 0.326299 , 0.331786 , 0.357319 , 0.322218 , 0.372524 , 0.38041 , 0.361557 
 787 , 0.42989 , 0.387754 , 0.338732 , 0.506027 , 0.419464 , 0.350328 , 0.347644 , 0.396045 , 0.331364 , 0.342302 , 0.389509 , 0.358974 , 0.397848 , 0.364449 , 0.398662 , 0.417547 , 0.390799 , 0.29035 , 0.326709 , 0.332377 , 0.357738 , 0.322723 , 0.373102 , 0.380959 , 0.361953 
 788 , 0.430404 , 0.388199 , 0.33916 , 0.506616 , 0.420029 , 0.350705 , 0.348014 , 0.39642 , 0.331801 , 0.34267 , 0.389942 , 0.359379 , 0.398284 , 0.364843 , 0.399141 , 0.417954 , 0.391215 , 0.29073 , 0.32715 , 0.332893 , 0.35822 , 0.323181 , 0.373626 , 0.381485 , 0.362431 
 789 , 0.430969 , 0.388708 , 0.339621 , 0.507264 , 0.420654 , 0.3511 , 0.348403 , 0.396874 , 0.332215 , 0.343103 , 0.39038 , 0.359828 , 0.398781 , 0.365193 , 0.399632 , 0.418367 , 0.391726 , 0.291198 , 0.327652 , 0.333428 , 0.358675 , 0.323608 , 0.374138 , 0.382057 , 0.362978 
 790 , 0.431547 , 0.389229 , 0.340093 , 0.507921 , 0.421292 , 0.351508 , 0.348802 , 0.39734 , 0.332641 , 0.343542 , 0.39083 , 0.360289 , 0.399291 , 0.365555 , 0.400136 , 0.418792 , 0.392249 , 0.291676 , 0.328166 , 0.333976 , 0.359147 , 0.324053 , 0.374657 , 0.382641 , 0.363544 
 791 , 0.432171 , 0.389613 , 0.340548 , 0.508525 , 0.421877 , 0.352019 , 0.349121 , 0.397897 , 0.332917 , 0.344086 , 0.391485 , 0.360767 , 0.399816 , 0.365887 , 0.400632 , 0.419341 , 0.392783 , 0.292153 , 0.328624 , 0.334505 , 0.35965 , 0.324525 , 0.375275 , 0.383262 , 0.363991 
 792 , 0.432693 , 0.389981 , 0.341016 , 0.508965 , 0.42241 , 0.352536 , 0.349383 , 0.398287 , 0.333113 , 0.344556 , 0.392083 , 0.361224 , 0.400299 , 0.36625 , 0.40106 , 0.419885 , 0.393219 , 0.292594 , 0.329017 , 0.335016 , 0.360209 , 0.324982 , 0.375838 , 0.383861 , 0.364299 
 793 , 0.433222 , 0.390359 , 0.341494 , 0.509418 , 0.422962 , 0.353065 , 0.34965 , 0.398684 , 0.333321 , 0.345037 , 0.392687 , 0.361686 , 0.400794 , 0.366631 , 0.401507 , 0.420442 , 0.39366 , 0.293046 , 0.329415 , 0.33554 , 0.360785 , 0.325456 , 0.376413 , 0.384471 , 0.364618 
 794 , 0.43371 , 0.390875 , 0.341933 , 0.509815 , 0.423419 , 0.353518 , 0.350011 , 0.399056 , 0.333546 , 0.345458 , 0.393258 , 0.362135 , 0.401276 , 0.367045 , 0.401971 , 0.421 , 0.394122 , 0.293492 , 0.329785 , 0.336104 , 0.361331 , 0.325927 , 0.376925 , 0.385101 , 0.365043 
 795 , 0.434308 , 0.391498 , 0.342301 , 0.51031 , 0.423842 , 0.353924 , 0.350449 , 0.399591 , 0.333862 , 0.345939 , 0.393865 , 0.362562 , 0.401716 , 0.367586 , 0.402521 , 0.421596 , 0.394652 , 0.29394 , 0.330206 , 0.336762 , 0.361824 , 0.326513 , 0.377429 , 0.385747 , 0.365601 
 796 , 0.434957 , 0.392132 , 0.342673 , 0.51086 , 0.424287 , 0.354344 , 0.350894 , 0.400189 , 0.334198 , 0.346468 , 0.394496 , 0.362989 , 0.402159 , 0.368166 , 0.403105 , 0.422208 , 0.395205 , 0.294397 , 0.330651 , 0.337447 , 0.36231 , 0.327135 , 0.377957 , 0.386415 , 0.366178 
 797 , 0.4356 , 0.392733 , 0.343072 , 0.511424 , 0.424744 , 0.354748 , 0.351306 , 0.400748 , 0.334505 , 0.34697 , 0.395101 , 0.363431 , 0.402576 , 0.368744 , 0.403662 , 0.422801 , 0.395757 , 0.294844 , 0.331111 , 0.338124 , 0.362824 , 0.327759 , 0.378501 , 0.387068 , 0.36674 
 798 , 0.43613 , 0.393176 , 0.34358 , 0.511992 , 0.425177 , 0.355105 , 0.351657 , 0.401137 , 0.334695 , 0.347296 , 0.39556 , 0.363899 , 0.402882 , 0.369196 , 0.404105 , 0.423304 , 0.396217 , 0.295213 , 0.331563 , 0.338697 , 0.363333 , 0.328291 , 0.379036 , 0.387605 , 0.367195 
 799 , 0.436596 , 0.393566 , 0.34412 , 0.512501 , 0.425563 , 0.355458 , 0.352071 , 0.40148 , 0.334866 , 0.347575 , 0.396021 , 0.364378 , 0.403198 , 0.369562 , 0.404526 , 0.423815 , 0.396655 , 0.295601 , 0.331991 , 0.339234 , 0.363799 , 0.328762 , 0.37956 , 0.388095 , 0.367631 
 800 , 0.437079 , 0.393965 , 0.34468 , 0.513029 , 0.425958 , 0.355819 , 0.352493 , 0.401832 , 0.335043 , 0.34786 , 0.396485 , 0.36487 , 0.403517 , 0.369936 , 0.404957 , 0.424341 , 0.397096 , 0.295994 , 0.332431 , 0.339785 , 0.364272 , 0.329239 , 0.380098 , 0.388588 , 0.36808 
 801 , 0.437605 , 0.394405 , 0.345134 , 0.51348 , 0.426323 , 0.356232 , 0.352982 , 0.402284 , 0.335376 , 0.348286 , 0.397019 , 0.365114 , 0.4039 , 0.37025 , 0.405375 , 0.424847 , 0.397436 , 0.296401 , 0.33283 , 0.340224 , 0.364661 , 0.329647 , 0.380675 , 0.389086 , 0.368457 
 802 , 0.43815 , 0.394972 , 0.345436 , 0.513992 , 0.426685 , 0.356661 , 0.353409 , 0.402755 , 0.335751 , 0.348732 , 0.397562 , 0.365334 , 0.404301 , 0.370612 , 0.405836 , 0.425366 , 0.397796 , 0.296795 , 0.333191 , 0.340642 , 0.365131 , 0.330049 , 0.3812 , 0.389657 , 0.368851 
 803 , 0.43871 , 0.395551 , 0.345746 , 0.514517 , 0.427048 , 0.357094 , 0.353845 , 0.403232 , 0.336139 , 0.349192 , 0.398118 , 0.365556 , 0.404721 , 0.370984 , 0.406309 , 0.425897 , 0.398167 , 0.297208 , 0.333573 , 0.341075 , 0.365611 , 0.330459 , 0.381735 , 0.390246 , 0.369248 
 804 , 0.439107 , 0.396059 , 0.345989 , 0.51508 , 0.427506 , 0.357491 , 0.354236 , 0.40365 , 0.336431 , 0.349596 , 0.39849 , 0.365818 , 0.405086 , 0.371287 , 0.40675 , 0.426405 , 0.398565 , 0.29759 , 0.33387 , 0.341516 , 0.365985 , 0.330801 , 0.382102 , 0.390751 , 0.369505 
 805 , 0.439361 , 0.396523 , 0.346375 , 0.515553 , 0.428113 , 0.357902 , 0.354623 , 0.404082 , 0.336636 , 0.350039 , 0.398747 , 0.366194 , 0.405442 , 0.37161 , 0.407132 , 0.42687 , 0.399057 , 0.297965 , 0.334164 , 0.342045 , 0.366381 , 0.331188 , 0.382579 , 0.391231 , 0.369834 
 806 , 0.439622 , 0.397017 , 0.346822 , 0.516008 , 0.428761 , 0.358338 , 0.355023 , 0.404545 , 0.336845 , 0.350517 , 0.399017 , 0.366613 , 0.40581 , 0.371954 , 0.407517 , 0.427346 , 0.399578 , 0.298359 , 0.334484 , 0.34261 , 0.366807 , 0.331617 , 0.383133 , 0.391727 , 0.370215 
 807 , 0.439853 , 0.397393 , 0.347299 , 0.516341 , 0.429311 , 0.358779 , 0.355278 , 0.404947 , 0.337045 , 0.350975 , 0.399316 , 0.367009 , 0.406174 , 0.372271 , 0.407809 , 0.427758 , 0.400024 , 0.298739 , 0.334772 , 0.34314 , 0.367147 , 0.33201 , 0.383607 , 0.392138 , 0.370548 
 808 , 0.440091 , 0.397405 , 0.347771 , 0.516438 , 0.429546 , 0.359168 , 0.355159 , 0.405132 , 0.337194 , 0.351339 , 0.399699 , 0.367293 , 0.406494 , 0.372493 , 0.407881 , 0.427989 , 0.400235 , 0.299071 , 0.334963 , 0.343555 , 0.367243 , 0.332334 , 0.383865 , 0.392425 , 0.370691 
 809 , 0.440437 , 0.397364 , 0.348201 , 0.516641 , 0.429755 , 0.359533 , 0.355056 , 0.405281 , 0.337317 , 0.351673 , 0.400121 , 0.367527 , 0.406843 , 0.372706 , 0.408013 , 0.42825 , 0.400424 , 0.299405 , 0.335173 , 0.343976 , 0.367344 , 0.332726 , 0.384121 , 0.392855 , 0.370809 
 810 , 0.440801 , 0.397314 , 0.348661 , 0.516855 , 0.429982 , 0.359918 , 0.354949 , 0.405443 , 0.337442 , 0.35203 , 0.400563 , 0.367774 , 0.407207 , 0.37294 , 0.408146 , 0.428528 , 0.400633 , 0.299761 , 0.335392 , 0.344422 , 0.367451 , 0.333139 , 0.384394 , 0.393303 , 0.370928 
 811 , 0.441147 , 0.397596 , 0.34891 , 0.516881 , 0.430149 , 0.360264 , 0.355039 , 0.405561 , 0.337651 , 0.352414 , 0.400763 , 0.368038 , 0.4076 , 0.37316 , 0.408224 , 0.428754 , 0.400916 , 0.300115 , 0.335644 , 0.344946 , 0.367643 , 0.333516 , 0.384776 , 0.393531 , 0.371128 
 812 , 0.441314 , 0.398018 , 0.349153 , 0.516866 , 0.430478 , 0.360751 , 0.355092 , 0.40569 , 0.337984 , 0.352848 , 0.400844 , 0.368352 , 0.408017 , 0.373474 , 0.408286 , 0.429007 , 0.401247 , 0.300563 , 0.335912 , 0.345502 , 0.367982 , 0.333885 , 0.385257 , 0.393658 , 0.37144 
 813 , 0.441491 , 0.398469 , 0.349415 , 0.516846 , 0.43082 , 0.361266 , 0.355145 , 0.405835 , 0.338333 , 0.353309 , 0.400939 , 0.368683 , 0.408459 , 0.373804 , 0.40835 , 0.42928 , 0.401593 , 0.301041 , 0.336197 , 0.346091 , 0.368343 , 0.334272 , 0.385764 , 0.393791 , 0.371776 
 814 , 0.441754 , 0.398963 , 0.349883 , 0.517023 , 0.431407 , 0.361684 , 0.355191 , 0.405942 , 0.338588 , 0.353674 , 0.401057 , 0.36906 , 0.408977 , 0.374202 , 0.40858 , 0.429569 , 0.402023 , 0.301553 , 0.336565 , 0.346669 , 0.368823 , 0.334759 , 0.386361 , 0.394352 , 0.3723 
 815 , 0.442339 , 0.399437 , 0.350575 , 0.517345 , 0.431964 , 0.361937 , 0.355271 , 0.406192 , 0.33875 , 0.354116 , 0.401361 , 0.369456 , 0.409554 , 0.374544 , 0.408906 , 0.429854 , 0.402503 , 0.30202 , 0.336954 , 0.347283 , 0.369135 , 0.335292 , 0.386862 , 0.395119 , 0.372754 
 816 , 0.44299 , 0.399912 , 0.35131 , 0.517685 , 0.432515 , 0.362178 , 0.35536 , 0.406485 , 0.33891 , 0.3546 , 0.401708 , 0.369872 , 0.410161 , 0.37488 , 0.409247 , 0.430145 , 0.403009 , 0.30249 , 0.337346 , 0.347924 , 0.369408 , 0.335833 , 0.387345 , 0.395907 , 0.373194 
 817 , 0.443719 , 0.400473 , 0.352028 , 0.518137 , 0.433023 , 0.362511 , 0.355619 , 0.406902 , 0.33915 , 0.3552 , 0.402185 , 0.370278 , 0.410725 , 0.375253 , 0.409663 , 0.430552 , 0.403549 , 0.302952 , 0.337805 , 0.348598 , 0.369847 , 0.336473 , 0.387969 , 0.396882 , 0.373734 
 818 , 0.444433 , 0.401103 , 0.352524 , 0.518733 , 0.433357 , 0.363029 , 0.356207 , 0.407443 , 0.339535 , 0.355835 , 0.402855 , 0.370659 , 0.411056 , 0.37569 , 0.410145 , 0.431123 , 0.404074 , 0.303361 , 0.33838 , 0.349219 , 0.370512 , 0.337122 , 0.388679 , 0.397997 , 0.374279 
 819 , 0.445043 , 0.401687 , 0.352895 , 0.519289 , 0.433645 , 0.363561 , 0.356819 , 0.407901 , 0.339902 , 0.356324 , 0.403469 , 0.371042 , 0.411291 , 0.376137 , 0.410558 , 0.431657 , 0.404543 , 0.303769 , 0.338982 , 0.349808 , 0.371119 , 0.337631 , 0.389246 , 0.39894 , 0.374664 
 820 , 0.445659 , 0.402287 , 0.353267 , 0.519855 , 0.433944 , 0.364112 , 0.357439 , 0.408367 , 0.340282 , 0.356813 , 0.404105 , 0.371436 , 0.411539 , 0.376594 , 0.410991 , 0.432203 , 0.405027 , 0.304183 , 0.339592 , 0.350404 , 0.371739 , 0.338154 , 0.389837 , 0.399888 , 0.375059 
 821 , 0.446214 , 0.402889 , 0.353445 , 0.520652 , 0.434471 , 0.364551 , 0.358188 , 0.409039 , 0.340629 , 0.357102 , 0.404688 , 0.371807 , 0.411848 , 0.376942 , 0.411617 , 0.432845 , 0.405504 , 0.304528 , 0.340077 , 0.350919 , 0.372392 , 0.338708 , 0.390555 , 0.400176 , 0.375522 
 822 , 0.446841 , 0.40346 , 0.353731 , 0.521389 , 0.435117 , 0.36492 , 0.358952 , 0.409711 , 0.340989 , 0.357561 , 0.405333 , 0.372241 , 0.412319 , 0.377192 , 0.412377 , 0.433539 , 0.406009 , 0.304877 , 0.340532 , 0.3514 , 0.373032 , 0.33929 , 0.391278 , 0.400401 , 0.376142 
 823 , 0.447472 , 0.404035 , 0.354019 , 0.522125 , 0.435766 , 0.365293 , 0.359727 , 0.410381 , 0.341359 , 0.358024 , 0.405983 , 0.372677 , 0.412793 , 0.377437 , 0.413148 , 0.434238 , 0.406518 , 0.305235 , 0.340985 , 0.351891 , 0.373671 , 0.339869 , 0.392013 , 0.400623 , 0.376773 
 824 , 0.448064 , 0.404429 , 0.354461 , 0.522787 , 0.436344 , 0.365736 , 0.360285 , 0.410963 , 0.341619 , 0.358479 , 0.406771 , 0.373192 , 0.413311 , 0.377817 , 0.413833 , 0.434848 , 0.406984 , 0.305641 , 0.341406 , 0.35232 , 0.37434 , 0.340374 , 0.392619 , 0.401101 , 0.377378 
 825 , 0.448431 , 0.404818 , 0.354975 , 0.523534 , 0.436914 , 0.366272 , 0.360746 , 0.411499 , 0.341806 , 0.358842 , 0.407503 , 0.373605 , 0.413791 , 0.37846 , 0.414494 , 0.435423 , 0.407568 , 0.306107 , 0.341864 , 0.352844 , 0.374916 , 0.340779 , 0.393127 , 0.401713 , 0.377711 
 826 , 0.448773 , 0.405217 , 0.35549 , 0.524304 , 0.43749 , 0.366812 , 0.361203 , 0.412035 , 0.341997 , 0.359199 , 0.408222 , 0.374004 , 0.414264 , 0.379135 , 0.41515 , 0.43601 , 0.408164 , 0.306577 , 0.342326 , 0.35339 , 0.375491 , 0.341176 , 0.393637 , 0.402322 , 0.378011 
 827 , 0.449248 , 0.405625 , 0.355914 , 0.525076 , 0.438038 , 0.367343 , 0.361699 , 0.412588 , 0.342293 , 0.359553 , 0.408922 , 0.374434 , 0.414721 , 0.379735 , 0.415794 , 0.43659 , 0.408819 , 0.307017 , 0.342797 , 0.353942 , 0.376076 , 0.341582 , 0.394216 , 0.40293 , 0.378391 
 828 , 0.449977 , 0.406087 , 0.356238 , 0.525741 , 0.438484 , 0.367828 , 0.362217 , 0.413204 , 0.342812 , 0.359929 , 0.409668 , 0.374944 , 0.41513 , 0.380109 , 0.416359 , 0.437198 , 0.409494 , 0.307416 , 0.343233 , 0.354493 , 0.376728 , 0.341966 , 0.394931 , 0.403586 , 0.378978 
 829 , 0.450759 , 0.406577 , 0.356595 , 0.526343 , 0.438899 , 0.368294 , 0.362706 , 0.413872 , 0.34339 , 0.360301 , 0.41047 , 0.375478 , 0.41554 , 0.380406 , 0.416879 , 0.437819 , 0.410121 , 0.307816 , 0.343642 , 0.355024 , 0.377425 , 0.342323 , 0.395668 , 0.404288 , 0.379636 
 830 , 0.451534 , 0.407088 , 0.356955 , 0.526952 , 0.439328 , 0.368741 , 0.36321 , 0.414527 , 0.343947 , 0.360668 , 0.411253 , 0.376018 , 0.415937 , 0.380708 , 0.417405 , 0.438448 , 0.410736 , 0.30822 , 0.34407 , 0.355558 , 0.378134 , 0.342698 , 0.396401 , 0.404998 , 0.380294 
 831 , 0.452149 , 0.407804 , 0.357407 , 0.5277 , 0.439869 , 0.369021 , 0.363873 , 0.415032 , 0.344275 , 0.360934 , 0.411796 , 0.376676 , 0.416273 , 0.381042 , 0.417978 , 0.439036 , 0.411183 , 0.30865 , 0.344701 , 0.356102 , 0.378962 , 0.343235 , 0.397043 , 0.405802 , 0.380971 
 832 , 0.452705 , 0.408361 , 0.357838 , 0.52855 , 0.44036 , 0.369356 , 0.364533 , 0.415437 , 0.344395 , 0.361337 , 0.412241 , 0.377337 , 0.416619 , 0.381366 , 0.418646 , 0.439482 , 0.411602 , 0.309045 , 0.345351 , 0.35663 , 0.379661 , 0.343872 , 0.397552 , 0.406469 , 0.381501 
 833 , 0.453254 , 0.408917 , 0.358269 , 0.529395 , 0.44085 , 0.369692 , 0.365187 , 0.415849 , 0.34451 , 0.361741 , 0.412686 , 0.377991 , 0.416972 , 0.381696 , 0.419308 , 0.439934 , 0.412015 , 0.309441 , 0.345994 , 0.357159 , 0.380353 , 0.34451 , 0.398056 , 0.40713 , 0.382031 
 834 , 0.45384 , 0.409382 , 0.358742 , 0.530011 , 0.441269 , 0.370229 , 0.365841 , 0.416359 , 0.344602 , 0.362214 , 0.41328 , 0.378393 , 0.417327 , 0.382026 , 0.420082 , 0.440482 , 0.41239 , 0.309773 , 0.346564 , 0.357548 , 0.381039 , 0.345164 , 0.39854 , 0.407704 , 0.38251 
 835 , 0.454584 , 0.410005 , 0.359134 , 0.530465 , 0.441682 , 0.370708 , 0.366491 , 0.416962 , 0.344898 , 0.362403 , 0.413951 , 0.378638 , 0.417697 , 0.382481 , 0.420773 , 0.441102 , 0.412617 , 0.31012 , 0.347006 , 0.357767 , 0.381675 , 0.345588 , 0.399032 , 0.408161 , 0.383055 
 836 , 0.455342 , 0.410642 , 0.359513 , 0.530915 , 0.442093 , 0.371177 , 0.367145 , 0.417572 , 0.345214 , 0.362559 , 0.414616 , 0.378868 , 0.418068 , 0.382945 , 0.42145 , 0.441726 , 0.412832 , 0.310471 , 0.347436 , 0.357973 , 0.382295 , 0.345987 , 0.399518 , 0.408606 , 0.383602 
 837 , 0.456037 , 0.411358 , 0.359867 , 0.531543 , 0.442538 , 0.371575 , 0.367773 , 0.418156 , 0.345607 , 0.362786 , 0.415269 , 0.379172 , 0.418459 , 0.38336 , 0.422067 , 0.442293 , 0.413123 , 0.310877 , 0.347779 , 0.358224 , 0.382871 , 0.346329 , 0.400036 , 0.409051 , 0.38414 
 838 , 0.456667 , 0.412107 , 0.360237 , 0.532392 , 0.443085 , 0.371962 , 0.368404 , 0.418714 , 0.346134 , 0.36326 , 0.415981 , 0.379652 , 0.418881 , 0.383745 , 0.422671 , 0.442924 , 0.413654 , 0.31132 , 0.348119 , 0.358626 , 0.383507 , 0.346708 , 0.400646 , 0.409574 , 0.384744 
 839 , 0.457296 , 0.412822 , 0.36062 , 0.533265 , 0.443693 , 0.3724 , 0.36905 , 0.419263 , 0.346688 , 0.363846 , 0.416751 , 0.380193 , 0.419308 , 0.384135 , 0.423314 , 0.443635 , 0.414297 , 0.311753 , 0.348524 , 0.359099 , 0.384225 , 0.347158 , 0.401287 , 0.410143 , 0.385417 
 840 , 0.457902 , 0.413484 , 0.361004 , 0.534098 , 0.444289 , 0.372833 , 0.369633 , 0.419788 , 0.347211 , 0.364404 , 0.417509 , 0.380728 , 0.41973 , 0.38452 , 0.423941 , 0.444328 , 0.414901 , 0.312162 , 0.348924 , 0.359562 , 0.384894 , 0.347598 , 0.401874 , 0.410683 , 0.386034 
 841 , 0.458291 , 0.413792 , 0.361365 , 0.534709 , 0.444834 , 0.373202 , 0.369809 , 0.420114 , 0.347424 , 0.364726 , 0.418224 , 0.381156 , 0.420088 , 0.384846 , 0.424391 , 0.444847 , 0.415275 , 0.312427 , 0.349288 , 0.359978 , 0.385291 , 0.347927 , 0.402161 , 0.411095 , 0.386304 
 842 , 0.458581 , 0.414057 , 0.361745 , 0.535381 , 0.445268 , 0.373493 , 0.369989 , 0.420459 , 0.34744 , 0.364901 , 0.4189 , 0.381531 , 0.420459 , 0.385105 , 0.424787 , 0.445198 , 0.415596 , 0.312679 , 0.34961 , 0.360373 , 0.385698 , 0.348258 , 0.402502 , 0.411583 , 0.386484 
 843 , 0.45888 , 0.414317 , 0.362128 , 0.536057 , 0.445717 , 0.37378 , 0.370172 , 0.420812 , 0.347454 , 0.365073 , 0.419583 , 0.381908 , 0.420831 , 0.385361 , 0.425184 , 0.445562 , 0.415924 , 0.312935 , 0.349936 , 0.360777 , 0.38612 , 0.348592 , 0.402839 , 0.412079 , 0.386673 
 844 , 0.459313 , 0.414479 , 0.362249 , 0.536573 , 0.445899 , 0.374097 , 0.370611 , 0.421314 , 0.347572 , 0.365251 , 0.420155 , 0.382246 , 0.421153 , 0.385603 , 0.425528 , 0.445861 , 0.41627 , 0.313182 , 0.350162 , 0.361173 , 0.386582 , 0.348848 , 0.403204 , 0.412417 , 0.38684 
 845 , 0.459896 , 0.414808 , 0.362422 , 0.536853 , 0.446169 , 0.374495 , 0.371039 , 0.421868 , 0.34791 , 0.365517 , 0.420574 , 0.382572 , 0.421469 , 0.385905 , 0.425858 , 0.44631 , 0.416603 , 0.313479 , 0.350471 , 0.361598 , 0.387006 , 0.349165 , 0.403603 , 0.412774 , 0.38716 
 846 , 0.46049 , 0.41515 , 0.362599 , 0.537137 , 0.446446 , 0.374914 , 0.371482 , 0.422433 , 0.34826 , 0.365794 , 0.420999 , 0.382904 , 0.42179 , 0.386214 , 0.426199 , 0.446767 , 0.416937 , 0.313776 , 0.350786 , 0.362034 , 0.387435 , 0.349494 , 0.404018 , 0.413145 , 0.387493 
 847 , 0.460973 , 0.415516 , 0.362894 , 0.537449 , 0.446759 , 0.37509 , 0.371826 , 0.422758 , 0.348493 , 0.365952 , 0.421267 , 0.383251 , 0.422077 , 0.386515 , 0.426511 , 0.447164 , 0.417225 , 0.314069 , 0.351115 , 0.36245 , 0.387749 , 0.349875 , 0.404354 , 0.413485 , 0.387871 
 848 , 0.461297 , 0.415923 , 0.363218 , 0.537848 , 0.447125 , 0.375071 , 0.372161 , 0.422854 , 0.348629 , 0.366109 , 0.421512 , 0.383647 , 0.42225 , 0.386814 , 0.42685 , 0.447414 , 0.417535 , 0.314343 , 0.35143 , 0.362846 , 0.388093 , 0.350293 , 0.404577 , 0.413841 , 0.388298 
 849 , 0.461597 , 0.416352 , 0.363514 , 0.538294 , 0.447495 , 0.375061 , 0.372551 , 0.422944 , 0.348757 , 0.366338 , 0.421814 , 0.384073 , 0.422392 , 0.387134 , 0.427219 , 0.44763 , 0.41788 , 0.314629 , 0.351748 , 0.363251 , 0.388514 , 0.350715 , 0.404773 , 0.414228 , 0.388752 
 850 , 0.461949 , 0.416798 , 0.363826 , 0.538707 , 0.447879 , 0.375146 , 0.372935 , 0.423079 , 0.348917 , 0.36664 , 0.422188 , 0.38444 , 0.422573 , 0.387453 , 0.427585 , 0.44786 , 0.418227 , 0.314919 , 0.352096 , 0.363653 , 0.388966 , 0.35109 , 0.405023 , 0.414631 , 0.389203 
 851 , 0.462436 , 0.417194 , 0.364207 , 0.539004 , 0.448206 , 0.375591 , 0.373321 , 0.423366 , 0.34912 , 0.36713 , 0.422758 , 0.384532 , 0.422893 , 0.387711 , 0.427875 , 0.448136 , 0.418505 , 0.315217 , 0.352523 , 0.364047 , 0.389502 , 0.351288 , 0.405497 , 0.415122 , 0.389598 
 852 , 0.462854 , 0.417424 , 0.364654 , 0.539411 , 0.448442 , 0.37601 , 0.373753 , 0.423646 , 0.349257 , 0.36748 , 0.423281 , 0.384623 , 0.423249 , 0.387897 , 0.428102 , 0.448455 , 0.418652 , 0.315567 , 0.352908 , 0.364456 , 0.390013 , 0.351508 , 0.4061 , 0.415672 , 0.389911 
 853 , 0.463281 , 0.417664 , 0.365104 , 0.539832 , 0.448674 , 0.376445 , 0.374195 , 0.423935 , 0.349404 , 0.367834 , 0.42382 , 0.384704 , 0.423609 , 0.388079 , 0.428339 , 0.448783 , 0.418802 , 0.315914 , 0.353297 , 0.364868 , 0.390528 , 0.351737 , 0.406707 , 0.416238 , 0.390227 
 854 , 0.463593 , 0.418099 , 0.365502 , 0.540426 , 0.448985 , 0.376737 , 0.374799 , 0.424507 , 0.349568 , 0.368193 , 0.424284 , 0.385096 , 0.423819 , 0.388329 , 0.428614 , 0.449221 , 0.419036 , 0.316227 , 0.353553 , 0.365228 , 0.390969 , 0.351997 , 0.407119 , 0.416779 , 0.390382 
 855 , 0.464257 , 0.418684 , 0.365793 , 0.540987 , 0.449344 , 0.37701 , 0.3753 , 0.425122 , 0.349821 , 0.368677 , 0.424791 , 0.385695 , 0.424089 , 0.388745 , 0.429098 , 0.44981 , 0.419443 , 0.316423 , 0.35379 , 0.36555 , 0.391304 , 0.352361 , 0.407415 , 0.417185 , 0.390685 
 856 , 0.464927 , 0.419288 , 0.366082 , 0.541556 , 0.449716 , 0.377283 , 0.375814 , 0.425744 , 0.350079 , 0.369166 , 0.425297 , 0.386312 , 0.424358 , 0.389173 , 0.429588 , 0.450412 , 0.419856 , 0.316618 , 0.354032 , 0.365871 , 0.391651 , 0.352736 , 0.407717 , 0.417602 , 0.390993 
 857 , 0.465428 , 0.41979 , 0.366478 , 0.542111 , 0.45019 , 0.377624 , 0.376173 , 0.426229 , 0.350281 , 0.369471 , 0.425833 , 0.386826 , 0.424631 , 0.389569 , 0.43013 , 0.450944 , 0.420314 , 0.316876 , 0.354303 , 0.366178 , 0.391954 , 0.353127 , 0.408037 , 0.418006 , 0.391283 
 858 , 0.465633 , 0.420265 , 0.366988 , 0.542667 , 0.450841 , 0.378047 , 0.37642 , 0.426675 , 0.350461 , 0.369626 , 0.42638 , 0.387165 , 0.424959 , 0.389855 , 0.430549 , 0.451373 , 0.420848 , 0.317272 , 0.354687 , 0.36645 , 0.392416 , 0.353483 , 0.408444 , 0.418369 , 0.391641 
