JUL12SHB200005.spu,JUL12SHB200004.spu,JUL12SHB200003.spu,
Wavelength,JUL12SHB200007.spu,JUL12SHB200008.spu,JUL12SHB200009.spu,JUL12SHB200010.spu,JUL12SHB200011.spu,JUL12SHB200012.spu,JUL12SHB200013.spu,JUL12SHB200014.spu,JUL12SHB200015.spu,JUL12SHB200016.spu,JUL12SHB200017.spu,JUL12SHB200018.spu,JUL12SHB200019.spu,JUL12SHB200020.spu,JUL12SHB200021.spu,JUL12SHB200022.spu,JUL12SHB200023.spu,JUL12SHB200024.spu,JUL12SHB200025.spu
  (nm),7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 ,7/12/2016 
  time  ,:44:37 A,:44:49 A,:45:04 A,:45:16 A,:45:46 A,:45:53 A,:46:01 A,:46:22 A,:46:32 A,:46:54 A,:47:06 A,:47:12 A,:47:20 A,:47:29 A,:48:20 A,:48:28 A,:48:34 A,:48:42 A,:48:48 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,
 893 , 0.286448 , 0.278548 , 0.324257 , 0.520444 , 0.426466 , 0.26859 , 0.559043 , 0.567945 , 0.449311 , 0.462128 , 0.271804 , 0.324934 , 0.391661 , 0.380289 , 0.349392 , 0.389904 , 0.401 , 0.275119 , 0.377471 
 894 , 0.286613 , 0.278372 , 0.324402 , 0.520664 , 0.42642 , 0.268481 , 0.558885 , 0.5676 , 0.449171 , 0.462169 , 0.271762 , 0.324852 , 0.391636 , 0.380251 , 0.349421 , 0.389735 , 0.400789 , 0.274827 , 0.377528 
 895 , 0.286731 , 0.278025 , 0.324345 , 0.521143 , 0.426165 , 0.268508 , 0.558937 , 0.567697 , 0.449312 , 0.462125 , 0.271682 , 0.32476 , 0.391654 , 0.380302 , 0.349693 , 0.389621 , 0.400456 , 0.274694 , 0.377428 
 896 , 0.286851 , 0.277647 , 0.324289 , 0.521659 , 0.425886 , 0.268545 , 0.558989 , 0.567801 , 0.44946 , 0.46207 , 0.271589 , 0.324657 , 0.391673 , 0.380359 , 0.349985 , 0.389497 , 0.400087 , 0.274543 , 0.377315 
 897 , 0.286814 , 0.277425 , 0.32394 , 0.522108 , 0.425947 , 0.268662 , 0.55927 , 0.568337 , 0.449741 , 0.46225 , 0.271848 , 0.324584 , 0.391642 , 0.380297 , 0.350317 , 0.389531 , 0.399916 , 0.274568 , 0.377189 
 898 , 0.286658 , 0.277207 , 0.323617 , 0.521863 , 0.426103 , 0.268509 , 0.559486 , 0.568668 , 0.449742 , 0.462287 , 0.272171 , 0.324489 , 0.39145 , 0.380153 , 0.350087 , 0.389508 , 0.399843 , 0.274441 , 0.377369 
 899 , 0.286482 , 0.276981 , 0.323282 , 0.521552 , 0.426272 , 0.26833 , 0.559712 , 0.568992 , 0.449713 , 0.462311 , 0.272518 , 0.32439 , 0.391233 , 0.379995 , 0.349796 , 0.389472 , 0.399782 , 0.274297 , 0.37758 
 900 , 0.28628 , 0.276957 , 0.323053 , 0.521179 , 0.42647 , 0.268105 , 0.559729 , 0.569136 , 0.449399 , 0.462187 , 0.27268 , 0.324425 , 0.391075 , 0.379826 , 0.349405 , 0.389494 , 0.399825 , 0.274297 , 0.377899 
 901 , 0.286158 , 0.277233 , 0.32307 , 0.520937 , 0.426879 , 0.267981 , 0.559479 , 0.569123 , 0.44904 , 0.461978 , 0.272696 , 0.324616 , 0.391061 , 0.379651 , 0.349214 , 0.389634 , 0.400022 , 0.274349 , 0.378111 
 902 , 0.286097 , 0.277629 , 0.323198 , 0.52081 , 0.427422 , 0.267941 , 0.559155 , 0.569087 , 0.448773 , 0.461781 , 0.272696 , 0.324847 , 0.391118 , 0.379473 , 0.349196 , 0.389821 , 0.400264 , 0.27438 , 0.378211 
 903 , 0.286061 , 0.277978 , 0.323311 , 0.520671 , 0.427992 , 0.267936 , 0.558904 , 0.569006 , 0.448458 , 0.461538 , 0.272725 , 0.325044 , 0.391212 , 0.379359 , 0.349179 , 0.390009 , 0.400468 , 0.274357 , 0.378251 
 904 , 0.28609 , 0.278148 , 0.323231 , 0.520681 , 0.428464 , 0.268035 , 0.558854 , 0.568841 , 0.448045 , 0.461246 , 0.272853 , 0.325049 , 0.391377 , 0.379428 , 0.349204 , 0.390184 , 0.400547 , 0.274308 , 0.378224 
 905 , 0.286093 , 0.278237 , 0.322784 , 0.521108 , 0.428579 , 0.268168 , 0.558789 , 0.568733 , 0.447619 , 0.461053 , 0.27306 , 0.324818 , 0.391536 , 0.379511 , 0.349286 , 0.390373 , 0.400544 , 0.274503 , 0.378354 
 906 , 0.28609 , 0.278332 , 0.322319 , 0.521557 , 0.428696 , 0.2683 , 0.558729 , 0.568623 , 0.447189 , 0.460855 , 0.273271 , 0.32458 , 0.391703 , 0.379601 , 0.349375 , 0.390575 , 0.400541 , 0.274704 , 0.378491 
 907 , 0.28633 , 0.278115 , 0.321934 , 0.522104 , 0.428398 , 0.268358 , 0.5587 , 0.568708 , 0.447279 , 0.460809 , 0.273398 , 0.32423 , 0.391539 , 0.379498 , 0.349568 , 0.390708 , 0.400734 , 0.274952 , 0.378595 
 908 , 0.286723 , 0.278029 , 0.322115 , 0.522258 , 0.428488 , 0.268431 , 0.559165 , 0.569045 , 0.447505 , 0.461036 , 0.273425 , 0.32448 , 0.391414 , 0.379696 , 0.349609 , 0.391013 , 0.401078 , 0.275311 , 0.378667 
 909 , 0.287137 , 0.277945 , 0.322307 , 0.522423 , 0.428583 , 0.268512 , 0.559661 , 0.569394 , 0.447736 , 0.461276 , 0.273447 , 0.324748 , 0.391285 , 0.37991 , 0.349651 , 0.391327 , 0.401431 , 0.275678 , 0.37874 
 910 , 0.287368 , 0.278061 , 0.322647 , 0.522587 , 0.428845 , 0.268557 , 0.560077 , 0.569748 , 0.447936 , 0.461645 , 0.273635 , 0.32527 , 0.391301 , 0.380083 , 0.349827 , 0.391659 , 0.401611 , 0.276054 , 0.378918 
 911 , 0.287181 , 0.278084 , 0.322876 , 0.522466 , 0.42906 , 0.268433 , 0.560183 , 0.569882 , 0.447897 , 0.461653 , 0.273933 , 0.325578 , 0.391164 , 0.379955 , 0.350112 , 0.391724 , 0.401668 , 0.276015 , 0.379007 
 912 , 0.286831 , 0.278012 , 0.323025 , 0.5222 , 0.429225 , 0.268226 , 0.560155 , 0.569911 , 0.447752 , 0.461454 , 0.274262 , 0.325729 , 0.390923 , 0.379692 , 0.350418 , 0.391657 , 0.401706 , 0.275773 , 0.379023 
 913 , 0.286485 , 0.278065 , 0.323079 , 0.521889 , 0.429498 , 0.268021 , 0.56015 , 0.569945 , 0.447581 , 0.461245 , 0.274523 , 0.325895 , 0.390683 , 0.379554 , 0.350617 , 0.391635 , 0.401858 , 0.275589 , 0.379155 
 914 , 0.286213 , 0.278348 , 0.322924 , 0.52153 , 0.42989 , 0.267818 , 0.560083 , 0.569997 , 0.447473 , 0.461124 , 0.274593 , 0.326069 , 0.39049 , 0.379653 , 0.350545 , 0.391758 , 0.402157 , 0.275553 , 0.379493 
 915 , 0.286061 , 0.278666 , 0.322701 , 0.521207 , 0.430191 , 0.26762 , 0.559844 , 0.570036 , 0.44753 , 0.461183 , 0.274565 , 0.326203 , 0.390357 , 0.379791 , 0.350322 , 0.392004 , 0.402369 , 0.275596 , 0.379844 
 916 , 0.285914 , 0.278982 , 0.322456 , 0.520865 , 0.430508 , 0.267436 , 0.559601 , 0.570103 , 0.447599 , 0.461262 , 0.274534 , 0.32634 , 0.390243 , 0.379936 , 0.350102 , 0.392265 , 0.402607 , 0.275649 , 0.380185 
 917 , 0.285879 , 0.279311 , 0.322054 , 0.520422 , 0.430928 , 0.267439 , 0.559317 , 0.570464 , 0.447824 , 0.461555 , 0.274465 , 0.32652 , 0.390435 , 0.380113 , 0.349914 , 0.392573 , 0.403097 , 0.275736 , 0.380393 
 918 , 0.286091 , 0.279685 , 0.321761 , 0.520461 , 0.431544 , 0.267751 , 0.559393 , 0.571196 , 0.447863 , 0.46165 , 0.274627 , 0.327032 , 0.390966 , 0.38031 , 0.350067 , 0.392974 , 0.403802 , 0.276137 , 0.380851 
 919 , 0.28631 , 0.280066 , 0.321467 , 0.520502 , 0.432162 , 0.268065 , 0.559459 , 0.571936 , 0.447897 , 0.461747 , 0.274797 , 0.327545 , 0.391497 , 0.380502 , 0.35022 , 0.39337 , 0.404509 , 0.276545 , 0.381316 
 920 , 0.286344 , 0.280059 , 0.321387 , 0.520394 , 0.432236 , 0.268098 , 0.559527 , 0.572187 , 0.447526 , 0.461387 , 0.27489 , 0.327703 , 0.391631 , 0.380527 , 0.350249 , 0.393574 , 0.40466 , 0.276645 , 0.38139 
 921 , 0.286248 , 0.279958 , 0.321234 , 0.519503 , 0.431929 , 0.267912 , 0.559595 , 0.57192 , 0.447226 , 0.461128 , 0.274791 , 0.327663 , 0.391509 , 0.380427 , 0.349966 , 0.393844 , 0.404277 , 0.276501 , 0.381307 
 922 , 0.286112 , 0.279855 , 0.321021 , 0.51832 , 0.43153 , 0.267676 , 0.559668 , 0.571501 , 0.446984 , 0.460936 , 0.274637 , 0.327593 , 0.391331 , 0.380294 , 0.349576 , 0.394174 , 0.403747 , 0.27629 , 0.381205 
 923 , 0.285696 , 0.279508 , 0.320704 , 0.517112 , 0.430923 , 0.267237 , 0.559466 , 0.570764 , 0.446634 , 0.460575 , 0.274349 , 0.327163 , 0.391022 , 0.379817 , 0.348951 , 0.394134 , 0.402874 , 0.275785 , 0.380889 
 924 , 0.284879 , 0.278781 , 0.320369 , 0.516249 , 0.430174 , 0.26647 , 0.55881 , 0.569797 , 0.445974 , 0.459922 , 0.273999 , 0.326286 , 0.390512 , 0.378967 , 0.348102 , 0.393537 , 0.401957 , 0.274972 , 0.380373 
 925 , 0.283885 , 0.277888 , 0.320143 , 0.515812 , 0.429503 , 0.265511 , 0.557935 , 0.568972 , 0.445001 , 0.459091 , 0.273735 , 0.325303 , 0.389916 , 0.378098 , 0.347277 , 0.392703 , 0.401469 , 0.274119 , 0.379898 
 926 , 0.282778 , 0.276763 , 0.31984 , 0.515286 , 0.428627 , 0.264392 , 0.556926 , 0.568037 , 0.443853 , 0.458142 , 0.273306 , 0.324221 , 0.389127 , 0.377073 , 0.346354 , 0.391748 , 0.40089 , 0.273148 , 0.379358 
 927 , 0.281539 , 0.274883 , 0.319198 , 0.514402 , 0.426913 , 0.262912 , 0.555492 , 0.566837 , 0.442276 , 0.456942 , 0.272077 , 0.323119 , 0.387564 , 0.375613 , 0.345351 , 0.390556 , 0.399896 , 0.271877 , 0.378631 
 928 , 0.280143 , 0.272644 , 0.318113 , 0.512925 , 0.424373 , 0.26147 , 0.55304 , 0.565006 , 0.440344 , 0.455031 , 0.270168 , 0.32182 , 0.385224 , 0.373512 , 0.344033 , 0.388925 , 0.397533 , 0.270013 , 0.377102 
 929 , 0.278456 , 0.269947 , 0.316808 , 0.511145 , 0.421322 , 0.259723 , 0.550098 , 0.562799 , 0.43802 , 0.452743 , 0.267873 , 0.320251 , 0.382415 , 0.370985 , 0.342446 , 0.38696 , 0.394686 , 0.267769 , 0.375269 
 930 , 0.277215 , 0.267477 , 0.315188 , 0.50945 , 0.418402 , 0.258197 , 0.546882 , 0.560471 , 0.43581 , 0.449863 , 0.266221 , 0.318427 , 0.379888 , 0.368167 , 0.340808 , 0.384474 , 0.391655 , 0.265687 , 0.373074 
 931 , 0.276208 , 0.265516 , 0.313956 , 0.508578 , 0.416591 , 0.256512 , 0.545277 , 0.558611 , 0.433995 , 0.448086 , 0.26558 , 0.316577 , 0.378617 , 0.366299 , 0.339555 , 0.382345 , 0.389471 , 0.264286 , 0.371898 
 932 , 0.275057 , 0.263282 , 0.312588 , 0.507758 , 0.414716 , 0.254459 , 0.543804 , 0.556528 , 0.431943 , 0.446284 , 0.265049 , 0.314375 , 0.377407 , 0.364329 , 0.338181 , 0.379927 , 0.387107 , 0.262778 , 0.370763 
 933 , 0.273608 , 0.261706 , 0.310762 , 0.50673 , 0.413214 , 0.252879 , 0.542677 , 0.554719 , 0.430433 , 0.44514 , 0.265158 , 0.31243 , 0.376948 , 0.362969 , 0.336795 , 0.37799 , 0.385302 , 0.261547 , 0.370147 
 934 , 0.271402 , 0.260016 , 0.308034 , 0.505164 , 0.410909 , 0.251308 , 0.541191 , 0.552316 , 0.428923 , 0.443075 , 0.265036 , 0.310557 , 0.376246 , 0.361191 , 0.335198 , 0.375822 , 0.38334 , 0.259929 , 0.369157 
 935 , 0.268369 , 0.257254 , 0.30438 , 0.50295 , 0.407025 , 0.249012 , 0.538706 , 0.548609 , 0.426607 , 0.439071 , 0.263986 , 0.308139 , 0.374386 , 0.358063 , 0.333086 , 0.3726 , 0.380343 , 0.257385 , 0.367067 
 936 , 0.265569 , 0.254783 , 0.301132 , 0.500817 , 0.403278 , 0.246392 , 0.536318 , 0.545302 , 0.424467 , 0.435038 , 0.262223 , 0.306146 , 0.372512 , 0.355039 , 0.331065 , 0.369808 , 0.377649 , 0.254956 , 0.365128 
 937 , 0.264471 , 0.25405 , 0.299999 , 0.499383 , 0.401403 , 0.243665 , 0.535184 , 0.544519 , 0.423692 , 0.432451 , 0.259047 , 0.306058 , 0.371126 , 0.35333 , 0.329842 , 0.369459 , 0.376805 , 0.2537 , 0.364261 
 938 , 0.264478 , 0.254343 , 0.299084 , 0.497473 , 0.40161 , 0.241619 , 0.535289 , 0.545661 , 0.424239 , 0.432141 , 0.256635 , 0.306483 , 0.369878 , 0.352604 , 0.328436 , 0.371044 , 0.377116 , 0.253366 , 0.363924 
 939 , 0.264482 , 0.254644 , 0.298131 , 0.495488 , 0.401832 , 0.23949 , 0.535398 , 0.54685 , 0.424803 , 0.431815 , 0.254124 , 0.306923 , 0.368586 , 0.351841 , 0.326967 , 0.372701 , 0.377437 , 0.253018 , 0.363572 
 940 , 0.264157 , 0.255467 , 0.297737 , 0.493571 , 0.402753 , 0.238093 , 0.534253 , 0.547089 , 0.423829 , 0.431217 , 0.254153 , 0.306812 , 0.36679 , 0.351518 , 0.325512 , 0.373401 , 0.377553 , 0.252961 , 0.362415 
 941 , 0.26329 , 0.255823 , 0.297845 , 0.49315 , 0.402717 , 0.237403 , 0.531552 , 0.545618 , 0.422163 , 0.430411 , 0.254412 , 0.306035 , 0.366308 , 0.351275 , 0.324502 , 0.372738 , 0.376923 , 0.252215 , 0.36052 
 942 , 0.262349 , 0.25614 , 0.298006 , 0.49288 , 0.402578 , 0.236768 , 0.528653 , 0.543948 , 0.420401 , 0.429568 , 0.254696 , 0.305182 , 0.365954 , 0.351038 , 0.323529 , 0.371924 , 0.376211 , 0.251388 , 0.358522 
 943 , 0.261795 , 0.256281 , 0.297631 , 0.493496 , 0.402282 , 0.236889 , 0.526912 , 0.542186 , 0.41908 , 0.429369 , 0.254961 , 0.30475 , 0.366272 , 0.351207 , 0.323509 , 0.371221 , 0.375229 , 0.250895 , 0.35732 
 944 , 0.260935 , 0.256345 , 0.296622 , 0.493075 , 0.402364 , 0.236573 , 0.526145 , 0.54028 , 0.417785 , 0.429437 , 0.255071 , 0.304766 , 0.366304 , 0.351552 , 0.323875 , 0.370679 , 0.374658 , 0.251238 , 0.357259 
 945 , 0.259735 , 0.256404 , 0.295351 , 0.491665 , 0.402751 , 0.235722 , 0.52565 , 0.538312 , 0.416357 , 0.429485 , 0.255076 , 0.30495 , 0.36593 , 0.351893 , 0.324187 , 0.370205 , 0.374445 , 0.252053 , 0.357724 
 946 , 0.258629 , 0.256106 , 0.29423 , 0.490036 , 0.403241 , 0.235367 , 0.525207 , 0.536608 , 0.414719 , 0.429533 , 0.255304 , 0.305027 , 0.365635 , 0.35189 , 0.324429 , 0.369891 , 0.374519 , 0.252548 , 0.358076 
 947 , 0.258102 , 0.255437 , 0.293739 , 0.489164 , 0.403804 , 0.236259 , 0.524674 , 0.53596 , 0.413196 , 0.429424 , 0.255871 , 0.304811 , 0.365321 , 0.351104 , 0.324632 , 0.370055 , 0.375142 , 0.252522 , 0.357981 
 948 , 0.258544 , 0.255287 , 0.294065 , 0.490859 , 0.404108 , 0.238189 , 0.523699 , 0.536639 , 0.412633 , 0.428923 , 0.256345 , 0.304336 , 0.364655 , 0.349831 , 0.325051 , 0.370715 , 0.375914 , 0.25253 , 0.357269 
 949 , 0.258965 , 0.255167 , 0.294351 , 0.492438 , 0.404347 , 0.240018 , 0.522708 , 0.537268 , 0.41214 , 0.428381 , 0.256778 , 0.303836 , 0.363915 , 0.348608 , 0.325432 , 0.371358 , 0.376632 , 0.252636 , 0.356594 
 950 , 0.259314 , 0.25555 , 0.29427 , 0.4928 , 0.404053 , 0.240613 , 0.521676 , 0.537491 , 0.412614 , 0.427458 , 0.256741 , 0.303075 , 0.362429 , 0.34798 , 0.325411 , 0.371954 , 0.376745 , 0.254046 , 0.356337 
 951 , 0.259335 , 0.254987 , 0.293595 , 0.489696 , 0.40319 , 0.239621 , 0.521808 , 0.53612 , 0.411793 , 0.42709 , 0.256338 , 0.302524 , 0.361038 , 0.348367 , 0.324991 , 0.371724 , 0.37687 , 0.25419 , 0.357243 
 952 , 0.259357 , 0.254421 , 0.292917 , 0.486617 , 0.402339 , 0.238636 , 0.521945 , 0.534762 , 0.410978 , 0.426723 , 0.255932 , 0.301983 , 0.359671 , 0.348751 , 0.324576 , 0.37149 , 0.376986 , 0.254328 , 0.358149 
 953 , 0.259891 , 0.253727 , 0.292776 , 0.484213 , 0.402111 , 0.237854 , 0.521781 , 0.533523 , 0.410588 , 0.426548 , 0.256237 , 0.301794 , 0.358663 , 0.349523 , 0.32461 , 0.371201 , 0.377133 , 0.253918 , 0.359128 
 954 , 0.260314 , 0.253393 , 0.29236 , 0.482543 , 0.401853 , 0.237649 , 0.521191 , 0.532092 , 0.410416 , 0.425441 , 0.256329 , 0.301509 , 0.358112 , 0.349822 , 0.32483 , 0.370863 , 0.376589 , 0.253788 , 0.35886 
 955 , 0.260617 , 0.253241 , 0.29177 , 0.481145 , 0.401523 , 0.237671 , 0.520457 , 0.53059 , 0.410292 , 0.423941 , 0.256242 , 0.301142 , 0.357725 , 0.349855 , 0.325075 , 0.370515 , 0.375762 , 0.253839 , 0.358056 
 956 , 0.261103 , 0.253273 , 0.291355 , 0.480128 , 0.401235 , 0.237947 , 0.519876 , 0.529221 , 0.409817 , 0.422702 , 0.255887 , 0.301331 , 0.357687 , 0.349805 , 0.325475 , 0.370364 , 0.375205 , 0.254129 , 0.357462 
 957 , 0.261654 , 0.253407 , 0.291443 , 0.479696 , 0.401283 , 0.238423 , 0.519722 , 0.528903 , 0.40908 , 0.422236 , 0.255726 , 0.302216 , 0.358045 , 0.34997 , 0.326128 , 0.370571 , 0.375254 , 0.254693 , 0.357647 
 958 , 0.26204 , 0.253407 , 0.292054 , 0.479581 , 0.401795 , 0.238817 , 0.520007 , 0.530054 , 0.408516 , 0.422625 , 0.256316 , 0.303329 , 0.358466 , 0.350621 , 0.326946 , 0.37104 , 0.375831 , 0.255302 , 0.35875 
 959 , 0.262375 , 0.253539 , 0.292676 , 0.479415 , 0.402285 , 0.23919 , 0.520388 , 0.531175 , 0.408211 , 0.423112 , 0.256926 , 0.304411 , 0.358966 , 0.351181 , 0.327619 , 0.371659 , 0.376527 , 0.255898 , 0.359791 
 960 , 0.262572 , 0.254174 , 0.293412 , 0.478943 , 0.402693 , 0.239535 , 0.521142 , 0.532288 , 0.4089 , 0.424019 , 0.25765 , 0.305472 , 0.359846 , 0.351419 , 0.32774 , 0.372981 , 0.377753 , 0.256493 , 0.360685 
 961 , 0.262863 , 0.254447 , 0.293693 , 0.477454 , 0.402575 , 0.239893 , 0.520848 , 0.532333 , 0.409367 , 0.424066 , 0.257701 , 0.306031 , 0.360887 , 0.35077 , 0.327174 , 0.374413 , 0.378143 , 0.256506 , 0.361177 
 962 , 0.263142 , 0.254703 , 0.293956 , 0.476056 , 0.402458 , 0.240226 , 0.520567 , 0.532368 , 0.409803 , 0.424105 , 0.257751 , 0.306554 , 0.36186 , 0.350158 , 0.326643 , 0.375767 , 0.378512 , 0.256523 , 0.361645 
 963 , 0.262609 , 0.255047 , 0.294286 , 0.475731 , 0.403757 , 0.241092 , 0.520539 , 0.533379 , 0.409988 , 0.424106 , 0.258267 , 0.306952 , 0.362251 , 0.349277 , 0.326464 , 0.377369 , 0.37895 , 0.257017 , 0.362977 
 964 , 0.261836 , 0.255749 , 0.294481 , 0.476679 , 0.405075 , 0.241745 , 0.520113 , 0.534094 , 0.410376 , 0.424362 , 0.259186 , 0.307635 , 0.362165 , 0.348243 , 0.326765 , 0.378313 , 0.379828 , 0.257921 , 0.363767 
 965 , 0.261061 , 0.256509 , 0.294638 , 0.477881 , 0.406297 , 0.2423 , 0.519603 , 0.534671 , 0.410801 , 0.424672 , 0.260155 , 0.308368 , 0.361986 , 0.347228 , 0.32717 , 0.379035 , 0.380788 , 0.258875 , 0.364347 
 966 , 0.260877 , 0.257149 , 0.294374 , 0.478445 , 0.406721 , 0.242491 , 0.518921 , 0.534798 , 0.411197 , 0.42496 , 0.261018 , 0.309115 , 0.361746 , 0.346352 , 0.327836 , 0.379066 , 0.381627 , 0.259717 , 0.364614 
 967 , 0.261271 , 0.257509 , 0.293958 , 0.478043 , 0.406994 , 0.242593 , 0.518638 , 0.534537 , 0.411259 , 0.425239 , 0.261662 , 0.309792 , 0.361298 , 0.345855 , 0.328351 , 0.378613 , 0.382286 , 0.260068 , 0.364788 
 968 , 0.261897 , 0.257632 , 0.29368 , 0.477035 , 0.407641 , 0.242851 , 0.51893 , 0.534179 , 0.410982 , 0.42552 , 0.262116 , 0.310362 , 0.360663 , 0.345699 , 0.328519 , 0.378115 , 0.382819 , 0.259948 , 0.365076 
 969 , 0.26254 , 0.257749 , 0.293508 , 0.476197 , 0.408155 , 0.243071 , 0.519259 , 0.533955 , 0.410785 , 0.425737 , 0.262356 , 0.310751 , 0.360176 , 0.345647 , 0.328529 , 0.377794 , 0.383192 , 0.259737 , 0.365295 
 970 , 0.263259 , 0.257954 , 0.293552 , 0.475854 , 0.408268 , 0.243298 , 0.519657 , 0.534288 , 0.41077 , 0.425739 , 0.262125 , 0.310757 , 0.36007 , 0.345819 , 0.328312 , 0.378078 , 0.383244 , 0.259443 , 0.365472 
 971 , 0.263938 , 0.258523 , 0.293537 , 0.476458 , 0.407815 , 0.243886 , 0.519801 , 0.536006 , 0.410843 , 0.425377 , 0.261858 , 0.310707 , 0.360473 , 0.345993 , 0.328649 , 0.379416 , 0.383234 , 0.259789 , 0.366209 
 972 , 0.264616 , 0.259095 , 0.293522 , 0.477048 , 0.407367 , 0.24447 , 0.51994 , 0.537708 , 0.410903 , 0.425003 , 0.261599 , 0.310675 , 0.360879 , 0.34617 , 0.328981 , 0.380742 , 0.383227 , 0.260133 , 0.366937 
 973 , 0.265124 , 0.259571 , 0.293265 , 0.477593 , 0.406918 , 0.245112 , 0.520188 , 0.538833 , 0.410466 , 0.424336 , 0.261965 , 0.311498 , 0.361419 , 0.346419 , 0.329086 , 0.381377 , 0.38326 , 0.260142 , 0.367209 
 974 , 0.265652 , 0.259856 , 0.293032 , 0.477321 , 0.406928 , 0.245501 , 0.519761 , 0.538327 , 0.41058 , 0.424145 , 0.262432 , 0.312448 , 0.362082 , 0.346414 , 0.328997 , 0.381583 , 0.383102 , 0.260069 , 0.366821 
 975 , 0.266186 , 0.260117 , 0.292808 , 0.47693 , 0.407009 , 0.245862 , 0.519233 , 0.537572 , 0.410778 , 0.424025 , 0.262927 , 0.313422 , 0.362777 , 0.346368 , 0.328885 , 0.381734 , 0.382918 , 0.259978 , 0.366333 
 976 , 0.266113 , 0.260502 , 0.292555 , 0.476319 , 0.407109 , 0.245863 , 0.51844 , 0.53704 , 0.411191 , 0.424209 , 0.263283 , 0.313707 , 0.363392 , 0.346365 , 0.328847 , 0.382022 , 0.382699 , 0.260018 , 0.366179 
 977 , 0.265436 , 0.260876 , 0.291905 , 0.475558 , 0.406798 , 0.245337 , 0.517933 , 0.536476 , 0.411744 , 0.423809 , 0.26347 , 0.313584 , 0.363669 , 0.346501 , 0.328984 , 0.381952 , 0.382441 , 0.259989 , 0.366293 
 978 , 0.264497 , 0.2612 , 0.290964 , 0.474751 , 0.406151 , 0.244527 , 0.517728 , 0.535823 , 0.41233 , 0.422884 , 0.263551 , 0.313375 , 0.363711 , 0.346743 , 0.329239 , 0.381571 , 0.382156 , 0.25988 , 0.366508 
 979 , 0.26377 , 0.261478 , 0.29047 , 0.474212 , 0.40582 , 0.244127 , 0.517776 , 0.53541 , 0.413045 , 0.421925 , 0.263758 , 0.313127 , 0.363832 , 0.346981 , 0.329877 , 0.381604 , 0.382056 , 0.259962 , 0.366846 
 980 , 0.263496 , 0.261775 , 0.290755 , 0.474479 , 0.405997 , 0.244426 , 0.518384 , 0.535811 , 0.41382 , 0.421348 , 0.26436 , 0.312896 , 0.364192 , 0.347197 , 0.330904 , 0.38232 , 0.382416 , 0.260377 , 0.367359 
 981 , 0.26368 , 0.262291 , 0.291541 , 0.475916 , 0.406423 , 0.245122 , 0.519567 , 0.537532 , 0.414288 , 0.42195 , 0.265573 , 0.312825 , 0.364904 , 0.347305 , 0.33155 , 0.383378 , 0.383342 , 0.260931 , 0.367875 
 982 , 0.263949 , 0.262818 , 0.292306 , 0.477359 , 0.406871 , 0.2458 , 0.520748 , 0.539172 , 0.414746 , 0.422554 , 0.266773 , 0.312824 , 0.365553 , 0.347446 , 0.332044 , 0.38436 , 0.384312 , 0.261454 , 0.368354 
 983 , 0.26481 , 0.263408 , 0.292915 , 0.478815 , 0.40749 , 0.246435 , 0.521928 , 0.540195 , 0.415087 , 0.423139 , 0.267836 , 0.313405 , 0.365714 , 0.3478 , 0.331438 , 0.38479 , 0.385634 , 0.261731 , 0.368613 
 984 , 0.265473 , 0.263804 , 0.293447 , 0.479036 , 0.408249 , 0.246997 , 0.522525 , 0.540008 , 0.414888 , 0.423776 , 0.268248 , 0.314136 , 0.36546 , 0.347899 , 0.331362 , 0.385365 , 0.386053 , 0.262381 , 0.369174 
 985 , 0.266132 , 0.264198 , 0.293973 , 0.479209 , 0.409008 , 0.247552 , 0.523105 , 0.539775 , 0.41468 , 0.424412 , 0.26864 , 0.314876 , 0.36519 , 0.347994 , 0.331301 , 0.385955 , 0.386451 , 0.263045 , 0.369745 
 986 , 0.266288 , 0.264641 , 0.293516 , 0.479059 , 0.409315 , 0.247754 , 0.52348 , 0.539636 , 0.41401 , 0.425244 , 0.268503 , 0.315002 , 0.365308 , 0.347787 , 0.331948 , 0.386201 , 0.386255 , 0.263563 , 0.370051 
 987 , 0.266336 , 0.265049 , 0.292974 , 0.478666 , 0.409494 , 0.247781 , 0.523601 , 0.53918 , 0.413344 , 0.42563 , 0.26806 , 0.314941 , 0.365547 , 0.347848 , 0.331993 , 0.385772 , 0.386083 , 0.26345 , 0.370187 
 988 , 0.266376 , 0.265427 , 0.292491 , 0.47817 , 0.409655 , 0.247754 , 0.523618 , 0.538542 , 0.412708 , 0.425763 , 0.267506 , 0.314841 , 0.365809 , 0.348059 , 0.331659 , 0.385047 , 0.385979 , 0.263037 , 0.370266 
 989 , 0.266233 , 0.265282 , 0.291911 , 0.477732 , 0.409688 , 0.247554 , 0.523489 , 0.538095 , 0.412141 , 0.425796 , 0.267118 , 0.314873 , 0.365888 , 0.348338 , 0.331094 , 0.384627 , 0.385805 , 0.262489 , 0.37035 
