  time  ,11:50 PM,11:58 PM,12:05 PM,12:16 PM,12:22 PM,13:26 PM,13:32 PM,13:38 PM,13:44 PM,13:49 PM,14:39 PM,14:47 PM,14:54 PM,14:59 PM,15:05 PM,16:50 PM,16:55 PM,17:00 PM,17:07 PM,17:12 PM,18:37 PM,18:44 PM,18:52 PM,18:58 PM,19:05 PM,20:03 PM,20:10 PM,20:16 PM,20:22 PM,20:28 PM,21:18 PM,21:26 PM,21:34 PM,21:42 PM,21:49 PM,22:50 PM,22:57 PM,23:03 PM,23:10 PM,23:24 PM,24:36 PM,24:42 PM,24:49 PM,24:56 PM,25:02 PM,26:16 PM,26:22 PM,26:29 PM,26:35 PM,26:42 PM,27:19 PM,27:25 PM,27:32 PM,27:39 PM,27:47 PM,28:27 PM,28:33 PM,28:39 PM,28:44 PM,28:50 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 1064 , 0.114633 , 0.241145 , 0.272475 , 0.205525 , 0.168878 , 0.290697 , 0.231287 , 0.188727 , 0.277215 , 0.186314 , 0.032758 , 0.079358 , 0.05116 , 0.077334 , 0.020483 , 0.087187 , 0.088531 , 0.08609 , 0.078658 , 0.083426 , 0.100281 , 0.237356 , 0.118545 , 0.174057 , 0.178234 , 0.285531 , 0.282617 , 0.276841 , 0.283667 , 0.317632 , 0.143423 , 0.126337 , 0.141157 , 0.02351 , 0.038449 , 0.168892 , 0.102859 , 0.060782 , 0.072201 , 0.125565 , 0.206939 , 0.066993 , 0.14822 , 0.168301 , 0.156086 , 0.128153 , 0.178845 , 0.167283 , 0.132581 , 0.164384 , 0.079249 , 0.098843 , 0.071581 , 0.043851 , 0.191059 , 0.130495 , 0.095215 , 0.193334 , 0.139293 , 0.120835 
 1065 , 0.110362 , 0.236721 , 0.264948 , 0.194509 , 0.160889 , 0.285254 , 0.219592 , 0.182971 , 0.268379 , 0.178309 , 0.032098 , 0.068932 , 0.044441 , 0.076886 , 0.016241 , 0.081705 , 0.08539 , 0.079887 , 0.070564 , 0.076988 , 0.094746 , 0.228595 , 0.112268 , 0.171442 , 0.172589 , 0.278993 , 0.2717 , 0.268148 , 0.279376 , 0.310448 , 0.140958 , 0.119634 , 0.132957 , 0.018623 , 0.035349 , 0.165379 , 0.096831 , 0.054712 , 0.067392 , 0.114635 , 0.204345 , 0.061986 , 0.139825 , 0.163331 , 0.149536 , 0.123334 , 0.169 , 0.158248 , 0.126784 , 0.157772 , 0.074384 , 0.094357 , 0.065649 , 0.037726 , 0.18562 , 0.12319 , 0.089839 , 0.170707 , 0.136629 , 0.115593 
 1066 , 0.109315 , 0.234512 , 0.25709 , 0.186807 , 0.155382 , 0.276984 , 0.211581 , 0.18039 , 0.261468 , 0.170066 , 0.031498 , 0.059095 , 0.038062 , 0.072922 , 0.011916 , 0.074418 , 0.083466 , 0.074738 , 0.063083 , 0.071468 , 0.090689 , 0.225501 , 0.104512 , 0.171255 , 0.168012 , 0.274765 , 0.261843 , 0.26214 , 0.274294 , 0.304534 , 0.137337 , 0.111145 , 0.12801 , 0.013979 , 0.033287 , 0.161544 , 0.09014 , 0.048272 , 0.062754 , 0.103863 , 0.201212 , 0.056332 , 0.132159 , 0.156206 , 0.143434 , 0.118546 , 0.160176 , 0.149765 , 0.12022 , 0.152953 , 0.070892 , 0.090103 , 0.060138 , 0.031828 , 0.181282 , 0.117123 , 0.083827 , 0.14627 , 0.134025 , 0.109768 
 1067 , 0.110691 , 0.233344 , 0.24882 , 0.180728 , 0.151385 , 0.266337 , 0.20586 , 0.179783 , 0.255617 , 0.161489 , 0.030376 , 0.049204 , 0.031709 , 0.065767 , 0.007368 , 0.065876 , 0.081891 , 0.069764 , 0.055622 , 0.066329 , 0.087308 , 0.22647 , 0.095128 , 0.17257 , 0.164038 , 0.271928 , 0.252735 , 0.25791 , 0.268302 , 0.299458 , 0.132799 , 0.101267 , 0.124951 , 0.009195 , 0.031276 , 0.157273 , 0.082841 , 0.041452 , 0.057769 , 0.093064 , 0.197519 , 0.050058 , 0.124563 , 0.147279 , 0.137485 , 0.113564 , 0.152098 , 0.141514 , 0.112961 , 0.149261 , 0.067927 , 0.086038 , 0.054439 , 0.025653 , 0.177366 , 0.111568 , 0.07704 , 0.120822 , 0.130876 , 0.103382 
 1068 , 0.106007 , 0.233674 , 0.240422 , 0.176971 , 0.149711 , 0.258638 , 0.200094 , 0.179072 , 0.251654 , 0.154436 , 0.026258 , 0.042875 , 0.024308 , 0.058758 , 0.004661 , 0.057806 , 0.076906 , 0.066941 , 0.04888 , 0.060189 , 0.086173 , 0.22807 , 0.089522 , 0.169148 , 0.160751 , 0.268913 , 0.244573 , 0.254848 , 0.266079 , 0.295731 , 0.125257 , 0.093108 , 0.125139 , 0.006092 , 0.027506 , 0.150226 , 0.078546 , 0.035052 , 0.050479 , 0.08605 , 0.189615 , 0.041945 , 0.117461 , 0.137801 , 0.128766 , 0.107697 , 0.144571 , 0.133436 , 0.10515 , 0.14438 , 0.065597 , 0.080902 , 0.049304 , 0.019651 , 0.174502 , 0.106021 , 0.07239 , 0.108162 , 0.125321 , 0.095304 
 1069 , 0.094399 , 0.232381 , 0.231338 , 0.172753 , 0.149238 , 0.251329 , 0.193546 , 0.176694 , 0.249107 , 0.147016 , 0.020349 , 0.038141 , 0.015764 , 0.051129 , 0.002993 , 0.050086 , 0.069039 , 0.064902 , 0.0421 , 0.052576 , 0.085519 , 0.225524 , 0.085197 , 0.160834 , 0.156009 , 0.263732 , 0.23581 , 0.249964 , 0.265088 , 0.29151 , 0.115329 , 0.08576 , 0.125741 , 0.003927 , 0.022154 , 0.140172 , 0.075351 , 0.028612 , 0.041374 , 0.081234 , 0.178726 , 0.032594 , 0.109855 , 0.128376 , 0.118404 , 0.101098 , 0.135728 , 0.125247 , 0.096998 , 0.138599 , 0.063256 , 0.074635 , 0.043937 , 0.013451 , 0.170417 , 0.099578 , 0.068503 , 0.102662 , 0.118585 , 0.086553 
 1070 , 0.076767 , 0.224895 , 0.220824 , 0.16402 , 0.148267 , 0.240764 , 0.185188 , 0.170425 , 0.247228 , 0.136549 , 0.014277 , 0.032104 , 0.006316 , 0.04209 , 0.001179 , 0.042401 , 0.059503 , 0.061581 , 0.034326 , 0.043219 , 0.082484 , 0.21185 , 0.078503 , 0.148118 , 0.1468 , 0.253724 , 0.224328 , 0.238988 , 0.261402 , 0.284096 , 0.10409 , 0.077919 , 0.122316 , 0.001574 , 0.015888 , 0.127224 , 0.070456 , 0.021497 , 0.031362 , 0.076178 , 0.166818 , 0.022797 , 0.100477 , 0.119712 , 0.108003 , 0.09404 , 0.12314 , 0.116514 , 0.088737 , 0.132392 , 0.059944 , 0.067294 , 0.037317 , 0.006648 , 0.16191 , 0.091076 , 0.063421 , 0.095399 , 0.112348 , 0.078396 
 1071 , 0.062483 , 0.212666 , 0.213412 , 0.153791 , 0.142063 , 0.233336 , 0.177243 , 0.161938 , 0.243471 , 0.126585 , 0.00915 , 0.027685 , 0 , 0.033808 , 0 , 0.035708 , 0.049867 , 0.056852 , 0.027144 , 0.035171 , 0.076598 , 0.198303 , 0.071522 , 0.135043 , 0.138069 , 0.241727 , 0.212737 , 0.228432 , 0.255381 , 0.275904 , 0.093083 , 0.070062 , 0.116881 , 0 , 0.010721 , 0.114365 , 0.065145 , 0.01589 , 0.022977 , 0.070985 , 0.155304 , 0.01566 , 0.091299 , 0.111321 , 0.097481 , 0.086866 , 0.113025 , 0.108224 , 0.080374 , 0.126297 , 0.056195 , 0.058884 , 0.031279 , 0.001868 , 0.15057 , 0.083805 , 0.058307 , 0.088872 , 0.105392 , 0.071096 
 1072 , 0.0545 , 0.192335 , 0.212652 , 0.141289 , 0.12614 , 0.232106 , 0.170765 , 0.149781 , 0.236189 , 0.118233 , 0.006086 , 0.026377 , 0 , 0.027174 , 0 , 0.031522 , 0.040612 , 0.049754 , 0.021435 , 0.030018 , 0.065623 , 0.18546 , 0.06424 , 0.122061 , 0.1307 , 0.226661 , 0.201611 , 0.219123 , 0.2453 , 0.266766 , 0.083183 , 0.062619 , 0.108029 , 0 , 0.007768 , 0.102386 , 0.059307 , 0.013633 , 0.018193 , 0.065939 , 0.14539 , 0.01437 , 0.082905 , 0.103989 , 0.087639 , 0.08001 , 0.108099 , 0.101675 , 0.072667 , 0.120921 , 0.051852 , 0.048934 , 0.026723 , 0.001248 , 0.134566 , 0.07939 , 0.053377 , 0.084193 , 0.097531 , 0.066182 
 1073 , 0.048758 , 0.17921 , 0.211161 , 0.132701 , 0.108972 , 0.238094 , 0.161723 , 0.140958 , 0.222846 , 0.111328 , 0.003093 , 0.02636 , 0 , 0.021489 , 0 , 0.02689 , 0.031701 , 0.043757 , 0.016118 , 0.025559 , 0.053608 , 0.175273 , 0.059103 , 0.11135 , 0.126429 , 0.220628 , 0.199114 , 0.213504 , 0.241191 , 0.258544 , 0.074187 , 0.057424 , 0.105087 , 0 , 0.004971 , 0.093514 , 0.054684 , 0.011483 , 0.013589 , 0.06037 , 0.135406 , 0.013038 , 0.076173 , 0.098217 , 0.078236 , 0.073425 , 0.106913 , 0.092036 , 0.062799 , 0.11648 , 0.048236 , 0.039097 , 0.022268 , 0.00062 , 0.123066 , 0.07563 , 0.050455 , 0.081488 , 0.088548 , 0.060167 
 1074 , 0.042781 , 0.165653 , 0.209303 , 0.124109 , 0.092128 , 0.243213 , 0.15295 , 0.131547 , 0.209431 , 0.104035 , 0 , 0.025865 , 0 , 0.015676 , 0 , 0.021929 , 0.022494 , 0.037276 , 0.010616 , 0.020668 , 0.041682 , 0.164695 , 0.05332 , 0.100378 , 0.121388 , 0.2142 , 0.196441 , 0.207173 , 0.23678 , 0.249753 , 0.064856 , 0.051468 , 0.101824 , 0 , 0.002173 , 0.084279 , 0.049475 , 0.00914 , 0.008837 , 0.054231 , 0.124968 , 0.011476 , 0.069202 , 0.091978 , 0.068269 , 0.066468 , 0.105203 , 0.082256 , 0.052803 , 0.111469 , 0.044192 , 0.029025 , 0.017562 , 0 , 0.110982 , 0.071456 , 0.046883 , 0.078256 , 0.079351 , 0.053786 
 1075 , 0.038335 , 0.157775 , 0.203966 , 0.122132 , 0.086384 , 0.232302 , 0.151023 , 0.122492 , 0.202535 , 0.09703 , 0 , 0.019476 , 0 , 0.013423 , 0 , 0.015379 , 0.015925 , 0.030072 , 0.007586 , 0.01482 , 0.032785 , 0.152619 , 0.043338 , 0.095197 , 0.110398 , 0.208648 , 0.193972 , 0.195305 , 0.232518 , 0.238965 , 0.057354 , 0.042475 , 0.097915 , 0 , 0.001545 , 0.079802 , 0.039935 , 0.006561 , 0.006311 , 0.044358 , 0.11475 , 0.008136 , 0.063348 , 0.084399 , 0.06132 , 0.059864 , 0.09797 , 0.074396 , 0.045963 , 0.10346 , 0.037966 , 0.020272 , 0.012352 , 0 , 0.102948 , 0.064783 , 0.038271 , 0.071255 , 0.070392 , 0.046098 
 1076 , 0.032671 , 0.14846 , 0.196822 , 0.118837 , 0.079453 , 0.213703 , 0.148737 , 0.109941 , 0.191603 , 0.085371 , 0 , 0.011915 , 0 , 0.010691 , 0 , 0.00847 , 0.008751 , 0.022039 , 0.004185 , 0.008143 , 0.023718 , 0.140569 , 0.032498 , 0.086773 , 0.097629 , 0.194357 , 0.184006 , 0.181826 , 0.216272 , 0.225353 , 0.049441 , 0.031464 , 0.08961 , 0 , 0.000864 , 0.072357 , 0.029694 , 0.003598 , 0.003466 , 0.033833 , 0.104089 , 0.004417 , 0.056964 , 0.074151 , 0.050277 , 0.052067 , 0.085955 , 0.06624 , 0.038631 , 0.091107 , 0.030376 , 0.011162 , 0.006944 , 0 , 0.090069 , 0.056443 , 0.028077 , 0.060802 , 0.061538 , 0.03818 
 1077 , 0.026608 , 0.138227 , 0.188746 , 0.114882 , 0.072019 , 0.192177 , 0.14618 , 0.095982 , 0.178991 , 0.072548 , 0 , 0.004041 , 0 , 0.007793 , 0 , 0.00142 , 0.001453 , 0.013498 , 0.000698 , 0.001344 , 0.014618 , 0.12826 , 0.02109 , 0.077167 , 0.083808 , 0.176716 , 0.170782 , 0.167439 , 0.195652 , 0.210338 , 0.041065 , 0.019529 , 0.079562 , 0 , 0.000148 , 0.063745 , 0.019048 , 0.000594 , 0.000574 , 0.022892 , 0.092908 , 0.000722 , 0.05021 , 0.062994 , 0.038493 , 0.043706 , 0.072404 , 0.057806 , 0.031002 , 0.077368 , 0.02237 , 0.00187 , 0.001196 , 0 , 0.075714 , 0.047522 , 0.01729 , 0.049315 , 0.052489 , 0.029918 
 1078 , 0.025815 , 0.131052 , 0.172844 , 0.100508 , 0.063397 , 0.170492 , 0.137887 , 0.088465 , 0.169682 , 0.062443 , 0 , 0.001866 , 0 , 0.006746 , 0 , 0 , 0 , 0.009694 , 0 , 0 , 0.010232 , 0.118549 , 0.015062 , 0.066459 , 0.075713 , 0.166009 , 0.161861 , 0.156073 , 0.178741 , 0.196436 , 0.034832 , 0.013157 , 0.066961 , 0 , 0 , 0.057859 , 0.012923 , 0 , 0 , 0.015829 , 0.08348 , 0 , 0.042626 , 0.054268 , 0.032947 , 0.037948 , 0.060562 , 0.053645 , 0.026302 , 0.064145 , 0.015677 , 0 , 0 , 0 , 0.06455 , 0.03937 , 0.013266 , 0.039802 , 0.044441 , 0.024168 
 1079 , 0.026776 , 0.121812 , 0.154669 , 0.082189 , 0.055184 , 0.150834 , 0.12896 , 0.083035 , 0.162167 , 0.055584 , 0 , 0.001109 , 0 , 0.00624 , 0 , 0 , 0 , 0.007014 , 0 , 0 , 0.007144 , 0.110353 , 0.010304 , 0.055836 , 0.068138 , 0.158462 , 0.153956 , 0.145409 , 0.167127 , 0.183466 , 0.028507 , 0.008078 , 0.054227 , 0 , 0 , 0.052722 , 0.00783 , 0 , 0 , 0.009652 , 0.073833 , 0 , 0.034801 , 0.04711 , 0.030417 , 0.032616 , 0.050274 , 0.050369 , 0.022377 , 0.052028 , 0.009492 , 0 , 0 , 0 , 0.055832 , 0.032231 , 0.010865 , 0.031431 , 0.036714 , 0.018752 
 1080 , 0.028468 , 0.109161 , 0.136122 , 0.062532 , 0.047634 , 0.13332 , 0.121016 , 0.078197 , 0.155972 , 0.051539 , 0 , 0.000355 , 0 , 0.005831 , 0 , 0 , 0 , 0.004184 , 0 , 0 , 0.004064 , 0.10316 , 0.005306 , 0.045579 , 0.059458 , 0.15283 , 0.145983 , 0.134672 , 0.160904 , 0.171267 , 0.021523 , 0.002719 , 0.041791 , 0 , 0 , 0.047679 , 0.002576 , 0 , 0 , 0.003225 , 0.063337 , 0 , 0.026753 , 0.040881 , 0.029748 , 0.027033 , 0.040961 , 0.046856 , 0.018433 , 0.040715 , 0.003203 , 0 , 0 , 0 , 0.048755 , 0.025684 , 0.00838 , 0.023551 , 0.028868 , 0.012976 
 1081 , 0.027192 , 0.105398 , 0.119182 , 0.050574 , 0.041901 , 0.1207 , 0.110333 , 0.069958 , 0.148276 , 0.045199 , 0 , 0 , 0 , 0.006006 , 0 , 0 , 0 , 0.002358 , 0 , 0 , 0.002141 , 0.098974 , 0.002373 , 0.035675 , 0.054682 , 0.146612 , 0.13657 , 0.124449 , 0.154286 , 0.162064 , 0.01644 , 0 , 0.030314 , 0 , 0 , 0.040685 , 0 , 0 , 0 , 0 , 0.054771 , 0 , 0.019451 , 0.033907 , 0.029079 , 0.020902 , 0.03632 , 0.041394 , 0.015265 , 0.033713 , 0 , 0 , 0 , 0 , 0.045288 , 0.02051 , 0.006028 , 0.017116 , 0.023976 , 0.008588 
 1082 , 0.022841 , 0.110582 , 0.104334 , 0.046205 , 0.038293 , 0.113494 , 0.096603 , 0.058671 , 0.140186 , 0.036172 , 0 , 0 , 0 , 0.006771 , 0 , 0 , 0 , 0.00155 , 0 , 0 , 0.001417 , 0.098101 , 0.001561 , 0.026453 , 0.05384 , 0.140926 , 0.126328 , 0.115 , 0.147104 , 0.155848 , 0.013305 , 0 , 0.019881 , 0 , 0 , 0.032144 , 0 , 0 , 0 , 0 , 0.048277 , 0 , 0.012937 , 0.026195 , 0.028131 , 0.014436 , 0.036316 , 0.034342 , 0.012948 , 0.030988 , 0 , 0 , 0 , 0 , 0.045431 , 0.016729 , 0.003836 , 0.012135 , 0.0222 , 0.005559 
 1083 , 0.018101 , 0.122922 , 0.091761 , 0.043004 , 0.036162 , 0.10913 , 0.080657 , 0.048165 , 0.138134 , 0.025433 , 0 , 0 , 0 , 0.007464 , 0 , 0 , 0 , 0.00071 , 0 , 0 , 0.000637 , 0.098563 , 0.000677 , 0.018348 , 0.054771 , 0.141888 , 0.118935 , 0.106705 , 0.138406 , 0.149378 , 0.010747 , 0 , 0.008992 , 0 , 0 , 0.024598 , 0 , 0 , 0 , 0 , 0.042357 , 0 , 0.005904 , 0.017987 , 0.025433 , 0.008333 , 0.035746 , 0.028271 , 0.010876 , 0.028455 , 0 , 0 , 0 , 0 , 0.044296 , 0.012017 , 0.001723 , 0.006956 , 0.020494 , 0.002455 
 1084 , 0.013337 , 0.132663 , 0.079744 , 0.041343 , 0.035753 , 0.104197 , 0.066076 , 0.038441 , 0.134226 , 0.015927 , 0 , 0 , 0 , 0.007456 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.096833 , 0 , 0.010597 , 0.052764 , 0.141609 , 0.113617 , 0.097392 , 0.127679 , 0.142944 , 0.008055 , 0 , 0 , 0 , 0 , 0.018178 , 0 , 0 , 0 , 0 , 0.036849 , 0 , 0 , 0.010424 , 0.022103 , 0.002829 , 0.033972 , 0.022415 , 0.008578 , 0.025453 , 0 , 0 , 0 , 0 , 0.042329 , 0.008545 , 0 , 0.002641 , 0.018134 , 0 
 1085 , 0.009285 , 0.130029 , 0.07251 , 0.045585 , 0.042833 , 0.09867 , 0.05706 , 0.033953 , 0.124517 , 0.013492 , 0 , 0 , 0 , 0.005096 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.087423 , 0 , 0.007848 , 0.040695 , 0.136683 , 0.116938 , 0.085873 , 0.111577 , 0.137403 , 0.005901 , 0 , 0 , 0 , 0 , 0.017985 , 0 , 0 , 0 , 0 , 0.03403 , 0 , 0 , 0.00744 , 0.016897 , 0.00208 , 0.028379 , 0.018837 , 0.006198 , 0.021248 , 0 , 0 , 0 , 0 , 0.037785 , 0.009663 , 0 , 0.001822 , 0.013995 , 0 
 1086 , 0.004959 , 0.121168 , 0.062413 , 0.049014 , 0.046799 , 0.08591 , 0.049626 , 0.027922 , 0.109393 , 0.010489 , 0 , 0 , 0 , 0.002733 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.073485 , 0 , 0.004042 , 0.027847 , 0.127378 , 0.120731 , 0.07494 , 0.09555 , 0.133837 , 0.003079 , 0 , 0 , 0 , 0 , 0.017433 , 0 , 0 , 0 , 0 , 0.029994 , 0 , 0 , 0.003831 , 0.012031 , 0.001083 , 0.023223 , 0.014283 , 0.003188 , 0.016711 , 0 , 0 , 0 , 0 , 0.034859 , 0.011023 , 0 , 0.000925 , 0.009038 , 0 
 1087 , 0.000201 , 0.11114 , 0.051633 , 0.052367 , 0.050146 , 0.072428 , 0.041508 , 0.021521 , 0.092439 , 0.007225 , 0 , 0 , 0 , 0.000112 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.058538 , 0 , 0.000154 , 0.013577 , 0.116261 , 0.124698 , 0.062944 , 0.077931 , 0.130112 , 0.00012 , 0 , 0 , 0 , 0 , 0.016736 , 0 , 0 , 0 , 0 , 0.025676 , 0 , 0 , 0.000147 , 0.006673 , 0.000042 , 0.01774 , 0.009484 , 0.000124 , 0.011898 , 0 , 0 , 0 , 0 , 0.031688 , 0.012515 , 0 , 0.000035 , 0.003641 , 0 
 1088 , 0 , 0.083836 , 0.05379 , 0.041436 , 0.035277 , 0.072169 , 0.037146 , 0.015061 , 0.083644 , 0.005105 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.046937 , 0 , 0 , 0.009544 , 0.105158 , 0.116931 , 0.052038 , 0.067741 , 0.113076 , 0 , 0 , 0 , 0 , 0 , 0.01224 , 0 , 0 , 0 , 0 , 0.018054 , 0 , 0 , 0 , 0.004756 , 0 , 0.012698 , 0.006578 , 0 , 0.008388 , 0 , 0 , 0 , 0 , 0.02379 , 0.009168 , 0 , 0 , 0.002472 , 0 
 1089 , 0 , 0.056815 , 0.058135 , 0.030193 , 0.020324 , 0.074646 , 0.031611 , 0.008954 , 0.075557 , 0.002941 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.036199 , 0 , 0 , 0.005671 , 0.092298 , 0.107546 , 0.039993 , 0.056281 , 0.092683 , 0 , 0 , 0 , 0 , 0 , 0.007147 , 0 , 0 , 0 , 0 , 0.010357 , 0 , 0 , 0 , 0.002781 , 0 , 0.007369 , 0.003782 , 0 , 0.004911 , 0 , 0 , 0 , 0 , 0.014033 , 0.005414 , 0 , 0 , 0.001441 , 0 
 1090 , 0 , 0.029441 , 0.064287 , 0.018711 , 0.005073 , 0.079011 , 0.025279 , 0.002359 , 0.06753 , 0.000717 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.025416 , 0 , 0 , 0.001441 , 0.078161 , 0.097265 , 0.027005 , 0.043784 , 0.07074 , 0 , 0 , 0 , 0 , 0 , 0.001761 , 0 , 0 , 0 , 0 , 0.002546 , 0 , 0 , 0 , 0.000686 , 0 , 0.001814 , 0.000934 , 0 , 0.001243 , 0 , 0 , 0 , 0 , 0.003442 , 0.001372 , 0 , 0 , 0.000358 , 0 
 1091 , 0 , 0.02037 , 0.070791 , 0.016164 , 0 , 0.074941 , 0.018395 , 0 , 0.059372 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.021597 , 0 , 0 , 0 , 0.065448 , 0.079883 , 0.018306 , 0.039847 , 0.056691 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 1092 , 0 , 0.020205 , 0.076131 , 0.018065 , 0 , 0.065671 , 0.011245 , 0 , 0.049887 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.020935 , 0 , 0 , 0 , 0.052564 , 0.057427 , 0.011537 , 0.039672 , 0.046868 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 1093 , 0 , 0.019679 , 0.076965 , 0.019814 , 0 , 0.054474 , 0.004155 , 0 , 0.038176 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.019345 , 0 , 0 , 0 , 0.038338 , 0.032917 , 0.004412 , 0.038649 , 0.037923 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 1094 , 0 , 0.017025 , 0.069727 , 0.018475 , 0 , 0.04196 , 0 , 0 , 0.027827 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.017335 , 0 , 0 , 0 , 0.026248 , 0.016258 , 0 , 0.033194 , 0.031269 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 1095 , 0 , 0.011151 , 0.050887 , 0.012286 , 0 , 0.027364 , 0 , 0 , 0.019036 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.01467 , 0 , 0 , 0 , 0.016797 , 0.010478 , 0 , 0.02132 , 0.028663 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 1096 , 0 , 0.00569 , 0.035987 , 0.005796 , 0 , 0.013864 , 0 , 0 , 0.011698 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.013027 , 0 , 0 , 0 , 0.008436 , 0.005072 , 0 , 0.010364 , 0.025145 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 1097 , 0 , 0 , 0.020085 , 0 , 0 , 0 , 0 , 0 , 0.004108 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.011066 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.021216 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 1098 , 0 , 0 , 0.015061 , 0 , 0 , 0 , 0 , 0 , 0.00306 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.008078 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.014754 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 1099 , 0 , 0 , 0.008244 , 0 , 0 , 0 , 0 , 0 , 0.001672 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.004662 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.008447 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 1100 , 0 , 0 , 0.001131 , 0 , 0 , 0 , 0 , 0 , 0.000232 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.000691 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.001261 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
