MAY26LOF00011.spu,MAY26LOF00010.spu,MAY26LOF00009.spu,
Wavelength,MAY26LOF00012.spu,MAY26LOF00013.spu,MAY26LOF00014.spu,MAY26LOF00015.spu,MAY26LOF00016.spu,MAY26LOF00017.spu,MAY26LOF00018.spu,MAY26LOF00019.spu,MAY26LOF00020.spu,MAY26LOF00021.spu,MAY26LOF00022.spu,MAY26LOF00023.spu,MAY26LOF00024.spu,MAY26LOF00025.spu,MAY26LOF00026.spu,MAY26LOF00027.spu
  (nm),5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 ,5/26/2016 
  time  ,52:33 PM,52:47 PM,52:55 PM,53:05 PM,53:12 PM,54:49 PM,54:59 PM,55:10 PM,55:16 PM,55:21 PM,55:53 PM,56:13 PM,56:19 PM,56:26 PM,56:32 PM,58:05 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,
 760 , 0.288067 , 0.357854 , 0.334218 , 0.359741 , 0.276583 , 0.256041 , 0.288583 , 0.222265 , 0.236445 , 0.25111 , 0.299665 , 0.33007 , 0.275344 , 0.215419 , 0.270216 , 0.207318 
 761 , 0.288955 , 0.358893 , 0.335205 , 0.360729 , 0.277359 , 0.256955 , 0.289542 , 0.222946 , 0.237245 , 0.252057 , 0.300555 , 0.331153 , 0.27628 , 0.216307 , 0.271418 , 0.208102 
 762 , 0.289916 , 0.360016 , 0.336417 , 0.361838 , 0.278153 , 0.257944 , 0.290532 , 0.22364 , 0.238107 , 0.25311 , 0.301486 , 0.33239 , 0.277282 , 0.217154 , 0.272511 , 0.20901 
 763 , 0.290876 , 0.361137 , 0.337629 , 0.362946 , 0.278952 , 0.258928 , 0.291522 , 0.224334 , 0.238974 , 0.254158 , 0.302411 , 0.333628 , 0.278279 , 0.218001 , 0.273611 , 0.209918 
 764 , 0.291931 , 0.362413 , 0.338993 , 0.36419 , 0.279953 , 0.259796 , 0.292465 , 0.225022 , 0.239813 , 0.255275 , 0.303453 , 0.335011 , 0.279123 , 0.219 , 0.274872 , 0.211015 
 765 , 0.293086 , 0.363757 , 0.340537 , 0.365535 , 0.281215 , 0.26041 , 0.293381 , 0.225667 , 0.240542 , 0.256369 , 0.30462 , 0.336522 , 0.2797 , 0.220174 , 0.276175 , 0.212265 
 766 , 0.294193 , 0.364997 , 0.342017 , 0.366792 , 0.282428 , 0.260957 , 0.294272 , 0.226264 , 0.241206 , 0.257389 , 0.30573 , 0.337948 , 0.280237 , 0.221298 , 0.277356 , 0.213428 
 767 , 0.295234 , 0.366142 , 0.343408 , 0.367954 , 0.283552 , 0.261486 , 0.295113 , 0.226821 , 0.241828 , 0.25834 , 0.306774 , 0.339267 , 0.280762 , 0.222346 , 0.278474 , 0.214514 
 768 , 0.296192 , 0.367046 , 0.344611 , 0.368829 , 0.284496 , 0.262135 , 0.295873 , 0.22727 , 0.242404 , 0.259161 , 0.307686 , 0.340301 , 0.281377 , 0.223252 , 0.279552 , 0.215435 
 769 , 0.297093 , 0.367965 , 0.345724 , 0.369682 , 0.285407 , 0.262847 , 0.296587 , 0.227725 , 0.243006 , 0.260004 , 0.30856 , 0.341281 , 0.282005 , 0.224152 , 0.280554 , 0.216333 
 770 , 0.297954 , 0.368846 , 0.346787 , 0.370498 , 0.286275 , 0.263531 , 0.297264 , 0.228162 , 0.243583 , 0.260805 , 0.309398 , 0.342212 , 0.282603 , 0.225003 , 0.281512 , 0.217194 
 771 , 0.298514 , 0.369623 , 0.347512 , 0.371186 , 0.286964 , 0.264075 , 0.297827 , 0.228597 , 0.244128 , 0.261375 , 0.310038 , 0.342887 , 0.283194 , 0.225664 , 0.28203 , 0.217739 
 772 , 0.299042 , 0.370353 , 0.348183 , 0.371768 , 0.287537 , 0.26445 , 0.298294 , 0.229028 , 0.244638 , 0.261798 , 0.310608 , 0.343465 , 0.283682 , 0.226148 , 0.282473 , 0.218135 
 773 , 0.299559 , 0.371064 , 0.348839 , 0.372341 , 0.288104 , 0.264825 , 0.298749 , 0.229455 , 0.245132 , 0.262216 , 0.311171 , 0.344036 , 0.284164 , 0.226629 , 0.282914 , 0.218527 
 774 , 0.300071 , 0.371706 , 0.34945 , 0.372849 , 0.288614 , 0.265182 , 0.299212 , 0.229835 , 0.245622 , 0.262683 , 0.311685 , 0.344567 , 0.284612 , 0.227128 , 0.283277 , 0.218909 
 775 , 0.300543 , 0.372326 , 0.350007 , 0.373385 , 0.289197 , 0.265626 , 0.299757 , 0.23016 , 0.246108 , 0.263275 , 0.312174 , 0.345075 , 0.285083 , 0.227738 , 0.283688 , 0.219363 
 776 , 0.300996 , 0.372973 , 0.350567 , 0.373947 , 0.28981 , 0.2661 , 0.300331 , 0.230484 , 0.2466 , 0.263894 , 0.312678 , 0.345593 , 0.285573 , 0.228376 , 0.284143 , 0.219847 
 777 , 0.301468 , 0.373613 , 0.351144 , 0.374529 , 0.290429 , 0.266598 , 0.300922 , 0.230829 , 0.247108 , 0.264524 , 0.313185 , 0.346141 , 0.286077 , 0.229025 , 0.284626 , 0.220353 
 778 , 0.302062 , 0.374177 , 0.351792 , 0.375208 , 0.290999 , 0.267234 , 0.301558 , 0.231276 , 0.247707 , 0.26519 , 0.31369 , 0.346856 , 0.286695 , 0.229653 , 0.285304 , 0.220955 
 779 , 0.302671 , 0.374713 , 0.352426 , 0.375861 , 0.291517 , 0.267838 , 0.302183 , 0.231734 , 0.248324 , 0.265841 , 0.314192 , 0.347589 , 0.287329 , 0.23028 , 0.285992 , 0.221572 
 780 , 0.303286 , 0.375249 , 0.353072 , 0.37652 , 0.292039 , 0.268451 , 0.302819 , 0.232195 , 0.24894 , 0.266502 , 0.314694 , 0.348334 , 0.287968 , 0.230917 , 0.286696 , 0.222192 
 781 , 0.303747 , 0.375792 , 0.35363 , 0.377134 , 0.29251 , 0.268894 , 0.303306 , 0.232593 , 0.249434 , 0.267039 , 0.315212 , 0.349006 , 0.288426 , 0.231451 , 0.287284 , 0.222693 
 782 , 0.304171 , 0.376311 , 0.354248 , 0.377799 , 0.293008 , 0.269279 , 0.303775 , 0.232922 , 0.249891 , 0.267563 , 0.315712 , 0.349634 , 0.288795 , 0.231947 , 0.287876 , 0.223119 
 783 , 0.304607 , 0.376838 , 0.354879 , 0.378476 , 0.293508 , 0.269666 , 0.304251 , 0.233258 , 0.250355 , 0.268099 , 0.316225 , 0.350275 , 0.289171 , 0.232455 , 0.288475 , 0.223553 
 784 , 0.305077 , 0.377357 , 0.355532 , 0.379065 , 0.294036 , 0.270118 , 0.304748 , 0.233601 , 0.250738 , 0.268639 , 0.31671 , 0.35081 , 0.289588 , 0.233021 , 0.289091 , 0.223989 
 785 , 0.305645 , 0.377912 , 0.356156 , 0.379543 , 0.294529 , 0.270701 , 0.305282 , 0.23402 , 0.251062 , 0.269215 , 0.317174 , 0.351268 , 0.290094 , 0.233674 , 0.289748 , 0.224458 
 786 , 0.306244 , 0.378489 , 0.356779 , 0.380025 , 0.29502 , 0.271316 , 0.305825 , 0.234462 , 0.251395 , 0.269808 , 0.317646 , 0.351735 , 0.290629 , 0.23435 , 0.290428 , 0.224954 
 787 , 0.306838 , 0.379091 , 0.357393 , 0.380527 , 0.295511 , 0.271924 , 0.306346 , 0.234904 , 0.251774 , 0.270376 , 0.318126 , 0.35223 , 0.291164 , 0.235015 , 0.291108 , 0.225449 
 788 , 0.307339 , 0.379787 , 0.357951 , 0.381107 , 0.296033 , 0.272429 , 0.306786 , 0.235327 , 0.252338 , 0.270797 , 0.318635 , 0.352818 , 0.291688 , 0.235573 , 0.291738 , 0.225928 
 789 , 0.307824 , 0.380542 , 0.358545 , 0.381684 , 0.296621 , 0.272905 , 0.30723 , 0.235765 , 0.252928 , 0.271199 , 0.319194 , 0.353458 , 0.292233 , 0.236135 , 0.292379 , 0.226432 
 790 , 0.308314 , 0.381321 , 0.359151 , 0.382273 , 0.297226 , 0.273392 , 0.307692 , 0.236214 , 0.253535 , 0.271617 , 0.319771 , 0.354111 , 0.292791 , 0.236712 , 0.293043 , 0.226946 
 791 , 0.308848 , 0.382051 , 0.359786 , 0.382746 , 0.297825 , 0.273756 , 0.308143 , 0.23657 , 0.254034 , 0.272199 , 0.320286 , 0.354756 , 0.293243 , 0.237387 , 0.293702 , 0.227484 
 792 , 0.309394 , 0.382755 , 0.360373 , 0.383215 , 0.298421 , 0.2741 , 0.308621 , 0.236907 , 0.254498 , 0.272817 , 0.320736 , 0.355324 , 0.293647 , 0.238084 , 0.294342 , 0.228019 
 793 , 0.30996 , 0.383469 , 0.360969 , 0.383699 , 0.299032 , 0.274453 , 0.309102 , 0.237252 , 0.254969 , 0.273449 , 0.321195 , 0.355901 , 0.294054 , 0.238794 , 0.294995 , 0.228556 
 794 , 0.310487 , 0.384183 , 0.361629 , 0.384234 , 0.299591 , 0.274901 , 0.309696 , 0.23766 , 0.255487 , 0.27402 , 0.321624 , 0.356498 , 0.294522 , 0.239449 , 0.295632 , 0.229125 
 795 , 0.310976 , 0.38484 , 0.362292 , 0.384834 , 0.300106 , 0.275453 , 0.310336 , 0.238105 , 0.256021 , 0.274599 , 0.322036 , 0.357166 , 0.295053 , 0.240065 , 0.296238 , 0.229734 
 796 , 0.311475 , 0.385498 , 0.362959 , 0.385453 , 0.300628 , 0.27603 , 0.31098 , 0.238561 , 0.256567 , 0.275198 , 0.322464 , 0.357869 , 0.2956 , 0.240698 , 0.296843 , 0.230362 
 797 , 0.311951 , 0.386128 , 0.36355 , 0.386054 , 0.301135 , 0.276552 , 0.311573 , 0.238985 , 0.257073 , 0.275797 , 0.322918 , 0.35857 , 0.29611 , 0.241278 , 0.297434 , 0.23098 
 798 , 0.31234 , 0.386653 , 0.363932 , 0.386591 , 0.301532 , 0.276887 , 0.312007 , 0.239251 , 0.257434 , 0.276351 , 0.323389 , 0.359203 , 0.296509 , 0.241666 , 0.297977 , 0.231536 
 799 , 0.312747 , 0.387209 , 0.364414 , 0.387158 , 0.301904 , 0.277233 , 0.312482 , 0.239496 , 0.257796 , 0.276893 , 0.323834 , 0.359823 , 0.29694 , 0.242046 , 0.298563 , 0.232079 
 800 , 0.313167 , 0.387773 , 0.364904 , 0.387734 , 0.302282 , 0.277583 , 0.312969 , 0.239745 , 0.258174 , 0.277447 , 0.32429 , 0.360458 , 0.297383 , 0.242441 , 0.299161 , 0.232631 
 801 , 0.313704 , 0.388296 , 0.365643 , 0.388325 , 0.302865 , 0.2781 , 0.313443 , 0.240077 , 0.258467 , 0.277998 , 0.324736 , 0.360981 , 0.297852 , 0.243103 , 0.29976 , 0.233099 
 802 , 0.314245 , 0.388807 , 0.366404 , 0.388886 , 0.303545 , 0.278632 , 0.31387 , 0.240509 , 0.258779 , 0.278575 , 0.32527 , 0.361509 , 0.298252 , 0.243861 , 0.300392 , 0.233594 
 803 , 0.314804 , 0.389332 , 0.36718 , 0.389457 , 0.304236 , 0.279174 , 0.314307 , 0.240954 , 0.259094 , 0.279163 , 0.325816 , 0.362051 , 0.298661 , 0.24464 , 0.301046 , 0.234095 
 804 , 0.315338 , 0.389886 , 0.367965 , 0.390041 , 0.304835 , 0.279739 , 0.314753 , 0.241448 , 0.259582 , 0.279648 , 0.32635 , 0.36263 , 0.299117 , 0.245333 , 0.301724 , 0.234618 
 805 , 0.315837 , 0.390456 , 0.368667 , 0.39064 , 0.305316 , 0.280307 , 0.315188 , 0.24188 , 0.260162 , 0.280026 , 0.326818 , 0.363199 , 0.299607 , 0.246002 , 0.302384 , 0.235165 
 806 , 0.316338 , 0.391047 , 0.369375 , 0.39126 , 0.305802 , 0.280878 , 0.315634 , 0.242304 , 0.260757 , 0.280411 , 0.327289 , 0.36377 , 0.30011 , 0.246692 , 0.303051 , 0.23573 
 807 , 0.316782 , 0.39162 , 0.369997 , 0.391782 , 0.306254 , 0.281364 , 0.316059 , 0.242663 , 0.261275 , 0.280814 , 0.327716 , 0.364275 , 0.300556 , 0.247365 , 0.30366 , 0.236264 
 808 , 0.31711 , 0.392211 , 0.370384 , 0.392066 , 0.306621 , 0.28164 , 0.316394 , 0.242911 , 0.261589 , 0.281244 , 0.328052 , 0.364657 , 0.300882 , 0.247928 , 0.304124 , 0.236729 
 809 , 0.317487 , 0.392896 , 0.370783 , 0.3924 , 0.307005 , 0.281954 , 0.316739 , 0.243245 , 0.261931 , 0.281685 , 0.328447 , 0.365118 , 0.301306 , 0.248465 , 0.304646 , 0.237242 
 810 , 0.317884 , 0.393613 , 0.371196 , 0.392752 , 0.307402 , 0.282284 , 0.317099 , 0.243591 , 0.262287 , 0.28215 , 0.328852 , 0.365589 , 0.301742 , 0.249028 , 0.305182 , 0.237773 
 811 , 0.318298 , 0.394238 , 0.371631 , 0.393144 , 0.307795 , 0.282764 , 0.317522 , 0.244041 , 0.262712 , 0.282541 , 0.329119 , 0.36603 , 0.302323 , 0.249443 , 0.305589 , 0.238181 
 812 , 0.318704 , 0.394826 , 0.372075 , 0.393421 , 0.308249 , 0.283243 , 0.317984 , 0.244406 , 0.263125 , 0.283007 , 0.329336 , 0.36642 , 0.302848 , 0.249884 , 0.306148 , 0.238609 
 813 , 0.319135 , 0.395445 , 0.37254 , 0.393715 , 0.308716 , 0.283744 , 0.318472 , 0.244792 , 0.263563 , 0.283495 , 0.32956 , 0.366835 , 0.303403 , 0.250348 , 0.306726 , 0.239058 
 814 , 0.31955 , 0.396055 , 0.372872 , 0.394159 , 0.309194 , 0.284204 , 0.318892 , 0.245066 , 0.263965 , 0.284002 , 0.329918 , 0.367368 , 0.303838 , 0.250753 , 0.307328 , 0.239556 
 815 , 0.31991 , 0.396578 , 0.373251 , 0.394761 , 0.309654 , 0.284616 , 0.319286 , 0.245279 , 0.264342 , 0.284486 , 0.33038 , 0.368049 , 0.304143 , 0.251158 , 0.30767 , 0.240011 
 816 , 0.320268 , 0.397101 , 0.373668 , 0.395397 , 0.310116 , 0.285034 , 0.319691 , 0.245498 , 0.264742 , 0.284974 , 0.330862 , 0.368777 , 0.304445 , 0.251587 , 0.307978 , 0.240469 
 817 , 0.320646 , 0.397577 , 0.374197 , 0.395997 , 0.310572 , 0.285493 , 0.320098 , 0.245737 , 0.265087 , 0.285451 , 0.331365 , 0.36944 , 0.304765 , 0.252103 , 0.308384 , 0.240938 
 818 , 0.321058 , 0.398009 , 0.374884 , 0.396491 , 0.310981 , 0.286045 , 0.32051 , 0.246048 , 0.265349 , 0.285908 , 0.331891 , 0.369863 , 0.305174 , 0.252765 , 0.309004 , 0.241396 
 819 , 0.32149 , 0.398514 , 0.37555 , 0.397009 , 0.311399 , 0.28665 , 0.32094 , 0.246406 , 0.265626 , 0.286387 , 0.332428 , 0.370224 , 0.305643 , 0.253434 , 0.309679 , 0.241844 
 820 , 0.321935 , 0.39904 , 0.376234 , 0.397544 , 0.311837 , 0.287271 , 0.321385 , 0.246782 , 0.265913 , 0.286882 , 0.332979 , 0.370607 , 0.306133 , 0.254115 , 0.310371 , 0.242305 
 821 , 0.32252 , 0.399794 , 0.376992 , 0.39833 , 0.312511 , 0.28788 , 0.322018 , 0.247295 , 0.266488 , 0.287432 , 0.333544 , 0.371256 , 0.306888 , 0.254871 , 0.311274 , 0.242974 
 822 , 0.323148 , 0.400399 , 0.377757 , 0.398974 , 0.313172 , 0.288367 , 0.322627 , 0.247754 , 0.267085 , 0.287906 , 0.334113 , 0.3719 , 0.307542 , 0.255563 , 0.311998 , 0.24361 
 823 , 0.323785 , 0.401008 , 0.378526 , 0.399628 , 0.313835 , 0.288868 , 0.323251 , 0.24822 , 0.267683 , 0.288394 , 0.33469 , 0.372548 , 0.308199 , 0.256262 , 0.312725 , 0.244258 
 824 , 0.324467 , 0.401534 , 0.379203 , 0.400117 , 0.314425 , 0.289186 , 0.323699 , 0.248523 , 0.26823 , 0.28894 , 0.335243 , 0.373191 , 0.308683 , 0.256968 , 0.313242 , 0.244818 
 825 , 0.325094 , 0.402189 , 0.379789 , 0.400722 , 0.314976 , 0.289462 , 0.32412 , 0.248828 , 0.268727 , 0.289618 , 0.335783 , 0.373856 , 0.309102 , 0.25772 , 0.313653 , 0.245317 
 826 , 0.325715 , 0.402871 , 0.380382 , 0.40136 , 0.315532 , 0.289751 , 0.324547 , 0.249148 , 0.269224 , 0.290317 , 0.33633 , 0.374532 , 0.309532 , 0.258482 , 0.314058 , 0.245821 
 827 , 0.326299 , 0.403531 , 0.38103 , 0.401965 , 0.316117 , 0.290106 , 0.325101 , 0.249554 , 0.269773 , 0.291009 , 0.33686 , 0.375178 , 0.309994 , 0.259206 , 0.314606 , 0.246351 
 828 , 0.326847 , 0.404135 , 0.381801 , 0.402473 , 0.316779 , 0.290645 , 0.325818 , 0.250078 , 0.270425 , 0.291681 , 0.337331 , 0.375779 , 0.310523 , 0.259833 , 0.315503 , 0.246965 
 829 , 0.327433 , 0.404719 , 0.382611 , 0.40293 , 0.317451 , 0.291247 , 0.326517 , 0.250586 , 0.27111 , 0.292362 , 0.337776 , 0.376401 , 0.311078 , 0.260447 , 0.316499 , 0.247629 
 830 , 0.328004 , 0.405313 , 0.383409 , 0.403396 , 0.318116 , 0.291844 , 0.327197 , 0.251087 , 0.271767 , 0.293037 , 0.338229 , 0.377034 , 0.311626 , 0.261041 , 0.317483 , 0.248285 
 831 , 0.328286 , 0.40592 , 0.383963 , 0.403951 , 0.31862 , 0.292266 , 0.327539 , 0.251368 , 0.272115 , 0.293657 , 0.338801 , 0.377736 , 0.312062 , 0.261474 , 0.318042 , 0.248881 
 832 , 0.328589 , 0.406458 , 0.384452 , 0.404482 , 0.31914 , 0.292612 , 0.327903 , 0.251612 , 0.272383 , 0.294238 , 0.339435 , 0.378418 , 0.312479 , 0.26194 , 0.318291 , 0.249426 
 833 , 0.328893 , 0.406989 , 0.384954 , 0.40502 , 0.319667 , 0.292958 , 0.328267 , 0.251856 , 0.272645 , 0.294825 , 0.34007 , 0.3791 , 0.312904 , 0.262401 , 0.318541 , 0.249971 
 834 , 0.329487 , 0.407352 , 0.385467 , 0.405521 , 0.320101 , 0.293379 , 0.328746 , 0.252115 , 0.272777 , 0.295307 , 0.340631 , 0.379678 , 0.313282 , 0.26294 , 0.318836 , 0.25044 
 835 , 0.330127 , 0.407847 , 0.386009 , 0.406149 , 0.320536 , 0.293887 , 0.3292 , 0.25245 , 0.27294 , 0.295771 , 0.34108 , 0.380241 , 0.313606 , 0.263529 , 0.31944 , 0.250891 
 836 , 0.330767 , 0.408353 , 0.386557 , 0.406794 , 0.320982 , 0.294402 , 0.329654 , 0.252784 , 0.273118 , 0.29625 , 0.341521 , 0.380816 , 0.313936 , 0.264133 , 0.320086 , 0.25134 
 837 , 0.331424 , 0.408914 , 0.387193 , 0.407529 , 0.321521 , 0.294979 , 0.330088 , 0.253213 , 0.273512 , 0.296671 , 0.342013 , 0.381438 , 0.314382 , 0.264765 , 0.320775 , 0.251828 
 838 , 0.332071 , 0.4094 , 0.387908 , 0.408274 , 0.322042 , 0.295511 , 0.330584 , 0.253659 , 0.274157 , 0.29695 , 0.342564 , 0.382056 , 0.314956 , 0.265362 , 0.321415 , 0.25237 
 839 , 0.332715 , 0.409794 , 0.388606 , 0.408958 , 0.322479 , 0.295974 , 0.331133 , 0.254055 , 0.274798 , 0.297183 , 0.34312 , 0.382646 , 0.315532 , 0.265909 , 0.32198 , 0.25293 
 840 , 0.333335 , 0.410203 , 0.389285 , 0.409626 , 0.322906 , 0.29638 , 0.331682 , 0.254424 , 0.275402 , 0.297468 , 0.34365 , 0.383214 , 0.316072 , 0.266482 , 0.322516 , 0.25348 
 841 , 0.333834 , 0.410731 , 0.389792 , 0.410172 , 0.32328 , 0.296451 , 0.332131 , 0.254687 , 0.275758 , 0.298069 , 0.344003 , 0.383637 , 0.316403 , 0.267184 , 0.322949 , 0.253989 
 842 , 0.334421 , 0.411368 , 0.390382 , 0.410738 , 0.323736 , 0.296629 , 0.332463 , 0.255119 , 0.276124 , 0.298713 , 0.344452 , 0.384034 , 0.316763 , 0.267991 , 0.323586 , 0.254519 
 843 , 0.335018 , 0.412013 , 0.39098 , 0.411311 , 0.324202 , 0.296821 , 0.3328 , 0.255553 , 0.276496 , 0.299369 , 0.344905 , 0.384439 , 0.317127 , 0.268815 , 0.324226 , 0.255062 
 844 , 0.335653 , 0.412553 , 0.391701 , 0.411714 , 0.324741 , 0.297284 , 0.333211 , 0.256101 , 0.276971 , 0.299899 , 0.345281 , 0.384784 , 0.317584 , 0.269419 , 0.325077 , 0.255597 
 845 , 0.336198 , 0.413073 , 0.392455 , 0.412102 , 0.325392 , 0.297833 , 0.333687 , 0.2565 , 0.277448 , 0.300494 , 0.345531 , 0.385341 , 0.318205 , 0.269944 , 0.325811 , 0.256129 
 846 , 0.33675 , 0.413604 , 0.393227 , 0.412508 , 0.326061 , 0.298398 , 0.334175 , 0.256896 , 0.277943 , 0.301098 , 0.345779 , 0.385922 , 0.318852 , 0.270482 , 0.326558 , 0.256662 
 847 , 0.33711 , 0.414206 , 0.393815 , 0.412865 , 0.326687 , 0.298897 , 0.334595 , 0.257176 , 0.27835 , 0.301674 , 0.346161 , 0.386637 , 0.319407 , 0.270963 , 0.327058 , 0.25714 
 848 , 0.337327 , 0.414887 , 0.394172 , 0.413205 , 0.327257 , 0.299307 , 0.334952 , 0.257422 , 0.278693 , 0.302149 , 0.346614 , 0.387356 , 0.319813 , 0.271447 , 0.327382 , 0.257565 
 849 , 0.33756 , 0.415588 , 0.394508 , 0.413568 , 0.32783 , 0.299715 , 0.335313 , 0.25771 , 0.279041 , 0.302596 , 0.347052 , 0.388029 , 0.32018 , 0.271964 , 0.327752 , 0.258002 
 850 , 0.337829 , 0.41625 , 0.394828 , 0.413953 , 0.328353 , 0.300134 , 0.33568 , 0.257987 , 0.279338 , 0.303022 , 0.347466 , 0.388628 , 0.32053 , 0.272493 , 0.328096 , 0.258405 
 851 , 0.338187 , 0.416723 , 0.395104 , 0.414413 , 0.328637 , 0.300575 , 0.336068 , 0.258175 , 0.279401 , 0.303367 , 0.347869 , 0.388977 , 0.320777 , 0.273007 , 0.328393 , 0.258669 
 852 , 0.338575 , 0.417273 , 0.39541 , 0.414951 , 0.328957 , 0.30106 , 0.33658 , 0.258364 , 0.279518 , 0.303788 , 0.348444 , 0.389419 , 0.321053 , 0.273557 , 0.328814 , 0.259043 
 853 , 0.338966 , 0.417845 , 0.39572 , 0.415498 , 0.329285 , 0.301566 , 0.337107 , 0.258561 , 0.279644 , 0.304217 , 0.349039 , 0.389864 , 0.321338 , 0.274121 , 0.329243 , 0.259425 
 854 , 0.339577 , 0.418437 , 0.396406 , 0.416286 , 0.329741 , 0.302212 , 0.337723 , 0.259148 , 0.280252 , 0.304583 , 0.349675 , 0.390475 , 0.321967 , 0.274731 , 0.330157 , 0.260158 
 855 , 0.340149 , 0.41905 , 0.397339 , 0.417087 , 0.330216 , 0.302736 , 0.33821 , 0.259714 , 0.280883 , 0.304913 , 0.350273 , 0.391058 , 0.322686 , 0.275209 , 0.331066 , 0.260856 
 856 , 0.340732 , 0.419674 , 0.398291 , 0.417906 , 0.330701 , 0.303265 , 0.338702 , 0.260297 , 0.281525 , 0.305241 , 0.350882 , 0.391647 , 0.323427 , 0.275685 , 0.331987 , 0.26157 
 857 , 0.341197 , 0.420309 , 0.399025 , 0.418604 , 0.331152 , 0.303603 , 0.33898 , 0.26062 , 0.281956 , 0.30566 , 0.351332 , 0.392116 , 0.323956 , 0.276221 , 0.332481 , 0.26217 
 858 , 0.341586 , 0.420767 , 0.3994 , 0.419084 , 0.331464 , 0.303843 , 0.339091 , 0.260758 , 0.282196 , 0.306027 , 0.351631 , 0.392447 , 0.324213 , 0.276819 , 0.33252 , 0.26262 
 859 , 0.341977 , 0.421145 , 0.399691 , 0.419508 , 0.331722 , 0.30411 , 0.339194 , 0.260898 , 0.282418 , 0.306356 , 0.351916 , 0.392751 , 0.3244 , 0.27743 , 0.332493 , 0.263048 
 860 , 0.342417 , 0.4215 , 0.400071 , 0.419892 , 0.33207 , 0.304415 , 0.339414 , 0.261126 , 0.282735 , 0.306712 , 0.352225 , 0.393056 , 0.324642 , 0.278004 , 0.332674 , 0.263495 
 861 , 0.342992 , 0.421857 , 0.400715 , 0.420226 , 0.332715 , 0.304858 , 0.339958 , 0.261627 , 0.283344 , 0.307244 , 0.352622 , 0.393454 , 0.325148 , 0.278494 , 0.333459 , 0.264008 
 862 , 0.343633 , 0.422312 , 0.40146 , 0.420672 , 0.333487 , 0.305348 , 0.340546 , 0.262227 , 0.284028 , 0.307998 , 0.353089 , 0.394023 , 0.325882 , 0.279066 , 0.334364 , 0.264624 
 863 , 0.344298 , 0.422781 , 0.40222 , 0.421138 , 0.334276 , 0.305848 , 0.341144 , 0.262848 , 0.284733 , 0.308767 , 0.353568 , 0.394606 , 0.326632 , 0.279653 , 0.335294 , 0.265255 
 864 , 0.344677 , 0.423459 , 0.402654 , 0.421578 , 0.334868 , 0.306159 , 0.341542 , 0.263036 , 0.285234 , 0.309367 , 0.354117 , 0.395347 , 0.327103 , 0.280092 , 0.335808 , 0.265767 
 865 , 0.344965 , 0.424158 , 0.403081 , 0.421843 , 0.335457 , 0.306377 , 0.341773 , 0.263063 , 0.285675 , 0.309774 , 0.354491 , 0.395913 , 0.327339 , 0.280447 , 0.336237 , 0.266219 
 866 , 0.345262 , 0.424873 , 0.403516 , 0.422109 , 0.336062 , 0.306602 , 0.342013 , 0.263093 , 0.286123 , 0.31019 , 0.35488 , 0.396485 , 0.327577 , 0.280814 , 0.336668 , 0.266681 
 867 , 0.345489 , 0.425339 , 0.403942 , 0.422286 , 0.336451 , 0.30689 , 0.34226 , 0.263205 , 0.286222 , 0.310629 , 0.355286 , 0.396822 , 0.327807 , 0.281238 , 0.336918 , 0.267083 
 868 , 0.345639 , 0.425745 , 0.404396 , 0.422544 , 0.336735 , 0.307293 , 0.342839 , 0.263421 , 0.286126 , 0.311114 , 0.355753 , 0.397112 , 0.328094 , 0.281812 , 0.337161 , 0.267431 
 869 , 0.345784 , 0.42618 , 0.404866 , 0.422846 , 0.337023 , 0.307742 , 0.34355 , 0.263661 , 0.286025 , 0.311625 , 0.356249 , 0.39743 , 0.328408 , 0.282435 , 0.337438 , 0.26777 
 870 , 0.345999 , 0.426616 , 0.405381 , 0.42329 , 0.337363 , 0.308275 , 0.344253 , 0.263986 , 0.286048 , 0.312048 , 0.356687 , 0.397822 , 0.328812 , 0.283083 , 0.337785 , 0.268132 
 871 , 0.34637 , 0.426957 , 0.405967 , 0.423971 , 0.337724 , 0.308924 , 0.344815 , 0.26443 , 0.286324 , 0.312291 , 0.357068 , 0.398341 , 0.329355 , 0.283675 , 0.338271 , 0.268578 
 872 , 0.346789 , 0.427223 , 0.406561 , 0.424633 , 0.337996 , 0.30954 , 0.345235 , 0.264825 , 0.286628 , 0.312531 , 0.357505 , 0.398884 , 0.329888 , 0.284174 , 0.338779 , 0.26908 
 873 , 0.347208 , 0.427501 , 0.407162 , 0.42531 , 0.338273 , 0.31015 , 0.345655 , 0.265208 , 0.286939 , 0.31278 , 0.35795 , 0.399427 , 0.330415 , 0.284687 , 0.339282 , 0.269589 
 874 , 0.347508 , 0.427866 , 0.407506 , 0.425784 , 0.33863 , 0.310218 , 0.345812 , 0.265273 , 0.287317 , 0.313032 , 0.358213 , 0.399777 , 0.330658 , 0.285229 , 0.339481 , 0.269995 
