AUG1LOF00135.spu,AUG1LOF00134.spu,AUG1LOF00133.spu,AUG1LOF00132.spu,AUG1LOF00131.spu,
Wavelength,AUG1LOF00136.spu,AUG1LOF00137.spu,AUG1LOF00138.spu,AUG1LOF00139.spu,AUG1LOF00140.spu,AUG1LOF00141.spu,AUG1LOF00142.spu,AUG1LOF00143.spu,AUG1LOF00144.spu,AUG1LOF00145.spu,AUG1LOF00146.spu,AUG1LOF00147.spu,AUG1LOF00148.spu,AUG1LOF00149.spu,AUG1LOF00150.spu,AUG1LOF00151.spu,AUG1LOF00152.spu,AUG1LOF00153.spu,AUG1LOF00154.spu,AUG1LOF00155.spu,AUG1LOF00156.spu,AUG1LOF00157.spu,AUG1LOF00158.spu,AUG1LOF00159.spu,AUG1LOF00160.spu,AUG1LOF00161.spu,AUG1LOF00162.spu,AUG1LOF00163.spu,AUG1LOF00164.spu,AUG1LOF00165.spu,AUG1LOF00166.spu,AUG1LOF00167.spu,AUG1LOF00168.spu,AUG1LOF00169.spu,AUG1LOF00170.spu,AUG1LOF00171.spu,AUG1LOF00172.spu,AUG1LOF00173.spu,AUG1LOF00174.spu,AUG1LOF00175.spu,AUG1LOF00176.spu,AUG1LOF00177.spu,AUG1LOF00178.spu,AUG1LOF00179.spu,AUG1LOF00180.spu,AUG1LOF00181.spu,AUG1LOF00182.spu,AUG1LOF00183.spu,AUG1LOF00184.spu,AUG1LOF00185.spu,AUG1LOF00186.spu,AUG1LOF00187.spu,AUG1LOF00188.spu,AUG1LOF00189.spu,AUG1LOF00190.spu,AUG1LOF00191.spu,AUG1LOF00192.spu,AUG1LOF00193.spu,AUG1LOF00194.spu,AUG1LOF00195.spu,AUG1LOF00196.spu,AUG1LOF00197.spu,AUG1LOF00198.spu,AUG1LOF00199.spu,AUG1LOF00200.spu,AUG1LOF00201.spu,AUG1LOF00202.spu,AUG1LOF00203.spu,AUG1LOF00204.spu,AUG1LOF00205.spu,AUG1LOF00206.spu,AUG1LOF00207.spu,AUG1LOF00208.spu,AUG1LOF00209.spu,AUG1LOF00210.spu
 779 , 0.299705 , 0.233531 , 0.351229 , 0.29019 , 0.228989 , 0.317954 , 0.354731 , 0.25372 , 0.304629 , 0.390102 , 0.204081 , 0.376132 , 0.325162 , 0.321046 , 0.381557 , 0.364176 , 0.328999 , 0.325782 , 0.234646 , 0.33027 , 0.256737 , 0.344887 , 0.280982 , 0.31651 , 0.27046 , 0.341504 , 0.258084 , 0.27074 , 0.343524 , 0.289689 , 0.370361 , 0.313072 , 0.334457 , 0.351865 , 0.321547 , 0.276284 , 0.305971 , 0.304732 , 0.316229 , 0.332194 , 0.279452 , 0.288423 , 0.193015 , 0.191053 , 0.284667 , 0.233774 , 0.269053 , 0.328239 , 0.266855 , 0.26039 , 0.277 , 0.332361 , 0.298153 , 0.281327 , 0.221619 , 0.349941 , 0.296833 , 0.309171 , 0.278848 , 0.332635 , 0.403771 , 0.285632 , 0.36583 , 0.387031 , 0.344656 , 0.333912 , 0.332598 , 0.33839 , 0.348438 , 0.364979 , 0.270002 , 0.325211 , 0.277776 , 0.272162 , 0.321736 
 780 , 0.300229 , 0.234034 , 0.351702 , 0.290508 , 0.229184 , 0.318302 , 0.355074 , 0.25413 , 0.304907 , 0.390615 , 0.204195 , 0.376664 , 0.32551 , 0.321453 , 0.38208 , 0.364892 , 0.329534 , 0.32613 , 0.234919 , 0.330683 , 0.257011 , 0.345314 , 0.281498 , 0.316959 , 0.270887 , 0.342013 , 0.258516 , 0.271124 , 0.344095 , 0.290233 , 0.370735 , 0.313404 , 0.334837 , 0.352241 , 0.321901 , 0.276616 , 0.30638 , 0.305198 , 0.316624 , 0.332766 , 0.279982 , 0.289035 , 0.193325 , 0.191447 , 0.285172 , 0.234094 , 0.269603 , 0.328779 , 0.267197 , 0.260847 , 0.277323 , 0.33316 , 0.298595 , 0.281849 , 0.221858 , 0.350375 , 0.297165 , 0.309606 , 0.279276 , 0.333143 , 0.404183 , 0.28617 , 0.366279 , 0.387729 , 0.345066 , 0.334616 , 0.333063 , 0.338776 , 0.349037 , 0.365583 , 0.270417 , 0.325769 , 0.278305 , 0.272554 , 0.322176 
 781 , 0.30067 , 0.234365 , 0.352218 , 0.290791 , 0.22939 , 0.318681 , 0.355358 , 0.254422 , 0.305142 , 0.391104 , 0.204401 , 0.377191 , 0.325751 , 0.321735 , 0.382605 , 0.365563 , 0.330071 , 0.326499 , 0.235166 , 0.331084 , 0.257297 , 0.345765 , 0.281961 , 0.317431 , 0.271247 , 0.34249 , 0.258877 , 0.271524 , 0.344666 , 0.290671 , 0.371074 , 0.313728 , 0.335171 , 0.35257 , 0.322243 , 0.276856 , 0.30669 , 0.305505 , 0.317025 , 0.333217 , 0.280456 , 0.289497 , 0.1936 , 0.191846 , 0.285577 , 0.234354 , 0.270073 , 0.329178 , 0.26749 , 0.261205 , 0.277554 , 0.333845 , 0.29896 , 0.282221 , 0.222098 , 0.350751 , 0.297487 , 0.309922 , 0.279666 , 0.333607 , 0.404519 , 0.286622 , 0.366554 , 0.388332 , 0.345446 , 0.335155 , 0.33352 , 0.339145 , 0.349587 , 0.36618 , 0.270814 , 0.326201 , 0.278724 , 0.272834 , 0.322606 
 782 , 0.300982 , 0.234624 , 0.352672 , 0.291165 , 0.229615 , 0.319084 , 0.355683 , 0.254718 , 0.305358 , 0.391556 , 0.204599 , 0.37764 , 0.325977 , 0.321965 , 0.383006 , 0.366144 , 0.330553 , 0.326876 , 0.235431 , 0.331516 , 0.257572 , 0.346196 , 0.28235 , 0.317882 , 0.27158 , 0.34299 , 0.259272 , 0.272002 , 0.345281 , 0.291079 , 0.37144 , 0.314081 , 0.335431 , 0.3529 , 0.322642 , 0.277168 , 0.30709 , 0.305829 , 0.317465 , 0.333677 , 0.280942 , 0.289969 , 0.193894 , 0.192264 , 0.285978 , 0.234694 , 0.2706 , 0.329643 , 0.267768 , 0.261541 , 0.277807 , 0.33424 , 0.299304 , 0.282529 , 0.222376 , 0.351226 , 0.297955 , 0.31022 , 0.28007 , 0.334148 , 0.404833 , 0.287045 , 0.366854 , 0.388924 , 0.345795 , 0.335729 , 0.333964 , 0.339606 , 0.350149 , 0.366821 , 0.271239 , 0.326621 , 0.27909 , 0.273112 , 0.323037 
 783 , 0.301296 , 0.234895 , 0.353133 , 0.291547 , 0.229852 , 0.319488 , 0.356014 , 0.255015 , 0.30558 , 0.392015 , 0.204798 , 0.37809 , 0.326204 , 0.322196 , 0.383414 , 0.366738 , 0.331041 , 0.32726 , 0.235707 , 0.331956 , 0.257853 , 0.346633 , 0.28274 , 0.31834 , 0.271919 , 0.343503 , 0.259679 , 0.272482 , 0.345908 , 0.291498 , 0.371813 , 0.31444 , 0.335698 , 0.35323 , 0.323046 , 0.277481 , 0.307502 , 0.306159 , 0.317912 , 0.334155 , 0.281429 , 0.290442 , 0.194187 , 0.192687 , 0.28638 , 0.235041 , 0.271139 , 0.33012 , 0.268052 , 0.261877 , 0.278061 , 0.334637 , 0.299654 , 0.282843 , 0.222654 , 0.351708 , 0.298425 , 0.310524 , 0.280482 , 0.334702 , 0.405154 , 0.287474 , 0.367166 , 0.389529 , 0.346146 , 0.336316 , 0.33442 , 0.340075 , 0.350723 , 0.367469 , 0.27167 , 0.327043 , 0.279463 , 0.273397 , 0.323474 
 784 , 0.301679 , 0.235171 , 0.353538 , 0.2919 , 0.230079 , 0.319837 , 0.356358 , 0.255319 , 0.305795 , 0.392451 , 0.204974 , 0.37848 , 0.326459 , 0.322489 , 0.383849 , 0.367292 , 0.331502 , 0.327603 , 0.23599 , 0.332403 , 0.258134 , 0.34703 , 0.283125 , 0.318768 , 0.272273 , 0.34396 , 0.260076 , 0.272902 , 0.346439 , 0.291868 , 0.372151 , 0.314787 , 0.33595 , 0.353522 , 0.323421 , 0.277778 , 0.307927 , 0.306522 , 0.318351 , 0.334567 , 0.281883 , 0.29094 , 0.194441 , 0.193047 , 0.286754 , 0.235356 , 0.271617 , 0.330608 , 0.268292 , 0.262185 , 0.278266 , 0.335022 , 0.300008 , 0.283142 , 0.222914 , 0.352149 , 0.298886 , 0.310823 , 0.280864 , 0.335212 , 0.405462 , 0.287925 , 0.367541 , 0.390141 , 0.346444 , 0.336882 , 0.334811 , 0.340543 , 0.351293 , 0.36804 , 0.272056 , 0.327484 , 0.279828 , 0.273694 , 0.323855 
 785 , 0.302219 , 0.235491 , 0.353907 , 0.292206 , 0.230276 , 0.320107 , 0.356654 , 0.255583 , 0.306012 , 0.392886 , 0.205143 , 0.378786 , 0.326712 , 0.322831 , 0.384332 , 0.367828 , 0.331949 , 0.327873 , 0.236224 , 0.332807 , 0.258373 , 0.347427 , 0.283522 , 0.319173 , 0.272662 , 0.344372 , 0.260451 , 0.2732 , 0.346841 , 0.292233 , 0.372414 , 0.315027 , 0.336139 , 0.353783 , 0.323765 , 0.27803 , 0.308243 , 0.306903 , 0.318772 , 0.334863 , 0.282241 , 0.291478 , 0.194674 , 0.193338 , 0.287115 , 0.235546 , 0.272038 , 0.33101 , 0.268521 , 0.262486 , 0.278421 , 0.335363 , 0.300406 , 0.283473 , 0.223128 , 0.352486 , 0.299261 , 0.311147 , 0.281199 , 0.335618 , 0.405721 , 0.288369 , 0.367937 , 0.39072 , 0.3467 , 0.337447 , 0.335124 , 0.340947 , 0.35184 , 0.368534 , 0.272375 , 0.327868 , 0.280212 , 0.27397 , 0.324128 
 786 , 0.302796 , 0.235832 , 0.354291 , 0.292505 , 0.230475 , 0.320372 , 0.356934 , 0.255834 , 0.306238 , 0.393345 , 0.205316 , 0.379091 , 0.326967 , 0.323173 , 0.384834 , 0.368387 , 0.332406 , 0.328145 , 0.236451 , 0.333203 , 0.258608 , 0.347843 , 0.283934 , 0.319585 , 0.273062 , 0.344787 , 0.260833 , 0.27348 , 0.347229 , 0.292608 , 0.372664 , 0.315248 , 0.336319 , 0.354052 , 0.324123 , 0.278278 , 0.308528 , 0.307285 , 0.319194 , 0.335147 , 0.282583 , 0.292027 , 0.194916 , 0.193641 , 0.287484 , 0.235713 , 0.272465 , 0.331391 , 0.268763 , 0.262793 , 0.278577 , 0.335695 , 0.30082 , 0.283826 , 0.223342 , 0.352814 , 0.299615 , 0.311475 , 0.281535 , 0.33601 , 0.405965 , 0.288809 , 0.368327 , 0.391304 , 0.346969 , 0.338029 , 0.335434 , 0.341345 , 0.352386 , 0.369039 , 0.272693 , 0.328231 , 0.280623 , 0.274245 , 0.324388 
 787 , 0.303345 , 0.23618 , 0.354702 , 0.292803 , 0.230654 , 0.320647 , 0.357199 , 0.256055 , 0.306483 , 0.393811 , 0.205497 , 0.379387 , 0.327205 , 0.323497 , 0.38532 , 0.368947 , 0.332867 , 0.328421 , 0.236669 , 0.333589 , 0.258829 , 0.348269 , 0.28435 , 0.319995 , 0.27346 , 0.345223 , 0.261207 , 0.273758 , 0.347655 , 0.293009 , 0.372932 , 0.315462 , 0.336499 , 0.354322 , 0.324491 , 0.278525 , 0.308807 , 0.307661 , 0.319632 , 0.335451 , 0.282928 , 0.29258 , 0.195166 , 0.193955 , 0.287873 , 0.235892 , 0.27289 , 0.331781 , 0.269008 , 0.263102 , 0.278742 , 0.336038 , 0.301239 , 0.284193 , 0.223558 , 0.35316 , 0.299979 , 0.311825 , 0.28188 , 0.336412 , 0.406227 , 0.289247 , 0.368708 , 0.391878 , 0.347232 , 0.338633 , 0.335744 , 0.341738 , 0.352916 , 0.369555 , 0.273015 , 0.328611 , 0.281044 , 0.274524 , 0.324659 
 788 , 0.303715 , 0.23652 , 0.355182 , 0.293044 , 0.230758 , 0.320936 , 0.35742 , 0.256114 , 0.306783 , 0.394257 , 0.205668 , 0.379642 , 0.327371 , 0.323717 , 0.385698 , 0.369465 , 0.333264 , 0.328729 , 0.236873 , 0.333943 , 0.258993 , 0.348703 , 0.284762 , 0.320355 , 0.27377 , 0.345668 , 0.26154 , 0.274009 , 0.348193 , 0.293407 , 0.373229 , 0.315668 , 0.336674 , 0.354612 , 0.324824 , 0.278744 , 0.309064 , 0.308005 , 0.320078 , 0.335816 , 0.28329 , 0.29306 , 0.195426 , 0.194296 , 0.28833 , 0.236173 , 0.273276 , 0.332221 , 0.269203 , 0.263375 , 0.278918 , 0.336446 , 0.301575 , 0.284599 , 0.223791 , 0.353564 , 0.300359 , 0.312192 , 0.28222 , 0.336859 , 0.406508 , 0.289601 , 0.369025 , 0.39241 , 0.347482 , 0.339238 , 0.336044 , 0.3421 , 0.353314 , 0.370073 , 0.273308 , 0.329017 , 0.281492 , 0.274829 , 0.325004 
 789 , 0.304039 , 0.236857 , 0.355638 , 0.293275 , 0.23088 , 0.321208 , 0.357703 , 0.256188 , 0.307038 , 0.394671 , 0.205855 , 0.379903 , 0.327548 , 0.323914 , 0.38607 , 0.36996 , 0.333617 , 0.329053 , 0.237107 , 0.334324 , 0.259176 , 0.349118 , 0.28518 , 0.320697 , 0.274026 , 0.346081 , 0.261855 , 0.274281 , 0.348749 , 0.293721 , 0.37353 , 0.3159 , 0.336845 , 0.35491 , 0.325114 , 0.278937 , 0.309369 , 0.308331 , 0.320523 , 0.336209 , 0.28367 , 0.293542 , 0.195656 , 0.194613 , 0.288788 , 0.236498 , 0.273656 , 0.332721 , 0.26938 , 0.263626 , 0.279073 , 0.336932 , 0.301871 , 0.284995 , 0.224023 , 0.353992 , 0.300779 , 0.312536 , 0.282561 , 0.337355 , 0.40677 , 0.28995 , 0.369352 , 0.392981 , 0.347749 , 0.339817 , 0.336372 , 0.342512 , 0.353709 , 0.370607 , 0.273591 , 0.329461 , 0.281942 , 0.275161 , 0.325419 
 790 , 0.304372 , 0.237196 , 0.356104 , 0.293517 , 0.23101 , 0.321484 , 0.357996 , 0.25626 , 0.307307 , 0.395095 , 0.206044 , 0.380168 , 0.327729 , 0.324125 , 0.386447 , 0.370466 , 0.333986 , 0.329387 , 0.237343 , 0.334714 , 0.259363 , 0.349549 , 0.285613 , 0.321054 , 0.274285 , 0.346505 , 0.262185 , 0.274562 , 0.34932 , 0.294049 , 0.373841 , 0.31614 , 0.337019 , 0.355213 , 0.325414 , 0.279139 , 0.309677 , 0.308661 , 0.320978 , 0.336606 , 0.284064 , 0.294038 , 0.195895 , 0.194944 , 0.28926 , 0.236827 , 0.27404 , 0.333236 , 0.269556 , 0.263881 , 0.279231 , 0.337432 , 0.30217 , 0.285401 , 0.224259 , 0.354425 , 0.301214 , 0.312884 , 0.282911 , 0.337867 , 0.407038 , 0.290315 , 0.369683 , 0.393562 , 0.348021 , 0.340411 , 0.336715 , 0.342928 , 0.354115 , 0.371151 , 0.273888 , 0.32992 , 0.282406 , 0.275497 , 0.325843 
 791 , 0.304702 , 0.237526 , 0.35645 , 0.293801 , 0.231207 , 0.321743 , 0.358363 , 0.256502 , 0.307495 , 0.395548 , 0.206112 , 0.380653 , 0.32803 , 0.324395 , 0.386881 , 0.37104 , 0.334431 , 0.329677 , 0.237548 , 0.335165 , 0.259556 , 0.349907 , 0.286031 , 0.32139 , 0.274554 , 0.346886 , 0.262501 , 0.27488 , 0.349891 , 0.29435 , 0.374181 , 0.316396 , 0.337197 , 0.355456 , 0.325661 , 0.279423 , 0.310054 , 0.308968 , 0.321422 , 0.337007 , 0.284476 , 0.294502 , 0.196119 , 0.19525 , 0.289677 , 0.237097 , 0.274489 , 0.333774 , 0.269832 , 0.264197 , 0.279417 , 0.337855 , 0.302523 , 0.285753 , 0.224474 , 0.354842 , 0.301604 , 0.313217 , 0.28327 , 0.338415 , 0.407312 , 0.290649 , 0.369975 , 0.394216 , 0.348397 , 0.340979 , 0.337083 , 0.343294 , 0.354597 , 0.37172 , 0.274184 , 0.330437 , 0.282846 , 0.275809 , 0.326242 
 792 , 0.305068 , 0.2379 , 0.356889 , 0.294045 , 0.231386 , 0.322095 , 0.358694 , 0.256787 , 0.307782 , 0.396071 , 0.206158 , 0.381263 , 0.328371 , 0.324798 , 0.387414 , 0.371746 , 0.334989 , 0.329937 , 0.237754 , 0.335696 , 0.259697 , 0.350254 , 0.286486 , 0.321785 , 0.274897 , 0.34735 , 0.262862 , 0.275196 , 0.350499 , 0.294779 , 0.374574 , 0.316689 , 0.337404 , 0.35566 , 0.325907 , 0.279807 , 0.310457 , 0.309315 , 0.321856 , 0.337442 , 0.284908 , 0.294866 , 0.196358 , 0.195558 , 0.290069 , 0.237308 , 0.274902 , 0.334266 , 0.2701 , 0.264537 , 0.279633 , 0.338203 , 0.302898 , 0.286078 , 0.224702 , 0.355181 , 0.302023 , 0.313617 , 0.283652 , 0.338997 , 0.407676 , 0.291065 , 0.370212 , 0.394913 , 0.348753 , 0.341542 , 0.337409 , 0.343636 , 0.355132 , 0.372312 , 0.274494 , 0.330948 , 0.283288 , 0.276082 , 0.32656 
 793 , 0.305446 , 0.23829 , 0.357335 , 0.294299 , 0.231563 , 0.322459 , 0.359038 , 0.257083 , 0.308075 , 0.396603 , 0.206207 , 0.381886 , 0.328724 , 0.325213 , 0.387965 , 0.372471 , 0.335565 , 0.330204 , 0.237969 , 0.33624 , 0.259843 , 0.350608 , 0.286952 , 0.322187 , 0.275245 , 0.347827 , 0.263234 , 0.275512 , 0.351125 , 0.295214 , 0.374969 , 0.316984 , 0.337617 , 0.355865 , 0.32616 , 0.280198 , 0.310872 , 0.309669 , 0.322307 , 0.337889 , 0.285357 , 0.295241 , 0.196601 , 0.195866 , 0.290473 , 0.237528 , 0.275321 , 0.33477 , 0.27038 , 0.264893 , 0.279855 , 0.338558 , 0.303285 , 0.286419 , 0.22494 , 0.355533 , 0.302447 , 0.314029 , 0.284046 , 0.339598 , 0.408043 , 0.291486 , 0.370457 , 0.395623 , 0.349122 , 0.342112 , 0.337747 , 0.34399 , 0.35568 , 0.372911 , 0.274815 , 0.331472 , 0.283736 , 0.276361 , 0.326884 
 794 , 0.305856 , 0.238688 , 0.357812 , 0.294531 , 0.231681 , 0.322815 , 0.359342 , 0.257362 , 0.308344 , 0.397033 , 0.206316 , 0.382475 , 0.329005 , 0.325597 , 0.388502 , 0.373165 , 0.336116 , 0.33047 , 0.238171 , 0.336758 , 0.259992 , 0.350968 , 0.287432 , 0.322592 , 0.275596 , 0.348328 , 0.263602 , 0.27583 , 0.351747 , 0.295637 , 0.375348 , 0.317267 , 0.337814 , 0.356113 , 0.326425 , 0.280567 , 0.311289 , 0.310004 , 0.322744 , 0.338315 , 0.285809 , 0.295669 , 0.196799 , 0.196156 , 0.290905 , 0.237768 , 0.275754 , 0.335283 , 0.270663 , 0.265235 , 0.280022 , 0.33899 , 0.303602 , 0.286757 , 0.225142 , 0.355857 , 0.30291 , 0.314404 , 0.284443 , 0.340205 , 0.408385 , 0.291929 , 0.37071 , 0.396342 , 0.349476 , 0.342655 , 0.338059 , 0.344348 , 0.356168 , 0.373475 , 0.275144 , 0.331962 , 0.284198 , 0.276614 , 0.327225 
 795 , 0.306373 , 0.239072 , 0.358267 , 0.294797 , 0.231758 , 0.323153 , 0.359635 , 0.257629 , 0.308537 , 0.397436 , 0.206459 , 0.383015 , 0.329208 , 0.325922 , 0.388967 , 0.373783 , 0.336642 , 0.330816 , 0.238385 , 0.33723 , 0.260261 , 0.351367 , 0.287881 , 0.32299 , 0.275968 , 0.348784 , 0.263934 , 0.276148 , 0.352365 , 0.296013 , 0.375674 , 0.317523 , 0.338021 , 0.356458 , 0.326756 , 0.280802 , 0.311687 , 0.310297 , 0.323224 , 0.338724 , 0.286274 , 0.296274 , 0.196955 , 0.196475 , 0.291364 , 0.238074 , 0.276246 , 0.335759 , 0.270987 , 0.265657 , 0.280082 , 0.339416 , 0.303888 , 0.28714 , 0.2253 , 0.356251 , 0.303386 , 0.314684 , 0.284873 , 0.340724 , 0.408706 , 0.292367 , 0.371069 , 0.396956 , 0.349842 , 0.343154 , 0.338386 , 0.344691 , 0.356594 , 0.373963 , 0.275461 , 0.332478 , 0.28466 , 0.276813 , 0.327557 
 796 , 0.306916 , 0.23946 , 0.35872 , 0.295079 , 0.231831 , 0.323494 , 0.359943 , 0.257905 , 0.308716 , 0.397854 , 0.206591 , 0.383556 , 0.329405 , 0.326239 , 0.389422 , 0.374404 , 0.33717 , 0.331189 , 0.238614 , 0.337705 , 0.260568 , 0.351784 , 0.288323 , 0.323391 , 0.27635 , 0.349236 , 0.264263 , 0.276481 , 0.35299 , 0.296389 , 0.375998 , 0.317775 , 0.338234 , 0.356827 , 0.327102 , 0.281 , 0.312078 , 0.310588 , 0.323724 , 0.339135 , 0.286757 , 0.296924 , 0.197118 , 0.196812 , 0.291827 , 0.238401 , 0.276759 , 0.336237 , 0.271319 , 0.266107 , 0.280121 , 0.339833 , 0.304187 , 0.287537 , 0.225462 , 0.356674 , 0.30386 , 0.314954 , 0.285305 , 0.341219 , 0.409035 , 0.292809 , 0.371452 , 0.397559 , 0.350218 , 0.343659 , 0.338725 , 0.345028 , 0.357029 , 0.374448 , 0.275766 , 0.333023 , 0.285131 , 0.277005 , 0.327882 
 797 , 0.307447 , 0.239827 , 0.359197 , 0.295403 , 0.231936 , 0.323863 , 0.360263 , 0.258183 , 0.308906 , 0.398324 , 0.206739 , 0.384094 , 0.329595 , 0.326551 , 0.389887 , 0.375028 , 0.337688 , 0.33159 , 0.238849 , 0.338191 , 0.260888 , 0.352219 , 0.288752 , 0.323814 , 0.276736 , 0.349689 , 0.264609 , 0.276828 , 0.353623 , 0.296785 , 0.376345 , 0.318048 , 0.338459 , 0.357214 , 0.327458 , 0.281211 , 0.312458 , 0.310895 , 0.324234 , 0.339541 , 0.287228 , 0.297567 , 0.197296 , 0.197143 , 0.292299 , 0.238734 , 0.277271 , 0.336721 , 0.271648 , 0.266577 , 0.280195 , 0.340262 , 0.304523 , 0.287971 , 0.225641 , 0.357153 , 0.304332 , 0.315256 , 0.285758 , 0.341721 , 0.409368 , 0.293255 , 0.371848 , 0.398171 , 0.35059 , 0.344164 , 0.33906 , 0.345377 , 0.357509 , 0.374946 , 0.276074 , 0.333573 , 0.285616 , 0.277222 , 0.328218 
 798 , 0.307847 , 0.240073 , 0.359765 , 0.295877 , 0.232142 , 0.324252 , 0.360619 , 0.258486 , 0.309188 , 0.39895 , 0.20693 , 0.384648 , 0.329791 , 0.326819 , 0.390368 , 0.375671 , 0.338204 , 0.33203 , 0.239104 , 0.338702 , 0.261229 , 0.352698 , 0.289166 , 0.324323 , 0.277135 , 0.350191 , 0.265027 , 0.277261 , 0.354225 , 0.297283 , 0.376788 , 0.31839 , 0.338757 , 0.357619 , 0.327799 , 0.281497 , 0.312807 , 0.311285 , 0.324723 , 0.339863 , 0.287628 , 0.298104 , 0.197538 , 0.197428 , 0.292768 , 0.239082 , 0.277737 , 0.337246 , 0.271968 , 0.267031 , 0.280403 , 0.340766 , 0.304974 , 0.288498 , 0.225891 , 0.357761 , 0.304771 , 0.315713 , 0.286232 , 0.342222 , 0.409662 , 0.293682 , 0.372245 , 0.398803 , 0.35098 , 0.344712 , 0.339408 , 0.345758 , 0.358095 , 0.375501 , 0.276385 , 0.334082 , 0.286106 , 0.27754 , 0.328642 
 799 , 0.308196 , 0.240309 , 0.360376 , 0.2964 , 0.232363 , 0.324615 , 0.361018 , 0.258818 , 0.309528 , 0.399603 , 0.207169 , 0.385252 , 0.330033 , 0.327099 , 0.3909 , 0.376362 , 0.338786 , 0.332457 , 0.239377 , 0.339224 , 0.26156 , 0.353225 , 0.289616 , 0.324889 , 0.277568 , 0.35079 , 0.265508 , 0.277749 , 0.354832 , 0.297847 , 0.377272 , 0.318758 , 0.339142 , 0.358034 , 0.328136 , 0.281889 , 0.313197 , 0.311727 , 0.325191 , 0.340168 , 0.288026 , 0.298599 , 0.197786 , 0.19772 , 0.293257 , 0.239432 , 0.27822 , 0.33787 , 0.272319 , 0.267439 , 0.280666 , 0.341379 , 0.305454 , 0.289057 , 0.226155 , 0.358374 , 0.305229 , 0.316241 , 0.28672 , 0.342772 , 0.409924 , 0.294069 , 0.372638 , 0.399466 , 0.351421 , 0.34535 , 0.339784 , 0.346156 , 0.358687 , 0.376071 , 0.276767 , 0.334557 , 0.286611 , 0.277913 , 0.329161 
 800 , 0.308556 , 0.240549 , 0.360997 , 0.296941 , 0.232593 , 0.324991 , 0.36142 , 0.259154 , 0.309875 , 0.400273 , 0.207411 , 0.385871 , 0.330271 , 0.327381 , 0.391443 , 0.377074 , 0.339376 , 0.332892 , 0.239659 , 0.33976 , 0.261901 , 0.353761 , 0.290072 , 0.325463 , 0.278012 , 0.351403 , 0.266 , 0.278253 , 0.355453 , 0.298419 , 0.377767 , 0.319133 , 0.339535 , 0.358458 , 0.328485 , 0.282286 , 0.3136 , 0.312183 , 0.325672 , 0.34048 , 0.288424 , 0.2991 , 0.198037 , 0.198015 , 0.293759 , 0.239791 , 0.278715 , 0.338502 , 0.272682 , 0.267858 , 0.280935 , 0.342002 , 0.305946 , 0.289627 , 0.226423 , 0.359002 , 0.305694 , 0.316782 , 0.287221 , 0.343343 , 0.41019 , 0.294474 , 0.373047 , 0.400141 , 0.35187 , 0.346008 , 0.340167 , 0.346563 , 0.359288 , 0.376657 , 0.277154 , 0.33504 , 0.287127 , 0.278292 , 0.329694 
 801 , 0.308977 , 0.240825 , 0.361428 , 0.2972 , 0.232774 , 0.325272 , 0.361775 , 0.25938 , 0.310107 , 0.400736 , 0.207452 , 0.386442 , 0.330496 , 0.327669 , 0.391947 , 0.377735 , 0.339876 , 0.333191 , 0.239872 , 0.340129 , 0.262158 , 0.354187 , 0.290411 , 0.325917 , 0.278381 , 0.351917 , 0.26634 , 0.278602 , 0.355956 , 0.298848 , 0.378093 , 0.319381 , 0.339821 , 0.358789 , 0.328794 , 0.282525 , 0.313986 , 0.312504 , 0.326143 , 0.340735 , 0.288763 , 0.299438 , 0.198189 , 0.198288 , 0.294087 , 0.240081 , 0.279087 , 0.338994 , 0.272931 , 0.268153 , 0.281142 , 0.34246 , 0.306233 , 0.290014 , 0.226729 , 0.359422 , 0.306001 , 0.317149 , 0.287689 , 0.34391 , 0.410391 , 0.294732 , 0.373304 , 0.400709 , 0.352275 , 0.34661 , 0.340476 , 0.346852 , 0.359703 , 0.377139 , 0.277472 , 0.335429 , 0.287546 , 0.278585 , 0.330094 
 802 , 0.309468 , 0.241153 , 0.361749 , 0.297357 , 0.23296 , 0.325572 , 0.362092 , 0.259551 , 0.310329 , 0.401075 , 0.207441 , 0.386909 , 0.330749 , 0.327932 , 0.392456 , 0.378373 , 0.340318 , 0.333512 , 0.240032 , 0.340495 , 0.262341 , 0.354589 , 0.290766 , 0.326291 , 0.2787 , 0.35229 , 0.266573 , 0.278827 , 0.356373 , 0.299169 , 0.378279 , 0.319567 , 0.339937 , 0.359053 , 0.329031 , 0.282633 , 0.314329 , 0.312683 , 0.326644 , 0.341014 , 0.289086 , 0.299771 , 0.198286 , 0.198463 , 0.294324 , 0.240341 , 0.279363 , 0.339296 , 0.273004 , 0.268385 , 0.281291 , 0.342804 , 0.306423 , 0.290274 , 0.226987 , 0.359716 , 0.30623 , 0.31739 , 0.288092 , 0.344451 , 0.410561 , 0.294981 , 0.373484 , 0.401412 , 0.352534 , 0.347092 , 0.34071 , 0.347119 , 0.360069 , 0.377572 , 0.277722 , 0.335788 , 0.287904 , 0.278838 , 0.330329 
