AUG6NANT00050.spu,AUG6NANT00049.spu,AUG6NANT00048.spu,AUG6NANT00047.spu,AUG6NANT00046.spu,
Wavelength,AUG6NANT00051.spu,AUG6NANT00052.spu,AUG6NANT00053.spu,AUG6NANT00054.spu,AUG6NANT00055.spu,AUG6NANT00056.spu,AUG6NANT00057.spu,AUG6NANT00058.spu,AUG6NANT00059.spu,AUG6NANT00060.spu,AUG6NANT00061.spu,AUG6NANT00062.spu,AUG6NANT00063.spu,AUG6NANT00064.spu,AUG6NANT00065.spu,AUG6NANT00066.spu,AUG6NANT00067.spu,AUG6NANT00068.spu,AUG6NANT00069.spu,AUG6NANT00070.spu
  (nm),8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1,8/6/2016 1
  time  ,28:08 AM,28:15 AM,28:20 AM,28:27 AM,28:35 AM,29:10 AM,29:17 AM,29:24 AM,29:31 AM,29:40 AM,30:09 AM,30:17 AM,31:03 AM,31:09 AM,31:16 AM,31:45 AM,31:50 AM,31:57 AM,32:04 AM,32:13 AM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,
 751 , 0.24738 , 0.260064 , 0.236947 , 0.287584 , 0.347807 , 0.270575 , 0.293245 , 0.357663 , 0.31958 , 0.357008 , 0.359379 , 0.334312 , 0.31656 , 0.324009 , 0.251882 , 0.29692 , 0.313695 , 0.307499 , 0.288078 , 0.290131 
 752 , 0.248012 , 0.2607 , 0.237516 , 0.288346 , 0.348496 , 0.271618 , 0.294146 , 0.358737 , 0.320517 , 0.358149 , 0.360601 , 0.335563 , 0.317893 , 0.32514 , 0.252802 , 0.297718 , 0.314446 , 0.308323 , 0.288664 , 0.29082 
 753 , 0.248682 , 0.26137 , 0.238117 , 0.289155 , 0.34922 , 0.272723 , 0.2951 , 0.359869 , 0.321503 , 0.359358 , 0.361893 , 0.336887 , 0.319297 , 0.326337 , 0.253767 , 0.298563 , 0.315235 , 0.309196 , 0.28928 , 0.291544 
 754 , 0.249272 , 0.261915 , 0.238638 , 0.289836 , 0.349748 , 0.273606 , 0.296084 , 0.360908 , 0.322406 , 0.360345 , 0.363143 , 0.338099 , 0.320428 , 0.327328 , 0.254637 , 0.299224 , 0.315885 , 0.309958 , 0.289757 , 0.292276 
 755 , 0.24969 , 0.262231 , 0.239019 , 0.290364 , 0.350009 , 0.274116 , 0.29709 , 0.361819 , 0.323168 , 0.360951 , 0.364293 , 0.339168 , 0.321087 , 0.327977 , 0.255315 , 0.299574 , 0.316315 , 0.310585 , 0.290025 , 0.293028 
 756 , 0.250131 , 0.262568 , 0.239435 , 0.290977 , 0.350317 , 0.274686 , 0.298196 , 0.362828 , 0.324015 , 0.361612 , 0.365556 , 0.340358 , 0.321801 , 0.328696 , 0.256049 , 0.299948 , 0.316796 , 0.311296 , 0.290329 , 0.293854 
 757 , 0.250626 , 0.262939 , 0.239898 , 0.291665 , 0.350657 , 0.275311 , 0.299405 , 0.363937 , 0.32493 , 0.362348 , 0.366962 , 0.341682 , 0.322585 , 0.329492 , 0.256879 , 0.300378 , 0.317338 , 0.312069 , 0.290681 , 0.294769 
 758 , 0.251277 , 0.263365 , 0.240475 , 0.292557 , 0.350989 , 0.27596 , 0.300649 , 0.365087 , 0.325723 , 0.363145 , 0.368649 , 0.343119 , 0.323363 , 0.330264 , 0.25794 , 0.301008 , 0.318103 , 0.312768 , 0.291276 , 0.295769 
 759 , 0.252018 , 0.263778 , 0.241054 , 0.293426 , 0.351283 , 0.276632 , 0.301996 , 0.366293 , 0.326541 , 0.364015 , 0.370498 , 0.344593 , 0.324216 , 0.331033 , 0.259079 , 0.301677 , 0.318885 , 0.313496 , 0.291908 , 0.296792 
 760 , 0.252829 , 0.264231 , 0.241682 , 0.294378 , 0.351609 , 0.277371 , 0.303468 , 0.367609 , 0.327435 , 0.364967 , 0.372517 , 0.346206 , 0.325144 , 0.331868 , 0.26032 , 0.302408 , 0.319746 , 0.314295 , 0.292593 , 0.297916 
 761 , 0.25389 , 0.264985 , 0.242532 , 0.295474 , 0.352628 , 0.278566 , 0.304574 , 0.368802 , 0.328552 , 0.36627 , 0.374063 , 0.347677 , 0.326433 , 0.333053 , 0.261461 , 0.303499 , 0.32094 , 0.315617 , 0.293645 , 0.299045 
 762 , 0.255124 , 0.266008 , 0.243648 , 0.296833 , 0.354144 , 0.280063 , 0.305734 , 0.370213 , 0.329874 , 0.367753 , 0.375575 , 0.349359 , 0.327975 , 0.334603 , 0.262681 , 0.304712 , 0.322359 , 0.317272 , 0.294876 , 0.300243 
 763 , 0.256358 , 0.267034 , 0.244764 , 0.298197 , 0.355655 , 0.281557 , 0.306892 , 0.371622 , 0.331201 , 0.36924 , 0.377085 , 0.351041 , 0.329517 , 0.336153 , 0.263896 , 0.305918 , 0.323782 , 0.318924 , 0.296112 , 0.30144 
 764 , 0.257631 , 0.268238 , 0.245826 , 0.299582 , 0.357409 , 0.283005 , 0.307775 , 0.37299 , 0.33252 , 0.370735 , 0.378351 , 0.352435 , 0.331157 , 0.337787 , 0.265039 , 0.307151 , 0.325369 , 0.32056 , 0.297446 , 0.302368 
 765 , 0.258836 , 0.26959 , 0.246734 , 0.300904 , 0.359312 , 0.284281 , 0.308192 , 0.374115 , 0.333801 , 0.372244 , 0.379313 , 0.353458 , 0.332801 , 0.339439 , 0.266033 , 0.308367 , 0.326978 , 0.32194 , 0.298792 , 0.302949 
 766 , 0.259952 , 0.270843 , 0.247577 , 0.302123 , 0.361076 , 0.285458 , 0.308549 , 0.375126 , 0.33501 , 0.373688 , 0.380243 , 0.354439 , 0.334332 , 0.340985 , 0.266964 , 0.30951 , 0.328445 , 0.32318 , 0.300042 , 0.303505 
 767 , 0.260991 , 0.272001 , 0.248363 , 0.303256 , 0.362697 , 0.286555 , 0.308901 , 0.376057 , 0.336118 , 0.375027 , 0.381109 , 0.355364 , 0.335758 , 0.342412 , 0.26784 , 0.310595 , 0.329805 , 0.324325 , 0.301196 , 0.304044 
 768 , 0.261911 , 0.273 , 0.249085 , 0.304186 , 0.363982 , 0.287553 , 0.309357 , 0.376788 , 0.336939 , 0.376167 , 0.381809 , 0.356276 , 0.337001 , 0.343538 , 0.268686 , 0.311705 , 0.33096 , 0.325292 , 0.302112 , 0.304692 
 769 , 0.262801 , 0.273975 , 0.249778 , 0.305076 , 0.365187 , 0.288536 , 0.309827 , 0.377537 , 0.337691 , 0.377247 , 0.382463 , 0.357127 , 0.33823 , 0.34457 , 0.269494 , 0.312795 , 0.332086 , 0.326227 , 0.302947 , 0.305247 
 770 , 0.263646 , 0.274904 , 0.250431 , 0.305929 , 0.36634 , 0.289472 , 0.310277 , 0.378246 , 0.338407 , 0.378277 , 0.383082 , 0.357935 , 0.339392 , 0.345556 , 0.270266 , 0.31383 , 0.333161 , 0.327112 , 0.303734 , 0.305778 
 771 , 0.26444 , 0.275685 , 0.251068 , 0.306685 , 0.367239 , 0.290234 , 0.310866 , 0.379015 , 0.339186 , 0.379115 , 0.383915 , 0.358746 , 0.340294 , 0.346403 , 0.271005 , 0.314673 , 0.334123 , 0.327909 , 0.304368 , 0.306433 
 772 , 0.265206 , 0.276395 , 0.251679 , 0.307379 , 0.368137 , 0.290911 , 0.311432 , 0.379764 , 0.340032 , 0.379895 , 0.384827 , 0.359564 , 0.341137 , 0.3473 , 0.271753 , 0.31539 , 0.335058 , 0.328779 , 0.305037 , 0.307079 
 773 , 0.265962 , 0.277095 , 0.252276 , 0.308057 , 0.369016 , 0.291576 , 0.311986 , 0.380497 , 0.34086 , 0.380661 , 0.385729 , 0.360373 , 0.341962 , 0.348174 , 0.272485 , 0.316089 , 0.335971 , 0.329632 , 0.305694 , 0.307714 
 774 , 0.266693 , 0.277772 , 0.252858 , 0.308906 , 0.369849 , 0.292248 , 0.312569 , 0.381236 , 0.341613 , 0.381432 , 0.386667 , 0.361238 , 0.342786 , 0.349039 , 0.273249 , 0.31679 , 0.33683 , 0.330465 , 0.306406 , 0.308328 
 775 , 0.267356 , 0.278396 , 0.253447 , 0.309908 , 0.370575 , 0.292939 , 0.313192 , 0.381978 , 0.342171 , 0.382122 , 0.38757 , 0.362104 , 0.343526 , 0.3498 , 0.273972 , 0.317526 , 0.337693 , 0.331243 , 0.307168 , 0.308997 
 776 , 0.267999 , 0.279014 , 0.254036 , 0.31089 , 0.371285 , 0.293628 , 0.313817 , 0.382722 , 0.342687 , 0.382776 , 0.388441 , 0.36294 , 0.344225 , 0.350525 , 0.274668 , 0.318264 , 0.33857 , 0.332019 , 0.307927 , 0.309689 
 777 , 0.268643 , 0.279631 , 0.254637 , 0.311823 , 0.371996 , 0.294322 , 0.314435 , 0.383454 , 0.343213 , 0.383433 , 0.389304 , 0.36377 , 0.344915 , 0.351246 , 0.275349 , 0.31899 , 0.339445 , 0.332808 , 0.308671 , 0.310384 
 778 , 0.269349 , 0.280213 , 0.255324 , 0.312546 , 0.372724 , 0.295038 , 0.315035 , 0.384153 , 0.343831 , 0.384174 , 0.390146 , 0.36457 , 0.345573 , 0.35198 , 0.275998 , 0.319609 , 0.340294 , 0.333677 , 0.309342 , 0.311041 
 779 , 0.270123 , 0.280811 , 0.256019 , 0.313336 , 0.373467 , 0.29576 , 0.315661 , 0.384897 , 0.344515 , 0.384978 , 0.391027 , 0.36539 , 0.346318 , 0.35277 , 0.276689 , 0.320197 , 0.341082 , 0.334501 , 0.310015 , 0.311673 
 780 , 0.270901 , 0.281412 , 0.256722 , 0.314135 , 0.37422 , 0.296486 , 0.31629 , 0.385646 , 0.345209 , 0.385786 , 0.391911 , 0.366214 , 0.347078 , 0.35357 , 0.277388 , 0.320793 , 0.341879 , 0.335334 , 0.310698 , 0.312308 
 781 , 0.271687 , 0.282105 , 0.25734 , 0.314941 , 0.375024 , 0.29715 , 0.316871 , 0.386399 , 0.345945 , 0.386501 , 0.392826 , 0.367056 , 0.347864 , 0.354432 , 0.278115 , 0.321407 , 0.342658 , 0.33603 , 0.311352 , 0.312887 
 782 , 0.272457 , 0.282871 , 0.257949 , 0.315779 , 0.375825 , 0.297811 , 0.31739 , 0.387034 , 0.346724 , 0.387229 , 0.393702 , 0.367931 , 0.348535 , 0.355316 , 0.278902 , 0.322143 , 0.343539 , 0.336834 , 0.312042 , 0.313529 
 783 , 0.273232 , 0.283654 , 0.258565 , 0.316634 , 0.376634 , 0.298484 , 0.317921 , 0.387683 , 0.347521 , 0.387969 , 0.3946 , 0.368824 , 0.349214 , 0.356217 , 0.279706 , 0.322897 , 0.344433 , 0.337661 , 0.31274 , 0.314189 
 784 , 0.273979 , 0.284398 , 0.259232 , 0.317521 , 0.377369 , 0.299199 , 0.318447 , 0.388314 , 0.34826 , 0.388769 , 0.395436 , 0.369695 , 0.349885 , 0.35706 , 0.280483 , 0.32364 , 0.345363 , 0.338501 , 0.313399 , 0.314862 
 785 , 0.274685 , 0.285063 , 0.259933 , 0.318376 , 0.378028 , 0.299988 , 0.318994 , 0.389046 , 0.34891 , 0.38962 , 0.39627 , 0.370549 , 0.350633 , 0.357803 , 0.281204 , 0.324294 , 0.34627 , 0.339263 , 0.313992 , 0.315526 
 786 , 0.275406 , 0.28572 , 0.260652 , 0.319228 , 0.378704 , 0.300799 , 0.319569 , 0.389831 , 0.349559 , 0.390482 , 0.397143 , 0.371424 , 0.351429 , 0.358551 , 0.281926 , 0.324935 , 0.347174 , 0.340014 , 0.314594 , 0.316203 
 787 , 0.276151 , 0.286386 , 0.261373 , 0.320083 , 0.379406 , 0.301592 , 0.320148 , 0.390628 , 0.35023 , 0.391322 , 0.398022 , 0.372299 , 0.352225 , 0.359316 , 0.282656 , 0.325575 , 0.348078 , 0.340797 , 0.315204 , 0.316906 
 788 , 0.276948 , 0.286986 , 0.262039 , 0.320887 , 0.380184 , 0.302198 , 0.32074 , 0.391378 , 0.35091 , 0.391947 , 0.398867 , 0.373085 , 0.35297 , 0.36008 , 0.283385 , 0.326196 , 0.348914 , 0.34169 , 0.315843 , 0.3176 
 789 , 0.277749 , 0.287602 , 0.262691 , 0.321711 , 0.381019 , 0.302774 , 0.321337 , 0.39205 , 0.351593 , 0.392523 , 0.399718 , 0.373857 , 0.353726 , 0.360866 , 0.284146 , 0.326855 , 0.349797 , 0.342662 , 0.316529 , 0.318249 
 790 , 0.278571 , 0.288235 , 0.263358 , 0.322558 , 0.381877 , 0.303366 , 0.321956 , 0.392741 , 0.352294 , 0.393116 , 0.400597 , 0.374651 , 0.354498 , 0.36167 , 0.284929 , 0.327531 , 0.350703 , 0.343661 , 0.317238 , 0.318921 
 791 , 0.279291 , 0.288952 , 0.264073 , 0.323514 , 0.382744 , 0.303986 , 0.322456 , 0.393414 , 0.352963 , 0.393789 , 0.401512 , 0.375493 , 0.355324 , 0.362494 , 0.285679 , 0.328301 , 0.351672 , 0.344594 , 0.318049 , 0.319416 
 792 , 0.279979 , 0.289663 , 0.264853 , 0.324482 , 0.38359 , 0.304642 , 0.322929 , 0.394203 , 0.353632 , 0.394512 , 0.402458 , 0.376383 , 0.356152 , 0.363364 , 0.286377 , 0.329083 , 0.3526 , 0.345474 , 0.318834 , 0.319953 
 793 , 0.280677 , 0.29039 , 0.265644 , 0.325468 , 0.384454 , 0.305309 , 0.323413 , 0.395009 , 0.354322 , 0.395254 , 0.403428 , 0.377291 , 0.356996 , 0.364258 , 0.287096 , 0.329881 , 0.353545 , 0.346371 , 0.319636 , 0.320506 
 794 , 0.281405 , 0.291082 , 0.266494 , 0.326352 , 0.385324 , 0.30602 , 0.3239 , 0.395707 , 0.354995 , 0.396011 , 0.404318 , 0.37817 , 0.357806 , 0.365101 , 0.287771 , 0.330646 , 0.354381 , 0.347292 , 0.32041 , 0.321111 
 795 , 0.282221 , 0.29177 , 0.26742 , 0.327129 , 0.386207 , 0.306838 , 0.32443 , 0.396273 , 0.355713 , 0.396812 , 0.405116 , 0.379013 , 0.358553 , 0.365932 , 0.28844 , 0.331439 , 0.355212 , 0.348231 , 0.32123 , 0.32178 
 796 , 0.283067 , 0.292477 , 0.268383 , 0.327921 , 0.387104 , 0.307695 , 0.324984 , 0.396851 , 0.356466 , 0.397636 , 0.405929 , 0.379862 , 0.359305 , 0.366791 , 0.289132 , 0.332269 , 0.356085 , 0.349187 , 0.322085 , 0.322472 
 797 , 0.283936 , 0.293222 , 0.269341 , 0.328752 , 0.388022 , 0.308527 , 0.325544 , 0.39745 , 0.357228 , 0.398443 , 0.406742 , 0.380705 , 0.36006 , 0.367687 , 0.289834 , 0.333079 , 0.35701 , 0.350113 , 0.322936 , 0.323154 
 798 , 0.284801 , 0.294048 , 0.270198 , 0.329729 , 0.38896 , 0.309197 , 0.326068 , 0.39813 , 0.357962 , 0.399168 , 0.407546 , 0.381494 , 0.360809 , 0.368641 , 0.290545 , 0.333817 , 0.358033 , 0.350879 , 0.323712 , 0.323794 
 799 , 0.28567 , 0.294902 , 0.271029 , 0.330809 , 0.389965 , 0.30985 , 0.32656 , 0.39884 , 0.358668 , 0.399946 , 0.408373 , 0.382354 , 0.361608 , 0.369586 , 0.291283 , 0.334576 , 0.35904 , 0.351648 , 0.324485 , 0.324452 
 800 , 0.286554 , 0.295776 , 0.271885 , 0.331922 , 0.390989 , 0.310517 , 0.327067 , 0.399563 , 0.35939 , 0.400743 , 0.409218 , 0.383237 , 0.362424 , 0.370554 , 0.29204 , 0.335357 , 0.36007 , 0.352434 , 0.325273 , 0.325131 
 801 , 0.287266 , 0.296564 , 0.272648 , 0.333002 , 0.391828 , 0.311243 , 0.327627 , 0.400141 , 0.359994 , 0.401495 , 0.409929 , 0.384087 , 0.363202 , 0.371339 , 0.292834 , 0.336205 , 0.360968 , 0.353167 , 0.325999 , 0.325773 
 802 , 0.287995 , 0.297405 , 0.273465 , 0.33396 , 0.392591 , 0.312034 , 0.328251 , 0.400699 , 0.360631 , 0.402211 , 0.410788 , 0.38489 , 0.363968 , 0.372121 , 0.293726 , 0.337033 , 0.36191 , 0.353984 , 0.326668 , 0.32642 
 803 , 0.288744 , 0.298262 , 0.274303 , 0.334948 , 0.393374 , 0.312841 , 0.328891 , 0.401272 , 0.361285 , 0.402948 , 0.41167 , 0.38572 , 0.364753 , 0.372916 , 0.294639 , 0.337879 , 0.362883 , 0.354831 , 0.327354 , 0.327088 
 804 , 0.289503 , 0.299043 , 0.275119 , 0.335783 , 0.394123 , 0.313499 , 0.329428 , 0.401862 , 0.361914 , 0.403602 , 0.412509 , 0.386467 , 0.365467 , 0.373596 , 0.295413 , 0.338574 , 0.363783 , 0.355737 , 0.327944 , 0.327738 
 805 , 0.290272 , 0.299798 , 0.275912 , 0.336692 , 0.39495 , 0.314012 , 0.329889 , 0.402484 , 0.362559 , 0.404186 , 0.413165 , 0.387187 , 0.366226 , 0.374228 , 0.296053 , 0.339153 , 0.364719 , 0.356716 , 0.328567 , 0.328338 
 806 , 0.291068 , 0.300579 , 0.276732 , 0.33767 , 0.395827 , 0.314523 , 0.330359 , 0.403132 , 0.363236 , 0.404789 , 0.413807 , 0.387939 , 0.367026 , 0.374891 , 0.296699 , 0.339747 , 0.365693 , 0.357739 , 0.329229 , 0.328949 
 807 , 0.291822 , 0.301351 , 0.277506 , 0.338673 , 0.396667 , 0.315025 , 0.330804 , 0.403777 , 0.363873 , 0.405409 , 0.414499 , 0.388708 , 0.367805 , 0.375579 , 0.297351 , 0.340332 , 0.366652 , 0.358681 , 0.329915 , 0.329521 
 808 , 0.292448 , 0.30202 , 0.278133 , 0.339581 , 0.397355 , 0.315491 , 0.33117 , 0.404453 , 0.364362 , 0.406027 , 0.41531 , 0.389465 , 0.368409 , 0.376294 , 0.297944 , 0.340849 , 0.367452 , 0.359443 , 0.330649 , 0.330004 
 809 , 0.293129 , 0.302676 , 0.2788 , 0.340438 , 0.398061 , 0.316 , 0.331572 , 0.405239 , 0.364831 , 0.406665 , 0.416172 , 0.390223 , 0.368971 , 0.37703 , 0.298524 , 0.341398 , 0.368233 , 0.360287 , 0.331447 , 0.330556 
 810 , 0.293842 , 0.303366 , 0.279503 , 0.341342 , 0.398798 , 0.316532 , 0.331995 , 0.406065 , 0.365325 , 0.407342 , 0.417082 , 0.391019 , 0.369566 , 0.377807 , 0.299132 , 0.341969 , 0.369053 , 0.361176 , 0.332285 , 0.33114 
 811 , 0.294496 , 0.303852 , 0.280287 , 0.342045 , 0.399385 , 0.317037 , 0.332574 , 0.406607 , 0.365857 , 0.407889 , 0.417927 , 0.391832 , 0.37004 , 0.378355 , 0.299726 , 0.342497 , 0.369588 , 0.362005 , 0.332855 , 0.33179 
 812 , 0.295235 , 0.304382 , 0.281168 , 0.342902 , 0.399894 , 0.317651 , 0.33321 , 0.407036 , 0.366443 , 0.408449 , 0.418847 , 0.392694 , 0.3706 , 0.378977 , 0.300363 , 0.343115 , 0.37029 , 0.362751 , 0.333354 , 0.332504 
 813 , 0.296013 , 0.304938 , 0.282104 , 0.343813 , 0.400434 , 0.318299 , 0.333885 , 0.407486 , 0.367061 , 0.409042 , 0.419828 , 0.393606 , 0.371198 , 0.379628 , 0.301031 , 0.343766 , 0.371037 , 0.363541 , 0.333879 , 0.333263 
 814 , 0.29689 , 0.305675 , 0.282971 , 0.34476 , 0.401151 , 0.319008 , 0.334532 , 0.408096 , 0.367735 , 0.409614 , 0.420745 , 0.394453 , 0.371829 , 0.380482 , 0.301731 , 0.344501 , 0.372053 , 0.364337 , 0.334509 , 0.334106 
 815 , 0.297767 , 0.306597 , 0.283725 , 0.345758 , 0.402148 , 0.319707 , 0.335155 , 0.4088 , 0.368544 , 0.410442 , 0.421662 , 0.395466 , 0.372502 , 0.38151 , 0.302629 , 0.345361 , 0.373112 , 0.365227 , 0.335218 , 0.334953 
 816 , 0.298669 , 0.307574 , 0.284493 , 0.346807 , 0.403226 , 0.320426 , 0.33581 , 0.409542 , 0.369408 , 0.411363 , 0.422626 , 0.396563 , 0.373205 , 0.382595 , 0.303598 , 0.346275 , 0.374193 , 0.366166 , 0.33596 , 0.335833 
 817 , 0.299543 , 0.3086 , 0.28526 , 0.347903 , 0.404245 , 0.321179 , 0.336467 , 0.410269 , 0.370232 , 0.412342 , 0.423553 , 0.397614 , 0.374015 , 0.383649 , 0.304574 , 0.347233 , 0.375314 , 0.367107 , 0.33675 , 0.336629 
 818 , 0.300335 , 0.309635 , 0.286001 , 0.34892 , 0.404997 , 0.32197 , 0.33708 , 0.410975 , 0.370895 , 0.413209 , 0.42441 , 0.398421 , 0.374966 , 0.384514 , 0.305425 , 0.348171 , 0.376435 , 0.3679 , 0.337593 , 0.337172 
 819 , 0.301162 , 0.31066 , 0.286788 , 0.34987 , 0.405692 , 0.322778 , 0.337706 , 0.411728 , 0.371549 , 0.413915 , 0.425329 , 0.39916 , 0.375935 , 0.385358 , 0.306217 , 0.349091 , 0.377568 , 0.368623 , 0.338444 , 0.337677 
 820 , 0.30201 , 0.3117 , 0.287596 , 0.35083 , 0.406398 , 0.323604 , 0.338342 , 0.412497 , 0.372222 , 0.414636 , 0.426269 , 0.399916 , 0.376917 , 0.386214 , 0.307023 , 0.350032 , 0.378732 , 0.369366 , 0.339319 , 0.338191 
 821 , 0.302894 , 0.31247 , 0.288552 , 0.351676 , 0.407223 , 0.324237 , 0.338752 , 0.413216 , 0.372864 , 0.415164 , 0.427034 , 0.400649 , 0.377652 , 0.386958 , 0.307665 , 0.3508 , 0.379882 , 0.37023 , 0.340117 , 0.338855 
 822 , 0.303714 , 0.313252 , 0.289536 , 0.352693 , 0.408112 , 0.324805 , 0.339173 , 0.413952 , 0.373415 , 0.415833 , 0.427679 , 0.40147 , 0.378377 , 0.387794 , 0.308353 , 0.351475 , 0.381112 , 0.371274 , 0.340945 , 0.339519 
 823 , 0.304539 , 0.314045 , 0.290531 , 0.353721 , 0.409006 , 0.325371 , 0.339592 , 0.414699 , 0.37397 , 0.416513 , 0.428331 , 0.402292 , 0.379107 , 0.388642 , 0.30904 , 0.352161 , 0.382349 , 0.372335 , 0.341771 , 0.340193 
 824 , 0.305335 , 0.31499 , 0.291375 , 0.354841 , 0.409946 , 0.325974 , 0.339991 , 0.415441 , 0.374492 , 0.417249 , 0.429088 , 0.403174 , 0.37979 , 0.389636 , 0.30976 , 0.352842 , 0.383506 , 0.373261 , 0.34273 , 0.340748 
 825 , 0.306181 , 0.315958 , 0.292126 , 0.355932 , 0.410979 , 0.326689 , 0.340414 , 0.416234 , 0.375052 , 0.417916 , 0.430064 , 0.404145 , 0.380585 , 0.390581 , 0.310541 , 0.353567 , 0.384562 , 0.374011 , 0.343796 , 0.341484 
 826 , 0.307036 , 0.316924 , 0.292877 , 0.357017 , 0.412027 , 0.327415 , 0.340845 , 0.41705 , 0.375626 , 0.418577 , 0.431058 , 0.40513 , 0.381406 , 0.391515 , 0.311329 , 0.354303 , 0.385607 , 0.374746 , 0.344878 , 0.342251 
 827 , 0.307891 , 0.317816 , 0.293702 , 0.358016 , 0.413037 , 0.328185 , 0.341373 , 0.417765 , 0.376187 , 0.419258 , 0.432052 , 0.406116 , 0.382251 , 0.392367 , 0.312168 , 0.3551 , 0.386609 , 0.375446 , 0.345893 , 0.343075 
 828 , 0.308764 , 0.318584 , 0.294686 , 0.358832 , 0.41395 , 0.329024 , 0.342031 , 0.418294 , 0.376779 , 0.420069 , 0.433002 , 0.407074 , 0.383066 , 0.393187 , 0.313073 , 0.356091 , 0.387548 , 0.376114 , 0.346664 , 0.343836 
 829 , 0.309659 , 0.319344 , 0.295711 , 0.359638 , 0.414838 , 0.329851 , 0.342677 , 0.418805 , 0.377402 , 0.420956 , 0.433921 , 0.408009 , 0.383815 , 0.394067 , 0.313972 , 0.357163 , 0.388499 , 0.376806 , 0.347321 , 0.344499 
 830 , 0.310552 , 0.320119 , 0.296719 , 0.360451 , 0.415738 , 0.330675 , 0.343311 , 0.419339 , 0.378042 , 0.421837 , 0.43482 , 0.408928 , 0.384568 , 0.394968 , 0.314859 , 0.35822 , 0.389476 , 0.37751 , 0.347971 , 0.345167 
 831 , 0.311434 , 0.321007 , 0.297561 , 0.361454 , 0.416749 , 0.331366 , 0.343876 , 0.420084 , 0.378922 , 0.4226 , 0.435544 , 0.409691 , 0.385316 , 0.396113 , 0.315623 , 0.359094 , 0.390677 , 0.378397 , 0.348626 , 0.345919 
 832 , 0.31229 , 0.322014 , 0.298384 , 0.362584 , 0.41778 , 0.332061 , 0.344479 , 0.420831 , 0.379869 , 0.423323 , 0.436369 , 0.410536 , 0.386185 , 0.397305 , 0.316437 , 0.359867 , 0.391814 , 0.379356 , 0.34952 , 0.346798 
 833 , 0.31314 , 0.323015 , 0.299201 , 0.363713 , 0.418812 , 0.332757 , 0.345088 , 0.421573 , 0.380811 , 0.424052 , 0.437195 , 0.411375 , 0.387049 , 0.398491 , 0.31725 , 0.360641 , 0.392946 , 0.380315 , 0.35042 , 0.34767 
 834 , 0.313896 , 0.324033 , 0.299973 , 0.364767 , 0.419619 , 0.333479 , 0.345627 , 0.422201 , 0.381618 , 0.424794 , 0.438067 , 0.412214 , 0.388084 , 0.399472 , 0.318213 , 0.361585 , 0.39402 , 0.381134 , 0.351379 , 0.348446 
 835 , 0.314599 , 0.324914 , 0.300669 , 0.365575 , 0.420275 , 0.334084 , 0.346016 , 0.422595 , 0.38217 , 0.425369 , 0.438856 , 0.412879 , 0.389066 , 0.400146 , 0.319118 , 0.36249 , 0.395161 , 0.381663 , 0.352112 , 0.349009 
 836 , 0.315301 , 0.325775 , 0.301361 , 0.366355 , 0.420921 , 0.334685 , 0.34639 , 0.422973 , 0.382704 , 0.425928 , 0.439638 , 0.413528 , 0.390028 , 0.400789 , 0.320015 , 0.363388 , 0.396305 , 0.382163 , 0.352817 , 0.349551 
 837 , 0.31602 , 0.32653 , 0.302106 , 0.367092 , 0.421592 , 0.335223 , 0.346779 , 0.423477 , 0.383197 , 0.426461 , 0.440398 , 0.414226 , 0.390855 , 0.401422 , 0.320775 , 0.364183 , 0.397352 , 0.382823 , 0.353472 , 0.35016 
 838 , 0.316719 , 0.327195 , 0.302896 , 0.367851 , 0.422359 , 0.335751 , 0.347227 , 0.424331 , 0.383669 , 0.427028 , 0.44112 , 0.415039 , 0.391575 , 0.40216 , 0.32137 , 0.364919 , 0.398285 , 0.383755 , 0.354161 , 0.350832 
 839 , 0.317399 , 0.32788 , 0.303679 , 0.368656 , 0.42317 , 0.336322 , 0.347688 , 0.425329 , 0.384163 , 0.427626 , 0.441841 , 0.415888 , 0.392324 , 0.402966 , 0.321953 , 0.365698 , 0.399232 , 0.38476 , 0.35493 , 0.351501 
 840 , 0.318065 , 0.328575 , 0.304433 , 0.369483 , 0.423999 , 0.336909 , 0.348142 , 0.426289 , 0.38467 , 0.428241 , 0.442585 , 0.416721 , 0.393079 , 0.403795 , 0.322543 , 0.366469 , 0.400196 , 0.385703 , 0.35573 , 0.352137 
 841 , 0.318706 , 0.329326 , 0.305051 , 0.370368 , 0.424955 , 0.337583 , 0.348507 , 0.426859 , 0.385236 , 0.428923 , 0.443446 , 0.417429 , 0.393844 , 0.404711 , 0.323168 , 0.367165 , 0.401186 , 0.386254 , 0.356706 , 0.352635 
 842 , 0.31939 , 0.330027 , 0.305692 , 0.371211 , 0.425954 , 0.338311 , 0.348908 , 0.4272 , 0.385844 , 0.4296 , 0.444244 , 0.418072 , 0.394598 , 0.405575 , 0.323804 , 0.367847 , 0.402136 , 0.386837 , 0.357686 , 0.353334 
