JUL14NANT00005.spu,JUL14NANT00004.spu,JUL14NANT00003.spu,
Wavelength,JUL14NANT00051.spu,JUL14NANT00052.spu,JUL14NANT00053.spu,JUL14NANT00054.spu,JUL14NANT00055.spu,JUL14NANT00056.spu,JUL14NANT00057.spu,JUL14NANT00058.spu,JUL14NANT00059.spu,JUL14NANT00060.spu,JUL14NANT00061.spu,JUL14NANT00062.spu,JUL14NANT00063.spu,JUL14NANT00064.spu,JUL14NANT00065.spu,JUL14NANT00066.spu,JUL14NANT00067.spu,JUL14NANT00068.spu,JUL14NANT00069.spu,JUL14NANT00070.spu
  (nm),7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 ,7/14/2016 
  time  ,:36:01 A,:36:08 A,:36:15 A,:36:22 A,:36:28 A,:37:04 A,:37:11 A,:37:19 A,:37:27 A,:37:34 A,:37:59 A,:38:09 A,:38:17 A,:38:23 A,:38:29 A,:40:39 A,:40:48 A,:40:56 A,:41:01 A,:41:10 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,
 807 , 0.305929 , 0.298884 , 0.280455 , 0.230576 , 0.206564 , 0.268637 , 0.323592 , 0.34803 , 0.294385 , 0.251514 , 0.383962 , 0.267125 , 0.252724 , 0.286003 , 0.2208 , 0.27817 , 0.296813 , 0.31122 , 0.331402 , 0.282595 
 808 , 0.306208 , 0.299108 , 0.28084 , 0.23097 , 0.206786 , 0.268981 , 0.324038 , 0.348264 , 0.294593 , 0.251878 , 0.384321 , 0.267479 , 0.25292 , 0.286217 , 0.221023 , 0.278587 , 0.29721 , 0.3117 , 0.331834 , 0.283171 
 809 , 0.306473 , 0.299325 , 0.281229 , 0.231356 , 0.207013 , 0.269335 , 0.32449 , 0.34851 , 0.294773 , 0.252252 , 0.384692 , 0.267796 , 0.253116 , 0.286451 , 0.221208 , 0.278947 , 0.297611 , 0.312171 , 0.332258 , 0.283748 
 810 , 0.306759 , 0.299551 , 0.281641 , 0.231761 , 0.20725 , 0.269705 , 0.324966 , 0.348768 , 0.294967 , 0.252643 , 0.38508 , 0.268134 , 0.25332 , 0.286698 , 0.221406 , 0.279328 , 0.298036 , 0.312664 , 0.332707 , 0.284352 
 811 , 0.307059 , 0.299957 , 0.281907 , 0.232026 , 0.207646 , 0.27014 , 0.325263 , 0.349122 , 0.29525 , 0.253011 , 0.38559 , 0.268322 , 0.253536 , 0.286916 , 0.221715 , 0.279726 , 0.298394 , 0.313194 , 0.333137 , 0.284916 
 812 , 0.3074 , 0.300403 , 0.282148 , 0.232305 , 0.208047 , 0.270602 , 0.325468 , 0.349513 , 0.295532 , 0.253345 , 0.386134 , 0.268451 , 0.253737 , 0.287065 , 0.222084 , 0.280137 , 0.298723 , 0.313764 , 0.33352 , 0.285479 
 813 , 0.307758 , 0.300874 , 0.282396 , 0.232604 , 0.208469 , 0.271089 , 0.325683 , 0.349922 , 0.295833 , 0.253702 , 0.386713 , 0.26859 , 0.253955 , 0.287226 , 0.222472 , 0.280576 , 0.299072 , 0.314362 , 0.333925 , 0.286075 
 814 , 0.308186 , 0.301347 , 0.282638 , 0.23297 , 0.208906 , 0.27154 , 0.326003 , 0.350324 , 0.296155 , 0.253948 , 0.387208 , 0.26872 , 0.254223 , 0.287382 , 0.222778 , 0.281027 , 0.299456 , 0.314905 , 0.334356 , 0.286672 
 815 , 0.308563 , 0.301765 , 0.282909 , 0.233366 , 0.209292 , 0.271912 , 0.326466 , 0.350601 , 0.296524 , 0.254177 , 0.387557 , 0.268957 , 0.254509 , 0.287547 , 0.222982 , 0.28152 , 0.299932 , 0.315408 , 0.334812 , 0.287313 
 816 , 0.308938 , 0.302186 , 0.283196 , 0.23377 , 0.209683 , 0.27228 , 0.326972 , 0.350866 , 0.296911 , 0.254425 , 0.387904 , 0.269228 , 0.254809 , 0.287716 , 0.223187 , 0.282033 , 0.300442 , 0.315924 , 0.335285 , 0.287983 
 817 , 0.309355 , 0.302598 , 0.28358 , 0.234232 , 0.210064 , 0.272686 , 0.327544 , 0.351196 , 0.297327 , 0.254759 , 0.388291 , 0.269617 , 0.255106 , 0.287965 , 0.223432 , 0.282572 , 0.300991 , 0.316486 , 0.335804 , 0.288696 
 818 , 0.309861 , 0.302977 , 0.284119 , 0.234746 , 0.21043 , 0.273201 , 0.328238 , 0.351704 , 0.297808 , 0.255278 , 0.388808 , 0.270196 , 0.255423 , 0.288432 , 0.223754 , 0.283137 , 0.301579 , 0.317114 , 0.336426 , 0.289386 
 819 , 0.3104 , 0.303377 , 0.284654 , 0.235247 , 0.210827 , 0.273779 , 0.328963 , 0.352306 , 0.298321 , 0.255825 , 0.389386 , 0.270757 , 0.255778 , 0.28896 , 0.224096 , 0.283722 , 0.302177 , 0.317761 , 0.337078 , 0.290038 
 820 , 0.310948 , 0.303781 , 0.285205 , 0.235753 , 0.211227 , 0.27437 , 0.329702 , 0.352914 , 0.298845 , 0.256381 , 0.389971 , 0.271331 , 0.256132 , 0.289503 , 0.224439 , 0.284313 , 0.302785 , 0.318411 , 0.337743 , 0.290705 
 821 , 0.311349 , 0.304069 , 0.285727 , 0.236113 , 0.211522 , 0.274794 , 0.330399 , 0.353402 , 0.299357 , 0.256826 , 0.390556 , 0.271754 , 0.256353 , 0.290041 , 0.224703 , 0.284762 , 0.303287 , 0.318857 , 0.338315 , 0.29131 
 822 , 0.311734 , 0.304373 , 0.286137 , 0.236508 , 0.21183 , 0.2752 , 0.331153 , 0.353927 , 0.29978 , 0.25724 , 0.391244 , 0.272207 , 0.256584 , 0.290561 , 0.225009 , 0.285269 , 0.303754 , 0.319363 , 0.338913 , 0.292076 
 823 , 0.31213 , 0.304681 , 0.286551 , 0.236906 , 0.212145 , 0.275611 , 0.331914 , 0.354457 , 0.300207 , 0.257654 , 0.391944 , 0.272669 , 0.256813 , 0.291081 , 0.225313 , 0.285785 , 0.304225 , 0.319874 , 0.339513 , 0.292848 
 824 , 0.31271 , 0.305089 , 0.286985 , 0.237384 , 0.212548 , 0.276032 , 0.332647 , 0.355048 , 0.30068 , 0.25813 , 0.3927 , 0.273136 , 0.257175 , 0.29164 , 0.225631 , 0.286355 , 0.304746 , 0.320481 , 0.340198 , 0.293736 
 825 , 0.313328 , 0.305529 , 0.287616 , 0.237914 , 0.213016 , 0.276437 , 0.333175 , 0.355635 , 0.301246 , 0.258717 , 0.393326 , 0.273552 , 0.257616 , 0.292204 , 0.225959 , 0.286914 , 0.305378 , 0.321141 , 0.34089 , 0.294581 
 826 , 0.313947 , 0.305968 , 0.288271 , 0.238451 , 0.213491 , 0.276838 , 0.333681 , 0.356222 , 0.301826 , 0.25932 , 0.393926 , 0.273958 , 0.258057 , 0.292772 , 0.226292 , 0.28747 , 0.30603 , 0.321804 , 0.341584 , 0.295426 
 827 , 0.314507 , 0.306485 , 0.288918 , 0.23898 , 0.214027 , 0.277321 , 0.334225 , 0.356838 , 0.30241 , 0.259858 , 0.394519 , 0.274359 , 0.258466 , 0.293275 , 0.226666 , 0.28805 , 0.306669 , 0.322472 , 0.342247 , 0.296214 
 828 , 0.315001 , 0.307088 , 0.289506 , 0.239474 , 0.214602 , 0.277919 , 0.334903 , 0.357459 , 0.302971 , 0.260258 , 0.395126 , 0.274783 , 0.258791 , 0.29368 , 0.227085 , 0.288648 , 0.307272 , 0.323099 , 0.342868 , 0.296906 
 829 , 0.315517 , 0.307681 , 0.290066 , 0.23997 , 0.215136 , 0.278526 , 0.335652 , 0.358056 , 0.303511 , 0.260633 , 0.395768 , 0.275248 , 0.259095 , 0.29408 , 0.227482 , 0.289235 , 0.30786 , 0.323697 , 0.343507 , 0.297586 
 830 , 0.316029 , 0.308258 , 0.290625 , 0.240469 , 0.215664 , 0.279117 , 0.336399 , 0.358651 , 0.304049 , 0.261022 , 0.396403 , 0.27572 , 0.259404 , 0.294485 , 0.22788 , 0.289823 , 0.308456 , 0.324296 , 0.344151 , 0.298274 
 831 , 0.316534 , 0.308689 , 0.291165 , 0.241053 , 0.216022 , 0.279588 , 0.337107 , 0.359211 , 0.304599 , 0.261545 , 0.396983 , 0.276299 , 0.259736 , 0.294911 , 0.228245 , 0.290387 , 0.309061 , 0.324865 , 0.344807 , 0.298987 
 832 , 0.317005 , 0.309138 , 0.291656 , 0.241632 , 0.216382 , 0.280062 , 0.337874 , 0.359868 , 0.305223 , 0.262053 , 0.397588 , 0.276859 , 0.260065 , 0.295391 , 0.228649 , 0.290949 , 0.309632 , 0.325428 , 0.345486 , 0.299754 
 833 , 0.31747 , 0.309591 , 0.292142 , 0.242211 , 0.216736 , 0.280538 , 0.338645 , 0.360521 , 0.305842 , 0.262566 , 0.398193 , 0.27742 , 0.26039 , 0.295872 , 0.229052 , 0.291516 , 0.310194 , 0.32599 , 0.346166 , 0.300525 
 834 , 0.317955 , 0.309973 , 0.292709 , 0.242749 , 0.217084 , 0.280983 , 0.339311 , 0.361133 , 0.306384 , 0.263126 , 0.398891 , 0.277978 , 0.260733 , 0.296509 , 0.229474 , 0.292059 , 0.310707 , 0.326535 , 0.346864 , 0.301289 
 835 , 0.318505 , 0.31027 , 0.293302 , 0.243315 , 0.217481 , 0.281434 , 0.339844 , 0.361645 , 0.306849 , 0.263723 , 0.399628 , 0.278517 , 0.261153 , 0.297235 , 0.229932 , 0.292657 , 0.311267 , 0.32713 , 0.347547 , 0.302016 
 836 , 0.319062 , 0.310561 , 0.293889 , 0.243878 , 0.217883 , 0.281891 , 0.340374 , 0.362148 , 0.307308 , 0.264325 , 0.400362 , 0.279056 , 0.26158 , 0.297961 , 0.230389 , 0.293255 , 0.311831 , 0.327727 , 0.348235 , 0.302742 
 837 , 0.319584 , 0.31091 , 0.294386 , 0.244413 , 0.218345 , 0.28234 , 0.340953 , 0.362708 , 0.307787 , 0.26479 , 0.401025 , 0.279532 , 0.261972 , 0.298596 , 0.230782 , 0.293807 , 0.312402 , 0.328314 , 0.348856 , 0.303436 
 838 , 0.32002 , 0.31134 , 0.29485 , 0.244882 , 0.21887 , 0.282811 , 0.341558 , 0.363378 , 0.308301 , 0.265122 , 0.401552 , 0.279955 , 0.262322 , 0.299052 , 0.231036 , 0.29429 , 0.312963 , 0.328888 , 0.349387 , 0.304123 
 839 , 0.320411 , 0.311768 , 0.29536 , 0.245344 , 0.219396 , 0.283305 , 0.342129 , 0.364077 , 0.30883 , 0.265474 , 0.402043 , 0.2804 , 0.262672 , 0.299454 , 0.231258 , 0.294768 , 0.313521 , 0.329467 , 0.349917 , 0.30484 
 840 , 0.320808 , 0.312178 , 0.295872 , 0.245798 , 0.219899 , 0.283794 , 0.342695 , 0.364751 , 0.309364 , 0.265844 , 0.402531 , 0.280848 , 0.263025 , 0.299842 , 0.231479 , 0.295238 , 0.314081 , 0.330034 , 0.350446 , 0.30554 
 841 , 0.321283 , 0.312478 , 0.296341 , 0.24624 , 0.220253 , 0.284171 , 0.343275 , 0.365228 , 0.309876 , 0.266335 , 0.402966 , 0.281329 , 0.263389 , 0.300134 , 0.231708 , 0.295649 , 0.314601 , 0.330484 , 0.350983 , 0.306144 
 842 , 0.321819 , 0.312858 , 0.296756 , 0.246716 , 0.220568 , 0.284464 , 0.344038 , 0.365666 , 0.310373 , 0.26684 , 0.403476 , 0.281791 , 0.26372 , 0.300501 , 0.231962 , 0.296023 , 0.315114 , 0.330882 , 0.351537 , 0.306712 
 843 , 0.322358 , 0.313248 , 0.297172 , 0.247193 , 0.220885 , 0.284764 , 0.34481 , 0.366112 , 0.31087 , 0.26735 , 0.403993 , 0.282259 , 0.264057 , 0.300873 , 0.232214 , 0.296398 , 0.315631 , 0.331285 , 0.352095 , 0.30729 
 844 , 0.322746 , 0.313649 , 0.297599 , 0.247648 , 0.221162 , 0.285115 , 0.345431 , 0.366499 , 0.31122 , 0.267791 , 0.404595 , 0.282611 , 0.264211 , 0.301316 , 0.232547 , 0.296758 , 0.316022 , 0.331654 , 0.352483 , 0.307786 
 845 , 0.323143 , 0.314049 , 0.298089 , 0.248029 , 0.221535 , 0.285579 , 0.345836 , 0.366962 , 0.311594 , 0.268127 , 0.405234 , 0.282895 , 0.264364 , 0.301721 , 0.23299 , 0.297207 , 0.316404 , 0.332134 , 0.352851 , 0.308286 
 846 , 0.32355 , 0.314451 , 0.29859 , 0.248415 , 0.221918 , 0.28606 , 0.346248 , 0.367436 , 0.311977 , 0.26847 , 0.405882 , 0.283183 , 0.26452 , 0.302132 , 0.233445 , 0.297667 , 0.316789 , 0.332631 , 0.353225 , 0.308804 
 847 , 0.323964 , 0.314837 , 0.299014 , 0.248822 , 0.222331 , 0.286487 , 0.346634 , 0.367895 , 0.312398 , 0.2688 , 0.406491 , 0.283485 , 0.264749 , 0.302451 , 0.233818 , 0.298147 , 0.317212 , 0.333138 , 0.353659 , 0.309302 
 848 , 0.324304 , 0.315171 , 0.299315 , 0.249304 , 0.222752 , 0.286841 , 0.347001 , 0.368304 , 0.312766 , 0.269109 , 0.40696 , 0.283828 , 0.26509 , 0.302688 , 0.234046 , 0.29859 , 0.317637 , 0.33361 , 0.354094 , 0.309791 
 849 , 0.324609 , 0.315499 , 0.299597 , 0.249822 , 0.223172 , 0.287199 , 0.347377 , 0.368707 , 0.313098 , 0.269424 , 0.407383 , 0.284191 , 0.265467 , 0.302933 , 0.234243 , 0.299013 , 0.31805 , 0.334068 , 0.354506 , 0.310286 
 850 , 0.324923 , 0.315823 , 0.299911 , 0.250331 , 0.223604 , 0.287571 , 0.347776 , 0.369138 , 0.313417 , 0.269739 , 0.407804 , 0.284536 , 0.265869 , 0.303203 , 0.234443 , 0.299445 , 0.31848 , 0.334522 , 0.354928 , 0.310797 
 851 , 0.325308 , 0.316166 , 0.300403 , 0.250755 , 0.22405 , 0.287997 , 0.348274 , 0.369655 , 0.31373 , 0.270103 , 0.408264 , 0.284849 , 0.26636 , 0.303551 , 0.234652 , 0.299942 , 0.318951 , 0.334933 , 0.355426 , 0.311358 
 852 , 0.325838 , 0.316655 , 0.301039 , 0.25125 , 0.22448 , 0.288458 , 0.348861 , 0.370178 , 0.31421 , 0.270595 , 0.408859 , 0.285264 , 0.266834 , 0.303926 , 0.234908 , 0.300546 , 0.319496 , 0.335392 , 0.356086 , 0.311983 
 853 , 0.326376 , 0.317158 , 0.301692 , 0.251753 , 0.224922 , 0.288927 , 0.349465 , 0.370713 , 0.314703 , 0.2711 , 0.409472 , 0.285683 , 0.267321 , 0.304314 , 0.235167 , 0.301162 , 0.320049 , 0.335863 , 0.356763 , 0.312625 
 854 , 0.326875 , 0.31762 , 0.302185 , 0.252289 , 0.225313 , 0.289341 , 0.350147 , 0.371142 , 0.315251 , 0.271587 , 0.410003 , 0.286211 , 0.267511 , 0.3048 , 0.235485 , 0.301596 , 0.320477 , 0.336353 , 0.357371 , 0.313239 
 855 , 0.327247 , 0.317899 , 0.302485 , 0.252657 , 0.225721 , 0.289618 , 0.350742 , 0.371566 , 0.315589 , 0.271854 , 0.410382 , 0.286646 , 0.267542 , 0.305286 , 0.235751 , 0.301906 , 0.320801 , 0.336711 , 0.35779 , 0.313744 
 856 , 0.327627 , 0.318177 , 0.302791 , 0.253034 , 0.226134 , 0.289895 , 0.351351 , 0.372 , 0.315932 , 0.27213 , 0.410766 , 0.287089 , 0.267572 , 0.305782 , 0.236025 , 0.30222 , 0.321135 , 0.337073 , 0.358218 , 0.314263 
 857 , 0.327947 , 0.31836 , 0.303089 , 0.253368 , 0.226412 , 0.290073 , 0.351878 , 0.372314 , 0.31617 , 0.272375 , 0.411116 , 0.287479 , 0.267692 , 0.306193 , 0.236185 , 0.30256 , 0.321493 , 0.337321 , 0.358634 , 0.314685 
 858 , 0.32832 , 0.318369 , 0.303388 , 0.253687 , 0.226578 , 0.290205 , 0.35237 , 0.372542 , 0.316395 , 0.272671 , 0.411507 , 0.287777 , 0.267939 , 0.306542 , 0.236339 , 0.302933 , 0.321893 , 0.337561 , 0.35914 , 0.3151 
 859 , 0.328741 , 0.318325 , 0.303689 , 0.254018 , 0.226737 , 0.290346 , 0.352882 , 0.372772 , 0.316647 , 0.272998 , 0.411933 , 0.288051 , 0.268221 , 0.306886 , 0.236531 , 0.303322 , 0.322306 , 0.337838 , 0.359702 , 0.315537 
 860 , 0.329177 , 0.318324 , 0.304015 , 0.254337 , 0.226975 , 0.290496 , 0.353362 , 0.373076 , 0.316933 , 0.273326 , 0.412385 , 0.288259 , 0.268511 , 0.307229 , 0.236744 , 0.303698 , 0.322697 , 0.338155 , 0.360256 , 0.315993 
 861 , 0.329584 , 0.318542 , 0.304446 , 0.254649 , 0.227454 , 0.290727 , 0.353697 , 0.37358 , 0.317288 , 0.27367 , 0.412885 , 0.288293 , 0.268829 , 0.307547 , 0.236967 , 0.304012 , 0.323042 , 0.338551 , 0.360738 , 0.316448 
 862 , 0.329892 , 0.318917 , 0.30495 , 0.255019 , 0.228032 , 0.291048 , 0.353961 , 0.374095 , 0.317628 , 0.274046 , 0.41335 , 0.288359 , 0.269173 , 0.307853 , 0.237093 , 0.304305 , 0.323417 , 0.338934 , 0.361141 , 0.316868 
 863 , 0.330209 , 0.319306 , 0.305468 , 0.255401 , 0.228627 , 0.291373 , 0.354231 , 0.374626 , 0.317979 , 0.274436 , 0.413827 , 0.288428 , 0.269529 , 0.308169 , 0.237226 , 0.304608 , 0.323802 , 0.339327 , 0.361554 , 0.317297 
 864 , 0.330462 , 0.31976 , 0.305709 , 0.255892 , 0.229122 , 0.291849 , 0.354608 , 0.375082 , 0.31831 , 0.274776 , 0.414121 , 0.288846 , 0.269897 , 0.308361 , 0.237355 , 0.304937 , 0.324274 , 0.339691 , 0.361957 , 0.317744 
 865 , 0.330832 , 0.32019 , 0.3059 , 0.256351 , 0.22944 , 0.292393 , 0.355211 , 0.375365 , 0.318774 , 0.275042 , 0.414437 , 0.28936 , 0.270162 , 0.308591 , 0.237527 , 0.305262 , 0.324695 , 0.340072 , 0.362374 , 0.318305 
 866 , 0.33121 , 0.320628 , 0.306098 , 0.256824 , 0.229771 , 0.292955 , 0.355834 , 0.375654 , 0.319251 , 0.275315 , 0.41476 , 0.289887 , 0.270432 , 0.308824 , 0.237703 , 0.305591 , 0.32513 , 0.340458 , 0.362802 , 0.31888 
 867 , 0.331675 , 0.320995 , 0.306531 , 0.257274 , 0.230031 , 0.293522 , 0.356433 , 0.375865 , 0.319757 , 0.275666 , 0.415181 , 0.290393 , 0.270584 , 0.309222 , 0.237997 , 0.305999 , 0.325601 , 0.340878 , 0.363284 , 0.319465 
 868 , 0.332121 , 0.321288 , 0.307101 , 0.257703 , 0.230339 , 0.293948 , 0.356901 , 0.37627 , 0.320175 , 0.276068 , 0.415689 , 0.290821 , 0.270734 , 0.309761 , 0.238442 , 0.306479 , 0.326155 , 0.341313 , 0.363758 , 0.319996 
 869 , 0.332551 , 0.321571 , 0.307687 , 0.25814 , 0.230679 , 0.294333 , 0.357329 , 0.376767 , 0.320568 , 0.276475 , 0.416219 , 0.291225 , 0.270912 , 0.310331 , 0.238924 , 0.306973 , 0.326737 , 0.341761 , 0.364222 , 0.320516 
 870 , 0.332902 , 0.321856 , 0.30823 , 0.258549 , 0.231044 , 0.294717 , 0.357768 , 0.377269 , 0.32094 , 0.276868 , 0.416796 , 0.291614 , 0.271098 , 0.310849 , 0.239371 , 0.307442 , 0.32726 , 0.342215 , 0.364634 , 0.321078 
 871 , 0.333103 , 0.322165 , 0.308637 , 0.258968 , 0.231452 , 0.295134 , 0.358221 , 0.377701 , 0.321251 , 0.277177 , 0.417483 , 0.29197 , 0.271282 , 0.311235 , 0.239683 , 0.3079 , 0.327622 , 0.342643 , 0.364978 , 0.321722 
 872 , 0.333322 , 0.322495 , 0.30902 , 0.25948 , 0.231871 , 0.295635 , 0.358698 , 0.378038 , 0.321531 , 0.27746 , 0.41822 , 0.292329 , 0.271452 , 0.311578 , 0.23994 , 0.308423 , 0.327949 , 0.343052 , 0.365407 , 0.322405 
 873 , 0.333555 , 0.322835 , 0.309411 , 0.260007 , 0.232293 , 0.296145 , 0.359193 , 0.378384 , 0.321825 , 0.277748 , 0.418972 , 0.292699 , 0.271641 , 0.311923 , 0.240194 , 0.308961 , 0.328291 , 0.343471 , 0.36585 , 0.323098 
 874 , 0.334013 , 0.323043 , 0.309777 , 0.26048 , 0.232657 , 0.296516 , 0.359857 , 0.378656 , 0.322193 , 0.278049 , 0.419437 , 0.29303 , 0.272022 , 0.312198 , 0.240337 , 0.309532 , 0.328739 , 0.34394 , 0.366471 , 0.323691 
 875 , 0.334567 , 0.323125 , 0.310276 , 0.260829 , 0.233026 , 0.296806 , 0.360789 , 0.378811 , 0.322686 , 0.278524 , 0.419684 , 0.293434 , 0.272357 , 0.31243 , 0.24047 , 0.309983 , 0.329243 , 0.344476 , 0.367114 , 0.324238 
 876 , 0.335136 , 0.323214 , 0.310789 , 0.261186 , 0.233408 , 0.297108 , 0.361749 , 0.378973 , 0.323199 , 0.279014 , 0.41994 , 0.293855 , 0.272698 , 0.312669 , 0.240604 , 0.310441 , 0.329762 , 0.345028 , 0.367776 , 0.324804 
 877 , 0.335675 , 0.323455 , 0.311317 , 0.26155 , 0.233964 , 0.297566 , 0.362626 , 0.379296 , 0.323736 , 0.279495 , 0.420226 , 0.294362 , 0.272985 , 0.312951 , 0.24093 , 0.310925 , 0.330353 , 0.345593 , 0.368409 , 0.325404 
 878 , 0.336079 , 0.323837 , 0.311732 , 0.261972 , 0.234548 , 0.298036 , 0.363042 , 0.379883 , 0.324236 , 0.279956 , 0.42076 , 0.294857 , 0.273392 , 0.313409 , 0.241393 , 0.311498 , 0.330945 , 0.346128 , 0.368978 , 0.326059 
 879 , 0.336459 , 0.324253 , 0.312126 , 0.262425 , 0.235137 , 0.298511 , 0.363353 , 0.380532 , 0.324736 , 0.280424 , 0.421377 , 0.295351 , 0.273851 , 0.313925 , 0.241886 , 0.312101 , 0.331539 , 0.34667 , 0.369541 , 0.326745 
 880 , 0.336825 , 0.324616 , 0.312496 , 0.262902 , 0.235613 , 0.298917 , 0.363625 , 0.381073 , 0.325179 , 0.280834 , 0.421984 , 0.295919 , 0.274299 , 0.314418 , 0.242314 , 0.312667 , 0.3321 , 0.3472 , 0.370082 , 0.327404 
 881 , 0.337236 , 0.324964 , 0.312909 , 0.263382 , 0.235985 , 0.299289 , 0.363912 , 0.381441 , 0.325514 , 0.281103 , 0.422527 , 0.296596 , 0.274638 , 0.314807 , 0.24268 , 0.313154 , 0.332621 , 0.347707 , 0.370602 , 0.32804 
 882 , 0.337746 , 0.325407 , 0.313421 , 0.263842 , 0.236409 , 0.299759 , 0.364299 , 0.38181 , 0.325849 , 0.281319 , 0.423027 , 0.297316 , 0.274888 , 0.315117 , 0.24309 , 0.313647 , 0.333155 , 0.348228 , 0.371167 , 0.328706 
 883 , 0.338246 , 0.325825 , 0.31395 , 0.264304 , 0.236829 , 0.300198 , 0.364661 , 0.382174 , 0.326165 , 0.281561 , 0.42354 , 0.298015 , 0.275139 , 0.315444 , 0.243489 , 0.314138 , 0.333687 , 0.34876 , 0.37173 , 0.329388 
 884 , 0.338546 , 0.326017 , 0.314512 , 0.264682 , 0.23708 , 0.300404 , 0.364822 , 0.382428 , 0.326324 , 0.281982 , 0.424054 , 0.298405 , 0.275331 , 0.315828 , 0.243657 , 0.314581 , 0.334078 , 0.349309 , 0.37222 , 0.330035 
 885 , 0.338827 , 0.326099 , 0.314972 , 0.265189 , 0.237327 , 0.300712 , 0.365132 , 0.382745 , 0.32657 , 0.282539 , 0.42447 , 0.298798 , 0.275627 , 0.316321 , 0.243704 , 0.315061 , 0.334583 , 0.349924 , 0.372718 , 0.330681 
 886 , 0.339116 , 0.326186 , 0.315453 , 0.265709 , 0.237585 , 0.301029 , 0.365456 , 0.383066 , 0.326827 , 0.283116 , 0.424904 , 0.2992 , 0.275935 , 0.316835 , 0.243747 , 0.315563 , 0.335101 , 0.350564 , 0.373232 , 0.331349 
 887 , 0.339416 , 0.326304 , 0.31575 , 0.266045 , 0.237985 , 0.301537 , 0.36596 , 0.383626 , 0.327275 , 0.283345 , 0.425138 , 0.29961 , 0.276134 , 0.317106 , 0.243975 , 0.316035 , 0.335603 , 0.351067 , 0.373787 , 0.331859 
 888 , 0.339608 , 0.326587 , 0.316085 , 0.266362 , 0.238422 , 0.301929 , 0.36656 , 0.384045 , 0.327666 , 0.283415 , 0.425559 , 0.300111 , 0.276282 , 0.31727 , 0.24429 , 0.316507 , 0.336079 , 0.351586 , 0.374311 , 0.332455 
 889 , 0.339789 , 0.326904 , 0.316448 , 0.266696 , 0.238882 , 0.302304 , 0.367191 , 0.384454 , 0.328051 , 0.283476 , 0.42604 , 0.300654 , 0.276427 , 0.317424 , 0.244628 , 0.316991 , 0.336569 , 0.352132 , 0.374849 , 0.333097 
 890 , 0.339988 , 0.327214 , 0.31661 , 0.267051 , 0.239256 , 0.302667 , 0.367738 , 0.384676 , 0.328282 , 0.283716 , 0.426403 , 0.30116 , 0.276598 , 0.317556 , 0.244907 , 0.317409 , 0.337014 , 0.352661 , 0.375235 , 0.333725 
 891 , 0.340331 , 0.327502 , 0.316672 , 0.26735 , 0.239536 , 0.30304 , 0.368216 , 0.384777 , 0.328382 , 0.28418 , 0.426553 , 0.301585 , 0.276808 , 0.317755 , 0.24517 , 0.317765 , 0.337423 , 0.353119 , 0.375614 , 0.334326 
 892 , 0.340798 , 0.327804 , 0.316812 , 0.267605 , 0.239822 , 0.30345 , 0.368734 , 0.384945 , 0.328517 , 0.284712 , 0.42664 , 0.302013 , 0.277038 , 0.31804 , 0.245478 , 0.318137 , 0.337853 , 0.353564 , 0.376154 , 0.334938 
 893 , 0.341226 , 0.32814 , 0.317041 , 0.267878 , 0.240104 , 0.303873 , 0.369241 , 0.385119 , 0.328666 , 0.285258 , 0.426843 , 0.302433 , 0.277268 , 0.318368 , 0.245791 , 0.318542 , 0.338301 , 0.354031 , 0.376726 , 0.335584 
 894 , 0.34143 , 0.328566 , 0.317536 , 0.26821 , 0.240336 , 0.304283 , 0.369559 , 0.385305 , 0.328821 , 0.285753 , 0.427539 , 0.302771 , 0.277462 , 0.318757 , 0.246063 , 0.319017 , 0.338707 , 0.354554 , 0.377238 , 0.336224 
 895 , 0.341743 , 0.328996 , 0.317919 , 0.268614 , 0.240649 , 0.304759 , 0.369789 , 0.385601 , 0.328981 , 0.286259 , 0.428467 , 0.303156 , 0.277761 , 0.319025 , 0.246321 , 0.319629 , 0.339035 , 0.355277 , 0.377606 , 0.3369 
 896 , 0.342081 , 0.329457 , 0.318331 , 0.269045 , 0.240986 , 0.305271 , 0.370038 , 0.385924 , 0.329154 , 0.286799 , 0.429465 , 0.303573 , 0.278084 , 0.319316 , 0.246598 , 0.320285 , 0.339388 , 0.356054 , 0.377999 , 0.337623 
 897 , 0.342703 , 0.329697 , 0.318732 , 0.269469 , 0.241591 , 0.305593 , 0.370455 , 0.386393 , 0.32931 , 0.287135 , 0.430159 , 0.304069 , 0.278559 , 0.319515 , 0.246753 , 0.320912 , 0.339675 , 0.356752 , 0.378518 , 0.338212 
 898 , 0.343214 , 0.329767 , 0.318971 , 0.269967 , 0.242204 , 0.305957 , 0.370881 , 0.386734 , 0.32962 , 0.287397 , 0.430539 , 0.304624 , 0.278855 , 0.319485 , 0.246966 , 0.32149 , 0.340187 , 0.357317 , 0.379052 , 0.338813 
