JUL14NANT00005.spu,JUL14NANT00004.spu,JUL14NANT00003.spu,
Wavelength,JUL14NANT00031.spu,JUL14NANT00032.spu,JUL14NANT00033.spu,JUL14NANT00034.spu,JUL14NANT00035.spu,JUL14NANT00036.spu,JUL14NANT00037.spu,JUL14NANT00038.spu,JUL14NANT00039.spu,JUL14NANT00040.spu,JUL14NANT00041.spu,JUL14NANT00042.spu,JUL14NANT00043.spu,JUL14NANT00044.spu,JUL14NANT00045.spu,JUL14NANT00046.spu,JUL14NANT00047.spu,JUL14NANT00048.spu,JUL14NANT00049.spu,JUL14NANT00050.spu
 405 , 0.037948 , 0.030421 , 0.025278 , 0.024087 , 0.02724 , 0.019499 , 0.03129 , 0.032181 , 0.031523 , 0.031316 , 0.026888 , 0.021544 , 0.015228 , 0.016896 , 0.030437 , 0.022282 , 0.027418 , 0.030025 , 0.030102 , 0.015832 
 406 , 0.038255 , 0.030701 , 0.025542 , 0.024354 , 0.027492 , 0.019656 , 0.031578 , 0.032475 , 0.031753 , 0.031556 , 0.027275 , 0.021929 , 0.015579 , 0.017204 , 0.030834 , 0.02244 , 0.027641 , 0.030251 , 0.030325 , 0.015974 
 407 , 0.038621 , 0.031025 , 0.025922 , 0.024654 , 0.027774 , 0.019846 , 0.031962 , 0.032821 , 0.032027 , 0.031834 , 0.027702 , 0.022396 , 0.016009 , 0.017641 , 0.031267 , 0.022583 , 0.027862 , 0.030441 , 0.03053 , 0.016137 
 408 , 0.038967 , 0.031331 , 0.026284 , 0.024939 , 0.028041 , 0.020024 , 0.032326 , 0.033148 , 0.032286 , 0.032097 , 0.028107 , 0.022834 , 0.016415 , 0.018052 , 0.031676 , 0.022718 , 0.02807 , 0.030619 , 0.030725 , 0.016295 
 409 , 0.039296 , 0.031626 , 0.026626 , 0.025209 , 0.028294 , 0.020195 , 0.032671 , 0.033458 , 0.03253 , 0.032343 , 0.028491 , 0.023253 , 0.016799 , 0.01844 , 0.032065 , 0.022845 , 0.028267 , 0.030789 , 0.030909 , 0.016441 
 410 , 0.039805 , 0.032057 , 0.027003 , 0.025563 , 0.028734 , 0.020434 , 0.033087 , 0.03387 , 0.032924 , 0.032647 , 0.028981 , 0.023781 , 0.017307 , 0.01893 , 0.032664 , 0.023131 , 0.028632 , 0.031105 , 0.031265 , 0.016674 
 411 , 0.040287 , 0.032471 , 0.027361 , 0.025899 , 0.029149 , 0.020662 , 0.033482 , 0.034259 , 0.0333 , 0.032934 , 0.029444 , 0.024286 , 0.017789 , 0.019395 , 0.033232 , 0.023406 , 0.028978 , 0.031409 , 0.031605 , 0.016895 
 412 , 0.040748 , 0.032862 , 0.027703 , 0.026219 , 0.029544 , 0.020879 , 0.033859 , 0.03463 , 0.033655 , 0.033208 , 0.029883 , 0.024765 , 0.01825 , 0.019838 , 0.033776 , 0.023665 , 0.029309 , 0.031696 , 0.031928 , 0.017104 
 413 , 0.041314 , 0.033332 , 0.028076 , 0.026613 , 0.029972 , 0.021154 , 0.034347 , 0.035053 , 0.034046 , 0.033584 , 0.03048 , 0.02528 , 0.018718 , 0.020342 , 0.034399 , 0.024013 , 0.029591 , 0.032054 , 0.032359 , 0.017354 
 414 , 0.041929 , 0.033832 , 0.02846 , 0.027041 , 0.030417 , 0.021456 , 0.034886 , 0.035499 , 0.034448 , 0.034005 , 0.031146 , 0.025809 , 0.019188 , 0.020879 , 0.035056 , 0.024401 , 0.029847 , 0.032448 , 0.032844 , 0.01762 
 415 , 0.042522 , 0.034317 , 0.02883 , 0.027449 , 0.03084 , 0.021751 , 0.035408 , 0.035926 , 0.034832 , 0.034413 , 0.031788 , 0.026315 , 0.019637 , 0.021393 , 0.03569 , 0.024777 , 0.030089 , 0.032825 , 0.033308 , 0.017881 
 416 , 0.043167 , 0.034845 , 0.029247 , 0.027899 , 0.031314 , 0.022069 , 0.035961 , 0.036417 , 0.035291 , 0.034853 , 0.032452 , 0.026889 , 0.020135 , 0.02192 , 0.036337 , 0.025158 , 0.03042 , 0.033241 , 0.033788 , 0.01814 
 417 , 0.044002 , 0.035525 , 0.029805 , 0.028487 , 0.03195 , 0.022483 , 0.036651 , 0.037107 , 0.035966 , 0.035411 , 0.03322 , 0.027677 , 0.02079 , 0.02252 , 0.037063 , 0.025582 , 0.030993 , 0.03378 , 0.034336 , 0.018423 
 418 , 0.044822 , 0.036195 , 0.030357 , 0.029067 , 0.032571 , 0.02289 , 0.037328 , 0.037784 , 0.036628 , 0.035963 , 0.033977 , 0.028454 , 0.021435 , 0.023106 , 0.03778 , 0.026005 , 0.031561 , 0.034314 , 0.034871 , 0.018698 
 419 , 0.045631 , 0.036855 , 0.030898 , 0.029637 , 0.033187 , 0.023292 , 0.037995 , 0.03845 , 0.037284 , 0.036506 , 0.034721 , 0.029215 , 0.022073 , 0.023687 , 0.038484 , 0.026417 , 0.032117 , 0.034839 , 0.035401 , 0.018971 
 420 , 0.046702 , 0.037697 , 0.031589 , 0.030305 , 0.033952 , 0.023798 , 0.038869 , 0.039264 , 0.038053 , 0.037206 , 0.035631 , 0.030111 , 0.022839 , 0.024413 , 0.039476 , 0.026985 , 0.0328 , 0.035565 , 0.036119 , 0.019458 
 421 , 0.0478 , 0.038562 , 0.032298 , 0.030983 , 0.034737 , 0.024321 , 0.039771 , 0.040094 , 0.038834 , 0.037924 , 0.036557 , 0.031022 , 0.02362 , 0.02516 , 0.040508 , 0.027575 , 0.033496 , 0.036316 , 0.036852 , 0.019968 
 422 , 0.048901 , 0.039425 , 0.033009 , 0.031665 , 0.035519 , 0.02484 , 0.040672 , 0.040929 , 0.039618 , 0.038643 , 0.037488 , 0.031934 , 0.024403 , 0.025906 , 0.041534 , 0.028164 , 0.034192 , 0.037067 , 0.037592 , 0.02048 
 423 , 0.049749 , 0.040099 , 0.03359 , 0.032228 , 0.036125 , 0.025271 , 0.041377 , 0.041592 , 0.040225 , 0.039204 , 0.038244 , 0.032704 , 0.025023 , 0.026516 , 0.042345 , 0.028627 , 0.034693 , 0.037634 , 0.038191 , 0.020841 
 424 , 0.050384 , 0.040614 , 0.034064 , 0.032692 , 0.036575 , 0.025625 , 0.041904 , 0.042121 , 0.040683 , 0.039627 , 0.038859 , 0.033354 , 0.025502 , 0.027014 , 0.042964 , 0.02899 , 0.035026 , 0.03805 , 0.038674 , 0.021073 
 425 , 0.051017 , 0.041126 , 0.034541 , 0.03316 , 0.037022 , 0.025978 , 0.042433 , 0.042649 , 0.041138 , 0.040047 , 0.03947 , 0.034002 , 0.025986 , 0.027513 , 0.043582 , 0.029347 , 0.035363 , 0.038462 , 0.039159 , 0.021306 
 426 , 0.051643 , 0.041648 , 0.035008 , 0.033617 , 0.037471 , 0.026333 , 0.042963 , 0.043169 , 0.041598 , 0.040471 , 0.040073 , 0.034648 , 0.026467 , 0.028 , 0.044203 , 0.029713 , 0.035712 , 0.038883 , 0.03965 , 0.02154 
 427 , 0.052254 , 0.042192 , 0.035444 , 0.034017 , 0.037925 , 0.026694 , 0.0435 , 0.043657 , 0.042087 , 0.040871 , 0.040626 , 0.035254 , 0.026943 , 0.028459 , 0.044834 , 0.030088 , 0.036148 , 0.039322 , 0.040166 , 0.021786 
 428 , 0.052859 , 0.04274 , 0.035881 , 0.034419 , 0.038377 , 0.027059 , 0.044041 , 0.044147 , 0.04257 , 0.041277 , 0.041179 , 0.03586 , 0.02742 , 0.028917 , 0.045465 , 0.030469 , 0.036583 , 0.039763 , 0.040686 , 0.022029 
 429 , 0.053468 , 0.043286 , 0.036318 , 0.034818 , 0.038828 , 0.027421 , 0.04458 , 0.04464 , 0.043059 , 0.04168 , 0.041727 , 0.036467 , 0.027897 , 0.029374 , 0.046096 , 0.030844 , 0.037016 , 0.040207 , 0.041205 , 0.022269 
 430 , 0.054631 , 0.044198 , 0.037094 , 0.035577 , 0.039668 , 0.028039 , 0.045524 , 0.045537 , 0.043946 , 0.04245 , 0.042694 , 0.037351 , 0.028587 , 0.030087 , 0.047115 , 0.031526 , 0.037677 , 0.041046 , 0.042155 , 0.022757 
 431 , 0.055929 , 0.045201 , 0.03796 , 0.036424 , 0.040607 , 0.028728 , 0.046573 , 0.046537 , 0.044935 , 0.043311 , 0.043762 , 0.038305 , 0.029334 , 0.030866 , 0.048232 , 0.032282 , 0.038394 , 0.041983 , 0.043214 , 0.023306 
 432 , 0.057224 , 0.046202 , 0.038819 , 0.03727 , 0.04154 , 0.029409 , 0.047621 , 0.04754 , 0.045927 , 0.044175 , 0.044828 , 0.039261 , 0.030081 , 0.031648 , 0.049351 , 0.033035 , 0.039112 , 0.042923 , 0.044274 , 0.023855 
 433 , 0.058702 , 0.047344 , 0.03977 , 0.038209 , 0.042604 , 0.030166 , 0.048814 , 0.048694 , 0.047073 , 0.045144 , 0.046008 , 0.040358 , 0.030911 , 0.0325 , 0.050582 , 0.033832 , 0.040032 , 0.043996 , 0.045424 , 0.024453 
 434 , 0.06041 , 0.048664 , 0.040825 , 0.039259 , 0.043825 , 0.031016 , 0.050187 , 0.050042 , 0.048419 , 0.046261 , 0.047319 , 0.041629 , 0.031853 , 0.033438 , 0.051941 , 0.034679 , 0.041215 , 0.045245 , 0.046698 , 0.02512 
 435 , 0.062113 , 0.049983 , 0.04188 , 0.040317 , 0.045042 , 0.031867 , 0.051561 , 0.051393 , 0.049767 , 0.047375 , 0.048636 , 0.042901 , 0.032796 , 0.034379 , 0.053303 , 0.035524 , 0.042395 , 0.046495 , 0.047967 , 0.025781 
 436 , 0.063805 , 0.051296 , 0.042935 , 0.04136 , 0.046252 , 0.032714 , 0.05293 , 0.052733 , 0.051104 , 0.048481 , 0.049943 , 0.04416 , 0.033738 , 0.035313 , 0.054657 , 0.036371 , 0.043565 , 0.047733 , 0.049244 , 0.026435 
 437 , 0.065287 , 0.052478 , 0.043949 , 0.042279 , 0.047281 , 0.033564 , 0.054159 , 0.053918 , 0.052258 , 0.049483 , 0.051099 , 0.045249 , 0.034628 , 0.036133 , 0.055925 , 0.037236 , 0.044541 , 0.048861 , 0.050572 , 0.027017 
 438 , 0.066769 , 0.05366 , 0.044959 , 0.0432 , 0.048313 , 0.034412 , 0.055393 , 0.055107 , 0.05341 , 0.05048 , 0.052254 , 0.046339 , 0.035516 , 0.036953 , 0.057188 , 0.038098 , 0.045521 , 0.04999 , 0.051902 , 0.027592 
 439 , 0.068244 , 0.054849 , 0.045975 , 0.044121 , 0.049339 , 0.035257 , 0.05662 , 0.056292 , 0.054563 , 0.051485 , 0.053412 , 0.047428 , 0.036408 , 0.037767 , 0.058453 , 0.03896 , 0.046501 , 0.051115 , 0.053224 , 0.028169 
 440 , 0.06962 , 0.055879 , 0.0469 , 0.044953 , 0.050292 , 0.035964 , 0.057715 , 0.057345 , 0.055647 , 0.052356 , 0.054446 , 0.048382 , 0.037101 , 0.038546 , 0.059583 , 0.039726 , 0.047371 , 0.052123 , 0.054435 , 0.028694 
 441 , 0.070952 , 0.056846 , 0.047795 , 0.045751 , 0.051213 , 0.036608 , 0.058751 , 0.058343 , 0.056701 , 0.053171 , 0.055425 , 0.049281 , 0.037713 , 0.039307 , 0.060656 , 0.040444 , 0.048203 , 0.053074 , 0.055596 , 0.029198 
 442 , 0.072283 , 0.057818 , 0.048685 , 0.046547 , 0.052129 , 0.037256 , 0.059788 , 0.059347 , 0.057759 , 0.053989 , 0.056404 , 0.050181 , 0.038328 , 0.040069 , 0.06173 , 0.041162 , 0.049033 , 0.054032 , 0.056758 , 0.029701 
 443 , 0.073575 , 0.058789 , 0.049513 , 0.04732 , 0.053018 , 0.037901 , 0.0608 , 0.060337 , 0.058789 , 0.054793 , 0.057345 , 0.051062 , 0.038959 , 0.040794 , 0.062779 , 0.041858 , 0.049877 , 0.054986 , 0.057885 , 0.030202 
 444 , 0.074797 , 0.059755 , 0.050203 , 0.048041 , 0.053842 , 0.038544 , 0.061767 , 0.06131 , 0.05975 , 0.055553 , 0.058217 , 0.051919 , 0.039631 , 0.041453 , 0.063779 , 0.042512 , 0.050744 , 0.055938 , 0.058953 , 0.030697 
 445 , 0.076017 , 0.060717 , 0.050901 , 0.04876 , 0.05466 , 0.039192 , 0.062735 , 0.06229 , 0.060706 , 0.056311 , 0.059083 , 0.052778 , 0.040296 , 0.042111 , 0.06478 , 0.043159 , 0.051611 , 0.05688 , 0.060019 , 0.03119 
 446 , 0.077233 , 0.061686 , 0.051591 , 0.049478 , 0.055482 , 0.039833 , 0.063703 , 0.063264 , 0.061669 , 0.057072 , 0.059954 , 0.053636 , 0.040966 , 0.042767 , 0.065776 , 0.043809 , 0.05248 , 0.057829 , 0.061082 , 0.031686 
 447 , 0.078116 , 0.062363 , 0.052139 , 0.050051 , 0.056113 , 0.04032 , 0.064439 , 0.063923 , 0.062386 , 0.057598 , 0.060609 , 0.054255 , 0.041369 , 0.043216 , 0.066487 , 0.044282 , 0.053022 , 0.058504 , 0.061933 , 0.032073 
 448 , 0.078992 , 0.063039 , 0.052687 , 0.050628 , 0.056741 , 0.040805 , 0.065168 , 0.064585 , 0.063097 , 0.05812 , 0.061263 , 0.054873 , 0.041769 , 0.043666 , 0.067198 , 0.044756 , 0.053558 , 0.059181 , 0.062791 , 0.03246 
 449 , 0.079868 , 0.063713 , 0.053237 , 0.051201 , 0.057367 , 0.041288 , 0.065894 , 0.065244 , 0.063806 , 0.058643 , 0.061915 , 0.055488 , 0.042164 , 0.044113 , 0.067901 , 0.045227 , 0.054096 , 0.059856 , 0.063643 , 0.032843 
 450 , 0.080521 , 0.064183 , 0.05364 , 0.051586 , 0.0578 , 0.041637 , 0.066423 , 0.065725 , 0.064288 , 0.058964 , 0.062374 , 0.055938 , 0.042492 , 0.044459 , 0.068361 , 0.045512 , 0.054507 , 0.060267 , 0.064212 , 0.033049 
 451 , 0.081037 , 0.064527 , 0.053965 , 0.051852 , 0.058108 , 0.041901 , 0.066832 , 0.066087 , 0.064626 , 0.05915 , 0.062717 , 0.056281 , 0.042768 , 0.044735 , 0.068659 , 0.045683 , 0.054838 , 0.060512 , 0.064603 , 0.033148 
 452 , 0.081553 , 0.064865 , 0.054289 , 0.052118 , 0.05841 , 0.042159 , 0.067235 , 0.066449 , 0.064964 , 0.059342 , 0.063055 , 0.056623 , 0.04305 , 0.045011 , 0.068963 , 0.045849 , 0.055162 , 0.060756 , 0.064994 , 0.033248 
 453 , 0.081964 , 0.065157 , 0.054536 , 0.052325 , 0.058656 , 0.042361 , 0.067549 , 0.066734 , 0.06525 , 0.059495 , 0.063306 , 0.056887 , 0.043252 , 0.045213 , 0.069219 , 0.046005 , 0.055427 , 0.060955 , 0.065349 , 0.033347 
 454 , 0.082076 , 0.065306 , 0.054561 , 0.052363 , 0.058736 , 0.042389 , 0.067602 , 0.066784 , 0.065399 , 0.05953 , 0.063299 , 0.056944 , 0.04323 , 0.045178 , 0.069353 , 0.046106 , 0.055483 , 0.061026 , 0.065613 , 0.033447 
 455 , 0.08219 , 0.065452 , 0.054589 , 0.0524 , 0.058807 , 0.042421 , 0.067659 , 0.066839 , 0.065544 , 0.05957 , 0.063297 , 0.056999 , 0.043207 , 0.045154 , 0.069491 , 0.046212 , 0.055537 , 0.061095 , 0.065879 , 0.033546 
 456 , 0.082302 , 0.065601 , 0.054616 , 0.052435 , 0.058888 , 0.042452 , 0.067714 , 0.06689 , 0.065693 , 0.059608 , 0.063292 , 0.057052 , 0.043189 , 0.045123 , 0.069625 , 0.046315 , 0.055595 , 0.061162 , 0.066142 , 0.03365 
 457 , 0.082409 , 0.065684 , 0.054632 , 0.052469 , 0.058974 , 0.042455 , 0.067726 , 0.066929 , 0.065787 , 0.059582 , 0.06331 , 0.057018 , 0.043115 , 0.045156 , 0.069648 , 0.046355 , 0.055653 , 0.06121 , 0.066235 , 0.033662 
 458 , 0.082508 , 0.065754 , 0.054646 , 0.052508 , 0.059057 , 0.042457 , 0.067737 , 0.066965 , 0.065868 , 0.059554 , 0.063337 , 0.056965 , 0.043034 , 0.045194 , 0.069651 , 0.046383 , 0.055714 , 0.061251 , 0.066303 , 0.033674 
 459 , 0.08261 , 0.065827 , 0.054663 , 0.052545 , 0.059144 , 0.042458 , 0.067746 , 0.067005 , 0.065952 , 0.059531 , 0.063362 , 0.056912 , 0.042953 , 0.045236 , 0.069658 , 0.046409 , 0.055773 , 0.06129 , 0.066374 , 0.033679 
 460 , 0.082565 , 0.065825 , 0.054618 , 0.052504 , 0.059125 , 0.042402 , 0.067668 , 0.066936 , 0.065933 , 0.05942 , 0.063263 , 0.056835 , 0.04285 , 0.045157 , 0.069544 , 0.046347 , 0.055775 , 0.061188 , 0.066324 , 0.033644 
 461 , 0.082392 , 0.06575 , 0.054528 , 0.052401 , 0.059005 , 0.042296 , 0.067509 , 0.066771 , 0.065818 , 0.059236 , 0.063049 , 0.056727 , 0.042724 , 0.044969 , 0.069325 , 0.046192 , 0.055717 , 0.060962 , 0.066167 , 0.033571 
 462 , 0.082221 , 0.065672 , 0.054435 , 0.052297 , 0.058883 , 0.042193 , 0.067355 , 0.066603 , 0.0657 , 0.059052 , 0.062833 , 0.056617 , 0.042597 , 0.044785 , 0.069111 , 0.046048 , 0.055658 , 0.060735 , 0.066008 , 0.033498 
 463 , 0.082036 , 0.065573 , 0.054317 , 0.052179 , 0.058753 , 0.042073 , 0.06718 , 0.06641 , 0.065578 , 0.058848 , 0.062615 , 0.056476 , 0.042447 , 0.044595 , 0.068888 , 0.045895 , 0.055572 , 0.0605 , 0.065846 , 0.033411 
 464 , 0.081761 , 0.065352 , 0.054102 , 0.051989 , 0.058568 , 0.041848 , 0.066927 , 0.066112 , 0.065396 , 0.058551 , 0.062379 , 0.056166 , 0.042187 , 0.044394 , 0.068658 , 0.045748 , 0.055361 , 0.06021 , 0.065657 , 0.033278 
 465 , 0.081489 , 0.065135 , 0.053892 , 0.051808 , 0.058386 , 0.041624 , 0.066668 , 0.065813 , 0.065223 , 0.058248 , 0.062141 , 0.055855 , 0.041922 , 0.044199 , 0.068432 , 0.045605 , 0.055149 , 0.059919 , 0.065477 , 0.033138 
 466 , 0.08122 , 0.064915 , 0.053675 , 0.05162 , 0.058202 , 0.041404 , 0.066412 , 0.065513 , 0.065041 , 0.05795 , 0.061907 , 0.055549 , 0.041662 , 0.044002 , 0.068198 , 0.04546 , 0.054936 , 0.059632 , 0.065294 , 0.033003 
 467 , 0.081038 , 0.064833 , 0.053558 , 0.051546 , 0.058097 , 0.041318 , 0.066246 , 0.065335 , 0.064926 , 0.057813 , 0.061757 , 0.055424 , 0.041537 , 0.043871 , 0.068013 , 0.045355 , 0.054802 , 0.059384 , 0.065138 , 0.032886 
 468 , 0.080882 , 0.064778 , 0.053461 , 0.051494 , 0.058003 , 0.041269 , 0.066093 , 0.065186 , 0.064822 , 0.057715 , 0.061627 , 0.055346 , 0.041443 , 0.043758 , 0.067837 , 0.045263 , 0.054689 , 0.05915 , 0.064995 , 0.032767 
 469 , 0.080723 , 0.064727 , 0.053368 , 0.051442 , 0.057914 , 0.041214 , 0.065945 , 0.065035 , 0.064716 , 0.057611 , 0.061496 , 0.055262 , 0.041355 , 0.043638 , 0.06766 , 0.04517 , 0.054575 , 0.058915 , 0.064851 , 0.032648 
 470 , 0.080703 , 0.064752 , 0.053345 , 0.05144 , 0.057926 , 0.041177 , 0.065918 , 0.065022 , 0.064709 , 0.057565 , 0.06145 , 0.055212 , 0.04129 , 0.043562 , 0.067639 , 0.045159 , 0.054559 , 0.058811 , 0.064822 , 0.032613 
 471 , 0.080854 , 0.064873 , 0.053415 , 0.051488 , 0.058062 , 0.041153 , 0.066039 , 0.06517 , 0.064824 , 0.057576 , 0.061511 , 0.055212 , 0.041266 , 0.043538 , 0.067804 , 0.045244 , 0.054656 , 0.058871 , 0.064938 , 0.032685 
 472 , 0.081005 , 0.064994 , 0.053485 , 0.051536 , 0.058198 , 0.041129 , 0.066165 , 0.065318 , 0.064935 , 0.057588 , 0.061577 , 0.055213 , 0.041237 , 0.04352 , 0.067968 , 0.045329 , 0.054754 , 0.058932 , 0.065048 , 0.032756 
 473 , 0.081179 , 0.065137 , 0.053577 , 0.051601 , 0.058345 , 0.041121 , 0.066303 , 0.065477 , 0.065072 , 0.057616 , 0.06166 , 0.055224 , 0.041218 , 0.043518 , 0.068139 , 0.045424 , 0.054873 , 0.058998 , 0.06518 , 0.032839 
 474 , 0.081609 , 0.065534 , 0.053867 , 0.051842 , 0.058604 , 0.041273 , 0.066574 , 0.065745 , 0.065431 , 0.05783 , 0.061918 , 0.055404 , 0.041273 , 0.043758 , 0.068415 , 0.045577 , 0.055144 , 0.059162 , 0.065475 , 0.033059 
 475 , 0.082036 , 0.065934 , 0.05415 , 0.052081 , 0.058858 , 0.04142 , 0.066847 , 0.066016 , 0.065799 , 0.058044 , 0.062182 , 0.055583 , 0.041328 , 0.043994 , 0.068693 , 0.045738 , 0.05542 , 0.059325 , 0.065766 , 0.033285 
 476 , 0.082465 , 0.066336 , 0.054434 , 0.05232 , 0.059118 , 0.041573 , 0.06712 , 0.066287 , 0.066161 , 0.058257 , 0.062441 , 0.055763 , 0.041382 , 0.044231 , 0.068972 , 0.045892 , 0.055697 , 0.059489 , 0.066063 , 0.033506 
 477 , 0.082792 , 0.066606 , 0.054614 , 0.052528 , 0.059349 , 0.041688 , 0.067332 , 0.066502 , 0.066437 , 0.05842 , 0.062647 , 0.055957 , 0.041475 , 0.044309 , 0.069189 , 0.046062 , 0.055947 , 0.059605 , 0.066224 , 0.03359 
 478 , 0.083077 , 0.066829 , 0.054757 , 0.052721 , 0.059562 , 0.041793 , 0.067524 , 0.066704 , 0.066682 , 0.058561 , 0.062835 , 0.056158 , 0.041585 , 0.044327 , 0.06938 , 0.046237 , 0.056185 , 0.05971 , 0.066337 , 0.033623 
 479 , 0.083368 , 0.067053 , 0.054906 , 0.052915 , 0.059781 , 0.041903 , 0.067717 , 0.0669 , 0.066927 , 0.058706 , 0.063028 , 0.056359 , 0.041695 , 0.044344 , 0.069576 , 0.046411 , 0.056425 , 0.059814 , 0.066444 , 0.033655 
 480 , 0.083514 , 0.067199 , 0.05498 , 0.05302 , 0.059917 , 0.041938 , 0.067808 , 0.066996 , 0.067078 , 0.058758 , 0.063124 , 0.056436 , 0.041702 , 0.04431 , 0.06967 , 0.046518 , 0.056529 , 0.059851 , 0.066507 , 0.033668 
 481 , 0.08343 , 0.067205 , 0.054935 , 0.05298 , 0.059909 , 0.041855 , 0.067736 , 0.066915 , 0.067074 , 0.058671 , 0.063064 , 0.056299 , 0.041542 , 0.044188 , 0.069593 , 0.046522 , 0.056403 , 0.059783 , 0.066477 , 0.033649 
 482 , 0.08334 , 0.067216 , 0.05489 , 0.052945 , 0.0599 , 0.041771 , 0.067664 , 0.066834 , 0.067069 , 0.058578 , 0.063009 , 0.056157 , 0.041389 , 0.044066 , 0.069522 , 0.04653 , 0.056277 , 0.059709 , 0.066446 , 0.033635 
 483 , 0.083254 , 0.067221 , 0.054844 , 0.052903 , 0.05989 , 0.041693 , 0.067597 , 0.066757 , 0.067062 , 0.05849 , 0.062953 , 0.056021 , 0.041229 , 0.043949 , 0.069444 , 0.046532 , 0.056152 , 0.05964 , 0.066414 , 0.033616 
 484 , 0.083181 , 0.067247 , 0.054838 , 0.052931 , 0.05988 , 0.04162 , 0.067562 , 0.066736 , 0.067002 , 0.058429 , 0.062949 , 0.056001 , 0.041142 , 0.043945 , 0.069414 , 0.046488 , 0.056175 , 0.059543 , 0.066334 , 0.033634 
 485 , 0.083102 , 0.067269 , 0.054825 , 0.052952 , 0.059861 , 0.041554 , 0.067529 , 0.066711 , 0.066938 , 0.058367 , 0.062953 , 0.055973 , 0.04105 , 0.043942 , 0.069386 , 0.046443 , 0.056201 , 0.059444 , 0.066256 , 0.033653 
 486 , 0.083027 , 0.067289 , 0.054817 , 0.052977 , 0.059847 , 0.041486 , 0.067494 , 0.06669 , 0.066879 , 0.058309 , 0.06295 , 0.05595 , 0.040958 , 0.043937 , 0.069356 , 0.046403 , 0.056226 , 0.059345 , 0.066183 , 0.033666 
 487 , 0.083392 , 0.067617 , 0.055057 , 0.053202 , 0.060143 , 0.041656 , 0.06779 , 0.066986 , 0.067197 , 0.058557 , 0.06326 , 0.056195 , 0.041105 , 0.044131 , 0.069726 , 0.046606 , 0.056529 , 0.05956 , 0.06642 , 0.033852 
 488 , 0.083979 , 0.068105 , 0.055422 , 0.053535 , 0.060601 , 0.041954 , 0.068257 , 0.067435 , 0.06771 , 0.058968 , 0.063731 , 0.056573 , 0.041376 , 0.044419 , 0.0703 , 0.04695 , 0.056979 , 0.059947 , 0.066824 , 0.034126 
 489 , 0.084572 , 0.068594 , 0.055782 , 0.053868 , 0.061055 , 0.042248 , 0.068719 , 0.067884 , 0.06822 , 0.059381 , 0.064199 , 0.056952 , 0.041647 , 0.044714 , 0.070876 , 0.047289 , 0.057429 , 0.060329 , 0.067223 , 0.034395 
 490 , 0.085316 , 0.069211 , 0.056248 , 0.054303 , 0.061537 , 0.042612 , 0.069314 , 0.068445 , 0.068836 , 0.059884 , 0.064803 , 0.057455 , 0.042014 , 0.045128 , 0.071554 , 0.04771 , 0.057955 , 0.060781 , 0.06776 , 0.034725 
 491 , 0.086414 , 0.070144 , 0.056949 , 0.054979 , 0.062088 , 0.043136 , 0.070199 , 0.069279 , 0.069695 , 0.060599 , 0.065738 , 0.058246 , 0.042594 , 0.04584 , 0.072492 , 0.048324 , 0.058662 , 0.061399 , 0.068601 , 0.03519 
 492 , 0.087515 , 0.071072 , 0.057654 , 0.055654 , 0.062641 , 0.043664 , 0.071089 , 0.070108 , 0.07056 , 0.061313 , 0.066669 , 0.059032 , 0.043173 , 0.046551 , 0.073425 , 0.048943 , 0.059368 , 0.062013 , 0.069446 , 0.035652 
 493 , 0.088611 , 0.072 , 0.058353 , 0.056328 , 0.06319 , 0.044189 , 0.071973 , 0.070935 , 0.071418 , 0.062025 , 0.067601 , 0.059823 , 0.043756 , 0.047257 , 0.074358 , 0.049559 , 0.060072 , 0.062624 , 0.070292 , 0.036111 
 494 , 0.089601 , 0.07288 , 0.059027 , 0.056968 , 0.06416 , 0.044717 , 0.072774 , 0.071725 , 0.072233 , 0.062676 , 0.068445 , 0.06069 , 0.044387 , 0.047992 , 0.075357 , 0.050207 , 0.060801 , 0.063262 , 0.071084 , 0.036588 
 495 , 0.090582 , 0.073747 , 0.059694 , 0.057608 , 0.065162 , 0.045243 , 0.073568 , 0.072508 , 0.073041 , 0.063328 , 0.069278 , 0.061556 , 0.045019 , 0.048731 , 0.076355 , 0.050851 , 0.061539 , 0.063906 , 0.071869 , 0.037056 
 496 , 0.091557 , 0.07462 , 0.060365 , 0.058252 , 0.06616 , 0.045773 , 0.074366 , 0.073295 , 0.073848 , 0.063978 , 0.070116 , 0.062428 , 0.045649 , 0.049465 , 0.077348 , 0.051494 , 0.062271 , 0.064548 , 0.072653 , 0.037527 
 497 , 0.092463 , 0.07542 , 0.061015 , 0.058853 , 0.067015 , 0.04631 , 0.075137 , 0.074045 , 0.074599 , 0.064604 , 0.070971 , 0.063302 , 0.04635 , 0.050295 , 0.07838 , 0.052152 , 0.062979 , 0.06517 , 0.073439 , 0.038075 
 498 , 0.093313 , 0.076181 , 0.061653 , 0.059428 , 0.067765 , 0.046852 , 0.075891 , 0.074767 , 0.075307 , 0.065211 , 0.071845 , 0.064184 , 0.047102 , 0.051194 , 0.079438 , 0.052811 , 0.063673 , 0.065784 , 0.074223 , 0.03868 
 499 , 0.094161 , 0.076938 , 0.062287 , 0.060005 , 0.068517 , 0.047396 , 0.076642 , 0.075487 , 0.076016 , 0.06582 , 0.072716 , 0.065069 , 0.047851 , 0.05209 , 0.0805 , 0.053473 , 0.064369 , 0.0664 , 0.075003 , 0.039288 
