JUN24SHB100005.spu,JUN24SHB100004.spu,
Wavelength,JUN24SHB100007.spu,JUN24SHB100008.spu,JUN24SHB100009.spu,JUN24SHB100010.spu,JUN24SHB100011.spu,JUN24SHB100012.spu,JUN24SHB100013.spu,JUN24SHB100014.spu,JUN24SHB100015.spu,JUN24SHB100016.spu,JUN24SHB100017.spu,JUN24SHB100018.spu,JUN24SHB100019.spu,JUN24SHB100020.spu
  (nm),6/24/2016 ,6/24/2016 ,6/24/2016 ,6/24/2016 ,6/24/2016 ,6/24/2016 ,6/24/2016 ,6/24/2016 ,6/24/2016 ,6/24/2016 ,6/24/2016 ,6/24/2016 ,6/24/2016 ,6/24/2016 
  time  ,33:46 PM,33:56 PM,34:04 PM,34:15 PM,34:31 PM,35:18 PM,35:25 PM,35:35 PM,35:44 PM,35:55 PM,36:31 PM,36:40 PM,36:51 PM,36:59 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,
 955 , 0.197177 , 0.223101 , 0.229145 , 0.260834 , 0.219063 , 0.30632 , 0.206856 , 0.16104 , 0.262039 , 0.401604 , 0.263418 , 0.258598 , 0.226692 , 0.275222 
 956 , 0.19663 , 0.223263 , 0.229316 , 0.261402 , 0.219299 , 0.305935 , 0.20705 , 0.160283 , 0.261519 , 0.401732 , 0.263697 , 0.259553 , 0.226445 , 0.274786 
 957 , 0.196528 , 0.224385 , 0.229569 , 0.261682 , 0.219955 , 0.305129 , 0.206413 , 0.159416 , 0.261391 , 0.402063 , 0.26485 , 0.260618 , 0.226092 , 0.275403 
 958 , 0.196497 , 0.225316 , 0.229595 , 0.262167 , 0.220633 , 0.303999 , 0.205453 , 0.158549 , 0.261566 , 0.402167 , 0.266057 , 0.261015 , 0.225539 , 0.275911 
 959 , 0.196706 , 0.226122 , 0.229459 , 0.262442 , 0.221175 , 0.302953 , 0.204662 , 0.15799 , 0.261903 , 0.402303 , 0.267024 , 0.261197 , 0.225193 , 0.276317 
 960 , 0.19794 , 0.226529 , 0.228677 , 0.261821 , 0.221148 , 0.302235 , 0.204466 , 0.158628 , 0.262911 , 0.402615 , 0.267103 , 0.260645 , 0.225722 , 0.276355 
 961 , 0.19924 , 0.227071 , 0.228219 , 0.260829 , 0.220572 , 0.302203 , 0.204242 , 0.159353 , 0.263913 , 0.403229 , 0.267125 , 0.261538 , 0.227108 , 0.276925 
 962 , 0.200481 , 0.227588 , 0.227779 , 0.259883 , 0.220027 , 0.30218 , 0.204033 , 0.160056 , 0.264874 , 0.403823 , 0.267154 , 0.262403 , 0.228446 , 0.27747 
 963 , 0.200995 , 0.227932 , 0.228154 , 0.260441 , 0.220586 , 0.302774 , 0.204899 , 0.161115 , 0.265872 , 0.404442 , 0.267422 , 0.262919 , 0.229464 , 0.278191 
 964 , 0.20114 , 0.228636 , 0.22907 , 0.261641 , 0.221844 , 0.304047 , 0.206773 , 0.162471 , 0.267076 , 0.405143 , 0.26829 , 0.263066 , 0.229944 , 0.279166 
 965 , 0.201214 , 0.229423 , 0.230069 , 0.262925 , 0.223215 , 0.305447 , 0.208833 , 0.163861 , 0.268306 , 0.405848 , 0.269288 , 0.263118 , 0.230275 , 0.280168 
 966 , 0.201243 , 0.229544 , 0.231206 , 0.263652 , 0.224508 , 0.307098 , 0.210129 , 0.164721 , 0.268982 , 0.406085 , 0.270268 , 0.264072 , 0.230823 , 0.281255 
 967 , 0.2015 , 0.228913 , 0.23213 , 0.263946 , 0.225602 , 0.308384 , 0.210432 , 0.165098 , 0.269239 , 0.405933 , 0.270815 , 0.265605 , 0.231531 , 0.282226 
 968 , 0.202051 , 0.227929 , 0.232692 , 0.264165 , 0.226516 , 0.309057 , 0.210189 , 0.16531 , 0.26942 , 0.405673 , 0.270896 , 0.267086 , 0.23225 , 0.282996 
 969 , 0.202659 , 0.227437 , 0.232978 , 0.264524 , 0.22695 , 0.309653 , 0.209783 , 0.165344 , 0.269793 , 0.405585 , 0.270926 , 0.268311 , 0.232819 , 0.283546 
 970 , 0.203312 , 0.228129 , 0.232701 , 0.265172 , 0.226319 , 0.310176 , 0.209016 , 0.164932 , 0.270645 , 0.406022 , 0.270888 , 0.268932 , 0.233142 , 0.28353 
 971 , 0.203446 , 0.229346 , 0.232565 , 0.265445 , 0.225635 , 0.310896 , 0.208409 , 0.164313 , 0.271628 , 0.406989 , 0.271034 , 0.269271 , 0.233644 , 0.283016 
 972 , 0.203573 , 0.230567 , 0.23243 , 0.265702 , 0.224966 , 0.311606 , 0.207823 , 0.163698 , 0.272605 , 0.407964 , 0.271176 , 0.2696 , 0.234146 , 0.282513 
 973 , 0.203405 , 0.231786 , 0.232933 , 0.265109 , 0.225203 , 0.312244 , 0.208571 , 0.163845 , 0.272723 , 0.408873 , 0.27132 , 0.269608 , 0.234606 , 0.282716 
 974 , 0.203351 , 0.23249 , 0.233566 , 0.264871 , 0.225409 , 0.313171 , 0.209151 , 0.1641 , 0.272562 , 0.408785 , 0.271568 , 0.26962 , 0.234931 , 0.283097 
 975 , 0.203308 , 0.233112 , 0.234233 , 0.264677 , 0.225602 , 0.314156 , 0.209711 , 0.164368 , 0.272354 , 0.408544 , 0.271835 , 0.269626 , 0.235232 , 0.283501 
 976 , 0.203474 , 0.233121 , 0.234046 , 0.264682 , 0.225966 , 0.313917 , 0.209882 , 0.164745 , 0.272501 , 0.407759 , 0.271486 , 0.269309 , 0.235565 , 0.283434 
 977 , 0.203829 , 0.233101 , 0.233604 , 0.264635 , 0.22663 , 0.312848 , 0.21023 , 0.16543 , 0.272825 , 0.407142 , 0.271112 , 0.269462 , 0.236133 , 0.283614 
 978 , 0.204258 , 0.23327 , 0.233225 , 0.264485 , 0.227471 , 0.31153 , 0.210852 , 0.166321 , 0.273179 , 0.406841 , 0.270901 , 0.27008 , 0.236866 , 0.284147 
 979 , 0.204239 , 0.233425 , 0.233266 , 0.26483 , 0.22825 , 0.310901 , 0.211416 , 0.166579 , 0.273279 , 0.407009 , 0.271276 , 0.271028 , 0.237398 , 0.284429 
 980 , 0.203563 , 0.233426 , 0.233623 , 0.265857 , 0.228713 , 0.311254 , 0.211739 , 0.165817 , 0.272923 , 0.407774 , 0.272194 , 0.272054 , 0.237454 , 0.284169 
 981 , 0.202789 , 0.233014 , 0.23328 , 0.266859 , 0.228529 , 0.311679 , 0.211645 , 0.164674 , 0.272287 , 0.408329 , 0.272394 , 0.272008 , 0.236975 , 0.283395 
 982 , 0.202192 , 0.232623 , 0.232958 , 0.267719 , 0.228307 , 0.312092 , 0.211494 , 0.163701 , 0.271701 , 0.408839 , 0.272572 , 0.271979 , 0.236574 , 0.282764 
 983 , 0.20297 , 0.232347 , 0.232795 , 0.267534 , 0.227779 , 0.312399 , 0.210964 , 0.164036 , 0.271534 , 0.408982 , 0.272594 , 0.272045 , 0.236706 , 0.283237 
 984 , 0.204216 , 0.233055 , 0.233585 , 0.267277 , 0.227968 , 0.313533 , 0.210923 , 0.164781 , 0.272308 , 0.409864 , 0.273423 , 0.272913 , 0.237524 , 0.284473 
 985 , 0.205492 , 0.233799 , 0.23441 , 0.267026 , 0.228188 , 0.314705 , 0.210895 , 0.165546 , 0.273122 , 0.410782 , 0.274293 , 0.273808 , 0.238371 , 0.285748 
 986 , 0.206466 , 0.235018 , 0.234727 , 0.266885 , 0.228191 , 0.315772 , 0.211304 , 0.165821 , 0.274476 , 0.412055 , 0.2738 , 0.273547 , 0.239445 , 0.286854 
 987 , 0.207095 , 0.235831 , 0.234896 , 0.266966 , 0.228069 , 0.316302 , 0.211579 , 0.165622 , 0.275548 , 0.412309 , 0.272896 , 0.272744 , 0.240346 , 0.287655 
 988 , 0.207584 , 0.2364 , 0.235051 , 0.267152 , 0.227915 , 0.316564 , 0.211732 , 0.165245 , 0.276438 , 0.412016 , 0.271912 , 0.271779 , 0.241141 , 0.288322 
 989 , 0.207553 , 0.236591 , 0.235354 , 0.267616 , 0.228262 , 0.316353 , 0.211989 , 0.164723 , 0.276639 , 0.411075 , 0.271919 , 0.271497 , 0.241046 , 0.288596 
 990 , 0.207098 , 0.236499 , 0.235651 , 0.268383 , 0.229008 , 0.31578 , 0.212471 , 0.16429 , 0.276026 , 0.409898 , 0.272871 , 0.271993 , 0.240121 , 0.288586 
 991 , 0.206691 , 0.236467 , 0.235727 , 0.269256 , 0.229694 , 0.315293 , 0.213198 , 0.164217 , 0.275049 , 0.409231 , 0.27395 , 0.272825 , 0.239107 , 0.288683 
 992 , 0.20631 , 0.236284 , 0.235721 , 0.270041 , 0.230144 , 0.314727 , 0.213688 , 0.164145 , 0.273945 , 0.408615 , 0.274943 , 0.273617 , 0.238299 , 0.288449 
 993 , 0.20607 , 0.235611 , 0.235466 , 0.270508 , 0.229844 , 0.313935 , 0.213354 , 0.16404 , 0.272563 , 0.408225 , 0.275567 , 0.274213 , 0.238203 , 0.287144 
 994 , 0.205878 , 0.234807 , 0.235229 , 0.270874 , 0.229749 , 0.312844 , 0.212399 , 0.163662 , 0.272097 , 0.40861 , 0.275604 , 0.27428 , 0.238073 , 0.28519 
 995 , 0.205679 , 0.233975 , 0.234988 , 0.271259 , 0.229661 , 0.311713 , 0.211415 , 0.163275 , 0.271611 , 0.409012 , 0.275637 , 0.274341 , 0.237938 , 0.283172 
 996 , 0.205421 , 0.233763 , 0.235315 , 0.271141 , 0.229445 , 0.31183 , 0.210744 , 0.162972 , 0.272196 , 0.410032 , 0.27454 , 0.273227 , 0.237238 , 0.281912 
 997 , 0.205106 , 0.234231 , 0.235731 , 0.270601 , 0.229012 , 0.31258 , 0.210362 , 0.162576 , 0.27251 , 0.410759 , 0.273804 , 0.272366 , 0.236699 , 0.281182 
 998 , 0.204765 , 0.234928 , 0.236183 , 0.269929 , 0.228503 , 0.313532 , 0.210055 , 0.162147 , 0.272727 , 0.411413 , 0.273179 , 0.271579 , 0.236208 , 0.280577 
 999 , 0.204877 , 0.235183 , 0.235842 , 0.268559 , 0.228324 , 0.31399 , 0.209421 , 0.162439 , 0.272487 , 0.411103 , 0.272669 , 0.271169 , 0.235742 , 0.281361 
 1000 , 0.205234 , 0.235053 , 0.235179 , 0.267184 , 0.228567 , 0.314177 , 0.208769 , 0.163377 , 0.272207 , 0.410222 , 0.272276 , 0.270838 , 0.235392 , 0.283051 
 1001 , 0.205576 , 0.234745 , 0.23462 , 0.266227 , 0.229099 , 0.314365 , 0.208302 , 0.164642 , 0.272156 , 0.409255 , 0.271949 , 0.270341 , 0.235154 , 0.284976 
 1002 , 0.205444 , 0.234782 , 0.234097 , 0.266042 , 0.229544 , 0.314224 , 0.208069 , 0.165277 , 0.27238 , 0.408563 , 0.271808 , 0.269767 , 0.234757 , 0.285721 
 1003 , 0.204468 , 0.235363 , 0.233561 , 0.267269 , 0.22982 , 0.313345 , 0.208204 , 0.164715 , 0.272995 , 0.408428 , 0.272116 , 0.269334 , 0.234057 , 0.284314 
 1004 , 0.203552 , 0.235537 , 0.232559 , 0.268465 , 0.230065 , 0.311834 , 0.207988 , 0.164003 , 0.27307 , 0.408418 , 0.2729 , 0.270199 , 0.233162 , 0.283103 
 1005 , 0.202596 , 0.23567 , 0.231703 , 0.269711 , 0.230339 , 0.310373 , 0.207764 , 0.163217 , 0.273037 , 0.408468 , 0.273823 , 0.271176 , 0.232338 , 0.281995 
 1006 , 0.201703 , 0.235254 , 0.232974 , 0.270966 , 0.23082 , 0.310377 , 0.207493 , 0.161927 , 0.2717 , 0.409221 , 0.275827 , 0.272906 , 0.232886 , 0.282874 
 1007 , 0.201002 , 0.234815 , 0.234482 , 0.272183 , 0.23065 , 0.311221 , 0.207095 , 0.160174 , 0.270819 , 0.410491 , 0.27712 , 0.273005 , 0.233 , 0.282013 
 1008 , 0.200293 , 0.23436 , 0.236094 , 0.273447 , 0.230364 , 0.312233 , 0.206658 , 0.158271 , 0.269979 , 0.411901 , 0.278354 , 0.272844 , 0.233053 , 0.280842 
 1009 , 0.201037 , 0.23368 , 0.235523 , 0.273118 , 0.229549 , 0.312411 , 0.205813 , 0.157982 , 0.271037 , 0.412347 , 0.277562 , 0.272384 , 0.232859 , 0.280138 
 1010 , 0.201658 , 0.232608 , 0.234064 , 0.2715 , 0.228728 , 0.311448 , 0.204889 , 0.157911 , 0.272388 , 0.411796 , 0.275393 , 0.271675 , 0.232833 , 0.280261 
 1011 , 0.201876 , 0.231255 , 0.232358 , 0.269212 , 0.227985 , 0.309779 , 0.203963 , 0.157659 , 0.273579 , 0.410668 , 0.27257 , 0.270819 , 0.232993 , 0.280917 
 1012 , 0.201796 , 0.230628 , 0.230684 , 0.267545 , 0.227672 , 0.308616 , 0.203585 , 0.157155 , 0.274344 , 0.410001 , 0.270134 , 0.269445 , 0.232826 , 0.281088 
 1013 , 0.201659 , 0.231214 , 0.229521 , 0.266973 , 0.22786 , 0.308411 , 0.203884 , 0.156744 , 0.274666 , 0.409987 , 0.268727 , 0.267965 , 0.232435 , 0.280747 
 1014 , 0.202194 , 0.232989 , 0.229541 , 0.267517 , 0.228174 , 0.309283 , 0.204456 , 0.157248 , 0.275034 , 0.410396 , 0.268865 , 0.267623 , 0.232355 , 0.280414 
 1015 , 0.202502 , 0.234251 , 0.229642 , 0.267745 , 0.228184 , 0.309854 , 0.204725 , 0.15754 , 0.274815 , 0.410404 , 0.269078 , 0.267527 , 0.231978 , 0.279935 
 1016 , 0.201835 , 0.233199 , 0.230109 , 0.26664 , 0.226944 , 0.309107 , 0.203711 , 0.156903 , 0.272264 , 0.408818 , 0.269542 , 0.268473 , 0.230447 , 0.278919 
 1017 , 0.200979 , 0.23082 , 0.229093 , 0.264824 , 0.225714 , 0.308166 , 0.20231 , 0.155276 , 0.269954 , 0.407968 , 0.269753 , 0.269508 , 0.228013 , 0.279631 
 1018 , 0.200058 , 0.22828 , 0.22799 , 0.262889 , 0.224409 , 0.307158 , 0.200821 , 0.153544 , 0.267517 , 0.407077 , 0.269958 , 0.270601 , 0.225424 , 0.280424 
 1019 , 0.198275 , 0.227964 , 0.22751 , 0.262305 , 0.223818 , 0.308398 , 0.200049 , 0.152214 , 0.267348 , 0.408409 , 0.270794 , 0.271343 , 0.225875 , 0.280438 
 1020 , 0.196278 , 0.227659 , 0.227394 , 0.261871 , 0.22335 , 0.309842 , 0.199304 , 0.150827 , 0.267493 , 0.409318 , 0.271145 , 0.27117 , 0.22735 , 0.277728 
 1021 , 0.194146 , 0.227254 , 0.227431 , 0.261436 , 0.222902 , 0.311338 , 0.198524 , 0.149362 , 0.267699 , 0.409945 , 0.271241 , 0.27057 , 0.229246 , 0.273695 
 1022 , 0.19308 , 0.226843 , 0.22728 , 0.260487 , 0.222383 , 0.312135 , 0.198621 , 0.148466 , 0.268015 , 0.410199 , 0.271267 , 0.269154 , 0.230367 , 0.27126 
 1023 , 0.192557 , 0.22689 , 0.226814 , 0.259497 , 0.221478 , 0.311903 , 0.199112 , 0.14823 , 0.267911 , 0.409812 , 0.271116 , 0.267108 , 0.230575 , 0.27025 
 1024 , 0.191835 , 0.227702 , 0.226022 , 0.258965 , 0.219998 , 0.310713 , 0.199375 , 0.148486 , 0.266997 , 0.408771 , 0.270767 , 0.264812 , 0.230101 , 0.269959 
 1025 , 0.191732 , 0.22781 , 0.224558 , 0.257548 , 0.218105 , 0.308473 , 0.198979 , 0.148905 , 0.265721 , 0.406938 , 0.269124 , 0.262318 , 0.228995 , 0.269465 
 1026 , 0.192839 , 0.226369 , 0.221847 , 0.254223 , 0.215492 , 0.304315 , 0.197348 , 0.149579 , 0.263869 , 0.403758 , 0.264994 , 0.259636 , 0.226658 , 0.26873 
 1027 , 0.193811 , 0.223944 , 0.219412 , 0.248811 , 0.212998 , 0.300617 , 0.196001 , 0.149882 , 0.262594 , 0.401844 , 0.261044 , 0.257561 , 0.224107 , 0.269072 
 1028 , 0.194604 , 0.221494 , 0.217009 , 0.243466 , 0.210523 , 0.296808 , 0.194535 , 0.15 , 0.261186 , 0.399908 , 0.257053 , 0.255472 , 0.221456 , 0.269221 
 1029 , 0.191842 , 0.220707 , 0.217465 , 0.243018 , 0.210441 , 0.294345 , 0.192219 , 0.146799 , 0.258865 , 0.399468 , 0.255911 , 0.255133 , 0.219296 , 0.265875 
 1030 , 0.189562 , 0.220836 , 0.218563 , 0.24401 , 0.210669 , 0.292755 , 0.190416 , 0.144271 , 0.256444 , 0.397606 , 0.254899 , 0.254799 , 0.218023 , 0.261914 
 1031 , 0.187296 , 0.221226 , 0.219904 , 0.245446 , 0.210994 , 0.291308 , 0.188649 , 0.141762 , 0.253872 , 0.395275 , 0.253885 , 0.254451 , 0.216922 , 0.257585 
 1032 , 0.18511 , 0.21895 , 0.220982 , 0.246063 , 0.209656 , 0.290448 , 0.185783 , 0.141178 , 0.251071 , 0.391557 , 0.253739 , 0.2544 , 0.216716 , 0.256099 
 1033 , 0.183146 , 0.215528 , 0.221007 , 0.246782 , 0.208133 , 0.28912 , 0.182314 , 0.140178 , 0.248983 , 0.389116 , 0.253686 , 0.254165 , 0.216247 , 0.255533 
 1034 , 0.181329 , 0.211716 , 0.220029 , 0.247881 , 0.206919 , 0.287101 , 0.178496 , 0.138111 , 0.247628 , 0.388343 , 0.253438 , 0.253622 , 0.215201 , 0.254952 
 1035 , 0.180818 , 0.208823 , 0.217524 , 0.247974 , 0.204702 , 0.285353 , 0.175991 , 0.136326 , 0.247492 , 0.388993 , 0.251854 , 0.251721 , 0.213389 , 0.25388 
 1036 , 0.181671 , 0.206962 , 0.213484 , 0.24668 , 0.20101 , 0.284241 , 0.174901 , 0.135018 , 0.247911 , 0.39058 , 0.248945 , 0.248095 , 0.210857 , 0.252276 
 1037 , 0.181971 , 0.204685 , 0.209924 , 0.244465 , 0.195754 , 0.284263 , 0.173204 , 0.134141 , 0.244984 , 0.389469 , 0.246606 , 0.243483 , 0.208682 , 0.25066 
 1038 , 0.181943 , 0.202679 , 0.206524 , 0.242045 , 0.191365 , 0.28406 , 0.171711 , 0.13268 , 0.241292 , 0.388119 , 0.244037 , 0.238396 , 0.205929 , 0.248723 
 1039 , 0.180501 , 0.202293 , 0.204485 , 0.239257 , 0.191466 , 0.282961 , 0.171411 , 0.128927 , 0.234842 , 0.386003 , 0.240982 , 0.232126 , 0.201244 , 0.245751 
 1040 , 0.178064 , 0.202532 , 0.203069 , 0.235318 , 0.192676 , 0.280168 , 0.170662 , 0.125591 , 0.230453 , 0.383973 , 0.238474 , 0.22817 , 0.196288 , 0.243529 
 1041 , 0.175401 , 0.202842 , 0.2016 , 0.231055 , 0.194084 , 0.277038 , 0.169831 , 0.122048 , 0.225966 , 0.381836 , 0.23582 , 0.224122 , 0.190959 , 0.241201 
 1042 , 0.171575 , 0.199103 , 0.199331 , 0.227978 , 0.19255 , 0.272294 , 0.164921 , 0.119195 , 0.222298 , 0.37615 , 0.236486 , 0.224613 , 0.190558 , 0.237118 
 1043 , 0.168485 , 0.194196 , 0.196905 , 0.227344 , 0.191506 , 0.268156 , 0.16063 , 0.116131 , 0.219698 , 0.373271 , 0.237153 , 0.225123 , 0.190243 , 0.232394 
 1044 , 0.165797 , 0.18864 , 0.194338 , 0.228162 , 0.190914 , 0.26433 , 0.156764 , 0.112765 , 0.217596 , 0.372272 , 0.237609 , 0.225344 , 0.189649 , 0.227139 
 1045 , 0.162247 , 0.185988 , 0.193243 , 0.231699 , 0.189763 , 0.262939 , 0.154517 , 0.108922 , 0.217318 , 0.37554 , 0.238016 , 0.224849 , 0.18812 , 0.224586 
 1046 , 0.157651 , 0.184854 , 0.192313 , 0.235643 , 0.186952 , 0.262602 , 0.152651 , 0.104532 , 0.217115 , 0.379619 , 0.237657 , 0.2231 , 0.186019 , 0.221923 
 1047 , 0.151953 , 0.183006 , 0.189777 , 0.23672 , 0.181463 , 0.261208 , 0.149387 , 0.099551 , 0.214618 , 0.379581 , 0.235768 , 0.219705 , 0.183887 , 0.215532 
 1048 , 0.147132 , 0.180888 , 0.186955 , 0.235011 , 0.175617 , 0.259052 , 0.146407 , 0.095619 , 0.21165 , 0.378007 , 0.231529 , 0.215639 , 0.180581 , 0.209931 
 1049 , 0.144574 , 0.17835 , 0.183731 , 0.227423 , 0.169422 , 0.255302 , 0.144237 , 0.094235 , 0.207847 , 0.373239 , 0.222589 , 0.210414 , 0.174893 , 0.206427 
 1050 , 0.142504 , 0.176329 , 0.181131 , 0.218073 , 0.164156 , 0.248439 , 0.140832 , 0.092052 , 0.203211 , 0.36791 , 0.21298 , 0.204259 , 0.166207 , 0.208373 
 1051 , 0.140172 , 0.17399 , 0.17782 , 0.208302 , 0.158553 , 0.241115 , 0.137104 , 0.08956 , 0.198412 , 0.362101 , 0.202867 , 0.197682 , 0.157178 , 0.209952 
 1052 , 0.135984 , 0.168692 , 0.165655 , 0.198857 , 0.152751 , 0.23175 , 0.131037 , 0.08397 , 0.195025 , 0.353887 , 0.193134 , 0.189475 , 0.148112 , 0.202097 
 1053 , 0.130563 , 0.162886 , 0.155335 , 0.192627 , 0.147531 , 0.227906 , 0.126406 , 0.078761 , 0.194358 , 0.346804 , 0.185409 , 0.184639 , 0.14306 , 0.193206 
 1054 , 0.124508 , 0.156639 , 0.144841 , 0.187118 , 0.142229 , 0.225748 , 0.121989 , 0.073405 , 0.194632 , 0.339752 , 0.177876 , 0.180656 , 0.138998 , 0.183317 
 1055 , 0.116187 , 0.148659 , 0.140787 , 0.185198 , 0.141373 , 0.225555 , 0.117713 , 0.06079 , 0.189003 , 0.335408 , 0.177569 , 0.180502 , 0.135905 , 0.175501 
 1056 , 0.107066 , 0.139932 , 0.13681 , 0.184413 , 0.142592 , 0.223826 , 0.113061 , 0.045201 , 0.180321 , 0.332131 , 0.179182 , 0.180577 , 0.131541 , 0.165909 
 1057 , 0.097641 , 0.130776 , 0.130356 , 0.183604 , 0.144727 , 0.219312 , 0.10782 , 0.028296 , 0.170093 , 0.329103 , 0.180303 , 0.179349 , 0.125141 , 0.153381 
 1058 , 0.091413 , 0.122854 , 0.12576 , 0.181523 , 0.143218 , 0.214874 , 0.102546 , 0.018711 , 0.164127 , 0.325686 , 0.177277 , 0.177315 , 0.121545 , 0.145879 
 1059 , 0.089014 , 0.116262 , 0.123356 , 0.177114 , 0.136635 , 0.210096 , 0.09692 , 0.018056 , 0.163195 , 0.321464 , 0.168834 , 0.173853 , 0.120952 , 0.144505 
 1060 , 0.086526 , 0.10801 , 0.120914 , 0.168003 , 0.126025 , 0.202329 , 0.088943 , 0.017012 , 0.161711 , 0.314706 , 0.157006 , 0.167486 , 0.118355 , 0.145061 
 1061 , 0.083873 , 0.101101 , 0.117454 , 0.159238 , 0.115599 , 0.194783 , 0.082024 , 0.016152 , 0.160327 , 0.308084 , 0.145191 , 0.159853 , 0.113915 , 0.143318 
 1062 , 0.08106 , 0.100453 , 0.11044 , 0.153103 , 0.107373 , 0.189241 , 0.079945 , 0.016176 , 0.159663 , 0.303294 , 0.134992 , 0.14828 , 0.102736 , 0.132302 
 1063 , 0.07799 , 0.101647 , 0.104868 , 0.147908 , 0.098905 , 0.185376 , 0.079379 , 0.016193 , 0.158227 , 0.298582 , 0.126486 , 0.138051 , 0.093468 , 0.121338 
 1064 , 0.074692 , 0.103206 , 0.099095 , 0.142553 , 0.09005 , 0.18151 , 0.07899 , 0.016208 , 0.156565 , 0.293557 , 0.11765 , 0.127347 , 0.083673 , 0.109461 
 1065 , 0.073293 , 0.098236 , 0.090257 , 0.132718 , 0.085179 , 0.172951 , 0.073036 , 0.012731 , 0.143707 , 0.278504 , 0.115291 , 0.12523 , 0.075058 , 0.105021 
 1066 , 0.071971 , 0.092761 , 0.08011 , 0.121911 , 0.081085 , 0.165145 , 0.066756 , 0.00904 , 0.129965 , 0.263058 , 0.114021 , 0.124682 , 0.064682 , 0.099936 
 1067 , 0.070543 , 0.087079 , 0.068937 , 0.110501 , 0.077196 , 0.157861 , 0.060291 , 0.005126 , 0.115791 , 0.247409 , 0.113072 , 0.124721 , 0.052889 , 0.093732 
 1068 , 0.063543 , 0.082429 , 0.058918 , 0.105427 , 0.072224 , 0.152354 , 0.051954 , 0.002993 , 0.105901 , 0.238776 , 0.109877 , 0.121568 , 0.048503 , 0.084592 
 1069 , 0.053007 , 0.077598 , 0.049495 , 0.104625 , 0.066957 , 0.147769 , 0.041957 , 0.001955 , 0.098744 , 0.234339 , 0.104524 , 0.115814 , 0.048728 , 0.07384 
 1070 , 0.041888 , 0.070809 , 0.039579 , 0.105126 , 0.062342 , 0.142602 , 0.030807 , 0.000784 , 0.091642 , 0.229543 , 0.097327 , 0.108514 , 0.049548 , 0.063104 
 1071 , 0.030989 , 0.063571 , 0.032874 , 0.105034 , 0.058116 , 0.140511 , 0.022517 , 0 , 0.084943 , 0.228284 , 0.091719 , 0.101845 , 0.048278 , 0.054705 
 1072 , 0.020835 , 0.055674 , 0.032855 , 0.103779 , 0.054959 , 0.144718 , 0.020175 , 0 , 0.079498 , 0.233994 , 0.089309 , 0.096706 , 0.042945 , 0.051596 
 1073 , 0.010268 , 0.048058 , 0.031981 , 0.100942 , 0.049317 , 0.142008 , 0.017412 , 0 , 0.07122 , 0.23038 , 0.084811 , 0.08907 , 0.037137 , 0.046188 
 1074 , 0 , 0.039694 , 0.030709 , 0.096519 , 0.043185 , 0.137728 , 0.014414 , 0 , 0.062409 , 0.224537 , 0.079154 , 0.080547 , 0.030916 , 0.040848 
 1075 , 0 , 0.027755 , 0.025606 , 0.076289 , 0.033454 , 0.118571 , 0.009966 , 0 , 0.051653 , 0.19801 , 0.062102 , 0.065174 , 0.024939 , 0.038004 
 1076 , 0 , 0.015434 , 0.021034 , 0.055733 , 0.024153 , 0.102778 , 0.005464 , 0 , 0.041575 , 0.178144 , 0.047261 , 0.051188 , 0.018246 , 0.036749 
 1077 , 0 , 0.002628 , 0.016418 , 0.034535 , 0.014724 , 0.087692 , 0.000914 , 0 , 0.031256 , 0.159943 , 0.032204 , 0.036956 , 0.01135 , 0.036101 
 1078 , 0 , 0 , 0.012067 , 0.023247 , 0.010573 , 0.072414 , 0 , 0 , 0.026269 , 0.150384 , 0.024084 , 0.026546 , 0.007551 , 0.028716 
 1079 , 0 , 0 , 0.007511 , 0.014263 , 0.007758 , 0.057337 , 0 , 0 , 0.022428 , 0.142759 , 0.017297 , 0.016557 , 0.004588 , 0.018193 
 1080 , 0 , 0 , 0.002546 , 0.00479 , 0.004814 , 0.041809 , 0 , 0 , 0.018217 , 0.134564 , 0.00976 , 0.005633 , 0.001551 , 0.006165 
 1081 , 0 , 0 , 0 , 0 , 0.003652 , 0.030504 , 0 , 0 , 0.013802 , 0.128493 , 0.006311 , 0 , 0 , 0 
 1082 , 0 , 0 , 0 , 0 , 0.004387 , 0.023659 , 0 , 0 , 0.009166 , 0.124763 , 0.007234 , 0 , 0 , 0 
 1083 , 0 , 0 , 0 , 0 , 0.005241 , 0.01501 , 0 , 0 , 0.004149 , 0.121796 , 0.008049 , 0 , 0 , 0 
 1084 , 0 , 0 , 0 , 0 , 0.005599 , 0.008325 , 0 , 0 , 0 , 0.120255 , 0.008105 , 0 , 0 , 0 
 1085 , 0 , 0 , 0 , 0 , 0.00398 , 0.00833 , 0 , 0 , 0 , 0.124481 , 0.005545 , 0 , 0 , 0 
 1086 , 0 , 0 , 0 , 0 , 0.002169 , 0.008662 , 0 , 0 , 0 , 0.128115 , 0.002955 , 0 , 0 , 0 
 1087 , 0 , 0 , 0 , 0 , 0.000089 , 0.009078 , 0 , 0 , 0 , 0.131835 , 0.00012 , 0 , 0 , 0 
 1088 , 0 , 0 , 0 , 0 , 0 , 0.010459 , 0 , 0 , 0 , 0.125689 , 0 , 0 , 0 , 0 
