  time  ,13:14 PM,13:20 PM,13:35 PM,13:45 PM,13:51 PM,15:09 PM,15:22 PM,15:31 PM,15:40 PM,15:51 PM,16:45 PM,16:55 PM,17:02 PM,17:11 PM,17:18 PM,17:50 PM,17:57 PM,18:04 PM,18:13 PM,18:21 PM,19:37 PM,19:50 PM,20:15 PM,20:20 PM,20:28 PM,21:24 PM,21:31 PM,21:41 PM,21:49 PM,22:06 PM,22:26 PM,22:34 PM,22:45 PM,22:52 PM,23:01 PM,23:58 PM,24:06 PM,24:16 PM,24:25 PM,24:35 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 349 , 0.021972 , 0.014464 , 0.015578 , 0.009641 , 0.009246 , 0.015923 , 0.040678 , 0.015237 , 0.018777 , 0.01024 , 0.003632 , 0.012408 , 0.017563 , 0.01289 , 0.019348 , 0.029629 , 0.009973 , 0.01322 , 0.01453 , 0.02357 , 0.004602 , 0.012742 , 0.006896 , 0.008725 , 0.005059 , 0.007629 , 0.008296 , 0.010464 , 0.007972 , 0.011071 , 0.00568 , 0.008468 , 0.010023 , 0.009286 , 0.005907 , 0.009135 , 0.007202 , 0.009149 , 0.00946 , 0.007492 
 350 , 0.022825 , 0.014876 , 0.016021 , 0.010916 , 0.011397 , 0.016669 , 0.039659 , 0.016243 , 0.01587 , 0.011321 , 0.004629 , 0.013499 , 0.019321 , 0.012788 , 0.018895 , 0.031541 , 0.010966 , 0.013318 , 0.014844 , 0.024063 , 0.00517 , 0.012989 , 0.007632 , 0.008575 , 0.005836 , 0.00768 , 0.008532 , 0.011013 , 0.008779 , 0.011184 , 0.006186 , 0.009585 , 0.010675 , 0.009694 , 0.006281 , 0.009717 , 0.007591 , 0.009678 , 0.010069 , 0.007882 
 351 , 0.023563 , 0.015253 , 0.0164 , 0.012186 , 0.013399 , 0.017322 , 0.038859 , 0.017178 , 0.013932 , 0.01233 , 0.005714 , 0.014448 , 0.020963 , 0.012694 , 0.018514 , 0.033353 , 0.011907 , 0.013389 , 0.015101 , 0.024474 , 0.005702 , 0.01319 , 0.008288 , 0.008452 , 0.00663 , 0.007717 , 0.008724 , 0.011509 , 0.009563 , 0.011272 , 0.006647 , 0.010753 , 0.011273 , 0.010053 , 0.006604 , 0.010273 , 0.007941 , 0.010141 , 0.010637 , 0.008234 
 352 , 0.0243 , 0.01574 , 0.016911 , 0.012867 , 0.014314 , 0.017411 , 0.038169 , 0.01741 , 0.013269 , 0.01294 , 0.006649 , 0.014926 , 0.021045 , 0.012918 , 0.018227 , 0.034603 , 0.012548 , 0.01359 , 0.015346 , 0.024508 , 0.006099 , 0.013309 , 0.008689 , 0.00864 , 0.007255 , 0.007869 , 0.00904 , 0.011859 , 0.00998 , 0.011432 , 0.006931 , 0.011574 , 0.011667 , 0.010245 , 0.00698 , 0.010696 , 0.008227 , 0.010513 , 0.011147 , 0.008555 
 353 , 0.025158 , 0.016479 , 0.017752 , 0.012422 , 0.013256 , 0.016607 , 0.037479 , 0.016522 , 0.014193 , 0.012852 , 0.007072 , 0.014698 , 0.018718 , 0.013759 , 0.018073 , 0.034839 , 0.012654 , 0.014062 , 0.015618 , 0.023953 , 0.006267 , 0.013326 , 0.008686 , 0.009424 , 0.007491 , 0.008255 , 0.009666 , 0.011976 , 0.009723 , 0.011756 , 0.006915 , 0.011596 , 0.011728 , 0.010171 , 0.007535 , 0.010881 , 0.00843 , 0.010775 , 0.011582 , 0.00886 
 354 , 0.025952 , 0.017135 , 0.018537 , 0.01205 , 0.012295 , 0.015947 , 0.036863 , 0.015832 , 0.015032 , 0.012769 , 0.007426 , 0.014514 , 0.017009 , 0.014563 , 0.017939 , 0.035028 , 0.012742 , 0.014494 , 0.015858 , 0.023468 , 0.006417 , 0.013334 , 0.008679 , 0.010196 , 0.007696 , 0.008614 , 0.0103 , 0.012075 , 0.009501 , 0.012049 , 0.006896 , 0.01161 , 0.011776 , 0.010101 , 0.008091 , 0.011039 , 0.008613 , 0.011016 , 0.01199 , 0.00913 
 355 , 0.026687 , 0.017719 , 0.019271 , 0.011733 , 0.01142 , 0.015393 , 0.036307 , 0.015279 , 0.015796 , 0.012691 , 0.007727 , 0.014358 , 0.015696 , 0.01533 , 0.01782 , 0.03518 , 0.012812 , 0.01489 , 0.01607 , 0.023037 , 0.00655 , 0.013336 , 0.008669 , 0.010955 , 0.007877 , 0.008948 , 0.010943 , 0.012157 , 0.009305 , 0.012314 , 0.006873 , 0.011617 , 0.011813 , 0.010033 , 0.008646 , 0.011175 , 0.008778 , 0.011238 , 0.012371 , 0.009372 
 356 , 0.025905 , 0.016852 , 0.019967 , 0.011354 , 0.011419 , 0.016705 , 0.036012 , 0.015526 , 0.015829 , 0.012633 , 0.007495 , 0.014179 , 0.015671 , 0.015565 , 0.017267 , 0.034875 , 0.013323 , 0.014934 , 0.01628 , 0.022871 , 0.006705 , 0.013072 , 0.008682 , 0.010562 , 0.007882 , 0.009233 , 0.010985 , 0.01242 , 0.009444 , 0.01301 , 0.007273 , 0.01151 , 0.011636 , 0.010268 , 0.008536 , 0.011637 , 0.009038 , 0.011583 , 0.012367 , 0.009591 
 357 , 0.025186 , 0.01609 , 0.020625 , 0.011039 , 0.011465 , 0.01816 , 0.035775 , 0.015782 , 0.015844 , 0.012584 , 0.007264 , 0.014014 , 0.015722 , 0.015765 , 0.016794 , 0.034603 , 0.01383 , 0.014966 , 0.016481 , 0.022731 , 0.006853 , 0.012847 , 0.008692 , 0.010195 , 0.007889 , 0.009499 , 0.011008 , 0.012675 , 0.009592 , 0.013708 , 0.007679 , 0.011417 , 0.011471 , 0.010503 , 0.008426 , 0.012096 , 0.009288 , 0.011916 , 0.012353 , 0.009795 
 358 , 0.024577 , 0.015463 , 0.021249 , 0.010778 , 0.011513 , 0.019664 , 0.035577 , 0.016009 , 0.015872 , 0.01254 , 0.007057 , 0.013864 , 0.015785 , 0.015958 , 0.016401 , 0.034377 , 0.014311 , 0.015002 , 0.016674 , 0.022604 , 0.006992 , 0.012665 , 0.0087 , 0.009894 , 0.007905 , 0.00975 , 0.011041 , 0.012912 , 0.009735 , 0.014385 , 0.008069 , 0.011338 , 0.011327 , 0.010722 , 0.008343 , 0.012536 , 0.009524 , 0.01223 , 0.012346 , 0.009984 
 359 , 0.024843 , 0.01534 , 0.021044 , 0.01087 , 0.01145 , 0.020451 , 0.035723 , 0.015855 , 0.015944 , 0.012757 , 0.007019 , 0.013959 , 0.015857 , 0.016185 , 0.016672 , 0.03419 , 0.014727 , 0.015319 , 0.017096 , 0.023114 , 0.007208 , 0.012759 , 0.008826 , 0.010045 , 0.008028 , 0.010007 , 0.011279 , 0.013066 , 0.010029 , 0.014606 , 0.008418 , 0.011553 , 0.01161 , 0.010878 , 0.008461 , 0.012781 , 0.009826 , 0.012443 , 0.012419 , 0.010154 
 360 , 0.02566 , 0.01551 , 0.020334 , 0.011168 , 0.0113 , 0.020634 , 0.036053 , 0.015476 , 0.016023 , 0.013134 , 0.007086 , 0.014206 , 0.015911 , 0.01641 , 0.017381 , 0.033998 , 0.015081 , 0.015808 , 0.017662 , 0.024049 , 0.007466 , 0.013018 , 0.009024 , 0.010479 , 0.008211 , 0.010251 , 0.01164 , 0.013147 , 0.010417 , 0.014494 , 0.008727 , 0.011956 , 0.012184 , 0.010976 , 0.008703 , 0.012872 , 0.010164 , 0.01257 , 0.012528 , 0.0103 
 361 , 0.02641 , 0.01565 , 0.019727 , 0.011428 , 0.01115 , 0.020778 , 0.036321 , 0.015147 , 0.016079 , 0.013474 , 0.007138 , 0.014425 , 0.015945 , 0.016602 , 0.018056 , 0.033792 , 0.015406 , 0.016256 , 0.018191 , 0.024927 , 0.007702 , 0.013246 , 0.009198 , 0.010878 , 0.008374 , 0.010467 , 0.01197 , 0.013209 , 0.010777 , 0.014382 , 0.009015 , 0.012328 , 0.01273 , 0.011054 , 0.008926 , 0.012943 , 0.010476 , 0.012675 , 0.012617 , 0.010425 
 362 , 0.026786 , 0.015813 , 0.019346 , 0.011723 , 0.011131 , 0.020525 , 0.036757 , 0.015084 , 0.016038 , 0.013758 , 0.007263 , 0.014575 , 0.016209 , 0.016877 , 0.018666 , 0.033832 , 0.015689 , 0.01668 , 0.018655 , 0.025803 , 0.007935 , 0.013507 , 0.00941 , 0.011239 , 0.008528 , 0.010679 , 0.012329 , 0.013369 , 0.011086 , 0.014375 , 0.009291 , 0.012687 , 0.013243 , 0.011209 , 0.009157 , 0.01297 , 0.010793 , 0.012812 , 0.012829 , 0.010608 
 363 , 0.025891 , 0.016148 , 0.0196 , 0.012279 , 0.011589 , 0.018985 , 0.038046 , 0.015953 , 0.015676 , 0.013915 , 0.00776 , 0.014505 , 0.017465 , 0.017562 , 0.019071 , 0.034887 , 0.015853 , 0.017113 , 0.018931 , 0.026843 , 0.008229 , 0.013965 , 0.009812 , 0.011543 , 0.00868 , 0.010945 , 0.012891 , 0.013974 , 0.011267 , 0.014794 , 0.009554 , 0.013064 , 0.013688 , 0.011735 , 0.009453 , 0.012868 , 0.011205 , 0.013123 , 0.013608 , 0.011079 
 364 , 0.025096 , 0.016442 , 0.019813 , 0.0128 , 0.011995 , 0.017782 , 0.039242 , 0.016765 , 0.015365 , 0.014046 , 0.00827 , 0.014434 , 0.018696 , 0.018193 , 0.019425 , 0.035854 , 0.015989 , 0.017499 , 0.019167 , 0.027819 , 0.008502 , 0.014379 , 0.010175 , 0.011814 , 0.00881 , 0.011183 , 0.013412 , 0.014539 , 0.011424 , 0.015176 , 0.009788 , 0.013401 , 0.014094 , 0.01223 , 0.009723 , 0.012767 , 0.011588 , 0.0134 , 0.014358 , 0.011521 
 365 , 0.024386 , 0.016701 , 0.019993 , 0.013288 , 0.012357 , 0.016814 , 0.040354 , 0.017526 , 0.015093 , 0.014155 , 0.008796 , 0.014362 , 0.0199 , 0.018776 , 0.019736 , 0.036743 , 0.016101 , 0.017846 , 0.019369 , 0.028738 , 0.008757 , 0.014754 , 0.010502 , 0.012056 , 0.008923 , 0.011397 , 0.013897 , 0.015068 , 0.011559 , 0.015526 , 0.009996 , 0.013703 , 0.014463 , 0.012697 , 0.009969 , 0.012667 , 0.011945 , 0.013649 , 0.015082 , 0.011938 
 366 , 0.025532 , 0.016581 , 0.02036 , 0.013104 , 0.013034 , 0.017469 , 0.038846 , 0.0174 , 0.014329 , 0.014203 , 0.008776 , 0.014644 , 0.019814 , 0.0188 , 0.02028 , 0.03697 , 0.016489 , 0.018061 , 0.01901 , 0.028725 , 0.008806 , 0.014757 , 0.010731 , 0.012279 , 0.009145 , 0.011725 , 0.013815 , 0.015216 , 0.01165 , 0.015719 , 0.012597 , 0.013732 , 0.014683 , 0.012932 , 0.009986 , 0.013192 , 0.011945 , 0.013813 , 0.015022 , 0.012104 
 367 , 0.027107 , 0.016391 , 0.020753 , 0.012794 , 0.013792 , 0.018491 , 0.037168 , 0.017115 , 0.013555 , 0.01424 , 0.008652 , 0.014998 , 0.019501 , 0.018714 , 0.020862 , 0.037054 , 0.016926 , 0.018239 , 0.018569 , 0.028538 , 0.008806 , 0.014681 , 0.010934 , 0.012494 , 0.009386 , 0.012069 , 0.013623 , 0.015271 , 0.011727 , 0.015873 , 0.017794 , 0.013703 , 0.01486 , 0.013105 , 0.009951 , 0.013853 , 0.011873 , 0.013957 , 0.014803 , 0.012207 
 368 , 0.028691 , 0.016212 , 0.021126 , 0.012504 , 0.014547 , 0.019522 , 0.035843 , 0.01686 , 0.012871 , 0.014275 , 0.008551 , 0.015341 , 0.019245 , 0.018636 , 0.021417 , 0.037138 , 0.017342 , 0.018405 , 0.018165 , 0.028383 , 0.0088 , 0.014606 , 0.011124 , 0.012703 , 0.009617 , 0.012398 , 0.013444 , 0.015316 , 0.011797 , 0.016021 , 0.028719 , 0.013671 , 0.015022 , 0.013263 , 0.009912 , 0.014507 , 0.011808 , 0.014096 , 0.014601 , 0.012302 
 369 , 0.029398 , 0.016161 , 0.021268 , 0.012274 , 0.014759 , 0.019995 , 0.035282 , 0.016692 , 0.012815 , 0.014322 , 0.008566 , 0.015434 , 0.01891 , 0.018613 , 0.021817 , 0.037122 , 0.017527 , 0.018358 , 0.018039 , 0.028323 , 0.008733 , 0.014593 , 0.011168 , 0.012842 , 0.009729 , 0.012422 , 0.013451 , 0.01536 , 0.011746 , 0.016035 , 0.028591 , 0.013723 , 0.015129 , 0.013215 , 0.009905 , 0.014805 , 0.011873 , 0.014181 , 0.014573 , 0.012277 
 370 , 0.029001 , 0.016262 , 0.021143 , 0.012119 , 0.014301 , 0.019757 , 0.035458 , 0.016615 , 0.013482 , 0.014377 , 0.008711 , 0.015239 , 0.018473 , 0.018657 , 0.022029 , 0.036994 , 0.017439 , 0.018069 , 0.01823 , 0.028371 , 0.008602 , 0.014656 , 0.011039 , 0.012898 , 0.009697 , 0.012097 , 0.013677 , 0.015411 , 0.011561 , 0.015894 , 0.01672 , 0.013877 , 0.015177 , 0.012929 , 0.009939 , 0.014663 , 0.012095 , 0.014205 , 0.01475 , 0.012119 
 371 , 0.028682 , 0.016366 , 0.021043 , 0.012003 , 0.013869 , 0.019594 , 0.03562 , 0.016553 , 0.014157 , 0.014402 , 0.008861 , 0.015068 , 0.018088 , 0.018715 , 0.022232 , 0.036898 , 0.01737 , 0.017814 , 0.018422 , 0.028445 , 0.008497 , 0.014733 , 0.010918 , 0.012938 , 0.009665 , 0.011822 , 0.013902 , 0.015472 , 0.011411 , 0.015763 , 0.012217 , 0.014025 , 0.015235 , 0.012666 , 0.009983 , 0.014539 , 0.012311 , 0.014234 , 0.014921 , 0.01198 
 372 , 0.028383 , 0.016482 , 0.020989 , 0.01192 , 0.013487 , 0.019459 , 0.035786 , 0.016493 , 0.014793 , 0.014381 , 0.008989 , 0.014915 , 0.017773 , 0.018761 , 0.022361 , 0.036841 , 0.017314 , 0.01761 , 0.018605 , 0.028532 , 0.008415 , 0.014815 , 0.010803 , 0.012966 , 0.009637 , 0.011608 , 0.014112 , 0.015539 , 0.011323 , 0.01566 , 0.009949 , 0.014155 , 0.015301 , 0.012455 , 0.010045 , 0.014454 , 0.012508 , 0.014276 , 0.015082 , 0.01188 
 373 , 0.027715 , 0.016707 , 0.021345 , 0.012006 , 0.013428 , 0.019083 , 0.036201 , 0.016286 , 0.014751 , 0.013869 , 0.008799 , 0.014789 , 0.017877 , 0.018471 , 0.021402 , 0.037009 , 0.01725 , 0.017777 , 0.018647 , 0.0286 , 0.008466 , 0.014896 , 0.010639 , 0.012892 , 0.009669 , 0.011808 , 0.014149 , 0.015594 , 0.011836 , 0.015761 , 0.010032 , 0.014091 , 0.015382 , 0.012709 , 0.010271 , 0.014774 , 0.01252 , 0.014504 , 0.015155 , 0.012146 
 374 , 0.027127 , 0.016932 , 0.021673 , 0.012067 , 0.013429 , 0.018774 , 0.036561 , 0.016136 , 0.014747 , 0.013524 , 0.008637 , 0.01466 , 0.017995 , 0.018271 , 0.020707 , 0.037181 , 0.017217 , 0.017952 , 0.018709 , 0.028666 , 0.008505 , 0.014966 , 0.010523 , 0.012866 , 0.009701 , 0.011977 , 0.01418 , 0.01566 , 0.012308 , 0.015889 , 0.010111 , 0.014049 , 0.015472 , 0.012956 , 0.010485 , 0.015062 , 0.012532 , 0.014692 , 0.015233 , 0.012384 
 375 , 0.026596 , 0.017158 , 0.021982 , 0.012109 , 0.013474 , 0.018511 , 0.036882 , 0.016026 , 0.014771 , 0.013288 , 0.008495 , 0.014528 , 0.018124 , 0.018134 , 0.020184 , 0.037356 , 0.017209 , 0.018135 , 0.018787 , 0.028729 , 0.008533 , 0.015028 , 0.01044 , 0.012874 , 0.009734 , 0.012121 , 0.014206 , 0.015736 , 0.012747 , 0.016039 , 0.010188 , 0.014024 , 0.01557 , 0.013198 , 0.010691 , 0.015328 , 0.012545 , 0.014849 , 0.015315 , 0.0126 
 376 , 0.026495 , 0.017314 , 0.021513 , 0.012336 , 0.013333 , 0.018173 , 0.036162 , 0.015909 , 0.01453 , 0.013297 , 0.008591 , 0.014523 , 0.017927 , 0.017662 , 0.02026 , 0.037398 , 0.017082 , 0.018346 , 0.018944 , 0.028888 , 0.008474 , 0.015085 , 0.01049 , 0.012706 , 0.0098 , 0.012273 , 0.014323 , 0.015785 , 0.01285 , 0.016257 , 0.010152 , 0.014107 , 0.015712 , 0.013277 , 0.010777 , 0.015476 , 0.012707 , 0.014873 , 0.015481 , 0.012739 
 377 , 0.026665 , 0.017445 , 0.020945 , 0.012639 , 0.013161 , 0.017981 , 0.035451 , 0.015871 , 0.014258 , 0.013457 , 0.008765 , 0.014648 , 0.017681 , 0.01723 , 0.020571 , 0.037484 , 0.016996 , 0.01858 , 0.019136 , 0.029099 , 0.008423 , 0.015174 , 0.010599 , 0.012581 , 0.009889 , 0.012406 , 0.014476 , 0.015833 , 0.012813 , 0.016447 , 0.01006 , 0.014235 , 0.015856 , 0.013277 , 0.010803 , 0.015556 , 0.012895 , 0.014844 , 0.015661 , 0.012816 
 378 , 0.026921 , 0.01758 , 0.020548 , 0.012944 , 0.013026 , 0.017933 , 0.03508 , 0.015901 , 0.014051 , 0.013666 , 0.008923 , 0.014836 , 0.017505 , 0.016941 , 0.020887 , 0.037653 , 0.016986 , 0.018826 , 0.019331 , 0.029321 , 0.008406 , 0.015294 , 0.010712 , 0.012548 , 0.009988 , 0.012518 , 0.014629 , 0.01589 , 0.012775 , 0.016591 , 0.009962 , 0.014366 , 0.015985 , 0.013267 , 0.010819 , 0.015618 , 0.013051 , 0.014816 , 0.015824 , 0.012865 
 379 , 0.027117 , 0.017689 , 0.02038 , 0.013062 , 0.012967 , 0.017784 , 0.034669 , 0.015962 , 0.013965 , 0.013782 , 0.009002 , 0.014902 , 0.017454 , 0.01682 , 0.020923 , 0.037924 , 0.017074 , 0.019078 , 0.019525 , 0.029627 , 0.008415 , 0.015429 , 0.010785 , 0.012532 , 0.010053 , 0.012632 , 0.014759 , 0.016029 , 0.012792 , 0.016739 , 0.00995 , 0.014421 , 0.016144 , 0.013319 , 0.0109 , 0.015705 , 0.013163 , 0.014934 , 0.015978 , 0.012914 
 380 , 0.027139 , 0.017779 , 0.020501 , 0.012854 , 0.013039 , 0.017374 , 0.034085 , 0.016033 , 0.014094 , 0.013696 , 0.008969 , 0.014742 , 0.01768 , 0.01695 , 0.020544 , 0.038281 , 0.017284 , 0.019361 , 0.019712 , 0.030078 , 0.008443 , 0.015564 , 0.010788 , 0.012496 , 0.010061 , 0.01277 , 0.014823 , 0.016306 , 0.01292 , 0.016923 , 0.010127 , 0.014347 , 0.016346 , 0.013488 , 0.011087 , 0.01586 , 0.013199 , 0.015333 , 0.016105 , 0.012987 
 381 , 0.027191 , 0.017924 , 0.020604 , 0.012713 , 0.01313 , 0.01705 , 0.033759 , 0.016124 , 0.014261 , 0.013657 , 0.008984 , 0.014684 , 0.018016 , 0.017132 , 0.020352 , 0.038593 , 0.017483 , 0.019679 , 0.019903 , 0.030515 , 0.00847 , 0.015695 , 0.010813 , 0.012499 , 0.010092 , 0.012911 , 0.014865 , 0.016564 , 0.013054 , 0.017081 , 0.010315 , 0.014307 , 0.016514 , 0.013639 , 0.011234 , 0.01602 , 0.01322 , 0.015716 , 0.016201 , 0.013065 
 382 , 0.02726 , 0.0181 , 0.020698 , 0.012606 , 0.013233 , 0.016768 , 0.033566 , 0.016226 , 0.014451 , 0.013642 , 0.009024 , 0.01468 , 0.018414 , 0.017345 , 0.020257 , 0.038883 , 0.017679 , 0.020021 , 0.0201 , 0.030952 , 0.008495 , 0.015826 , 0.01085 , 0.012523 , 0.010138 , 0.013055 , 0.014897 , 0.016813 , 0.013194 , 0.017229 , 0.010511 , 0.014285 , 0.016665 , 0.013782 , 0.011361 , 0.016184 , 0.013231 , 0.016094 , 0.016282 , 0.013146 
 383 , 0.027414 , 0.017832 , 0.020972 , 0.012513 , 0.013265 , 0.017031 , 0.0339 , 0.01626 , 0.01441 , 0.013582 , 0.009192 , 0.014806 , 0.018494 , 0.017463 , 0.020373 , 0.038965 , 0.017641 , 0.020105 , 0.020374 , 0.0312 , 0.00854 , 0.015976 , 0.010902 , 0.012695 , 0.010317 , 0.013242 , 0.015109 , 0.016796 , 0.013301 , 0.017438 , 0.010478 , 0.014434 , 0.016738 , 0.013791 , 0.011306 , 0.01625 , 0.013273 , 0.016167 , 0.016383 , 0.013214 
 384 , 0.027618 , 0.017616 , 0.021294 , 0.012452 , 0.013327 , 0.017326 , 0.034275 , 0.016297 , 0.014363 , 0.013522 , 0.00938 , 0.014961 , 0.018598 , 0.017629 , 0.020516 , 0.039133 , 0.017624 , 0.020195 , 0.02067 , 0.031487 , 0.008597 , 0.016128 , 0.010978 , 0.012876 , 0.010507 , 0.013434 , 0.015342 , 0.01679 , 0.013421 , 0.017665 , 0.010432 , 0.014582 , 0.016823 , 0.013806 , 0.011246 , 0.016312 , 0.013324 , 0.016218 , 0.016468 , 0.013283 
 385 , 0.02785 , 0.01744 , 0.02164 , 0.012408 , 0.013406 , 0.017626 , 0.034656 , 0.016336 , 0.014316 , 0.013461 , 0.009577 , 0.015127 , 0.018722 , 0.017826 , 0.020667 , 0.03936 , 0.017626 , 0.020294 , 0.020977 , 0.031804 , 0.008659 , 0.016282 , 0.011066 , 0.013058 , 0.0107 , 0.013627 , 0.015583 , 0.016799 , 0.01355 , 0.017902 , 0.010382 , 0.014725 , 0.016917 , 0.013828 , 0.011188 , 0.016374 , 0.013378 , 0.016263 , 0.016541 , 0.01335 
 386 , 0.028069 , 0.017689 , 0.021906 , 0.01263 , 0.013447 , 0.017948 , 0.034883 , 0.016599 , 0.014605 , 0.013747 , 0.009841 , 0.015341 , 0.018796 , 0.018028 , 0.020961 , 0.039837 , 0.017875 , 0.020535 , 0.021287 , 0.032141 , 0.008746 , 0.016565 , 0.011296 , 0.013393 , 0.010902 , 0.013873 , 0.015825 , 0.017036 , 0.013653 , 0.01816 , 0.010509 , 0.014937 , 0.017169 , 0.014012 , 0.011382 , 0.01648 , 0.013508 , 0.01644 , 0.016748 , 0.013583 
 387 , 0.028269 , 0.018208 , 0.022115 , 0.01302 , 0.013469 , 0.018277 , 0.035007 , 0.017005 , 0.015106 , 0.014256 , 0.010145 , 0.015574 , 0.018838 , 0.018228 , 0.021349 , 0.040458 , 0.018278 , 0.020871 , 0.021586 , 0.032472 , 0.008849 , 0.016923 , 0.011611 , 0.01382 , 0.011108 , 0.014149 , 0.016058 , 0.017415 , 0.013737 , 0.018419 , 0.010751 , 0.015186 , 0.017512 , 0.014296 , 0.011735 , 0.016611 , 0.013686 , 0.016702 , 0.017045 , 0.01392 
 388 , 0.028459 , 0.018705 , 0.02233 , 0.013394 , 0.013509 , 0.018595 , 0.035134 , 0.017397 , 0.015585 , 0.014747 , 0.010442 , 0.015797 , 0.018889 , 0.018428 , 0.021733 , 0.041049 , 0.018666 , 0.021206 , 0.021874 , 0.032785 , 0.008947 , 0.017265 , 0.011913 , 0.014233 , 0.01131 , 0.014414 , 0.016281 , 0.017779 , 0.013822 , 0.018662 , 0.010983 , 0.015421 , 0.017842 , 0.014565 , 0.012069 , 0.016738 , 0.013856 , 0.016956 , 0.017338 , 0.014244 
 389 , 0.028651 , 0.019128 , 0.022496 , 0.013755 , 0.013598 , 0.018875 , 0.035288 , 0.017746 , 0.015977 , 0.015148 , 0.010642 , 0.015982 , 0.018991 , 0.018644 , 0.022118 , 0.041535 , 0.019029 , 0.021555 , 0.022174 , 0.033141 , 0.009063 , 0.017566 , 0.012209 , 0.014584 , 0.011524 , 0.014641 , 0.016485 , 0.018107 , 0.013945 , 0.018898 , 0.011176 , 0.015619 , 0.018138 , 0.014814 , 0.012352 , 0.016876 , 0.01405 , 0.017164 , 0.017605 , 0.014519 
 390 , 0.02886 , 0.01935 , 0.022493 , 0.014096 , 0.013837 , 0.019056 , 0.035539 , 0.017977 , 0.016132 , 0.015297 , 0.010536 , 0.016059 , 0.019267 , 0.018919 , 0.022537 , 0.041722 , 0.019355 , 0.021975 , 0.022549 , 0.033692 , 0.009248 , 0.017761 , 0.012523 , 0.014766 , 0.011795 , 0.014762 , 0.016649 , 0.018343 , 0.014204 , 0.019139 , 0.011261 , 0.015725 , 0.018355 , 0.015032 , 0.012497 , 0.01706 , 0.014328 , 0.017237 , 0.017806 , 0.014655 
 391 , 0.029071 , 0.019567 , 0.022499 , 0.014428 , 0.014072 , 0.019234 , 0.035773 , 0.0182 , 0.016281 , 0.015441 , 0.010432 , 0.016136 , 0.019533 , 0.019184 , 0.022941 , 0.041908 , 0.019668 , 0.022373 , 0.022908 , 0.034223 , 0.009425 , 0.017947 , 0.012825 , 0.01494 , 0.012056 , 0.014877 , 0.016808 , 0.018573 , 0.014451 , 0.019373 , 0.011342 , 0.015827 , 0.018565 , 0.015226 , 0.012638 , 0.017242 , 0.014598 , 0.017303 , 0.017998 , 0.014786 
 392 , 0.029281 , 0.019775 , 0.022507 , 0.014749 , 0.0143 , 0.019408 , 0.035997 , 0.018414 , 0.016423 , 0.015578 , 0.010333 , 0.016212 , 0.019787 , 0.019439 , 0.023327 , 0.042087 , 0.019967 , 0.022756 , 0.023255 , 0.034737 , 0.009595 , 0.018128 , 0.013117 , 0.015106 , 0.012305 , 0.014988 , 0.016964 , 0.018795 , 0.014689 , 0.019601 , 0.01142 , 0.015922 , 0.01877 , 0.015402 , 0.012775 , 0.017417 , 0.014855 , 0.017366 , 0.018182 , 0.014913 
 393 , 0.029745 , 0.020048 , 0.023112 , 0.015128 , 0.014644 , 0.019742 , 0.036669 , 0.018931 , 0.016702 , 0.01604 , 0.010855 , 0.0169 , 0.020381 , 0.019881 , 0.023623 , 0.04273 , 0.020453 , 0.023294 , 0.023641 , 0.03527 , 0.009875 , 0.018652 , 0.013439 , 0.015596 , 0.012676 , 0.015365 , 0.017303 , 0.019165 , 0.015067 , 0.019944 , 0.011654 , 0.016258 , 0.019026 , 0.015605 , 0.013138 , 0.017742 , 0.015099 , 0.01767 , 0.018415 , 0.015126 
 394 , 0.03022 , 0.020312 , 0.023774 , 0.015491 , 0.014984 , 0.020079 , 0.037362 , 0.01946 , 0.01698 , 0.016519 , 0.011437 , 0.017638 , 0.020988 , 0.020321 , 0.02388 , 0.043401 , 0.020935 , 0.02382 , 0.024007 , 0.035768 , 0.010153 , 0.019196 , 0.013746 , 0.016102 , 0.01304 , 0.015758 , 0.017648 , 0.019535 , 0.015442 , 0.020285 , 0.011898 , 0.016609 , 0.019271 , 0.015799 , 0.013509 , 0.018067 , 0.015323 , 0.01799 , 0.018642 , 0.015336 
 395 , 0.030654 , 0.020553 , 0.024382 , 0.015824 , 0.015296 , 0.020385 , 0.038002 , 0.01995 , 0.017236 , 0.016962 , 0.011976 , 0.018318 , 0.021547 , 0.020727 , 0.024118 , 0.044022 , 0.021379 , 0.024305 , 0.024346 , 0.036229 , 0.010409 , 0.019694 , 0.014028 , 0.016569 , 0.013379 , 0.016121 , 0.017963 , 0.019875 , 0.015787 , 0.020597 , 0.012121 , 0.016934 , 0.019498 , 0.015989 , 0.01385 , 0.018367 , 0.015531 , 0.018284 , 0.018851 , 0.015531 
