  time  ,43:06 PM,43:13 PM,43:20 PM,43:27 PM,43:35 PM,43:52 PM,43:59 PM,44:06 PM,44:13 PM,44:21 PM,44:39 PM,44:46 PM,44:56 PM,45:04 PM,45:13 PM,46:10 PM,46:24 PM,46:31 PM,46:41 PM,46:48 PM,47:16 PM,47:22 PM,47:29 PM,47:36 PM,47:45 PM,48:16 PM,48:24 PM,48:30 PM,48:37 PM,48:45 PM,49:11 PM,49:18 PM,49:25 PM,49:31 PM,49:38 PM,50:44 PM,50:56 PM,51:03 PM,51:11 PM,51:19 PM,51:46 PM,51:51 PM,51:59 PM,52:06 PM,52:13 PM,53:19 PM,53:26 PM,53:33 PM,53:40 PM,53:50 PM,54:27 PM,54:34 PM,54:43 PM,54:51 PM,54:57 PM,55:32 PM,55:41 PM,55:49 PM,55:55 PM,56:07 PM,56:42 PM,56:52 PM,56:58 PM,57:06 PM,57:13 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 336 , 0.000892 , 0.001252 , 0.003695 , 0.001028 , 0.000361 , 0.001835 , 0.008654 , 0.005361 , 0.004219 , 0.000548 , 0.008754 , 0.016343 , 0.009487 , 0.012601 , 0.006055 , 0.007891 , 0.011913 , 0.013708 , 0.010467 , 0.012003 , 0.000197 , 0 , 0 , 0 , 0.00041 , 0.010677 , 0.005942 , 0.022001 , 0.025004 , 0.001756 , 0.006436 , 0.018487 , 0.014074 , 0.011864 , 0.002994 , 0.0057 , 0.008658 , 0.010778 , 0.012207 , 0.009273 , 0.002676 , 0 , 0 , 0 , 0.000639 , 0.004097 , 0.011296 , 0.013049 , 0.008214 , 0.008962 , 0.012978 , 0.017302 , 0.012703 , 0.014573 , 0.011371 , 0.001056 , 0 , 0 , 0 , 0 , 0 , 0 , 0.002627 , 0.001828 , 0.004821 
 337 , 0.001497 , 0.002111 , 0.004356 , 0.001369 , 0.00061 , 0.001986 , 0.008571 , 0.005677 , 0.004447 , 0.000942 , 0.009068 , 0.016438 , 0.009541 , 0.01249 , 0.006859 , 0.008439 , 0.012477 , 0.014549 , 0.010631 , 0.012112 , 0.000335 , 0 , 0 , 0 , 0.000686 , 0.011094 , 0.006596 , 0.02312 , 0.025464 , 0.003009 , 0.006976 , 0.018808 , 0.014883 , 0.012483 , 0.003731 , 0.006552 , 0.009323 , 0.011836 , 0.012971 , 0.009967 , 0.004078 , 0 , 0 , 0 , 0.001082 , 0.004731 , 0.011901 , 0.013861 , 0.008812 , 0.009375 , 0.013609 , 0.017825 , 0.013459 , 0.014715 , 0.01255 , 0.001778 , 0 , 0 , 0 , 0 , 0 , 0 , 0.003568 , 0.002661 , 0.005406 
 338 , 0.002004 , 0.002839 , 0.004913 , 0.001665 , 0.000823 , 0.002119 , 0.008493 , 0.005948 , 0.004635 , 0.00129 , 0.00933 , 0.01651 , 0.009584 , 0.012383 , 0.007551 , 0.008921 , 0.012939 , 0.015236 , 0.010768 , 0.012189 , 0.000452 , 0 , 0 , 0 , 0.000916 , 0.011438 , 0.007152 , 0.024049 , 0.025859 , 0.004107 , 0.007421 , 0.019058 , 0.015556 , 0.012989 , 0.004365 , 0.007279 , 0.009891 , 0.012713 , 0.013598 , 0.010549 , 0.005279 , 0 , 0 , 0 , 0.001462 , 0.005268 , 0.012408 , 0.014544 , 0.009301 , 0.009716 , 0.014108 , 0.018242 , 0.014089 , 0.014819 , 0.013542 , 0.002386 , 0 , 0 , 0 , 0 , 0 , 0 , 0.004384 , 0.003385 , 0.005892 
 339 , 0.003127 , 0.00347 , 0.005814 , 0.002694 , 0.00159 , 0.003226 , 0.008933 , 0.006476 , 0.005593 , 0.002092 , 0.010619 , 0.017784 , 0.010618 , 0.013738 , 0.00869 , 0.010139 , 0.014117 , 0.015777 , 0.011736 , 0.013586 , 0.001212 , 0.000448 , 0.000873 , 0.001086 , 0.002005 , 0.012717 , 0.008331 , 0.025139 , 0.027396 , 0.005051 , 0.008949 , 0.02039 , 0.016713 , 0.014196 , 0.006046 , 0.008575 , 0.011377 , 0.013866 , 0.014962 , 0.011698 , 0.006328 , 0 , 0.001027 , 0.000355 , 0.002843 , 0.006785 , 0.01366 , 0.01603 , 0.010819 , 0.011459 , 0.015388 , 0.020035 , 0.015616 , 0.016337 , 0.014731 , 0.003609 , 0 , 0.000115 , 0.000461 , 0 , 0.001152 , 0 , 0.006009 , 0.004807 , 0.00752 
 340 , 0.004249 , 0.004016 , 0.006688 , 0.003738 , 0.00237 , 0.004405 , 0.009423 , 0.007001 , 0.006591 , 0.002888 , 0.011973 , 0.01912 , 0.011726 , 0.015219 , 0.009808 , 0.011352 , 0.015289 , 0.016234 , 0.012749 , 0.015055 , 0.002004 , 0.000929 , 0.001807 , 0.002281 , 0.003143 , 0.014043 , 0.009504 , 0.026144 , 0.028973 , 0.005875 , 0.010555 , 0.021756 , 0.017851 , 0.015406 , 0.007713 , 0.009828 , 0.012854 , 0.014971 , 0.016329 , 0.012842 , 0.007246 , 0 , 0.002131 , 0.000737 , 0.004262 , 0.008324 , 0.014908 , 0.017488 , 0.012355 , 0.013285 , 0.016675 , 0.021927 , 0.017149 , 0.01797 , 0.015824 , 0.00482 , 0 , 0.000241 , 0.000952 , 0 , 0.002381 , 0 , 0.007596 , 0.006185 , 0.009186 
 341 , 0.005247 , 0.004493 , 0.007466 , 0.004655 , 0.003055 , 0.005465 , 0.009864 , 0.007472 , 0.007478 , 0.003589 , 0.013195 , 0.02029 , 0.01272 , 0.016545 , 0.010818 , 0.012417 , 0.016319 , 0.016634 , 0.013645 , 0.016346 , 0.002704 , 0.001357 , 0.002632 , 0.00337 , 0.004162 , 0.015235 , 0.010549 , 0.027033 , 0.030368 , 0.006603 , 0.01203 , 0.022951 , 0.018875 , 0.016485 , 0.009164 , 0.010925 , 0.014148 , 0.015974 , 0.017558 , 0.013871 , 0.008056 , 0 , 0.00311 , 0.00108 , 0.005522 , 0.009693 , 0.016009 , 0.018761 , 0.013712 , 0.014921 , 0.017823 , 0.023658 , 0.018515 , 0.01945 , 0.01678 , 0.005896 , 0 , 0.000355 , 0.001386 , 0 , 0.003465 , 0 , 0.008985 , 0.007383 , 0.010665 
 342 , 0.005861 , 0.005064 , 0.008059 , 0.005247 , 0.003547 , 0.006262 , 0.010533 , 0.008098 , 0.008057 , 0.0043 , 0.01399 , 0.020932 , 0.013719 , 0.017539 , 0.011722 , 0.013098 , 0.017231 , 0.017328 , 0.014611 , 0.01739 , 0.003439 , 0.002067 , 0.003245 , 0.004186 , 0.005154 , 0.01622 , 0.011414 , 0.027713 , 0.031356 , 0.007272 , 0.013033 , 0.023884 , 0.019838 , 0.017492 , 0.010208 , 0.011894 , 0.015107 , 0.016795 , 0.01854 , 0.014894 , 0.008821 , 0.000518 , 0.00389 , 0.001689 , 0.006362 , 0.010871 , 0.017108 , 0.019892 , 0.014823 , 0.016119 , 0.018925 , 0.024676 , 0.019647 , 0.02045 , 0.01758 , 0.006637 , 0.00026 , 0.000921 , 0.001958 , 0 , 0.004366 , 0.000572 , 0.009966 , 0.008372 , 0.011769 
 343 , 0.006078 , 0.005734 , 0.008455 , 0.005513 , 0.003845 , 0.006766 , 0.011426 , 0.008858 , 0.008318 , 0.005007 , 0.014322 , 0.021041 , 0.014701 , 0.018169 , 0.01249 , 0.013385 , 0.01802 , 0.018309 , 0.015626 , 0.018182 , 0.004201 , 0.003047 , 0.003641 , 0.004684 , 0.006089 , 0.016965 , 0.012074 , 0.028166 , 0.031921 , 0.007871 , 0.01351 , 0.024551 , 0.020698 , 0.018402 , 0.010848 , 0.01273 , 0.015726 , 0.017392 , 0.019241 , 0.015895 , 0.009526 , 0.00153 , 0.004452 , 0.002552 , 0.006767 , 0.01183 , 0.018186 , 0.020869 , 0.015675 , 0.016843 , 0.019957 , 0.024916 , 0.020519 , 0.020924 , 0.018208 , 0.007029 , 0.000775 , 0.001916 , 0.00266 , 0 , 0.005064 , 0.001706 , 0.010538 , 0.009155 , 0.012472 
 344 , 0.006259 , 0.006319 , 0.008784 , 0.005736 , 0.004098 , 0.007179 , 0.0122 , 0.009494 , 0.008537 , 0.005601 , 0.014574 , 0.021114 , 0.015528 , 0.018684 , 0.013125 , 0.013607 , 0.018687 , 0.019143 , 0.016475 , 0.01885 , 0.004859 , 0.003888 , 0.00398 , 0.005098 , 0.006876 , 0.017577 , 0.012615 , 0.02852 , 0.032386 , 0.008377 , 0.013896 , 0.02511 , 0.021392 , 0.019161 , 0.011391 , 0.01344 , 0.016244 , 0.017867 , 0.01981 , 0.01675 , 0.010113 , 0.002383 , 0.004926 , 0.003289 , 0.007106 , 0.012632 , 0.019088 , 0.021681 , 0.016394 , 0.017442 , 0.020817 , 0.025066 , 0.021241 , 0.021294 , 0.018718 , 0.00736 , 0.001217 , 0.002759 , 0.00326 , 0 , 0.005644 , 0.002678 , 0.01102 , 0.009821 , 0.013051 
 345 , 0.006455 , 0.006841 , 0.009095 , 0.005975 , 0.004348 , 0.007522 , 0.012849 , 0.01004 , 0.008739 , 0.006112 , 0.014818 , 0.02123 , 0.016219 , 0.019106 , 0.013681 , 0.013837 , 0.019272 , 0.019884 , 0.017218 , 0.019447 , 0.005448 , 0.004597 , 0.004295 , 0.005496 , 0.007535 , 0.018086 , 0.013082 , 0.028865 , 0.032812 , 0.008837 , 0.014243 , 0.025614 , 0.02197 , 0.019823 , 0.011863 , 0.014059 , 0.016723 , 0.018319 , 0.020303 , 0.017484 , 0.010632 , 0.003139 , 0.005373 , 0.003962 , 0.007444 , 0.013329 , 0.019845 , 0.022389 , 0.017051 , 0.017969 , 0.021546 , 0.025223 , 0.021867 , 0.02162 , 0.019187 , 0.007684 , 0.001657 , 0.003481 , 0.003803 , 0.000032 , 0.006171 , 0.003518 , 0.011472 , 0.010434 , 0.013568 
 346 , 0.007154 , 0.007419 , 0.009776 , 0.006785 , 0.00497 , 0.007826 , 0.013088 , 0.010608 , 0.009125 , 0.006608 , 0.015595 , 0.022152 , 0.016661 , 0.019386 , 0.014441 , 0.014673 , 0.019954 , 0.020825 , 0.018155 , 0.020263 , 0.00619 , 0.005001 , 0.004841 , 0.006477 , 0.007987 , 0.018506 , 0.013671 , 0.029904 , 0.033637 , 0.009565 , 0.014878 , 0.026416 , 0.022571 , 0.02065 , 0.012369 , 0.014726 , 0.017651 , 0.019513 , 0.021026 , 0.018071 , 0.011362 , 0.00417 , 0.006283 , 0.00501 , 0.008373 , 0.014144 , 0.020404 , 0.023282 , 0.018137 , 0.018725 , 0.022216 , 0.026154 , 0.022631 , 0.022282 , 0.020163 , 0.008477 , 0.002753 , 0.004137 , 0.004584 , 0.000455 , 0.007107 , 0.004256 , 0.012372 , 0.011447 , 0.014404 
 347 , 0.007771 , 0.007918 , 0.01039 , 0.007501 , 0.005518 , 0.008088 , 0.013294 , 0.01112 , 0.009468 , 0.007051 , 0.016303 , 0.022971 , 0.01704 , 0.019636 , 0.015117 , 0.015424 , 0.020556 , 0.021663 , 0.018989 , 0.020989 , 0.006843 , 0.005342 , 0.005315 , 0.00734 , 0.008385 , 0.01887 , 0.014199 , 0.030837 , 0.03436 , 0.010211 , 0.015436 , 0.027111 , 0.02309 , 0.021369 , 0.012809 , 0.015301 , 0.01845 , 0.020579 , 0.021654 , 0.018579 , 0.011994 , 0.005093 , 0.007074 , 0.005919 , 0.009189 , 0.014867 , 0.020893 , 0.024072 , 0.01909 , 0.019374 , 0.022789 , 0.026961 , 0.023301 , 0.022854 , 0.021022 , 0.009168 , 0.003712 , 0.004715 , 0.005267 , 0.00083 , 0.007947 , 0.0049 , 0.013155 , 0.012325 , 0.015132 
 348 , 0.00832 , 0.008353 , 0.010947 , 0.008136 , 0.006006 , 0.008314 , 0.013473 , 0.011586 , 0.009775 , 0.007449 , 0.016952 , 0.023703 , 0.017368 , 0.019861 , 0.015721 , 0.016102 , 0.02109 , 0.022414 , 0.019736 , 0.02164 , 0.007423 , 0.005631 , 0.00573 , 0.008107 , 0.008738 , 0.019187 , 0.014676 , 0.03168 , 0.035 , 0.010788 , 0.01593 , 0.027718 , 0.023544 , 0.021999 , 0.013195 , 0.0158 , 0.019145 , 0.021537 , 0.022202 , 0.019022 , 0.012543 , 0.005926 , 0.007765 , 0.006714 , 0.00991 , 0.015512 , 0.021325 , 0.024778 , 0.019933 , 0.019936 , 0.023284 , 0.027666 , 0.023894 , 0.023352 , 0.021784 , 0.009775 , 0.004557 , 0.005226 , 0.005868 , 0.001164 , 0.008707 , 0.005466 , 0.013842 , 0.01309 , 0.015769 
 349 , 0.008832 , 0.00856 , 0.011247 , 0.008484 , 0.006245 , 0.008796 , 0.013747 , 0.011939 , 0.010235 , 0.007957 , 0.017493 , 0.02408 , 0.01794 , 0.020249 , 0.016274 , 0.016623 , 0.021604 , 0.022853 , 0.020323 , 0.022164 , 0.007796 , 0.00607 , 0.00624 , 0.008535 , 0.009149 , 0.01971 , 0.015434 , 0.032321 , 0.035539 , 0.011396 , 0.016392 , 0.028111 , 0.024249 , 0.022428 , 0.013716 , 0.016411 , 0.019817 , 0.022071 , 0.022883 , 0.0197 , 0.013184 , 0.006373 , 0.008482 , 0.007217 , 0.010573 , 0.016161 , 0.022079 , 0.025406 , 0.020422 , 0.020624 , 0.02388 , 0.028482 , 0.024548 , 0.024095 , 0.022474 , 0.010336 , 0.004845 , 0.005637 , 0.00615 , 0.001506 , 0.00924 , 0.006054 , 0.014456 , 0.013616 , 0.016449 
 350 , 0.009299 , 0.008672 , 0.01143 , 0.008702 , 0.006379 , 0.009346 , 0.014032 , 0.012228 , 0.010714 , 0.008465 , 0.017953 , 0.024297 , 0.018568 , 0.020666 , 0.016772 , 0.017042 , 0.022073 , 0.023142 , 0.020808 , 0.022606 , 0.008065 , 0.006542 , 0.006752 , 0.008806 , 0.009552 , 0.020266 , 0.016245 , 0.03283 , 0.035998 , 0.011964 , 0.016808 , 0.028389 , 0.024997 , 0.022754 , 0.014251 , 0.017026 , 0.020434 , 0.022404 , 0.023573 , 0.020412 , 0.013808 , 0.006649 , 0.009162 , 0.007584 , 0.011161 , 0.016767 , 0.022903 , 0.025948 , 0.020737 , 0.021313 , 0.024465 , 0.029303 , 0.025174 , 0.02488 , 0.023096 , 0.010842 , 0.004913 , 0.005981 , 0.0063 , 0.001828 , 0.009649 , 0.00661 , 0.014993 , 0.014022 , 0.017092 
 351 , 0.009718 , 0.008771 , 0.01159 , 0.008894 , 0.0065 , 0.009845 , 0.014282 , 0.012489 , 0.011137 , 0.008914 , 0.01836 , 0.024482 , 0.019133 , 0.021036 , 0.017217 , 0.017405 , 0.022489 , 0.023393 , 0.021237 , 0.023002 , 0.008303 , 0.006971 , 0.007211 , 0.009042 , 0.009909 , 0.020753 , 0.016976 , 0.033271 , 0.0364 , 0.012461 , 0.017175 , 0.028621 , 0.025665 , 0.023039 , 0.01473 , 0.017581 , 0.020979 , 0.022691 , 0.024195 , 0.021041 , 0.014358 , 0.006894 , 0.009772 , 0.007911 , 0.011674 , 0.017308 , 0.023644 , 0.026413 , 0.021001 , 0.021929 , 0.024976 , 0.030057 , 0.025727 , 0.025587 , 0.023657 , 0.011289 , 0.004973 , 0.006284 , 0.006435 , 0.002116 , 0.010007 , 0.007107 , 0.01546 , 0.014385 , 0.017656 
 352 , 0.009931 , 0.008867 , 0.011676 , 0.009045 , 0.006598 , 0.010229 , 0.014457 , 0.012681 , 0.011377 , 0.009141 , 0.018694 , 0.024725 , 0.019575 , 0.021179 , 0.017554 , 0.017563 , 0.022791 , 0.023544 , 0.021478 , 0.023277 , 0.008433 , 0.007257 , 0.007461 , 0.009299 , 0.010196 , 0.02106 , 0.017373 , 0.033531 , 0.036613 , 0.012788 , 0.017436 , 0.028746 , 0.026085 , 0.023312 , 0.015031 , 0.017932 , 0.021338 , 0.022945 , 0.02457 , 0.021439 , 0.014713 , 0.007045 , 0.010164 , 0.008084 , 0.011992 , 0.017659 , 0.024068 , 0.02677 , 0.021292 , 0.022344 , 0.025321 , 0.030457 , 0.026035 , 0.02594 , 0.024003 , 0.011588 , 0.005033 , 0.006525 , 0.006604 , 0.002361 , 0.010274 , 0.007455 , 0.015759 , 0.014697 , 0.017959 
 353 , 0.009791 , 0.008972 , 0.011642 , 0.009144 , 0.006667 , 0.010434 , 0.014526 , 0.012771 , 0.011316 , 0.008997 , 0.01894 , 0.025117 , 0.019837 , 0.020929 , 0.017735 , 0.017374 , 0.022926 , 0.023546 , 0.021409 , 0.023369 , 0.008388 , 0.007303 , 0.007356 , 0.009638 , 0.010389 , 0.021084 , 0.017198 , 0.033512 , 0.036523 , 0.012858 , 0.017542 , 0.028713 , 0.0261 , 0.023603 , 0.015043 , 0.017946 , 0.021402 , 0.023188 , 0.024535 , 0.02147 , 0.014766 , 0.007044 , 0.010204 , 0.007996 , 0.012009 , 0.017706 , 0.023959 , 0.026995 , 0.021694 , 0.022444 , 0.025418 , 0.030234 , 0.025939 , 0.025684 , 0.023987 , 0.011654 , 0.005103 , 0.00669 , 0.006856 , 0.002555 , 0.010414 , 0.007571 , 0.015808 , 0.014958 , 0.017833 
 354 , 0.00966 , 0.009068 , 0.011608 , 0.009235 , 0.006731 , 0.010622 , 0.014586 , 0.01285 , 0.011257 , 0.008862 , 0.019167 , 0.025483 , 0.020072 , 0.020693 , 0.017901 , 0.017195 , 0.023047 , 0.023541 , 0.021339 , 0.023445 , 0.008344 , 0.007345 , 0.007256 , 0.009956 , 0.010566 , 0.021102 , 0.017032 , 0.033489 , 0.036429 , 0.01292 , 0.017633 , 0.028675 , 0.026109 , 0.023868 , 0.015051 , 0.017953 , 0.021459 , 0.023412 , 0.024496 , 0.021493 , 0.014812 , 0.00704 , 0.010238 , 0.007912 , 0.012023 , 0.017744 , 0.023851 , 0.027202 , 0.022067 , 0.022533 , 0.025504 , 0.03002 , 0.025845 , 0.025441 , 0.023966 , 0.011713 , 0.005166 , 0.006841 , 0.007085 , 0.002732 , 0.010541 , 0.007676 , 0.015849 , 0.015193 , 0.017713 
 355 , 0.009536 , 0.009158 , 0.011575 , 0.009319 , 0.006789 , 0.010793 , 0.014639 , 0.012921 , 0.011201 , 0.008734 , 0.019377 , 0.025826 , 0.020286 , 0.02047 , 0.018054 , 0.017026 , 0.023154 , 0.023532 , 0.021269 , 0.023507 , 0.008302 , 0.007384 , 0.007163 , 0.010254 , 0.010729 , 0.021116 , 0.016875 , 0.033463 , 0.036333 , 0.012974 , 0.017713 , 0.028635 , 0.026113 , 0.024111 , 0.015054 , 0.017956 , 0.021509 , 0.023619 , 0.024455 , 0.021511 , 0.014851 , 0.007035 , 0.010267 , 0.007833 , 0.012033 , 0.017773 , 0.023744 , 0.027393 , 0.022414 , 0.022611 , 0.025579 , 0.029815 , 0.025752 , 0.025211 , 0.023943 , 0.011764 , 0.005222 , 0.00698 , 0.007294 , 0.002894 , 0.010658 , 0.007771 , 0.015885 , 0.015407 , 0.017599 
 356 , 0.009846 , 0.009249 , 0.01169 , 0.009333 , 0.007004 , 0.010839 , 0.0146 , 0.012563 , 0.011282 , 0.008753 , 0.019248 , 0.025971 , 0.020212 , 0.02064 , 0.018021 , 0.017371 , 0.023349 , 0.023664 , 0.021417 , 0.023687 , 0.008338 , 0.007448 , 0.00731 , 0.010091 , 0.010578 , 0.021315 , 0.017006 , 0.033487 , 0.036451 , 0.013094 , 0.017765 , 0.029018 , 0.026199 , 0.024154 , 0.015305 , 0.017965 , 0.021424 , 0.023398 , 0.024487 , 0.021625 , 0.015028 , 0.007181 , 0.010384 , 0.007882 , 0.012078 , 0.017939 , 0.023769 , 0.027407 , 0.022528 , 0.022548 , 0.025678 , 0.029945 , 0.025847 , 0.025304 , 0.02385 , 0.011796 , 0.005202 , 0.00692 , 0.007355 , 0.002878 , 0.010804 , 0.007829 , 0.016063 , 0.015453 , 0.017911 
 357 , 0.010166 , 0.009336 , 0.011807 , 0.009343 , 0.007219 , 0.010878 , 0.014558 , 0.012206 , 0.011367 , 0.008777 , 0.01911 , 0.0261 , 0.020128 , 0.02082 , 0.01798 , 0.017724 , 0.023541 , 0.023798 , 0.021569 , 0.023866 , 0.008375 , 0.007509 , 0.00746 , 0.009914 , 0.010419 , 0.021515 , 0.017144 , 0.033512 , 0.036575 , 0.013211 , 0.017813 , 0.02941 , 0.026286 , 0.024186 , 0.01556 , 0.017975 , 0.021337 , 0.023169 , 0.02452 , 0.021739 , 0.015204 , 0.007326 , 0.010501 , 0.007934 , 0.012123 , 0.018104 , 0.023799 , 0.027411 , 0.022623 , 0.022481 , 0.025775 , 0.030083 , 0.025945 , 0.025409 , 0.023759 , 0.011825 , 0.005179 , 0.006854 , 0.007405 , 0.002855 , 0.010942 , 0.007882 , 0.01624 , 0.01549 , 0.018231 
 358 , 0.010475 , 0.009419 , 0.011918 , 0.009353 , 0.007424 , 0.010915 , 0.014517 , 0.011872 , 0.011446 , 0.008801 , 0.018979 , 0.026223 , 0.020047 , 0.020989 , 0.017941 , 0.01806 , 0.023724 , 0.023927 , 0.021713 , 0.024039 , 0.008411 , 0.007567 , 0.007603 , 0.009746 , 0.01027 , 0.021705 , 0.017274 , 0.033534 , 0.036692 , 0.013322 , 0.01786 , 0.02979 , 0.026367 , 0.024216 , 0.015804 , 0.017982 , 0.021255 , 0.022956 , 0.02455 , 0.021845 , 0.015373 , 0.007463 , 0.010613 , 0.007983 , 0.012166 , 0.018262 , 0.023828 , 0.027415 , 0.022713 , 0.022417 , 0.025867 , 0.030213 , 0.026037 , 0.025509 , 0.023673 , 0.011853 , 0.005157 , 0.006792 , 0.007453 , 0.002832 , 0.011072 , 0.007932 , 0.016408 , 0.015525 , 0.018537 
 359 , 0.010721 , 0.009733 , 0.012184 , 0.009599 , 0.007738 , 0.011136 , 0.014898 , 0.012028 , 0.01169 , 0.009112 , 0.019206 , 0.026486 , 0.020312 , 0.021468 , 0.018121 , 0.018414 , 0.024111 , 0.024314 , 0.022038 , 0.024394 , 0.008642 , 0.007796 , 0.007878 , 0.009951 , 0.010541 , 0.022043 , 0.017624 , 0.03386 , 0.036985 , 0.013611 , 0.018204 , 0.030244 , 0.026693 , 0.024568 , 0.016176 , 0.018382 , 0.021542 , 0.023228 , 0.024924 , 0.022136 , 0.015649 , 0.007883 , 0.010933 , 0.008336 , 0.012465 , 0.018589 , 0.024146 , 0.027721 , 0.023063 , 0.022718 , 0.026314 , 0.030541 , 0.026424 , 0.025896 , 0.024003 , 0.012023 , 0.005428 , 0.007121 , 0.007709 , 0.003141 , 0.011465 , 0.00823 , 0.01679 , 0.015848 , 0.018945 
 360 , 0.010914 , 0.010198 , 0.012547 , 0.009997 , 0.008112 , 0.011476 , 0.015557 , 0.012523 , 0.012039 , 0.009614 , 0.019671 , 0.026828 , 0.020805 , 0.022143 , 0.018444 , 0.018766 , 0.024623 , 0.024862 , 0.022476 , 0.024859 , 0.009 , 0.008132 , 0.008236 , 0.010401 , 0.011093 , 0.022466 , 0.018115 , 0.034386 , 0.037387 , 0.014013 , 0.018735 , 0.03072 , 0.027175 , 0.025127 , 0.016623 , 0.019046 , 0.022071 , 0.023829 , 0.025518 , 0.022543 , 0.015987 , 0.008484 , 0.011383 , 0.008885 , 0.01293 , 0.019016 , 0.024644 , 0.028217 , 0.023579 , 0.023256 , 0.026995 , 0.030998 , 0.027001 , 0.026462 , 0.024607 , 0.012287 , 0.005884 , 0.00771 , 0.008097 , 0.003664 , 0.012025 , 0.008684 , 0.017304 , 0.016351 , 0.019404 
 361 , 0.011092 , 0.010633 , 0.012885 , 0.010366 , 0.008458 , 0.011792 , 0.016169 , 0.012989 , 0.012363 , 0.010081 , 0.020102 , 0.027138 , 0.021266 , 0.02277 , 0.018739 , 0.019092 , 0.025097 , 0.025367 , 0.022882 , 0.025284 , 0.00933 , 0.008442 , 0.008568 , 0.010818 , 0.011608 , 0.022853 , 0.018574 , 0.034877 , 0.037755 , 0.014384 , 0.019223 , 0.031153 , 0.02762 , 0.025644 , 0.017036 , 0.019673 , 0.022561 , 0.024393 , 0.026065 , 0.022922 , 0.016299 , 0.009042 , 0.011799 , 0.009394 , 0.013358 , 0.019407 , 0.0251 , 0.02867 , 0.024057 , 0.023752 , 0.027632 , 0.031424 , 0.027538 , 0.026982 , 0.025171 , 0.01253 , 0.006303 , 0.008259 , 0.008455 , 0.004146 , 0.012545 , 0.0091 , 0.017781 , 0.016811 , 0.019825 
 362 , 0.011255 , 0.010973 , 0.01318 , 0.010677 , 0.008744 , 0.012051 , 0.016649 , 0.013374 , 0.012628 , 0.010455 , 0.020495 , 0.027432 , 0.02167 , 0.023288 , 0.019026 , 0.019354 , 0.025508 , 0.025814 , 0.023251 , 0.025661 , 0.009617 , 0.008712 , 0.00885 , 0.011154 , 0.012033 , 0.02319 , 0.018973 , 0.035294 , 0.038102 , 0.014702 , 0.019626 , 0.03156 , 0.02802 , 0.026118 , 0.017404 , 0.020232 , 0.022996 , 0.024884 , 0.026564 , 0.023293 , 0.016621 , 0.009488 , 0.012153 , 0.009807 , 0.013739 , 0.019749 , 0.025518 , 0.029075 , 0.024467 , 0.024192 , 0.028179 , 0.031862 , 0.028036 , 0.027431 , 0.025683 , 0.012762 , 0.006647 , 0.008684 , 0.008763 , 0.004506 , 0.012974 , 0.009452 , 0.018189 , 0.017219 , 0.020164 
 363 , 0.011404 , 0.011033 , 0.013384 , 0.010842 , 0.008881 , 0.012172 , 0.01675 , 0.01352 , 0.012738 , 0.010565 , 0.02084 , 0.027773 , 0.021963 , 0.023519 , 0.019364 , 0.019459 , 0.025785 , 0.026154 , 0.023577 , 0.025968 , 0.009815 , 0.008908 , 0.009013 , 0.011278 , 0.012213 , 0.023445 , 0.019234 , 0.035523 , 0.03848 , 0.014902 , 0.019835 , 0.032017 , 0.028355 , 0.026551 , 0.0177 , 0.020635 , 0.023345 , 0.025193 , 0.027027 , 0.023721 , 0.017066 , 0.009624 , 0.01236 , 0.009969 , 0.014044 , 0.020019 , 0.025928 , 0.02943 , 0.024733 , 0.02455 , 0.028513 , 0.032438 , 0.028508 , 0.027738 , 0.026118 , 0.013011 , 0.006823 , 0.008745 , 0.008975 , 0.004511 , 0.013173 , 0.009677 , 0.018443 , 0.017567 , 0.020305 
 364 , 0.011545 , 0.011091 , 0.013577 , 0.010998 , 0.009012 , 0.012287 , 0.016845 , 0.013658 , 0.012841 , 0.01067 , 0.021167 , 0.028095 , 0.022246 , 0.023739 , 0.019685 , 0.01956 , 0.026046 , 0.026473 , 0.023887 , 0.026258 , 0.010004 , 0.009093 , 0.009166 , 0.011395 , 0.012383 , 0.023687 , 0.01948 , 0.035738 , 0.038838 , 0.015089 , 0.020036 , 0.032452 , 0.028673 , 0.026963 , 0.017981 , 0.021022 , 0.023676 , 0.025483 , 0.027468 , 0.024127 , 0.017486 , 0.009751 , 0.012554 , 0.010123 , 0.014331 , 0.020274 , 0.02632 , 0.029766 , 0.024985 , 0.024889 , 0.028828 , 0.032982 , 0.028958 , 0.028025 , 0.026529 , 0.013246 , 0.006991 , 0.008804 , 0.009178 , 0.004516 , 0.013362 , 0.009891 , 0.018683 , 0.0179 , 0.020438 
