  time  ,:46:36 A,:47:21 A,:47:42 A,:48:05 A,:48:23 A,:48:59 A,:49:19 A,:49:38 A,:50:01 A,:50:27 A,:52:51 A,:53:12 A,:53:30 A,:53:47 A,:54:07 A,:55:48 A,:56:06 A,:56:18 A,:56:32 A,:56:48 A,:02:00 P,:02:33 P,:03:00 P,:03:40 P,:03:56 P
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,
 602 , 0.102254 , 0.13051 , 0.123448 , 0.150494 , 0.145171 , 0.060775 , 0.076999 , 0.075896 , 0.085473 , 0.106959 , 0.099509 , 0.10582 , 0.118001 , 0.144183 , 0.136035 , 0.112131 , 0.114541 , 0.097275 , 0.055638 , 0.114038 , 0.11824 , 0.088633 , 0.107903 , 0.099773 , 0.104867 
 603 , 0.102631 , 0.130913 , 0.123823 , 0.150972 , 0.14567 , 0.061008 , 0.077279 , 0.076163 , 0.085706 , 0.107314 , 0.10009 , 0.106198 , 0.118503 , 0.144714 , 0.136534 , 0.112465 , 0.114926 , 0.097612 , 0.055848 , 0.114422 , 0.118565 , 0.088946 , 0.108234 , 0.100117 , 0.105251 
 604 , 0.102988 , 0.131298 , 0.124207 , 0.151451 , 0.146171 , 0.061234 , 0.077554 , 0.076445 , 0.085949 , 0.107665 , 0.100654 , 0.106564 , 0.118989 , 0.145239 , 0.137039 , 0.112812 , 0.115332 , 0.097956 , 0.056051 , 0.1148 , 0.118891 , 0.08925 , 0.10857 , 0.100459 , 0.105615 
 605 , 0.103343 , 0.131694 , 0.124615 , 0.151943 , 0.146696 , 0.061423 , 0.077848 , 0.076745 , 0.086207 , 0.108021 , 0.101174 , 0.106909 , 0.119431 , 0.145736 , 0.137554 , 0.113179 , 0.115758 , 0.098319 , 0.056256 , 0.11518 , 0.119235 , 0.089533 , 0.108901 , 0.100791 , 0.105949 
 606 , 0.103703 , 0.132095 , 0.125028 , 0.15244 , 0.147236 , 0.061623 , 0.078145 , 0.07704 , 0.086468 , 0.10839 , 0.101707 , 0.107259 , 0.119886 , 0.146229 , 0.138075 , 0.113559 , 0.116197 , 0.098686 , 0.056463 , 0.115564 , 0.119583 , 0.089828 , 0.109237 , 0.101128 , 0.106296 
 607 , 0.104063 , 0.132497 , 0.125442 , 0.152938 , 0.147776 , 0.061823 , 0.078433 , 0.077344 , 0.08673 , 0.10876 , 0.102241 , 0.107608 , 0.120343 , 0.146722 , 0.138596 , 0.113931 , 0.116637 , 0.099053 , 0.056662 , 0.115949 , 0.119941 , 0.090123 , 0.109573 , 0.101464 , 0.106644 
 608 , 0.104268 , 0.13277 , 0.125749 , 0.153321 , 0.148134 , 0.061931 , 0.078637 , 0.077483 , 0.086909 , 0.109008 , 0.102676 , 0.107845 , 0.120696 , 0.147088 , 0.139021 , 0.114213 , 0.11694 , 0.099358 , 0.056753 , 0.116207 , 0.120205 , 0.090317 , 0.109795 , 0.101701 , 0.10687 
 609 , 0.104466 , 0.133028 , 0.126051 , 0.153699 , 0.148486 , 0.062031 , 0.078851 , 0.077615 , 0.087091 , 0.109258 , 0.103132 , 0.108093 , 0.121053 , 0.147465 , 0.139458 , 0.114479 , 0.117247 , 0.099657 , 0.056854 , 0.116459 , 0.120462 , 0.090494 , 0.11001 , 0.101931 , 0.107099 
 610 , 0.104657 , 0.133297 , 0.126355 , 0.15408 , 0.148841 , 0.062141 , 0.079058 , 0.077748 , 0.087274 , 0.10951 , 0.10359 , 0.108344 , 0.12143 , 0.147846 , 0.139899 , 0.114757 , 0.117547 , 0.099966 , 0.056948 , 0.116721 , 0.120713 , 0.090683 , 0.110236 , 0.102173 , 0.10733 
 611 , 0.104921 , 0.133639 , 0.12672 , 0.154541 , 0.149255 , 0.062337 , 0.079317 , 0.077953 , 0.087546 , 0.109848 , 0.104113 , 0.108699 , 0.121901 , 0.148268 , 0.140361 , 0.115134 , 0.117925 , 0.100335 , 0.05715 , 0.117046 , 0.12112 , 0.09093 , 0.110602 , 0.102471 , 0.107631 
 612 , 0.105237 , 0.134047 , 0.127098 , 0.155055 , 0.149704 , 0.062575 , 0.079588 , 0.078205 , 0.087856 , 0.110211 , 0.104645 , 0.109107 , 0.122403 , 0.148717 , 0.140816 , 0.115544 , 0.118318 , 0.100713 , 0.057395 , 0.117384 , 0.121604 , 0.091223 , 0.111028 , 0.102813 , 0.107967 
 613 , 0.105546 , 0.134466 , 0.127478 , 0.15558 , 0.150165 , 0.062814 , 0.07986 , 0.078468 , 0.088177 , 0.110576 , 0.105187 , 0.109516 , 0.122916 , 0.149177 , 0.141282 , 0.115964 , 0.118713 , 0.101101 , 0.057632 , 0.117734 , 0.122099 , 0.091518 , 0.111465 , 0.103148 , 0.108312 
 614 , 0.105792 , 0.13485 , 0.127821 , 0.156044 , 0.150613 , 0.063008 , 0.080091 , 0.078673 , 0.088467 , 0.110909 , 0.105684 , 0.109885 , 0.123377 , 0.149572 , 0.14169 , 0.116376 , 0.119051 , 0.101429 , 0.057829 , 0.118009 , 0.122552 , 0.091797 , 0.111842 , 0.103431 , 0.108611 
 615 , 0.105918 , 0.135212 , 0.128117 , 0.156398 , 0.151034 , 0.063126 , 0.080266 , 0.078795 , 0.088706 , 0.11121 , 0.106107 , 0.11017 , 0.123767 , 0.149868 , 0.142011 , 0.116807 , 0.119319 , 0.101685 , 0.057951 , 0.118215 , 0.122915 , 0.092025 , 0.112134 , 0.103595 , 0.108833 
 616 , 0.106054 , 0.135585 , 0.128424 , 0.156764 , 0.151458 , 0.063231 , 0.080448 , 0.078924 , 0.088953 , 0.111512 , 0.106529 , 0.110454 , 0.124158 , 0.150167 , 0.142325 , 0.11723 , 0.119596 , 0.101949 , 0.058077 , 0.118413 , 0.123289 , 0.09226 , 0.112426 , 0.103768 , 0.109056 
 617 , 0.106184 , 0.135952 , 0.128734 , 0.157122 , 0.151892 , 0.06335 , 0.080634 , 0.079058 , 0.089196 , 0.111817 , 0.106963 , 0.110742 , 0.124552 , 0.150469 , 0.142651 , 0.117665 , 0.119868 , 0.102217 , 0.058201 , 0.118623 , 0.123665 , 0.0925 , 0.112722 , 0.103936 , 0.109292 
 618 , 0.106366 , 0.136327 , 0.129105 , 0.157493 , 0.152273 , 0.063471 , 0.080883 , 0.079265 , 0.089481 , 0.112158 , 0.10742 , 0.111103 , 0.124975 , 0.15078 , 0.14295 , 0.118146 , 0.120166 , 0.102495 , 0.058367 , 0.118835 , 0.124144 , 0.092762 , 0.113096 , 0.104131 , 0.109503 
 619 , 0.106549 , 0.136698 , 0.129469 , 0.15786 , 0.152648 , 0.063592 , 0.081121 , 0.079488 , 0.089779 , 0.112493 , 0.107879 , 0.111467 , 0.125399 , 0.151086 , 0.143241 , 0.118634 , 0.120463 , 0.102774 , 0.05854 , 0.119044 , 0.124632 , 0.093018 , 0.113475 , 0.104327 , 0.109709 
 620 , 0.106722 , 0.137077 , 0.12984 , 0.158225 , 0.153039 , 0.063713 , 0.081367 , 0.079701 , 0.090066 , 0.112836 , 0.108335 , 0.111829 , 0.12583 , 0.151399 , 0.143538 , 0.119119 , 0.120768 , 0.10306 , 0.058704 , 0.119262 , 0.125117 , 0.093274 , 0.113852 , 0.104521 , 0.109922 
 621 , 0.106924 , 0.137453 , 0.130208 , 0.15861 , 0.153457 , 0.063854 , 0.08161 , 0.079893 , 0.090387 , 0.113163 , 0.108838 , 0.112193 , 0.126292 , 0.151748 , 0.143835 , 0.119608 , 0.121085 , 0.103346 , 0.058887 , 0.119483 , 0.125607 , 0.093546 , 0.114249 , 0.104726 , 0.110173 
 622 , 0.107153 , 0.137876 , 0.130585 , 0.159023 , 0.153918 , 0.064007 , 0.081863 , 0.080094 , 0.09072 , 0.113511 , 0.109376 , 0.112569 , 0.126779 , 0.152131 , 0.144163 , 0.120127 , 0.121426 , 0.103659 , 0.05909 , 0.119736 , 0.126121 , 0.093841 , 0.114676 , 0.104939 , 0.11047 
 623 , 0.107381 , 0.138289 , 0.130959 , 0.159441 , 0.154377 , 0.06416 , 0.082124 , 0.080285 , 0.091061 , 0.113858 , 0.109922 , 0.112951 , 0.127263 , 0.152521 , 0.144481 , 0.120645 , 0.121773 , 0.103961 , 0.059283 , 0.119987 , 0.126633 , 0.094135 , 0.115101 , 0.10516 , 0.110775 
 624 , 0.107591 , 0.138697 , 0.131338 , 0.159851 , 0.154818 , 0.064297 , 0.082371 , 0.080463 , 0.091382 , 0.114187 , 0.11045 , 0.113335 , 0.127742 , 0.1529 , 0.144804 , 0.12112 , 0.122105 , 0.104262 , 0.059459 , 0.120224 , 0.12713 , 0.0944 , 0.11551 , 0.105372 , 0.111053 
 625 , 0.107771 , 0.139044 , 0.131705 , 0.160236 , 0.155213 , 0.064401 , 0.082576 , 0.080597 , 0.091646 , 0.114489 , 0.110957 , 0.113699 , 0.128173 , 0.153252 , 0.145114 , 0.121517 , 0.122422 , 0.104514 , 0.059583 , 0.120443 , 0.127578 , 0.09461 , 0.115855 , 0.105579 , 0.111276 
 626 , 0.107942 , 0.139401 , 0.132064 , 0.160631 , 0.155601 , 0.064497 , 0.082773 , 0.080733 , 0.091911 , 0.114782 , 0.111455 , 0.114064 , 0.128604 , 0.153605 , 0.145416 , 0.121906 , 0.122731 , 0.104775 , 0.059698 , 0.120664 , 0.128037 , 0.094821 , 0.116202 , 0.105786 , 0.111491 
 627 , 0.108114 , 0.13975 , 0.132433 , 0.161018 , 0.155998 , 0.064593 , 0.082979 , 0.080868 , 0.092176 , 0.115085 , 0.111963 , 0.114429 , 0.129036 , 0.153958 , 0.145728 , 0.122304 , 0.12304 , 0.105036 , 0.059822 , 0.120876 , 0.128495 , 0.095023 , 0.116548 , 0.105994 , 0.111715 
 628 , 0.108429 , 0.140211 , 0.13289 , 0.161518 , 0.156501 , 0.064823 , 0.083294 , 0.08114 , 0.092538 , 0.115493 , 0.112603 , 0.11489 , 0.129611 , 0.154427 , 0.146194 , 0.12284 , 0.123425 , 0.105398 , 0.060064 , 0.121253 , 0.129 , 0.095365 , 0.116982 , 0.106319 , 0.112036 
 629 , 0.108742 , 0.140652 , 0.133333 , 0.162009 , 0.157011 , 0.065045 , 0.083601 , 0.081403 , 0.092897 , 0.115893 , 0.113252 , 0.115344 , 0.130178 , 0.154884 , 0.146652 , 0.123372 , 0.123806 , 0.105755 , 0.060304 , 0.121618 , 0.129504 , 0.095706 , 0.117417 , 0.106633 , 0.112357 
 630 , 0.109054 , 0.141102 , 0.133784 , 0.162509 , 0.157512 , 0.065275 , 0.083908 , 0.081676 , 0.093256 , 0.116293 , 0.113901 , 0.115797 , 0.130745 , 0.15535 , 0.14711 , 0.123904 , 0.124188 , 0.106104 , 0.060543 , 0.12199 , 0.130018 , 0.096047 , 0.117844 , 0.106954 , 0.112678 
 631 , 0.109373 , 0.141558 , 0.134235 , 0.163028 , 0.158026 , 0.065493 , 0.08421 , 0.08197 , 0.093622 , 0.116687 , 0.114517 , 0.116235 , 0.131296 , 0.155848 , 0.147605 , 0.124407 , 0.12462 , 0.106505 , 0.060756 , 0.122362 , 0.130508 , 0.096376 , 0.118254 , 0.107275 , 0.113003 
 632 , 0.109674 , 0.142004 , 0.13467 , 0.163536 , 0.158514 , 0.065696 , 0.084492 , 0.082269 , 0.093978 , 0.11707 , 0.115112 , 0.116645 , 0.131844 , 0.156362 , 0.148106 , 0.124864 , 0.125068 , 0.10691 , 0.060949 , 0.122721 , 0.130985 , 0.096706 , 0.118638 , 0.107601 , 0.113314 
 633 , 0.109966 , 0.142459 , 0.135104 , 0.164045 , 0.159003 , 0.065908 , 0.084774 , 0.082567 , 0.094335 , 0.117453 , 0.115699 , 0.117063 , 0.132384 , 0.156876 , 0.1486 , 0.125331 , 0.125526 , 0.107316 , 0.06115 , 0.12308 , 0.131454 , 0.097028 , 0.119022 , 0.107928 , 0.113625 
 634 , 0.110247 , 0.142865 , 0.135508 , 0.164528 , 0.159467 , 0.066114 , 0.085047 , 0.08284 , 0.094655 , 0.117825 , 0.116247 , 0.117435 , 0.132885 , 0.157357 , 0.149087 , 0.12574 , 0.125944 , 0.107685 , 0.061337 , 0.123418 , 0.131883 , 0.097341 , 0.119385 , 0.108226 , 0.113925 
 635 , 0.11046 , 0.143174 , 0.13582 , 0.164959 , 0.159876 , 0.066331 , 0.085305 , 0.083043 , 0.094911 , 0.118142 , 0.116705 , 0.117698 , 0.133274 , 0.157756 , 0.149516 , 0.126063 , 0.126276 , 0.107986 , 0.061479 , 0.123677 , 0.132219 , 0.097599 , 0.119677 , 0.108456 , 0.114212 
 636 , 0.110678 , 0.143481 , 0.136122 , 0.165391 , 0.160278 , 0.066538 , 0.085563 , 0.083246 , 0.095169 , 0.118464 , 0.117168 , 0.117958 , 0.133671 , 0.158156 , 0.149944 , 0.126383 , 0.126614 , 0.10829 , 0.061629 , 0.123932 , 0.132562 , 0.097859 , 0.119973 , 0.108689 , 0.114504 
 637 , 0.110887 , 0.143798 , 0.136432 , 0.165816 , 0.160689 , 0.066755 , 0.085822 , 0.083459 , 0.095418 , 0.118786 , 0.117622 , 0.118218 , 0.13406 , 0.158548 , 0.150373 , 0.126703 , 0.126952 , 0.108586 , 0.06177 , 0.124189 , 0.132896 , 0.098111 , 0.120261 , 0.108924 , 0.114788 
 638 , 0.111217 , 0.14422 , 0.13684 , 0.166318 , 0.161189 , 0.067031 , 0.08619 , 0.08384 , 0.095761 , 0.119238 , 0.118072 , 0.11858 , 0.134525 , 0.159088 , 0.150906 , 0.127118 , 0.12742 , 0.109035 , 0.062027 , 0.124545 , 0.133323 , 0.098503 , 0.120672 , 0.10924 , 0.115196 
 639 , 0.111542 , 0.144658 , 0.137253 , 0.166818 , 0.161689 , 0.06732 , 0.086572 , 0.084234 , 0.096109 , 0.119687 , 0.118528 , 0.118947 , 0.134987 , 0.159655 , 0.151456 , 0.127538 , 0.127904 , 0.109499 , 0.062297 , 0.124915 , 0.133756 , 0.098892 , 0.121079 , 0.109553 , 0.11561 
 640 , 0.111877 , 0.145096 , 0.137667 , 0.167319 , 0.162197 , 0.0676 , 0.086945 , 0.084621 , 0.096456 , 0.120137 , 0.118975 , 0.119315 , 0.13545 , 0.160212 , 0.151997 , 0.12795 , 0.128379 , 0.109964 , 0.062558 , 0.125277 , 0.13419 , 0.09929 , 0.121487 , 0.109866 , 0.116025 
 641 , 0.112111 , 0.145445 , 0.13797 , 0.167754 , 0.162609 , 0.067851 , 0.087256 , 0.084899 , 0.09673 , 0.120501 , 0.119282 , 0.119541 , 0.13581 , 0.160628 , 0.152418 , 0.128307 , 0.128765 , 0.110363 , 0.062769 , 0.125565 , 0.134537 , 0.099616 , 0.121845 , 0.110112 , 0.116395 
 642 , 0.112305 , 0.145763 , 0.138216 , 0.16817 , 0.163004 , 0.068084 , 0.087526 , 0.085127 , 0.096978 , 0.120822 , 0.119511 , 0.119717 , 0.136114 , 0.160965 , 0.152798 , 0.128648 , 0.129115 , 0.110724 , 0.062954 , 0.125809 , 0.134847 , 0.099907 , 0.122179 , 0.110319 , 0.116761 
 643 , 0.11249 , 0.146082 , 0.138454 , 0.168587 , 0.163399 , 0.068317 , 0.087797 , 0.085356 , 0.097226 , 0.121136 , 0.11974 , 0.119884 , 0.136427 , 0.161301 , 0.153169 , 0.12898 , 0.129475 , 0.111094 , 0.063148 , 0.126062 , 0.135158 , 0.100197 , 0.122523 , 0.110527 , 0.117119 
 644 , 0.112675 , 0.146396 , 0.13872 , 0.169008 , 0.163789 , 0.068552 , 0.088085 , 0.085592 , 0.097477 , 0.121471 , 0.119963 , 0.120071 , 0.136733 , 0.16163 , 0.153548 , 0.129328 , 0.129824 , 0.111465 , 0.063341 , 0.126311 , 0.135478 , 0.100484 , 0.122871 , 0.110743 , 0.117488 
 645 , 0.11286 , 0.146725 , 0.139037 , 0.169434 , 0.164192 , 0.06879 , 0.088412 , 0.085867 , 0.097738 , 0.121842 , 0.120167 , 0.120285 , 0.137018 , 0.161982 , 0.153923 , 0.129693 , 0.130164 , 0.111873 , 0.063538 , 0.126587 , 0.135832 , 0.100781 , 0.123237 , 0.110958 , 0.117867 
 646 , 0.113049 , 0.147062 , 0.139355 , 0.169873 , 0.16459 , 0.069024 , 0.08874 , 0.086153 , 0.098008 , 0.122208 , 0.120365 , 0.120511 , 0.137313 , 0.162348 , 0.154297 , 0.130069 , 0.130505 , 0.112287 , 0.06375 , 0.126865 , 0.136205 , 0.101067 , 0.123606 , 0.111188 , 0.11825 
 647 , 0.11324 , 0.147393 , 0.139685 , 0.170315 , 0.164992 , 0.06926 , 0.089071 , 0.086432 , 0.098271 , 0.122577 , 0.120566 , 0.12073 , 0.13761 , 0.162708 , 0.154682 , 0.130439 , 0.130849 , 0.112703 , 0.063964 , 0.127145 , 0.136573 , 0.101365 , 0.123978 , 0.111411 , 0.118637 
 648 , 0.113447 , 0.147771 , 0.140005 , 0.170742 , 0.165403 , 0.069505 , 0.089409 , 0.086708 , 0.098617 , 0.122975 , 0.120812 , 0.120958 , 0.137979 , 0.163085 , 0.155117 , 0.130824 , 0.131207 , 0.113128 , 0.064203 , 0.127447 , 0.136984 , 0.101693 , 0.124408 , 0.111677 , 0.118987 
 649 , 0.11365 , 0.148152 , 0.140328 , 0.171174 , 0.1658 , 0.069753 , 0.08975 , 0.086981 , 0.098954 , 0.123374 , 0.121062 , 0.12119 , 0.138354 , 0.16346 , 0.155564 , 0.131216 , 0.131572 , 0.113568 , 0.064452 , 0.127761 , 0.137394 , 0.102034 , 0.124846 , 0.111932 , 0.119344 
 650 , 0.113863 , 0.148544 , 0.140645 , 0.171601 , 0.1662 , 0.070002 , 0.090093 , 0.087256 , 0.099301 , 0.123776 , 0.121314 , 0.121424 , 0.138723 , 0.163839 , 0.156013 , 0.13162 , 0.131931 , 0.114001 , 0.064703 , 0.128069 , 0.137817 , 0.102367 , 0.125286 , 0.112198 , 0.119703 
 651 , 0.114019 , 0.148871 , 0.140937 , 0.172001 , 0.166562 , 0.070216 , 0.090384 , 0.087505 , 0.099602 , 0.124126 , 0.121531 , 0.121613 , 0.139039 , 0.164178 , 0.156382 , 0.132014 , 0.132289 , 0.114368 , 0.064906 , 0.128336 , 0.138204 , 0.102674 , 0.125685 , 0.112423 , 0.120027 
 652 , 0.114158 , 0.149163 , 0.141204 , 0.17238 , 0.166918 , 0.070404 , 0.090647 , 0.087746 , 0.099864 , 0.12444 , 0.121714 , 0.121778 , 0.139322 , 0.164485 , 0.156709 , 0.132381 , 0.132638 , 0.114709 , 0.065098 , 0.12859 , 0.138587 , 0.102958 , 0.126038 , 0.112616 , 0.120318 
 653 , 0.114299 , 0.149467 , 0.141472 , 0.172762 , 0.167276 , 0.070603 , 0.090921 , 0.08798 , 0.100129 , 0.124766 , 0.121899 , 0.121944 , 0.139616 , 0.164795 , 0.157048 , 0.13277 , 0.13299 , 0.115052 , 0.065282 , 0.128846 , 0.138973 , 0.103244 , 0.126401 , 0.11281 , 0.120612 
 654 , 0.114441 , 0.149786 , 0.141729 , 0.17315 , 0.167629 , 0.070809 , 0.091197 , 0.088229 , 0.100421 , 0.125099 , 0.122067 , 0.122122 , 0.13991 , 0.165102 , 0.157384 , 0.133157 , 0.13334 , 0.115406 , 0.06548 , 0.129105 , 0.139367 , 0.103536 , 0.126771 , 0.112999 , 0.120919 
 655 , 0.114586 , 0.150118 , 0.14197 , 0.173533 , 0.167948 , 0.071017 , 0.091484 , 0.08848 , 0.100762 , 0.125444 , 0.122183 , 0.122294 , 0.140188 , 0.165348 , 0.157733 , 0.133574 , 0.133675 , 0.11579 , 0.06568 , 0.129358 , 0.139756 , 0.10383 , 0.127153 , 0.113144 , 0.121219 
 656 , 0.114727 , 0.150453 , 0.142209 , 0.173919 , 0.168266 , 0.071233 , 0.091776 , 0.088733 , 0.101096 , 0.125793 , 0.1223 , 0.122475 , 0.140472 , 0.165601 , 0.158073 , 0.133992 , 0.13401 , 0.11617 , 0.065884 , 0.129617 , 0.14015 , 0.10412 , 0.127539 , 0.113302 , 0.121519 
 657 , 0.114876 , 0.15079 , 0.142457 , 0.174306 , 0.168585 , 0.07144 , 0.092059 , 0.088978 , 0.101431 , 0.126142 , 0.122427 , 0.122657 , 0.140756 , 0.165854 , 0.158414 , 0.13441 , 0.134346 , 0.11655 , 0.066088 , 0.129867 , 0.140544 , 0.104411 , 0.127927 , 0.113451 , 0.12182 
 658 , 0.114897 , 0.151049 , 0.142658 , 0.174628 , 0.168823 , 0.071609 , 0.092354 , 0.089226 , 0.101745 , 0.126471 , 0.122389 , 0.122738 , 0.140933 , 0.166035 , 0.158698 , 0.134807 , 0.134679 , 0.116905 , 0.06628 , 0.130066 , 0.140952 , 0.10468 , 0.128286 , 0.113585 , 0.122087 
 659 , 0.114917 , 0.15132 , 0.142854 , 0.174951 , 0.169068 , 0.07178 , 0.092643 , 0.089473 , 0.102062 , 0.12682 , 0.122357 , 0.122816 , 0.141104 , 0.16621 , 0.15898 , 0.135194 , 0.135002 , 0.117263 , 0.066466 , 0.130256 , 0.141361 , 0.104958 , 0.128643 , 0.113726 , 0.122357 
 660 , 0.114939 , 0.151592 , 0.14306 , 0.175273 , 0.169314 , 0.071942 , 0.092932 , 0.089719 , 0.10237 , 0.12716 , 0.122317 , 0.122894 , 0.141275 , 0.166385 , 0.159254 , 0.13559 , 0.135334 , 0.117612 , 0.06666 , 0.130446 , 0.14176 , 0.105235 , 0.128999 , 0.113859 , 0.122619 
 661 , 0.114922 , 0.151824 , 0.14322 , 0.175569 , 0.169516 , 0.072095 , 0.093207 , 0.089933 , 0.10267 , 0.127485 , 0.122172 , 0.12294 , 0.141437 , 0.166508 , 0.159495 , 0.135933 , 0.135613 , 0.117939 , 0.066828 , 0.130584 , 0.142123 , 0.105495 , 0.129322 , 0.113953 , 0.122876 
 662 , 0.114903 , 0.152028 , 0.143359 , 0.175853 , 0.169696 , 0.072241 , 0.093472 , 0.090128 , 0.102963 , 0.127783 , 0.121955 , 0.122951 , 0.141578 , 0.16659 , 0.159693 , 0.136261 , 0.135868 , 0.118246 , 0.066979 , 0.130698 , 0.142445 , 0.105749 , 0.129629 , 0.114026 , 0.123115 
 663 , 0.114884 , 0.152233 , 0.143498 , 0.176128 , 0.169876 , 0.072388 , 0.093736 , 0.090323 , 0.103247 , 0.128082 , 0.12173 , 0.122971 , 0.141718 , 0.166663 , 0.1599 , 0.13658 , 0.136123 , 0.118553 , 0.067131 , 0.130811 , 0.142768 , 0.105994 , 0.129935 , 0.11409 , 0.123354 
 664 , 0.114881 , 0.152457 , 0.143643 , 0.17641 , 0.170068 , 0.07256 , 0.094013 , 0.090536 , 0.103548 , 0.128395 , 0.121524 , 0.122984 , 0.141863 , 0.166783 , 0.160122 , 0.136908 , 0.136388 , 0.118878 , 0.067304 , 0.13095 , 0.143104 , 0.106258 , 0.130256 , 0.114179 , 0.123604 
 665 , 0.114927 , 0.152734 , 0.143825 , 0.176712 , 0.170323 , 0.072784 , 0.094317 , 0.090802 , 0.103873 , 0.128737 , 0.121344 , 0.123005 , 0.142036 , 0.166964 , 0.16041 , 0.137226 , 0.136687 , 0.119254 , 0.067536 , 0.131147 , 0.143442 , 0.106539 , 0.130608 , 0.114306 , 0.123909 
 666 , 0.11496 , 0.153006 , 0.144006 , 0.177013 , 0.170569 , 0.073007 , 0.094623 , 0.091072 , 0.104207 , 0.129081 , 0.121158 , 0.123029 , 0.142208 , 0.167146 , 0.160701 , 0.137534 , 0.136986 , 0.119625 , 0.067758 , 0.131345 , 0.143769 , 0.106818 , 0.130953 , 0.114431 , 0.124198 
 667 , 0.114994 , 0.15327 , 0.144187 , 0.177315 , 0.170816 , 0.073239 , 0.09492 , 0.091332 , 0.104532 , 0.129426 , 0.120973 , 0.123054 , 0.14238 , 0.167319 , 0.160984 , 0.137852 , 0.137286 , 0.120005 , 0.06799 , 0.131535 , 0.144105 , 0.107107 , 0.131298 , 0.114556 , 0.124497 
 668 , 0.115042 , 0.153572 , 0.144369 , 0.177644 , 0.171101 , 0.073405 , 0.095201 , 0.091591 , 0.104843 , 0.129756 , 0.120845 , 0.123148 , 0.142559 , 0.167509 , 0.161258 , 0.138191 , 0.13756 , 0.120361 , 0.068168 , 0.131766 , 0.144433 , 0.107383 , 0.131629 , 0.114658 , 0.124802 
 669 , 0.115092 , 0.153892 , 0.144548 , 0.177995 , 0.171397 , 0.073583 , 0.095481 , 0.091857 , 0.105154 , 0.130099 , 0.120729 , 0.123245 , 0.142755 , 0.167709 , 0.161533 , 0.138545 , 0.13785 , 0.120719 , 0.068339 , 0.132002 , 0.144786 , 0.107661 , 0.131975 , 0.114771 , 0.125112 
 670 , 0.115141 , 0.154202 , 0.144737 , 0.178346 , 0.171685 , 0.073761 , 0.095761 , 0.092124 , 0.105465 , 0.130443 , 0.120611 , 0.123351 , 0.14295 , 0.167919 , 0.161816 , 0.138891 , 0.13813 , 0.121078 , 0.06852 , 0.132248 , 0.145131 , 0.107948 , 0.132321 , 0.114875 , 0.125431 
 671 , 0.115288 , 0.154522 , 0.144968 , 0.178723 , 0.172014 , 0.073962 , 0.09607 , 0.092409 , 0.105817 , 0.130817 , 0.120611 , 0.123557 , 0.143243 , 0.168169 , 0.162176 , 0.139278 , 0.138471 , 0.121428 , 0.068721 , 0.132533 , 0.145528 , 0.10824 , 0.132707 , 0.115059 , 0.125769 
 672 , 0.115504 , 0.15483 , 0.14523 , 0.179131 , 0.172373 , 0.074174 , 0.096379 , 0.092701 , 0.106199 , 0.131199 , 0.12069 , 0.123816 , 0.143594 , 0.168447 , 0.162581 , 0.139677 , 0.138849 , 0.121765 , 0.068933 , 0.132854 , 0.145929 , 0.108543 , 0.133103 , 0.115274 , 0.126105 
 673 , 0.11572 , 0.155128 , 0.145492 , 0.17953 , 0.172723 , 0.074386 , 0.096688 , 0.092985 , 0.106572 , 0.131582 , 0.120777 , 0.124084 , 0.143945 , 0.168734 , 0.162986 , 0.140085 , 0.139219 , 0.122103 , 0.069154 , 0.133176 , 0.146331 , 0.108838 , 0.133508 , 0.115499 , 0.126433 
 674 , 0.115948 , 0.155458 , 0.145775 , 0.179931 , 0.173091 , 0.074618 , 0.096995 , 0.093275 , 0.106928 , 0.131974 , 0.120923 , 0.124367 , 0.144344 , 0.169038 , 0.163398 , 0.140503 , 0.139599 , 0.122465 , 0.069365 , 0.133515 , 0.146753 , 0.109153 , 0.133903 , 0.115735 , 0.126767 
 675 , 0.116191 , 0.155825 , 0.146118 , 0.18032 , 0.173491 , 0.074864 , 0.097304 , 0.093547 , 0.107261 , 0.132367 , 0.121216 , 0.124723 , 0.14486 , 0.169419 , 0.163839 , 0.140927 , 0.139964 , 0.122835 , 0.069589 , 0.133885 , 0.147229 , 0.109491 , 0.134292 , 0.116015 , 0.127074 
 676 , 0.11643 , 0.156183 , 0.146463 , 0.180697 , 0.173889 , 0.075119 , 0.097611 , 0.093817 , 0.107591 , 0.132764 , 0.121513 , 0.125065 , 0.145378 , 0.16979 , 0.164271 , 0.141352 , 0.140332 , 0.123219 , 0.069804 , 0.134257 , 0.147706 , 0.109836 , 0.134674 , 0.1163 , 0.127384 
 677 , 0.116678 , 0.156541 , 0.146817 , 0.181074 , 0.174288 , 0.075365 , 0.097909 , 0.094098 , 0.107921 , 0.133161 , 0.121801 , 0.125417 , 0.145887 , 0.170169 , 0.164703 , 0.141769 , 0.140691 , 0.123595 , 0.070029 , 0.13462 , 0.148184 , 0.110171 , 0.135057 , 0.116576 , 0.127694 
