NANT_00015.spu,NANT_00014.spu,NANT_00013.spu,NANT_00012.spu,NANT_00011.spu,
Wavelength,MNAT_00050.spu,MNAT_00051.spu,MNAT_00052.spu,MNAT_00053.spu,MNAT_00054.spu,MNAT_00055.spu,MNAT_00056.spu,MNAT_00057.spu,MNAT_00058.spu,MNAT_00059.spu,MNAT_00060.spu,MNAT_00061.spu,MNAT_00062.spu,MNAT_00063.spu,MNAT_00064.spu,MNAT_00065.spu,MNAT_00066.spu,MNAT_00067.spu,MNAT_00068.spu,MNAT_00069.spu,MNAT_00070.spu,MNAT_00071.spu,MNAT_00072.spu,MNAT_00073.spu,MNAT_00074.spu,MNAT_00075.spu,MNAT_00076.spu,MNAT_00077.spu,MNAT_00078.spu,MNAT_00079.spu,MNAT_00080.spu,MNAT_00081.spu,MNAT_00082.spu,MNAT_00083.spu,MNAT_00084.spu,MNAT_00085.spu,MNAT_00086.spu,MNAT_00087.spu,MNAT_00088.spu,MNAT_00089.spu
 775 , 0.408812 , 0.298084 , 0.354004 , 0.296509 , 0.400869 , 0.250294 , 0.247545 , 0.233343 , 0.203926 , 0.204361 , 0.273232 , 0.291191 , 0.23793 , 0.261987 , 0.221961 , 0.315221 , 0.404385 , 0.363267 , 0.297711 , 0.415132 , 0.237142 , 0.261842 , 0.264812 , 0.189953 , 0.242419 , 0.282032 , 0.248263 , 0.238172 , 0.253885 , 0.240886 , 0.298284 , 0.344942 , 0.220103 , 0.199865 , 0.236244 , 0.260219 , 0.296772 , 0.219053 , 0.273564 , 0.253312 
 776 , 0.408439 , 0.297869 , 0.353735 , 0.296266 , 0.400387 , 0.250056 , 0.247485 , 0.233158 , 0.203756 , 0.204247 , 0.273064 , 0.291103 , 0.237754 , 0.261805 , 0.221754 , 0.314996 , 0.404001 , 0.362878 , 0.297392 , 0.414714 , 0.237076 , 0.261826 , 0.264674 , 0.189933 , 0.242246 , 0.281869 , 0.248135 , 0.238016 , 0.253761 , 0.240802 , 0.297904 , 0.34457 , 0.21995 , 0.19972 , 0.236053 , 0.260022 , 0.296404 , 0.218885 , 0.273306 , 0.253145 
 777 , 0.408066 , 0.297644 , 0.353464 , 0.296031 , 0.39992 , 0.249818 , 0.247416 , 0.232964 , 0.203597 , 0.204151 , 0.272893 , 0.291034 , 0.237588 , 0.261632 , 0.221565 , 0.314774 , 0.40363 , 0.362496 , 0.29709 , 0.414323 , 0.237013 , 0.261812 , 0.264546 , 0.189921 , 0.24208 , 0.281711 , 0.248011 , 0.237878 , 0.253652 , 0.240716 , 0.29754 , 0.344203 , 0.2198 , 0.199576 , 0.235871 , 0.25984 , 0.296045 , 0.21872 , 0.273059 , 0.252981 
 778 , 0.407737 , 0.297397 , 0.353209 , 0.295834 , 0.399623 , 0.249608 , 0.247308 , 0.232796 , 0.203493 , 0.204098 , 0.272721 , 0.291019 , 0.23752 , 0.261466 , 0.22141 , 0.31457 , 0.403325 , 0.362157 , 0.29689 , 0.414086 , 0.236957 , 0.261779 , 0.264509 , 0.189919 , 0.241938 , 0.281599 , 0.247906 , 0.237798 , 0.253609 , 0.240695 , 0.29723 , 0.343942 , 0.219701 , 0.199485 , 0.235748 , 0.259709 , 0.295813 , 0.218575 , 0.272887 , 0.252852 
 779 , 0.407395 , 0.297114 , 0.352932 , 0.295634 , 0.399347 , 0.249518 , 0.247259 , 0.232684 , 0.203423 , 0.204056 , 0.272538 , 0.290991 , 0.237501 , 0.261306 , 0.221272 , 0.314414 , 0.403086 , 0.361787 , 0.296676 , 0.413797 , 0.236875 , 0.261723 , 0.26444 , 0.189905 , 0.241796 , 0.28149 , 0.247801 , 0.23773 , 0.253577 , 0.240677 , 0.296933 , 0.343695 , 0.219618 , 0.199399 , 0.235645 , 0.259589 , 0.295606 , 0.218443 , 0.272739 , 0.252729 
 780 , 0.407057 , 0.296826 , 0.352658 , 0.295429 , 0.399067 , 0.249423 , 0.247205 , 0.232574 , 0.203361 , 0.204008 , 0.272356 , 0.290964 , 0.237483 , 0.261147 , 0.221128 , 0.314252 , 0.402843 , 0.361412 , 0.296451 , 0.41351 , 0.236795 , 0.261668 , 0.26438 , 0.189892 , 0.241662 , 0.281375 , 0.247698 , 0.237657 , 0.253539 , 0.240661 , 0.296639 , 0.343444 , 0.219529 , 0.199314 , 0.235543 , 0.259471 , 0.295394 , 0.218312 , 0.272593 , 0.252608 
 781 , 0.406737 , 0.29656 , 0.352385 , 0.295214 , 0.39882 , 0.24926 , 0.24707 , 0.232421 , 0.203292 , 0.203982 , 0.272223 , 0.290966 , 0.237492 , 0.260937 , 0.221009 , 0.314124 , 0.402719 , 0.361048 , 0.296225 , 0.413287 , 0.236711 , 0.261704 , 0.264341 , 0.189885 , 0.241566 , 0.28127 , 0.24767 , 0.237639 , 0.253536 , 0.240701 , 0.296449 , 0.343275 , 0.21944 , 0.199246 , 0.235469 , 0.259416 , 0.295221 , 0.218212 , 0.272453 , 0.252497 
 782 , 0.406412 , 0.296299 , 0.352098 , 0.294967 , 0.398603 , 0.249104 , 0.246991 , 0.232343 , 0.203178 , 0.203959 , 0.272078 , 0.290958 , 0.237453 , 0.260734 , 0.220922 , 0.313918 , 0.402493 , 0.360667 , 0.295937 , 0.413049 , 0.236603 , 0.261738 , 0.264283 , 0.189847 , 0.241456 , 0.281148 , 0.24764 , 0.237621 , 0.253538 , 0.240737 , 0.296257 , 0.343076 , 0.219333 , 0.199169 , 0.235369 , 0.259374 , 0.29503 , 0.218119 , 0.27228 , 0.252367 
 783 , 0.406085 , 0.296044 , 0.35181 , 0.29472 , 0.398384 , 0.248954 , 0.246919 , 0.232263 , 0.203056 , 0.203927 , 0.271931 , 0.290957 , 0.237407 , 0.26053 , 0.220834 , 0.313703 , 0.402266 , 0.360277 , 0.29564 , 0.41281 , 0.236494 , 0.261777 , 0.26423 , 0.189808 , 0.241351 , 0.281026 , 0.247609 , 0.237609 , 0.253547 , 0.240773 , 0.296065 , 0.342876 , 0.219224 , 0.199091 , 0.235274 , 0.259331 , 0.294831 , 0.218026 , 0.272098 , 0.25223 
 784 , 0.40576 , 0.295764 , 0.351515 , 0.294467 , 0.398137 , 0.248794 , 0.246834 , 0.232175 , 0.202946 , 0.203881 , 0.271766 , 0.290959 , 0.237342 , 0.26035 , 0.220737 , 0.313479 , 0.402043 , 0.35987 , 0.295325 , 0.41256 , 0.236408 , 0.261814 , 0.264172 , 0.189765 , 0.241213 , 0.280951 , 0.247566 , 0.237566 , 0.253543 , 0.240774 , 0.295862 , 0.342658 , 0.219119 , 0.198992 , 0.235166 , 0.259262 , 0.294607 , 0.217913 , 0.271927 , 0.252107 
 785 , 0.405463 , 0.295505 , 0.351293 , 0.294256 , 0.397924 , 0.248693 , 0.246789 , 0.232066 , 0.202885 , 0.203833 , 0.271645 , 0.290999 , 0.237297 , 0.260221 , 0.220642 , 0.313275 , 0.401878 , 0.359502 , 0.295058 , 0.412354 , 0.236369 , 0.261888 , 0.264148 , 0.189759 , 0.241098 , 0.28097 , 0.247556 , 0.237527 , 0.253547 , 0.240777 , 0.295707 , 0.342491 , 0.219031 , 0.198916 , 0.2351 , 0.259196 , 0.29441 , 0.217824 , 0.27182 , 0.252019 
 786 , 0.405168 , 0.29525 , 0.351077 , 0.294051 , 0.397717 , 0.24861 , 0.246763 , 0.231951 , 0.202835 , 0.203797 , 0.271543 , 0.291054 , 0.237255 , 0.260112 , 0.220554 , 0.313095 , 0.401732 , 0.359135 , 0.294804 , 0.41216 , 0.236335 , 0.261973 , 0.264141 , 0.189765 , 0.240992 , 0.281002 , 0.247551 , 0.237506 , 0.253559 , 0.24079 , 0.295564 , 0.342343 , 0.218944 , 0.198848 , 0.235046 , 0.259143 , 0.294225 , 0.217738 , 0.271718 , 0.251942 
 787 , 0.404853 , 0.294979 , 0.350846 , 0.293823 , 0.397497 , 0.24851 , 0.246726 , 0.231833 , 0.202771 , 0.203754 , 0.271414 , 0.291085 , 0.237211 , 0.259983 , 0.220458 , 0.312875 , 0.401551 , 0.358752 , 0.294534 , 0.411951 , 0.236284 , 0.262051 , 0.264127 , 0.189759 , 0.240875 , 0.281013 , 0.247527 , 0.237483 , 0.25356 , 0.240791 , 0.295411 , 0.342174 , 0.218856 , 0.198766 , 0.234975 , 0.259077 , 0.294025 , 0.217644 , 0.271602 , 0.251853 
 788 , 0.40452 , 0.294682 , 0.350589 , 0.293555 , 0.39726 , 0.248408 , 0.246675 , 0.231738 , 0.202671 , 0.203694 , 0.271253 , 0.291077 , 0.23716 , 0.259873 , 0.220343 , 0.312578 , 0.401276 , 0.358364 , 0.294265 , 0.41171 , 0.236179 , 0.262121 , 0.264118 , 0.189745 , 0.240766 , 0.280949 , 0.247469 , 0.23746 , 0.253566 , 0.24078 , 0.295253 , 0.341958 , 0.218777 , 0.198682 , 0.234877 , 0.259009 , 0.29384 , 0.217518 , 0.271455 , 0.251777 
 789 , 0.404267 , 0.294441 , 0.350387 , 0.293327 , 0.397066 , 0.248325 , 0.246662 , 0.231683 , 0.202593 , 0.203664 , 0.271132 , 0.291129 , 0.237144 , 0.259805 , 0.220279 , 0.312308 , 0.401046 , 0.358033 , 0.294051 , 0.411552 , 0.236129 , 0.262254 , 0.264161 , 0.18977 , 0.240686 , 0.280936 , 0.247449 , 0.237492 , 0.253634 , 0.240825 , 0.29515 , 0.341801 , 0.218741 , 0.198641 , 0.234827 , 0.258998 , 0.293717 , 0.217419 , 0.271369 , 0.251748 
 790 , 0.404005 , 0.29419 , 0.350189 , 0.293098 , 0.396876 , 0.248234 , 0.246648 , 0.231626 , 0.202506 , 0.203633 , 0.27101 , 0.291179 , 0.237134 , 0.259744 , 0.22022 , 0.312029 , 0.400812 , 0.357693 , 0.293828 , 0.41139 , 0.236077 , 0.262386 , 0.264201 , 0.189793 , 0.240604 , 0.280927 , 0.247441 , 0.237523 , 0.2537 , 0.240869 , 0.295039 , 0.341642 , 0.218704 , 0.198605 , 0.234783 , 0.258985 , 0.293592 , 0.217327 , 0.271281 , 0.251725 
 791 , 0.403738 , 0.293938 , 0.349921 , 0.292841 , 0.396684 , 0.248195 , 0.246695 , 0.231568 , 0.202445 , 0.203591 , 0.270855 , 0.291237 , 0.237129 , 0.259622 , 0.220141 , 0.311773 , 0.400523 , 0.357307 , 0.293542 , 0.411229 , 0.235997 , 0.262517 , 0.264253 , 0.189782 , 0.240489 , 0.280893 , 0.247445 , 0.237532 , 0.253707 , 0.24094 , 0.294917 , 0.3415 , 0.218593 , 0.198516 , 0.234706 , 0.258942 , 0.293514 , 0.217211 , 0.271188 , 0.251645 
 792 , 0.403633 , 0.293795 , 0.349759 , 0.292699 , 0.396631 , 0.248158 , 0.246791 , 0.231558 , 0.202479 , 0.203652 , 0.270796 , 0.291408 , 0.237165 , 0.259567 , 0.220128 , 0.311693 , 0.400455 , 0.357018 , 0.293302 , 0.411149 , 0.235965 , 0.262753 , 0.264432 , 0.189849 , 0.240483 , 0.280977 , 0.247554 , 0.23763 , 0.253828 , 0.2411 , 0.294926 , 0.341514 , 0.218573 , 0.198503 , 0.234736 , 0.258998 , 0.293552 , 0.217192 , 0.271178 , 0.251656 
 793 , 0.403518 , 0.293642 , 0.349586 , 0.292553 , 0.396567 , 0.248119 , 0.246884 , 0.231559 , 0.202512 , 0.203712 , 0.270728 , 0.291582 , 0.237206 , 0.25951 , 0.220112 , 0.31161 , 0.400375 , 0.356718 , 0.293059 , 0.411073 , 0.235936 , 0.262986 , 0.264616 , 0.189913 , 0.24048 , 0.281058 , 0.247668 , 0.237726 , 0.253946 , 0.241257 , 0.294933 , 0.341518 , 0.218558 , 0.198488 , 0.234757 , 0.259052 , 0.293594 , 0.217177 , 0.271165 , 0.251664 
 794 , 0.403371 , 0.293454 , 0.349414 , 0.29238 , 0.396516 , 0.248001 , 0.246955 , 0.231547 , 0.202493 , 0.203747 , 0.270658 , 0.291714 , 0.237203 , 0.259444 , 0.220077 , 0.311467 , 0.400266 , 0.356359 , 0.292789 , 0.410884 , 0.235893 , 0.263159 , 0.264732 , 0.189955 , 0.240467 , 0.28111 , 0.247745 , 0.237771 , 0.254059 , 0.241361 , 0.294889 , 0.341485 , 0.218496 , 0.198473 , 0.234756 , 0.259063 , 0.293572 , 0.217124 , 0.271109 , 0.251626 
 795 , 0.403255 , 0.293319 , 0.349368 , 0.292279 , 0.396622 , 0.247943 , 0.247049 , 0.231607 , 0.202504 , 0.203814 , 0.270689 , 0.291891 , 0.237283 , 0.259475 , 0.220115 , 0.311387 , 0.400261 , 0.356119 , 0.292667 , 0.410844 , 0.235966 , 0.263322 , 0.264847 , 0.190008 , 0.240527 , 0.281224 , 0.247887 , 0.237872 , 0.254236 , 0.241504 , 0.294913 , 0.341536 , 0.218487 , 0.198533 , 0.234809 , 0.259122 , 0.29361 , 0.217135 , 0.27114 , 0.251644 
 796 , 0.403158 , 0.293206 , 0.349354 , 0.292214 , 0.396779 , 0.247916 , 0.24716 , 0.231698 , 0.202536 , 0.203902 , 0.270755 , 0.292089 , 0.237398 , 0.259529 , 0.220182 , 0.311351 , 0.400301 , 0.355933 , 0.292589 , 0.410875 , 0.236066 , 0.263502 , 0.264972 , 0.190069 , 0.240608 , 0.281377 , 0.248054 , 0.238001 , 0.254433 , 0.241676 , 0.29496 , 0.341616 , 0.218504 , 0.198618 , 0.234888 , 0.259204 , 0.293677 , 0.217166 , 0.271206 , 0.251695 
 797 , 0.403044 , 0.293091 , 0.349323 , 0.292133 , 0.396891 , 0.247915 , 0.247263 , 0.231781 , 0.202573 , 0.203988 , 0.270805 , 0.292265 , 0.237511 , 0.259575 , 0.220239 , 0.311305 , 0.400325 , 0.355732 , 0.292508 , 0.410882 , 0.236158 , 0.263667 , 0.265089 , 0.190122 , 0.24068 , 0.281514 , 0.248213 , 0.238128 , 0.254629 , 0.24186 , 0.294998 , 0.341693 , 0.218519 , 0.198695 , 0.234965 , 0.25929 , 0.293736 , 0.217194 , 0.271269 , 0.251744 
 798 , 0.402945 , 0.292951 , 0.349259 , 0.292014 , 0.396879 , 0.247968 , 0.247357 , 0.231861 , 0.202631 , 0.204068 , 0.270813 , 0.292396 , 0.237621 , 0.259578 , 0.220293 , 0.311265 , 0.400294 , 0.355526 , 0.292465 , 0.41087 , 0.236205 , 0.26386 , 0.265234 , 0.190181 , 0.240737 , 0.281625 , 0.248357 , 0.23828 , 0.254811 , 0.242062 , 0.295005 , 0.341737 , 0.218558 , 0.198724 , 0.235046 , 0.259384 , 0.293756 , 0.217205 , 0.271334 , 0.251806 
 799 , 0.402927 , 0.29281 , 0.349185 , 0.29188 , 0.396872 , 0.248005 , 0.247477 , 0.231943 , 0.202707 , 0.204172 , 0.270838 , 0.292595 , 0.237755 , 0.259574 , 0.220359 , 0.311261 , 0.400302 , 0.355365 , 0.292449 , 0.410906 , 0.23629 , 0.264123 , 0.265442 , 0.190283 , 0.240817 , 0.281775 , 0.24854 , 0.23847 , 0.255026 , 0.242297 , 0.295032 , 0.34181 , 0.218616 , 0.198776 , 0.235158 , 0.259505 , 0.29381 , 0.217227 , 0.271421 , 0.25188 
 800 , 0.402901 , 0.292666 , 0.349108 , 0.291749 , 0.396863 , 0.248045 , 0.247593 , 0.232027 , 0.202785 , 0.204272 , 0.270866 , 0.292791 , 0.237892 , 0.259567 , 0.220429 , 0.311255 , 0.400316 , 0.355195 , 0.292437 , 0.410942 , 0.236377 , 0.26439 , 0.265654 , 0.190388 , 0.240894 , 0.281923 , 0.248726 , 0.238657 , 0.255245 , 0.242528 , 0.295057 , 0.341887 , 0.218671 , 0.198824 , 0.235273 , 0.259623 , 0.293868 , 0.21726 , 0.271506 , 0.251958 
 801 , 0.402783 , 0.29245 , 0.348988 , 0.291552 , 0.396762 , 0.248017 , 0.247634 , 0.231993 , 0.202798 , 0.204308 , 0.270822 , 0.292951 , 0.237951 , 0.259482 , 0.220395 , 0.311175 , 0.400222 , 0.35494 , 0.292248 , 0.410879 , 0.236399 , 0.26455 , 0.265796 , 0.190435 , 0.240896 , 0.282036 , 0.248832 , 0.238738 , 0.25534 , 0.242657 , 0.295018 , 0.341943 , 0.218606 , 0.198816 , 0.235285 , 0.259663 , 0.29387 , 0.217256 , 0.271476 , 0.251964 
 802 , 0.402784 , 0.292343 , 0.349013 , 0.291493 , 0.396754 , 0.248101 , 0.247725 , 0.232027 , 0.202849 , 0.204382 , 0.270832 , 0.293138 , 0.238071 , 0.259491 , 0.220393 , 0.311149 , 0.400226 , 0.354771 , 0.29212 , 0.410897 , 0.236474 , 0.264775 , 0.266015 , 0.190532 , 0.240922 , 0.28218 , 0.248952 , 0.238837 , 0.255476 , 0.242811 , 0.295055 , 0.342092 , 0.218595 , 0.198848 , 0.235338 , 0.25977 , 0.293939 , 0.217306 , 0.271501 , 0.252047 
 803 , 0.402784 , 0.292232 , 0.349037 , 0.291436 , 0.396753 , 0.24818 , 0.247824 , 0.23207 , 0.2029 , 0.204463 , 0.270845 , 0.293335 , 0.238192 , 0.259502 , 0.220392 , 0.311128 , 0.400236 , 0.3546 , 0.291988 , 0.410916 , 0.236558 , 0.265002 , 0.266238 , 0.190636 , 0.240942 , 0.282327 , 0.249074 , 0.238939 , 0.255614 , 0.242966 , 0.295101 , 0.342252 , 0.218584 , 0.198886 , 0.2354 , 0.259886 , 0.294005 , 0.217363 , 0.271529 , 0.252131 
 804 , 0.402813 , 0.292124 , 0.349051 , 0.291395 , 0.396773 , 0.24821 , 0.247909 , 0.232097 , 0.202964 , 0.20457 , 0.270869 , 0.293541 , 0.238319 , 0.259554 , 0.220417 , 0.311142 , 0.400295 , 0.354466 , 0.291907 , 0.411014 , 0.236664 , 0.265278 , 0.266491 , 0.190751 , 0.240985 , 0.282486 , 0.249207 , 0.23907 , 0.255822 , 0.243132 , 0.295211 , 0.342478 , 0.218628 , 0.198944 , 0.235506 , 0.260045 , 0.294109 , 0.217443 , 0.271619 , 0.252265 
 805 , 0.402916 , 0.292071 , 0.349102 , 0.291381 , 0.396891 , 0.248336 , 0.248153 , 0.232218 , 0.203087 , 0.204706 , 0.270928 , 0.293831 , 0.238496 , 0.259681 , 0.220514 , 0.311215 , 0.400403 , 0.354366 , 0.291867 , 0.411193 , 0.236786 , 0.265579 , 0.266762 , 0.19089 , 0.241086 , 0.282703 , 0.249399 , 0.239264 , 0.25612 , 0.243367 , 0.295309 , 0.342725 , 0.21867 , 0.198991 , 0.235611 , 0.260174 , 0.294204 , 0.217509 , 0.271731 , 0.252376 
 806 , 0.403043 , 0.292029 , 0.349177 , 0.291373 , 0.397039 , 0.248499 , 0.248456 , 0.23237 , 0.203218 , 0.204848 , 0.270998 , 0.294146 , 0.238692 , 0.259829 , 0.220624 , 0.311297 , 0.400517 , 0.35427 , 0.291825 , 0.411396 , 0.236921 , 0.265897 , 0.26704 , 0.191034 , 0.241204 , 0.282942 , 0.249606 , 0.239482 , 0.256443 , 0.243624 , 0.295402 , 0.342968 , 0.218704 , 0.199042 , 0.235722 , 0.260295 , 0.294294 , 0.217562 , 0.27183 , 0.252471 
 807 , 0.403131 , 0.291997 , 0.349241 , 0.291359 , 0.397168 , 0.248593 , 0.248671 , 0.232477 , 0.203359 , 0.204976 , 0.271075 , 0.29445 , 0.238887 , 0.259944 , 0.220729 , 0.311388 , 0.400642 , 0.354204 , 0.291806 , 0.411617 , 0.237065 , 0.266239 , 0.267324 , 0.191186 , 0.241326 , 0.283191 , 0.249848 , 0.239695 , 0.256753 , 0.243906 , 0.295485 , 0.343165 , 0.218766 , 0.199098 , 0.235838 , 0.26044 , 0.294379 , 0.217624 , 0.271947 , 0.252584 
 808 , 0.40313 , 0.291972 , 0.349283 , 0.291322 , 0.397266 , 0.248574 , 0.248745 , 0.232532 , 0.20349 , 0.205069 , 0.27113 , 0.294714 , 0.239088 , 0.259987 , 0.220818 , 0.311499 , 0.400781 , 0.354183 , 0.291843 , 0.411851 , 0.237188 , 0.266608 , 0.267566 , 0.191348 , 0.24146 , 0.283429 , 0.250138 , 0.239895 , 0.257009 , 0.24421 , 0.295543 , 0.343205 , 0.218904 , 0.199176 , 0.235989 , 0.260659 , 0.294457 , 0.217711 , 0.272101 , 0.252709 
 809 , 0.403143 , 0.291951 , 0.349321 , 0.291284 , 0.39735 , 0.24864 , 0.248898 , 0.232644 , 0.203629 , 0.205185 , 0.271145 , 0.294991 , 0.239291 , 0.260053 , 0.220915 , 0.311595 , 0.400913 , 0.354139 , 0.291865 , 0.412062 , 0.23729 , 0.266979 , 0.267797 , 0.191498 , 0.241585 , 0.283684 , 0.250432 , 0.240093 , 0.257272 , 0.24451 , 0.295636 , 0.343242 , 0.21908 , 0.199277 , 0.236143 , 0.260907 , 0.294539 , 0.217811 , 0.27227 , 0.252841 
 810 , 0.403151 , 0.291924 , 0.349373 , 0.291255 , 0.397436 , 0.248713 , 0.249059 , 0.232762 , 0.203782 , 0.205315 , 0.271172 , 0.295293 , 0.239507 , 0.26013 , 0.221022 , 0.311705 , 0.401057 , 0.354103 , 0.291896 , 0.412286 , 0.237412 , 0.267378 , 0.268048 , 0.191667 , 0.241724 , 0.283956 , 0.25075 , 0.240313 , 0.257553 , 0.244826 , 0.295739 , 0.343284 , 0.219258 , 0.199377 , 0.236311 , 0.261173 , 0.294638 , 0.217912 , 0.272446 , 0.252989 
 811 , 0.403135 , 0.291924 , 0.349534 , 0.291273 , 0.397535 , 0.248755 , 0.249204 , 0.23294 , 0.203872 , 0.205456 , 0.271284 , 0.295614 , 0.23969 , 0.26028 , 0.221206 , 0.311848 , 0.40121 , 0.354128 , 0.291939 , 0.41246 , 0.237621 , 0.267797 , 0.268245 , 0.191877 , 0.241904 , 0.284227 , 0.251049 , 0.240472 , 0.257878 , 0.245124 , 0.295867 , 0.343312 , 0.21952 , 0.199531 , 0.236507 , 0.261438 , 0.294688 , 0.218073 , 0.272658 , 0.253183 
 812 , 0.403179 , 0.291958 , 0.349754 , 0.291333 , 0.397791 , 0.248823 , 0.249339 , 0.233123 , 0.204007 , 0.205658 , 0.271525 , 0.296023 , 0.239966 , 0.260479 , 0.221401 , 0.312006 , 0.40139 , 0.354168 , 0.292024 , 0.412639 , 0.237886 , 0.268296 , 0.268507 , 0.19214 , 0.24214 , 0.284556 , 0.251397 , 0.240678 , 0.258261 , 0.245507 , 0.296067 , 0.343456 , 0.219845 , 0.199732 , 0.236795 , 0.261781 , 0.294809 , 0.218296 , 0.272972 , 0.253462 
 813 , 0.403237 , 0.292009 , 0.350003 , 0.291402 , 0.398068 , 0.248894 , 0.249486 , 0.233321 , 0.204141 , 0.205874 , 0.271786 , 0.296462 , 0.240259 , 0.260694 , 0.221615 , 0.312181 , 0.401592 , 0.354221 , 0.292111 , 0.412844 , 0.238183 , 0.268839 , 0.268795 , 0.192421 , 0.242394 , 0.284917 , 0.251774 , 0.24091 , 0.258676 , 0.245918 , 0.296286 , 0.343613 , 0.220197 , 0.199951 , 0.237101 , 0.262149 , 0.294941 , 0.218537 , 0.273306 , 0.253763 
 814 , 0.403206 , 0.291999 , 0.350119 , 0.291379 , 0.398319 , 0.24919 , 0.249825 , 0.23361 , 0.20428 , 0.206074 , 0.27197 , 0.296821 , 0.240503 , 0.260926 , 0.221749 , 0.312226 , 0.401681 , 0.354182 , 0.292087 , 0.4129 , 0.238358 , 0.269242 , 0.26903 , 0.192646 , 0.242574 , 0.285165 , 0.252035 , 0.241115 , 0.25903 , 0.246243 , 0.296434 , 0.343686 , 0.220458 , 0.20013 , 0.237337 , 0.262414 , 0.294997 , 0.218722 , 0.273516 , 0.253953 
 815 , 0.403379 , 0.292142 , 0.350386 , 0.291491 , 0.398691 , 0.249505 , 0.250185 , 0.233978 , 0.204498 , 0.206385 , 0.272293 , 0.297239 , 0.240802 , 0.261257 , 0.221977 , 0.31251 , 0.40207 , 0.354437 , 0.292251 , 0.413296 , 0.238637 , 0.269726 , 0.269419 , 0.192972 , 0.242886 , 0.285574 , 0.252437 , 0.241518 , 0.25956 , 0.246703 , 0.296778 , 0.343965 , 0.220843 , 0.200446 , 0.237701 , 0.262852 , 0.295279 , 0.21903 , 0.273866 , 0.254302 
 816 , 0.403618 , 0.292328 , 0.350702 , 0.291652 , 0.399107 , 0.249802 , 0.250544 , 0.234358 , 0.204748 , 0.206739 , 0.272674 , 0.297706 , 0.241132 , 0.261623 , 0.222249 , 0.312871 , 0.402538 , 0.354765 , 0.29249 , 0.413794 , 0.238964 , 0.270264 , 0.26986 , 0.193337 , 0.243255 , 0.286053 , 0.252902 , 0.241977 , 0.260169 , 0.247223 , 0.297192 , 0.344318 , 0.221279 , 0.200817 , 0.238112 , 0.26335 , 0.29562 , 0.219376 , 0.274276 , 0.254717 
 817 , 0.403858 , 0.292479 , 0.350933 , 0.291781 , 0.399489 , 0.25018 , 0.250995 , 0.234744 , 0.204988 , 0.207066 , 0.272974 , 0.298119 , 0.241448 , 0.261952 , 0.222517 , 0.313129 , 0.402926 , 0.354972 , 0.29264 , 0.414191 , 0.239216 , 0.27072 , 0.270242 , 0.193649 , 0.243571 , 0.286464 , 0.25333 , 0.242388 , 0.260674 , 0.247683 , 0.297531 , 0.344655 , 0.221628 , 0.201118 , 0.23846 , 0.263751 , 0.295938 , 0.219667 , 0.274619 , 0.255049 
 818 , 0.404184 , 0.29263 , 0.351091 , 0.291935 , 0.39989 , 0.250561 , 0.251549 , 0.235104 , 0.205274 , 0.207424 , 0.27323 , 0.298555 , 0.241842 , 0.262258 , 0.22283 , 0.313324 , 0.403364 , 0.355107 , 0.292761 , 0.414607 , 0.239479 , 0.271167 , 0.270648 , 0.193972 , 0.243882 , 0.286851 , 0.253758 , 0.242785 , 0.261043 , 0.248103 , 0.297838 , 0.345137 , 0.221879 , 0.201368 , 0.238777 , 0.264057 , 0.296331 , 0.219948 , 0.274942 , 0.255338 
 819 , 0.404635 , 0.292856 , 0.351378 , 0.292181 , 0.400417 , 0.250858 , 0.252075 , 0.235477 , 0.205662 , 0.207884 , 0.273624 , 0.299156 , 0.242364 , 0.262644 , 0.223236 , 0.313671 , 0.40407 , 0.355442 , 0.293024 , 0.415255 , 0.239907 , 0.271813 , 0.271241 , 0.194433 , 0.244301 , 0.287377 , 0.254312 , 0.243288 , 0.261522 , 0.248635 , 0.298298 , 0.345811 , 0.222253 , 0.201738 , 0.239232 , 0.2645 , 0.296875 , 0.220353 , 0.275421 , 0.255765 
 820 , 0.405092 , 0.293092 , 0.351669 , 0.292438 , 0.400944 , 0.251163 , 0.252612 , 0.235861 , 0.20605 , 0.208351 , 0.274025 , 0.299762 , 0.242898 , 0.263046 , 0.223639 , 0.31402 , 0.404783 , 0.35578 , 0.293298 , 0.415909 , 0.240346 , 0.272466 , 0.271841 , 0.194902 , 0.244721 , 0.287908 , 0.254876 , 0.243802 , 0.262002 , 0.24917 , 0.298769 , 0.3465 , 0.222632 , 0.202108 , 0.239699 , 0.264958 , 0.297431 , 0.220764 , 0.2759 , 0.256193 
 821 , 0.405519 , 0.293256 , 0.351973 , 0.292707 , 0.401409 , 0.251489 , 0.253115 , 0.23626 , 0.206345 , 0.208726 , 0.274379 , 0.300368 , 0.243321 , 0.263494 , 0.223969 , 0.314337 , 0.405262 , 0.355994 , 0.293483 , 0.416308 , 0.240743 , 0.272988 , 0.272372 , 0.195226 , 0.245094 , 0.288326 , 0.255327 , 0.244274 , 0.262491 , 0.249687 , 0.299248 , 0.347146 , 0.222833 , 0.202433 , 0.240164 , 0.265333 , 0.297907 , 0.221032 , 0.276247 , 0.25658 
