  time  ,:43:31 A,:43:16 A,:43:02 A,:42:45 A,:42:31 A,:41:06 A,:40:54 A,:40:39 A,:40:24 A,:40:08 A,:39:34 A,:39:21 A,:39:07 A,:38:54 A,:38:42 A,:38:13 A,:37:54 A,:37:34 A,:37:23 A,:37:12 A,:36:37 A,:36:24 A,:36:09 A,:35:51 A,:35:32 A,:35:01 A,:34:50 A,:34:31 A,:34:16 A,:33:59 A,:33:23 A,:33:13 A,:32:57 A,:32:42 A,:32:25 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 478 , 0.042355 , 0.035727 , 0.037587 , 0.04392 , 0.047301 , 0.029456 , 0.038365 , 0.035583 , 0.040351 , 0.039457 , 0.03519 , 0.033893 , 0.047802 , 0.032855 , 0.030252 , 0.029653 , 0.029993 , 0.03366 , 0.029608 , 0.039358 , 0.032623 , 0.045682 , 0.04146 , 0.034492 , 0.038678 , 0.028696 , 0.038571 , 0.024009 , 0.039251 , 0.03409 , 0.042185 , 0.03307 , 0.029823 , 0.03909 , 0.035011 
 479 , 0.042443 , 0.035849 , 0.037751 , 0.044112 , 0.047458 , 0.029551 , 0.038487 , 0.035688 , 0.040487 , 0.03959 , 0.035302 , 0.034046 , 0.047978 , 0.03296 , 0.030368 , 0.02974 , 0.03009 , 0.033777 , 0.029704 , 0.039501 , 0.032736 , 0.045888 , 0.041627 , 0.034611 , 0.038819 , 0.028762 , 0.038675 , 0.024016 , 0.039384 , 0.034199 , 0.0423 , 0.033158 , 0.029919 , 0.03924 , 0.035132 
 480 , 0.042554 , 0.035963 , 0.037899 , 0.044292 , 0.047606 , 0.029633 , 0.03861 , 0.035792 , 0.040618 , 0.039718 , 0.035414 , 0.034189 , 0.048146 , 0.033064 , 0.030489 , 0.029831 , 0.030191 , 0.033892 , 0.029804 , 0.039655 , 0.032857 , 0.046075 , 0.041798 , 0.034739 , 0.038944 , 0.028823 , 0.038782 , 0.02405 , 0.03952 , 0.034297 , 0.042401 , 0.033253 , 0.03002 , 0.039385 , 0.035234 
 481 , 0.042715 , 0.036074 , 0.03805 , 0.044474 , 0.047776 , 0.029722 , 0.038735 , 0.035902 , 0.040757 , 0.039854 , 0.035532 , 0.034314 , 0.048318 , 0.033168 , 0.030606 , 0.029929 , 0.030281 , 0.033998 , 0.029911 , 0.039827 , 0.032988 , 0.046243 , 0.041984 , 0.034883 , 0.039069 , 0.028873 , 0.038907 , 0.024109 , 0.039656 , 0.034404 , 0.042498 , 0.033367 , 0.030119 , 0.03952 , 0.035316 
 482 , 0.042885 , 0.036194 , 0.038201 , 0.044648 , 0.047939 , 0.029811 , 0.03887 , 0.036013 , 0.040905 , 0.039982 , 0.035651 , 0.03444 , 0.048491 , 0.033264 , 0.030733 , 0.030028 , 0.03038 , 0.034114 , 0.030028 , 0.039991 , 0.03312 , 0.04642 , 0.042171 , 0.035019 , 0.039196 , 0.028915 , 0.039024 , 0.024178 , 0.039793 , 0.034512 , 0.042595 , 0.033481 , 0.030217 , 0.039657 , 0.035398 
 483 , 0.043056 , 0.036306 , 0.038354 , 0.044832 , 0.048112 , 0.0299 , 0.038997 , 0.036125 , 0.041054 , 0.04012 , 0.035771 , 0.034566 , 0.048665 , 0.03337 , 0.030851 , 0.030127 , 0.03048 , 0.034222 , 0.030145 , 0.040166 , 0.033253 , 0.04659 , 0.042368 , 0.035164 , 0.039323 , 0.028958 , 0.039151 , 0.024246 , 0.03993 , 0.034621 , 0.042694 , 0.033588 , 0.030326 , 0.039794 , 0.035481 
 484 , 0.043217 , 0.036485 , 0.038572 , 0.045032 , 0.048317 , 0.030034 , 0.039171 , 0.036294 , 0.041221 , 0.040314 , 0.035977 , 0.034752 , 0.04887 , 0.0335 , 0.031013 , 0.030279 , 0.030641 , 0.03438 , 0.030297 , 0.04035 , 0.033418 , 0.04682 , 0.042591 , 0.035342 , 0.039488 , 0.029072 , 0.039298 , 0.024317 , 0.040096 , 0.034743 , 0.042827 , 0.033726 , 0.030469 , 0.03996 , 0.035632 
 485 , 0.043388 , 0.036666 , 0.0388 , 0.045241 , 0.04853 , 0.030161 , 0.039345 , 0.036466 , 0.04139 , 0.040517 , 0.036184 , 0.03493 , 0.049093 , 0.033631 , 0.031169 , 0.030424 , 0.030797 , 0.034531 , 0.030461 , 0.040536 , 0.033577 , 0.047049 , 0.042825 , 0.035521 , 0.039663 , 0.029189 , 0.039454 , 0.024383 , 0.040263 , 0.034867 , 0.042961 , 0.033867 , 0.030606 , 0.040127 , 0.035784 
 486 , 0.04355 , 0.036847 , 0.039021 , 0.045442 , 0.048744 , 0.030289 , 0.039512 , 0.036638 , 0.041559 , 0.040722 , 0.036392 , 0.035119 , 0.049308 , 0.033773 , 0.031326 , 0.030571 , 0.030962 , 0.034691 , 0.030616 , 0.040731 , 0.033745 , 0.04728 , 0.043068 , 0.035701 , 0.03983 , 0.029307 , 0.039603 , 0.024458 , 0.04044 , 0.034991 , 0.043096 , 0.034009 , 0.030753 , 0.040303 , 0.035946 
 487 , 0.043731 , 0.037045 , 0.039243 , 0.045684 , 0.048982 , 0.030441 , 0.039679 , 0.036827 , 0.041732 , 0.040915 , 0.036582 , 0.035319 , 0.049545 , 0.03392 , 0.031495 , 0.030732 , 0.031131 , 0.034856 , 0.030777 , 0.040924 , 0.03392 , 0.047519 , 0.043304 , 0.0359 , 0.040016 , 0.029433 , 0.039788 , 0.024563 , 0.040633 , 0.035146 , 0.043249 , 0.034156 , 0.030922 , 0.040488 , 0.036109 
 488 , 0.043913 , 0.037241 , 0.039456 , 0.045919 , 0.049214 , 0.030597 , 0.039846 , 0.037024 , 0.041898 , 0.041108 , 0.036769 , 0.035526 , 0.049794 , 0.034083 , 0.031659 , 0.030888 , 0.031296 , 0.035018 , 0.030924 , 0.041117 , 0.034101 , 0.047752 , 0.043532 , 0.036098 , 0.040209 , 0.029563 , 0.039992 , 0.024679 , 0.040854 , 0.035317 , 0.043414 , 0.034301 , 0.031097 , 0.040681 , 0.03627 
 489 , 0.044103 , 0.037438 , 0.039669 , 0.046162 , 0.049454 , 0.030763 , 0.040004 , 0.037211 , 0.042072 , 0.041301 , 0.036948 , 0.035733 , 0.050044 , 0.034245 , 0.031824 , 0.031044 , 0.031452 , 0.035179 , 0.03108 , 0.04131 , 0.034282 , 0.047985 , 0.043759 , 0.036295 , 0.040394 , 0.029693 , 0.040195 , 0.024795 , 0.041065 , 0.035488 , 0.043577 , 0.034454 , 0.031271 , 0.040875 , 0.036431 
 490 , 0.044318 , 0.03764 , 0.039902 , 0.046408 , 0.049692 , 0.030927 , 0.040192 , 0.037414 , 0.042264 , 0.041504 , 0.037143 , 0.035939 , 0.050299 , 0.034419 , 0.031994 , 0.031216 , 0.031641 , 0.035351 , 0.031252 , 0.041513 , 0.034482 , 0.048245 , 0.04401 , 0.0365 , 0.040599 , 0.029841 , 0.0404 , 0.024919 , 0.041296 , 0.035659 , 0.043757 , 0.034618 , 0.031451 , 0.041088 , 0.036609 
 491 , 0.044603 , 0.037862 , 0.040172 , 0.046696 , 0.049936 , 0.031095 , 0.040434 , 0.037628 , 0.0425 , 0.041742 , 0.037357 , 0.036184 , 0.050567 , 0.034614 , 0.032177 , 0.031411 , 0.031871 , 0.035561 , 0.031492 , 0.04176 , 0.034749 , 0.048555 , 0.044314 , 0.036734 , 0.040822 , 0.030048 , 0.040632 , 0.025049 , 0.041544 , 0.03585 , 0.043971 , 0.034812 , 0.031654 , 0.041363 , 0.036825 
 492 , 0.044879 , 0.038075 , 0.040442 , 0.046985 , 0.05017 , 0.031263 , 0.040667 , 0.03785 , 0.042737 , 0.041972 , 0.037572 , 0.03642 , 0.050827 , 0.0348 , 0.032361 , 0.031596 , 0.0321 , 0.035772 , 0.031731 , 0.042008 , 0.035007 , 0.048865 , 0.044618 , 0.036969 , 0.041045 , 0.030246 , 0.040856 , 0.025171 , 0.041792 , 0.036033 , 0.044186 , 0.035007 , 0.031848 , 0.04163 , 0.037032 
 493 , 0.045155 , 0.038289 , 0.040703 , 0.047264 , 0.050406 , 0.031432 , 0.040892 , 0.038064 , 0.042974 , 0.042202 , 0.037777 , 0.036646 , 0.051079 , 0.034986 , 0.032536 , 0.031782 , 0.03232 , 0.035982 , 0.031961 , 0.042247 , 0.035264 , 0.049167 , 0.044913 , 0.037194 , 0.041269 , 0.030435 , 0.041071 , 0.025301 , 0.042032 , 0.036224 , 0.044392 , 0.035192 , 0.032042 , 0.041897 , 0.03723 
 494 , 0.045431 , 0.038588 , 0.040997 , 0.047563 , 0.050698 , 0.031664 , 0.041176 , 0.038346 , 0.043219 , 0.042484 , 0.03805 , 0.036913 , 0.051387 , 0.035256 , 0.032774 , 0.032022 , 0.032586 , 0.036223 , 0.032246 , 0.042511 , 0.035569 , 0.049515 , 0.045261 , 0.037522 , 0.04157 , 0.030669 , 0.041373 , 0.025501 , 0.04235 , 0.036456 , 0.044643 , 0.035462 , 0.032309 , 0.042153 , 0.037504 
 495 , 0.045699 , 0.038882 , 0.041295 , 0.047861 , 0.050997 , 0.031896 , 0.041455 , 0.038623 , 0.043457 , 0.04276 , 0.038328 , 0.037185 , 0.051703 , 0.035523 , 0.033021 , 0.032253 , 0.032852 , 0.036461 , 0.032539 , 0.042769 , 0.03588 , 0.049863 , 0.045601 , 0.037846 , 0.041866 , 0.030904 , 0.041679 , 0.025704 , 0.042671 , 0.036693 , 0.044895 , 0.035729 , 0.032575 , 0.042411 , 0.037783 
 496 , 0.045976 , 0.039185 , 0.041583 , 0.04816 , 0.051288 , 0.032127 , 0.041725 , 0.038891 , 0.043704 , 0.043035 , 0.038606 , 0.037448 , 0.052018 , 0.03579 , 0.033259 , 0.032484 , 0.033107 , 0.036699 , 0.032813 , 0.043026 , 0.036191 , 0.050209 , 0.045949 , 0.038169 , 0.042171 , 0.031129 , 0.041975 , 0.025907 , 0.042982 , 0.036922 , 0.045138 , 0.035995 , 0.03284 , 0.042661 , 0.038054 
 497 , 0.04627 , 0.039501 , 0.041911 , 0.048484 , 0.051606 , 0.032394 , 0.042009 , 0.039207 , 0.043993 , 0.043352 , 0.038941 , 0.037758 , 0.052354 , 0.036059 , 0.033524 , 0.03275 , 0.033408 , 0.036993 , 0.03315 , 0.043352 , 0.036539 , 0.050601 , 0.046323 , 0.038523 , 0.042472 , 0.031425 , 0.042312 , 0.02615 , 0.043326 , 0.037171 , 0.045442 , 0.036263 , 0.03315 , 0.042952 , 0.038354 
 498 , 0.046589 , 0.03983 , 0.04226 , 0.048825 , 0.051956 , 0.032689 , 0.042296 , 0.039546 , 0.044318 , 0.043697 , 0.039315 , 0.038118 , 0.052728 , 0.036343 , 0.033806 , 0.033052 , 0.033735 , 0.037319 , 0.033514 , 0.043724 , 0.036911 , 0.051025 , 0.046731 , 0.038916 , 0.042793 , 0.031757 , 0.042668 , 0.026408 , 0.04368 , 0.037417 , 0.045773 , 0.036539 , 0.033487 , 0.043263 , 0.038676 
 499 , 0.046898 , 0.040148 , 0.042616 , 0.049163 , 0.052313 , 0.032982 , 0.04259 , 0.039883 , 0.044642 , 0.044041 , 0.039679 , 0.038467 , 0.053091 , 0.036627 , 0.034088 , 0.033345 , 0.034061 , 0.037653 , 0.033884 , 0.044103 , 0.03729 , 0.051455 , 0.047137 , 0.039299 , 0.043103 , 0.032088 , 0.043023 , 0.026674 , 0.044032 , 0.037671 , 0.046111 , 0.036813 , 0.033822 , 0.043581 , 0.038989 
 500 , 0.047231 , 0.04051 , 0.042989 , 0.049524 , 0.052673 , 0.033287 , 0.0429 , 0.040246 , 0.044973 , 0.044417 , 0.040078 , 0.038834 , 0.053476 , 0.036947 , 0.034389 , 0.033648 , 0.034416 , 0.037997 , 0.034266 , 0.044488 , 0.037697 , 0.051897 , 0.047575 , 0.039716 , 0.043438 , 0.03244 , 0.043403 , 0.026963 , 0.044417 , 0.037935 , 0.046473 , 0.037115 , 0.034186 , 0.043915 , 0.039328 
 501 , 0.04761 , 0.040955 , 0.04346 , 0.04994 , 0.053053 , 0.033657 , 0.043302 , 0.040708 , 0.045368 , 0.044876 , 0.040541 , 0.039258 , 0.053906 , 0.037367 , 0.034721 , 0.034009 , 0.034844 , 0.038387 , 0.034721 , 0.044894 , 0.03822 , 0.052393 , 0.048076 , 0.040216 , 0.043882 , 0.032857 , 0.043865 , 0.027309 , 0.044902 , 0.038273 , 0.046898 , 0.037517 , 0.034642 , 0.044322 , 0.039724 
 502 , 0.047989 , 0.041397 , 0.043922 , 0.050346 , 0.053432 , 0.034026 , 0.043694 , 0.041161 , 0.045762 , 0.045342 , 0.041003 , 0.039671 , 0.054334 , 0.037795 , 0.035051 , 0.034368 , 0.035271 , 0.038768 , 0.035174 , 0.045298 , 0.038733 , 0.052888 , 0.048585 , 0.040714 , 0.044316 , 0.033281 , 0.044334 , 0.027654 , 0.045377 , 0.03861 , 0.047331 , 0.037926 , 0.035086 , 0.044728 , 0.040126 
 503 , 0.048356 , 0.041838 , 0.044389 , 0.050759 , 0.053809 , 0.034393 , 0.044092 , 0.041619 , 0.046154 , 0.045796 , 0.041462 , 0.040082 , 0.054761 , 0.038212 , 0.03538 , 0.034725 , 0.035695 , 0.039155 , 0.035616 , 0.0457 , 0.039243 , 0.053381 , 0.049082 , 0.041209 , 0.044748 , 0.033694 , 0.044791 , 0.027988 , 0.045849 , 0.038946 , 0.047754 , 0.038325 , 0.035529 , 0.045132 , 0.040518 
 504 , 0.048873 , 0.042426 , 0.04494 , 0.051326 , 0.054327 , 0.034884 , 0.044636 , 0.042209 , 0.046663 , 0.046376 , 0.042052 , 0.040626 , 0.055354 , 0.038781 , 0.035832 , 0.035197 , 0.036267 , 0.039738 , 0.036233 , 0.046263 , 0.039965 , 0.054031 , 0.049734 , 0.041852 , 0.045315 , 0.034301 , 0.045436 , 0.028534 , 0.04648 , 0.039399 , 0.048368 , 0.038868 , 0.036137 , 0.045689 , 0.041104 
 505 , 0.049408 , 0.04303 , 0.045491 , 0.051912 , 0.054867 , 0.035379 , 0.045197 , 0.042823 , 0.04719 , 0.046964 , 0.042641 , 0.041167 , 0.055959 , 0.039374 , 0.036289 , 0.035683 , 0.036852 , 0.040344 , 0.036852 , 0.046834 , 0.0407 , 0.054694 , 0.050396 , 0.042511 , 0.045899 , 0.034937 , 0.046107 , 0.029088 , 0.047129 , 0.039868 , 0.048992 , 0.039426 , 0.036748 , 0.046254 , 0.041713 
 506 , 0.049924 , 0.043623 , 0.046039 , 0.052487 , 0.055396 , 0.035863 , 0.045746 , 0.043416 , 0.047697 , 0.047541 , 0.043226 , 0.041707 , 0.056552 , 0.039954 , 0.036735 , 0.036157 , 0.037434 , 0.040947 , 0.037469 , 0.047403 , 0.04143 , 0.055344 , 0.051054 , 0.043157 , 0.046471 , 0.035561 , 0.046756 , 0.02964 , 0.047757 , 0.040326 , 0.049604 , 0.039972 , 0.037348 , 0.046816 , 0.042311 
 507 , 0.050511 , 0.044267 , 0.046623 , 0.053082 , 0.055963 , 0.036406 , 0.046339 , 0.044086 , 0.048257 , 0.048163 , 0.043888 , 0.042297 , 0.057185 , 0.040594 , 0.037231 , 0.036681 , 0.038074 , 0.041601 , 0.038152 , 0.048025 , 0.042211 , 0.056041 , 0.05174 , 0.043854 , 0.047079 , 0.036251 , 0.047466 , 0.030239 , 0.048464 , 0.040792 , 0.05027 , 0.040577 , 0.038023 , 0.047406 , 0.042942 
 508 , 0.051166 , 0.044961 , 0.047241 , 0.053694 , 0.056548 , 0.036982 , 0.046958 , 0.044824 , 0.048843 , 0.048826 , 0.044627 , 0.042938 , 0.057825 , 0.041284 , 0.037762 , 0.037256 , 0.038773 , 0.042295 , 0.038884 , 0.048706 , 0.043024 , 0.056762 , 0.05246 , 0.044601 , 0.047712 , 0.037007 , 0.048218 , 0.030871 , 0.04922 , 0.041275 , 0.050969 , 0.041224 , 0.038773 , 0.04802 , 0.043607 
 509 , 0.051801 , 0.045643 , 0.047846 , 0.054295 , 0.05713 , 0.037546 , 0.047564 , 0.045557 , 0.049426 , 0.049478 , 0.045344 , 0.043567 , 0.058471 , 0.04197 , 0.038289 , 0.037819 , 0.039459 , 0.042986 , 0.039613 , 0.049375 , 0.043823 , 0.05748 , 0.053167 , 0.045327 , 0.048342 , 0.037742 , 0.048965 , 0.031507 , 0.049981 , 0.041739 , 0.051664 , 0.041859 , 0.039502 , 0.048623 , 0.044268 
 510 , 0.052455 , 0.046346 , 0.048485 , 0.054917 , 0.05772 , 0.038133 , 0.048195 , 0.046304 , 0.050018 , 0.050155 , 0.046091 , 0.044216 , 0.059126 , 0.042674 , 0.038832 , 0.038398 , 0.04017 , 0.043705 , 0.040357 , 0.050052 , 0.044659 , 0.058206 , 0.053886 , 0.046082 , 0.048987 , 0.038517 , 0.049737 , 0.032161 , 0.050751 , 0.042231 , 0.052387 , 0.042513 , 0.040263 , 0.049243 , 0.044949 
 511 , 0.053185 , 0.047241 , 0.049282 , 0.055634 , 0.058398 , 0.038855 , 0.049001 , 0.04719 , 0.050702 , 0.050999 , 0.047011 , 0.044978 , 0.05992 , 0.043558 , 0.039459 , 0.039102 , 0.041007 , 0.044604 , 0.041279 , 0.050829 , 0.045718 , 0.059061 , 0.054741 , 0.047019 , 0.049758 , 0.039476 , 0.050659 , 0.033013 , 0.05168 , 0.042844 , 0.053296 , 0.043312 , 0.041194 , 0.050013 , 0.045837 
 512 , 0.053924 , 0.04812 , 0.050072 , 0.05636 , 0.059075 , 0.039576 , 0.049801 , 0.048078 , 0.051387 , 0.051846 , 0.047917 , 0.045745 , 0.060713 , 0.044429 , 0.040085 , 0.039805 , 0.04185 , 0.045499 , 0.042198 , 0.051599 , 0.046771 , 0.059915 , 0.055588 , 0.047942 , 0.05053 , 0.040433 , 0.051583 , 0.033857 , 0.052601 , 0.043462 , 0.054204 , 0.044107 , 0.042121 , 0.050776 , 0.046712 
 513 , 0.054652 , 0.049005 , 0.050868 , 0.057074 , 0.059758 , 0.040284 , 0.050605 , 0.048954 , 0.05207 , 0.05268 , 0.048819 , 0.046507 , 0.061502 , 0.045305 , 0.040708 , 0.040513 , 0.04268 , 0.046397 , 0.043104 , 0.052366 , 0.047828 , 0.060765 , 0.05643 , 0.04887 , 0.051299 , 0.041385 , 0.052502 , 0.034696 , 0.053518 , 0.044069 , 0.055109 , 0.044907 , 0.043044 , 0.051545 , 0.047591 
 514 , 0.05551 , 0.050038 , 0.051755 , 0.057921 , 0.060526 , 0.041123 , 0.05151 , 0.05003 , 0.052863 , 0.053675 , 0.049911 , 0.047416 , 0.062395 , 0.046359 , 0.04147 , 0.041343 , 0.043694 , 0.047518 , 0.044185 , 0.053269 , 0.049074 , 0.061702 , 0.057414 , 0.049928 , 0.052203 , 0.042519 , 0.053574 , 0.035727 , 0.054597 , 0.044743 , 0.056196 , 0.045877 , 0.044151 , 0.05244 , 0.048609 
 515 , 0.056381 , 0.051107 , 0.05267 , 0.058789 , 0.061316 , 0.041996 , 0.052434 , 0.051141 , 0.053676 , 0.054699 , 0.051031 , 0.048369 , 0.063294 , 0.047439 , 0.042267 , 0.042207 , 0.044743 , 0.04869 , 0.045301 , 0.054192 , 0.050355 , 0.06266 , 0.058418 , 0.051022 , 0.053144 , 0.043686 , 0.054673 , 0.036798 , 0.055713 , 0.045427 , 0.057319 , 0.046898 , 0.045309 , 0.05338 , 0.049662 
 516 , 0.057258 , 0.052174 , 0.053576 , 0.059665 , 0.062105 , 0.042859 , 0.053356 , 0.05225 , 0.054488 , 0.055729 , 0.052157 , 0.049311 , 0.0642 , 0.048526 , 0.043062 , 0.04307 , 0.045781 , 0.04986 , 0.046414 , 0.055113 , 0.051642 , 0.063609 , 0.059428 , 0.052115 , 0.054083 , 0.044852 , 0.05578 , 0.037859 , 0.056819 , 0.04611 , 0.05844 , 0.047909 , 0.046465 , 0.054311 , 0.050721 
 517 , 0.058245 , 0.053323 , 0.054571 , 0.060605 , 0.062982 , 0.043791 , 0.054394 , 0.053475 , 0.05538 , 0.056838 , 0.053391 , 0.05034 , 0.065207 , 0.049725 , 0.043926 , 0.044019 , 0.046943 , 0.051157 , 0.047651 , 0.05613 , 0.053045 , 0.064659 , 0.060512 , 0.053315 , 0.05511 , 0.046126 , 0.056981 , 0.039055 , 0.058026 , 0.046876 , 0.059678 , 0.049017 , 0.047736 , 0.055338 , 0.051891 
 518 , 0.059348 , 0.054555 , 0.055659 , 0.061631 , 0.063955 , 0.044793 , 0.055558 , 0.054825 , 0.056341 , 0.058042 , 0.054749 , 0.051447 , 0.066314 , 0.05106 , 0.04486 , 0.045054 , 0.048213 , 0.05261 , 0.049038 , 0.057242 , 0.054589 , 0.065791 , 0.061673 , 0.05464 , 0.056248 , 0.047522 , 0.058295 , 0.040388 , 0.05934 , 0.047741 , 0.061033 , 0.050226 , 0.049114 , 0.056459 , 0.053199 
 519 , 0.060441 , 0.055769 , 0.056729 , 0.062638 , 0.064911 , 0.045785 , 0.056712 , 0.056156 , 0.057293 , 0.059229 , 0.056089 , 0.052554 , 0.06742 , 0.052377 , 0.045794 , 0.046088 , 0.049481 , 0.054043 , 0.050399 , 0.058345 , 0.056114 , 0.066923 , 0.062823 , 0.055946 , 0.057377 , 0.0489 , 0.059599 , 0.041711 , 0.060635 , 0.048589 , 0.062377 , 0.051417 , 0.050474 , 0.057571 , 0.054498 
 520 , 0.061533 , 0.056992 , 0.057808 , 0.063652 , 0.065873 , 0.046783 , 0.057867 , 0.057488 , 0.058245 , 0.060415 , 0.057429 , 0.053653 , 0.068513 , 0.053695 , 0.046715 , 0.047119 , 0.050744 , 0.055487 , 0.05177 , 0.059448 , 0.057631 , 0.068051 , 0.063964 , 0.057253 , 0.058497 , 0.050281 , 0.060894 , 0.043032 , 0.061928 , 0.04944 , 0.063711 , 0.052611 , 0.051845 , 0.058682 , 0.055789 
 521 , 0.062656 , 0.058313 , 0.058951 , 0.064781 , 0.066864 , 0.047846 , 0.059119 , 0.058901 , 0.05927 , 0.061681 , 0.058842 , 0.054835 , 0.069686 , 0.055104 , 0.047729 , 0.048241 , 0.052105 , 0.057086 , 0.053231 , 0.060614 , 0.059262 , 0.06925 , 0.06515 , 0.058607 , 0.059665 , 0.051761 , 0.062261 , 0.044461 , 0.063302 , 0.050299 , 0.065108 , 0.053878 , 0.053298 , 0.059867 , 0.057179 
 522 , 0.063756 , 0.059599 , 0.060078 , 0.065888 , 0.067845 , 0.048902 , 0.060347 , 0.060279 , 0.060271 , 0.062916 , 0.060221 , 0.055997 , 0.070842 , 0.056484 , 0.048717 , 0.04933 , 0.053436 , 0.058659 , 0.05467 , 0.061757 , 0.060859 , 0.070423 , 0.066317 , 0.059935 , 0.060808 , 0.053218 , 0.063604 , 0.045862 , 0.064646 , 0.051152 , 0.066476 , 0.055132 , 0.054729 , 0.061027 , 0.058541 
 523 , 0.06483 , 0.060868 , 0.061179 , 0.066979 , 0.0688 , 0.049932 , 0.061557 , 0.061641 , 0.061254 , 0.064133 , 0.061573 , 0.057133 , 0.071973 , 0.057838 , 0.049688 , 0.05041 , 0.054741 , 0.060197 , 0.056076 , 0.062874 , 0.062429 , 0.071578 , 0.067457 , 0.061246 , 0.061926 , 0.05464 , 0.064922 , 0.047229 , 0.065963 , 0.051988 , 0.067818 , 0.056353 , 0.056135 , 0.062161 , 0.05987 
 524 , 0.065945 , 0.062168 , 0.062327 , 0.068077 , 0.06979 , 0.050961 , 0.062764 , 0.063032 , 0.062226 , 0.065383 , 0.062974 , 0.058281 , 0.073114 , 0.059238 , 0.050676 , 0.051507 , 0.05609 , 0.061807 , 0.057492 , 0.064023 , 0.064006 , 0.072702 , 0.068614 , 0.062554 , 0.063083 , 0.056082 , 0.066247 , 0.048628 , 0.067288 , 0.052842 , 0.069219 , 0.057601 , 0.057576 , 0.063334 , 0.061244 
 525 , 0.067055 , 0.063452 , 0.063477 , 0.069154 , 0.070767 , 0.051971 , 0.063964 , 0.064418 , 0.063183 , 0.066618 , 0.064376 , 0.059412 , 0.074244 , 0.060621 , 0.05166 , 0.052601 , 0.057438 , 0.063418 , 0.058891 , 0.065165 , 0.065568 , 0.073807 , 0.069759 , 0.063855 , 0.064241 , 0.057505 , 0.067567 , 0.050005 , 0.0686 , 0.053684 , 0.070633 , 0.058832 , 0.059 , 0.06451 , 0.062612 
 526 , 0.06814 , 0.06472 , 0.064594 , 0.070215 , 0.071728 , 0.052964 , 0.065131 , 0.065778 , 0.064123 , 0.067837 , 0.065745 , 0.060518 , 0.075349 , 0.06198 , 0.052619 , 0.05367 , 0.058754 , 0.065005 , 0.060258 , 0.066283 , 0.067098 , 0.074887 , 0.070887 , 0.065123 , 0.065383 , 0.058913 , 0.068854 , 0.051359 , 0.069896 , 0.054518 , 0.072022 , 0.060048 , 0.060401 , 0.065661 , 0.063955 
 527 , 0.069195 , 0.065932 , 0.06568 , 0.071255 , 0.072659 , 0.053925 , 0.066277 , 0.067101 , 0.065041 , 0.069018 , 0.067067 , 0.06161 , 0.076426 , 0.0633 , 0.053555 , 0.054707 , 0.060029 , 0.066538 , 0.061602 , 0.067362 , 0.068589 , 0.07593 , 0.071978 , 0.066361 , 0.066479 , 0.060265 , 0.070103 , 0.052672 , 0.071137 , 0.05532 , 0.073357 , 0.061232 , 0.06177 , 0.066781 , 0.065251 
 528 , 0.070223 , 0.067092 , 0.066722 , 0.072268 , 0.073547 , 0.054839 , 0.067387 , 0.068388 , 0.065923 , 0.070156 , 0.06833 , 0.062666 , 0.077453 , 0.064568 , 0.05446 , 0.055706 , 0.06126 , 0.068027 , 0.062918 , 0.068397 , 0.070038 , 0.076931 , 0.073026 , 0.067538 , 0.06753 , 0.061563 , 0.071284 , 0.05393 , 0.072327 , 0.056084 , 0.074599 , 0.062363 , 0.063103 , 0.067858 , 0.06652 
 529 , 0.071227 , 0.068228 , 0.06774 , 0.073265 , 0.074428 , 0.055728 , 0.068473 , 0.069652 , 0.06678 , 0.071269 , 0.069568 , 0.063697 , 0.078463 , 0.065819 , 0.055349 , 0.05668 , 0.062467 , 0.069483 , 0.064202 , 0.069424 , 0.071463 , 0.077915 , 0.074057 , 0.0687 , 0.068557 , 0.062837 , 0.072448 , 0.055172 , 0.073493 , 0.056832 , 0.075826 , 0.063469 , 0.064413 , 0.068919 , 0.067765 
 530 , 0.072218 , 0.069343 , 0.068744 , 0.074241 , 0.075286 , 0.056612 , 0.069545 , 0.070894 , 0.067631 , 0.072361 , 0.070784 , 0.064714 , 0.07946 , 0.067041 , 0.056225 , 0.057641 , 0.063652 , 0.070911 , 0.065465 , 0.070422 , 0.072867 , 0.078878 , 0.075067 , 0.06984 , 0.06957 , 0.064082 , 0.073592 , 0.056385 , 0.074637 , 0.057573 , 0.077023 , 0.064563 , 0.065701 , 0.069958 , 0.06898 
 531 , 0.073135 , 0.0704 , 0.069666 , 0.075204 , 0.076124 , 0.057441 , 0.070594 , 0.072021 , 0.06845 , 0.073363 , 0.07192 , 0.065656 , 0.080446 , 0.068163 , 0.057019 , 0.058539 , 0.064744 , 0.07224 , 0.06666 , 0.071396 , 0.074132 , 0.079788 , 0.076048 , 0.070932 , 0.070493 , 0.065191 , 0.074638 , 0.057483 , 0.075702 , 0.058277 , 0.078133 , 0.065588 , 0.066863 , 0.070983 , 0.07013 
