JUL8MAT00029.spu,JUL8MAT00028.spu,JUL8MAT00027.spu,JUL8MAT00026.spu,
Wavelength,JUL8MAT00031.spu,JUL8MAT00032.spu,JUL8MAT00033.spu,JUL8MAT00034.spu,JUL8MAT00035.spu,JUL8MAT00036.spu,JUL8MAT00037.spu,JUL8MAT00038.spu,JUL8MAT00039.spu,JUL8MAT00040.spu,JUL8MAT00041.spu,JUL8MAT00042.spu,JUL8MAT00043.spu,JUL8MAT00044.spu,JUL8MAT00045.spu
  (nm),7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2
  time  ,3:09 PM",3:18 PM",3:27 PM",3:37 PM",3:44 PM",5:02 PM",5:14 PM",6:48 PM",6:56 PM",8:53 PM",9:33 PM",9:41 PM",9:50 PM",9:59 PM",0:07 PM"
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,
 915 , 0.472891 , 0.432264 , 0.354329 , 0.434377 , 0.33385 , 0.442484 , 0.425568 , 0.228746 , 0.416806 , 0.428423 , 0.336877 , 0.338705 , 0.319504 , 0.36433 , 0.367536 
 916 , 0.473166 , 0.432375 , 0.353491 , 0.434814 , 0.334401 , 0.442934 , 0.426085 , 0.228539 , 0.417289 , 0.42869 , 0.336694 , 0.338935 , 0.319646 , 0.364792 , 0.368086 
 917 , 0.473242 , 0.432928 , 0.352261 , 0.435957 , 0.334635 , 0.443694 , 0.426685 , 0.228538 , 0.417852 , 0.428977 , 0.337398 , 0.339676 , 0.31936 , 0.364382 , 0.36838 
 918 , 0.474054 , 0.433464 , 0.353659 , 0.436614 , 0.334305 , 0.444617 , 0.427063 , 0.228579 , 0.418496 , 0.429177 , 0.338087 , 0.339981 , 0.319025 , 0.364134 , 0.368474 
 919 , 0.474879 , 0.434012 , 0.355097 , 0.437284 , 0.333971 , 0.445552 , 0.427453 , 0.228616 , 0.419152 , 0.429382 , 0.33878 , 0.34029 , 0.318679 , 0.363877 , 0.368566 
 920 , 0.475484 , 0.433642 , 0.356387 , 0.437092 , 0.333647 , 0.445743 , 0.427625 , 0.228188 , 0.419628 , 0.429384 , 0.338727 , 0.339765 , 0.318036 , 0.363799 , 0.368017 
 921 , 0.475815 , 0.433053 , 0.356614 , 0.43724 , 0.333438 , 0.445702 , 0.428135 , 0.22763 , 0.420073 , 0.429307 , 0.338593 , 0.339325 , 0.317822 , 0.363748 , 0.36767 
 922 , 0.476072 , 0.432457 , 0.356481 , 0.437602 , 0.333255 , 0.445645 , 0.428799 , 0.227048 , 0.420532 , 0.429227 , 0.338508 , 0.338976 , 0.317773 , 0.363668 , 0.367449 
 923 , 0.475633 , 0.431874 , 0.356442 , 0.43758 , 0.333028 , 0.445377 , 0.429011 , 0.226426 , 0.420429 , 0.428784 , 0.337798 , 0.338087 , 0.317701 , 0.363318 , 0.367275 
 924 , 0.474351 , 0.431685 , 0.356902 , 0.437166 , 0.33284 , 0.444871 , 0.428466 , 0.225764 , 0.419493 , 0.428389 , 0.336619 , 0.336871 , 0.317386 , 0.362599 , 0.367275 
 925 , 0.472959 , 0.431981 , 0.357935 , 0.436782 , 0.332748 , 0.44434 , 0.427574 , 0.225072 , 0.418275 , 0.428613 , 0.335709 , 0.335997 , 0.316775 , 0.361802 , 0.367445 
 926 , 0.471494 , 0.432082 , 0.358746 , 0.436192 , 0.332517 , 0.443852 , 0.426653 , 0.224302 , 0.416973 , 0.428679 , 0.334783 , 0.335214 , 0.315932 , 0.360787 , 0.36743 
 927 , 0.470183 , 0.431013 , 0.357767 , 0.434568 , 0.331557 , 0.443765 , 0.42591 , 0.223422 , 0.415835 , 0.427623 , 0.33404 , 0.335105 , 0.314149 , 0.358983 , 0.366352 
 928 , 0.468307 , 0.429352 , 0.355352 , 0.431842 , 0.32998 , 0.443283 , 0.424739 , 0.22213 , 0.41461 , 0.424862 , 0.33229 , 0.333941 , 0.312175 , 0.356865 , 0.36462 
 929 , 0.466053 , 0.427353 , 0.35247 , 0.428586 , 0.328109 , 0.442713 , 0.423356 , 0.220587 , 0.413153 , 0.421569 , 0.330195 , 0.332544 , 0.30981 , 0.35433 , 0.36255 
 930 , 0.462795 , 0.425886 , 0.349243 , 0.425293 , 0.326606 , 0.440519 , 0.421415 , 0.219664 , 0.411389 , 0.418699 , 0.327574 , 0.330052 , 0.307668 , 0.352566 , 0.360258 
 931 , 0.460625 , 0.424045 , 0.345813 , 0.421929 , 0.32545 , 0.438341 , 0.419457 , 0.21896 , 0.409279 , 0.416202 , 0.324819 , 0.327393 , 0.30545 , 0.350909 , 0.357919 
 932 , 0.458339 , 0.421752 , 0.341735 , 0.417951 , 0.324169 , 0.435861 , 0.417198 , 0.218172 , 0.406744 , 0.413345 , 0.321544 , 0.324242 , 0.302809 , 0.348958 , 0.355164 
 933 , 0.457655 , 0.419338 , 0.339298 , 0.416224 , 0.322967 , 0.43394 , 0.414761 , 0.217106 , 0.404349 , 0.411569 , 0.319368 , 0.32236 , 0.301009 , 0.347188 , 0.352915 
 934 , 0.456355 , 0.416704 , 0.339244 , 0.416222 , 0.321762 , 0.432658 , 0.412721 , 0.21568 , 0.402319 , 0.41067 , 0.318156 , 0.321134 , 0.299711 , 0.345431 , 0.350307 
 935 , 0.45255 , 0.413464 , 0.339867 , 0.415684 , 0.320293 , 0.431253 , 0.410943 , 0.213956 , 0.400256 , 0.409396 , 0.316561 , 0.319075 , 0.297827 , 0.343166 , 0.34645 
 936 , 0.44941 , 0.410789 , 0.341119 , 0.414881 , 0.319038 , 0.430378 , 0.409671 , 0.211782 , 0.398474 , 0.408171 , 0.315057 , 0.317072 , 0.296067 , 0.341606 , 0.343189 
 937 , 0.449313 , 0.410543 , 0.343589 , 0.413951 , 0.318751 , 0.431229 , 0.410342 , 0.208921 , 0.398165 , 0.407345 , 0.314262 , 0.315901 , 0.29523 , 0.34244 , 0.342951 
 938 , 0.450568 , 0.410098 , 0.344474 , 0.414746 , 0.318646 , 0.431877 , 0.411652 , 0.206317 , 0.398785 , 0.406049 , 0.313454 , 0.315229 , 0.294574 , 0.342785 , 0.344736 
 939 , 0.451877 , 0.409636 , 0.345395 , 0.415566 , 0.318543 , 0.43255 , 0.413015 , 0.203606 , 0.399431 , 0.404708 , 0.312605 , 0.314524 , 0.293885 , 0.343154 , 0.3466 
 940 , 0.450822 , 0.411286 , 0.345904 , 0.417644 , 0.318497 , 0.432415 , 0.413354 , 0.203718 , 0.39887 , 0.404327 , 0.312299 , 0.315194 , 0.294092 , 0.342161 , 0.348446 
 941 , 0.448273 , 0.411816 , 0.34538 , 0.416172 , 0.318979 , 0.432465 , 0.411803 , 0.203358 , 0.396122 , 0.40474 , 0.310752 , 0.315394 , 0.293083 , 0.340512 , 0.348513 
 942 , 0.445535 , 0.412226 , 0.34474 , 0.414316 , 0.319523 , 0.432535 , 0.410038 , 0.202943 , 0.393131 , 0.405236 , 0.30905 , 0.31555 , 0.291932 , 0.338778 , 0.348395 
 943 , 0.443373 , 0.410756 , 0.342412 , 0.413045 , 0.318482 , 0.433098 , 0.40842 , 0.2021 , 0.39145 , 0.405952 , 0.308015 , 0.315372 , 0.289749 , 0.337086 , 0.34709 
 944 , 0.441951 , 0.407998 , 0.339379 , 0.41235 , 0.315961 , 0.432692 , 0.40731 , 0.201261 , 0.392635 , 0.405584 , 0.30741 , 0.314335 , 0.286883 , 0.335537 , 0.345172 
 945 , 0.44082 , 0.404956 , 0.336372 , 0.411847 , 0.312939 , 0.431467 , 0.406478 , 0.200542 , 0.395378 , 0.404407 , 0.306876 , 0.312807 , 0.28388 , 0.334055 , 0.343197 
 946 , 0.440253 , 0.402235 , 0.334684 , 0.410523 , 0.310705 , 0.429231 , 0.405358 , 0.199727 , 0.397784 , 0.403001 , 0.305303 , 0.310428 , 0.281959 , 0.333211 , 0.341473 
 947 , 0.440504 , 0.400062 , 0.335579 , 0.408588 , 0.310073 , 0.426114 , 0.404138 , 0.198897 , 0.398734 , 0.401501 , 0.302296 , 0.30674 , 0.282332 , 0.333581 , 0.340437 
 948 , 0.440374 , 0.397824 , 0.337329 , 0.408333 , 0.310054 , 0.424697 , 0.403732 , 0.198378 , 0.397739 , 0.40062 , 0.299829 , 0.303151 , 0.283841 , 0.334302 , 0.339966 
 949 , 0.440281 , 0.395841 , 0.339221 , 0.408231 , 0.310099 , 0.42351 , 0.403249 , 0.197957 , 0.396594 , 0.399773 , 0.297636 , 0.299942 , 0.285344 , 0.334847 , 0.339644 
 950 , 0.440567 , 0.396809 , 0.342763 , 0.410065 , 0.310847 , 0.425059 , 0.401956 , 0.198813 , 0.393768 , 0.39931 , 0.298926 , 0.300927 , 0.286677 , 0.333338 , 0.341144 
 951 , 0.439337 , 0.398532 , 0.345622 , 0.40992 , 0.310372 , 0.425948 , 0.400151 , 0.198753 , 0.391008 , 0.40002 , 0.299294 , 0.30275 , 0.286596 , 0.331173 , 0.341903 
 952 , 0.438102 , 0.400236 , 0.348433 , 0.409755 , 0.309889 , 0.426812 , 0.398359 , 0.198686 , 0.388281 , 0.400736 , 0.299645 , 0.304556 , 0.286499 , 0.329032 , 0.34264 
 953 , 0.437762 , 0.400772 , 0.347495 , 0.408385 , 0.308172 , 0.427758 , 0.398204 , 0.19789 , 0.38795 , 0.400018 , 0.300684 , 0.305021 , 0.284947 , 0.328344 , 0.341827 
 954 , 0.438495 , 0.400213 , 0.34369 , 0.405773 , 0.307399 , 0.427839 , 0.398366 , 0.197647 , 0.389144 , 0.397737 , 0.301759 , 0.304936 , 0.283086 , 0.328442 , 0.340284 
 955 , 0.43957 , 0.39933 , 0.339212 , 0.402848 , 0.307191 , 0.427524 , 0.398457 , 0.197728 , 0.390697 , 0.394997 , 0.302753 , 0.304769 , 0.281294 , 0.328716 , 0.338641 
 956 , 0.439248 , 0.39918 , 0.336391 , 0.401664 , 0.30709 , 0.426246 , 0.398846 , 0.199148 , 0.392365 , 0.39418 , 0.30323 , 0.304803 , 0.281125 , 0.329543 , 0.337649 
 957 , 0.437531 , 0.400156 , 0.336144 , 0.402718 , 0.3069 , 0.424635 , 0.39958 , 0.201682 , 0.394142 , 0.395645 , 0.302906 , 0.305044 , 0.282996 , 0.330869 , 0.337589 
 958 , 0.435877 , 0.401732 , 0.337431 , 0.404568 , 0.30641 , 0.424098 , 0.400382 , 0.203784 , 0.395868 , 0.397657 , 0.302132 , 0.305283 , 0.285499 , 0.332059 , 0.338014 
 959 , 0.435143 , 0.40302 , 0.338799 , 0.406442 , 0.306223 , 0.424057 , 0.401158 , 0.205473 , 0.397506 , 0.399597 , 0.301358 , 0.305593 , 0.287827 , 0.33301 , 0.338779 
 960 , 0.438006 , 0.403288 , 0.340697 , 0.408613 , 0.307167 , 0.426079 , 0.402029 , 0.205709 , 0.399021 , 0.401422 , 0.300656 , 0.306143 , 0.289629 , 0.333064 , 0.341056 
 961 , 0.44024 , 0.403372 , 0.342723 , 0.410849 , 0.307446 , 0.428226 , 0.403765 , 0.20621 , 0.400786 , 0.402704 , 0.30211 , 0.305619 , 0.290639 , 0.332771 , 0.343345 
 962 , 0.442358 , 0.403457 , 0.344657 , 0.412975 , 0.307713 , 0.430271 , 0.405414 , 0.206694 , 0.402465 , 0.403923 , 0.303502 , 0.305138 , 0.291599 , 0.332491 , 0.345531 
 963 , 0.444314 , 0.404822 , 0.346481 , 0.413331 , 0.308336 , 0.431944 , 0.405886 , 0.20663 , 0.402899 , 0.403798 , 0.305434 , 0.305355 , 0.291994 , 0.332805 , 0.346744 
 964 , 0.44654 , 0.405038 , 0.347069 , 0.413048 , 0.309983 , 0.432872 , 0.405399 , 0.205887 , 0.401884 , 0.404059 , 0.305548 , 0.306638 , 0.292077 , 0.332843 , 0.347174 
 965 , 0.448752 , 0.404908 , 0.347313 , 0.412665 , 0.311831 , 0.433574 , 0.404724 , 0.20501 , 0.400579 , 0.404461 , 0.305173 , 0.308134 , 0.292087 , 0.332786 , 0.347412 
 966 , 0.449062 , 0.405422 , 0.347549 , 0.413258 , 0.312943 , 0.434518 , 0.404124 , 0.20494 , 0.399634 , 0.405151 , 0.3053 , 0.309897 , 0.291776 , 0.331965 , 0.347152 
 967 , 0.447663 , 0.40682 , 0.347848 , 0.41434 , 0.313133 , 0.435854 , 0.403623 , 0.205705 , 0.39978 , 0.405755 , 0.306173 , 0.311854 , 0.29124 , 0.331469 , 0.346929 
 968 , 0.44574 , 0.40869 , 0.348198 , 0.415248 , 0.312814 , 0.437403 , 0.403191 , 0.206808 , 0.400872 , 0.406064 , 0.307482 , 0.313781 , 0.290686 , 0.331856 , 0.347079 
 969 , 0.44446 , 0.409683 , 0.348254 , 0.415845 , 0.312398 , 0.438579 , 0.403233 , 0.207765 , 0.402121 , 0.406508 , 0.30856 , 0.315084 , 0.290274 , 0.332613 , 0.347142 
 970 , 0.445124 , 0.408709 , 0.347708 , 0.416075 , 0.311883 , 0.438878 , 0.404416 , 0.208492 , 0.40367 , 0.407197 , 0.309109 , 0.314881 , 0.290302 , 0.334028 , 0.346881 
 971 , 0.448555 , 0.407585 , 0.347409 , 0.417778 , 0.312105 , 0.438742 , 0.405868 , 0.209337 , 0.404707 , 0.407469 , 0.309309 , 0.313904 , 0.290924 , 0.334283 , 0.346092 
 972 , 0.452 , 0.406473 , 0.347134 , 0.419498 , 0.312337 , 0.438608 , 0.407288 , 0.210174 , 0.405726 , 0.407743 , 0.309491 , 0.312941 , 0.291543 , 0.334543 , 0.345327 
 973 , 0.45429 , 0.40583 , 0.348406 , 0.421967 , 0.313241 , 0.438337 , 0.406745 , 0.210061 , 0.405331 , 0.407873 , 0.308075 , 0.312093 , 0.292703 , 0.334953 , 0.346028 
 974 , 0.453577 , 0.405569 , 0.349977 , 0.422917 , 0.312839 , 0.438346 , 0.40602 , 0.209185 , 0.404272 , 0.408867 , 0.307015 , 0.311542 , 0.293334 , 0.33545 , 0.347868 
 975 , 0.452399 , 0.405371 , 0.351597 , 0.423635 , 0.312235 , 0.438395 , 0.405255 , 0.208195 , 0.403109 , 0.410005 , 0.305993 , 0.311022 , 0.29389 , 0.335957 , 0.349907 
 976 , 0.452419 , 0.406438 , 0.352652 , 0.423518 , 0.311339 , 0.439424 , 0.405298 , 0.207413 , 0.402896 , 0.410184 , 0.305789 , 0.31098 , 0.293289 , 0.335464 , 0.351499 
 977 , 0.453398 , 0.408364 , 0.353419 , 0.423685 , 0.310972 , 0.440759 , 0.405568 , 0.207256 , 0.403558 , 0.410077 , 0.306104 , 0.311148 , 0.29232 , 0.334788 , 0.352451 
 978 , 0.454749 , 0.410556 , 0.354152 , 0.424344 , 0.311103 , 0.442024 , 0.405757 , 0.207508 , 0.404579 , 0.410062 , 0.306555 , 0.31134 , 0.291433 , 0.334293 , 0.353049 
 979 , 0.455277 , 0.412228 , 0.354294 , 0.425137 , 0.311414 , 0.442658 , 0.405993 , 0.207794 , 0.405479 , 0.410084 , 0.306796 , 0.311421 , 0.290559 , 0.334095 , 0.353314 
 980 , 0.454588 , 0.412875 , 0.353577 , 0.425782 , 0.31187 , 0.442578 , 0.406543 , 0.208017 , 0.406212 , 0.409851 , 0.306443 , 0.311465 , 0.289721 , 0.334418 , 0.352928 
 981 , 0.453685 , 0.412717 , 0.352724 , 0.425563 , 0.312053 , 0.442908 , 0.407841 , 0.207936 , 0.407011 , 0.408745 , 0.305262 , 0.311824 , 0.288915 , 0.335015 , 0.35209 
 982 , 0.452725 , 0.412472 , 0.351913 , 0.425431 , 0.31224 , 0.443202 , 0.409048 , 0.207951 , 0.407808 , 0.407875 , 0.304267 , 0.3123 , 0.288309 , 0.335611 , 0.351347 
 983 , 0.451386 , 0.411652 , 0.35137 , 0.425995 , 0.31248 , 0.443248 , 0.409552 , 0.208615 , 0.408525 , 0.408708 , 0.30464 , 0.313682 , 0.28919 , 0.336223 , 0.351295 
 984 , 0.451474 , 0.411082 , 0.350881 , 0.426387 , 0.312957 , 0.442197 , 0.408641 , 0.209229 , 0.408689 , 0.409592 , 0.306417 , 0.314757 , 0.290047 , 0.335813 , 0.351326 
 985 , 0.451605 , 0.410508 , 0.35039 , 0.426762 , 0.313439 , 0.441099 , 0.407681 , 0.209834 , 0.408825 , 0.410474 , 0.308256 , 0.315821 , 0.290911 , 0.335367 , 0.351359 
 986 , 0.45351 , 0.4092 , 0.351015 , 0.425605 , 0.313645 , 0.441254 , 0.407595 , 0.209362 , 0.409213 , 0.410333 , 0.308694 , 0.315932 , 0.291298 , 0.335561 , 0.35059 
 987 , 0.455714 , 0.40875 , 0.352489 , 0.425383 , 0.313659 , 0.442638 , 0.408648 , 0.208712 , 0.409897 , 0.411092 , 0.308873 , 0.316035 , 0.29155 , 0.336287 , 0.350592 
 988 , 0.457901 , 0.408804 , 0.354288 , 0.42579 , 0.313606 , 0.444525 , 0.410194 , 0.20807 , 0.41072 , 0.412428 , 0.309071 , 0.316225 , 0.291781 , 0.337227 , 0.351055 
 989 , 0.45969 , 0.410431 , 0.356391 , 0.426378 , 0.313773 , 0.446098 , 0.411081 , 0.207809 , 0.411148 , 0.413583 , 0.309147 , 0.316309 , 0.291544 , 0.337348 , 0.352151 
 990 , 0.460724 , 0.412395 , 0.358368 , 0.426648 , 0.314062 , 0.447074 , 0.411006 , 0.20781 , 0.411162 , 0.414251 , 0.308588 , 0.316311 , 0.290812 , 0.336736 , 0.353388 
 991 , 0.461087 , 0.412584 , 0.359674 , 0.426115 , 0.314233 , 0.447481 , 0.410259 , 0.207691 , 0.411063 , 0.414348 , 0.307103 , 0.316369 , 0.289928 , 0.336058 , 0.353929 
 992 , 0.461376 , 0.412357 , 0.360308 , 0.425799 , 0.314247 , 0.447948 , 0.409637 , 0.20765 , 0.41125 , 0.4147 , 0.305923 , 0.316589 , 0.288735 , 0.335269 , 0.354131 
 993 , 0.461383 , 0.411022 , 0.358902 , 0.426168 , 0.313756 , 0.448558 , 0.409412 , 0.207892 , 0.412341 , 0.415771 , 0.305814 , 0.317233 , 0.286671 , 0.334185 , 0.353274 
 994 , 0.460272 , 0.411511 , 0.358314 , 0.425975 , 0.313443 , 0.448468 , 0.408945 , 0.208771 , 0.413166 , 0.415691 , 0.306596 , 0.316954 , 0.284866 , 0.333437 , 0.352223 
 995 , 0.459128 , 0.412026 , 0.357699 , 0.42577 , 0.313131 , 0.448377 , 0.408454 , 0.209693 , 0.414021 , 0.415612 , 0.307409 , 0.316663 , 0.283002 , 0.332665 , 0.351134 
 996 , 0.456132 , 0.410545 , 0.356854 , 0.424493 , 0.312796 , 0.445959 , 0.40865 , 0.209783 , 0.413707 , 0.414475 , 0.3065 , 0.314313 , 0.283423 , 0.333655 , 0.350665 
 997 , 0.455111 , 0.408358 , 0.354882 , 0.422957 , 0.311926 , 0.443332 , 0.408944 , 0.209093 , 0.412774 , 0.413225 , 0.30533 , 0.311684 , 0.284202 , 0.333667 , 0.34982 
 998 , 0.4547 , 0.405926 , 0.352505 , 0.421311 , 0.310862 , 0.440597 , 0.409263 , 0.20815 , 0.41164 , 0.411916 , 0.304073 , 0.308928 , 0.285082 , 0.333339 , 0.348818 
 999 , 0.455157 , 0.404464 , 0.351189 , 0.419741 , 0.31016 , 0.439156 , 0.408877 , 0.206963 , 0.409843 , 0.410594 , 0.303769 , 0.307055 , 0.28593 , 0.331875 , 0.348185 
 1000 , 0.455616 , 0.404303 , 0.351275 , 0.419797 , 0.30994 , 0.439479 , 0.40823 , 0.20574 , 0.408083 , 0.410482 , 0.304492 , 0.306697 , 0.28678 , 0.330849 , 0.348742 
 1001 , 0.45554 , 0.405069 , 0.352347 , 0.421725 , 0.310053 , 0.44108 , 0.407694 , 0.20461 , 0.406736 , 0.411819 , 0.305827 , 0.307569 , 0.287684 , 0.331029 , 0.350505 
 1002 , 0.455961 , 0.405979 , 0.352732 , 0.423168 , 0.310043 , 0.44284 , 0.407424 , 0.203327 , 0.406073 , 0.412483 , 0.307259 , 0.308598 , 0.287213 , 0.330959 , 0.351695 
 1003 , 0.457045 , 0.40694 , 0.351669 , 0.423298 , 0.309898 , 0.444682 , 0.407722 , 0.201836 , 0.406726 , 0.411617 , 0.308381 , 0.309657 , 0.284264 , 0.330266 , 0.351476 
 1004 , 0.45701 , 0.406905 , 0.349659 , 0.421649 , 0.310196 , 0.445913 , 0.408268 , 0.2005 , 0.407587 , 0.409424 , 0.307383 , 0.309642 , 0.281282 , 0.328795 , 0.349572 
 1005 , 0.456712 , 0.406858 , 0.347603 , 0.420151 , 0.310468 , 0.447071 , 0.40878 , 0.199196 , 0.408386 , 0.407312 , 0.306108 , 0.309513 , 0.278433 , 0.327406 , 0.347596 
 1006 , 0.453293 , 0.406609 , 0.346146 , 0.421417 , 0.310348 , 0.446613 , 0.408509 , 0.199087 , 0.408044 , 0.407393 , 0.302093 , 0.308029 , 0.278904 , 0.327735 , 0.345701 
 1007 , 0.452326 , 0.404912 , 0.344617 , 0.421986 , 0.308905 , 0.444373 , 0.40748 , 0.198994 , 0.406697 , 0.407506 , 0.29991 , 0.306351 , 0.278784 , 0.327351 , 0.344206 
 1008 , 0.451712 , 0.402922 , 0.343012 , 0.42247 , 0.307201 , 0.441773 , 0.406279 , 0.198905 , 0.405147 , 0.40763 , 0.297937 , 0.304578 , 0.278567 , 0.326842 , 0.342721 
 1009 , 0.451939 , 0.40105 , 0.340218 , 0.422574 , 0.305241 , 0.440033 , 0.405261 , 0.198882 , 0.403529 , 0.407892 , 0.29754 , 0.302557 , 0.278369 , 0.326058 , 0.342102 
 1010 , 0.451337 , 0.399201 , 0.337944 , 0.423083 , 0.304176 , 0.439165 , 0.404372 , 0.198867 , 0.403064 , 0.407641 , 0.29734 , 0.300286 , 0.278392 , 0.325772 , 0.34163 
 1011 , 0.449896 , 0.39731 , 0.336266 , 0.424002 , 0.303817 , 0.438771 , 0.403522 , 0.198856 , 0.403496 , 0.406975 , 0.296957 , 0.297829 , 0.278584 , 0.325934 , 0.341092 
 1012 , 0.449428 , 0.393894 , 0.33601 , 0.423426 , 0.30391 , 0.438578 , 0.40244 , 0.197435 , 0.403661 , 0.405165 , 0.295892 , 0.296202 , 0.277546 , 0.325715 , 0.340649 
 1013 , 0.450479 , 0.389894 , 0.336867 , 0.421252 , 0.304321 , 0.438862 , 0.401715 , 0.194287 , 0.403088 , 0.402969 , 0.294011 , 0.29578 , 0.275517 , 0.325006 , 0.340794 
 1014 , 0.452816 , 0.388427 , 0.336599 , 0.419025 , 0.304321 , 0.439838 , 0.402522 , 0.190478 , 0.401259 , 0.402873 , 0.291839 , 0.296189 , 0.274219 , 0.324037 , 0.342179 
 1015 , 0.455053 , 0.387555 , 0.336519 , 0.417201 , 0.304183 , 0.440809 , 0.403183 , 0.187218 , 0.399507 , 0.403116 , 0.290038 , 0.296667 , 0.27302 , 0.322738 , 0.343525 
 1016 , 0.45649 , 0.389341 , 0.337217 , 0.417318 , 0.303467 , 0.441577 , 0.403121 , 0.186607 , 0.398302 , 0.404725 , 0.290012 , 0.297376 , 0.272454 , 0.320276 , 0.344475 
 1017 , 0.455173 , 0.389896 , 0.337875 , 0.417598 , 0.302665 , 0.442409 , 0.400567 , 0.187533 , 0.398959 , 0.403358 , 0.290106 , 0.297794 , 0.269581 , 0.317961 , 0.344274 
 1018 , 0.453732 , 0.390446 , 0.338567 , 0.417888 , 0.30181 , 0.443285 , 0.397821 , 0.188537 , 0.399687 , 0.401865 , 0.290205 , 0.298226 , 0.26652 , 0.315502 , 0.34403 
 1019 , 0.45162 , 0.391313 , 0.33393 , 0.41652 , 0.299905 , 0.443242 , 0.396981 , 0.18849 , 0.401453 , 0.398917 , 0.288336 , 0.297836 , 0.263517 , 0.314785 , 0.34092 
 1020 , 0.450379 , 0.391291 , 0.328785 , 0.415707 , 0.297933 , 0.441509 , 0.397004 , 0.187819 , 0.402168 , 0.395913 , 0.286434 , 0.29699 , 0.262352 , 0.313921 , 0.336745 
 1021 , 0.44955 , 0.39082 , 0.323427 , 0.415204 , 0.295892 , 0.438964 , 0.39737 , 0.186858 , 0.402358 , 0.392844 , 0.284541 , 0.295932 , 0.262021 , 0.312888 , 0.332062 
 1022 , 0.446251 , 0.38968 , 0.321516 , 0.415478 , 0.294753 , 0.434951 , 0.397144 , 0.186267 , 0.401235 , 0.390613 , 0.281335 , 0.292943 , 0.262586 , 0.311967 , 0.329583 
 1023 , 0.442232 , 0.387266 , 0.321572 , 0.414555 , 0.293935 , 0.431282 , 0.396769 , 0.18541 , 0.398827 , 0.38986 , 0.276926 , 0.288795 , 0.26288 , 0.310977 , 0.329151 
 1024 , 0.439435 , 0.383396 , 0.321318 , 0.410853 , 0.292709 , 0.42955 , 0.396759 , 0.183733 , 0.39562 , 0.390647 , 0.271786 , 0.284607 , 0.261774 , 0.309738 , 0.329783 
 1025 , 0.438079 , 0.378402 , 0.321377 , 0.40742 , 0.291233 , 0.428914 , 0.396157 , 0.181104 , 0.392465 , 0.391467 , 0.268205 , 0.282181 , 0.260453 , 0.307702 , 0.330241 
 1026 , 0.439574 , 0.372111 , 0.322301 , 0.405053 , 0.289326 , 0.430386 , 0.394432 , 0.176834 , 0.389757 , 0.392007 , 0.268064 , 0.283601 , 0.258849 , 0.304247 , 0.330297 
 1027 , 0.439204 , 0.372194 , 0.325399 , 0.406051 , 0.287256 , 0.430149 , 0.392858 , 0.173565 , 0.38868 , 0.390001 , 0.268718 , 0.286089 , 0.257899 , 0.301173 , 0.330188 
 1028 , 0.438849 , 0.372599 , 0.328489 , 0.406849 , 0.285117 , 0.429909 , 0.391266 , 0.170088 , 0.387699 , 0.387874 , 0.269319 , 0.288536 , 0.256704 , 0.298121 , 0.329953 
 1029 , 0.439552 , 0.378692 , 0.32795 , 0.403546 , 0.283848 , 0.429817 , 0.39128 , 0.166969 , 0.389481 , 0.385748 , 0.268588 , 0.287574 , 0.252529 , 0.298799 , 0.328004 
 1030 , 0.438237 , 0.379668 , 0.325134 , 0.398053 , 0.28341 , 0.427754 , 0.389513 , 0.163609 , 0.391873 , 0.382809 , 0.265395 , 0.282939 , 0.246076 , 0.299266 , 0.324751 
 1031 , 0.436305 , 0.379256 , 0.321568 , 0.391717 , 0.283174 , 0.425084 , 0.387195 , 0.159992 , 0.394555 , 0.379533 , 0.261426 , 0.277162 , 0.238775 , 0.299692 , 0.320988 
 1032 , 0.431601 , 0.379461 , 0.315503 , 0.389587 , 0.282207 , 0.421266 , 0.383779 , 0.158179 , 0.394249 , 0.378901 , 0.256059 , 0.269743 , 0.233476 , 0.298377 , 0.316776 
 1033 , 0.426582 , 0.378949 , 0.309319 , 0.389439 , 0.280099 , 0.419232 , 0.380377 , 0.156185 , 0.392484 , 0.380438 , 0.25226 , 0.263309 , 0.230498 , 0.296302 , 0.312937 
 1034 , 0.422006 , 0.377483 , 0.303605 , 0.389981 , 0.277003 , 0.419342 , 0.37726 , 0.153408 , 0.390143 , 0.383411 , 0.250394 , 0.258184 , 0.229167 , 0.293946 , 0.30952 
 1035 , 0.417554 , 0.37052 , 0.296347 , 0.389026 , 0.273184 , 0.418769 , 0.375359 , 0.15004 , 0.388169 , 0.383114 , 0.247355 , 0.254233 , 0.227749 , 0.289827 , 0.306504 
 1036 , 0.413768 , 0.358665 , 0.28712 , 0.386186 , 0.268774 , 0.416818 , 0.374939 , 0.146114 , 0.38622 , 0.378589 , 0.242542 , 0.251758 , 0.225749 , 0.283328 , 0.303555 
