
Wavelength,MNAT_00220.spu,MNAT_00221.spu,MNAT_00222.spu,MNAT_00223.spu,MNAT_00228.spu,MNAT_00229.spu,MNAT_00230.spu,MNAT_00231.spu,MNAT_00236.spu,MNAT_00237.spu,MNAT_00238.spu,MNAT_00239.spu,MNAT_00244.spu,MNAT_00245.spu,MNAT_00246.spu,MNAT_00247.spu
  (nm),8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 
  time  ,41:41 PM,42:27 PM,42:36 PM,42:46 PM,45:53 PM,46:02 PM,46:12 PM,46:24 PM,07:12 PM,07:23 PM,07:34 PM,07:43 PM,09:28 PM,09:38 PM,09:49 PM,09:57 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,
 751 , 0.23529 , 0.23168 , 0.31822 , 0.28395 , 0.17225 , 0.24002 , 0.54011 , 0.68353 , 0.2831 , 0.28151 , 0.3914 , 0.30506 , 0.31254 , 0.33897 , 0.30181 , 0.23597 
 752 , 0.23539 , 0.23194 , 0.31833 , 0.28414 , 0.17255 , 0.23992 , 0.54062 , 0.68418 , 0.28341 , 0.28192 , 0.39223 , 0.30552 , 0.3129 , 0.33935 , 0.30208 , 0.23622 
 753 , 0.23549 , 0.23222 , 0.31844 , 0.28434 , 0.17288 , 0.23981 , 0.54116 , 0.68486 , 0.28373 , 0.28236 , 0.3931 , 0.30601 , 0.31328 , 0.33975 , 0.30236 , 0.23649 
 754 , 0.23352 , 0.23051 , 0.31584 , 0.28209 , 0.1717 , 0.23777 , 0.5369 , 0.67958 , 0.28155 , 0.28026 , 0.39063 , 0.30374 , 0.31067 , 0.33684 , 0.29991 , 0.23474 
 755 , 0.23112 , 0.22851 , 0.31289 , 0.27947 , 0.17027 , 0.2356 , 0.53165 , 0.67316 , 0.27891 , 0.27763 , 0.38774 , 0.30088 , 0.30721 , 0.33288 , 0.29684 , 0.23269 
 756 , 0.22974 , 0.22756 , 0.3114 , 0.27816 , 0.16966 , 0.23452 , 0.52882 , 0.66981 , 0.27756 , 0.27628 , 0.38675 , 0.29942 , 0.30514 , 0.33041 , 0.29513 , 0.23174 
 757 , 0.22843 , 0.22674 , 0.31005 , 0.27697 , 0.16914 , 0.23357 , 0.52616 , 0.66671 , 0.27633 , 0.27505 , 0.38601 , 0.29808 , 0.30311 , 0.32796 , 0.29352 , 0.23091 
 758 , 0.22831 , 0.22734 , 0.3104 , 0.27714 , 0.16948 , 0.23404 , 0.52581 , 0.66668 , 0.2765 , 0.27515 , 0.3873 , 0.29824 , 0.30238 , 0.32684 , 0.29335 , 0.23125 
 759 , 0.22614 , 0.22593 , 0.30796 , 0.27479 , 0.16831 , 0.2324 , 0.52063 , 0.66062 , 0.27413 , 0.27269 , 0.38506 , 0.29563 , 0.29874 , 0.32259 , 0.29043 , 0.22947 
 760 , 0.2238 , 0.22441 , 0.30531 , 0.27225 , 0.16704 , 0.23063 , 0.51503 , 0.65407 , 0.27155 , 0.27004 , 0.38264 , 0.29281 , 0.2948 , 0.31798 , 0.28726 , 0.22754 
 761 , 0.23059 , 0.23163 , 0.31481 , 0.28085 , 0.17222 , 0.2376 , 0.53037 , 0.67369 , 0.28009 , 0.27858 , 0.3951 , 0.30222 , 0.30393 , 0.32774 , 0.29626 , 0.23476 
 762 , 0.22982 , 0.23113 , 0.31394 , 0.28029 , 0.17163 , 0.23657 , 0.52833 , 0.67105 , 0.27916 , 0.27775 , 0.39401 , 0.3015 , 0.30312 , 0.32686 , 0.29538 , 0.23399 
 763 , 0.22907 , 0.23064 , 0.31309 , 0.27974 , 0.17105 , 0.23555 , 0.52632 , 0.66844 , 0.27824 , 0.27694 , 0.39294 , 0.30078 , 0.30232 , 0.32598 , 0.29451 , 0.23322 
 764 , 0.23224 , 0.23383 , 0.31747 , 0.2839 , 0.17333 , 0.23832 , 0.53345 , 0.6773 , 0.28211 , 0.28094 , 0.39833 , 0.30532 , 0.30723 , 0.33152 , 0.29893 , 0.23646 
 765 , 0.23522 , 0.23646 , 0.32139 , 0.28773 , 0.17536 , 0.24058 , 0.54022 , 0.68562 , 0.28571 , 0.28474 , 0.40296 , 0.30965 , 0.31244 , 0.33769 , 0.30333 , 0.23945 
 766 , 0.23607 , 0.23698 , 0.3224 , 0.28894 , 0.17581 , 0.24071 , 0.54208 , 0.68772 , 0.28669 , 0.28594 , 0.40394 , 0.31113 , 0.3147 , 0.34064 , 0.30491 , 0.24024 
 767 , 0.23671 , 0.23733 , 0.32312 , 0.28986 , 0.17613 , 0.24069 , 0.54342 , 0.68918 , 0.28743 , 0.28688 , 0.4046 , 0.31229 , 0.31656 , 0.34308 , 0.30616 , 0.24082 
 768 , 0.23659 , 0.23715 , 0.3228 , 0.28968 , 0.17596 , 0.24014 , 0.54272 , 0.68799 , 0.28723 , 0.2869 , 0.40407 , 0.31232 , 0.31696 , 0.34368 , 0.30622 , 0.24061 
 769 , 0.23719 , 0.23769 , 0.32347 , 0.2904 , 0.17632 , 0.24037 , 0.54373 , 0.68895 , 0.28786 , 0.28773 , 0.40472 , 0.31324 , 0.31827 , 0.34524 , 0.30714 , 0.24109 
 770 , 0.23776 , 0.23821 , 0.3241 , 0.29109 , 0.17667 , 0.24058 , 0.54469 , 0.68986 , 0.28845 , 0.28852 , 0.40533 , 0.3141 , 0.31949 , 0.34672 , 0.30801 , 0.24155 
 771 , 0.23522 , 0.23572 , 0.32057 , 0.28805 , 0.17472 , 0.23784 , 0.53837 , 0.68171 , 0.28524 , 0.28536 , 0.40072 , 0.31073 , 0.31611 , 0.34307 , 0.3046 , 0.2389 
 772 , 0.23503 , 0.2356 , 0.32025 , 0.28788 , 0.17453 , 0.23749 , 0.53728 , 0.68025 , 0.28488 , 0.28499 , 0.40009 , 0.31038 , 0.31572 , 0.34267 , 0.30419 , 0.23864 
 773 , 0.23483 , 0.23547 , 0.31995 , 0.28771 , 0.17434 , 0.23715 , 0.53621 , 0.67882 , 0.28453 , 0.28463 , 0.39949 , 0.31005 , 0.31534 , 0.34227 , 0.30378 , 0.23838 
 774 , 0.23345 , 0.23421 , 0.31806 , 0.2861 , 0.17329 , 0.23565 , 0.53254 , 0.67418 , 0.28273 , 0.28286 , 0.397 , 0.30818 , 0.31337 , 0.34009 , 0.30186 , 0.23694 
 775 , 0.23239 , 0.23333 , 0.31665 , 0.28489 , 0.17251 , 0.23454 , 0.52978 , 0.67072 , 0.28142 , 0.28163 , 0.39536 , 0.3069 , 0.31194 , 0.33844 , 0.30046 , 0.23595 
 776 , 0.2319 , 0.23304 , 0.31603 , 0.2844 , 0.17216 , 0.23401 , 0.52836 , 0.66896 , 0.28085 , 0.28114 , 0.39475 , 0.30643 , 0.31134 , 0.33769 , 0.29984 , 0.23557 
 777 , 0.23125 , 0.2326 , 0.3152 , 0.28371 , 0.17169 , 0.23333 , 0.52658 , 0.66674 , 0.28007 , 0.28044 , 0.39386 , 0.30572 , 0.31051 , 0.33673 , 0.29902 , 0.23503 
 778 , 0.2302 , 0.23176 , 0.31392 , 0.2825 , 0.1709 , 0.23221 , 0.52388 , 0.66331 , 0.27875 , 0.27915 , 0.39211 , 0.30438 , 0.3091 , 0.3353 , 0.29761 , 0.23403 
 779 , 0.22987 , 0.23165 , 0.31362 , 0.28219 , 0.17064 , 0.23182 , 0.52281 , 0.66196 , 0.27829 , 0.27872 , 0.39156 , 0.30399 , 0.30865 , 0.3349 , 0.29715 , 0.23376 
 780 , 0.22953 , 0.23153 , 0.31332 , 0.28187 , 0.17038 , 0.23142 , 0.52173 , 0.66061 , 0.27783 , 0.27828 , 0.391 , 0.3036 , 0.3082 , 0.33451 , 0.29668 , 0.23349 
 781 , 0.22876 , 0.23081 , 0.31233 , 0.28106 , 0.16973 , 0.23051 , 0.5196 , 0.65797 , 0.27678 , 0.27723 , 0.38965 , 0.30265 , 0.30722 , 0.33349 , 0.2957 , 0.23271 
 782 , 0.22868 , 0.23077 , 0.31227 , 0.2811 , 0.16958 , 0.23028 , 0.519 , 0.65731 , 0.27656 , 0.27703 , 0.38951 , 0.30257 , 0.3072 , 0.3335 , 0.29564 , 0.23262 
 783 , 0.2286 , 0.23072 , 0.31221 , 0.28113 , 0.16943 , 0.23005 , 0.5184 , 0.65664 , 0.27635 , 0.27683 , 0.38937 , 0.30249 , 0.30717 , 0.33352 , 0.29557 , 0.23253 
 784 , 0.22826 , 0.23049 , 0.31186 , 0.28085 , 0.1691 , 0.2296 , 0.51726 , 0.65527 , 0.27586 , 0.27635 , 0.38879 , 0.30208 , 0.3068 , 0.33315 , 0.29515 , 0.23222 
 785 , 0.22812 , 0.23053 , 0.31184 , 0.28083 , 0.1689 , 0.22939 , 0.51662 , 0.6545 , 0.27562 , 0.27613 , 0.38853 , 0.30197 , 0.30669 , 0.33304 , 0.29496 , 0.23214 
 786 , 0.22812 , 0.23071 , 0.31202 , 0.28098 , 0.16881 , 0.22933 , 0.5163 , 0.65411 , 0.27554 , 0.27608 , 0.3885 , 0.30206 , 0.30676 , 0.33313 , 0.29495 , 0.23221 
 787 , 0.22811 , 0.23087 , 0.31216 , 0.28112 , 0.16871 , 0.22923 , 0.51592 , 0.65367 , 0.27542 , 0.276 , 0.38844 , 0.30213 , 0.3068 , 0.33319 , 0.29492 , 0.23225 
 788 , 0.22807 , 0.23095 , 0.31216 , 0.28121 , 0.16856 , 0.22902 , 0.51538 , 0.65306 , 0.27516 , 0.27581 , 0.38827 , 0.30212 , 0.30674 , 0.33313 , 0.29485 , 0.23215 
 789 , 0.22805 , 0.23107 , 0.3122 , 0.28132 , 0.16844 , 0.22882 , 0.51488 , 0.65252 , 0.27494 , 0.27564 , 0.38811 , 0.30214 , 0.30671 , 0.33311 , 0.29483 , 0.23207 
 790 , 0.22803 , 0.23118 , 0.31224 , 0.28143 , 0.16832 , 0.22863 , 0.51438 , 0.65197 , 0.27471 , 0.27546 , 0.38796 , 0.30215 , 0.30669 , 0.33308 , 0.2948 , 0.23199 
 791 , 0.22811 , 0.23137 , 0.31245 , 0.28181 , 0.16834 , 0.22864 , 0.5143 , 0.65191 , 0.27474 , 0.27549 , 0.38808 , 0.30242 , 0.30702 , 0.33336 , 0.29496 , 0.23212 
 792 , 0.22806 , 0.23141 , 0.3125 , 0.28205 , 0.16825 , 0.22853 , 0.51396 , 0.65152 , 0.27458 , 0.27537 , 0.38796 , 0.30254 , 0.30716 , 0.33343 , 0.29493 , 0.23212 
 793 , 0.228 , 0.23145 , 0.31254 , 0.2823 , 0.16816 , 0.22842 , 0.51361 , 0.65112 , 0.27442 , 0.27524 , 0.38784 , 0.30265 , 0.30731 , 0.3335 , 0.2949 , 0.23211 
 794 , 0.22808 , 0.23166 , 0.31277 , 0.28261 , 0.16814 , 0.22839 , 0.51348 , 0.65098 , 0.27437 , 0.27525 , 0.38792 , 0.30286 , 0.30755 , 0.33373 , 0.295 , 0.23219 
 795 , 0.22805 , 0.23176 , 0.31285 , 0.2827 , 0.16802 , 0.22821 , 0.513 , 0.65038 , 0.27417 , 0.27509 , 0.38777 , 0.30284 , 0.30754 , 0.33381 , 0.29491 , 0.2321 
 796 , 0.22795 , 0.23179 , 0.31285 , 0.28271 , 0.16785 , 0.22796 , 0.51237 , 0.64958 , 0.27389 , 0.27484 , 0.3875 , 0.30272 , 0.30742 , 0.3338 , 0.29473 , 0.23195 
 797 , 0.22785 , 0.23179 , 0.31281 , 0.2827 , 0.16766 , 0.2277 , 0.5117 , 0.64873 , 0.27359 , 0.27456 , 0.3872 , 0.30258 , 0.30726 , 0.33377 , 0.29452 , 0.23179 
 798 , 0.22773 , 0.23171 , 0.31268 , 0.28266 , 0.16742 , 0.22739 , 0.51096 , 0.64782 , 0.27318 , 0.27417 , 0.38676 , 0.30234 , 0.30698 , 0.33361 , 0.29421 , 0.23163 
 799 , 0.22764 , 0.23166 , 0.31255 , 0.28265 , 0.16719 , 0.2271 , 0.51027 , 0.64698 , 0.27275 , 0.27375 , 0.38627 , 0.30209 , 0.30675 , 0.33341 , 0.29389 , 0.23144 
 800 , 0.22754 , 0.23161 , 0.31242 , 0.28265 , 0.16696 , 0.2268 , 0.50957 , 0.64612 , 0.27231 , 0.27332 , 0.38578 , 0.30184 , 0.30652 , 0.33321 , 0.29356 , 0.23126 
 801 , 0.22719 , 0.23134 , 0.31209 , 0.28237 , 0.16665 , 0.22638 , 0.50844 , 0.64476 , 0.27169 , 0.27273 , 0.38494 , 0.30136 , 0.30614 , 0.33282 , 0.29305 , 0.23081 
 802 , 0.2269 , 0.23109 , 0.31189 , 0.28214 , 0.16639 , 0.22603 , 0.50743 , 0.64355 , 0.27122 , 0.27228 , 0.38435 , 0.30105 , 0.30587 , 0.33264 , 0.2927 , 0.23048 
 803 , 0.22661 , 0.23085 , 0.31169 , 0.2819 , 0.16612 , 0.22568 , 0.5064 , 0.64231 , 0.27074 , 0.27183 , 0.38374 , 0.30073 , 0.3056 , 0.33246 , 0.29234 , 0.23015 
 804 , 0.22583 , 0.23014 , 0.31073 , 0.28102 , 0.16543 , 0.22475 , 0.50424 , 0.63969 , 0.26961 , 0.27068 , 0.38223 , 0.29967 , 0.30458 , 0.33141 , 0.29127 , 0.22926 
 805 , 0.22526 , 0.22968 , 0.31002 , 0.2804 , 0.16485 , 0.22395 , 0.50251 , 0.63769 , 0.26875 , 0.2698 , 0.38111 , 0.29892 , 0.30388 , 0.33064 , 0.29049 , 0.22863 
 806 , 0.22481 , 0.22935 , 0.30946 , 0.27993 , 0.16435 , 0.22326 , 0.50103 , 0.63602 , 0.26804 , 0.26908 , 0.38021 , 0.29834 , 0.30336 , 0.33008 , 0.28988 , 0.22813 
 807 , 0.22396 , 0.22863 , 0.30838 , 0.27901 , 0.16358 , 0.22221 , 0.49873 , 0.63328 , 0.26684 , 0.26789 , 0.37868 , 0.29723 , 0.30227 , 0.32889 , 0.28875 , 0.22724 
 808 , 0.22269 , 0.22751 , 0.3068 , 0.2777 , 0.16259 , 0.22088 , 0.49569 , 0.62951 , 0.26513 , 0.26623 , 0.37661 , 0.2956 , 0.30056 , 0.32704 , 0.28712 , 0.22596 
 809 , 0.22197 , 0.22697 , 0.30599 , 0.27709 , 0.16201 , 0.22011 , 0.49391 , 0.62729 , 0.2641 , 0.26525 , 0.37552 , 0.29475 , 0.29965 , 0.32602 , 0.28624 , 0.22526 
 810 , 0.22123 , 0.2264 , 0.30515 , 0.27646 , 0.1614 , 0.21931 , 0.49205 , 0.62499 , 0.26303 , 0.26423 , 0.37439 , 0.29386 , 0.2987 , 0.32497 , 0.28533 , 0.22453 
 811 , 0.22017 , 0.22562 , 0.304 , 0.27538 , 0.16061 , 0.21835 , 0.48957 , 0.62198 , 0.26166 , 0.26285 , 0.37287 , 0.29257 , 0.29732 , 0.32338 , 0.28401 , 0.22356 
 812 , 0.21927 , 0.22505 , 0.30308 , 0.27447 , 0.15994 , 0.21757 , 0.48743 , 0.61948 , 0.26048 , 0.26169 , 0.37164 , 0.29151 , 0.29614 , 0.32205 , 0.28292 , 0.22277 
 813 , 0.21833 , 0.22445 , 0.30213 , 0.27353 , 0.15924 , 0.21675 , 0.48519 , 0.61687 , 0.25926 , 0.26048 , 0.37035 , 0.29041 , 0.2949 , 0.32067 , 0.28178 , 0.22194 
 814 , 0.21852 , 0.22483 , 0.30255 , 0.27389 , 0.15925 , 0.21689 , 0.48522 , 0.61707 , 0.25933 , 0.26056 , 0.37084 , 0.29074 , 0.29512 , 0.32093 , 0.28198 , 0.22216 
 815 , 0.21818 , 0.22456 , 0.30214 , 0.2736 , 0.15879 , 0.21639 , 0.48394 , 0.61556 , 0.25866 , 0.25988 , 0.37022 , 0.29021 , 0.29453 , 0.32028 , 0.28133 , 0.22172 
 816 , 0.2176 , 0.22404 , 0.3014 , 0.27303 , 0.15815 , 0.21565 , 0.4821 , 0.61336 , 0.25766 , 0.25889 , 0.36917 , 0.28934 , 0.29359 , 0.31924 , 0.28034 , 0.22102 
 817 , 0.21777 , 0.22429 , 0.30169 , 0.27341 , 0.15808 , 0.21564 , 0.48197 , 0.61329 , 0.25762 , 0.25884 , 0.36938 , 0.28951 , 0.29377 , 0.31942 , 0.28044 , 0.22114 
 818 , 0.21844 , 0.22504 , 0.30268 , 0.27442 , 0.15848 , 0.21615 , 0.48317 , 0.61477 , 0.25827 , 0.25952 , 0.37042 , 0.29046 , 0.2948 , 0.32061 , 0.28142 , 0.22187 
 819 , 0.2182 , 0.22486 , 0.3024 , 0.27426 , 0.15823 , 0.21576 , 0.48238 , 0.61368 , 0.25781 , 0.25908 , 0.36987 , 0.29017 , 0.29454 , 0.32043 , 0.28119 , 0.22163 
 820 , 0.21799 , 0.22469 , 0.30217 , 0.27414 , 0.15799 , 0.2154 , 0.48163 , 0.61265 , 0.25738 , 0.25866 , 0.36936 , 0.28991 , 0.29431 , 0.3203 , 0.281 , 0.22143 
 821 , 0.21895 , 0.22575 , 0.30364 , 0.27533 , 0.15865 , 0.21617 , 0.48333 , 0.61473 , 0.25835 , 0.25973 , 0.37078 , 0.2912 , 0.29573 , 0.32197 , 0.28232 , 0.22236 
 822 , 0.219 , 0.22587 , 0.30386 , 0.27541 , 0.15865 , 0.21607 , 0.48308 , 0.61434 , 0.25824 , 0.25969 , 0.37061 , 0.29123 , 0.29588 , 0.32223 , 0.28239 , 0.22235 
 823 , 0.21904 , 0.22599 , 0.30409 , 0.27549 , 0.15866 , 0.21597 , 0.48282 , 0.61395 , 0.25813 , 0.25966 , 0.37045 , 0.29125 , 0.29603 , 0.32249 , 0.28246 , 0.22234 
 824 , 0.21941 , 0.2264 , 0.30456 , 0.27601 , 0.15879 , 0.21615 , 0.4831 , 0.61429 , 0.25832 , 0.25987 , 0.37077 , 0.2916 , 0.29647 , 0.32303 , 0.28277 , 0.22262 
 825 , 0.21971 , 0.22672 , 0.30485 , 0.27643 , 0.15884 , 0.21623 , 0.48312 , 0.61435 , 0.25837 , 0.25991 , 0.37095 , 0.29181 , 0.29677 , 0.3234 , 0.28296 , 0.22281 
 826 , 0.22 , 0.22702 , 0.30509 , 0.27682 , 0.15888 , 0.21627 , 0.48307 , 0.61433 , 0.25839 , 0.25992 , 0.37109 , 0.29198 , 0.29703 , 0.32372 , 0.28312 , 0.22297 
 827 , 0.22035 , 0.2274 , 0.30551 , 0.27732 , 0.15904 , 0.21643 , 0.4833 , 0.61462 , 0.25857 , 0.26008 , 0.37146 , 0.29236 , 0.29749 , 0.32423 , 0.28343 , 0.22324 
 828 , 0.22074 , 0.2278 , 0.30606 , 0.27791 , 0.15931 , 0.21668 , 0.48376 , 0.61518 , 0.25888 , 0.26037 , 0.372 , 0.2929 , 0.2981 , 0.32488 , 0.28384 , 0.22358 
 829 , 0.22105 , 0.22812 , 0.30653 , 0.27843 , 0.15952 , 0.21688 , 0.48406 , 0.61558 , 0.2591 , 0.2606 , 0.3724 , 0.29335 , 0.2986 , 0.32541 , 0.28415 , 0.22384 
 830 , 0.22141 , 0.22848 , 0.30704 , 0.27898 , 0.15976 , 0.21711 , 0.48444 , 0.61608 , 0.25937 , 0.26086 , 0.37285 , 0.29383 , 0.29914 , 0.32599 , 0.28451 , 0.22414 
 831 , 0.22225 , 0.22931 , 0.30814 , 0.27995 , 0.16024 , 0.2177 , 0.48558 , 0.61749 , 0.26009 , 0.26161 , 0.37381 , 0.29471 , 0.30009 , 0.32714 , 0.28541 , 0.22483 
 832 , 0.22297 , 0.23004 , 0.30908 , 0.28078 , 0.16065 , 0.21815 , 0.48649 , 0.61852 , 0.26066 , 0.26221 , 0.37458 , 0.29545 , 0.30089 , 0.32811 , 0.28614 , 0.2254 
 833 , 0.2237 , 0.23078 , 0.31003 , 0.2816 , 0.16105 , 0.21861 , 0.4874 , 0.61955 , 0.26123 , 0.2628 , 0.37535 , 0.29619 , 0.30169 , 0.32907 , 0.28688 , 0.22598 
 834 , 0.2243 , 0.23132 , 0.31073 , 0.28234 , 0.16137 , 0.21894 , 0.48808 , 0.62027 , 0.26164 , 0.26325 , 0.37591 , 0.29677 , 0.3024 , 0.32989 , 0.28745 , 0.22647 
 835 , 0.22507 , 0.23199 , 0.31163 , 0.28331 , 0.16181 , 0.21943 , 0.48918 , 0.62148 , 0.26226 , 0.26393 , 0.37676 , 0.29759 , 0.30336 , 0.33098 , 0.28823 , 0.22715 
 836 , 0.22586 , 0.23267 , 0.31256 , 0.28431 , 0.16226 , 0.21995 , 0.49033 , 0.62275 , 0.2629 , 0.26463 , 0.37764 , 0.29843 , 0.30436 , 0.33211 , 0.28904 , 0.22786 
 837 , 0.22628 , 0.2331 , 0.31312 , 0.28489 , 0.16252 , 0.22021 , 0.49083 , 0.62326 , 0.26318 , 0.26499 , 0.37805 , 0.29892 , 0.30492 , 0.33277 , 0.28946 , 0.22823 
 838 , 0.22663 , 0.23362 , 0.3138 , 0.28546 , 0.1628 , 0.22057 , 0.4914 , 0.62399 , 0.26348 , 0.26538 , 0.37858 , 0.2995 , 0.30553 , 0.3335 , 0.28995 , 0.22863 
 839 , 0.22724 , 0.23444 , 0.31486 , 0.28637 , 0.16327 , 0.22119 , 0.49254 , 0.62547 , 0.26408 , 0.26607 , 0.37956 , 0.30042 , 0.3065 , 0.33464 , 0.29081 , 0.22932 
 840 , 0.22776 , 0.23514 , 0.31575 , 0.28716 , 0.16367 , 0.2217 , 0.49343 , 0.62663 , 0.26454 , 0.26662 , 0.38034 , 0.30119 , 0.30731 , 0.3356 , 0.29152 , 0.22989 
 841 , 0.228 , 0.23537 , 0.31593 , 0.28749 , 0.16373 , 0.22171 , 0.49327 , 0.62649 , 0.26446 , 0.26657 , 0.38026 , 0.30129 , 0.30741 , 0.33578 , 0.29157 , 0.22994 
 842 , 0.22896 , 0.23633 , 0.31709 , 0.2887 , 0.16432 , 0.2224 , 0.49464 , 0.62825 , 0.26525 , 0.26739 , 0.38141 , 0.30236 , 0.30844 , 0.33703 , 0.29251 , 0.23072 
 843 , 0.22993 , 0.23731 , 0.31828 , 0.28993 , 0.16492 , 0.2231 , 0.49603 , 0.63004 , 0.26606 , 0.26823 , 0.38258 , 0.30346 , 0.30949 , 0.3383 , 0.29346 , 0.23151 
 844 , 0.23006 , 0.23745 , 0.31842 , 0.29022 , 0.16495 , 0.22312 , 0.49592 , 0.62984 , 0.26603 , 0.26817 , 0.38258 , 0.30352 , 0.30954 , 0.33845 , 0.29349 , 0.23157 
 845 , 0.23073 , 0.23811 , 0.31927 , 0.29117 , 0.16534 , 0.22364 , 0.49696 , 0.63105 , 0.26658 , 0.26868 , 0.38341 , 0.30423 , 0.31042 , 0.33938 , 0.29422 , 0.23215 
 846 , 0.23144 , 0.23882 , 0.32017 , 0.29219 , 0.16575 , 0.2242 , 0.49808 , 0.63237 , 0.26718 , 0.26924 , 0.38431 , 0.30499 , 0.31137 , 0.34037 , 0.29501 , 0.23277 
 847 , 0.23195 , 0.23939 , 0.32092 , 0.29285 , 0.16604 , 0.22457 , 0.49873 , 0.63312 , 0.26751 , 0.26958 , 0.38483 , 0.30546 , 0.31198 , 0.34098 , 0.2955 , 0.23317 
 848 , 0.23245 , 0.24005 , 0.32183 , 0.29346 , 0.16636 , 0.22498 , 0.49938 , 0.63397 , 0.26787 , 0.27002 , 0.38543 , 0.30601 , 0.31257 , 0.34157 , 0.296 , 0.23361 
 849 , 0.23307 , 0.24085 , 0.32294 , 0.29425 , 0.16678 , 0.22553 , 0.50031 , 0.63519 , 0.2684 , 0.27064 , 0.3863 , 0.30679 , 0.31334 , 0.34237 , 0.29669 , 0.23422 
 850 , 0.23385 , 0.24178 , 0.32421 , 0.29527 , 0.1673 , 0.22621 , 0.50155 , 0.63681 , 0.26908 , 0.2714 , 0.38741 , 0.30775 , 0.3143 , 0.34341 , 0.29756 , 0.23497 
 851 , 0.23489 , 0.24288 , 0.3256 , 0.29678 , 0.16797 , 0.22704 , 0.50335 , 0.63908 , 0.27001 , 0.27233 , 0.38894 , 0.30905 , 0.31558 , 0.34492 , 0.29873 , 0.23595 
 852 , 0.2354 , 0.24347 , 0.32623 , 0.29758 , 0.16824 , 0.22734 , 0.50399 , 0.63985 , 0.27039 , 0.27268 , 0.38962 , 0.30966 , 0.31619 , 0.34571 , 0.29926 , 0.2364 
 853 , 0.23592 , 0.24408 , 0.32688 , 0.2984 , 0.16851 , 0.22765 , 0.50465 , 0.64064 , 0.27077 , 0.27303 , 0.39032 , 0.31029 , 0.3168 , 0.34651 , 0.29981 , 0.23687 
 854 , 0.23696 , 0.24529 , 0.32848 , 0.29992 , 0.16921 , 0.22854 , 0.5069 , 0.64327 , 0.27191 , 0.27421 , 0.39205 , 0.31174 , 0.31843 , 0.34839 , 0.30124 , 0.23799 
 855 , 0.23734 , 0.24575 , 0.32921 , 0.30062 , 0.16945 , 0.22882 , 0.5078 , 0.64421 , 0.27225 , 0.27461 , 0.39267 , 0.31232 , 0.3192 , 0.34921 , 0.30183 , 0.23845 
 856 , 0.23771 , 0.24622 , 0.32996 , 0.30133 , 0.1697 , 0.22911 , 0.50871 , 0.64517 , 0.2726 , 0.27502 , 0.39331 , 0.31291 , 0.31998 , 0.35004 , 0.30243 , 0.23893 
 857 , 0.23802 , 0.24661 , 0.3305 , 0.30176 , 0.16987 , 0.22929 , 0.50918 , 0.64568 , 0.27274 , 0.2752 , 0.39366 , 0.31334 , 0.32053 , 0.35057 , 0.30281 , 0.23923 
 858 , 0.23843 , 0.2471 , 0.33107 , 0.30215 , 0.17009 , 0.22952 , 0.50957 , 0.64615 , 0.27292 , 0.27538 , 0.39402 , 0.31381 , 0.32108 , 0.35119 , 0.30319 , 0.23951 
 859 , 0.23892 , 0.24767 , 0.33173 , 0.30262 , 0.17035 , 0.22981 , 0.51008 , 0.64677 , 0.27317 , 0.27563 , 0.39447 , 0.31437 , 0.32171 , 0.35195 , 0.30365 , 0.23983 
 860 , 0.2392 , 0.24798 , 0.33209 , 0.3029 , 0.17048 , 0.22991 , 0.51014 , 0.64683 , 0.27323 , 0.27566 , 0.3946 , 0.31465 , 0.32204 , 0.35241 , 0.30387 , 0.23995 
 861 , 0.2391 , 0.24778 , 0.33191 , 0.30291 , 0.17035 , 0.22967 , 0.50944 , 0.64595 , 0.27294 , 0.2753 , 0.39417 , 0.31439 , 0.32181 , 0.35224 , 0.30363 , 0.23971 
 862 , 0.23927 , 0.24787 , 0.33216 , 0.30333 , 0.17042 , 0.22972 , 0.50942 , 0.64592 , 0.27299 , 0.27531 , 0.39423 , 0.31455 , 0.322 , 0.35246 , 0.30378 , 0.23983 
 863 , 0.23943 , 0.24796 , 0.33241 , 0.30376 , 0.17049 , 0.22977 , 0.50941 , 0.6459 , 0.27304 , 0.27532 , 0.39429 , 0.31472 , 0.32221 , 0.35269 , 0.30393 , 0.23994 
 864 , 0.23957 , 0.2483 , 0.33283 , 0.30406 , 0.1705 , 0.22988 , 0.50963 , 0.64617 , 0.27309 , 0.27544 , 0.39445 , 0.31501 , 0.32254 , 0.35304 , 0.30416 , 0.24014 
 865 , 0.23942 , 0.24835 , 0.33279 , 0.3039 , 0.17028 , 0.22965 , 0.5091 , 0.64549 , 0.27281 , 0.27519 , 0.39417 , 0.31487 , 0.32243 , 0.35301 , 0.304 , 0.23998 
 866 , 0.23926 , 0.2484 , 0.33275 , 0.30373 , 0.17006 , 0.22942 , 0.50855 , 0.6448 , 0.27251 , 0.27494 , 0.39388 , 0.31473 , 0.32231 , 0.35298 , 0.30384 , 0.23981 
