  time  ,00:11 PM,00:24 PM,00:41 PM,00:56 PM,01:52 PM,02:10 PM,02:21 PM,02:37 PM,02:51 PM,03:38 PM,03:57 PM,04:10 PM,04:19 PM,04:32 PM,04:45 PM,05:25 PM,05:38 PM,05:51 PM,06:05 PM,06:19 PM,07:05 PM,07:17 PM,07:45 PM,07:58 PM,08:13 PM,09:03 PM,09:15 PM,09:27 PM,09:38 PM,09:52 PM,10:31 PM,10:42 PM,10:56 PM,11:11 PM,11:23 PM,11:39 PM,11:49 PM,12:01 PM,12:13 PM,12:24 PM,13:02 PM,13:13 PM,13:28 PM,13:39 PM,13:50 PM,14:36 PM,14:54 PM,15:05 PM,15:18 PM,15:31 PM,17:09 PM,17:20 PM,17:30 PM,17:39 PM,17:50 PM,18:24 PM,18:36 PM,18:46 PM,18:56 PM,19:05 PM,19:43 PM,19:52 PM,20:02 PM,20:12 PM,20:22 PM,20:45 PM,21:01 PM,21:15 PM,21:29 PM,21:59 PM,22:39 PM,22:49 PM,23:00 PM,23:10 PM,23:22 PM,24:00 PM,24:09 PM,24:19 PM,24:30 PM,24:41 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 788 , 0.7028 , 0.76796 , 0.82377 , 0.66443 , 0.72954 , 0.4207 , 0.79353 , 0.25469 , 0.79002 , 0.79843 , 0.65569 , 0.75208 , 0.68525 , 0.91364 , 0.82234 , 0.96687 , 0.91694 , 0.98096 , 0.78778 , 0.60001 , 0.51211 , 0.64122 , 0.92261 , 1.01677 , 0.8753 , 0.6121 , 0.76369 , 0.52991 , 0.53651 , 0.48582 , 0.40011 , 0.59913 , 0.33227 , 0.43736 , 0.44783 , 0.67829 , 0.75919 , 1.04282 , 0.7546 , 0.74448 , 0.93059 , 0.75557 , 0.9912 , 1.00627 , 0.77428 , 0.77922 , 0.73092 , 0.77628 , 0.57187 , 0.627 , 0.77955 , 0.84707 , 0.75599 , 0.72341 , 0.66463 , 0.98243 , 1.11967 , 0.96912 , 0.90885 , 1.22726 , 0.78017 , 0.88096 , 0.8098 , 0.5339 , 0.67893 , 0.78151 , 0.73256 , 0.80666 , 0.74229 , 0.84891 , 0.85809 , 0.94195 , 0.68458 , 0.57271 , 0.72623 , 0.71496 , 0.79699 , 0.84962 , 0.91135 , 0.79358 
 789 , 0.70437 , 0.76984 , 0.82588 , 0.66602 , 0.73098 , 0.42189 , 0.79542 , 0.25538 , 0.7922 , 0.80039 , 0.65697 , 0.75343 , 0.68669 , 0.9159 , 0.82399 , 0.96895 , 0.91946 , 0.9831 , 0.78985 , 0.60158 , 0.51356 , 0.64273 , 0.92458 , 1.01861 , 0.87739 , 0.61355 , 0.76518 , 0.53107 , 0.53787 , 0.487 , 0.40121 , 0.60133 , 0.3334 , 0.43895 , 0.44924 , 0.6798 , 0.7609 , 1.04578 , 0.7564 , 0.74612 , 0.93246 , 0.75707 , 0.99338 , 1.00839 , 0.77585 , 0.78098 , 0.73273 , 0.77805 , 0.57295 , 0.62848 , 0.78133 , 0.8492 , 0.75794 , 0.72522 , 0.66628 , 0.98476 , 1.12244 , 0.97108 , 0.91082 , 1.23054 , 0.78197 , 0.88345 , 0.81219 , 0.53533 , 0.68066 , 0.78366 , 0.73455 , 0.80926 , 0.74441 , 0.85127 , 0.86001 , 0.94409 , 0.68633 , 0.57417 , 0.72804 , 0.71673 , 0.79892 , 0.85158 , 0.91346 , 0.79549 
 790 , 0.70598 , 0.77176 , 0.82804 , 0.66764 , 0.73246 , 0.42312 , 0.79735 , 0.25608 , 0.79443 , 0.8024 , 0.65829 , 0.75482 , 0.68816 , 0.91821 , 0.82569 , 0.97109 , 0.92204 , 0.98531 , 0.79197 , 0.60319 , 0.51505 , 0.64429 , 0.92659 , 1.0205 , 0.87954 , 0.61504 , 0.7667 , 0.53226 , 0.53926 , 0.48821 , 0.40233 , 0.60359 , 0.33456 , 0.44058 , 0.45068 , 0.68135 , 0.76266 , 1.04882 , 0.75825 , 0.7478 , 0.93438 , 0.7586 , 0.99561 , 1.01057 , 0.77747 , 0.78279 , 0.73458 , 0.77987 , 0.57405 , 0.62999 , 0.78315 , 0.8514 , 0.75993 , 0.72708 , 0.66797 , 0.98716 , 1.12528 , 0.9731 , 0.91283 , 1.2339 , 0.78383 , 0.88602 , 0.81464 , 0.53679 , 0.68245 , 0.78587 , 0.73658 , 0.81194 , 0.74657 , 0.85368 , 0.86199 , 0.94629 , 0.68813 , 0.57567 , 0.7299 , 0.71855 , 0.8009 , 0.8536 , 0.91562 , 0.79746 
 791 , 0.70836 , 0.77456 , 0.83122 , 0.67008 , 0.73477 , 0.42479 , 0.80018 , 0.25706 , 0.79761 , 0.80536 , 0.66049 , 0.75708 , 0.69044 , 0.92158 , 0.82838 , 0.97446 , 0.92569 , 0.98877 , 0.79498 , 0.60538 , 0.517 , 0.64658 , 0.92977 , 1.02374 , 0.88267 , 0.61718 , 0.76914 , 0.53402 , 0.54127 , 0.49001 , 0.40388 , 0.6066 , 0.33613 , 0.44272 , 0.45263 , 0.68376 , 0.7653 , 1.0531 , 0.76097 , 0.75034 , 0.93736 , 0.761 , 0.9988 , 1.01404 , 0.77995 , 0.78549 , 0.7373 , 0.78259 , 0.57577 , 0.63225 , 0.78579 , 0.85458 , 0.76281 , 0.72969 , 0.67044 , 0.99075 , 1.12935 , 0.97596 , 0.91579 , 1.23857 , 0.78656 , 0.88959 , 0.81799 , 0.5388 , 0.68502 , 0.78894 , 0.73945 , 0.81547 , 0.74959 , 0.85695 , 0.86492 , 0.94957 , 0.69066 , 0.57777 , 0.73251 , 0.7211 , 0.80369 , 0.85663 , 0.91881 , 0.80028 
 792 , 0.70968 , 0.7762 , 0.83324 , 0.67159 , 0.73619 , 0.42589 , 0.80191 , 0.25767 , 0.79967 , 0.80711 , 0.66182 , 0.75824 , 0.69174 , 0.92377 , 0.82992 , 0.97642 , 0.92823 , 0.99076 , 0.79683 , 0.60662 , 0.51833 , 0.64815 , 0.93202 , 1.02592 , 0.88479 , 0.61865 , 0.77081 , 0.53521 , 0.54271 , 0.49128 , 0.40503 , 0.60901 , 0.33734 , 0.4444 , 0.45408 , 0.68545 , 0.76714 , 1.05624 , 0.76284 , 0.75203 , 0.93928 , 0.76262 , 1.00094 , 1.01637 , 0.78152 , 0.7874 , 0.73928 , 0.78448 , 0.57684 , 0.63387 , 0.78737 , 0.85662 , 0.7646 , 0.73122 , 0.67199 , 0.99303 , 1.13182 , 0.97735 , 0.91736 , 1.24141 , 0.78816 , 0.8919 , 0.8202 , 0.54002 , 0.68658 , 0.79088 , 0.74127 , 0.81774 , 0.75145 , 0.85894 , 0.86648 , 0.95139 , 0.69211 , 0.57899 , 0.73401 , 0.72253 , 0.8052 , 0.85836 , 0.92059 , 0.80183 
 793 , 0.71103 , 0.77788 , 0.83529 , 0.67313 , 0.73764 , 0.42701 , 0.80368 , 0.25829 , 0.80178 , 0.8089 , 0.66317 , 0.75942 , 0.69307 , 0.92602 , 0.8315 , 0.97841 , 0.93082 , 0.9928 , 0.79872 , 0.60789 , 0.51968 , 0.64976 , 0.93432 , 1.02816 , 0.88695 , 0.62016 , 0.77251 , 0.53644 , 0.54418 , 0.49258 , 0.4062 , 0.61147 , 0.33858 , 0.44612 , 0.45557 , 0.68718 , 0.76903 , 1.05946 , 0.76476 , 0.75377 , 0.94125 , 0.76428 , 1.00313 , 1.01877 , 0.78313 , 0.78936 , 0.74131 , 0.78641 , 0.57795 , 0.63553 , 0.78899 , 0.8587 , 0.76643 , 0.73277 , 0.67358 , 0.99535 , 1.13435 , 0.97878 , 0.91895 , 1.24433 , 0.78979 , 0.89426 , 0.82247 , 0.54127 , 0.68817 , 0.79285 , 0.74313 , 0.82006 , 0.75335 , 0.86098 , 0.86807 , 0.95325 , 0.69359 , 0.58023 , 0.73554 , 0.72399 , 0.80675 , 0.86014 , 0.92242 , 0.80342 
 794 , 0.71283 , 0.78002 , 0.83772 , 0.67494 , 0.73949 , 0.42839 , 0.80589 , 0.25906 , 0.80427 , 0.8111 , 0.66478 , 0.761 , 0.69483 , 0.92879 , 0.83354 , 0.98088 , 0.93394 , 0.99528 , 0.80105 , 0.60952 , 0.52134 , 0.6517 , 0.93714 , 1.03082 , 0.88962 , 0.62205 , 0.77468 , 0.53798 , 0.54591 , 0.49412 , 0.40762 , 0.61427 , 0.33993 , 0.4481 , 0.45727 , 0.68923 , 0.77137 , 1.06339 , 0.7671 , 0.75596 , 0.9437 , 0.76636 , 1.00593 , 1.02158 , 0.78516 , 0.79178 , 0.74376 , 0.78878 , 0.57941 , 0.63759 , 0.79106 , 0.86124 , 0.76867 , 0.73475 , 0.67558 , 0.99808 , 1.13749 , 0.98072 , 0.92107 , 1.24788 , 0.7919 , 0.89714 , 0.82523 , 0.54282 , 0.6902 , 0.79526 , 0.74538 , 0.82285 , 0.75566 , 0.8635 , 0.87015 , 0.95569 , 0.69548 , 0.58181 , 0.73751 , 0.72589 , 0.80871 , 0.86234 , 0.92475 , 0.80545 
 795 , 0.71426 , 0.78175 , 0.83964 , 0.67627 , 0.74087 , 0.42953 , 0.8077 , 0.25968 , 0.80625 , 0.81285 , 0.66587 , 0.7622 , 0.69622 , 0.93073 , 0.83515 , 0.98288 , 0.93623 , 0.99724 , 0.80302 , 0.61085 , 0.52272 , 0.65318 , 0.93928 , 1.03264 , 0.8917 , 0.62354 , 0.77632 , 0.53913 , 0.54715 , 0.49527 , 0.40874 , 0.61659 , 0.34098 , 0.44971 , 0.45856 , 0.6907 , 0.77312 , 1.06661 , 0.76888 , 0.75766 , 0.94542 , 0.76782 , 1.00805 , 1.02348 , 0.78663 , 0.79357 , 0.74558 , 0.79053 , 0.58051 , 0.6392 , 0.7926 , 0.86323 , 0.77045 , 0.73629 , 0.67719 , 1.00006 , 1.13995 , 0.98216 , 0.92268 , 1.25072 , 0.79353 , 0.89948 , 0.8275 , 0.54403 , 0.6919 , 0.79717 , 0.74717 , 0.8252 , 0.75756 , 0.86551 , 0.87177 , 0.95762 , 0.69698 , 0.58308 , 0.73907 , 0.72737 , 0.81018 , 0.86402 , 0.92661 , 0.80705 
 796 , 0.7155 , 0.78329 , 0.84137 , 0.67743 , 0.74204 , 0.43056 , 0.80932 , 0.26023 , 0.80804 , 0.8144 , 0.66677 , 0.76322 , 0.69745 , 0.93236 , 0.83654 , 0.98468 , 0.93821 , 0.99897 , 0.80482 , 0.61205 , 0.52398 , 0.65449 , 0.94115 , 1.03417 , 0.89352 , 0.62485 , 0.77773 , 0.54013 , 0.5482 , 0.49628 , 0.40974 , 0.61875 , 0.34193 , 0.45118 , 0.45971 , 0.69195 , 0.77463 , 1.06951 , 0.77043 , 0.75915 , 0.94685 , 0.76904 , 1.00987 , 1.02506 , 0.78787 , 0.7951 , 0.74716 , 0.79205 , 0.58144 , 0.64062 , 0.79392 , 0.86501 , 0.77203 , 0.73765 , 0.67862 , 1.00178 , 1.14211 , 0.98335 , 0.92407 , 1.25326 , 0.79496 , 0.9016 , 0.82957 , 0.5451 , 0.69342 , 0.79886 , 0.74875 , 0.82736 , 0.75929 , 0.8673 , 0.87318 , 0.9593 , 0.69832 , 0.58421 , 0.74043 , 0.72867 , 0.81144 , 0.86549 , 0.92824 , 0.80845 
 797 , 0.71677 , 0.78482 , 0.8431 , 0.67859 , 0.74323 , 0.43158 , 0.81096 , 0.26078 , 0.80986 , 0.81594 , 0.66768 , 0.76424 , 0.6987 , 0.93397 , 0.83793 , 0.98647 , 0.94018 , 1.0007 , 0.80663 , 0.61325 , 0.52524 , 0.65581 , 0.94302 , 1.03569 , 0.89534 , 0.62616 , 0.77915 , 0.54113 , 0.54928 , 0.49731 , 0.41073 , 0.62092 , 0.34289 , 0.45265 , 0.46088 , 0.6932 , 0.77614 , 1.07236 , 0.772 , 0.76064 , 0.94828 , 0.77027 , 1.01167 , 1.02664 , 0.78913 , 0.79665 , 0.74879 , 0.79356 , 0.58238 , 0.64204 , 0.79523 , 0.86679 , 0.77361 , 0.73901 , 0.68002 , 1.00349 , 1.14428 , 0.98453 , 0.92545 , 1.25581 , 0.79637 , 0.90371 , 0.83166 , 0.54617 , 0.69493 , 0.80057 , 0.75036 , 0.82952 , 0.76105 , 0.86911 , 0.8746 , 0.96097 , 0.69968 , 0.58534 , 0.74181 , 0.72998 , 0.8127 , 0.86696 , 0.92986 , 0.80985 
 798 , 0.71802 , 0.78609 , 0.84465 , 0.67959 , 0.74423 , 0.43244 , 0.81239 , 0.2612 , 0.81153 , 0.81728 , 0.66846 , 0.76503 , 0.69989 , 0.93544 , 0.83907 , 0.98794 , 0.94201 , 1.00214 , 0.80818 , 0.61429 , 0.5263 , 0.65697 , 0.94454 , 1.03692 , 0.89688 , 0.62723 , 0.7804 , 0.54201 , 0.55027 , 0.49826 , 0.4116 , 0.62288 , 0.34375 , 0.45404 , 0.46197 , 0.69424 , 0.77743 , 1.07467 , 0.7734 , 0.76193 , 0.9495 , 0.77132 , 1.01305 , 1.02801 , 0.79022 , 0.79804 , 0.75041 , 0.79489 , 0.58312 , 0.64327 , 0.79639 , 0.86838 , 0.77496 , 0.74022 , 0.68116 , 1.00494 , 1.14615 , 0.9854 , 0.92659 , 1.25805 , 0.79755 , 0.90559 , 0.83356 , 0.54711 , 0.69616 , 0.80209 , 0.7518 , 0.83144 , 0.76269 , 0.87072 , 0.87585 , 0.96239 , 0.70096 , 0.5863 , 0.74306 , 0.73114 , 0.81381 , 0.86825 , 0.93119 , 0.81098 
 799 , 0.71922 , 0.78728 , 0.84608 , 0.68047 , 0.745 , 0.43324 , 0.81361 , 0.26156 , 0.81305 , 0.81848 , 0.66915 , 0.76564 , 0.70096 , 0.93688 , 0.84009 , 0.98918 , 0.94385 , 1.0034 , 0.80953 , 0.61521 , 0.52723 , 0.658 , 0.94583 , 1.03787 , 0.89819 , 0.62813 , 0.78149 , 0.54281 , 0.55117 , 0.49912 , 0.41242 , 0.62474 , 0.34454 , 0.45539 , 0.46301 , 0.69513 , 0.77857 , 1.07679 , 0.77466 , 0.76303 , 0.95055 , 0.77222 , 1.01419 , 1.02921 , 0.79115 , 0.7993 , 0.75194 , 0.79608 , 0.58372 , 0.6444 , 0.79745 , 0.86983 , 0.77617 , 0.74131 , 0.68221 , 1.00622 , 1.14783 , 0.98603 , 0.92757 , 1.26009 , 0.79862 , 0.90733 , 0.83534 , 0.54797 , 0.69728 , 0.80347 , 0.75309 , 0.83321 , 0.76422 , 0.87218 , 0.87697 , 0.96364 , 0.70211 , 0.58715 , 0.74418 , 0.73219 , 0.81478 , 0.86942 , 0.93233 , 0.81191 
 800 , 0.72044 , 0.78849 , 0.84753 , 0.68137 , 0.74579 , 0.43406 , 0.81486 , 0.26193 , 0.8146 , 0.81971 , 0.66985 , 0.76626 , 0.70205 , 0.93836 , 0.84112 , 0.99044 , 0.94573 , 1.00468 , 0.8109 , 0.61615 , 0.52818 , 0.65905 , 0.94715 , 1.03884 , 0.89954 , 0.62904 , 0.7826 , 0.54362 , 0.55209 , 0.49998 , 0.41325 , 0.62663 , 0.34535 , 0.45677 , 0.46407 , 0.69604 , 0.77973 , 1.07896 , 0.77595 , 0.76416 , 0.95162 , 0.77314 , 1.01534 , 1.03043 , 0.7921 , 0.8006 , 0.75351 , 0.7973 , 0.58434 , 0.64556 , 0.79854 , 0.87131 , 0.77739 , 0.74243 , 0.68328 , 1.00752 , 1.14954 , 0.98667 , 0.92858 , 1.26217 , 0.79971 , 0.90911 , 0.83715 , 0.54884 , 0.69843 , 0.80487 , 0.75441 , 0.83502 , 0.76577 , 0.87367 , 0.87811 , 0.96493 , 0.70329 , 0.58801 , 0.74533 , 0.73326 , 0.81576 , 0.87061 , 0.93349 , 0.81287 
 801 , 0.72049 , 0.78871 , 0.84781 , 0.68129 , 0.74564 , 0.43419 , 0.815 , 0.2619 , 0.81501 , 0.81987 , 0.66961 , 0.76594 , 0.70202 , 0.93857 , 0.84104 , 0.99047 , 0.9463 , 1.00457 , 0.81109 , 0.61618 , 0.52832 , 0.65921 , 0.94723 , 1.0385 , 0.89968 , 0.62909 , 0.78274 , 0.54364 , 0.55219 , 0.50011 , 0.41347 , 0.62766 , 0.34566 , 0.45749 , 0.46437 , 0.69603 , 0.77984 , 1.07968 , 0.77633 , 0.76441 , 0.95139 , 0.77312 , 1.0152 , 1.0303 , 0.79196 , 0.80078 , 0.75376 , 0.79755 , 0.58411 , 0.64578 , 0.79851 , 0.8716 , 0.77759 , 0.74263 , 0.68338 , 1.00748 , 1.1498 , 0.98599 , 0.92837 , 1.26261 , 0.79975 , 0.90971 , 0.83781 , 0.54895 , 0.69863 , 0.80516 , 0.75469 , 0.83567 , 0.76622 , 0.87394 , 0.87807 , 0.965 , 0.70338 , 0.58806 , 0.74553 , 0.73343 , 0.81562 , 0.87067 , 0.93345 , 0.81276 
 802 , 0.72056 , 0.78907 , 0.84822 , 0.68135 , 0.74577 , 0.43441 , 0.81525 , 0.26194 , 0.81561 , 0.82024 , 0.66945 , 0.76581 , 0.70215 , 0.93902 , 0.84112 , 0.99081 , 0.94697 , 1.0046 , 0.81146 , 0.61633 , 0.52859 , 0.65947 , 0.94761 , 1.03844 , 0.90011 , 0.62933 , 0.78302 , 0.54377 , 0.5524 , 0.50037 , 0.41375 , 0.62887 , 0.34605 , 0.45833 , 0.46476 , 0.69615 , 0.78018 , 1.08062 , 0.77689 , 0.7649 , 0.95135 , 0.77329 , 1.01531 , 1.03039 , 0.79199 , 0.80113 , 0.75411 , 0.79804 , 0.584 , 0.64608 , 0.7986 , 0.87211 , 0.77803 , 0.74303 , 0.68361 , 1.00768 , 1.15037 , 0.98558 , 0.92834 , 1.26337 , 0.79999 , 0.91061 , 0.83874 , 0.54921 , 0.69897 , 0.80577 , 0.7552 , 0.83661 , 0.76681 , 0.87445 , 0.87819 , 0.96538 , 0.70361 , 0.58832 , 0.74593 , 0.73373 , 0.81569 , 0.87095 , 0.93368 , 0.81291 
 803 , 0.72064 , 0.78944 , 0.84864 , 0.6814 , 0.7459 , 0.43463 , 0.81551 , 0.26198 , 0.81622 , 0.82061 , 0.6693 , 0.76568 , 0.70229 , 0.93948 , 0.84119 , 0.99116 , 0.94766 , 1.00462 , 0.81184 , 0.61647 , 0.52886 , 0.65974 , 0.948 , 1.03839 , 0.90055 , 0.62958 , 0.78329 , 0.5439 , 0.55261 , 0.50062 , 0.41403 , 0.6301 , 0.34645 , 0.45919 , 0.46515 , 0.69627 , 0.78052 , 1.08157 , 0.77747 , 0.7654 , 0.95132 , 0.77346 , 1.01543 , 1.03049 , 0.79203 , 0.8015 , 0.75447 , 0.79853 , 0.58388 , 0.64638 , 0.7987 , 0.87263 , 0.77849 , 0.74345 , 0.68385 , 1.00788 , 1.15095 , 0.98516 , 0.92831 , 1.26414 , 0.80025 , 0.91153 , 0.83968 , 0.54947 , 0.69931 , 0.80639 , 0.75572 , 0.83757 , 0.76742 , 0.87497 , 0.87832 , 0.96576 , 0.70384 , 0.58859 , 0.74634 , 0.73405 , 0.81577 , 0.87123 , 0.93392 , 0.81307 
 804 , 0.71834 , 0.78722 , 0.84632 , 0.67924 , 0.74351 , 0.43346 , 0.81307 , 0.26115 , 0.81417 , 0.81825 , 0.66697 , 0.76316 , 0.70017 , 0.9369 , 0.83856 , 0.98826 , 0.9453 , 1.00141 , 0.80967 , 0.6146 , 0.52748 , 0.6579 , 0.94538 , 1.03501 , 0.89812 , 0.6278 , 0.78112 , 0.54228 , 0.55105 , 0.49927 , 0.413 , 0.62923 , 0.34566 , 0.45856 , 0.46406 , 0.69412 , 0.77844 , 1.07903 , 0.77544 , 0.76326 , 0.94827 , 0.77106 , 1.01225 , 1.0273 , 0.78962 , 0.79944 , 0.75246 , 0.79652 , 0.58192 , 0.64461 , 0.79624 , 0.87034 , 0.77652 , 0.74141 , 0.68194 , 1.00489 , 1.14793 , 0.98168 , 0.92535 , 1.26086 , 0.79794 , 0.90954 , 0.8379 , 0.54795 , 0.69739 , 0.80445 , 0.75392 , 0.83583 , 0.76561 , 0.87269 , 0.87566 , 0.96304 , 0.70183 , 0.58698 , 0.74424 , 0.73193 , 0.81323 , 0.86873 , 0.93119 , 0.81064 
 805 , 0.71729 , 0.78637 , 0.8455 , 0.67828 , 0.74239 , 0.43307 , 0.81216 , 0.26075 , 0.81353 , 0.8172 , 0.66589 , 0.76208 , 0.69926 , 0.93589 , 0.83744 , 0.987 , 0.94465 , 1.00007 , 0.80903 , 0.6138 , 0.52702 , 0.65723 , 0.94436 , 1.03342 , 0.89724 , 0.6271 , 0.78043 , 0.54157 , 0.55047 , 0.49876 , 0.41273 , 0.6294 , 0.34541 , 0.45865 , 0.46375 , 0.69315 , 0.77771 , 1.07839 , 0.77462 , 0.76227 , 0.94682 , 0.76991 , 1.01077 , 1.02583 , 0.78858 , 0.79882 , 0.75176 , 0.79578 , 0.58095 , 0.64398 , 0.79509 , 0.86943 , 0.77585 , 0.74047 , 0.68117 , 1.00349 , 1.14677 , 0.97976 , 0.9239 , 1.25955 , 0.79685 , 0.90897 , 0.83739 , 0.5473 , 0.69658 , 0.8038 , 0.75337 , 0.83536 , 0.7651 , 0.87181 , 0.87447 , 0.96178 , 0.70099 , 0.58629 , 0.74321 , 0.731 , 0.812 , 0.86752 , 0.92986 , 0.80946 
 806 , 0.71691 , 0.78625 , 0.84547 , 0.67795 , 0.74196 , 0.43309 , 0.81203 , 0.26058 , 0.81366 , 0.81689 , 0.66543 , 0.76171 , 0.69899 , 0.93573 , 0.83708 , 0.98663 , 0.9449 , 0.99966 , 0.80915 , 0.61357 , 0.52705 , 0.65717 , 0.94419 , 1.03276 , 0.89716 , 0.62698 , 0.78048 , 0.54134 , 0.5504 , 0.4987 , 0.41285 , 0.63017 , 0.34546 , 0.45917 , 0.46388 , 0.69282 , 0.77768 , 1.07876 , 0.77451 , 0.76195 , 0.94622 , 0.76944 , 1.01018 , 1.02528 , 0.78824 , 0.79893 , 0.75175 , 0.79575 , 0.58048 , 0.64394 , 0.79464 , 0.86929 , 0.77587 , 0.74018 , 0.68101 , 1.00296 , 1.14663 , 0.97865 , 0.92326 , 1.25933 , 0.79646 , 0.9092 , 0.83763 , 0.54713 , 0.69638 , 0.80386 , 0.75348 , 0.83562 , 0.76529 , 0.87169 , 0.87406 , 0.96135 , 0.70078 , 0.58611 , 0.74282 , 0.73072 , 0.81149 , 0.86706 , 0.92932 , 0.80897 
 807 , 0.71486 , 0.78432 , 0.8435 , 0.67613 , 0.73984 , 0.43212 , 0.81002 , 0.2599 , 0.81186 , 0.81471 , 0.66349 , 0.75954 , 0.6971 , 0.93342 , 0.83478 , 0.98393 , 0.94297 , 0.99694 , 0.80742 , 0.612 , 0.52596 , 0.65562 , 0.94186 , 1.02973 , 0.89503 , 0.62545 , 0.77857 , 0.53988 , 0.54914 , 0.4975 , 0.41202 , 0.62942 , 0.34477 , 0.45856 , 0.46298 , 0.69097 , 0.77586 , 1.07667 , 0.77266 , 0.75989 , 0.94351 , 0.76727 , 1.0073 , 1.02241 , 0.78607 , 0.79714 , 0.75004 , 0.79386 , 0.57874 , 0.64248 , 0.79247 , 0.8672 , 0.77414 , 0.73825 , 0.67933 , 1.00019 , 1.14382 , 0.97541 , 0.92054 , 1.25626 , 0.79426 , 0.90734 , 0.83595 , 0.54574 , 0.69463 , 0.80214 , 0.75182 , 0.83404 , 0.76373 , 0.86966 , 0.87161 , 0.95867 , 0.69897 , 0.58459 , 0.74075 , 0.72882 , 0.80924 , 0.8646 , 0.92671 , 0.8067 
 808 , 0.71151 , 0.78102 , 0.84012 , 0.6733 , 0.73645 , 0.43041 , 0.8065 , 0.25896 , 0.80856 , 0.81119 , 0.66046 , 0.75588 , 0.69391 , 0.92947 , 0.83087 , 0.97931 , 0.93923 , 0.99229 , 0.80419 , 0.60945 , 0.52418 , 0.65291 , 0.93783 , 1.02485 , 0.89123 , 0.62285 , 0.77481 , 0.53748 , 0.54703 , 0.4954 , 0.4104 , 0.62726 , 0.34353 , 0.45693 , 0.46135 , 0.68805 , 0.77249 , 1.07254 , 0.76941 , 0.75644 , 0.93924 , 0.76377 , 1.00255 , 1.01769 , 0.78236 , 0.79361 , 0.74697 , 0.79034 , 0.57603 , 0.63987 , 0.78902 , 0.86357 , 0.77097 , 0.73507 , 0.67643 , 0.99566 , 1.13872 , 0.97068 , 0.91614 , 1.25089 , 0.79066 , 0.90366 , 0.83271 , 0.5434 , 0.69166 , 0.799 , 0.74864 , 0.83102 , 0.76071 , 0.8662 , 0.86744 , 0.95407 , 0.69582 , 0.58199 , 0.7374 , 0.72564 , 0.80576 , 0.86058 , 0.92255 , 0.80313 
 809 , 0.71109 , 0.78098 , 0.84031 , 0.6733 , 0.73607 , 0.43053 , 0.80633 , 0.25911 , 0.80871 , 0.81109 , 0.6601 , 0.75526 , 0.69355 , 0.92937 , 0.83034 , 0.9787 , 0.9393 , 0.99161 , 0.80422 , 0.60937 , 0.52459 , 0.65289 , 0.9376 , 1.02414 , 0.89101 , 0.62278 , 0.77419 , 0.53728 , 0.54712 , 0.49531 , 0.41043 , 0.62769 , 0.3437 , 0.4572 , 0.46161 , 0.68794 , 0.77221 , 1.07269 , 0.76924 , 0.756 , 0.93875 , 0.7633 , 1.00177 , 1.01701 , 0.78175 , 0.79319 , 0.74689 , 0.78995 , 0.5756 , 0.63978 , 0.78869 , 0.86339 , 0.77083 , 0.7348 , 0.67619 , 0.99509 , 1.13813 , 0.96984 , 0.91534 , 1.2505 , 0.79023 , 0.90356 , 0.83285 , 0.54319 , 0.69145 , 0.79901 , 0.74849 , 0.83135 , 0.76073 , 0.86625 , 0.8667 , 0.95328 , 0.69542 , 0.58171 , 0.73704 , 0.72531 , 0.80548 , 0.86004 , 0.92212 , 0.80278 
 810 , 0.71066 , 0.78095 , 0.84051 , 0.6733 , 0.73568 , 0.43065 , 0.80615 , 0.25928 , 0.80887 , 0.81098 , 0.65971 , 0.75461 , 0.69317 , 0.92926 , 0.82977 , 0.97805 , 0.93938 , 0.9909 , 0.80425 , 0.60929 , 0.52503 , 0.65286 , 0.93735 , 1.02339 , 0.89078 , 0.62271 , 0.77354 , 0.53706 , 0.54722 , 0.49522 , 0.41047 , 0.62814 , 0.34389 , 0.45749 , 0.46188 , 0.68782 , 0.77192 , 1.07286 , 0.76905 , 0.75554 , 0.93822 , 0.7628 , 1.00095 , 1.01628 , 0.7811 , 0.79275 , 0.74681 , 0.78954 , 0.57515 , 0.63968 , 0.78835 , 0.8632 , 0.77068 , 0.73452 , 0.67593 , 0.99448 , 1.1375 , 0.96895 , 0.91449 , 1.25008 , 0.78977 , 0.90346 , 0.83299 , 0.54296 , 0.69124 , 0.79902 , 0.74832 , 0.8317 , 0.76075 , 0.86629 , 0.86592 , 0.95244 , 0.69499 , 0.58142 , 0.73667 , 0.72496 , 0.80518 , 0.85947 , 0.92167 , 0.80241 
